EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,on,OffensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,5266.0,88,22,154,154,25,19,14,308,1.0,2,,,,,4.0,3.0,12,14,152,,,,,2.0,,2.0,4.0,,,,,5,1,6,,3,,,5.0,,1.0,,2.0,,25,,,0.3333333333333333,0.3333333333333333,0.25,,,0.2647058823529412,,,0.3684210526315789,,,,,12.42603550295858,,,,,,0.11764705882352941,0.5,0.5,1.0,0.23529411764705882,,,,,0.4117647058823529,0.4576764705882353,,0.4014166666666667,,,11.825000000000001,0.16233766233766234,,2.0,6.0,1.0,3.0,1.0,,2.0,,,1.0,5.0,5.0,,,1.0,,3.0,2.0,,9.0,2.0,11.0,1.0,5.0,2.0,2.0,24.0,,,,5.0,,5.0,2.0,2.0,,2.0,,2.0,,,,2.0,,,,1.0,1.0,,1.0,,1.0,0.2,,0.2,0.29411764705882354,,1.0,,,0.08196721311475409,,,0.06666666666666667,,,0.15789473684210525,0.09090909090909091,,,,,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,,,,0.3333333333333333,,,,0.10526315789473684,0.07692307692307693,24.520000000000003,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,1.0,True,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,3195.0,53,6,99,100,38,35,10,199,1.0,3,,1.0,1.0,2.0,4.0,5.0,8,13,112,,2.0,,1.0,2.0,5.0,10.0,,,1.0,2.0,4.0,15,8,11,,2,,1.0,,,2.0,1.0,2.0,5.0,38,,,1.0,1.0,0.625,,0.5,0.7222222222222222,,0.8333333333333334,0.7222222222222222,,0.8333333333333334,0.125,0.25,8.035714285714285,0.06896551724137931,0.06521739130434782,,0.18181818181818182,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.5,,0.6666666666666666,0.5,0.4444444444444444,0.4493111111111111,0.48485,0.5163,,0.38461538461538464,5.475,0.3838383838383838,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,6.0,3.0,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,0.5,1.0,0.1935483870967742,0.2,0.058823529411764705,0.1951219512195122,0.1,,0.375,0.25,0.06666666666666667,0.25,,0.5,0.75,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,,,24.6,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,1345.0,22,10,48,47,34,37,9,95,1.0,1,,,,,1.0,1.0,4,3,43,,,,,3.0,,,2.0,,,,,3,1,3,,2,,1.0,2.0,,2.0,1.0,2.0,,34,2.0,,,,0.25,,,0.25,,,0.3,,,,,12.06896551724138,,,,,,0.25,1.0,1.0,,0.25,,,,,0.25,0.493625,,0.36623333333333336,,,12.6,0.7083333333333334,,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,3.0,,3.0,1.0,,1.0,,,,2.0,,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,0.15,,,0.13043478260869565,,,,0.14285714285714285,0.2,,,0.5,,,0.5,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,False,1.0,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,9340.0,156,-58,283,282,88,55,26,565,3.0,4,,,1.0,1.0,5.0,6.0,14,30,345,,1.0,3.0,2.0,5.0,7.0,8.0,4.0,,1.0,2.0,2.0,12,2,11,1.0,1,,,,,1.0,1.0,1.0,7.0,88,3.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.4,0.625,0.75,0.5,0.625,0.75,0.5,0.07142857142857142,0.2,9.003215434083602,0.018867924528301886,0.015503875968992248,0.03571428571428571,0.022727272727272728,,0.16666666666666666,0.75,0.75,0.3333333333333333,0.20833333333333334,,,0.14285714285714285,1.0,0.5833333333333334,0.49557499999999993,0.3781,0.47500000000000003,0.1,0.23333333333333334,10.321428571428571,0.31095406360424027,,3.0,5.0,5.0,8.0,1.0,1.0,2.0,,1.0,6.0,10.0,,,1.0,2.0,,18.0,2.0,1.0,4.0,7.0,11.0,6.0,,1.0,3.0,29.0,,,2.0,5.0,3.0,10.0,5.0,4.0,1.0,3.0,,2.0,1.0,1.0,,4.0,,,,,,,,,1.0,0.6,0.5,0.6,0.4166666666666667,,0.75,0.3,,0.050505050505050504,0.06896551724137931,,0.0546875,,,0.10810810810810811,,0.029411764705882353,0.09523809523809523,,,,,0.20833333333333334,0.6,0.6,1.0,0.3333333333333333,0.625,0.625,1.0,0.08333333333333333,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,,0.5,,,23.419999999999998,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,0.5,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,False,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,9248.0,154,-16,283,272,90,62,25,555,21.0,28,3.0,5.0,7.0,8.0,32.0,37.0,73,101,335,4.0,8.0,8.0,11.0,20.0,32.0,30.0,44.0,6.0,7.0,7.0,9.0,45,18,22,,37,2.0,,42.0,4.0,5.0,3.0,5.0,32.0,90,,4.0,0.40540540540540543,0.4411764705882353,0.5068493150684932,0.5,0.55,0.5,0.4444444444444444,0.55,0.543010752688172,0.4444444444444444,0.6153846153846154,0.0958904109589041,0.125,33.440514469453376,0.07216494845360824,0.0782608695652174,0.15384615384615385,0.07317073170731707,,0.3783783783783784,0.75,0.84,0.5714285714285714,0.43243243243243246,0.5555555555555556,0.6,0.4,0.875,0.3918918918918919,0.46465342465753434,0.5230142857142857,0.480835,0.07920792079207921,0.31683168316831684,6.0410958904109595,0.31802120141342755,12.0,4.0,13.0,,,,,1.0,,,,1.0,27.0,,,,10.0,,1.0,,7.0,5.0,12.0,3.0,4.0,2.0,1.0,29.0,2.0,,10.0,23.0,3.0,36.0,3.0,2.0,1.0,3.0,3.0,1.0,8.0,2.0,,11.0,1.0,3.0,4.0,19.0,,,2.0,1.0,,,,,0.013513513513513514,0.10714285714285714,0.2727272727272727,0.375,,0.23469387755102042,0.4166666666666667,0.1111111111111111,0.27049180327868855,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.18421052631578946,0.4444444444444444,0.3333333333333333,0.2,0.375,0.42857142857142855,0.17567567567567569,0.3076923076923077,0.3076923076923077,0.5,,,,,0.013513513513513514,,,,,,,,0.21348314606741572,0.2159090909090909,39.6,,,1.0,1.0,,2.0,2.0,1.0,3.0,,,,0.06896551724137931,0.08333333333333333,,0.1111111111111111,,,,,,,,,1.0,,,,,,False,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,9254.0,154,-32,287,280,107,86,22,567,18.0,31,1.0,2.0,4.0,10.0,20.0,31.0,75,91,338,1.0,3.0,4.0,8.0,24.0,35.0,10.0,52.0,,4.0,3.0,4.0,16,3,7,,24,1.0,,38.0,8.0,,,,35.0,107,2.0,8.0,0.16129032258064516,0.16129032258064516,0.41333333333333333,0.3333333333333333,0.3333333333333333,0.4025974025974026,0.2,0.3333333333333333,0.4789473684210526,0.3333333333333333,0.47297297297297297,0.05333333333333334,0.1,34.93589743589744,0.030612244897959183,0.025,0.04,0.02564102564102564,0.029411764705882353,0.4025974025974026,0.5806451612903226,0.6,0.16666666666666666,0.2597402597402597,0.4,0.5,0.4166666666666667,0.4,0.42857142857142855,0.48840454545454554,0.5979874999999999,0.49947500000000006,0.04395604395604396,0.38461538461538464,8.015999999999998,0.37282229965156793,7.0,6.0,24.0,,,,,2.0,,,,2.0,29.0,2.0,,,19.0,,2.0,,8.0,3.0,11.0,2.0,2.0,1.0,5.0,25.0,,1.0,7.0,4.0,1.0,12.0,4.0,3.0,1.0,5.0,,3.0,9.0,2.0,5.0,14.0,,7.0,2.0,12.0,,,,,,,,,0.025974025974025976,0.03225806451612903,0.35714285714285715,0.08333333333333333,0.1,0.04040404040404041,0.23333333333333334,,0.08527131782945736,,,0.027777777777777776,,0.08333333333333333,0.19047619047619047,0.3333333333333333,,0.35,0.3888888888888889,0.3116883116883117,0.25,0.2608695652173913,0.16666666666666666,,,,,0.025974025974025976,,,,,,,,0.13793103448275862,0.1411764705882353,24.65,,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,0.023809523809523808,0.14285714285714285,,0.4,,,1.0,,,,,,1.0,,,,,,False,,0.041666666666666664,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,10752.0,179,-37,340,334,142,133,30,674,6.0,8,1.0,2.0,,1.0,3.0,13.0,16,67,412,1.0,2.0,11.0,3.0,5.0,24.0,16.0,10.0,,1.0,,1.0,18,8,17,1.0,6,,1.0,12.0,1.0,3.0,2.0,3.0,24.0,142,2.0,1.0,0.6153846153846154,0.6153846153846154,0.8125,0.5,0.6,0.8194444444444444,1.0,0.875,0.8048780487804879,0.9166666666666666,0.8,0.0625,,12.834224598930481,,0.0072992700729927005,,,,0.2222222222222222,0.75,0.8571428571428571,0.6666666666666666,0.08333333333333333,0.5,0.5,0.08333333333333333,,0.7777777777777778,0.508332857142857,0.5079625,0.5084541666666668,0.16417910447761194,0.3582089552238806,7.562500000000001,0.4176470588235294,2.0,5.0,5.0,3.0,5.0,2.0,8.0,15.0,3.0,5.0,11.0,20.0,8.0,3.0,5.0,7.0,3.0,33.0,15.0,8.0,14.0,4.0,18.0,2.0,8.0,2.0,4.0,40.0,1.0,,2.0,14.0,1.0,17.0,8.0,8.0,,3.0,,3.0,4.0,,1.0,7.0,,1.0,,4.0,,,1.0,3.0,1.0,0.55,0.7142857142857143,0.55,0.5555555555555556,0.125,0.42857142857142855,0.07692307692307693,,0.11864406779661017,0.06896551724137931,0.037037037037037035,0.10884353741496598,0.05555555555555555,,0.07692307692307693,0.15625,0.1276595744680851,,0.2857142857142857,1.0,0.6666666666666666,0.6666666666666666,0.1388888888888889,1.0,1.0,0.6,0.1388888888888889,0.6,0.6,1.0,0.4166666666666667,0.5333333333333333,0.5714285714285714,1.0,0.16666666666666666,0.4166666666666667,0.6,0.5333333333333333,0.1,0.2,25.629999999999995,,2.0,2.0,2.0,,2.0,,,3.0,2.0,,,,0.5,,0.5,1.0,,,,2.0,1.0,,,,,2.0,1.0,1.0,,False,,,1.0,0.05,0.06666666666666667
1737,1610612759,Nazr Mohammed,Nazr Mohammed,1737,SAS,2355.0,39,6,75,74,47,37,13,149,2.0,4,,1.0,2.0,4.0,1.0,4.0,7,21,80,,1.0,8.0,4.0,6.0,19.0,8.0,,,1.0,7.0,8.0,15,4,8,,7,,,14.0,1.0,,,,19.0,47,2.0,1.0,1.0,1.0,0.5714285714285714,,0.6666666666666666,0.6875,,0.7857142857142857,0.7,0.5714285714285714,0.7307692307692307,0.14285714285714285,,17.97752808988764,0.2692307692307692,0.2222222222222222,0.5,,0.4,0.5,0.5,0.6666666666666666,1.0,0.125,1.0,,0.5714285714285714,0.5,0.625,0.54695,0.6954,0.5666142857142857,0.38095238095238093,0.9047619047619048,6.714285714285714,0.6266666666666667,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,1.0,1.0,8.0,3.0,1.0,1.0,,,,,,,,,1.0,,,7.0,,7.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,6.0,,,,,1.0,1.0,1.0,1.0,0.125,0.25,1.0,,,0.25925925925925924,,0.1,0.21875,0.2,,0.75,0.14285714285714285,0.1875,,,,1.0,1.0,0.25,0.5,0.5,1.0,,,,,0.125,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.46153846153846156,24.2,,,,,,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,False,,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,1644.0,27,15,55,56,34,41,10,111,4.0,7,,1.0,3.0,5.0,8.0,9.0,17,22,57,,1.0,1.0,4.0,10.0,11.0,10.0,8.0,,1.0,1.0,1.0,3,1,2,,4,,,5.0,,,,,11.0,34,,,0.5555555555555556,0.5555555555555556,0.5294117647058824,,0.4,0.5,,0.36363636363636365,0.55,0.25,0.4583333333333333,0.058823529411764705,0.125,33.33333333333333,0.0625,0.047619047619047616,,0.25,,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.5,0.4444444444444444,1.0,,0.45454545454545453,0.6,0.4444444444444444,0.4948277777777778,0.4395,0.5074909090909091,0.045454545454545456,0.5,6.023529411764706,0.6181818181818182,5.0,,2.0,,1.0,1.0,,,,,,1.0,4.0,1.0,,1.0,3.0,,,,4.0,2.0,6.0,2.0,3.0,,1.0,14.0,,,,2.0,,2.0,,,,2.0,,1.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,,0.05555555555555555,,1.0,,,0.08695652173913043,,,0.07407407407407407,,,,0.16666666666666666,0.08333333333333333,,,,0.625,0.7142857142857143,0.1111111111111111,,,,0.05555555555555555,,,,,,,,0.09090909090909091,,,,0.15,0.15789473684210525,23.1,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,False,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,3670.0,61,4,119,117,72,67,15,236,2.0,2,2.0,2.0,,,2.0,5.0,10,12,127,2.0,2.0,4.0,3.0,5.0,6.0,6.0,4.0,4.0,1.0,2.0,3.0,15,6,6,,2,,1.0,2.0,,3.0,1.0,3.0,6.0,72,,,0.6,1.0,0.5,1.0,0.6,0.5,1.0,0.6,0.5454545454545454,1.0,0.6,0.1,0.5,9.558823529411764,0.05263157894736842,0.0392156862745098,0.125,0.058823529411764705,,0.2,1.0,1.0,,0.2,1.0,1.0,,,0.2,0.42716000000000004,0.58155,0.3735399999999999,0.3333333333333333,0.5,12.179999999999998,0.6050420168067226,,3.0,6.0,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,8.0,3.0,12.0,,,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,2.0,,,,,,,,0.5,0.5,0.5,0.16326530612244897,0.07692307692307693,,0.14516129032258066,,,0.07692307692307693,0.11764705882352941,0.2631578947368421,0.1,,,,,0.6,0.5,0.5,1.0,,,,,,,,,,,,,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,False,,,,,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,2737.0,46,-30,84,83,32,18,7,167,1.0,1,,,,,7.0,1.0,10,12,108,,,3.0,,3.0,10.0,,2.0,,,1.0,1.0,7,4,8,,2,,,4.0,1.0,,,,10.0,32,1.0,1.0,,,0.1,,,0.26666666666666666,1.5,0.6,0.35294117647058826,1.5,0.7142857142857143,,,21.978021978021978,0.03571428571428571,0.02564102564102564,,0.058823529411764705,,0.06666666666666667,1.0,1.0,,0.4666666666666667,,,,,0.4,0.4606333333333333,0.55905,0.4654,0.25,0.8333333333333334,9.299999999999999,0.38095238095238093,,,2.0,,,,2.0,5.0,2.0,2.0,2.0,5.0,4.0,,2.0,2.0,4.0,6.0,5.0,2.0,5.0,1.0,6.0,,4.0,,1.0,13.0,,,1.0,5.0,,6.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,,,,1.0,0.4,1.0,0.4,0.3333333333333333,,0.6666666666666666,,,0.15625,0.125,,0.15,,,0.08333333333333333,0.2727272727272727,0.1111111111111111,0.16666666666666666,,,,,0.13333333333333333,,,,,,,,0.3333333333333333,0.4,0.4,1.0,,0.4,1.0,0.4,0.0625,0.09090909090909091,24.359999999999996,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,False,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,9141.0,152,-65,277,274,94,98,19,551,4.0,6,,,1.0,2.0,7.0,15.0,24,58,358,,,4.0,6.0,11.0,24.0,12.0,18.0,,1.0,,,15,5,8,,4,1.0,,6.0,,,,,24.0,94,2.0,,0.4,0.4,0.625,,0.5454545454545454,0.6,1.5,0.5714285714285714,0.5957446808510638,1.5,0.5714285714285714,0.041666666666666664,,17.17171717171717,,,,,,0.13333333333333333,0.6666666666666666,0.8,0.5,0.15555555555555556,,,0.09523809523809523,0.5,0.6,0.4996113636363637,0.63315,0.47445250000000005,0.06896551724137931,0.41379310344827586,10.683333333333335,0.33935018050541516,4.0,7.0,11.0,2.0,6.0,3.0,6.0,15.0,3.0,7.0,8.0,21.0,4.0,1.0,4.0,10.0,,21.0,15.0,6.0,6.0,2.0,8.0,1.0,4.0,1.0,1.0,18.0,,,4.0,10.0,1.0,15.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,4.0,,3.0,,2.0,,,,,0.875,0.38095238095238093,0.4,0.38095238095238093,0.4666666666666667,0.16666666666666666,0.5,0.09090909090909091,,0.09900990099009901,0.17391304347826086,,0.11290322580645161,,,0.08108108108108109,0.13333333333333333,0.08823529411764706,0.125,0.2857142857142857,,0.5714285714285714,0.5714285714285714,0.24444444444444444,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,0.42857142857142855,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.4,0.0425531914893617,0.07692307692307693,25.023809523809526,1.0,1.0,,1.0,3.0,1.0,,,,2.0,,,,0.25,1.0,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,,,,,,,False,,,1.0,0.047619047619047616,0.06666666666666667
109,1610612759,Robert Horry,Robert Horry,109,SAS,4364.0,73,-57,139,141,55,46,14,280,,5,,1.0,,,1.0,,6,8,182,,1.0,,,1.0,5.0,,,,1.0,3.0,6.0,16,5,12,3.0,7,,1.0,12.0,1.0,4.0,4.0,4.0,5.0,55,3.0,1.0,,,,,,,,,0.25,,0.625,0.16666666666666666,,12.258064516129032,0.05660377358490566,0.08823529411764706,0.13333333333333333,,0.05555555555555555,0.5,,,,0.1,0.3333333333333333,,,,0.9,0.535245,0.586,0.3116,,0.625,1.95,0.39568345323741005,,,,,2.0,,,2.0,,,,4.0,8.0,,,,5.0,,2.0,,1.0,2.0,3.0,,1.0,,,8.0,3.0,,2.0,8.0,,10.0,,,,2.0,1.0,2.0,1.0,,,3.0,,2.0,,5.0,,,,2.0,,,,,0.4,0.2,0.6666666666666666,,,0.16326530612244897,0.11764705882352941,0.2,0.15151515151515152,0.1111111111111111,0.3333333333333333,,0.2857142857142857,0.26666666666666666,0.16666666666666666,,0.5,,,,,,,0.2,,,,0.2,,,,,,,,0.3333333333333333,0.45454545454545453,24.150000000000002,1.0,,1.0,2.0,,2.0,2.0,,,,,,0.2222222222222222,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,False,,,,,
