EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,OffensiveGoaltends,on
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,8043.0,134,-23,253,241,65,87,30.0,494,7.0,14.0,1.0,4.0,1.0,2.0,6.0,3.0,5.0,3.0,10.0,2.0,3.0,13.0,4.0,10.0,25.0,6.0,23.0,3.0,41.0,290,1.0,7.0,2.0,2.0,4.0,6.0,2.0,6.0,16.0,4.0,18.0,2.0,13.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,11.0,7.0,1.0,19.0,7.0,26.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,10.0,23.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,6.0,65,10.0,1.0,0.8,0.8888888888888888,1.0,0.2608695652173913,0.2608695652173913,0.4,0.14285714285714285,0.5,0.3958333333333333,0.14285714285714285,0.2,0.41836734693877553,0.14285714285714285,0.2727272727272727,0.4791666666666667,0.043478260869565216,0.24,0.14285714285714285,0.6666666666666666,0.1,18.43003412969283,0.4,0.08333333333333333,0.1044776119402985,0.06315789473684211,0.34375,0.02702702702702703,0.18181818181818182,0.05303030303030303,0.058823529411764705,0.08333333333333333,0.05405405405405406,0.041666666666666664,0.08333333333333333,0.12,0.1111111111111111,0.36,0.2857142857142857,1.0,0.2916666666666667,0.5,0.5833333333333334,0.7142857142857143,0.125,0.10416666666666667,0.6,0.6,1.0,0.20833333333333334,0.3,0.3333333333333333,1.0,0.2708333333333333,0.23076923076923078,0.23076923076923078,1.0,0.5714285714285714,0.25,0.2,0.5,0.2,0.4,0.7708333333333334,0.23076923076923078,0.5222468750000001,0.47768,0.51251,0.020833333333333332,0.04,0.04878048780487805,0.14634146341463414,6.2,24.13913043478261,0.25691699604743085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,17196.0,287,37,530,536,144,179,69.0,1066,15.0,27.0,2.0,6.0,3.0,4.0,11.0,5.0,9.0,,,,,,,23.0,47.0,,,4.0,50.0,555,2.0,6.0,4.0,5.0,8.0,,2.0,12.0,24.0,22.0,,4.0,,,4.0,,14.0,6.0,20.0,4.0,7.0,46.0,6.0,19.0,10.0,21.0,1.0,32.0,25.0,57.0,4.0,3.0,7.0,,1.0,11.0,4.0,16.0,34.0,2.0,2.0,10.0,2.0,5.0,1.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,12.0,144,4.0,,0.5217391304347826,0.5714285714285714,,,,0.48936170212765956,0.3333333333333333,0.625,0.48936170212765956,0.3333333333333333,0.625,0.5102040816326531,0.3333333333333333,0.6666666666666666,,,0.0851063829787234,0.1111111111111111,0.09090909090909091,,9.75609756097561,0.36363636363636365,0.045454545454545456,0.13043478260869565,0.09844559585492228,0.16393442622950818,0.10344827586206896,0.13963963963963963,0.099601593625498,0.07142857142857142,0.08333333333333333,0.12987012987012986,0.12195121951219512,0.12244897959183673,0.0784313725490196,0.18032786885245902,0.16326530612244897,0.16666666666666666,0.5,0.574468085106383,0.5555555555555556,0.625,0.4666666666666667,0.23404255319148937,0.19148936170212766,0.5555555555555556,0.5555555555555556,0.8,,,,,,,,,1.0,0.3333333333333333,0.5,0.75,,,0.574468085106383,,0.49398510638297866,0.5159,0.485275,0.061224489795918366,0.061224489795918366,0.08,0.24,5.427659574468086,,0.27169811320754716,3.0,2.0,4.0,3.0,2.0,15.0,7.0,8.0,2.0,1.0,2.0,0.058823529411764705,0.1,0.2727272727272727,0.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,58965.0,983,108,1824,1814,539,604,226.0,3638,54.0,74.0,13.0,19.0,18.0,22.0,103.0,78.0,175.0,1.0,7.0,1.0,22.0,60.0,15.0,173.0,352.0,23.0,67.0,205.0,620.0,1920,30.0,53.0,106.0,45.0,93.0,16.0,96.0,198.0,118.0,228.0,57.0,20.0,59.0,22.0,14.0,2.0,50.0,17.0,67.0,11.0,14.0,151.0,14.0,31.0,19.0,173.0,29.0,221.0,47.0,268.0,34.0,25.0,15.0,1.0,9.0,49.0,20.0,42.0,64.0,4.0,6.0,180.0,15.0,229.0,17.0,80.0,32.0,14.0,8.0,6.0,14.0,12.0,,198.0,539,5.0,30.0,0.34104046242774566,0.3619631901840491,0.8260869565217391,0.34328358208955223,0.3484848484848485,0.4914772727272727,0.5660377358490566,0.4838709677419355,0.49522673031026254,0.6101694915254238,0.46788990825688076,0.5854368932038835,0.6907894736842105,0.610062893081761,0.15990453460620524,0.029850746268656716,0.03977272727272727,0.0945945945945946,0.04854368932038835,0.14285714285714285,26.75855513307985,0.6938775510204082,0.3625,0.29322033898305083,0.04606240713224369,0.10160427807486631,0.07608695652173914,0.2471042471042471,0.052508751458576426,0.05789473684210526,0.022222222222222223,0.05813953488372093,0.058333333333333334,0.2760416666666667,0.3380952380952381,0.26063829787234044,0.10948905109489052,0.08,0.8571428571428571,0.1766109785202864,0.7297297297297297,0.8059701492537313,0.2222222222222222,0.2458233890214797,0.41766109785202865,0.44571428571428573,0.4508670520231214,0.47435897435897434,0.016706443914081145,0.14285714285714285,0.16666666666666666,1.0,0.1431980906921241,0.36666666666666664,0.3728813559322034,0.8181818181818182,0.3220338983050847,0.6842105263157895,0.2018348623853211,0.8181818181818182,0.009174311926605505,0.13761467889908258,0.33651551312649164,0.3728813559322034,0.4398242822966507,0.4521988888888889,0.4272078703703703,0.16770186335403728,0.1927710843373494,0.17096774193548386,0.3193548387096774,11.542613636363638,25.429850746268656,0.2955043859649123,41.0,6.0,25.0,11.0,6.0,25.0,14.0,11.0,4.0,4.0,4.0,0.109375,0.029850746268656716,0.39805825242718446,0.41836734693877553,0.24390243902439024,4.0,6.0,4.0,4.0,6.0,34.0,4.0,12.0,1.0,2.0,7.0,20.0,1.0,2.0,0.6666666666666666,0.25,0.011428571428571429,0.016666666666666666,0.03773584905660377,0.15384615384615385,0.1016949152542373,0.6666666666666666,0.75,0.26666666666666666,0.014705882352941176,,,,,,,,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,46130.0,769,86,1425,1407,410,426,181.0,2832,33.0,60.0,1.0,5.0,8.0,15.0,65.0,50.0,109.0,11.0,29.0,9.0,19.0,62.0,18.0,115.0,234.0,30.0,91.0,56.0,376.0,1518,12.0,28.0,38.0,30.0,72.0,27.0,23.0,101.0,70.0,160.0,84.0,,62.0,19.0,11.0,2.0,51.0,24.0,75.0,16.0,25.0,174.0,3.0,8.0,19.0,25.0,3.0,47.0,12.0,59.0,19.0,11.0,23.0,2.0,8.0,42.0,12.0,15.0,51.0,,7.0,55.0,2.0,68.0,6.0,29.0,8.0,1.0,,1.0,1.0,1.0,,101.0,410,8.0,8.0,0.30434782608695654,0.30434782608695654,0.9333333333333333,0.32967032967032966,0.32967032967032966,0.49145299145299143,0.42857142857142855,0.4166666666666667,0.49230769230769234,0.4583333333333333,0.3939393939393939,0.5280898876404494,0.5,0.45089285714285715,0.28,0.02197802197802198,0.04700854700854701,0.11666666666666667,0.046153846153846156,0.034482758620689655,24.1358399029715,0.4523809523809524,0.04477611940298507,0.05555555555555555,0.015655577299412915,0.1292517006802721,0.019230769230769232,0.07370184254606366,0.01649175412293853,0.014388489208633094,0.023255813953488372,0.01,0.018867924528301886,0.039735099337748346,0.04697986577181208,0.08,0.13636363636363635,0.10810810810810811,1.0,0.18461538461538463,0.55,0.6226415094339622,0.24242424242424243,0.2,0.3353846153846154,0.45871559633027525,0.46296296296296297,0.4,0.08923076923076922,0.3793103448275862,0.39285714285714285,0.9090909090909091,0.19076923076923077,0.3064516129032258,0.3114754098360656,0.9473684210526315,0.1388888888888889,0.2,0.15151515151515152,0.5333333333333333,0.09090909090909091,0.18181818181818182,0.4646153846153846,0.3064516129032258,0.4724155384615386,0.4327453124999999,0.4450419191919192,0.08333333333333333,0.11284046692607004,0.10106382978723404,0.26861702127659576,10.82094017094017,24.312087912087907,0.28771929824561404,32.0,8.0,21.0,5.0,4.0,26.0,15.0,11.0,5.0,6.0,2.0,0.02,0.024844720496894408,0.49230769230769234,0.5161290322580645,0.21875,3.0,6.0,3.0,3.0,8.0,5.0,6.0,6.0,,1.0,2.0,,,2.0,0.375,0.2222222222222222,0.009174311926605505,0.016129032258064516,0.023255813953488372,,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,,2.0,3.0,1.0,0.05555555555555555,0.3333333333333333,,,,,,,,,,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,43654.0,728,147,1344,1333,333,361,171.0,2677,44.0,71.0,11.0,18.0,6.0,12.0,85.0,23.0,56.0,7.0,16.0,5.0,15.0,41.0,5.0,99.0,212.0,22.0,57.0,71.0,335.0,1368,14.0,30.0,54.0,14.0,32.0,10.0,29.0,69.0,70.0,128.0,63.0,16.0,41.0,15.0,12.0,,22.0,9.0,31.0,6.0,10.0,71.0,5.0,31.0,26.0,69.0,14.0,109.0,36.0,145.0,22.0,10.0,25.0,1.0,12.0,47.0,8.0,29.0,75.0,6.0,13.0,78.0,5.0,88.0,6.0,37.0,8.0,10.0,8.0,2.0,12.0,8.0,1.0,69.0,333,11.0,8.0,0.35353535353535354,0.38461538461538464,0.9545454545454546,0.38596491228070173,0.38596491228070173,0.4669811320754717,0.4666666666666667,0.4375,0.49070631970260226,0.5,0.47619047619047616,0.5420711974110033,0.574468085106383,0.5847457627118644,0.21189591078066913,,0.05660377358490566,0.07042253521126761,0.08235294117647059,,22.967741935483872,0.46808510638297873,0.24561403508771928,0.1571753986332574,0.06262626262626263,0.18571428571428572,0.0390625,0.16407599309153714,0.05778491171749599,0.06976744186046512,0.06818181818181818,0.05263157894736842,0.046511627906976744,0.13432835820895522,0.12804878048780488,0.2127659574468085,0.17142857142857143,0.22857142857142856,0.6666666666666666,0.26394052044609667,0.6197183098591549,0.6666666666666666,0.2727272727272727,0.3159851301115242,0.20817843866171004,0.4107142857142857,0.4107142857142857,0.6086956521739131,0.05947955390334572,0.4375,0.4375,0.8571428571428571,0.1524163568773234,0.36585365853658536,0.36585365853658536,1.0,0.5294117647058824,0.6111111111111112,0.2857142857142857,0.5,0.11904761904761904,0.11904761904761904,0.4758364312267658,0.36585365853658536,0.4838594795539034,0.5036774193548388,0.47733095238095236,0.12956810631229235,0.1522633744855967,0.16119402985074627,0.20597014925373133,8.390094339622639,24.36842105263158,0.24776785714285715,32.0,3.0,6.0,6.0,13.0,19.0,13.0,6.0,2.0,5.0,1.0,0.023809523809523808,0.0962962962962963,0.3764705882352941,0.41025641025641024,0.28125,1.0,1.0,2.0,2.0,4.0,20.0,4.0,3.0,,,11.0,,2.0,,0.5,0.4,,,,0.09090909090909091,0.029411764705882353,1.0,1.0,0.4,0.034482758620689655,3.0,2.0,,0.08823529411764706,0.4,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,1.0,,,True
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,29499.0,492,15,923,918,272,297,107.0,1841,34.0,71.0,1.0,3.0,10.0,20.0,40.0,21.0,39.0,,,,,5.0,3.0,76.0,150.0,,5.0,46.0,198.0,995,5.0,12.0,11.0,18.0,38.0,3.0,23.0,59.0,50.0,102.0,,4.0,4.0,,10.0,,31.0,12.0,43.0,4.0,15.0,98.0,2.0,12.0,8.0,10.0,1.0,19.0,14.0,33.0,26.0,19.0,12.0,,7.0,38.0,4.0,26.0,60.0,2.0,7.0,66.0,1.0,66.0,13.0,31.0,9.0,3.0,1.0,1.0,3.0,2.0,,59.0,272,9.0,8.0,0.32894736842105265,0.33783783783783783,,,,0.5066666666666667,0.4166666666666667,0.47368421052631576,0.49032258064516127,0.4166666666666667,0.43902439024390244,0.5439560439560439,0.4583333333333333,0.5363636363636364,0.03225806451612903,,0.06666666666666667,0.09859154929577464,0.075,,20.699432892249526,0.6842105263157895,0.02631578947368421,0.03333333333333333,0.034782608695652174,0.1,0.023255813953488372,0.04736842105263158,0.03248259860788863,0.06666666666666667,0.018518518518518517,0.022727272727272728,0.03333333333333333,0.041666666666666664,0.03305785123966942,0.024096385542168676,0.11864406779661017,0.047619047619047616,0.6666666666666666,0.45806451612903226,0.4788732394366197,0.53125,0.23529411764705882,0.25806451612903225,0.25161290322580643,0.5384615384615384,0.5384615384615384,0.5238095238095238,,,,,0.03225806451612903,,,,0.25,0.3333333333333333,0.4878048780487805,0.5,,0.07317073170731707,0.49032258064516127,,0.47058993506493507,0.43167999999999995,0.47258625,0.1791907514450867,0.18452380952380953,0.05555555555555555,0.29797979797979796,6.968,31.52,0.29469122426868904,21.0,8.0,15.0,1.0,3.0,18.0,10.0,8.0,4.0,1.0,4.0,,0.04477611940298507,0.525,0.5675675675675675,0.2857142857142857,,,,,,1.0,,,1.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,35919.0,599,94,1129,1125,438,482,137.0,2254,23.0,45.0,2.0,7.0,10.0,19.0,57.0,23.0,67.0,14.0,38.0,13.0,4.0,13.0,8.0,67.0,169.0,18.0,51.0,48.0,236.0,1174,7.0,17.0,27.0,29.0,73.0,21.0,33.0,112.0,22.0,112.0,54.0,8.0,12.0,4.0,9.0,,34.0,16.0,50.0,13.0,10.0,116.0,5.0,14.0,12.0,20.0,2.0,34.0,19.0,53.0,13.0,8.0,15.0,1.0,5.0,28.0,12.0,8.0,35.0,1.0,9.0,49.0,5.0,62.0,3.0,10.0,21.0,5.0,3.0,2.0,5.0,4.0,,112.0,438,3.0,22.0,0.16417910447761194,0.1746031746031746,1.0,0.35294117647058826,0.36,0.39644970414201186,0.4117647058823529,0.3972602739726027,0.42727272727272725,0.4791666666666667,0.42021276595744683,0.4717741935483871,0.5192307692307693,0.47844827586206895,0.2318181818181818,,0.05325443786982249,0.1111111111111111,0.05263157894736842,,21.23076923076923,0.4642857142857143,0.038461538461538464,0.05361930294906166,0.03414634146341464,0.0967741935483871,0.04424778761061947,0.06438631790744467,0.036328871892925434,0.06896551724137931,0.015037593984962405,0.024844720496894408,0.045454545454545456,0.07751937984496124,0.015384615384615385,0.07017543859649122,0.08139534883720931,0.13157894736842105,0.8,0.20454545454545456,0.5111111111111111,0.575,0.34782608695652173,0.2590909090909091,0.30454545454545456,0.34328358208955223,0.3484848484848485,0.08695652173913043,0.17272727272727273,0.3684210526315789,0.3684210526315789,1.0,0.05909090909090909,0.3076923076923077,0.3076923076923077,1.0,0.2916666666666667,0.2857142857142857,0.20212765957446807,0.5263157894736842,0.13829787234042554,0.0851063829787234,0.43636363636363634,0.3333333333333333,0.4570276255707763,0.5120571428571429,0.43752903225806467,0.048458149779735685,0.056818181818181816,0.11440677966101695,0.4745762711864407,10.395266272189351,24.254901960784313,0.3879539415411869,21.0,3.0,16.0,8.0,1.0,12.0,10.0,2.0,1.0,1.0,1.0,0.0425531914893617,0.008264462809917356,0.3684210526315789,0.3888888888888889,0.047619047619047616,1.0,2.0,2.0,3.0,7.0,4.0,7.0,,1.0,,1.0,2.0,1.0,,0.42857142857142855,0.3333333333333333,0.014925373134328358,,,,0.08333333333333333,0.5,1.0,0.25,0.0196078431372549,5.0,5.0,1.0,0.20833333333333334,0.38461538461538464,2.0,1.0,,,,0.4,1.0,,,True
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,8934.0,149,3,287,283,139,145,31.0,570,13.0,22.0,1.0,6.0,4.0,6.0,9.0,,4.0,2.0,2.0,1.0,,2.0,2.0,17.0,35.0,2.0,4.0,9.0,49.0,288,2.0,7.0,6.0,8.0,16.0,3.0,4.0,23.0,10.0,24.0,3.0,2.0,1.0,,6.0,,10.0,6.0,16.0,2.0,6.0,38.0,2.0,5.0,1.0,6.0,,7.0,7.0,14.0,4.0,3.0,5.0,,1.0,9.0,3.0,10.0,18.0,1.0,3.0,17.0,,11.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,,23.0,139,4.0,3.0,0.29411764705882354,0.3125,0.5,0.5,0.6666666666666666,0.4857142857142857,0.2857142857142857,0.5,0.5128205128205128,0.2857142857142857,0.5,0.5568181818181818,0.375,0.5227272727272727,0.10256410256410256,,0.17142857142857143,0.22727272727272727,0.1111111111111111,,16.207951070336392,0.4444444444444444,,0.06521739130434782,0.04672897196261682,0.038461538461538464,0.0625,0.059322033898305086,0.050359712230215826,0.1111111111111111,0.027777777777777776,,,,0.037037037037037035,0.16129032258064516,0.0625,,1.0,0.5641025641025641,0.5909090909090909,0.7647058823529411,0.3076923076923077,0.23076923076923078,0.10256410256410256,,,,0.05128205128205128,1.0,1.0,0.5,0.05128205128205128,,,,0.8571428571428571,0.16666666666666666,0.3157894736842105,0.6666666666666666,0.05263157894736842,0.10526315789473684,0.6666666666666666,,0.5054421052631577,0.5826166666666667,0.4471194444444444,0.07317073170731707,0.08108108108108109,0.12244897959183673,0.46938775510204084,4.371428571428572,35.525,0.4843205574912892,4.0,4.0,3.0,1.0,,4.0,4.0,,2.0,,,0.13333333333333333,,0.4444444444444444,0.5,0.25,,,,,,2.0,1.0,3.0,1.0,,8.0,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,True
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,1270.0,21,-10,40,39,17,26,4.0,79,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,2.0,,2.0,,,51,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,3.0,5.0,,,2.0,,,,,,,,,,,,,17,1.0,,,,,,,,,,,,,,,,0.5,,0.5,1.0,,,8.88888888888889,,,0.16666666666666666,0.07142857142857142,,,0.09090909090909091,0.05,0.16666666666666666,,,,,0.3333333333333333,,,,,0.25,,,,,0.25,,,,0.25,,,,0.25,,,,,,,,1.0,,0.75,,0.47090000000000004,,0.61155,,,,,11.450000000000001,23.85,0.425,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,22767.0,379,49,691,699,224,310,89.0,1390,25.0,44.0,9.0,19.0,7.0,12.0,3.0,,,,,,,,,26.0,47.0,,,17.0,69.0,746,9.0,19.0,23.0,7.0,13.0,,9.0,23.0,32.0,20.0,,18.0,,,8.0,,5.0,1.0,6.0,1.0,2.0,13.0,7.0,35.0,7.0,36.0,12.0,55.0,44.0,99.0,5.0,3.0,5.0,,2.0,10.0,3.0,34.0,64.0,5.0,1.0,20.0,4.0,29.0,2.0,10.0,6.0,18.0,10.0,8.0,18.0,11.0,3.0,23.0,224,8.0,5.0,0.6153846153846154,0.9411764705882353,,,,0.5531914893617021,0.47368421052631576,0.5384615384615384,0.5531914893617021,0.47368421052631576,0.5384615384615384,0.5655737704918032,0.46,0.575,,,0.1702127659574468,0.18181818181818182,,,8.695652173913043,0.5,0.3870967741935484,0.1565217391304348,0.1394422310756972,0.11290322580645161,0.12280701754385964,0.14726027397260275,0.13636363636363635,0.15714285714285714,0.1927710843373494,0.08163265306122448,0.12121212121212122,0.136986301369863,0.1728395061728395,0.15789473684210525,0.09523809523809523,0.15,0.6111111111111112,0.9361702127659575,0.5681818181818182,0.6944444444444444,0.64,0.06382978723404255,,,,,,,,,,,,,1.0,0.47368421052631576,0.9230769230769231,0.5833333333333334,,,0.9361702127659575,,0.5481829787234042,0.549229411764706,0.5648384615384615,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.6,,0.32416787264833574,1.0,,2.0,1.0,3.0,11.0,9.0,2.0,,1.0,2.0,0.125,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,,5.0,,,,2.0,1.0,,,,,,,,0.08695652173913043,,,,,,,,,,,,,,,,1.0,,,,,True
