EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Steals,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ThreePtAssists,Arc3Assists,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,DeadBallTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,LostBallTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefCorner3ReboundPct,SecondChanceCorner3FGA,Loose Ball Fouls,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,SecondChanceFtPoints,PtsPutbacks,2pt And 1 Free Throw Trips,3SecondViolations,OffCorner3ReboundPct,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,on,OffensiveGoaltends,BlockedCorner3,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,202.0,3,1.0,8,8,1.0,1.0,16,1.0,1.0,1.0,1.0,2,8,2.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5,1.0,1.0,1.0,1.0,0.8758,1.1,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,1804.0,30,6.0,58,56,24.0,17.0,114,,,2.0,4.0,6,59,,1.0,,3.0,5,1.0,,1.0,24.0,0.5,0.5,0.6,9.67741935483871,,,,,0.397775,7.800000000000001,0.41379310344827586,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.5,1.0,0.2727272727272727,0.1,0.14285714285714285,0.21875,0.04,0.25,0.42857142857142855,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.75,0.3333333333333333,0.5,1.0,0.25,1.0,1.0,1.0,0.3717,0.2,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,195.0,3,1.0,7,7,,,14,,,1.0,2.0,2,8,,,,,1,,,,,0.5,0.5,0.5,28.57142857142857,,,,,0.3744,7.8,,,1.0,2.0,,,,,,,2.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,4683.0,78,-24.0,144,142,36.0,26.0,286,2.0,5.0,4.0,9.0,28,170,2.0,2.0,,4.0,7,1.0,1.0,1.0,36.0,0.4444444444444444,0.575,0.6086956521739131,15.723270440251572,0.25,0.4,0.5,0.8,0.5238025,6.611111111111111,0.25,15.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,6.0,6.0,1.0,2.0,6.0,,16.0,1.0,,,4.0,,4.0,3.0,7.0,2.0,,,2.0,6.0,7.0,2.0,,6.0,0.75,0.75,1.0,0.8333333333333334,0.75,0.1111111111111111,,,,,0.08163265306122448,,0.047619047619047616,0.06349206349206349,0.047619047619047616,0.06666666666666667,,0.06666666666666667,0.16666666666666666,,0.1,0.5,0.5,,0.1,0.5,0.5,1.0,0.5181666666666667,0.09090909090909091,0.18181818181818182,0.21428571428571427,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,9.0,1.0,5.0,11.0,1.0,2.0,2.0,1.0,2.0,1.0,15.0,9.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,0.5,0.45454545454545453,0.5,0.5,0.5,0.55,0.09090909090909091,0.2,0.1111111111111111,0.047619047619047616,0.1111111111111111,0.05,0.1111111111111111,1.0,1.0,0.1,0.5,0.5,1.0,0.45,0.4444444444444444,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4444444444444444,0.69275,0.07142857142857142,25.336363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,8003.0,133,-8.0,238,237,57.0,37.0,475,2.0,3.0,4.0,22.0,26,260,6.0,3.0,,5.0,14,1.0,1.0,2.0,57.0,0.18181818181818182,0.265625,0.3611111111111111,15.769230769230768,0.09375,0.6666666666666666,0.6666666666666666,0.40625,0.4590625,10.677272727272728,0.23949579831932774,21.0,,11.0,2.0,8.0,9.0,,5.0,10.0,2.0,,14.0,17.0,2.0,37.0,,,1.0,10.0,,11.0,1.0,12.0,3.0,4.0,3.0,5.0,5.0,9.0,2.0,,10.0,0.25,0.25,,0.375,0.5,,,0.8,,,0.10752688172043011,0.045454545454545456,,0.09565217391304348,0.009708737864077669,,0.12903225806451613,0.15151515151515152,0.034482758620689655,0.0625,0.34375,,,,0.25,0.25,0.25,,0.44140625,0.08571428571428572,0.08333333333333333,0.38461538461538464,3.0,1.0,,,1.0,3.0,,1.0,2.0,7.0,2.0,3.0,10.0,,,3.0,2.0,3.0,4.0,9.0,7.0,2.0,,2.0,9.0,3.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,0.3,0.6666666666666666,0.3,,0.75,0.75,0.3125,,,,0.014705882352941176,,0.037037037037037035,,,0.5,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.21875,0.2857142857142857,0.2857142857142857,1.0,,,,0.125,,0.25,0.2857142857142857,0.55905,0.11538461538461539,24.44,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,788.0,13,12.0,26,24,19.0,13.0,50,3.0,4.0,4.0,7.0,9,20,8.0,,,,1,,,,19.0,0.5714285714285714,0.5,0.5,37.03703703703704,0.5,0.75,0.75,0.625,0.48065624999999995,8.8,0.7307692307692307,1.0,,,1.0,3.0,1.0,3.0,5.0,7.0,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,2.0,1.0,,7.0,,,0.6,0.6,0.5833333333333334,,,,,,0.09090909090909091,0.3333333333333333,,0.14285714285714285,,,,,0.5,1.0,,,,,0.375,0.3333333333333333,0.3333333333333333,,0.47742000000000007,0.1111111111111111,0.125,0.7777777777777778,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,0.125,,,,,,,,,,,0.52755,,25.1,,1.0,,,1.0,,1.0,,,,,1.0,,,,,2.0,3.0,0.6,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,5931.0,99,,177,177,42.0,34.0,354,3.0,6.0,6.0,14.0,23,188,4.0,,,2.0,3,2.0,,2.0,42.0,0.42857142857142855,0.45652173913043476,0.4791666666666667,14.73684210526316,0.2608695652173913,0.5,0.6,0.6521739130434783,0.5074130434782609,8.114285714285714,0.23728813559322035,13.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,13.0,8.0,1.0,2.0,6.0,1.0,16.0,,,3.0,12.0,1.0,16.0,,16.0,,3.0,2.0,4.0,2.0,2.0,1.0,2.0,13.0,0.6666666666666666,0.6666666666666666,0.5,0.8125,0.8125,0.07142857142857142,,0.75,0.25,,0.17647058823529413,0.2,,0.18072289156626506,,,0.16666666666666666,0.12,0.2631578947368421,0.16666666666666666,0.17391304347826086,0.25,0.25,,0.17391304347826086,0.5,0.5,0.5,0.5112625,0.041666666666666664,0.06666666666666667,0.5652173913043478,4.0,2.0,,,2.0,4.0,2.0,2.0,1.0,5.0,2.0,3.0,9.0,,,,3.0,4.0,,9.0,5.0,1.0,,2.0,1.0,,,,1.0,,,,,,,2.0,,,1.0,0.3333333333333333,0.75,0.3333333333333333,,,,0.391304347826087,,0.16666666666666666,,,,,,1.0,1.0,0.17391304347826086,0.5,0.5,1.0,0.21739130434782608,0.2,0.2,1.0,,,,0.25,1.0,0.25,0.2,,,24.188888888888886,,,1.0,,,1.0,1.0,,,,,,,,0.5,,1.0,2.0,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,3355.0,56,-24.0,94,96,23.0,18.0,190,1.0,2.0,2.0,4.0,18,123,,,,3.0,10,4.0,,4.0,23.0,0.5,0.6153846153846154,0.6,17.475728155339805,0.15384615384615385,0.5,1.0,0.8461538461538461,0.5467653846153846,7.949999999999999,0.24468085106382978,8.0,,1.0,1.0,1.0,2.0,,1.0,1.0,4.0,1.0,,,,,,,1.0,3.0,,4.0,3.0,7.0,,2.0,2.0,3.0,5.0,4.0,2.0,4.0,1.0,1.0,1.0,,,0.16666666666666666,0.25,,0.6666666666666666,,,0.07692307692307693,0.09090909090909091,,0.08,0.07142857142857142,,,0.13333333333333333,0.09090909090909091,,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,1.0,0.46449999999999997,0.13333333333333333,0.3333333333333333,0.05555555555555555,,,,,1.0,4.0,,1.0,3.0,5.0,,4.0,9.0,,,,,1.0,1.0,12.0,5.0,3.0,,,,,3.0,,1.0,1.0,,,1.0,,,2.0,2.0,,1.0,0.4444444444444444,,0.4444444444444444,,,,0.6923076923076923,,0.5,,0.12,0.14285714285714285,,,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,0.38461538461538464,0.6,0.6,1.0,,,,0.5,,,0.6,,,24.055555555555557,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,1.0,2.0,0.2,1.0,,,,,,,,,True,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,3544.0,59,-15.0,103,101,21.0,4.0,204,,,1.0,1.0,5,107,2.0,1.0,,1.0,7,1.0,,1.0,21.0,1.0,0.4166666666666667,0.4166666666666667,7.017543859649123,,,,0.8333333333333334,0.5299999999999999,17.2,0.20388349514563106,10.0,,,1.0,1.0,,,,3.0,,,,1.0,,3.0,,,,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,3.0,,,,0.5,0.5,,,0.5,,,0.0425531914893617,,,0.037037037037037035,,,0.058823529411764705,0.0625,,,,,,,0.16666666666666666,1.0,1.0,,0.59075,,,0.6,1.0,1.0,,,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,5.0,,,,1.0,3.0,,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,0.2,0.3333333333333333,0.2,,,,0.8333333333333334,,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,,23.740000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,5738.0,96,-5.0,168,168,33.0,15.0,336,18.0,23.0,28.0,47.0,77,186,38.0,1.0,,10.0,14,2.0,1.0,2.0,33.0,0.5957446808510638,0.5833333333333334,0.6311475409836066,35.67567567567568,0.4791666666666667,0.782608695652174,0.8571428571428571,0.5,0.4642553191489362,6.551063829787234,0.19642857142857142,16.0,8.0,14.0,2.0,10.0,21.0,7.0,7.0,19.0,18.0,4.0,5.0,9.0,2.0,22.0,2.0,1.0,2.0,15.0,2.0,19.0,9.0,28.0,1.0,3.0,1.0,5.0,27.0,33.0,19.0,1.0,19.0,0.32142857142857145,0.34615384615384615,1.0,1.0,1.0555555555555556,0.0851063829787234,0.14285714285714285,0.6,0.6666666666666666,0.1111111111111111,0.25,0.16666666666666666,0.08,0.2361111111111111,0.1111111111111111,0.058823529411764705,0.38095238095238093,0.15,0.21052631578947367,0.14285714285714285,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.25,0.20833333333333334,0.2,0.2,,0.5872571428571428,0.31666666666666665,0.3220338983050847,0.24675324675324675,4.0,4.0,1.0,2.0,,,,,,1.0,,,1.0,3.0,5.0,8.0,,,5.0,,1.0,,,,3.0,,6.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,0.6,0.5,0.5714285714285714,0.020833333333333332,,0.08695652173913043,,0.1276595744680851,0.23076923076923078,0.16666666666666666,0.13333333333333333,0.5,0.3888888888888889,,,,,0.020833333333333332,,,,0.3333333333333333,0.5,,,,,,0.47914,0.1038961038961039,39.6,,1.0,,,1.0,2.0,,,,,,0.16666666666666666,,,,,6.0,6.0,0.8571428571428571,1.0,0.2,,1.0,,,2.0,2.0,4.0,7.0,1.0,0.125,,,True,,,,,,,,,
