EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,OffThreePtRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyOffPossPct,PlusMinus,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,ThreePtShootingFoulsDrawn,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyFG2M,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,Travels,PenaltyFg2Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Technical Free Throw Trips,3SecondViolations,ShortMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3PctAssisted,on,SecondChanceArc3FGM,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffShortMidRangeReboundPct,Blocked3s,BlockedCorner3
101195,1610612741,Luke Schenscher,Luke Schenscher,101195,CHI,136.0,2,6,6,6.0,6.0,2.0,12,5,1.0,1.0,1.0,2.0,2.0,6.0,0.5,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,656.0,11,24,22,14.0,12.0,3.0,46,21,1.0,1.0,4.0,1.0,,14.0,0.125,0.07142857142857142,0.14285714285714285,0.5833333333333334,-4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,0.3333333333333333,1.0,14.285714285714285,0.5,0.375,0.6,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.49625,0.4683,1.0,1.0,24.866666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,6981.0,116,230,228,30.0,61.0,18.0,458,248,1.0,5.0,18.0,3.0,,30.0,0.037037037037037035,0.049019607843137254,,0.13043478260869565,-13.0,,,,,,28.0,,4.0,,,,,4.0,7.0,,17.0,5.0,13.0,1.0,,6.0,4.0,6.0,3.0,,,0.4666666666666667,0.5,,,15.810276679841898,0.13157894736842105,0.10784313725490197,0.12903225806451613,0.5,,,,0.2,0.4216999999999999,0.37176666666666663,0.14285714285714285,,,3.0,6.0,1.0,2.0,1.0,3.0,3.0,8.0,21.0,14.0,30.0,2.0,4.0,3.0,18.0,10.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,2.0,6.0,2.0,4.0,2.0,4.0,10.0,1.0,2.0,9.0,16.0,2.0,1.0,1.0,1.0,2.0,1.0,0.6428571428571429,0.6923076923076923,0.4666666666666667,0.5,0.4666666666666667,0.5,0.06666666666666667,0.16666666666666666,0.047619047619047616,0.6,0.14285714285714285,0.09375,0.05333333333333334,0.09523809523809523,0.05263157894736842,0.25,0.10714285714285714,0.125,0.05,0.14285714285714285,0.07142857142857142,0.2,0.5,0.6,0.6666666666666666,0.1,1.0,1.0,0.6666666666666666,0.7,0.38095238095238093,0.4,0.625,0.5,0.5,0.3333333333333333,0.4775666666666667,0.03333333333333333,0.03333333333333333,13.233333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,200.0,3,8,6,8.0,6.0,2.0,14,7,,1.0,2.0,1.0,,8.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,,3.0,2.0,2.0,5.0,1.0,,,,,1.0,1.0,3.0,,,,,,5.0,,0.8333333333333334,1.5,0.8333333333333334,1.0,40.0,1.0,0.5,1.0,,0.5,0.5,0.5,1.0,0.371175,0.371175,0.6,1.0,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,0.75,1.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4173,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,0.5,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,2327.0,39,81,77,22.0,40.0,6.0,158,78,,,5.0,1.0,,22.0,,,,0.2716049382716049,-6.0,1.0,5.0,2.0,6.0,,12.0,,,2.0,,3.0,5.0,2.0,4.0,2.0,10.0,,5.0,,,,,,,3.0,,0.6666666666666666,,0.5,0.6666666666666666,11.363636363636363,,0.10810810810810811,,,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.49778333333333324,0.39316666666666666,,0.25,24.650000000000002,,1.0,,,,,1.0,,1.0,,3.0,,,1.0,,,,,2.0,,2.0,,,,4.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,5.0,,,,,,3.0,,,,,0.6666666666666666,,,,,1.0,0.16666666666666666,0.16666666666666666,,,,,0.1,0.125,0.3333333333333333,,,0.1111111111111111,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,9.866666666666667,1.0,,,,,4.0,,,1.0,3.0,,,0.6666666666666666,,0.5,0.6666666666666666,0.5,,1.0,1.0,,,,,,3.0,1.0,9.0,3.0,0.75,1.0,0.6,0.6,0.6666666666666666,0.5,0.6,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,5893.0,98,192,192,19.0,46.0,15.0,384,213,1.0,1.0,7.0,9.0,1.0,19.0,0.05,0.011235955056179775,0.0625,0.09895833333333333,-22.0,5.0,12.0,,17.0,6.0,58.0,,2.0,1.0,,5.0,12.0,3.0,5.0,,12.0,3.0,6.0,8.0,,,,,,5.0,,0.6304347826086957,0.5,0.625,0.40476190476190477,25.118483412322277,0.0967741935483871,0.07142857142857142,0.08,,0.11904761904761904,0.2857142857142857,,0.5714285714285714,0.4949749999999999,0.489025,0.034482758620689655,0.08620689655172414,24.470588235294116,4.0,7.0,,,2.0,3.0,7.0,4.0,11.0,11.0,25.0,1.0,1.0,3.0,4.0,18.0,,1.0,2.0,,2.0,2.0,1.0,,3.0,,1.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,7.0,,2.0,2.0,3.0,1.0,,,4.0,,,0.18181818181818182,0.18181818181818182,0.44,1.0,0.6190476190476191,0.5,0.04,0.14285714285714285,,0.42857142857142855,,0.05660377358490566,,,,,0.043478260869565216,0.08333333333333333,0.05555555555555555,0.16666666666666666,0.05263157894736842,0.16666666666666666,0.5714285714285714,0.6666666666666666,,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2619047619047619,0.36363636363636365,0.36363636363636365,0.25,,,0.5,0.495925,0.08695652173913043,0.13793103448275862,11.056000000000001,4.0,,,1.0,1.0,10.0,,1.0,1.0,,,,0.5882352941176471,,1.0,0.5882352941176471,0.625,,0.8,1.0,,,0.25,1.0,,6.0,,30.0,6.0,1.0,1.0,0.5,0.5,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.058823529411764705,0.2,0.5,0.5,,,,,,,,,True,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,2570.0,43,87,85,20.0,50.0,3.0,172,94,1.0,2.0,5.0,3.0,,20.0,0.07692307692307693,0.05555555555555555,0.08333333333333333,0.22988505747126436,-13.0,,1.0,1.0,1.0,1.0,9.0,,,1.0,,2.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,,,,,,2.0,,0.5,,0.3333333333333333,0.125,10.989010989010989,0.07692307692307693,0.05,,,,0.125,0.3333333333333333,0.625,0.49541875,0.58745,,0.2222222222222222,24.6,2.0,4.0,,1.0,2.0,2.0,2.0,,1.0,4.0,7.0,,1.0,2.0,6.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,3.0,1.0,,,1.0,,1.0,0.75,0.75,0.5714285714285714,,0.5,,0.14285714285714285,0.25,,,0.25,0.037037037037037035,0.043478260869565216,,0.09090909090909091,,0.07692307692307693,,,0.25,,0.5,0.5,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,0.125,,,,1.0,,0.6666666666666666,0.5622,0.1111111111111111,0.125,5.071428571428571,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,0.5,,,,0.5,,,,,,,,,True,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,5850.0,98,191,191,15.0,37.0,13.0,382,210,,,12.0,18.0,4.0,15.0,,,,0.07853403141361257,-4.0,2.0,8.0,1.0,10.0,17.0,49.0,,2.0,1.0,3.0,7.0,8.0,15.0,21.0,4.0,48.0,2.0,12.0,18.0,,,,,,7.0,,0.5217391304347826,0.3333333333333333,0.875,0.2631578947368421,27.272727272727273,0.06060606060606061,0.10588235294117647,0.07142857142857142,,0.05263157894736842,0.21052631578947367,0.3333333333333333,0.5,0.4999013157894736,0.5463666666666666,0.04081632653061224,0.14285714285714285,24.65,4.0,9.0,,1.0,2.0,2.0,3.0,7.0,16.0,13.0,28.0,1.0,2.0,2.0,8.0,18.0,,3.0,6.0,5.0,1.0,3.0,8.0,,7.0,3.0,,3.0,1.0,7.0,3.0,4.0,1.0,4.0,11.0,,1.0,4.0,10.0,,,1.0,9.0,,2.0,0.3076923076923077,0.3076923076923077,0.4642857142857143,0.5,0.42105263157894735,0.3333333333333333,0.10714285714285714,0.3333333333333333,,0.6363636363636364,0.2727272727272727,0.1346153846153846,,,,,0.09090909090909091,0.07692307692307693,0.23529411764705882,,,0.23684210526315788,0.4444444444444444,0.6666666666666666,0.25,0.07894736842105263,0.6666666666666666,0.6666666666666666,,0.42105263157894735,0.4375,0.4375,0.42857142857142855,0.3333333333333333,,0.6666666666666666,0.47995,0.1956521739130435,0.25,11.960714285714285,1.0,,,,,2.0,,1.0,,,,,0.2,,,0.2,0.6666666666666666,,0.5,0.5,,,,,,1.0,,6.0,1.0,1.0,1.0,0.125,0.125,1.0,,0.125,2.0,1.0,2.0,,2.0,,,1.0,,,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,,,,,True,,,,,,,,
2552,1610612741,Michael Sweetney,Michael Sweetney,2552,CHI,3203.0,53,103,104,5.0,3.0,11.0,207,111,1.0,8.0,13.0,1.0,,5.0,0.1,0.16,0.14285714285714285,0.04854368932038835,4.0,,,,,,14.0,,2.0,,,2.0,,5.0,6.0,1.0,13.0,3.0,5.0,,,3.0,3.0,3.0,2.0,2.0,,0.3333333333333333,0.5,1.0,,21.36752136752137,0.15,0.1111111111111111,0.16666666666666666,0.6666666666666666,,,,0.3333333333333333,0.45090952380952376,0.5877,0.14285714285714285,0.14285714285714285,,3.0,7.0,1.0,2.0,1.0,4.0,12.0,,2.0,7.0,21.0,1.0,2.0,1.0,10.0,4.0,2.0,3.0,1.0,1.0,,1.0,3.0,7.0,2.0,,1.0,2.0,1.0,1.0,1.0,3.0,,,4.0,,1.0,7.0,11.0,1.0,,,,,,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.5,0.14285714285714285,0.14285714285714285,,0.25,,0.08,0.175,0.3333333333333333,0.23529411764705882,,0.1111111111111111,,0.09090909090909091,,0.09090909090909091,0.3333333333333333,0.42857142857142855,0.5,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.4,0.75,0.09523809523809523,,,,1.0,0.5,1.0,0.5076,,,6.571428571428571,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,0.16666666666666666,,,True,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,119.0,2,3,4,1.0,2.0,,7,5,,,,,,1.0,,,,0.3333333333333333,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,1.0,0.5524,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
