EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,BadPassSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGA,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,OffTwoPtRebounds,BlockedAtRim,OffensiveGoaltends,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SelfOReb,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,276.0,5,-2.0,8,8,1,,1.0,16,,,,,,,11,,,,,,,,,1,,1.0,1,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,1755.0,29,,51,51,26,30.0,7.0,102,,3.0,6.0,3.0,10.0,18.0,49,1.0,2.0,3.0,4.0,5.0,1.0,,2.0,4,,10.0,26,0.3333333333333333,0.3333333333333333,0.3,0.2727272727272727,0.5,35.08771929824562,0.16666666666666666,0.2,,0.3333333333333333,0.2727272727272727,,,,0.5454545454545454,0.36363636363636365,0.43871363636363636,0.3349,6.63,0.5098039215686274,,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,12.0,,2.0,2.0,1.0,5.0,1.0,8.0,10.0,4.0,,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,14.0,5.0,2.0,10.0,,2.0,,,,,0.2,,0.16666666666666666,0.5,0.5,0.09090909090909091,0.2,0.6666666666666666,0.5,0.5,0.125,0.5,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,0.09090909090909091,,,,0.5,,0.16666666666666666,,0.474975,0.3125,0.3333333333333333,0.1111111111111111,0.5555555555555556,25.2,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,1.0,,,0.058823529411764705,0.14285714285714285,,,,,,,,,,,,,,,,False,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,1359.0,23,-17.0,41,44,25,25.0,3.0,85,3.0,4.0,1.0,5.0,7.0,11.0,54,,2.0,,,,,,1.0,3,,1.0,25,0.2,0.2,0.7142857142857143,0.625,0.6111111111111112,21.73913043478261,,,,,0.5,0.75,0.75,0.3333333333333333,0.125,0.625,0.5669312499999999,,6.071428571428571,0.6097560975609756,3.0,4.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,4.0,6.0,,1.0,9.0,8.0,,,1.0,,,3.0,,3.0,,2.0,1.0,6.0,,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,,1.0,9.0,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6428571428571429,0.125,,,1.0,,,,1.0,1.0,0.25,0.5,0.5,0.125,,,,0.6666666666666666,0.75,,,0.5923999999999999,,,,0.8181818181818182,24.1,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,2998.0,50,-28.0,84,86,38,48.0,9.0,170,3.0,5.0,2.0,5.0,12.0,22.0,105,1.0,6.0,1.0,1.0,1.0,3.0,,5.0,4,2.0,4.0,38,0.6,0.6,0.4166666666666667,0.475,0.5,28.72340425531915,0.03125,0.025,,,0.25,0.6,0.75,0.6666666666666666,0.1,0.65,0.4831475000000001,0.4761,9.191666666666666,0.4523809523809524,1.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,8.0,3.0,1.0,,5.0,1.0,6.0,4.0,2.0,7.0,4.0,6.0,3.0,4.0,1.0,2.0,2.0,,2.0,,1.0,1.0,4.0,,1.0,,2.0,,1.0,1.0,,2.0,,1.0,4.0,2.0,,7.0,,,0.6666666666666666,0.375,0.375,1.0,0.16666666666666666,0.8333333333333334,0.25,0.8333333333333334,0.3181818181818182,0.4,0.16666666666666666,0.2,0.4,,0.07692307692307693,,0.5,1.0,0.25,0.2,0.2,0.2,0.25,0.25,,0.3,0.3333333333333333,0.1,0.25,0.492805,0.09090909090909091,0.14285714285714285,0.22727272727272727,0.3181818181818182,24.187499999999996,,1.0,,1.0,,,,0.25,,0.5,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,3.0,1.0,2.0,,,,,,,,,,0.2,0.5,0.5,1.0,,0.3333333333333333,0.3333333333333333,0.3,,,,,False,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,1041.0,17,-8.0,31,32,18,15.0,1.0,63,,,,,,3.0,32,,,2.0,3.0,4.0,,,,1,,1.0,18,,,,0.75,0.75,6.25,0.2,0.25,,0.3333333333333333,,,,,,1.0,0.575625,,,0.5806451612903226,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,2.0,,3.0,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,3.0,,,1.0,0.5,0.5,,,,0.75,,0.75,1.0,,,,0.5,,0.5,,,,,,1.0,0.5,0.5,1.0,,,1.0,0.5,0.575625,,,,1.0,24.450000000000003,1.0,1.0,,1.0,,,,0.5,,,,,0.5,,,,1.0,,,1.0,,,,,,,,,,,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,False,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,2191.0,37,-12.0,64,66,31,33.0,2.0,130,3.0,5.0,,4.0,6.0,11.0,72,,4.0,2.0,3.0,4.0,1.0,,1.0,6,1.0,9.0,31,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6111111111111112,14.925373134328357,0.09090909090909091,0.07692307692307693,,0.1111111111111111,0.8333333333333334,0.6,0.75,0.3333333333333333,,0.8333333333333334,0.5736500000000001,,2.9333333333333336,0.484375,1.0,2.0,,1.0,1.0,,,,,,3.0,,,,1.0,2.0,,1.0,3.0,4.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,3.0,6.0,3.0,,3.0,2.0,,,,,,0.5,,0.5,,0.375,,0.16666666666666666,0.2,,,0.125,,,,0.16666666666666666,1.0,1.0,,,,,1.0,0.5,,,0.61705,0.3333333333333333,0.3333333333333333,,0.2727272727272727,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,,0.2,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,False,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,753.0,13,9.0,23,23,9,8.0,,46,1.0,1.0,,1.0,1.0,3.0,17,,,1.0,1.0,1.0,,,,2,,1.0,9,,,1.0,1.0,0.75,8.695652173913043,0.125,0.1111111111111111,,,1.0,1.0,1.0,,,1.0,0.7474,,,0.391304347826087,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,3.0,2.0,,,,,,2.0,,2.0,,1.0,1.0,4.0,,1.0,1.0,,,,,,,1.0,,2.0,,1.0,3.0,,1.0,,,,,1.0,,1.0,,0.75,,,,,,0.2,,,,,,,,,,,1.0,1.0,,,0.7474,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,2436.0,41,-26.0,71,72,29,29.0,5.0,143,1.0,5.0,5.0,2.0,12.0,10.0,94,1.0,2.0,5.0,5.0,6.0,1.0,,2.0,1,,9.0,29,0.5,0.5,0.16666666666666666,0.16666666666666666,0.29411764705882354,24.675324675324674,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.4166666666666667,0.2,0.25,1.0,0.4166666666666667,0.4166666666666667,0.42964166666666664,,5.233333333333333,0.4084507042253521,,2.0,1.0,,2.0,,,,,,6.0,,,,,3.0,,2.0,2.0,2.0,,,,,1.0,3.0,,3.0,,2.0,1.0,6.0,,,,1.0,1.0,1.0,,,1.0,1.0,,9.0,4.0,1.0,2.0,,1.0,,,,,,,,,0.2,,0.08333333333333333,0.2,0.5,,0.2727272727272727,,0.2,0.2,0.16666666666666666,,,,,,,0.6666666666666666,,,,0.46900000000000003,0.25,0.25,,0.2,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,0.034482758620689655,,,1.0,,,,,,,,,,,1.0,1.0,,0.045454545454545456,,,0.16666666666666666,,,,,,,,,,,,,,False,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,2276.0,38,-30.0,68,68,41,38.0,9.0,136,2.0,4.0,2.0,4.0,8.0,11.0,89,,6.0,3.0,4.0,4.0,,,1.0,4,,5.0,41,0.75,0.75,0.5,0.4,0.4230769230769231,18.18181818181818,0.14285714285714285,0.14814814814814814,0.1111111111111111,0.25,0.4,0.5,0.5,0.5,0.2,0.6,0.4940100000000001,,7.325,0.6029411764705882,,,1.0,1.0,2.0,,,,,2.0,3.0,,,,2.0,4.0,1.0,3.0,7.0,2.0,,,,,,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,2.0,,1.0,,1.0,,,,,1.0,6.0,1.0,2.0,7.0,1.0,2.0,,,,,0.5,,0.4,,0.5,0.2,,,1.0,0.16666666666666666,0.125,,0.5,0.5,0.2,0.5,0.5,,,,,,,,,0.42933000000000004,0.09090909090909091,0.1111111111111111,,0.6363636363636364,23.75,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,0.2,,,,,,,0.2,,,,,False,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,3027.0,50,-52.0,85,89,46,43.0,10.0,174,2.0,2.0,,2.0,5.0,8.0,123,,4.0,3.0,5.0,6.0,2.0,1.0,4.0,9,1.0,5.0,46,1.0,1.0,0.4,0.25,0.3888888888888889,13.541666666666668,0.10344827586206896,0.1388888888888889,0.09090909090909091,,0.25,1.0,1.0,1.0,,0.625,0.46804375000000004,,12.88,0.5411764705882353,2.0,2.0,,,3.0,,3.0,2.0,,3.0,4.0,,1.0,1.0,2.0,4.0,2.0,3.0,7.0,,,,3.0,,,3.0,,3.0,,2.0,,6.0,2.0,1.0,,2.0,,1.0,,,2.0,8.0,1.0,4.0,1.0,1.0,7.0,,1.0,,,,,0.5,,0.3333333333333333,,0.5,0.375,,,0.5,0.2857142857142857,0.2,0.3333333333333333,,,0.375,,,0.375,,,,0.3333333333333333,1.0,0.3333333333333333,,0.4713416666666667,0.125,0.2,0.125,0.875,24.666666666666668,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,2.0,1.0,,,,0.022727272727272728,,,0.5,,,,,,,,,,,1.0,2.0,,0.029411764705882353,,,0.09090909090909091,,,,,,,,,,1.0,,0.16666666666666666,,False,,,,,,,,1.0,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,1507.0,25,-7.0,41,41,25,20.0,8.0,82,3.0,5.0,1.0,3.0,6.0,8.0,44,3.0,4.0,2.0,3.0,8.0,3.0,1.0,3.0,5,2.0,3.0,25,0.6666666666666666,1.0,0.5,0.5,0.5,22.448979591836736,0.1111111111111111,0.13636363636363635,0.125,,0.8333333333333334,0.6,0.75,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5212500000000001,0.5859333333333333,1.0166666666666666,0.6097560975609756,1.0,2.0,,,,,,,,,2.0,2.0,1.0,5.0,1.0,2.0,,2.0,4.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,2.0,,4.0,2.0,,4.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.625,0.5,,0.16666666666666666,0.2,,0.25,0.14285714285714285,0.25,,,,,,,,,,1.0,0.5,,,0.58335,0.25,0.25,0.625,0.5,,,,,,,1.0,,,,,,,,3.0,,,1.0,,,5.0,,3.0,,,,,3.0,2.0,,,0.3333333333333333,0.22727272727272727,0.5,,0.6666666666666666,,1.0,2.0,,,,,,,2.0,4.0,3.0,,0.21052631578947367,0.3333333333333333,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,,,False,,,,,,,,,0.5,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,1192.0,20,-29.0,36,38,22,16.0,1.0,74,,,1.0,1.0,2.0,2.0,56,,,1.0,1.0,1.0,2.0,,2.0,4,,,22,,,0.5,0.5,0.5,10.81081081081081,0.125,0.1,1.0,,,,,,0.5,,0.34845,,12.0,0.6111111111111112,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,1.0
