EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Blocked3s,BlockedCorner3,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceTurnovers,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallTurnovers,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,LongMidRangePctBlocked,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Clear Path Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,6253.0,104,-2.0,201,203,41,19,404,19.0,70.0,14.0,24.0,26.0,17.0,23.0,11.0,41,0.6730769230769231,25.974025974025974,0.30434782608695654,0.25,0.35,0.23529411764705882,0.275,0.20398009950248755,16.0,4.0,7.0,1.0,1.0,33.0,5.0,10.0,224.0,1.0,1.0,8.0,15.0,,7.0,4.0,6.0,3.0,9.0,2.0,8.0,1.0,0.5,1.0,0.5,0.5930232558139535,0.5,0.5714285714285714,0.23255813953488372,0.37209302325581395,0.16279069767441862,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,1.0,0.4883720930232558,0.5714285714285714,0.4974860465116278,0.5019714285714285,0.11428571428571428,10.642424242424243,24.279999999999998,25.0,7.0,11.0,,,1.0,3.0,3.0,6.0,18.0,2.0,5.0,3.0,10.0,2.0,6.0,1.0,24.0,12.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,,2.0,7.0,3.0,2.0,,1.0,1.0,,3.0,3.0,5.0,10.0,2.0,1.0,2.0,4.0,1.0,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.4,0.3333333333333333,0.5,0.625,0.06060606060606061,0.18181818181818182,,0.3333333333333333,0.375,0.027777777777777776,0.18421052631578946,,0.021052631578947368,0.125,,,,,0.23529411764705882,0.3333333333333333,0.20689655172413793,0.1111111111111111,,,0.2558139534883721,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.13953488372093023,0.5,0.5,,,,0.42857142857142855,0.3333333333333333,0.45831,0.14285714285714285,8.0,,,0.5,0.5,1.0,2.0,1.0,3.0,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,2.0,,,0.14285714285714285,0.14285714285714285,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.09090909090909091,True,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,270.0,4,-5.0,10,9,4,5,19,,,,,1.0,,,,4,,,,,,,,0.4,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,0.09090909090909091,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101195,1610612741,Luke Schenscher,Luke Schenscher,101195,CHI,942.0,16,3.0,32,33,19,24,65,1.0,5.0,1.0,3.0,6.0,3.0,2.0,1.0,19,0.8333333333333334,10.81081081081081,0.1111111111111111,0.07142857142857142,,0.3333333333333333,0.3333333333333333,0.59375,,,,,,2.0,,,26.0,,,3.0,,,,,1.0,,1.0,,3.0,,,,,1.0,1.0,0.75,,,,,,,,,1.0,,0.60635,0.5868,0.6,,,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,2.0,1.0,,2.0,3.0,,,,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.09090909090909091,,0.3333333333333333,0.17647058823529413,,,0.14285714285714285,0.3333333333333333,,,0.3333333333333333,,,,,1.0,1.0,1.0,0.5,,,,,1.0,1.0,1.0,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,1228.0,20,-9.0,46,44,29,34,90,2.0,5.0,,2.0,3.0,1.0,2.0,,29,0.5,9.615384615384615,,0.13333333333333333,,,,0.6304347826086957,,,2.0,,2.0,,1.0,4.0,46.0,,2.0,2.0,3.0,,2.0,,,,,,2.0,1.0,0.25,,0.25,0.375,,0.3333333333333333,1.0,,0.5,,,,1.0,,1.0,,0.5047125,0.4683,0.4,,24.599999999999998,5.0,,,,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,0.2857142857142857,0.08333333333333333,0.043478260869565216,,,,0.1111111111111111,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,0.4,,,,,,,,1.0,2.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,3778.0,63,-17.0,127,124,25,58,251,,10.0,4.0,6.0,8.0,1.0,,,25,0.2631578947368421,19.11764705882353,0.10256410256410256,0.08771929824561403,0.1111111111111111,,,0.1968503937007874,16.0,,,,,19.0,,,137.0,,,,,,,,4.0,,7.0,,,,,,,0.2631578947368421,,,,0.8421052631578947,,,,,,,0.15789473684210525,,0.41013157894736846,0.37176666666666663,,14.836842105263159,,7.0,1.0,3.0,,1.0,,1.0,,,5.0,,2.0,,,,3.0,,8.0,2.0,,1.0,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,10.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,3.0,1.0,6.0,10.0,2.0,,,,,3.0,2.0,1.0,3.0,1.0,,1.0,,0.8,0.8,0.2631578947368421,,,,,0.05263157894736842,,,0.42857142857142855,0.125,0.05714285714285714,0.05555555555555555,,0.038461538461538464,0.08333333333333333,,0.047619047619047616,,,0.10526315789473684,0.09090909090909091,0.07692307692307693,,,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,,0.3333333333333333,,0.5449,,4.0,,,0.25,0.26666666666666666,0.75,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,False,0.0625,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,923.0,15,-3.0,31,30,25,20,61,4.0,11.0,3.0,5.0,6.0,2.0,5.0,1.0,25,0.5,36.111111111111114,0.375,0.45454545454545453,0.5,0.18181818181818182,0.14285714285714285,0.8064516129032258,5.0,,2.0,,2.0,6.0,1.0,3.0,29.0,1.0,3.0,9.0,,3.0,2.0,,1.0,,2.0,2.0,9.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.4375,0.5,0.3333333333333333,0.5555555555555556,0.2222222222222222,,,,0.25,,0.3333333333333333,,0.38600555555555555,0.37945625,0.8181818181818182,17.95,26.066666666666666,5.0,,,,,,,1.0,1.0,2.0,,,,3.0,2.0,5.0,2.0,,4.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4,1.5,1.5,,,,0.5,,,0.6666666666666666,,,,,,,,,0.5,0.5,1.0,,,,,,,0.1111111111111111,1.0,1.0,,,,,,0.4173,0.2727272727272727,1.0,,,0.2,0.2,,,1.0,1.0,0.1111111111111111,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,0.125,,,,,,,1.0,1.0,1.0,,1.0,1.0,,0.25,False,,1.0,1.0,1.0,1.0,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,6265.0,104,-14.0,210,208,85,113,418,4.0,29.0,8.0,14.0,14.0,4.0,4.0,,85,0.6041666666666666,12.334801762114537,0.13114754098360656,0.13953488372093023,0.10526315789473684,,,0.40476190476190477,2.0,5.0,10.0,1.0,2.0,8.0,7.0,14.0,225.0,1.0,3.0,9.0,18.0,3.0,10.0,5.0,1.0,,4.0,2.0,9.0,0.8571428571428571,0.5,0.3333333333333333,0.5,0.5681818181818182,0.4166666666666667,0.5625,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.5,0.5,0.8,0.3333333333333333,0.5,0.7727272727272727,0.5,0.516175,0.4050583333333333,0.3103448275862069,8.55,24.257142857142856,15.0,1.0,3.0,,,,,1.0,3.0,2.0,,,,,1.0,3.0,4.0,2.0,2.0,,1.0,5.0,6.0,11.0,3.0,3.0,3.0,1.0,1.0,28.0,,,4.0,2.0,,,1.0,1.0,,3.0,1.0,4.0,13.0,,,1.0,,2.0,,,,,,,6.0,2.0,0.5,0.5,0.25,,0.3333333333333333,,,0.125,0.3333333333333333,,0.75,0.11764705882352941,,0.16,,,,,,,,0.1,0.18181818181818182,0.058823529411764705,0.375,,,0.13636363636363635,0.3333333333333333,0.5,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6093,,,,,,,,,2.0,4.0,0.18181818181818182,0.5,0.5,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,,,False,,,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,728.0,12,-4.0,20,23,7,13,43,,,1.0,1.0,1.0,,,,7,,13.636363636363637,0.14285714285714285,0.14285714285714285,,,,0.35,1.0,,,,,3.0,,,24.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.4348666666666667,0.3904,,6.766666666666667,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,7638.0,127,1.0,252,253,97,110,505,26.0,87.0,4.0,10.0,10.0,21.0,31.0,10.0,97,0.6159420289855072,31.86813186813187,0.05128205128205128,0.08849557522123894,0.037037037037037035,0.15625,0.20408163265306123,0.38492063492063494,26.0,6.0,13.0,1.0,3.0,40.0,7.0,15.0,275.0,1.0,3.0,34.0,12.0,9.0,13.0,6.0,9.0,,18.0,6.0,34.0,0.5714285714285714,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.5545454545454546,0.5526315789473685,0.6111111111111112,0.2727272727272727,0.4727272727272727,0.23636363636363636,0.46153846153846156,0.46153846153846156,0.5,0.15789473684210525,0.3333333333333333,0.5272727272727272,0.46153846153846156,0.5019190909090908,0.4970868421052631,0.39080459770114945,11.682500000000001,25.04666666666667,19.0,6.0,14.0,,,4.0,7.0,,,20.0,,1.0,,3.0,9.0,16.0,13.0,14.0,26.0,,6.0,14.0,7.0,21.0,5.0,2.0,4.0,3.0,7.0,49.0,,,6.0,,,,5.0,1.0,4.0,9.0,4.0,5.0,15.0,,,1.0,1.0,5.0,2.0,,1.0,2.0,2.0,,5.0,4.0,0.35,0.35,0.5,,0.5625,0.375,0.375,0.15,0.2857142857142857,,0.5,,,0.17142857142857143,,,,,,,,0.07407407407407407,0.041666666666666664,0.1,0.26666666666666666,,1.0,0.2545454545454545,0.42857142857142855,0.6,0.16666666666666666,,,,,,,0.3684210526315789,0.5714285714285714,0.536775,0.034482758620689655,14.0,,,0.5384615384615384,0.5833333333333334,0.42857142857142855,1.0,1.0,2.0,0.03636363636363636,0.5,0.5,1.0,5.0,,,3.0,3.0,7.0,1.0,,0.75,,,,1.0,2.0,,,,1.0,,,0.3333333333333333,,,,False,0.07692307692307693,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,7925.0,132,-8.0,263,263,94,127,526,18.0,82.0,7.0,9.0,13.0,20.0,27.0,8.0,94,0.5466666666666666,29.020979020979023,0.08433734939759036,0.07079646017699115,0.10344827586206896,0.1267605633802817,0.18181818181818182,0.3574144486692015,12.0,6.0,16.0,1.0,4.0,38.0,10.0,26.0,283.0,2.0,7.0,28.0,24.0,6.0,16.0,6.0,4.0,,8.0,3.0,28.0,0.8,0.38461538461538464,0.2857142857142857,0.38461538461538464,0.5,0.47619047619047616,0.5384615384615384,0.40625,0.1875,0.25,0.375,0.375,0.6666666666666666,0.19047619047619047,0.25,0.71875,0.375,0.51151484375,0.49181190476190484,0.34146341463414637,7.363157894736842,24.392307692307693,21.0,9.0,20.0,,,5.0,8.0,5.0,6.0,17.0,,,,,7.0,14.0,8.0,4.0,30.0,,2.0,3.0,5.0,8.0,3.0,2.0,1.0,,2.0,21.0,1.0,3.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,9.0,1.0,,2.0,2.0,4.0,,,,,,,4.0,3.0,0.11764705882352941,0.11764705882352941,0.4473684210526316,,0.5,,,0.05263157894736842,0.1,,0.5,0.0625,0.04054054054054054,0.03333333333333333,0.029411764705882353,0.037037037037037035,0.038461538461538464,,0.04878048780487805,0.041666666666666664,,,0.14814814814814814,0.06666666666666667,,0.058823529411764705,,0.3125,0.45,0.5,,0.09375,0.8333333333333334,0.8333333333333334,0.4,,,0.38095238095238093,0.625,0.54945,,3.0,,,0.25,0.25,,1.0,4.0,10.0,0.15625,0.4,0.4444444444444444,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,,1.0,0.14285714285714285,1.0,,,2.0,0.038461538461538464,0.1,,,1.0,,,,,0.037037037037037035,False,,1.0,,,0.3333333333333333,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,7425.0,124,-16.0,248,244,93,123,492,9.0,40.0,7.0,14.0,20.0,13.0,16.0,6.0,93,0.47619047619047616,16.974169741697416,0.09722222222222222,0.10576923076923077,0.11538461538461539,0.15,0.17142857142857143,0.375,12.0,,2.0,,1.0,29.0,1.0,5.0,264.0,,2.0,17.0,3.0,,2.0,,3.0,1.0,4.0,,17.0,1.0,0.2,,0.2,0.45588235294117646,0.3333333333333333,0.425,0.14705882352941177,0.35294117647058826,0.058823529411764705,,,,0.06666666666666667,,0.5,,0.4780088235294118,0.4956466666666667,0.425,8.496551724137932,24.040000000000003,21.0,6.0,12.0,,3.0,3.0,7.0,4.0,5.0,14.0,,6.0,,,5.0,13.0,7.0,18.0,10.0,,1.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,2.0,4.0,4.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,2.0,,2.0,3.0,,2.0,3.0,3.0,,1.0,2.0,0.6428571428571429,0.6428571428571429,0.4827586206896552,,0.38461538461538464,,,0.034482758620689655,0.08333333333333333,,0.25,0.25,0.05555555555555555,0.125,0.05405405405405406,0.05504587155963303,0.07407407407407407,,0.05263157894736842,0.07142857142857142,,0.08695652173913043,0.08695652173913043,0.15789473684210525,0.07692307692307693,0.058823529411764705,1.0,0.35294117647058826,0.5,0.5454545454545454,0.6666666666666666,0.14705882352941177,0.8,0.8,0.75,0.5,,0.4666666666666667,0.42857142857142855,0.48364,,4.0,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,3.0,0.08823529411764706,0.3333333333333333,0.5,1.0,,,1.0,,,,1.0,,,0.06666666666666667,1.0,,,,0.2,0.3333333333333333,,,,,,,,,False,,,,,,,,1.0,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,7543.0,126,-8.0,246,250,81,112,496,11.0,64.0,12.0,24.0,27.0,12.0,12.0,4.0,81,0.6808510638297872,19.402985074626866,0.1411764705882353,0.13043478260869565,0.13793103448275862,0.08888888888888889,0.11764705882352941,0.32926829268292684,14.0,3.0,9.0,1.0,4.0,30.0,5.0,11.0,270.0,1.0,4.0,18.0,15.0,,9.0,3.0,2.0,,5.0,3.0,18.0,1.0,0.45454545454545453,0.25,0.45454545454545453,0.6463414634146342,0.5,0.6,0.2682926829268293,0.34146341463414637,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.25,0.4878048780487805,0.3333333333333333,0.4865853658536586,0.44053636363636367,0.28125,10.936666666666664,24.5,21.0,8.0,9.0,1.0,2.0,1.0,2.0,2.0,7.0,19.0,2.0,3.0,2.0,6.0,4.0,7.0,7.0,20.0,18.0,,2.0,4.0,3.0,7.0,1.0,2.0,1.0,2.0,1.0,17.0,2.0,1.0,3.0,9.0,3.0,,4.0,3.0,1.0,3.0,3.0,8.0,11.0,2.0,1.0,4.0,,2.0,2.0,2.0,,2.0,2.0,,,2.0,0.5263157894736842,0.5263157894736842,0.6333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.75,0.06666666666666667,,0.2857142857142857,0.6,0.5294117647058824,0.014492753623188406,0.1,0.06666666666666667,0.030303030303030304,0.038461538461538464,,,0.041666666666666664,0.16666666666666666,0.12903225806451613,0.16,0.2,,,1.0,0.21951219512195122,0.8888888888888888,0.8888888888888888,0.5,0.17073170731707318,0.2857142857142857,0.4,0.5,0.6666666666666666,0.5,0.18181818181818182,0.5,0.46094999999999997,0.09375,9.0,,,0.6428571428571429,0.6428571428571429,0.5555555555555556,,2.0,2.0,0.04878048780487805,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,5970.0,100,,195,193,70,66,388,3.0,11.0,12.0,19.0,26.0,12.0,10.0,4.0,70,0.55,7.373271889400922,0.2,0.2125,0.22727272727272727,0.5,0.5,0.358974358974359,1.0,,,,,6.0,,,216.0,,,3.0,,,,,5.0,1.0,6.0,2.0,3.0,,,,,0.6666666666666666,0.5,0.3,,0.16666666666666666,,,,,,,0.6666666666666666,,0.5269,0.4896,0.2727272727272727,3.4499999999999997,,20.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,9.0,1.0,2.0,1.0,2.0,6.0,6.0,,3.0,,3.0,,,,,3.0,6.0,3.0,4.0,5.0,2.0,7.0,,2.0,1.0,1.0,1.0,,10.0,28.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,3.0,1.0,0.25,1.0,0.6666666666666666,1.0,0.5,1.0,1.125,,,,0.16666666666666666,0.16666666666666666,0.07272727272727272,0.25,0.125,0.08860759493670886,0.11764705882352941,0.125,0.03333333333333333,0.21428571428571427,,0.2222222222222222,0.15,0.2727272727272727,0.2222222222222222,,1.0,0.6666666666666666,0.75,0.75,,0.16666666666666666,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.5408999999999999,0.8181818181818182,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,False,,,,,,,,,,,
