EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Corner3Assists,FTOffRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,32.0,1,-5.0,1,4,1.0,3,5,7,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,13799.0,230,7.0,446,447,134.0,114,893,505,134.0,0.3004484304932735,54.0,9.0,14.0,1.0,2.0,2.0,3.0,12.0,13.0,31.0,2.0,4.0,1.0,8.0,16.0,2.0,2.0,3.0,5.0,25.0,57.0,10.0,20.0,14.0,94.0,4.0,5.0,2.0,2.0,14.0,8.0,12.0,3.0,6.0,9.0,34.0,28.0,22.0,30.0,16.0,8.0,16.0,16.0,7.0,2.0,7.0,32.0,2.0,2.0,10.0,14.0,24.0,4.0,28.0,2.0,2.0,7.0,1.0,4.0,5.0,3.0,2.0,12.0,2.0,10.0,19.0,2.0,2.0,10.0,1.0,16.0,4.0,4.0,34.0,3.0,4.0,0.56,0.56,1.0,0.5,1.0,0.5,0.5,0.43859649122807015,0.8,0.6666666666666666,0.5194805194805194,1.0,0.6944444444444444,0.5529411764705883,1.0,0.7391304347826086,0.2597402597402597,19.207920792079207,0.5833333333333334,0.09333333333333334,0.013422818791946308,0.14925373134328357,0.06451612903225806,0.11059907834101383,0.022222222222222223,0.038461538461538464,0.013888888888888888,0.07692307692307693,0.07272727272727272,0.07317073170731707,0.12962962962962962,0.08695652173913043,0.2857142857142857,0.18181818181818182,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.15584415584415584,0.25,0.25,0.3333333333333333,0.4025974025974026,0.41935483870967744,0.41935483870967744,0.6923076923076923,0.05194805194805195,0.5,0.5,1.0,0.2077922077922078,0.5,0.5,1.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.1111111111111111,1.0,0.05555555555555555,0.2777777777777778,0.6,0.44155844155844154,0.5,0.4560149350649351,0.44241,0.43864166666666665,0.04938271604938271,0.06557377049180328,0.14893617021276595,0.3617021276595745,11.90175438596491,25.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,16548.0,276,24.0,534,535,174.0,142,1069,598,174.0,0.3258426966292135,61.0,21.0,26.0,9.0,6.0,6.0,21.0,48.0,14.0,31.0,,,,,,,,,,56.0,105.0,,,26.0,138.0,10.0,13.0,,,23.0,12.0,29.0,,,14.0,38.0,60.0,52.0,,,,18.0,26.0,9.0,4.0,5.0,60.0,4.0,19.0,6.0,26.0,33.0,23.0,56.0,5.0,,7.0,1.0,5.0,10.0,2.0,3.0,17.0,6.0,6.0,17.0,2.0,3.0,32.0,,35.0,13.0,6.0,38.0,1.0,6.0,0.5357142857142857,0.625,,,,,,0.5333333333333333,0.7692307692307693,0.41379310344827586,0.5333333333333333,0.7692307692307693,0.41379310344827586,0.5702479338842975,0.7666666666666667,0.5,,23.03839732888147,0.4117647058823529,0.1452513966480447,0.10795454545454546,0.07894736842105263,0.11428571428571428,0.12549019607843137,0.10900473933649289,0.1935483870967742,0.10843373493975904,0.1,0.1206896551724138,0.20833333333333334,0.1232876712328767,0.08,0.07692307692307693,0.24761904761904763,0.8076923076923077,0.875,0.47619047619047616,0.45714285714285713,0.4375,0.45652173913043476,0.42857142857142855,0.29523809523809524,0.45161290322580644,0.45161290322580644,0.7857142857142857,,,,,,,,,0.6923076923076923,,,,0.20689655172413793,1.0,,,,0.24761904761904763,,0.43171238095238085,0.5043818181818182,0.41620689655172416,0.11304347826086956,0.11304347826086956,0.16666666666666666,0.2753623188405797,9.602857142857141,,8.0,3.0,16.0,4.0,8.0,8.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,14.0,10.0,4.0,14.0,8.0,1.0,1.0,0.0380952380952381,0.07692307692307693,0.041666666666666664,0.1,0.06451612903225806,0.2,0.045454545454545456,0.5714285714285714,0.8888888888888888,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,17632.0,294,17.0,569,574,185.0,160,1143,642,185.0,0.3251318101933216,63.0,13.0,19.0,5.0,4.0,4.0,7.0,12.0,19.0,42.0,,,,,,,,,,39.0,73.0,,,14.0,92.0,4.0,8.0,,,9.0,9.0,18.0,,,2.0,20.0,58.0,20.0,,,,6.0,9.0,,1.0,5.0,21.0,2.0,6.0,10.0,14.0,24.0,8.0,32.0,7.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,9.0,7.0,11.0,36.0,1.0,2.0,20.0,7.0,16.0,8.0,1.0,20.0,6.0,1.0,0.7435897435897436,0.7837837837837838,,,,,,0.5342465753424658,0.5,0.5,0.5342465753424658,0.5,0.5,0.575,0.5625,0.5263157894736842,,13.993710691823898,0.3333333333333333,0.07216494845360824,0.03225806451612903,0.12195121951219512,0.05263157894736842,0.08695652173913043,0.03571428571428571,,0.04597701149425287,0.06451612903225806,0.06153846153846154,0.06,0.08860759493670886,0.1111111111111111,0.14285714285714285,0.2602739726027397,0.6842105263157895,0.9285714285714286,0.7692307692307693,0.1643835616438356,0.5833333333333334,0.875,0.5714285714285714,0.5753424657534246,0.4523809523809524,0.4634146341463415,0.7894736842105263,,,,,,,,,0.625,,,,0.2222222222222222,1.0,,,,0.2602739726027397,,0.43537534246575343,0.5440571428571428,0.39535000000000003,0.10126582278481013,0.10126582278481013,0.09782608695652174,0.21739130434782608,11.924657534246577,,3.0,1.0,4.0,10.0,3.0,3.0,,,4.0,,2.0,1.0,2.0,8.0,5.0,2.0,8.0,4.0,,,0.136986301369863,0.2631578947368421,0.3333333333333333,,0.029850746268656716,,,0.5,0.6,1.0,0.023809523809523808,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,5109.0,85,2.0,161,172,77.0,74,333,181,77.0,0.4782608695652174,13.0,3.0,4.0,2.0,2.0,3.0,3.0,7.0,6.0,11.0,,,,1.0,1.0,,,,,12.0,22.0,1.0,1.0,8.0,35.0,2.0,3.0,,,4.0,5.0,12.0,,,6.0,16.0,8.0,16.0,,1.0,1.0,12.0,15.0,9.0,2.0,1.0,33.0,1.0,3.0,6.0,8.0,16.0,4.0,20.0,5.0,1.0,1.0,2.0,1.0,3.0,,,4.0,3.0,5.0,11.0,,,9.0,1.0,9.0,5.0,,16.0,2.0,,0.3333333333333333,0.4,,1.0,,,1.0,0.5454545454545454,0.6666666666666666,0.4166666666666667,0.5869565217391305,0.6666666666666666,0.4166666666666667,0.6481481481481481,0.6666666666666666,0.5333333333333333,0.043478260869565216,17.816091954022987,0.25,0.14035087719298245,0.061224489795918366,0.24,0.09090909090909091,0.17073170731707318,0.06666666666666667,0.1,,0.1111111111111111,0.08333333333333333,0.2,0.13333333333333333,0.1875,0.3333333333333333,0.17391304347826086,0.75,0.75,0.3333333333333333,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.4782608695652174,0.5454545454545454,0.5454545454545454,0.3333333333333333,,,,,0.043478260869565216,1.0,1.0,,0.6666666666666666,,,,0.25,0.6666666666666666,,,,0.21739130434782608,1.0,0.41556304347826084,0.52225,0.4232916666666666,0.18518518518518517,0.19230769230769232,0.11428571428571428,0.45714285714285713,12.131818181818181,25.8,1.0,,4.0,,3.0,3.0,2.0,,4.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,0.2857142857142857,0.1,,,,0.5,,,,3.0,,,,,,,,,,,True,,,,,,,,,,,,
962,1610612746,Walter McCarty,Walter McCarty,962,LAC,45.0,1,-1.0,3,5,3.0,4,8,5,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,33.333333333333336,,,,1.0,,0.3333333333333333,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.5779,,0.5779,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,463.0,8,-9.0,15,15,7.0,7,30,18,7.0,0.4666666666666667,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,3.0,,,2.0,,2.0,,2.0,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.666666666666667,,,,0.3333333333333333,,0.25,,,,,,,,0.4,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.447,,0.447,,,,,,26.8,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,14334.0,239,16.0,467,458,135.0,111,925,521,135.0,0.2890792291220557,57.0,7.0,13.0,1.0,1.0,4.0,6.0,15.0,23.0,45.0,2.0,6.0,2.0,7.0,19.0,,1.0,2.0,7.0,36.0,73.0,9.0,25.0,27.0,126.0,2.0,2.0,,1.0,9.0,7.0,17.0,2.0,9.0,7.0,27.0,6.0,66.0,18.0,19.0,7.0,41.0,49.0,15.0,6.0,20.0,106.0,,2.0,4.0,21.0,26.0,3.0,29.0,4.0,2.0,8.0,1.0,5.0,8.0,3.0,,16.0,8.0,6.0,17.0,,3.0,23.0,3.0,34.0,12.0,2.0,27.0,3.0,2.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.36,,0.2222222222222222,0.36,0.4931506849315068,1.0,0.4117647058823529,0.5051020408163265,0.6666666666666666,0.38461538461538464,0.5491071428571429,0.8,0.43548387096774194,0.25510204081632654,24.242424242424242,0.5,0.13043478260869565,0.012738853503184714,0.06451612903225806,,0.11210762331838565,0.010526315789473684,0.037037037037037035,,,0.12280701754385964,0.13953488372093023,0.13114754098360656,0.06976744186046512,0.05263157894736842,0.1326530612244898,0.5384615384615384,0.5833333333333334,,0.15306122448979592,0.4,0.4,,0.45918367346938777,0.5111111111111111,0.5227272727272727,0.13043478260869565,0.061224489795918366,0.3333333333333333,0.3333333333333333,0.5,0.19387755102040816,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.3333333333333333,0.3333333333333333,,,0.15384615384615385,0.25,0.07692307692307693,0.2692307692307692,0.2857142857142857,0.3877551020408163,0.3684210526315789,0.4594433673469387,0.4911,0.4732211538461539,0.11818181818181818,0.14285714285714285,0.07142857142857142,0.21428571428571427,13.453424657534246,25.059999999999995,1.0,5.0,,2.0,8.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,0.0273972602739726,0.07692307692307693,,0.125,0.018518518518518517,,0.0196078431372549,,1.0,,0.022222222222222223,,9.0,4.0,1.0,4.0,1.0,0.09090909090909091,0.038461538461538464,,,,,True,,,,,,,,,,,,
2209,1610612746,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAC,4981.0,83,44.0,154,162,54.0,64,316,169,54.0,0.35064935064935066,17.0,8.0,10.0,4.0,2.0,2.0,,1.0,,1.0,3.0,4.0,1.0,7.0,14.0,2.0,3.0,,1.0,8.0,12.0,10.0,18.0,10.0,56.0,2.0,4.0,2.0,3.0,10.0,2.0,2.0,,2.0,6.0,10.0,8.0,8.0,27.0,14.0,7.0,3.0,5.0,1.0,,2.0,12.0,,4.0,3.0,8.0,13.0,4.0,17.0,4.0,,1.0,,1.0,1.0,,,2.0,1.0,5.0,8.0,1.0,1.0,9.0,1.0,12.0,3.0,4.0,10.0,,2.0,0.5,0.6666666666666666,0.9,0.5555555555555556,0.6666666666666666,,0.5555555555555556,0.6666666666666666,0.5,1.0,0.7666666666666667,0.7142857142857143,0.5,0.8,0.7142857142857143,0.7142857142857143,0.6,21.264367816091955,0.5,0.13793103448275862,0.08163265306122448,0.13043478260869565,,0.13580246913580246,0.06451612903225806,0.1111111111111111,,,0.2222222222222222,0.06666666666666667,0.12,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.8,0.8,0.5,0.03333333333333333,,,,0.03333333333333333,,,,0.13333333333333333,0.75,0.75,1.0,0.4666666666666667,0.5,0.5,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.6666666666666666,1.0,0.5,1.0,0.25,0.25,,0.9333333333333333,0.5,0.5436,0.5732666666666667,0.5724125,0.0967741935483871,0.23076923076923078,0.17857142857142858,0.17857142857142858,2.7416666666666667,25.438888888888886,2.0,,4.0,2.0,2.0,,2.0,1.0,4.0,,,,2.0,2.0,2.0,,2.0,,,1.0,0.16666666666666666,,1.0,0.3333333333333333,0.15789473684210525,,0.1,,0.5,,1.0,,3.0,2.0,,,,,,,,,,True,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,4437.0,74,12.0,145,149,81.0,65,294,164,81.0,0.5586206896551724,12.0,10.0,13.0,1.0,4.0,5.0,1.0,4.0,4.0,8.0,,,,2.0,6.0,,1.0,1.0,4.0,15.0,25.0,2.0,6.0,22.0,58.0,1.0,1.0,,1.0,4.0,8.0,11.0,1.0,4.0,15.0,34.0,16.0,14.0,6.0,6.0,2.0,5.0,5.0,1.0,2.0,2.0,10.0,,1.0,10.0,11.0,24.0,1.0,25.0,1.0,,2.0,,1.0,5.0,1.0,2.0,7.0,1.0,3.0,10.0,,1.0,15.0,1.0,24.0,11.0,1.0,34.0,3.0,1.0,0.5333333333333333,0.5714285714285714,1.0,0.3333333333333333,,0.25,0.3333333333333333,0.6,1.0,0.7272727272727273,0.5806451612903226,0.5,0.6333333333333333,0.7125,0.6666666666666666,0.75,0.1935483870967742,30.128205128205128,0.2857142857142857,0.2391304347826087,0.02564102564102564,0.4,,0.29577464788732394,0.021739130434782608,0.25,,,0.23529411764705882,0.14285714285714285,0.2727272727272727,0.38461538461538464,0.4166666666666667,0.41935483870967744,0.7692307692307693,0.7692307692307693,0.4,0.12903225806451613,0.25,0.25,1.0,0.25806451612903225,0.5,0.5,0.75,,,,,0.1935483870967742,0.3333333333333333,0.4,1.0,0.5,0.5,,,0.3333333333333333,0.8,,0.26666666666666666,0.25,0.6129032258064516,0.3333333333333333,0.484408064516129,0.46275,0.47050333333333333,0.3076923076923077,0.34375,0.06896551724137931,0.5862068965517241,7.776,25.850000000000005,1.0,2.0,2.0,,,,3.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,0.6,,,0.08333333333333333,,1.0,,,,,,,1.0,1.0,,0.14285714285714285,1.0,1.0,0.16666666666666666,0.16666666666666666,True,,,,,,,,,,,,
