EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,78.0,1,-2,2,3,2,3,5,4.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101189,1610612746,James Singleton,James Singleton,101189,LAC,357.0,6,-9,11,13,7,8,24,14.0,7,0.6363636363636364,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,18.181818181818183,0.25,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,0.38175000000000003,0.38175000000000003,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,31029.0,517,41,1004,1005,335,344,2009,1100.0,335,0.3336653386454183,1.0,1.0,1.0,1.0,,11.0,48.0,11.0,107.0,18.0,72.0,123.0,15.0,34.0,0.0044444444444444444,25.1528384279476,0.11842105263157894,0.13911290322580644,0.11926605504587157,0.0044444444444444444,0.015625,0.26666666666666666,0.4362624999999999,0.4270333333333334,42.0,128.0,43.0,59.0,18.0,22.0,11.0,14.0,54.0,111.0,27.0,54.0,124.0,224.0,57.0,305.0,23.0,33.0,10.0,56.0,32.0,63.0,24.0,88.0,120.0,128.0,34.0,1.0,11.0,37.0,17.0,8.0,12.0,7.0,44.0,51.0,3.0,51.0,7.0,11.0,8.0,3.0,15.0,2.0,11.0,14.0,2.0,4.0,5.0,29.0,4.0,8.0,5.0,3.0,69.0,7.0,76.0,8.0,32.0,10.0,31.0,18.0,13.0,31.0,17.0,1.0,1.0,1.0,1.0,88.0,4.0,10.0,0.4838709677419355,0.5607476635514018,0.5535714285714286,0.696969696969697,0.5079365079365079,0.5511111111111111,0.696969696969697,0.5,0.5888030888030888,0.7,0.5569620253164557,0.049107142857142856,0.05084745762711865,0.07207207207207207,0.5172413793103449,0.1111111111111111,0.14825581395348839,0.12121212121212122,0.09859154929577464,0.1175115207373272,0.23376623376623376,0.08333333333333333,0.09740259740259741,0.06666666666666667,0.2727272727272727,0.1592920353982301,0.16666666666666666,0.12403100775193798,0.11627906976744186,0.07954545454545454,0.5483870967741935,0.26222222222222225,0.7288135593220338,0.7678571428571429,0.3953488372093023,0.49333333333333335,0.4864864864864865,0.5242718446601942,0.4444444444444444,0.24,0.5,0.5,0.7037037037037037,0.6666666666666666,0.8181818181818182,0.05555555555555555,0.21875,0.7857142857142857,0.5158785714285714,0.1285140562248996,0.12903225806451613,0.18360655737704917,0.28852459016393445,8.828124999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,13797.0,230,22,448,452,186,189,900,499.0,186,0.41517857142857145,21.0,11.0,22.0,11.0,20.0,3.0,11.0,2.0,25.0,23.0,64.0,68.0,12.0,33.0,0.23404255319148937,26.771653543307085,0.3026315789473684,0.26126126126126126,0.2777777777777778,0.22340425531914893,0.3333333333333333,0.5,0.4637053763440861,0.48653124999999997,27.186363636363634,56.0,18.0,25.0,2.0,3.0,9.0,11.0,7.0,17.0,13.0,30.0,38.0,72.0,45.0,139.0,3.0,4.0,8.0,14.0,16.0,22.0,25.0,66.0,48.0,28.0,4.0,1.0,5.0,8.0,3.0,5.0,,1.0,3.0,35.0,6.0,4.0,4.0,7.0,4.0,3.0,6.0,3.0,3.0,14.0,2.0,3.0,3.0,20.0,,7.0,2.0,4.0,37.0,1.0,50.0,4.0,19.0,6.0,5.0,4.0,1.0,5.0,5.0,1.0,,1.0,2.0,66.0,6.0,5.0,0.631578947368421,0.6666666666666666,0.5277777777777778,0.75,0.7272727272727273,0.5,0.42857142857142855,0.6212121212121212,0.5948275862068966,0.6363636363636364,0.7065217391304348,0.06944444444444445,0.12,0.11764705882352941,0.3,0.5,0.23972602739726026,0.019230769230769232,0.03225806451612903,0.0213903743315508,0.1111111111111111,,,0.04,,0.22641509433962265,0.19047619047619047,0.29411764705882354,0.36363636363636365,0.1,1.0,0.26595744680851063,0.72,0.8181818181818182,0.4444444444444444,0.18085106382978725,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.3191489361702128,0.43333333333333335,0.43333333333333335,0.9230769230769231,0.42857142857142855,0.6666666666666666,,0.3333333333333333,0.8181818181818182,0.4930666666666667,0.18181818181818182,0.21839080459770116,0.10071942446043165,0.4748201438848921,10.42222222222222,1.0,6.0,3.0,3.0,6.0,3.0,3.0,15.0,3.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,0.8333333333333334,0.2727272727272727,0.2727272727272727,0.2857142857142857,0.13636363636363635,0.14285714285714285,0.010638297872340425,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.42857142857142855,0.2727272727272727,0.3,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,True
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,15761.0,263,15,511,508,111,130,1019,546.0,111,0.2172211350293542,,,,,,2.0,9.0,2.0,20.0,16.0,53.0,73.0,16.0,31.0,,16.493055555555557,0.21621621621621623,0.19391634980988592,0.2549019607843137,,,0.5303030303030303,0.46911818181818193,0.454,,60.0,28.0,35.0,10.0,14.0,6.0,8.0,8.0,27.0,,4.0,36.0,66.0,15.0,87.0,12.0,18.0,5.0,29.0,8.0,14.0,4.0,20.0,38.0,34.0,16.0,,5.0,7.0,4.0,,3.0,2.0,17.0,35.0,2.0,20.0,2.0,5.0,3.0,2.0,7.0,3.0,3.0,14.0,2.0,4.0,3.0,21.0,2.0,6.0,,4.0,20.0,2.0,19.0,3.0,10.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,,1.0,,20.0,2.0,1.0,0.5277777777777778,0.6785714285714286,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.5878378378378378,0.6904761904761905,0.625,0.07575757575757576,,0.18518518518518517,0.3333333333333333,0.25,0.18518518518518517,0.08854166666666667,0.08333333333333333,0.08796296296296297,0.16216216216216217,0.05333333333333334,0.0875,0.1,,0.21818181818181817,0.15254237288135594,0.18666666666666668,0.13043478260869565,0.08,1.0,0.5303030303030303,0.8,0.8,0.5,0.4090909090909091,0.2962962962962963,0.36363636363636365,0.625,0.06060606060606061,,,,0.7777777777777778,0.7142857142857143,,0.5714285714285714,0.75,0.5098823529411766,0.136986301369863,0.136986301369863,0.3333333333333333,0.22988505747126436,4.316666666666667,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,True
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,25743.0,429,23,831,829,252,262,1660,912.0,252,0.30324909747292417,23.0,7.0,28.0,9.0,22.0,1.0,20.0,1.0,41.0,14.0,43.0,52.0,13.0,27.0,0.208955223880597,17.223382045929018,0.109375,0.10049019607843138,0.07446808510638298,0.17164179104477612,0.19444444444444445,0.40298507462686567,0.4522353383458647,0.43788000000000005,26.710714285714285,115.0,13.0,26.0,1.0,3.0,3.0,7.0,14.0,29.0,21.0,51.0,48.0,106.0,22.0,151.0,5.0,9.0,,16.0,13.0,27.0,13.0,48.0,52.0,44.0,2.0,1.0,1.0,19.0,6.0,5.0,8.0,2.0,7.0,27.0,2.0,9.0,1.0,7.0,2.0,5.0,9.0,4.0,5.0,11.0,,4.0,3.0,20.0,,5.0,2.0,3.0,16.0,1.0,23.0,,6.0,5.0,3.0,1.0,2.0,3.0,2.0,,,1.0,,48.0,5.0,5.0,0.5416666666666666,0.5531914893617021,0.4528301886792453,0.5555555555555556,0.48148148148148145,0.48134328358208955,0.6666666666666666,0.4861111111111111,0.5172413793103449,0.6666666666666666,0.5581395348837209,0.009433962264150943,,0.034482758620689655,0.45,0.1,0.09642857142857143,0.022508038585209004,0.03225806451612903,0.024128686327077747,0.029850746268656716,0.02654867256637168,0.015267175572519083,0.03773584905660377,,0.0625,0.07058823529411765,0.15151515151515152,0.20588235294117646,0.0136986301369863,0.6666666666666666,0.19402985074626866,0.5,0.5,0.5384615384615384,0.21641791044776118,0.4827586206896552,0.5,0.2857142857142857,0.3805970149253731,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.25,0.3333333333333333,,0.19444444444444445,0.42857142857142855,0.479305,0.04285714285714286,0.05357142857142857,0.10596026490066225,0.31788079470198677,11.697169811320755,5.0,9.0,2.0,3.0,11.0,3.0,3.0,33.0,,9.0,,,,1.0,1.0,,1.0,0.39285714285714285,0.3333333333333333,0.4074074074074074,,,0.03731343283582089,0.391304347826087,0.391304347826087,1.0,0.16666666666666666,0.42857142857142855,0.4090909090909091,,,,2.0,1.0,2.0,2.0,2.0,0.6666666666666666,0.4,0.4,1.0,0.08333333333333333,1.0,1.0,0.05555555555555555,,,,,,,,,,True
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,16284.0,271,42,525,533,225,240,1058,550.0,225,0.42857142857142855,,,,,,9.0,46.0,7.0,101.0,10.0,33.0,47.0,7.0,19.0,,15.202702702702704,0.12195121951219512,0.1033210332103321,0.11290322580645161,,,0.390625,0.4462265625,0.45391875,,62.0,16.0,25.0,4.0,8.0,9.0,16.0,3.0,14.0,9.0,25.0,28.0,64.0,17.0,73.0,4.0,9.0,,8.0,13.0,32.0,6.0,32.0,18.0,38.0,6.0,,2.0,37.0,14.0,10.0,13.0,1.0,13.0,18.0,5.0,14.0,,6.0,5.0,1.0,10.0,3.0,8.0,6.0,1.0,2.0,,16.0,3.0,10.0,1.0,1.0,21.0,2.0,21.0,1.0,11.0,,5.0,4.0,1.0,5.0,3.0,,,,1.0,32.0,3.0,,0.32142857142857145,0.36,0.4375,0.4444444444444444,0.40625,0.4375,0.4444444444444444,0.40625,0.49324324324324326,0.4444444444444444,0.45714285714285713,0.03125,0.08,,0.625,0.23809523809523808,0.09523809523809523,0.07027027027027027,0.027777777777777776,0.06334841628959276,0.0851063829787234,0.046875,0.08108108108108109,0.03225806451612903,,0.07547169811320754,0.09523809523809523,0.1095890410958904,0.15,,0.6,0.390625,0.64,0.6956521739130435,0.3125,0.21875,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.390625,0.36,0.36,0.2222222222222222,0.8888888888888888,0.5,0.25,0.5,0.5625,0.527375,0.14864864864864866,0.14864864864864866,0.1095890410958904,0.4383561643835616,9.08125,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,16548.0,276,24,534,535,174,142,1069,598.0,174,0.3258426966292135,,,,,,3.0,9.0,3.0,21.0,10.0,23.0,30.0,10.0,33.0,,14.023372287145241,0.13157894736842105,0.09019607843137255,0.12,,,0.2463768115942029,0.4343652173913043,0.3912625,,61.0,11.0,17.0,2.0,4.0,3.0,3.0,7.0,12.0,19.0,40.0,37.0,69.0,13.0,87.0,3.0,7.0,1.0,7.0,8.0,16.0,2.0,18.0,56.0,18.0,2.0,,10.0,6.0,,1.0,5.0,2.0,5.0,13.0,,7.0,,7.0,4.0,3.0,3.0,2.0,1.0,6.0,,2.0,2.0,9.0,2.0,7.0,1.0,2.0,19.0,1.0,14.0,2.0,7.0,1.0,8.0,5.0,2.0,8.0,4.0,,,,,18.0,6.0,1.0,0.7567567567567568,0.7777777777777778,0.5362318840579711,0.42857142857142855,0.5,0.5362318840579711,0.42857142857142855,0.5,0.58,0.5,0.5294117647058824,0.14492753623188406,0.29411764705882354,0.3333333333333333,0.3333333333333333,,0.07262569832402235,0.028409090909090908,0.05714285714285714,0.03317535545023697,,0.016129032258064516,0.04819277108433735,0.06666666666666667,,0.05172413793103448,0.0625,0.0958904109589041,0.15384615384615385,,0.5,0.2463768115942029,0.6470588235294118,0.9166666666666666,0.8181818181818182,0.17391304347826086,0.5833333333333334,0.875,0.5714285714285714,0.5797101449275363,0.475,0.48717948717948717,0.7894736842105263,0.5714285714285714,0.5,0.5,0.1875,1.0,0.5425666666666666,0.0945945945945946,0.0945945945945946,0.08045977011494253,0.20689655172413793,12.082608695652175,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.025,,,,,,,,True
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,23128.0,385,25,756,739,244,229,1495,837.0,244,0.32275132275132273,35.0,15.0,41.0,17.0,35.0,10.0,68.0,6.0,146.0,10.0,36.0,45.0,12.0,35.0,0.25153374233128833,25.14351320321469,0.09259259259259259,0.09749303621169916,0.10526315789473684,0.2147239263803681,0.2727272727272727,0.4294478527607362,0.4587276073619631,0.4604927272727273,25.331707317073167,103.0,15.0,29.0,3.0,4.0,6.0,12.0,11.0,24.0,31.0,69.0,57.0,122.0,53.0,212.0,5.0,8.0,6.0,22.0,18.0,38.0,21.0,75.0,12.0,102.0,4.0,,5.0,58.0,22.0,14.0,22.0,1.0,7.0,25.0,1.0,9.0,2.0,7.0,4.0,3.0,12.0,1.0,8.0,16.0,4.0,4.0,2.0,28.0,2.0,11.0,1.0,8.0,49.0,4.0,66.0,4.0,22.0,9.0,1.0,1.0,,2.0,2.0,,,,,75.0,6.0,9.0,0.10526315789473684,0.10909090909090909,0.4672131147540984,0.625,0.47368421052631576,0.48773006134969327,0.6666666666666666,0.4909090909090909,0.5445026178010471,0.75,0.5514705882352942,0.040983606557377046,0.06896551724137931,0.08333333333333333,0.42857142857142855,0.05263157894736842,0.099601593625498,0.024822695035460994,0.017857142857142856,0.023668639053254437,0.06666666666666667,0.0196078431372549,0.008333333333333333,0.020833333333333332,,0.08888888888888889,0.1111111111111111,0.10112359550561797,0.0625,0.023255813953488372,1.0,0.17791411042944785,0.5172413793103449,0.5555555555555556,0.06666666666666667,0.147239263803681,0.4583333333333333,0.5,0.09090909090909091,0.4233128834355828,0.4492753623188406,0.45588235294117646,0.12903225806451613,0.3333333333333333,0.75,,0.21818181818181817,0.5,0.4687409090909091,0.12637362637362637,0.15714285714285714,0.10377358490566038,0.35377358490566035,12.265573770491804,6.0,12.0,3.0,5.0,15.0,4.0,6.0,30.0,15.0,12.0,,4.0,,3.0,5.0,1.0,0.6666666666666666,0.36585365853658536,0.35294117647058826,0.36585365853658536,,,0.03680981595092025,0.34285714285714286,0.34285714285714286,0.6666666666666666,0.25,0.3333333333333333,0.34285714285714286,0.023809523809523808,1.0,0.06666666666666667,3.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,0.6666666666666666,0.08333333333333333,0.3333333333333333,,0.03636363636363636,,0.014492753623188406,1.0,1.0,1.0,1.0,1.0,1.0,0.5,True
2209,1610612746,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAC,11491.0,192,28,368,376,127,151,744,411.0,127,0.3451086956521739,22.0,4.0,31.0,6.0,22.0,2.0,9.0,,20.0,7.0,31.0,40.0,15.0,28.0,0.5849056603773585,15.690866510538644,0.125,0.1404494382022472,0.13953488372093023,0.41509433962264153,0.3076923076923077,0.9056603773584906,0.5282254716981132,0.4907269230769231,25.190322580645162,50.0,11.0,17.0,3.0,7.0,3.0,5.0,,3.0,,2.0,11.0,22.0,14.0,87.0,3.0,7.0,,15.0,3.0,7.0,11.0,20.0,12.0,10.0,6.0,,3.0,7.0,2.0,1.0,4.0,,8.0,18.0,6.0,9.0,1.0,6.0,5.0,1.0,3.0,,3.0,4.0,,,,7.0,,2.0,2.0,2.0,13.0,1.0,17.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,4.0,,,,1.0,20.0,2.0,2.0,0.5454545454545454,0.75,0.5,0.42857142857142855,0.42857142857142855,0.6886792452830188,0.5769230769230769,0.34615384615384615,0.725,0.5769230769230769,0.5263157894736842,0.13636363636363635,0.058823529411764705,0.3333333333333333,0.42857142857142855,0.4,0.14754098360655737,0.058823529411764705,,0.047058823529411764,0.05555555555555555,0.09090909090909091,0.03571428571428571,,,0.16216216216216217,0.17142857142857143,0.12,0.07692307692307693,0.045454545454545456,0.8,0.32075471698113206,0.6470588235294118,0.6875,0.5454545454545454,0.05660377358490566,,,,0.03773584905660377,,,,0.5384615384615384,0.42857142857142855,,0.38461538461538464,0.6,0.5678449999999999,0.10526315789473684,0.2,0.1724137931034483,0.22988505747126436,3.1181818181818177,9.0,12.0,5.0,1.0,17.0,6.0,1.0,48.0,3.0,12.0,,2.0,1.0,1.0,,1.0,0.9411764705882353,0.5483870967741935,0.16666666666666666,0.5483870967741935,,,0.16981132075471697,0.5454545454545454,0.5454545454545454,0.9166666666666666,0.38461538461538464,0.25,0.5454545454545454,0.03125,1.0,0.1,5.0,1.0,2.0,3.0,3.0,0.5,0.5555555555555556,0.5555555555555556,1.0,0.07692307692307693,0.6,1.0,0.15384615384615385,,0.5,,,1.0,1.0,,,,True
