EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,Loose Ball Fouls,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3A,ShortMidRangeAssists,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,OffFTReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends
101122,1610612754,Danny Granger,Danny Granger,101122,IND,1889.0,31.0,-12.0,56.0,57.0,11.0,17.0,12.0,113.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,7.0,63.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.25,0.5,12.857142857142858,0.5,0.05555555555555555,0.041666666666666664,0.038461538461538464,0.03125,0.14285714285714285,0.125,1.0,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.4850833333333333,0.41845,0.2857142857142857,7.125,25.15,0.19642857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,234.0,4.0,-1.0,5.0,6.0,,4.0,1.0,11.0,,,,1.0,,,,1.0,1.0,,,,2.0,7.0,,,,2.0,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,12.5,,0.3333333333333333,,0.2,,,0.5,,,,,,1.0,,,,,,,,,0.4115,,,5.8,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4115,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,4772.0,80.0,-23.0,141.0,143.0,23.0,34.0,24.0,284.0,4.0,8.0,1.0,1.0,2.0,,,4.0,11.0,,,3.0,11.0,159.0,2.0,1.0,3.0,4.0,,,,1.0,3.0,3.0,3.0,,6.0,9.0,7.0,13.0,11.0,24.0,4.0,3.0,,,,,,,2.0,9.0,,6.0,3.0,,4.0,1.0,1.0,1.0,,1.0,,3.0,23.0,1.0,1.0,0.5,1.0,,,,0.36363636363636365,0.36363636363636365,0.4230769230769231,0.5,,0.09090909090909091,0.125,7.647058823529412,,0.1590909090909091,0.16071428571428573,0.18461538461538463,0.1527777777777778,0.2222222222222222,0.09523809523809523,,0.7272727272727273,0.5,0.5714285714285714,0.5,0.09090909090909091,0.18181818181818182,,,,,0.5,0.7272727272727273,,0.502309090909091,0.4416,0.2727272727272727,4.527272727272727,,0.16312056737588654,,2.0,7.0,7.0,0.2857142857142857,0.2857142857142857,0.3888888888888889,,,,0.5048142857142858,0.6363636363636364,2.0,6.0,1.0,3.0,1.0,4.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.23809523809523808,0.125,0.23809523809523808,0.07692307692307693,0.08333333333333333,0.25,0.3333333333333333,0.09090909090909091,0.25,0.2,0.8571428571428571,0.3333333333333333,1.0,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2112.0,35.0,-21.0,62.0,64.0,13.0,23.0,12.0,126.0,1.0,3.0,1.0,,4.0,1.0,3.0,3.0,7.0,1.0,4.0,2.0,11.0,71.0,1.0,,,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,,2.0,,,1.0,1.0,,5.0,,,3.0,,,,,,,,13.0,,,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.42857142857142855,0.4090909090909091,0.4583333333333333,,0.36363636363636365,0.14285714285714285,0.3333333333333333,17.94871794871795,1.0,0.09523809523809523,0.06896551724137931,0.125,0.05263157894736842,,0.09090909090909091,,0.2727272727272727,0.3333333333333333,0.5,1.0,,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6363636363636364,0.3333333333333333,0.46398181818181816,0.56735,,11.171428571428569,24.550000000000004,0.20967741935483872,,,1.0,2.0,,,0.3333333333333333,,,,0.4888,0.18181818181818182,,1.0,,2.0,,2.0,,,2.0,,,,1.0,,,,0.18181818181818182,,0.08333333333333333,0.08333333333333333,,,,0.25,0.14285714285714285,0.25,0.5,,,0.08333333333333333,0.125,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,0.5,0.09090909090909091,0.5,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,2937.0,49.0,-16.0,88.0,87.0,6.0,9.0,15.0,175.0,2.0,4.0,,7.0,9.0,,,9.0,20.0,,,5.0,23.0,103.0,,,,10.0,,,,1.0,3.0,4.0,2.0,1.0,9.0,1.0,6.0,7.0,1.0,8.0,1.0,1.0,4.0,1.0,7.0,11.0,1.0,,2.0,9.0,6.0,6.0,,1.0,6.0,,4.0,2.0,2.0,4.0,4.0,,6.0,,,0.5555555555555556,0.5555555555555556,,,,0.45,0.45,0.5,,,0.05,0.25,32.69230769230769,0.36363636363636365,0.20689655172413793,0.03225806451612903,0.18421052631578946,0.02564102564102564,,,1.0,0.2,0.5,0.6666666666666666,0.5,0.35,0.45,,,,,,0.2,,0.3881,,,11.16,,0.06818181818181818,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,,,0.17391304347826086,,,,2.0,,8.0,,,1.0,,,1.0,3.0,,,,0.1111111111111111,,,0.07142857142857142,,,0.3,0.42857142857142855,0.14285714285714285,,,,,0.13043478260869565,0.13043478260869565,5.0,,,,,,,,3.0,,,0.5555555555555556,0.5555555555555556,0.8,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,922.0,15.0,3.0,28.0,29.0,7.0,8.0,2.0,57.0,,,,,1.0,,1.0,,1.0,,1.0,3.0,3.0,29.0,,3.0,3.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,3.0,,,,,,,3.0,7.0,,,,,,,,,,0.5,1.5,0.5,,,13.333333333333334,1.0,,,,,,,,,,,,,0.5,0.5,,,,,0.5,,0.45905,,1.0,18.8,24.7,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,4536.0,76.0,-22.0,136.0,137.0,23.0,30.0,23.0,273.0,5.0,11.0,2.0,3.0,12.0,1.0,3.0,13.0,26.0,1.0,5.0,4.0,33.0,152.0,6.0,2.0,6.0,12.0,,3.0,1.0,2.0,4.0,8.0,2.0,2.0,20.0,2.0,3.0,6.0,4.0,10.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,3.0,4.0,,10.0,,2.0,7.0,,,,,,,6.0,23.0,,,0.46153846153846156,0.46153846153846156,,0.2,0.2,0.5,0.46774193548387094,0.4852941176470588,0.375,0.16129032258064516,0.07692307692307693,0.18181818181818182,24.074074074074073,0.4,0.07317073170731707,0.03773584905660377,0.1,0.043478260869565216,,0.05263157894736842,,0.3548387096774194,0.45454545454545453,0.5555555555555556,0.8,0.0967741935483871,0.3870967741935484,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.5161290322580645,0.3333333333333333,0.4890177419354838,0.4250214285714286,0.18181818181818182,9.680769230769231,24.68,0.16911764705882354,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,0.4109,0.12121212121212122,1.0,1.0,1.0,,2.0,14.0,,1.0,3.0,,,,3.0,0.3333333333333333,0.2857142857142857,,0.15789473684210525,0.0625,0.05263157894736842,0.04,0.08333333333333333,,0.18181818181818182,,0.14285714285714285,0.2,0.5,1.0,0.5,0.08823529411764706,0.10344827586206896,6.0,2.0,1.0,,,1.0,,1.0,,1.0,0.06666666666666667,0.5,0.5,0.3333333333333333,0.06451612903225806,,0.14285714285714285,4.0,2.0,,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,4107.0,68.0,-21.0,121.0,122.0,22.0,30.0,23.0,243.0,4.0,9.0,1.0,5.0,10.0,1.0,6.0,11.0,24.0,3.0,8.0,3.0,34.0,135.0,5.0,1.0,7.0,8.0,9.0,6.0,1.0,1.0,5.0,5.0,2.0,3.0,10.0,1.0,6.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,4.0,7.0,,,3.0,5.0,2.0,5.0,,,4.0,,,,,,,7.0,22.0,,,0.36363636363636365,0.4,1.0,0.375,0.375,0.4583333333333333,0.484375,0.5151515151515151,0.7,0.25,0.041666666666666664,0.1111111111111111,26.845637583892618,0.42857142857142855,0.15384615384615385,0.018867924528301886,0.10526315789473684,0.029850746268656716,,0.15789473684210525,,0.28125,0.4444444444444444,0.5,0.5,0.15625,0.3125,0.1875,0.16666666666666666,0.16666666666666666,1.0,0.2,0.53125,0.16666666666666666,0.48444375000000006,0.42946,0.20588235294117646,9.883333333333333,24.6875,0.18181818181818182,3.0,1.0,5.0,2.0,0.2,0.14285714285714285,0.14285714285714285,0.6,0.6,,0.592925,0.058823529411764705,1.0,5.0,,,3.0,14.0,2.0,1.0,,,,,2.0,0.6,0.6,,,0.07142857142857142,0.047619047619047616,,0.09090909090909091,,,0.3,,,0.7142857142857143,0.2,,0.06060606060606061,0.08,4.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,0.0625,0.4,0.4,0.5,0.0625,0.2857142857142857,,,,,,,,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,2203.0,37.0,-3.0,65.0,65.0,10.0,11.0,7.0,130.0,2.0,3.0,,,8.0,,2.0,5.0,11.0,,3.0,2.0,12.0,72.0,1.0,1.0,3.0,6.0,,2.0,,1.0,2.0,2.0,1.0,1.0,4.0,,4.0,7.0,,7.0,1.0,,,,,,,,3.0,4.0,,1.0,,,2.0,,1.0,1.0,,1.0,,3.0,10.0,,,0.6,0.6,,,,0.45454545454545453,0.35714285714285715,0.35714285714285715,1.0,0.21428571428571427,0.09090909090909091,0.3333333333333333,19.178082191780824,,0.2,,0.2,,,0.2,,0.21428571428571427,0.6666666666666666,1.0,1.0,,0.5714285714285714,0.14285714285714285,,,,,0.42857142857142855,,0.45980000000000004,0.3788,0.25,12.581818181818182,24.766666666666666,0.15384615384615385,,,,,,,,,,,0.648,,,,,,1.0,4.0,,,2.0,1.0,1.0,,,1.0,1.0,0.5,0.2,,,,,,0.25,0.16666666666666666,0.2222222222222222,,,,,,,3.0,1.0,,,1.0,,,,,2.0,,0.375,0.375,0.3333333333333333,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,
