EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,Steals,LostBallSteals,PenaltyFg3Pct,DefFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,Loose Ball Fouls Drawn,BlockedLongMidRange,DefCorner3ReboundPct,Corner3Assists,BadPassSteals,LostBallTurnovers,Technical Free Throw Trips,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,on,DefensiveGoaltends,ShortMidRangePctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,StepOutOfBoundsTurnovers,3SecondViolations,ShortMidRangeAssists,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,1520.0,25,-7,52,52,30.0,37.0,7.0,104,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,5.0,,,5.0,11.0,64,1.0,2.0,3.0,,1.0,,3.0,4.0,2.0,,2.0,,,,,,,,,,,4.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,2.0,2.0,5.0,,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,30.0,1.0,0.6666666666666666,1.0,,,,0.6,0.5,,0.6,0.5,,0.7857142857142857,0.5,0.5,,,,15.0,0.07692307692307693,0.25,0.16666666666666666,0.10526315789473684,0.17391304347826086,,0.14285714285714285,,,0.2,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,,,,,1.0,0.5,1.0,,,0.6,,0.5210600000000001,0.6315999999999999,0.6638,0.4,0.4,0.2727272727272727,0.2727272727272727,5.040000000000001,,0.5769230769230769,,1.0,,,,,,,1.0,,,,1.0,0.2,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,,1.0,3.0,,,,,2.0,2.0,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,False,1.0,1.0,,,,,,,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,13477.0,225,-59,430,435,113.0,121.0,51.0,865,14.0,24.0,1.0,4.0,4.0,5.0,3.0,9.0,3.0,18.0,6.0,17.0,42.0,3.0,21.0,10.0,53.0,500,1.0,4.0,2.0,5.0,10.0,7.0,18.0,20.0,14.0,3.0,2.0,18.0,3.0,2.0,7.0,3.0,10.0,2.0,4.0,3.0,23.0,3.0,4.0,8.0,12.0,7.0,19.0,5.0,,11.0,6.0,22.0,1.0,12.0,10.0,,4.0,1.0,,1.0,,18.0,113.0,4.0,0.5882352941176471,0.625,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.40476190476190477,0.25,0.5,0.3412698412698413,0.25,0.47058823529411764,0.3897058823529412,0.25,0.5,0.3333333333333333,0.047619047619047616,0.1111111111111111,16.25514403292181,0.06504065040650407,0.02027027027027027,0.06896551724137931,0.06629834254143646,0.0297029702970297,,0.05128205128205128,0.02564102564102564,0.1111111111111111,0.08,,0.38095238095238093,0.5833333333333334,0.6086956521739131,0.7142857142857143,0.14285714285714285,0.3333333333333333,0.375,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.25,0.29411764705882354,0.8,0.35294117647058826,0.7142857142857143,0.16666666666666666,0.48252619047619044,0.5516,0.3881558823529412,0.05970149253731343,0.08695652173913043,0.03773584905660377,0.33962264150943394,5.857142857142857,25.79047619047619,0.2627906976744186,,9.0,,3.0,,1.0,2.0,2.0,,15.0,6.0,0.2857142857142857,,0.14285714285714285,,,0.047619047619047616,,,,0.058823529411764705,,0.3333333333333333,3.0,6.0,4.0,2.0,5.0,0.041666666666666664,0.5454545454545454,0.05555555555555555,0.06818181818181818,,,,2.0,2.0,,2.0,3.0,1.0,,0.029411764705882353,0.02857142857142857,,0.05128205128205128,,,,,,1.0,9.0,2.0,,6.0,,,,,,,False,,,1.0,1.0,1.0,1.0,0.06666666666666667,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,12051.0,201,-68,386,387,96.0,74.0,42.0,773,16.0,24.0,2.0,3.0,4.0,6.0,8.0,32.0,2.0,5.0,1.0,28.0,64.0,4.0,11.0,5.0,73.0,460,2.0,4.0,4.0,5.0,15.0,4.0,20.0,32.0,24.0,9.0,2.0,5.0,2.0,4.0,11.0,,11.0,,9.0,2.0,22.0,5.0,11.0,18.0,29.0,7.0,36.0,4.0,,9.0,3.0,11.0,1.0,10.0,5.0,1.0,1.0,,,,,20.0,96.0,1.0,0.5714285714285714,0.5925925925925926,0.75,0.36363636363636365,0.36363636363636365,0.4375,0.5,0.3333333333333333,0.4533333333333333,0.5,0.42105263157894735,0.474025974025974,0.5,0.47619047619047616,0.14666666666666667,0.0625,0.125,19.861431870669744,0.1592920353982301,0.03759398496240601,0.23404255319148937,0.18125,0.038461538461538464,,0.16216216216216217,0.21212121212121213,0.11627906976744186,0.23684210526315788,,0.32,0.6666666666666666,0.6666666666666666,0.75,0.4266666666666667,0.25,0.2857142857142857,0.06666666666666667,0.4,0.4,0.5,0.75,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.05263157894736842,0.4666666666666667,0.4,0.4569339999999999,0.49915,0.47084210526315795,0.013333333333333334,0.015625,0.0547945205479452,0.273972602739726,7.182812500000001,24.49090909090909,0.24870466321243523,4.0,8.0,2.0,6.0,1.0,3.0,1.0,2.0,,6.0,2.0,0.5,,0.10666666666666667,0.5,0.5,0.08,0.3333333333333333,0.3333333333333333,1.0,0.15789473684210525,0.3333333333333333,1.0,2.0,5.0,4.0,,1.0,,0.5555555555555556,0.04081632653061224,,,,,4.0,1.0,1.0,,1.0,2.0,2.0,0.03333333333333333,0.0625,0.18181818181818182,0.02564102564102564,0.75,,,,0.2222222222222222,,4.0,1.0,,3.0,,,,,,,False,,0.125,,,,,,1.0,1.0,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,4309.0,72,2,135,139,53.0,71.0,13.0,274,2.0,2.0,,,1.0,1.0,,1.0,7.0,10.0,4.0,2.0,5.0,8.0,13.0,10.0,38.0,150,,,2.0,1.0,2.0,5.0,17.0,4.0,,21.0,,10.0,7.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,6.0,7.0,1.0,8.0,2.0,1.0,2.0,3.0,7.0,,7.0,10.0,,4.0,,,,,17.0,53.0,2.0,1.0,1.0,0.875,0.6153846153846154,0.6153846153846154,0.4,,0.5,0.7777777777777778,,0.7857142857142857,0.8260869565217391,1.0,0.85,0.7222222222222222,0.2,1.0,16.666666666666668,0.14634146341463414,0.02631578947368421,0.05,0.11475409836065574,0.01818181818181818,,0.07692307692307693,,0.29411764705882354,0.058823529411764705,,0.1111111111111111,1.0,1.0,1.0,0.05555555555555555,,,0.5555555555555556,0.7,0.7,0.8571428571428571,,,0.14285714285714285,1.0,0.5714285714285714,0.8333333333333334,0.7,0.4951138888888889,,0.47685714285714287,0.18181818181818182,0.4444444444444444,0.05263157894736842,0.4473684210526316,8.440000000000001,25.153846153846153,0.3925925925925926,,2.0,1.0,3.0,,1.0,3.0,3.0,,2.0,1.0,0.6,,0.1111111111111111,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,0.75,,,,2.0,1.0,,,,,,,2.0,6.0,,,,,1.0,1.0,,0.06666666666666667,,,,,,,,,1.0,,,3.0,,,,,,,False,,,,1.0,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,15568.0,259,-69,489,495,123.0,145.0,54.0,984,23.0,30.0,7.0,10.0,7.0,8.0,9.0,23.0,2.0,23.0,9.0,33.0,55.0,4.0,26.0,26.0,104.0,576,10.0,14.0,26.0,8.0,11.0,11.0,34.0,22.0,44.0,12.0,8.0,20.0,2.0,3.0,20.0,9.0,29.0,8.0,17.0,2.0,67.0,10.0,17.0,33.0,51.0,13.0,64.0,12.0,,22.0,6.0,17.0,1.0,27.0,39.0,5.0,18.0,6.0,6.0,6.0,5.0,34.0,123.0,3.0,0.3333333333333333,0.3793103448275862,1.0,0.15384615384615385,0.17391304347826086,0.6,0.7142857142857143,0.7272727272727273,0.48148148148148145,0.6666666666666666,0.5681818181818182,0.5306122448979592,0.7222222222222222,0.6071428571428571,0.32098765432098764,0.05454545454545454,0.08695652173913043,21.77858439201452,0.23404255319148937,0.06329113924050633,0.24285714285714285,0.23696682464454977,0.05855855855855856,0.0425531914893617,0.2553191489361702,0.275,0.18518518518518517,0.2542372881355932,0.8333333333333334,0.37037037037037035,0.7666666666666667,0.7931034482758621,0.43478260869565216,0.2839506172839506,0.391304347826087,0.42857142857142855,0.2839506172839506,0.08695652173913043,0.08695652173913043,1.0,0.6666666666666666,0.7,0.36363636363636365,0.875,0.4090909090909091,0.691358024691358,0.1,0.4754858974358975,0.5155909090909091,0.49679,0.19148936170212766,0.2647058823529412,0.25,0.3269230769230769,4.187272727272727,29.71153846153846,0.25153374233128833,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,0.2727272727272727,0.25,0.024691358024691357,0.5,0.5,0.037037037037037035,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,1.0,0.1111111111111111,3.0,10.0,9.0,7.0,,0.03333333333333333,0.45454545454545453,0.046875,0.0392156862745098,1.0,1.0,6.0,9.0,3.0,4.0,1.0,5.0,4.0,3.0,0.05263157894736842,0.0821917808219178,0.07692307692307693,0.07894736842105263,,0.06666666666666667,1.0,,0.18181818181818182,1.0,2.0,1.0,,,3.0,,,,,,False,2.0,0.1111111111111111,,,,,,1.0,2.0,1.0,0.42857142857142855,,,
1904,1610612747,Devean George,Devean George,1904,LAL,3519.0,59,-6,113,118,44.0,73.0,11.0,231,2.0,2.0,,,,,,,2.0,4.0,2.0,3.0,6.0,4.0,7.0,2.0,20.0,128,,,1.0,1.0,1.0,3.0,12.0,4.0,2.0,9.0,,4.0,2.0,,2.0,1.0,3.0,,2.0,,7.0,1.0,2.0,5.0,7.0,1.0,8.0,,,,2.0,5.0,,5.0,5.0,,,,,1.0,1.0,12.0,44.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5714285714285714,0.5714285714285714,0.5,,1.0,0.6923076923076923,,1.375,0.6666666666666666,0.5,1.2,0.5384615384615384,,,11.904761904761905,0.18518518518518517,0.03571428571428571,0.10526315789473684,0.15217391304347827,0.022727272727272728,0.07692307692307693,0.1,0.2857142857142857,0.2,0.05555555555555555,1.0,0.15384615384615385,1.0,1.0,1.0,,,,0.3076923076923077,0.5,0.5,0.5,,,,,0.5,0.6923076923076923,0.5,0.48313461538461533,,0.45325,0.07142857142857142,,0.05,0.6,11.116666666666667,24.828571428571426,0.3893805309734513,1.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,,3.0,3.0,1.0,,0.3076923076923077,0.25,0.25,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,0.16666666666666666,,,,,1.0,1.0,,,,3.0,,,1.0,1.0,,,False,,,,,,,,,,,,1.0,0.125,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,14705.0,245,-77,466,467,108.0,133.0,53.0,933,17.0,21.0,3.0,3.0,5.0,6.0,7.0,16.0,6.0,18.0,2.0,41.0,82.0,7.0,22.0,28.0,131.0,548,5.0,9.0,12.0,7.0,17.0,3.0,32.0,18.0,64.0,9.0,6.0,18.0,6.0,3.0,22.0,7.0,29.0,3.0,17.0,2.0,65.0,4.0,10.0,21.0,31.0,4.0,35.0,13.0,2.0,21.0,4.0,16.0,1.0,27.0,38.0,1.0,6.0,2.0,1.0,2.0,1.0,32.0,108.0,1.0,0.21951219512195122,0.23684210526315788,0.42857142857142855,0.3181818181818182,0.3181818181818182,0.5,0.5555555555555556,0.4117647058823529,0.4951923076923077,0.5,0.425,0.5252100840336135,0.5454545454545454,0.5333333333333333,0.21153846153846154,0.036585365853658534,0.0625,26.476190476190474,0.15789473684210525,0.026490066225165563,0.15151515151515152,0.15577889447236182,0.019138755980861243,0.02127659574468085,0.10638297872340426,0.08571428571428572,0.2549019607843137,0.17857142857142858,0.5,0.20192307692307693,0.8095238095238095,0.8095238095238095,0.23529411764705882,0.15384615384615385,0.4375,0.4666666666666667,0.17307692307692307,0.3333333333333333,0.3333333333333333,0.5,0.3,1.0,0.3,0.8333333333333334,0.1,0.41346153846153844,0.3333333333333333,0.4197389423076923,0.43546111111111113,0.3845525,0.05504587155963303,0.06896551724137931,0.0916030534351145,0.24427480916030533,12.014634146341464,25.922727272727276,0.2317596566523605,17.0,45.0,1.0,4.0,1.0,1.0,,1.0,,3.0,,0.3333333333333333,,0.4326923076923077,0.37777777777777777,0.3953488372093023,0.038461538461538464,0.25,0.25,,0.05,1.0,,,8.0,5.0,5.0,,,0.38095238095238093,,,1.0,1.0,2.0,15.0,1.0,6.0,1.0,5.0,10.0,10.0,0.05405405405405406,0.014925373134328358,,0.019230769230769232,0.29411764705882354,0.1,,,,4.0,3.0,3.0,8.0,12.0,,,,,,,False,,,,,1.0,,,,,3.0,0.3333333333333333,,,0.044444444444444446
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,13498.0,225,-70,424,426,87.0,105.0,46.0,850,25.0,33.0,8.0,13.0,1.0,2.0,8.0,29.0,,,,34.0,65.0,,,22.0,90.0,498,9.0,14.0,22.0,2.0,10.0,,9.0,36.0,32.0,,14.0,,,5.0,6.0,1.0,7.0,1.0,6.0,,15.0,14.0,10.0,17.0,29.0,17.0,46.0,12.0,2.0,12.0,14.0,21.0,1.0,30.0,31.0,5.0,17.0,6.0,2.0,6.0,4.0,9.0,87.0,1.0,0.5294117647058824,0.6666666666666666,,,,0.5230769230769231,0.6428571428571429,0.2,0.5230769230769231,0.6428571428571429,0.2,0.5769230769230769,0.6470588235294118,0.34615384615384615,,0.07692307692307693,0.1724137931034483,18.94736842105263,0.14166666666666666,0.1,0.16393442622950818,0.14917127071823205,0.08808290155440414,0.04878048780487805,0.15789473684210525,0.17142857142857143,0.10638297872340426,0.17647058823529413,0.6666666666666666,0.5076923076923077,0.7575757575757576,0.7575757575757576,0.64,0.4461538461538462,0.27586206896551724,0.3333333333333333,,,,,0.9285714285714286,0.6153846153846154,0.2,0.5,,0.5076923076923077,,0.4756461538461539,0.5470384615384616,0.42233,0.22077922077922077,0.22077922077922077,0.24444444444444444,0.1,4.315384615384615,,0.20518867924528303,1.0,3.0,,,,,,,2.0,2.0,1.0,,0.6666666666666666,0.046153846153846156,0.3333333333333333,0.3333333333333333,,,,,,,,3.0,,,2.0,1.0,,,0.05660377358490566,0.07317073170731707,,,4.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,0.1875,0.08955223880597014,,0.07692307692307693,1.0,,1.0,1.0,0.1,,1.0,,,,,,,,,,False,,0.125,,2.0,3.0,,,,2.0,,0.125,,,
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,432.0,7,-9,11,11,5.0,,1.0,22,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
754,1610612747,Jim Jackson,Jim Jackson,754,LAL,1104.0,18,-6,34,35,16.0,21.0,5.0,69,,1.0,,1.0,,1.0,,,,1.0,,2.0,5.0,,1.0,,4.0,40,,1.0,,2.0,4.0,,4.0,2.0,2.0,,,1.0,,,2.0,,2.0,,2.0,,4.0,,1.0,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,,1.0,1.0,4.0,16.0,1.0,0.5,0.5,,,,0.4,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.16666666666666666,,,20.51282051282051,,,0.16666666666666666,0.05555555555555555,0.13333333333333333,,,,,,1.0,0.16666666666666666,,,,,,,0.16666666666666666,,,,1.0,,0.25,,,0.3333333333333333,,0.47113333333333335,,0.46495,,,,1.0,15.34,25.0,0.47058823529411764,2.0,4.0,,,,,,,,1.0,1.0,,,0.6666666666666666,0.5,0.5,,,,,,,,2.0,1.0,1.0,,,,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,1.0,,0.5,,,,1.0,,,,,,,,,,,,False,,,,,1.0,,,,,,,,,
