EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,PtsUnassisted3s,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFG2M,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,3SecondViolations,SecondChanceFg2Pct,DefAtRimReboundPct,Corner3Assists,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LongMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,DefArc3ReboundPct,HeaveAttempts,BlockedAtRim,BlockedLongMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,DefensiveGoaltends,on,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,1440.0,24,1,44,44,15,19,11.0,88,2.0,2.0,4.0,3.0,8.0,7.0,40,2.0,1.0,3.0,3.0,2.0,2.0,1.0,,1.0,,,2.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,15,0.3333333333333333,0.5,0.375,0.3333333333333333,0.375,0.3333333333333333,0.3888888888888889,0.375,0.25,0.5,19.29824561403509,0.07142857142857142,0.08333333333333333,0.11764705882352941,0.10344827586206896,0.125,,0.125,0.25,0.5,0.5,0.5,0.5,0.43376249999999994,0.5382,0.44039999999999996,0.42857142857142855,10.325,0.3409090909090909,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,1.0,3.0,,,1.0,4.0,,,,,1.0,,,3.0,,3.0,1.0,1.0,2.0,,5.0,2.0,2.0,,,,,,,,,0.5,0.5,,0.5,0.5,,0.2,,0.25,,0.25,0.5,1.0,,,,,,,,,,,0.3333333333333333,,,,0.25,,0.42857142857142855,,,,,,1.0,,,,1.0,,0.2,,,,,,,,0.1111111111111111,0.1111111111111111,,1.0,1.0,,1.0,,,1.0,,0.5,,,1.0,0.3333333333333333,,1.0,1.0,2.0,,,1.0,,1.0,1.0,,1.0,0.5,1.0,0.3333333333333333,,1.0,,,,,True,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,2314.0,39,-6,73,74,21,27,9.0,147,1.0,1.0,5.0,3.0,10.0,7.0,76,3.0,1.0,2.0,2.0,4.0,2.0,1.0,,1.0,,1.0,2.0,2.0,7.0,8.0,2.0,10.0,4.0,2.0,21,0.6666666666666666,1.0,0.3,0.5,0.3,0.5,0.3181818181818182,0.5,0.2,,15.853658536585368,0.28,0.06896551724137931,0.24242424242424243,0.05,,0.09090909090909091,0.4444444444444444,0.1,0.5,0.2,0.2,1.0,0.48249999999999993,0.4722333333333333,0.43655,0.2857142857142857,9.92,0.2876712328767123,2.0,4.0,1.0,,,,,,,,,,,,1.0,,,,2.0,,,,2.0,,,,,,,,1.0,,1.0,2.0,2.0,2.0,,1.0,3.0,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.5,1.0,,,0.10526315789473684,,,0.4,0.5,1.0,0.5,,,,,,,,,,0.5,,,,0.4,,0.2857142857142857,,1.0,,,,,,,,1.0,,,,,,,,,1.0,0.09090909090909091,0.09090909090909091,,1.0,,,,,,1.0,,0.3333333333333333,0.4,,1.0,0.125,,1.0,1.0,2.0,,,,,,,,,0.3333333333333333,1.0,0.25,,,,,,1.0,True,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,198.0,3,1,6,7,6,4,,13,1.0,,,1.0,1.0,2.0,6,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,2.0,2.0,6,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,,33.333333333333336,,,,,,,,0.5,,,,,0.466775,,0.466775,1.0,8.4,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,0.5,,,25.3,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,5162.0,86,17,168,169,44,48,28.0,337,4.0,4.0,5.0,11.0,15.0,33.0,150,2.0,2.0,4.0,11.0,18.0,1.0,4.0,,4.0,,3.0,8.0,,5.0,6.0,,6.0,7.0,11.0,44,0.8181818181818182,0.8181818181818182,0.7333333333333333,0.5,0.45161290322580644,0.35,0.4852941176470588,0.4583333333333333,0.06666666666666667,,17.0,0.07692307692307693,,0.075,,,0.13043478260869565,0.03571428571428571,0.12903225806451613,0.16129032258064516,0.8,0.8,0.75,0.5057629032258064,0.3516,0.5038549999999999,0.3333333333333333,8.766666666666667,0.2619047619047619,4.0,6.0,2.0,5.0,,1.0,1.0,11.0,,1.0,1.0,5.0,2.0,16.0,5.0,,1.0,,4.0,1.0,6.0,4.0,4.0,6.0,11.0,1.0,1.0,,,,1.0,1.0,,,,,,3.0,5.0,6.0,1.0,,1.0,1.0,0.125,,0.16666666666666666,0.125,0.6666666666666666,0.6666666666666666,0.5161290322580645,0.16666666666666666,,,,,,,0.1935483870967742,0.6666666666666666,0.8,0.75,0.16129032258064516,0.3548387096774194,0.09090909090909091,0.09090909090909091,1.0,,0.3333333333333333,,,0.2,0.1,0.5,0.2,0.7096774193548387,0.09090909090909091,0.12121212121212122,25.049999999999997,2.0,3.0,1.0,,,,,,2.0,,,0.75,0.75,1.0,0.2,0.2,1.0,1.0,0.06060606060606061,0.11764705882352941,,2.0,,,,,,,,1.0,0.07142857142857142,,1.0,0.06666666666666667,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,1.0,0.1111111111111111,,,,,,,False,1.0,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,5999.0,100,3,192,194,59,49,33.0,386,11.0,4.0,13.0,20.0,45.0,47.0,184,7.0,4.0,9.0,12.0,16.0,4.0,24.0,2.0,26.0,2.0,10.0,54.0,2.0,8.0,10.0,3.0,13.0,4.0,12.0,59,0.4,0.4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4895833333333333,0.5454545454545454,0.08888888888888889,0.09090909090909091,24.890829694323145,0.10256410256410256,0.023809523809523808,0.10416666666666667,0.019417475728155338,,0.13333333333333333,0.12903225806451613,0.24444444444444444,0.28888888888888886,0.3076923076923077,0.3076923076923077,0.5,0.48712222222222223,0.4336857142857143,0.5357777777777778,0.2553191489361702,7.420000000000001,0.3072916666666667,14.0,21.0,5.0,,,,,,,,,,,,7.0,,,2.0,8.0,,,4.0,24.0,,,,10.0,,,1.0,4.0,1.0,3.0,7.0,5.0,9.0,3.0,2.0,7.0,7.0,,1.0,,,,,,,0.42857142857142855,0.5,,0.14285714285714285,0.7777777777777778,,,0.02857142857142857,,0.047619047619047616,0.4666666666666667,0.6666666666666666,0.7777777777777778,0.35714285714285715,,,,,,,,,,0.5555555555555556,,,,0.4666666666666667,,0.1702127659574468,,2.0,2.0,,,4.0,,1.0,,4.0,,0.04,0.18181818181818182,0.2,0.5,,,,0.4,0.08333333333333333,0.08333333333333333,,3.0,2.0,2.0,,,,,,0.42857142857142855,,,2.0,0.1111111111111111,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.42857142857142855,,0.16666666666666666,,,,,,,False,,1.0,0.2,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,834.0,14,6,25,26,18,5,6.0,51,,,,1.0,2.0,5.0,20,1.0,1.0,2.0,5.0,,,,,,,,,2.0,2.0,3.0,2.0,5.0,,5.0,18,,,0.5,0.5,0.5,0.5,0.5,0.5,,,19.35483870967742,0.18181818181818182,0.16666666666666666,0.1875,0.13333333333333333,,0.125,0.5,,,,,,0.55351,0.6296,0.55351,1.0,,0.72,1.0,2.0,2.0,,,,1.0,3.0,,,1.0,3.0,1.0,3.0,,,,,2.0,1.0,3.0,,2.0,3.0,3.0,1.0,,,,1.0,,,,,,1.0,1.0,,2.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,,,,,,,0.3333333333333333,0.4,0.5,0.5,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,,0.6,0.3333333333333333,1.0,0.3333333333333333,0.4,25.46666666666667,1.0,,,,,,,,,,0.3333333333333333,,,,,,,0.5,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,0.2,,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.25,,1.0,,,,,False,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,5772.0,96,2,183,186,51,41,31.0,369,7.0,8.0,17.0,19.0,38.0,38.0,177,8.0,,6.0,,28.0,,7.0,1.0,8.0,,2.0,17.0,5.0,19.0,23.0,7.0,30.0,8.0,,51,0.7368421052631579,0.875,0.5,,0.5,,0.5,,,,18.34862385321101,0.25333333333333335,0.06172839506172839,0.23655913978494625,0.07,0.08333333333333333,0.25,0.3225806451612903,0.18421052631578946,0.4473684210526316,0.47058823529411764,0.47058823529411764,1.0,0.46140000000000003,0.4980142857142857,0.37805000000000005,,10.15,0.2786885245901639,10.0,14.0,1.0,,,,,,,,,,,,,,,,8.0,,,,10.0,,,,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,,,2.0,,,,,,,0.5,0.5,,,0.5,1.0,0.10526315789473684,0.058823529411764705,0.07142857142857142,,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,,,,,,,,,,0.16666666666666666,,,,0.3684210526315789,,0.21052631578947367,,,1.0,,,2.0,,,,,,0.043478260869565216,0.14285714285714285,0.14285714285714285,,,,,,,,,4.0,1.0,,,,1.0,5.0,,0.5,0.125,1.0,3.0,0.16666666666666666,0.3333333333333333,3.0,6.0,6.0,1.0,,6.0,3.0,6.0,1.0,,0.16666666666666666,0.75,0.5,0.08333333333333333,,2.0,1.0,,0.2,,False,,,,
1739,1610612743,Ruben Patterson,Ruben Patterson,1739,DEN,877.0,15,-8,27,27,18,5,7.0,54,2.0,,,1.0,5.0,4.0,33,1.0,1.0,5.0,4.0,2.0,2.0,,,,,,,1.0,,,1.0,1.0,3.0,4.0,18,1.0,1.0,0.2,0.2,0.2,0.2,0.2857142857142857,0.2857142857142857,0.4,0.5,23.52941176470588,,0.05555555555555555,,0.05555555555555555,,,,0.4,,,,,0.5073,0.569,0.5073,1.0,2.54,0.6666666666666666,1.0,3.0,3.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,4.0,2.0,,2.0,,,,,,,0.25,,0.3333333333333333,,,,0.2,,,0.6,0.3333333333333333,0.5,1.0,,,,,,,,,,0.6,,,,0.6,,0.25,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,False,,,,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,916.0,15,-6,32,34,21,17,7.0,66,,,,,,5.0,31,,,,3.0,,,,,,,,,1.0,5.0,5.0,1.0,6.0,3.0,3.0,21,,,,,,,0.8333333333333334,0.75,,,12.5,0.29411764705882354,0.06666666666666667,0.25,0.058823529411764705,,0.3,0.25,,,,,,,,,0.6,,0.65625,,,,,,,,,,,,,,,5.0,,,3.0,3.0,,,3.0,,,,,,,,,,,,1.0,,2.0,1.0,1.0,4.0,6.0,1.0,,1.0,,,,,,,0.75,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,2.0,,,2.0,,0.16666666666666666,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,5539.0,92,1,178,179,45,45,29.0,357,7.0,6.0,20.0,15.0,40.0,50.0,171,6.0,4.0,11.0,17.0,20.0,1.0,7.0,,7.0,,4.0,14.0,4.0,6.0,11.0,7.0,18.0,10.0,17.0,45,0.6666666666666666,0.7692307692307693,0.375,0.36363636363636365,0.35714285714285715,0.36363636363636365,0.46226415094339623,0.53125,0.025,0.14285714285714285,29.857819905213272,0.08450704225352113,0.05194805194805195,0.12643678160919541,0.07446808510638298,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.47619047619047616,0.3,0.3,0.6666666666666666,0.4492333333333333,0.554675,0.4705090909090908,0.34,10.669999999999998,0.25280898876404495,7.0,13.0,5.0,1.0,,,,1.0,,,,,,2.0,20.0,,,,6.0,,,9.0,10.0,,1.0,,3.0,3.0,,1.0,2.0,2.0,,5.0,3.0,10.0,1.0,1.0,24.0,26.0,4.0,2.0,4.0,,,,,,0.5,0.5,0.047619047619047616,,0.5,,0.17647058823529413,0.03125,0.25,0.038461538461538464,0.30952380952380953,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.023809523809523808,0.023809523809523808,,,,,,,,0.45454545454545453,,,,0.35714285714285715,,0.12,23.9,3.0,2.0,,,,2.0,2.0,2.0,9.0,,0.047619047619047616,0.2857142857142857,0.3333333333333333,1.0,,,,0.6,0.1836734693877551,0.19148936170212766,,3.0,5.0,2.0,1.0,1.0,2.0,1.0,,0.5,,,5.0,0.3125,0.5,2.0,5.0,4.0,,3.0,,,,,,,0.8333333333333334,0.4,0.2,,,,1.0,,,False,,,,1.0
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,1054.0,18,-15,30,30,6,6,4.0,60,,,,,,,40,,,,,,,,,,,,,2.0,1.0,1.0,3.0,4.0,5.0,,6,,,,,,,,,,,,0.07142857142857142,0.13333333333333333,0.07142857142857142,0.17647058823529413,0.25,,0.16666666666666666,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,639.0,11,-4,19,18,11,6,6.0,37,3.0,,1.0,1.0,5.0,2.0,25,2.0,,2.0,,,1.0,,,,,,,3.0,,1.0,3.0,4.0,,,11,,,0.2,,0.2,,0.2,,0.2,0.3333333333333333,24.0,,0.2727272727272727,0.125,0.25,0.4,,,0.6,0.2,,,,0.4117,0.3889,0.40915,,8.959999999999999,0.5789473684210527,,1.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,0.5,0.5,,,,,,0.3333333333333333,,,0.2,,,,,,,,,,,,,,,,,0.2,,1.0,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,1.0,1.0,,,1.0,,,,0.5,,,1.0,0.5,,,,,,,1.0,,1.0,,,,,,0.5,,1.0,,,,,False,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,3005.0,50,18,100,100,16,19,14.0,200,,,2.0,,4.0,1.0,83,,,,1.0,,1.0,1.0,,1.0,,,2.0,2.0,3.0,3.0,2.0,5.0,9.0,1.0,16,,,,,,,0.1,0.5,0.25,,6.086956521739131,0.08108108108108109,0.05263157894736842,0.06382978723404255,0.04081632653061224,,0.06666666666666667,0.058823529411764705,,0.5,,,,0.47055,,,1.0,9.1,0.16,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,2.0,2.0,,,,2.0,,1.0,4.0,2.0,1.0,2.0,1.0,,,,,,,0.5,,0.5,,,,0.1111111111111111,,,0.5,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,3.0,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,False,,,,1.0
