EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,PtsUnassisted3s,Blocked3s,BlockedArc3,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedLongMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,154.0,3,1,6,4,6,4,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5,1.0,1.0,2.0,2.0,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,0.4933,0.4933,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,155.0,3,1,5,5,5,5,10,,,,,1.0,1.0,2.0,5,1.0,1.0,2.0,2.0,2.0,5,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,,,,,,0.3413,0.3413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,15761.0,263,15,511,508,111,130,1019,19.0,23.0,3.0,3.0,59.0,103.0,147.0,546,6.0,11.0,24.0,64.0,24.0,111,0.5728155339805825,0.5454545454545454,0.5728155339805825,0.5454545454545454,0.6024590163934426,0.631578947368421,23.61111111111111,0.22330097087378642,0.8260869565217391,0.8636363636363636,0.2727272727272727,1.0,0.22330097087378642,0.43584174757281563,0.4663272727272727,0.16326530612244897,0.2172211350293542,15.0,29.0,0.2815533980582524,0.5172413793103449,0.5172413793103449,9.503883495145631,60.0,9.0,10.0,25.0,51.0,29.0,12.0,16.0,2.0,26.0,12.0,54.0,16.0,4.0,19.0,7.0,26.0,7.0,10.0,3.0,6.0,59.0,2.0,19.0,10.0,32.0,2.0,44.0,21.0,65.0,1.0,7.0,6.0,1.0,8.0,1.0,5.0,6.0,2.0,3.0,1.0,14.0,2.0,3.0,4.0,13.0,4.0,1.0,41.0,6.0,40.0,2.0,16.0,5.0,13.0,6.0,7.0,13.0,7.0,1.0,1.0,2.0,5.0,0.4576271186440678,0.5294117647058824,0.75,0.75,0.7647058823529411,0.038834951456310676,0.043478260869565216,0.058823529411764705,0.5714285714285714,0.25,0.1693121693121693,0.09895833333333333,0.13513513513513514,0.08333333333333333,0.1596958174904943,0.09722222222222222,0.16216216216216217,0.08,0.0875,0.05,0.25,0.2,0.1864406779661017,0.13333333333333333,0.13725490196078433,0.13043478260869565,0.025,0.5384615384615384,0.2631578947368421,0.49514563106796117,0.49019607843137253,0.5208333333333334,0.36,0.8666666666666667,0.625,0.9,0.1111111111111111,0.5055846153846153,0.13675213675213677,0.13675213675213677,0.17687074829931973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,8010.0,134,24,255,251,59,80,506,8.0,16.0,2.0,5.0,21.0,52.0,92.0,239,3.0,8.0,20.0,14.0,20.0,59,0.40384615384615385,0.375,0.4672131147540984,0.45,0.5714285714285714,0.59375,30.96085409252669,0.26229508196721313,0.5,0.6153846153846154,0.5,0.4,0.4098360655737705,0.45922868852459015,0.51277,0.21739130434782608,0.23137254901960785,9.0,24.0,0.39344262295081966,0.375,0.391304347826087,11.26153846153846,26.0,1.0,2.0,4.0,12.0,35.0,1.0,2.0,6.0,8.0,11.0,28.0,2.0,7.0,9.0,2.0,11.0,2.0,4.0,3.0,2.0,24.0,,5.0,10.0,21.0,2.0,33.0,5.0,38.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,7.0,,2.0,,10.0,,1.0,3.0,16.0,2.0,2.0,21.0,,38.0,2.0,14.0,4.0,2.0,2.0,,2.0,2.0,1.0,1.0,,3.0,0.6666666666666666,0.7,0.5,0.5,0.7,0.1346153846153846,0.1875,0.25,0.3,0.2857142857142857,0.19090909090909092,0.053763440860215055,0.24390243902439024,,0.2052980132450331,0.04672897196261682,0.15,0.027777777777777776,0.02702702702702703,,,0.10810810810810811,0.17857142857142858,0.26666666666666666,0.18518518518518517,0.35714285714285715,0.07407407407407407,1.0,0.625,0.19672131147540983,0.3333333333333333,0.4444444444444444,0.5,0.7777777777777778,1.0,0.5,,0.56505,0.1917808219178082,0.21875,0.08695652173913043,5.0,9.0,1.0,2.0,5.0,9.0,1.0,2.0,15.0,9.0,5.0,1.0,1.0,4.0,1.0,0.5555555555555556,0.5,0.5555555555555556,0.14754098360655737,0.1111111111111111,0.041666666666666664,0.1111111111111111,0.14754098360655737,0.5555555555555556,0.625,1.0,0.2,0.5,0.5555555555555556,26.011111111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,19443.0,324,26,629,623,136,159,1252,34.0,42.0,7.0,9.0,51.0,86.0,118.0,648,11.0,18.0,26.0,44.0,26.0,136,0.5930232558139535,0.6111111111111112,0.5930232558139535,0.6111111111111112,0.6210526315789474,0.65,18.233618233618234,0.4883720930232558,0.8095238095238095,0.8095238095238095,0.5,0.7777777777777778,0.4883720930232558,0.45955232558139536,0.4417222222222222,0.22033898305084745,0.21621621621621623,1.0,6.0,0.06976744186046512,0.16666666666666666,0.16666666666666666,4.604651162790699,68.0,11.0,15.0,16.0,38.0,16.0,13.0,19.0,5.0,31.0,4.0,58.0,18.0,5.0,8.0,2.0,10.0,2.0,5.0,,3.0,22.0,2.0,18.0,16.0,46.0,5.0,67.0,21.0,88.0,2.0,5.0,3.0,2.0,11.0,3.0,3.0,22.0,3.0,8.0,5.0,33.0,2.0,7.0,16.0,38.0,1.0,7.0,21.0,2.0,21.0,3.0,11.0,1.0,9.0,8.0,1.0,9.0,7.0,1.0,,3.0,1.0,0.5686274509803921,0.6904761904761905,0.6842105263157895,0.6842105263157895,0.7045454545454546,0.05813953488372093,,0.13157894736842105,0.3333333333333333,0.35714285714285715,0.1885245901639344,0.08035714285714286,0.1839080459770115,0.06060606060606061,0.18731117824773413,0.07782101167315175,0.13043478260869565,0.06097560975609756,0.07291666666666667,0.08,,0.2054794520547945,0.16901408450704225,0.19,0.22033898305084745,0.10714285714285714,0.06666666666666667,0.7777777777777778,0.5294117647058824,0.4418604651162791,0.42105263157894735,0.48484848484848486,0.625,1.0,0.7894736842105263,0.7333333333333333,,0.5108722222222223,0.11702127659574468,0.11702127659574468,0.2627118644067797,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2209,1610612746,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAC,4090.0,68,24,131,129,19,28,260,2.0,3.0,,1.0,2.0,5.0,30.0,114,,2.0,5.0,4.0,5.0,19,0.4,,0.6111111111111112,,0.625,0.4166666666666667,18.75,0.16666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.8888888888888888,0.4932916666666667,0.4301333333333333,0.16666666666666666,0.1450381679389313,,1.0,0.05555555555555555,,,6.06,12.0,1.0,1.0,,1.0,8.0,1.0,1.0,1.0,3.0,5.0,,2.0,2.0,5.0,,5.0,,1.0,2.0,2.0,10.0,,2.0,,9.0,2.0,11.0,2.0,13.0,,1.0,1.0,,1.0,,1.0,2.0,,,,3.0,,2.0,6.0,13.0,1.0,1.0,5.0,1.0,12.0,,3.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,0.5,0.5,0.4,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.15,0.05128205128205128,,,0.11392405063291139,0.04,,0.07142857142857142,0.058823529411764705,,,0.2222222222222222,0.14285714285714285,0.10714285714285714,,,,,,0.05555555555555555,,,,,0.5,1.0,,0.579075,0.14285714285714285,0.375,0.1,5.0,10.0,,,6.0,13.0,,1.0,18.0,10.0,5.0,,,,1.0,0.46153846153846156,,0.46153846153846156,0.7222222222222222,,,,0.5555555555555556,0.5,0.5,1.0,,,0.5,25.56923076923077,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,16362.0,273,28,528,520,100,112,1048,8.0,16.0,,1.0,26.0,65.0,92.0,545,3.0,6.0,18.0,22.0,18.0,100,0.4,0.5,0.4620253164556962,0.45,0.5111111111111111,0.6,17.755443886097154,0.20253164556962025,0.5,0.5,0.1,,0.379746835443038,0.4639660256410257,0.4658833333333333,0.1956521739130435,0.1893939393939394,14.0,36.0,0.45569620253164556,0.3888888888888889,0.3888888888888889,12.166153846153845,63.0,1.0,2.0,4.0,13.0,19.0,4.0,5.0,,14.0,9.0,30.0,2.0,,17.0,2.0,19.0,2.0,6.0,4.0,7.0,40.0,,3.0,9.0,18.0,1.0,28.0,3.0,31.0,1.0,2.0,,2.0,10.0,2.0,5.0,6.0,,5.0,3.0,16.0,,4.0,8.0,12.0,,1.0,17.0,1.0,22.0,,6.0,5.0,2.0,1.0,1.0,2.0,2.0,,,1.0,5.0,0.5769230769230769,0.6,0.8,1.0,1.0,,,,0.625,0.1,0.08653846153846154,0.015544041450777202,0.1267605633802817,,0.0967741935483871,0.013452914798206279,,0.028985507246376812,0.011904761904761904,,,0.031746031746031744,0.078125,0.13580246913580246,0.08,0.23809523809523808,0.022222222222222223,1.0,0.375,0.16455696202531644,0.3076923076923077,0.3076923076923077,0.25,0.7857142857142857,0.2857142857142857,0.5,,0.49420833333333336,0.07058823529411765,0.08450704225352113,0.15217391304347827,6.0,11.0,1.0,4.0,7.0,14.0,1.0,4.0,21.0,10.0,6.0,,1.0,,1.0,0.5,0.25,0.5384615384615384,0.17721518987341772,,,,0.13924050632911392,0.5454545454545454,0.5454545454545454,1.0,0.4,0.25,0.6,26.978571428571428,,,,1.0,3.0,,,2.0,,0.0379746835443038,0.3333333333333333,0.3333333333333333,1.0,,,2.0,2.0,2.0,1.0,1.0,0.2857142857142857,1.0,1.0,,,,,True,,,,,,,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,8404.0,140,43,266,270,72,112,536,9.0,14.0,3.0,6.0,14.0,27.0,30.0,245,4.0,11.0,10.0,14.0,10.0,72,0.5185185185185185,0.36363636363636365,0.5185185185185185,0.36363636363636365,0.5357142857142857,0.4166666666666667,14.532871972318338,0.5185185185185185,0.6428571428571429,0.75,0.5454545454545454,0.5,0.5185185185185185,0.4577296296296296,0.4568909090909091,0.3333333333333333,0.2706766917293233,2.0,6.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,6.48888888888889,23.0,1.0,2.0,3.0,7.0,2.0,2.0,3.0,,4.0,2.0,14.0,4.0,2.0,20.0,7.0,27.0,6.0,9.0,3.0,8.0,61.0,1.0,3.0,4.0,12.0,2.0,18.0,4.0,22.0,1.0,4.0,3.0,1.0,7.0,1.0,6.0,7.0,,1.0,1.0,14.0,3.0,6.0,2.0,16.0,1.0,3.0,10.0,1.0,2.0,,1.0,,3.0,1.0,2.0,3.0,3.0,,,3.0,,0.5,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07407407407407407,0.14285714285714285,,0.5,0.2,0.1,0.03529411764705882,0.1,0.08333333333333333,0.1,0.041237113402061855,0.14285714285714285,,,0.1,,0.10714285714285714,0.05128205128205128,0.1320754716981132,0.06896551724137931,0.18181818181818182,0.09090909090909091,1.0,0.6666666666666666,0.25925925925925924,0.42857142857142855,0.42857142857142855,,0.5,0.6666666666666666,0.5,,0.56895,0.03571428571428571,0.03571428571428571,0.13333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,529.0,9,4,17,17,5,5,34,,1.0,,,,1.0,,10,,,,,,5,,,,,,,5.2631578947368425,1.0,,,,,1.0,0.493,,,0.29411764705882354,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.18181818181818182,,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,13397.0,223,-18,441,434,91,104,875,7.0,14.0,2.0,4.0,31.0,68.0,102.0,481,5.0,13.0,21.0,52.0,21.0,91,0.45588235294117646,0.38461538461538464,0.4444444444444444,0.42105263157894735,0.4900990099009901,0.45652173913043476,22.937625754527165,0.15555555555555556,0.5,0.5833333333333334,0.21052631578947367,0.5,0.4,0.4644499999999999,0.4767552631578948,0.20588235294117646,0.20634920634920634,18.0,39.0,0.43333333333333335,0.46153846153846156,0.47368421052631576,12.711764705882352,50.0,1.0,1.0,6.0,15.0,22.0,1.0,2.0,3.0,5.0,5.0,10.0,,4.0,33.0,3.0,36.0,2.0,11.0,7.0,15.0,75.0,,2.0,3.0,16.0,,19.0,2.0,21.0,1.0,3.0,1.0,2.0,8.0,1.0,5.0,5.0,2.0,3.0,,13.0,1.0,4.0,6.0,14.0,1.0,2.0,21.0,2.0,28.0,2.0,10.0,3.0,,,,1.0,1.0,,,3.0,3.0,0.16129032258064516,0.16129032258064516,0.5,0.5,0.6666666666666666,0.058823529411764705,0.14285714285714285,0.06666666666666667,0.6153846153846154,,0.10457516339869281,0.012048192771084338,0.05,,0.0892018779342723,0.010526315789473684,0.02857142857142857,0.01639344262295082,,,,0.0625,0.0851063829787234,0.15517241379310345,0.02564102564102564,0.09523809523809523,0.02040816326530612,1.0,0.14285714285714285,0.16666666666666666,0.4,0.42857142857142855,,0.2222222222222222,0.5,1.0,,0.46155,0.10204081632653061,0.13157894736842105,0.049019607843137254,6.0,18.0,2.0,4.0,6.0,22.0,2.0,6.0,15.0,18.0,6.0,,2.0,4.0,0.8333333333333334,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.24444444444444444,,0.02564102564102564,,0.2,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.21052631578947367,0.5,0.3333333333333333,25.08636363636363,,,,,4.0,,2.0,,,0.044444444444444446,,,,,0.10526315789473684,,,,,,,,,1.0,3.0,1.0,1.0,True,,,,,,,,,
