EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,OffCorner3ReboundPct,on,DefensiveGoaltends
101122,1610612754,Danny Granger,Danny Granger,101122,IND,8208.0,137.0,-8.0,249.0,248,100.0,93,23.0,497,7.0,9.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,1.0,3.0,1.0,8.0,12.0,4.0,5.0,8.0,16.0,9.0,15.0,2.0,45.0,267.0,2.0,2.0,4.0,3.0,8.0,4.0,6.0,2.0,20.0,10.0,6.0,27.0,4.0,12.0,8.0,1.0,7.0,2.0,9.0,1.0,1.0,5.0,2.0,20.0,1.0,4.0,1.0,2.0,17.0,1.0,20.0,6.0,26.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,3.0,8.0,19.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,7.0,5.0,2.0,7.0,6.0,20.0,100.0,1.0,1.0,0.625,0.8333333333333334,1.0,0.6,0.6666666666666666,0.6,0.5,1.0,0.375,0.6935483870967742,1.0,0.6428571428571429,0.703125,1.0,0.6666666666666666,0.4838709677419355,0.0625,0.1111111111111111,13.454545454545455,0.4,0.16666666666666666,0.08333333333333333,0.18888888888888888,0.05128205128205128,0.058823529411764705,0.030303030303030304,0.1532258064516129,0.04504504504504504,0.06896551724137931,0.047619047619047616,0.03571428571428571,0.038461538461538464,0.2571428571428571,0.10526315789473684,0.16666666666666666,0.08695652173913043,0.8571428571428571,0.2903225806451613,0.7777777777777778,0.875,0.5714285714285714,0.06451612903225806,0.16129032258064516,0.2,0.2,1.0,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.3870967741935484,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.35714285714285715,0.6,0.07142857142857142,0.35714285714285715,0.8,0.7741935483870968,0.6666666666666666,0.4872306451612902,0.5607,0.47236071428571424,0.08888888888888889,0.4444444444444444,7.70625,25.16,0.40160642570281124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,1430.0,24.0,3.0,44.0,44,14.0,14,1.0,88,,1.0,,,,1.0,2.0,2.0,2.0,,,,,,,,3.0,5.0,,,,6.0,36.0,,,,,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,14.0,,,1.0,1.0,,,,,0.6,,,0.6,,,0.6,,,,,,15.555555555555555,1.0,,,,,0.14285714285714285,,0.03571428571428571,,,,,,,,,0.2,,0.2,,,,0.4,0.4,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,,0.2,,0.39516,,0.449,,,11.760000000000002,,0.3181818181818182,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,8264.0,138.0,21.0,253.0,245,101.0,86,17.0,498,1.0,2.0,,,,,,1.0,7.0,3.0,3.0,2.0,4.0,12.0,2.0,5.0,2.0,9.0,7.0,15.0,13.0,38.0,261.0,,,3.0,,2.0,4.0,7.0,10.0,22.0,4.0,,18.0,,12.0,4.0,,2.0,3.0,5.0,2.0,1.0,,1.0,13.0,,2.0,,4.0,5.0,1.0,10.0,2.0,12.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,,2.0,3.0,9.0,1.0,1.0,9.0,1.0,2.0,15.0,1.0,,,,,,22.0,101.0,2.0,1.0,1.0,1.0,0.8571428571428571,0.4666666666666667,0.5714285714285714,0.4666666666666667,0.2222222222222222,,,0.5208333333333334,1.5,0.6666666666666666,0.6166666666666667,1.5,0.7857142857142857,0.625,,,12.499999999999998,0.75,0.07142857142857142,,0.06578947368421052,0.028985507246376812,0.13793103448275862,,0.08571428571428572,0.019417475728155338,,,0.06451612903225806,,0.04,0.16666666666666666,0.030303030303030304,0.1,,0.08333333333333333,0.5,0.5,1.0,,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,0.125,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.75,,,,,0.2222222222222222,0.5555555555555556,0.4,0.7083333333333334,0.3333333333333333,0.4906791666666666,,0.4659222222222222,0.07894736842105263,0.5789473684210527,14.733333333333333,24.666666666666664,0.39920948616600793,,,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.2222222222222222,0.06666666666666667,1.0,1.0,1.0,1.0,0.1724137931034483,0.3076923076923077,0.0625,,,,,,,,,,,,,,,True,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,14504.0,242.0,17.0,439.0,434,160.0,148,42.0,873,13.0,26.0,1.0,2.0,2.0,7.0,14.0,13.0,27.0,2.0,6.0,3.0,6.0,14.0,3.0,8.0,37.0,67.0,8.0,20.0,22.0,120.0,452.0,3.0,4.0,8.0,11.0,22.0,5.0,11.0,14.0,51.0,16.0,58.0,9.0,2.0,14.0,6.0,3.0,20.0,11.0,31.0,7.0,4.0,10.0,8.0,73.0,3.0,4.0,1.0,7.0,15.0,,22.0,8.0,30.0,6.0,2.0,4.0,6.0,6.0,8.0,14.0,1.0,5.0,8.0,17.0,1.0,1.0,27.0,,3.0,33.0,7.0,,,,,,51.0,160.0,3.0,7.0,0.21621621621621623,0.2222222222222222,0.375,0.4,0.45454545454545453,0.4,0.5522388059701493,0.75,0.5,0.5632183908045977,0.6,0.5606060606060606,0.594059405940594,0.6666666666666666,0.5930232558139535,0.22988505747126436,0.04477611940298507,0.11538461538461539,23.662551440329217,0.42857142857142855,,0.058823529411764705,0.1,0.030534351145038167,0.11475409836065574,0.05357142857142857,0.10426540284360189,0.0374331550802139,0.06818181818181818,,0.017543859649122806,0.06666666666666667,0.08620689655172414,0.14705882352941177,0.08620689655172414,0.09523809523809523,,0.2988505747126437,0.5,0.5652173913043478,0.46153846153846156,0.16091954022988506,0.3103448275862069,0.48148148148148145,0.48148148148148145,0.15384615384615385,0.06896551724137931,0.3333333333333333,0.3333333333333333,1.0,0.16091954022988506,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.4,0.5,0.21212121212121213,0.2857142857142857,0.09090909090909091,0.24242424242424243,0.375,0.5287356321839081,0.42857142857142855,0.4734120689655173,0.46795,0.43917727272727275,0.06666666666666667,0.425,9.019402985074628,24.604999999999997,0.36446469248291574,11.0,0.7857142857142857,0.7857142857142857,,2.0,,1.0,,1.0,15.0,2.0,4.0,,1.0,11.0,,,0.15789473684210525,0.10256410256410256,0.2,,,0.6666666666666666,0.11702127659574468,0.14864864864864866,,2.0,1.0,1.0,1.0,3.0,4.0,1.0,,,,,,,,True,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,7775.0,130.0,6.0,236.0,231,94.0,99,23.0,467,3.0,5.0,,,,2.0,1.0,4.0,9.0,3.0,4.0,2.0,3.0,10.0,,1.0,7.0,15.0,6.0,14.0,6.0,38.0,229.0,,,5.0,1.0,4.0,1.0,3.0,4.0,9.0,8.0,6.0,15.0,,10.0,3.0,1.0,6.0,4.0,10.0,1.0,3.0,2.0,2.0,24.0,,1.0,,5.0,9.0,3.0,17.0,1.0,18.0,5.0,3.0,2.0,5.0,3.0,2.0,7.0,,2.0,3.0,11.0,,1.0,8.0,,1.0,7.0,1.0,1.0,1.0,,1.0,1.0,9.0,94.0,4.0,1.0,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4666666666666667,,0.25,0.5517241379310345,0.75,0.35714285714285715,0.59375,0.8333333333333334,0.5,0.4827586206896552,0.06666666666666667,0.2,14.885496183206106,0.7142857142857143,0.2727272727272727,,0.10843373493975904,0.014925373134328358,0.15625,,0.12173913043478261,0.009433962264150943,,,0.03125,,0.06060606060606061,0.1111111111111111,0.15625,0.14285714285714285,1.0,0.1724137931034483,0.6,0.75,0.6666666666666666,0.034482758620689655,0.3103448275862069,0.4444444444444444,0.4444444444444444,0.5,0.13793103448275862,0.75,0.75,0.6666666666666666,0.3448275862068966,0.3,0.3,1.0,,,0.2857142857142857,,0.2857142857142857,0.14285714285714285,,0.6551724137931034,0.3,0.47724310344827586,0.49875,0.4728071428571428,0.13157894736842105,0.23684210526315788,11.793333333333331,24.94285714285714,0.3983050847457627,,,,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,,2.0,1.0,2.0,,0.5,0.18181818181818182,,1.0,0.5,1.0,0.5,0.06451612903225806,0.11764705882352941,,2.0,1.0,,,,,,,,,,,,,True,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,12100.0,202.0,21.0,366.0,363,139.0,123,40.0,729,8.0,16.0,1.0,5.0,1.0,3.0,14.0,6.0,18.0,3.0,6.0,4.0,3.0,20.0,,5.0,20.0,48.0,6.0,26.0,14.0,72.0,382.0,2.0,6.0,6.0,5.0,12.0,1.0,9.0,3.0,16.0,20.0,20.0,18.0,2.0,20.0,3.0,5.0,15.0,5.0,20.0,5.0,,7.0,4.0,45.0,2.0,2.0,,4.0,13.0,5.0,22.0,4.0,26.0,4.0,3.0,1.0,4.0,2.0,5.0,9.0,,2.0,11.0,19.0,,1.0,16.0,,,18.0,,1.0,1.0,,1.0,,16.0,139.0,3.0,,0.5,0.5263157894736842,1.0,0.23076923076923078,0.1111111111111111,0.23076923076923078,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3918918918918919,0.2,0.30952380952380953,0.4382716049382716,0.2727272727272727,0.35714285714285715,0.35135135135135137,0.10416666666666667,0.1875,21.8978102189781,0.4444444444444444,0.38461538461538464,,0.10655737704918032,0.017543859649122806,0.0784313725490196,0.045454545454545456,0.09826589595375723,0.02531645569620253,0.025,0.038461538461538464,,0.05263157894736842,0.13333333333333333,0.03333333333333333,0.1276595744680851,0.05714285714285714,,0.21621621621621623,0.5,0.6153846153846154,0.75,0.1891891891891892,0.24324324324324326,0.3333333333333333,0.3333333333333333,0.5,0.08108108108108109,0.5,0.5,1.0,0.2702702702702703,0.15,0.15,1.0,0.5,0.2,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.23809523809523808,,0.5675675675675675,0.15,0.4808135135135135,0.575061111111111,0.45065952380952384,0.08333333333333333,0.2222222222222222,9.66875,24.71923076923077,0.3797814207650273,6.0,0.42857142857142855,0.5,0.16666666666666666,1.0,,4.0,,4.0,,4.0,2.0,2.0,2.0,9.0,,,0.125,0.05,0.4,,,0.25,0.1111111111111111,0.16363636363636364,,2.0,2.0,1.0,,1.0,2.0,,0.14285714285714285,,,,,,,True,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,11581.0,193.0,31.0,350.0,343,112.0,97,31.0,693,14.0,25.0,2.0,3.0,5.0,7.0,27.0,10.0,20.0,,1.0,1.0,,,,,38.0,72.0,,1.0,37.0,113.0,360.0,3.0,4.0,10.0,14.0,22.0,,1.0,21.0,49.0,48.0,28.0,,2.0,,,4.0,7.0,3.0,10.0,2.0,1.0,4.0,3.0,23.0,,5.0,,7.0,23.0,3.0,33.0,5.0,38.0,3.0,1.0,2.0,8.0,3.0,16.0,24.0,1.0,3.0,13.0,25.0,2.0,9.0,46.0,,5.0,52.0,5.0,12.0,9.0,3.0,12.0,8.0,49.0,112.0,,4.0,0.631578947368421,0.6486486486486487,,,,,0.5277777777777778,0.75,0.6363636363636364,0.5205479452054794,0.6,0.6086956521739131,0.5824742268041238,0.7142857142857143,0.6805555555555556,0.0136986301369863,0.05555555555555555,0.16,31.592689295039165,0.3333333333333333,0.23076923076923078,,0.18699186991869918,0.05154639175257732,0.14285714285714285,,0.1744186046511628,0.0364963503649635,0.03333333333333333,0.13043478260869565,0.022727272727272728,,0.08695652173913043,0.2413793103448276,0.25,0.11764705882352941,0.6666666666666666,0.3424657534246575,0.56,0.6666666666666666,0.6428571428571429,0.3698630136986301,0.273972602739726,0.5,0.5,0.8,0.0136986301369863,,,,,,,,0.6,0.6666666666666666,0.30434782608695654,0.7142857142857143,0.043478260869565216,,,0.3561643835616438,,0.41801712328767127,0.45906250000000004,0.4200152173913043,0.08849557522123894,0.4336283185840708,8.419444444444444,23.2,0.32,14.0,0.5185185185185185,0.5185185185185185,0.5,,,,,1.0,,,,5.0,,23.0,,,0.2,,,,,,0.25,0.25274725274725274,,4.0,,1.0,,6.0,4.0,0.5,,1.0,1.0,0.2,,,,True,
2758,1610612754,David Harrison,David Harrison,2758,IND,799.0,13.0,,25.0,23,22.0,19,2.0,48,1.0,2.0,,1.0,1.0,2.0,4.0,,,,,,,,,,2.0,6.0,,,2.0,6.0,20.0,,1.0,,2.0,6.0,,,2.0,6.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,6.0,,1.0,1.0,,,2.0,,,,,1.0,,6.0,22.0,,,0.5,0.5,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,0.42857142857142855,,0.16666666666666666,0.5,28.57142857142857,,,,0.3,,0.3333333333333333,,0.3076923076923077,,,,,,0.3333333333333333,,0.6666666666666666,,,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,1.0,,0.3333333333333333,0.5,,,,0.3333333333333333,,0.37494999999999995,0.5232,0.37494999999999995,,1.0,7.016666666666667,,0.88,1.0,0.25,0.25,,,,,,,,,,,,1.0,,,0.5,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,1.0,1.0,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,4536.0,76.0,-22.0,136.0,137,23.0,30,23.0,273,4.0,7.0,2.0,5.0,1.0,1.0,1.0,,2.0,,,,,,,,4.0,10.0,,,3.0,11.0,152.0,2.0,6.0,7.0,1.0,2.0,,,1.0,3.0,4.0,4.0,,4.0,,,,3.0,,3.0,,,3.0,,6.0,2.0,8.0,,5.0,7.0,1.0,13.0,10.0,23.0,4.0,1.0,3.0,,,,,,,2.0,9.0,1.0,,6.0,3.0,,4.0,1.0,1.0,1.0,,1.0,,3.0,23.0,1.0,1.0,0.5,1.0,,,,,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4583333333333333,0.4375,0.5,,,,7.4074074074074066,,0.3333333333333333,,0.17073170731707318,0.1509433962264151,0.2631578947368421,0.125,0.2,0.14492753623188406,0.2631578947368421,0.2222222222222222,0.04,0.08333333333333333,0.10526315789473684,0.36363636363636365,0.09090909090909091,0.2857142857142857,,0.7,0.5714285714285714,0.5714285714285714,0.5,0.1,0.2,,,,,,,,,,,,0.8333333333333334,0.4,0.5,1.0,,,,0.7,,0.49932999999999994,0.5002666666666666,0.4416,0.6363636363636364,0.2727272727272727,4.9799999999999995,,0.16911764705882354,,,,,,,,,,,,,,,1.0,,,0.2,,,,,,0.09090909090909091,0.09090909090909091,,3.0,,,,,,,,,,,,,0.25,True,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,2796.0,47.0,15.0,83.0,84,26.0,18,7.0,167,2.0,3.0,,,,,,5.0,10.0,,1.0,,,2.0,,,7.0,13.0,,3.0,6.0,20.0,84.0,,,,3.0,3.0,,,5.0,11.0,8.0,6.0,,,2.0,,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,9.0,,,,3.0,5.0,1.0,9.0,,9.0,1.0,1.0,,1.0,,,1.0,,1.0,3.0,4.0,,,4.0,,,7.0,1.0,1.0,1.0,,1.0,,11.0,26.0,,1.0,0.5714285714285714,0.5714285714285714,,,,,0.5384615384615384,,1.0,0.4375,,1.0,0.4722222222222222,,0.9,0.1875,0.07692307692307693,0.3333333333333333,20.87912087912088,1.0,0.25,,0.16666666666666666,,0.2,,0.17777777777777778,,,,,,0.14285714285714285,0.3333333333333333,0.1,0.16666666666666666,,0.1875,0.6666666666666666,1.0,1.0,,0.625,0.5,0.5,0.4,0.0625,,,,0.125,,,,,,,,,,,0.375,,0.44945625,0.648,0.3776333333333333,,0.55,13.438461538461537,24.766666666666666,0.3132530120481928,,,,,,,,,1.0,,,,1.0,3.0,1.0,,,0.3333333333333333,,,,,,0.058823529411764705,0.07142857142857142,,,,,,,,,,1.0,,1.0,,,,True,
