EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,3SecondViolations,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,on,OffensiveGoaltends,BlockedArc3
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,668.0,11.0,-8.0,19.0,21,7.0,16,5.0,40,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,24.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,0.5,1.0,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.4,0.6666666666666666,25.0,0.2727272727272727,0.25,0.5,0.2,0.25,0.4,1.0,1.0,0.5,0.6,0.5,1.0,0.6666666666666666,1.0,0.4,0.42078000000000004,0.4229,0.4514666666666667,0.5,1.0,4.359999999999999,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,22801.0,380.0,-11.0,693.0,699,232.0,176,57.0,1392,6.0,10.0,,1.0,3.0,3.0,9.0,16.0,30.0,75.0,776.0,1.0,3.0,8.0,6.0,10.0,18.0,22.0,10.0,2.0,2.0,6.0,6.0,26.0,12.0,35.0,2.0,8.0,2.0,2.0,2.0,,7.0,3.0,7.0,18.0,232.0,7.0,,0.6875,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.6,0.6607142857142857,0.6666666666666666,0.5625,0.6578947368421053,0.6666666666666666,0.5625,0.06666666666666667,0.1111111111111111,8.421052631578947,0.02643171806167401,0.02142857142857143,0.06756756756756757,0.012345679012345678,,0.17857142857142858,0.6,0.6666666666666666,0.6666666666666666,0.16071428571428573,0.16666666666666666,,0.1875,1.0,0.6428571428571429,0.4949118181818181,0.46548750000000005,0.48202500000000004,0.10666666666666667,0.24,9.593333333333334,0.3347763347763348,2.0,8.0,11.0,13.0,23.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,14.0,26.0,1.0,2.0,3.0,2.0,6.0,42.0,3.0,1.0,9.0,6.0,15.0,5.0,1.0,4.0,1.0,4.0,36.0,2.0,15.0,3.0,20.0,1.0,10.0,7.0,3.0,4.0,3.0,3.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.5384615384615384,0.4642857142857143,0.1,0.5714285714285714,0.15,0.05859375,0.029850746268656716,0.05263157894736842,0.08536585365853659,0.029411764705882353,0.05660377358490566,0.05,0.043478260869565216,0.2857142857142857,0.2222222222222222,0.25,0.19642857142857142,0.7272727272727273,0.7272727272727273,0.875,0.4107142857142857,0.5652173913043478,0.5652173913043478,1.0,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3125,0.4,0.0625,0.3333333333333333,0.017543859649122806,0.03225806451612903,24.030769230769234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,23423.0,390.0,63.0,723.0,710,253.0,212,61.0,1433,58.0,71.0,12.0,16.0,20.0,25.0,66.0,92.0,158.0,255.0,789.0,15.0,21.0,35.0,30.0,52.0,92.0,88.0,96.0,18.0,11.0,20.0,21.0,107.0,27.0,35.0,,90.0,3.0,1.0,96.0,10.0,20.0,16.0,20.0,92.0,253.0,2.0,10.0,0.4782608695652174,0.5301204819277109,0.5822784810126582,0.7142857142857143,0.5769230769230769,0.5786163522012578,0.7142857142857143,0.5660377358490566,0.6407035175879398,0.7954545454545454,0.6388888888888888,0.06962025316455696,0.09090909090909091,28.7515762925599,0.0881057268722467,0.07608695652173914,0.1232876712328767,0.10588235294117647,0.028985507246376812,0.44654088050314467,0.8169014084507042,0.8787878787878788,0.5862068965517241,0.41509433962264153,0.7619047619047619,0.75,0.4716981132075472,0.8,0.4528301886792453,0.4667040880503145,0.5354421052631579,0.46769716981132065,0.13725490196078433,0.3607843137254902,5.634810126582279,0.3499308437067773,28.0,6.0,21.0,,,,,,,,1.0,,1.0,,1.0,71.0,,,,1.0,,1.0,,20.0,13.0,33.0,9.0,4.0,8.0,3.0,9.0,79.0,14.0,68.0,4.0,86.0,4.0,10.0,8.0,2.0,16.0,4.0,13.0,12.0,1.0,29.0,7.0,5.0,46.0,,4.0,12.0,,,,,,0.006289308176100629,0.07042253521126761,0.5517241379310345,0.2,0.2625482625482625,0.2222222222222222,0.2546583850931677,0.3253012048192771,0.234375,0.23214285714285715,0.3,0.07142857142857142,0.6,0.42424242424242425,0.4666666666666667,0.1320754716981132,0.2857142857142857,0.2857142857142857,0.6666666666666666,,,,,0.006289308176100629,,,,,,,,,,0.018867924528301886,,0.24338624338624337,0.24468085106382978,25.5,5.0,32.0,1.0,5.0,1.0,2.0,16.0,1.0,0.02040816326530612,0.0625,0.08695652173913043,0.21428571428571427,0.25,,,,,,,,,,,,,,,,,,,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,19254.0,321.0,61.0,604.0,603,257.0,218,51.0,1207,29.0,50.0,2.0,3.0,11.0,19.0,16.0,42.0,82.0,174.0,653.0,3.0,6.0,11.0,16.0,33.0,67.0,32.0,52.0,4.0,5.0,8.0,9.0,46.0,14.0,37.0,1.0,57.0,1.0,15.0,68.0,12.0,4.0,1.0,4.0,67.0,257.0,10.0,11.0,0.38095238095238093,0.4,0.5121951219512195,0.5,0.48484848484848486,0.504424778761062,0.375,0.4659090909090909,0.6013986013986014,0.5,0.5677966101694916,0.06097560975609756,0.0625,25.075528700906343,0.045714285714285714,0.04035874439461883,0.047619047619047616,0.04838709677419355,0.04,0.4424778761061947,0.58,0.6304347826086957,0.4482758620689655,0.1415929203539823,0.375,0.6666666666666666,0.4318181818181818,0.5789473684210527,0.7168141592920354,0.5271858407079646,0.4984214285714285,0.5120625,0.06321839080459771,0.3850574712643678,5.695121951219512,0.42549668874172186,6.0,7.0,16.0,1.0,7.0,,1.0,1.0,4.0,9.0,24.0,1.0,7.0,10.0,31.0,60.0,,2.0,3.0,11.0,27.0,24.0,9.0,25.0,9.0,34.0,2.0,7.0,16.0,4.0,5.0,77.0,9.0,22.0,6.0,37.0,2.0,13.0,10.0,3.0,14.0,10.0,9.0,4.0,2.0,23.0,8.0,1.0,20.0,1.0,2.0,4.0,0.9,0.3225806451612903,,0.2727272727272727,0.3225806451612903,0.2743362831858407,0.08,0.6086956521739131,0.375,0.1,0.17647058823529413,0.11439114391143912,0.07692307692307693,0.11666666666666667,0.10526315789473684,0.2222222222222222,0.037037037037037035,1.0,0.375,0.4,0.1415929203539823,0.4375,0.4375,0.42857142857142855,0.061946902654867256,0.14285714285714285,0.14285714285714285,1.0,0.21238938053097345,0.375,0.375,0.8888888888888888,0.125,,,0.125,0.09090909090909091,0.25,0.1590909090909091,0.375,0.16793893129770993,0.20408163265306123,24.799999999999997,5.0,26.0,1.0,2.0,2.0,,4.0,,0.020833333333333332,,0.125,,,2.0,3.0,2.0,2.0,0.03225806451612903,0.2857142857142857,0.06060606060606061,,,,,,,,,,,,,True,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,28508.0,475.0,29.0,891.0,883,364.0,304,73.0,1774,51.0,85.0,2.0,6.0,17.0,36.0,56.0,102.0,217.0,274.0,991.0,3.0,10.0,12.0,38.0,86.0,126.0,38.0,166.0,,15.0,7.0,8.0,47.0,10.0,31.0,2.0,53.0,1.0,1.0,79.0,13.0,1.0,1.0,1.0,126.0,364.0,9.0,13.0,0.18627450980392157,0.18627450980392157,0.4700460829493088,0.3,0.4418604651162791,0.4646017699115044,0.25,0.44565217391304346,0.5209125475285171,0.4,0.5294117647058824,0.06912442396313365,0.07142857142857142,31.1088295687885,0.02564102564102564,0.02040816326530612,0.03409090909090909,0.019801980198019802,0.023809523809523808,0.37610619469026546,0.6,0.68,0.17647058823529413,0.24778761061946902,0.5,0.3333333333333333,0.391304347826087,0.4722222222222222,0.415929203539823,0.47169336283185825,0.5429499999999999,0.4555690217391305,0.043795620437956206,0.45985401459854014,8.851612903225806,0.40852974186307517,22.0,29.0,76.0,,1.0,,,,1.0,2.0,8.0,2.0,5.0,2.0,9.0,64.0,,2.0,2.0,6.0,,8.0,2.0,34.0,16.0,50.0,8.0,8.0,21.0,2.0,11.0,116.0,12.0,25.0,2.0,39.0,2.0,13.0,9.0,4.0,16.0,11.0,24.0,5.0,10.0,40.0,16.0,5.0,29.0,,,,,0.2222222222222222,,0.3333333333333333,0.2222222222222222,0.03982300884955752,0.11764705882352941,0.4,0.07142857142857142,0.07836990595611286,0.14814814814814814,0.0925,0.0297029702970297,0.06896551724137931,0.12213740458015267,0.125,0.01904761904761905,,0.39285714285714285,0.4230769230769231,0.336283185840708,0.3815789473684211,0.38666666666666666,0.27586206896551724,0.004424778761061947,,,,0.035398230088495575,0.25,0.25,,,,,0.16666666666666666,0.010869565217391304,,0.05434782608695652,0.25,0.116,0.12033195020746888,27.62222222222222,6.0,44.0,,3.0,1.0,,5.0,1.0,,,0.18181818181818182,0.09090909090909091,0.5,2.0,6.0,,,,0.4,,1.0,2.0,0.013157894736842105,0.03333333333333333,,,,,,,,,True,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,11845.0,197.0,-20.0,383.0,374,196.0,169,25.0,757,5.0,7.0,,,2.0,3.0,3.0,9.0,13.0,64.0,450.0,,,5.0,3.0,5.0,31.0,14.0,4.0,,2.0,,,21.0,12.0,22.0,2.0,9.0,,2.0,13.0,2.0,1.0,1.0,1.0,31.0,196.0,3.0,2.0,0.7777777777777778,0.7777777777777778,0.6923076923076923,,0.6,0.7941176470588235,1.5,0.84375,0.8076923076923077,1.25,0.8157894736842105,0.15384615384615385,0.3333333333333333,11.138014527845037,,,,,,0.20588235294117646,0.7142857142857143,0.8333333333333334,0.8,0.08823529411764706,,,0.1875,0.6666666666666666,0.8235294117647058,0.5387272727272727,0.60495,0.525534375,0.078125,0.484375,6.138461538461538,0.5117493472584856,1.0,3.0,3.0,6.0,8.0,,,4.0,4.0,6.0,13.0,1.0,7.0,12.0,21.0,10.0,1.0,1.0,7.0,11.0,36.0,13.0,6.0,11.0,2.0,13.0,1.0,1.0,7.0,1.0,3.0,28.0,2.0,18.0,1.0,21.0,,5.0,5.0,,4.0,4.0,3.0,,1.0,7.0,3.0,2.0,4.0,,,1.0,1.0,0.5714285714285714,1.0,0.6363636363636364,0.5714285714285714,0.6176470588235294,0.14285714285714285,0.5714285714285714,0.07692307692307693,0.13953488372093023,0.05405405405405406,0.12048192771084337,0.06976744186046512,0.16666666666666666,0.18,,,1.0,0.3333333333333333,0.5,0.08823529411764706,1.0,1.0,0.6666666666666666,0.23529411764705882,0.75,0.75,1.0,0.38235294117647056,0.46153846153846156,0.46153846153846156,1.0,,,,1.0,0.25,1.0,0.4375,0.46153846153846156,0.10810810810810811,0.25,25.14761904761904,2.0,4.0,,,,,1.0,,,,0.16666666666666666,1.0,,3.0,,2.0,,,0.42857142857142855,,,,,,1.0,1.0,1.0,,,,,,True,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,18215.0,304.0,15.0,574.0,565,269.0,243,40.0,1139,4.0,10.0,,,,3.0,11.0,25.0,41.0,109.0,654.0,1.0,2.0,8.0,8.0,16.0,42.0,20.0,30.0,,1.0,,,34.0,10.0,16.0,1.0,16.0,1.0,1.0,16.0,5.0,1.0,1.0,1.0,42.0,269.0,4.0,4.0,0.4,0.4,0.6097560975609756,0.5,0.5,0.6168831168831169,1.0,0.5151515151515151,0.6352941176470588,1.0,0.5675675675675675,0.024390243902439025,,14.61038961038961,,,,,,0.12987012987012986,0.4,0.4444444444444444,0.25,0.14285714285714285,,,0.09090909090909091,,0.5974025974025974,0.4794822368421052,0.408825,0.44918281250000003,0.07339449541284404,0.3853211009174312,11.165853658536586,0.4686411149825784,7.0,14.0,20.0,5.0,12.0,1.0,1.0,,5.0,10.0,24.0,1.0,12.0,15.0,36.0,14.0,2.0,2.0,6.0,17.0,42.0,24.0,10.0,8.0,3.0,11.0,1.0,2.0,7.0,,1.0,25.0,11.0,20.0,3.0,34.0,,6.0,5.0,1.0,3.0,3.0,3.0,,,6.0,4.0,1.0,3.0,,,1.0,0.9333333333333333,0.4166666666666667,1.0,0.35294117647058826,0.4166666666666667,0.4675324675324675,0.1,0.5,0.15789473684210525,0.09803921568627451,0.23404255319148937,0.12350597609561753,0.10606060606060606,0.08196721311475409,0.1038961038961039,0.18518518518518517,,1.0,0.6363636363636364,0.6363636363636364,0.2597402597402597,0.7,0.7,0.5714285714285714,0.15584415584415584,0.4166666666666667,0.4166666666666667,1.0,0.3116883116883117,0.4166666666666667,0.43478260869565216,0.9,0.25,1.0,1.0,0.25,0.15151515151515152,,0.36363636363636365,0.4166666666666667,0.0375,0.06818181818181818,24.76944444444445,,8.0,,1.0,,,,,,,0.3,0.14285714285714285,,6.0,3.0,1.0,,,0.5,,,,,,1.0,1.0,1.0,1.0,0.027777777777777776,0.041666666666666664,,,True,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,19.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,788.0,13.0,12.0,26.0,24,19.0,13,1.0,50,,,,,,,2.0,,2.0,2.0,20.0,,,,,1.0,2.0,,,,,1.0,1.0,4.0,,1.0,,1.0,,,2.0,,,,,2.0,19.0,,,,,,,,,,,0.3333333333333333,,0.5,,,11.11111111111111,0.14285714285714285,0.1111111111111111,,0.3333333333333333,,,,,,1.0,,,,,,0.39185000000000003,,0.4021,,1.0,7.7,0.7307692307692307,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,3.0,,,3.0,,,6.0,,3.0,,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.2727272727272727,,0.21428571428571427,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,9384.0,156.0,10.0,303.0,298,145.0,104,30.0,601,2.0,7.0,,1.0,2.0,3.0,3.0,5.0,13.0,30.0,323.0,,1.0,4.0,3.0,5.0,22.0,6.0,4.0,,1.0,7.0,15.0,39.0,9.0,19.0,4.0,16.0,1.0,2.0,18.0,3.0,3.0,2.0,4.0,22.0,145.0,5.0,3.0,0.6,0.6,0.38461538461538464,,0.6,0.4,,0.75,0.5357142857142857,0.5,0.8461538461538461,0.07692307692307693,,10.059171597633137,0.07142857142857142,0.10317460317460317,0.10810810810810811,0.07142857142857142,0.030303030303030304,0.35,0.2857142857142857,0.3333333333333333,1.0,0.15,0.5,,0.5,0.6666666666666666,0.7,0.5018075000000001,0.586,0.4767333333333333,0.13333333333333333,0.7333333333333333,6.2846153846153845,0.47854785478547857,2.0,1.0,3.0,,1.0,,,,,2.0,6.0,1.0,1.0,2.0,7.0,14.0,,1.0,1.0,1.0,6.0,6.0,2.0,8.0,3.0,11.0,1.0,2.0,4.0,1.0,3.0,25.0,5.0,19.0,,24.0,2.0,5.0,1.0,4.0,3.0,2.0,3.0,1.0,,6.0,2.0,,7.0,,1.0,2.0,1.0,0.2857142857142857,,1.0,0.2857142857142857,0.35,0.14285714285714285,0.5,,0.17757009345794392,0.16666666666666666,0.17518248175182483,0.1111111111111111,0.10344827586206896,0.2857142857142857,0.25,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.15,0.3333333333333333,0.3333333333333333,1.0,0.05,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,0.16666666666666666,0.3333333333333333,0.28,0.3888888888888889,24.742857142857144,4.0,13.0,6.0,3.0,,1.0,2.0,,0.21428571428571427,0.3076923076923077,0.07142857142857142,,,1.0,,,,0.13333333333333333,1.0,,2.0,,,0.2222222222222222,,,,,,,1.0,1.0,True,,
