EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,BadPassSteals,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,FTDefRebounds,BadPassOutOfBoundsTurnovers,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,SecondChanceAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,StepOutOfBoundsTurnovers,BlockedShortMidRange,on,SecondChanceFtPoints,SecondChanceTurnovers,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Arc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SelfORebPct,PenaltyArc3Accuracy,Arc3Assists,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,1390.0,23,5,42,41,16,18,2.0,83,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,7.0,15.0,37,1.0,2.0,1.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,2.0,8.0,3.0,1.0,6.0,16,1.0,0.5,0.5,0.5,0.5,0.4444444444444444,0.3333333333333333,0.5769230769230769,0.6,0.1111111111111111,0.125,0.3333333333333333,32.55813953488372,0.2,0.3333333333333333,0.2222222222222222,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.4444444444444444,0.5,0.5,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.46802777777777776,0.47605000000000003,0.25,0.2727272727272727,0.4,6.0125,25.2,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,970.0,16,-5,30,31,16,22,2.0,61,2.0,3.0,3.0,,,1.0,2.0,,,3.0,5.0,,1.0,7.0,32,3.0,4.0,,1.0,7.0,,6.0,,,,,,,1.0,,,,,1.0,2.0,1.0,,,2.0,,1.0,7.0,16,1.0,,,0.6,0.75,0.6,0.75,0.5833333333333334,0.7,,,,17.64705882352941,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,0.4,0.5,0.5,,,0.75,,0.6,0.5597399999999999,0.5995999999999999,,,1.0,7.0,,0.5333333333333333,2.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,2033.0,34,-17,57,61,17,25,3.0,118,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,,4.0,7.0,4.0,1.0,12.0,74,,2.0,1.0,,,4.0,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,,4.0,2.0,6.0,1.0,4.0,2.0,,1.0,2.0,1.0,,,17,,0.5,0.5,0.5714285714285714,,0.5,,0.5,,0.36363636363636365,0.14285714285714285,0.3333333333333333,29.508196721311474,0.041666666666666664,,0.034482758620689655,,0.1,,0.2727272727272727,0.6666666666666666,1.0,0.5,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,,0.6363636363636364,0.4656454545454546,0.44258333333333333,0.08333333333333333,0.125,,9.571428571428571,24.2,0.2982456140350877,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.25,0.25,1.0,0.5,0.5,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.38895,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,751.0,13,1,22,23,13,12,1.0,45,,,,,,,,,,,,,,,17,,,,,,,,,,1.0,2.0,3.0,4.0,,,,,,,,1.0,,1.0,,,,,13,,,,,,,,,,,,,,0.2222222222222222,1.0,0.3,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,2753.0,46,-17,81,84,32,35,4.0,165,4.0,6.0,2.0,,,1.0,1.0,,,5.0,7.0,,7.0,17.0,94,1.0,2.0,,1.0,3.0,4.0,6.0,,1.0,,5.0,6.0,7.0,1.0,,2.0,,2.0,2.0,7.0,11.0,1.0,3.0,10.0,5.0,,3.0,32,,0.4,0.4,0.7142857142857143,0.5,0.7142857142857143,0.5,0.7083333333333334,0.375,,0.14285714285714285,0.16666666666666666,16.27906976744186,0.16666666666666666,,0.14285714285714285,0.09090909090909091,0.25,,0.8571428571428571,0.6666666666666666,0.8,0.25,,,,0.14285714285714285,1.0,1.0,1.0,,1.0,,0.8571428571428571,0.5928571428571429,0.61705,0.4166666666666667,0.4166666666666667,0.17647058823529413,2.5142857142857147,,0.3950617283950617,1.0,,,,,,1.0,2.0,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.2,0.03571428571428571,0.3333333333333333,1.0,1.0,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,753.0,13,9,23,23,9,8,,46,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,17,1.0,1.0,,1.0,3.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,2.0,,1.0,3.0,9,1.0,,,1.0,1.0,1.0,1.0,0.75,0.75,,,,8.695652173913043,0.125,,0.1111111111111111,0.2,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,0.7474,0.7474,,,1.0,,,0.391304347826087,1.0,2.0,2.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,1514.0,25,-10,46,45,14,16,2.0,91,1.0,4.0,1.0,1.0,4.0,,1.0,,,2.0,9.0,,2.0,6.0,57,,2.0,,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,,,1.0,,1.0,2.0,2.0,2.0,,,2.0,,1.0,2.0,14,1.0,0.5,0.5,0.2222222222222222,,0.2222222222222222,,0.3,0.3333333333333333,,0.2222222222222222,0.5,22.448979591836736,0.14285714285714285,,0.125,0.2,0.2,,0.4444444444444444,0.25,0.5,1.0,0.4444444444444444,0.25,0.25,0.1111111111111111,,,,,0.5,,0.4444444444444444,0.43314444444444444,0.42915000000000003,,,0.3333333333333333,4.2444444444444445,,0.30434782608695654,,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,433.0,7,-3,14,14,10,11,1.0,28,,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,3.0,16,1.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,3.0,10,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.375,0.75,0.3333333333333333,,,26.666666666666668,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.6666666666666666,0.49478333333333335,0.3893,,,1.0,3.05,24.0,0.7142857142857143,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,1328.0,22,-31,37,42,15,17,2.0,79,1.0,1.0,1.0,,1.0,,1.0,,,1.0,3.0,,,2.0,59,1.0,2.0,,,2.0,2.0,,,,2.0,2.0,4.0,4.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,2.0,15,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,10.0,0.15384615384615385,0.6666666666666666,0.25,0.3333333333333333,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,0.3333333333333333,0.5254666666666666,0.5047999999999999,,,1.0,8.433333333333334,,0.40540540540540543,1.0,2.0,2.0,1.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,562.0,9,-5,17,18,1,2,2.0,35,,1.0,,1.0,1.0,1.0,2.0,,,2.0,4.0,,1.0,5.0,22,,,,,,,4.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,2.0,,,2.0,1.0,,,1,,,,0.5,,0.5,,0.5,,,,,31.57894736842105,0.125,,0.1111111111111111,0.3333333333333333,,,0.25,,,,0.25,1.0,1.0,0.5,0.5,0.5,,,,,0.25,0.46224999999999994,,0.2,0.2,,11.075,,0.058823529411764705,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.6405,,,1.0,,0.16666666666666666,,,,,,,,,,,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
