EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,BlockedLongMidRange,on
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,1227.0,20,-3.0,39,40,17.0,25.0,5.0,79,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,11.0,47,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,17.0,2.0,0.6666666666666666,1.0,0.75,1.0,0.75,1.0,0.9166666666666666,0.75,0.75,15.555555555555555,1.0,0.08333333333333333,0.2727272727272727,0.2,0.11764705882352941,0.16666666666666666,0.6666666666666666,0.25,0.16666666666666666,0.25,1.0,0.5,1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.485375,0.5994,0.5,0.5,0.2727272727272727,0.2727272727272727,6.300000000000001,0.4358974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,18814.0,314,-46.0,595,598,155.0,186.0,70.0,1193,31.0,40.0,9.0,12.0,11.0,27.0,2.0,43.0,69.0,30.0,134.0,693,12.0,16.0,6.0,30.0,9.0,38.0,26.0,60.0,12.0,12.0,18.0,43.0,1.0,62.0,15.0,77.0,13.0,1.0,23.0,9.0,23.0,31.0,45.0,7.0,22.0,4.0,8.0,8.0,8.0,7.0,2.0,38.0,155.0,3.0,0.3023255813953488,0.35135135135135137,0.6231884057971014,0.75,0.5252525252525253,0.7058823529411765,0.5677966101694916,0.75,0.59375,20.919881305637983,0.2,0.24571428571428572,0.06349206349206349,0.2222222222222222,0.23828125,0.05555555555555555,0.041666666666666664,0.07317073170731707,0.23728813559322035,0.2318840579710145,0.875,0.40404040404040403,0.775,0.7948717948717948,0.3870967741935484,0.2727272727272727,0.4074074074074074,0.4583333333333333,0.09090909090909091,0.020202020202020204,0.7058823529411765,0.75,0.7070707070707071,0.47475416666666675,0.5158461538461538,0.19298245614035087,0.2619047619047619,0.22388059701492538,0.2835820895522388,3.6913043478260867,0.2605042016806723,8.0,9.0,1.0,2.0,3.0,2.0,2.0,4.0,27.0,1.0,1.0,11.0,6.0,30.0,1.0,10.0,13.0,3.0,13.0,18.0,3.0,24.0,4.0,4.0,22.0,12.0,34.0,11.0,1.0,18.0,1.0,3.0,80.0,3.0,3.0,3.0,2.0,1.0,10.0,4.0,9.0,1.0,1.0,1.0,7.0,2.0,5.0,1.0,2.0,4.0,1.0,0.2,0.23076923076923078,0.2222222222222222,0.7692307692307693,0.5576923076923077,0.30303030303030304,0.057971014492753624,0.025,0.1111111111111111,0.43478260869565216,0.037037037037037035,0.06779661016949153,0.030303030303030304,0.06666666666666667,0.30612244897959184,0.208955223880597,0.16666666666666666,0.07142857142857142,0.5,0.5,0.030303030303030304,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.14814814814814814,0.14814814814814814,1.0,0.3333333333333333,0.058823529411764705,0.34615384615384615,0.8888888888888888,0.07692307692307693,1.0,0.4230769230769231,0.09090909090909091,0.16666666666666666,0.47953125,29.173333333333332,,,,,,,,,,,,,,,,,,,True
1904,1610612747,Devean George,Devean George,1904,LAL,5531.0,92,5.0,172,178,51.0,90.0,21.0,350,2.0,4.0,,2.0,,1.0,6.0,3.0,11.0,2.0,32.0,197,,2.0,1.0,1.0,1.0,13.0,4.0,2.0,,2.0,4.0,6.0,,10.0,2.0,12.0,,,,3.0,8.0,5.0,5.0,,,1.0,,,1.0,1.0,,13.0,51.0,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.5769230769230769,,0.5714285714285714,0.16666666666666666,1.0833333333333333,14.285714285714286,,0.13333333333333333,0.04081632653061224,0.15384615384615385,0.14084507042253522,0.02702702702702703,,,0.125,0.12,1.0,0.15384615384615385,0.5,0.5,1.0,0.038461538461538464,,,,0.23076923076923078,1.0,,0.7307692307692307,0.49927499999999997,0.6966,0.037037037037037035,,0.03125,0.40625,11.79090909090909,0.29651162790697677,,,1.0,4.0,7.0,2.0,2.0,4.0,8.0,,2.0,3.0,8.0,15.0,,,,4.0,5.0,24.0,,8.0,4.0,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,1.0,2.0,,2.0,,,,,,,,1.0,,,,3.0,1.0,0.5333333333333333,0.8,0.5333333333333333,,1.2,0.5769230769230769,,,,,,0.09523809523809523,,,0.25,0.058823529411764705,1.0,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.2692307692307692,0.5714285714285714,0.5714285714285714,1.0,0.3076923076923077,0.5,0.5,1.0,,,,,0.4,1.0,0.6,0.6666666666666666,0.5,0.51165,24.553333333333335,2.0,1.0,1.0,1.0,0.0625,,,,,,,,,,,,,,True
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,14432.0,241,-51.0,459,464,117.0,134.0,55.0,923,15.0,26.0,2.0,5.0,4.0,10.0,8.0,19.0,44.0,10.0,54.0,531,2.0,5.0,,4.0,2.0,19.0,20.0,18.0,4.0,4.0,4.0,8.0,,12.0,9.0,21.0,4.0,,10.0,5.0,22.0,14.0,10.0,,4.0,1.0,1.0,,1.0,,,19.0,117.0,,0.5263157894736842,0.5882352941176471,0.4318181818181818,0.4,0.3283582089552239,0.4,0.375,0.4,0.4523809523809524,15.769230769230768,,0.06015037593984962,0.02564102564102564,0.06451612903225806,0.06153846153846154,0.03669724770642202,0.027777777777777776,0.0273972602739726,0.04878048780487805,0.07547169811320754,,0.3880597014925373,0.5769230769230769,0.625,0.6666666666666666,0.14925373134328357,0.4,0.4444444444444444,,0.11940298507462686,1.0,0.4,0.7313432835820896,0.4874828358208955,0.5516,0.056338028169014086,0.08333333333333333,0.07407407407407407,0.35185185185185186,5.304545454545456,0.2549019607843137,5.0,7.0,,,3.0,,1.0,2.0,20.0,,1.0,7.0,2.0,23.0,,7.0,12.0,1.0,8.0,3.0,,20.0,2.0,3.0,7.0,4.0,11.0,3.0,1.0,4.0,,3.0,26.0,4.0,2.0,15.0,9.0,6.0,6.0,,4.0,2.0,,2.0,2.0,1.0,2.0,,,5.0,0.5,0.08695652173913043,0.125,0.08695652173913043,0.5833333333333334,0.425,0.34328358208955223,0.06818181818181818,0.07692307692307693,0.1,0.6,0.06451612903225806,0.02127659574468085,0.0784313725490196,,0.023809523809523808,0.1,,0.05,,,0.04477611940298507,,,,0.29850746268656714,0.1,0.1,0.5,,,0.35,0.7142857142857143,0.05,,0.35,0.14285714285714285,0.1,0.41288500000000006,25.460869565217386,6.0,,,,,3.0,1.0,1.0,1.0,1.0,0.06666666666666667,,,,,,,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,17324.0,289,-44.0,552,549,136.0,168.0,66.0,1101,22.0,27.0,4.0,4.0,10.0,22.0,49.0,52.0,98.0,35.0,181.0,642,6.0,9.0,2.0,14.0,16.0,45.0,20.0,84.0,6.0,4.0,12.0,23.0,1.0,36.0,4.0,40.0,15.0,2.0,28.0,4.0,21.0,33.0,45.0,2.0,9.0,10.0,2.0,1.0,3.0,2.0,,45.0,136.0,10.0,0.19230769230769232,0.20408163265306123,0.5306122448979592,0.6666666666666666,0.553030303030303,0.5454545454545454,0.5805369127516778,0.5833333333333334,0.5769230769230769,28.115015974440894,0.2,0.14375,0.023121387283236993,0.15789473684210525,0.1483050847457627,0.0163265306122449,0.0425531914893617,0.0136986301369863,0.08928571428571429,0.18461538461538463,0.6666666666666666,0.20454545454545456,0.8148148148148148,0.8148148148148148,0.18181818181818182,0.16666666666666666,0.45454545454545453,0.47619047619047616,,0.3712121212121212,0.36363636363636365,1.0,0.4621212121212121,0.41977633587786267,0.44540500000000005,0.06474820143884892,0.08571428571428572,0.07734806629834254,0.24861878453038674,11.310204081632653,0.2463768115942029,7.0,9.0,20.0,1.0,4.0,1.0,1.0,13.0,30.0,2.0,2.0,7.0,14.0,34.0,2.0,10.0,21.0,3.0,8.0,18.0,1.0,29.0,13.0,3.0,24.0,10.0,34.0,5.0,5.0,17.0,3.0,4.0,78.0,,1.0,7.0,4.0,3.0,13.0,7.0,8.0,5.0,,1.0,6.0,1.0,6.0,,,2.0,0.42857142857142855,0.4117647058823529,0.375,0.42424242424242425,0.47619047619047616,0.5,0.25757575757575757,0.030612244897959183,,0.045454545454545456,0.4642857142857143,,0.018867924528301886,,,0.09302325581395349,0.22950819672131148,,0.01694915254237288,0.40816326530612246,0.425531914893617,0.030303030303030304,0.25,0.25,,0.22727272727272727,0.43333333333333335,0.4482758620689655,0.46153846153846156,0.25,0.18181818181818182,0.3103448275862069,0.7777777777777778,0.034482758620689655,1.0,0.2413793103448276,0.2857142857142857,0.4482758620689655,0.39797321428571436,26.861764705882354,,,1.0,1.0,,24.0,,,1.0,,,1.0,10.0,0.029411764705882353,0.04081632653061224,0.03333333333333333,0.3,,True
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,6086.0,101,28.0,188,190,59.0,83.0,20.0,378,2.0,4.0,,1.0,,1.0,4.0,2.0,9.0,9.0,40.0,208,,1.0,,,4.0,15.0,4.0,,,,3.0,8.0,,11.0,1.0,12.0,1.0,,1.0,6.0,11.0,6.0,9.0,,4.0,,,,,,,15.0,59.0,,1.0,1.0,0.2222222222222222,,0.6458333333333334,,0.6964285714285714,,0.75,13.679245283018867,,0.13114754098360656,,0.1111111111111111,0.125,0.013333333333333334,,,0.05,0.125,,0.16666666666666666,0.5,0.5,1.0,0.041666666666666664,,,,0.16666666666666666,1.0,,0.7916666666666666,0.49581875,,0.14285714285714285,0.3076923076923077,,0.375,8.966666666666667,0.31382978723404253,1.0,2.0,,1.0,3.0,,1.0,8.0,12.0,,3.0,4.0,9.0,15.0,,1.0,3.0,3.0,5.0,24.0,,12.0,8.0,1.0,1.0,4.0,5.0,3.0,1.0,,,1.0,14.0,1.0,,2.0,2.0,,,,,,,,1.0,,,,,2.0,0.8888888888888888,0.6,0.6,0.6,0.3333333333333333,0.6875,0.625,0.1111111111111111,,1.0,,0.04,,0.047619047619047616,,,0.2692307692307692,,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.6666666666666666,0.875,,,0.25,0.5,0.125,,0.5,0.75,0.6666666666666666,0.456425,25.146666666666665,1.0,,,,,3.0,,1.0,,,,,1.0,,,,,,True
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,12266.0,204,-58.0,392,393,100.0,77.0,45.0,785,17.0,25.0,3.0,4.0,8.0,31.0,9.0,30.0,65.0,3.0,75.0,461,3.0,5.0,,6.0,2.0,22.0,32.0,28.0,4.0,6.0,12.0,18.0,,30.0,9.0,39.0,4.0,,9.0,3.0,15.0,10.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,22.0,100.0,1.0,0.5333333333333333,0.5714285714285714,0.46153846153846156,0.6,0.47368421052631576,0.6,0.487012987012987,0.6,0.5238095238095238,19.369369369369366,,0.15,0.045112781954887216,0.2553191489361702,0.17964071856287425,0.047619047619047616,0.06060606060606061,0.06349206349206349,0.1794871794871795,0.24324324324324326,1.0,0.32894736842105265,0.68,0.68,0.7058823529411765,0.40789473684210525,0.25806451612903225,0.2962962962962963,0.125,0.11842105263157894,0.8,0.75,0.47368421052631576,0.4587888157894736,0.5331,0.013157894736842105,0.015384615384615385,0.08,0.29333333333333333,7.193846153846153,0.25510204081632654,5.0,7.0,5.0,2.0,6.0,1.0,3.0,2.0,5.0,,1.0,1.0,4.0,11.0,,7.0,16.0,2.0,4.0,9.0,,5.0,2.0,4.0,11.0,,11.0,,,9.0,,2.0,22.0,3.0,1.0,6.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,0.75,0.36363636363636365,0.5,0.36363636363636365,0.4375,0.5,0.14473684210526316,0.06153846153846154,,0.12903225806451613,0.5555555555555556,0.05357142857142857,,0.022222222222222223,0.18181818181818182,0.16666666666666666,0.1111111111111111,0.3,0.02631578947368421,0.5555555555555556,0.5555555555555556,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.06578947368421052,0.4,0.4,0.5,,,0.35,0.7142857142857143,0.15,0.3333333333333333,0.05,1.0,0.4,0.47874999999999995,24.49090909090909,1.0,,,,,3.0,,,,,,,,,,,0.6,1.0,True
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,13380.0,223,-70.0,420,422,87.0,105.0,46.0,842,25.0,33.0,8.0,13.0,8.0,29.0,3.0,34.0,65.0,20.0,88.0,496,9.0,14.0,4.0,22.0,5.0,9.0,36.0,32.0,14.0,14.0,10.0,17.0,2.0,29.0,17.0,46.0,12.0,2.0,12.0,14.0,21.0,29.0,29.0,5.0,16.0,1.0,6.0,2.0,6.0,4.0,,9.0,87.0,1.0,0.5294117647058824,0.6666666666666666,0.5230769230769231,0.6428571428571429,0.5230769230769231,0.6428571428571429,0.5714285714285714,0.6470588235294118,0.34615384615384615,18.89596602972399,0.6666666666666666,0.1440677966101695,0.10071942446043165,0.16393442622950818,0.15083798882681565,0.08900523560209424,0.1875,0.08955223880597014,0.16216216216216217,0.17647058823529413,0.6666666666666666,0.5076923076923077,0.7575757575757576,0.7575757575757576,0.64,0.4461538461538462,0.27586206896551724,0.3333333333333333,0.125,0.046153846153846156,0.9285714285714286,0.6153846153846154,0.5076923076923077,0.4756461538461539,0.5470384615384616,0.21052631578947367,0.21052631578947367,0.25,0.10227272727272728,4.315384615384615,0.20714285714285716,1.0,2.0,1.0,,,,,,,,,,,,,2.0,10.0,,,,,,,5.0,6.0,1.0,7.0,1.0,,6.0,,,15.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,,0.2,0.2,,0.07692307692307693,,0.1724137931034483,,0.057692307692307696,0.05,0.075,,0.17647058823529413,0.10638297872340426,0.1,0.07692307692307693,0.3333333333333333,0.3333333333333333,,,,,,,,,0.125,,0.2,0.5,,,,,,0.42233,,1.0,,,,,,,2.0,3.0,,,,,,,,1.0,1.0,True
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,3246.0,54,23.0,106,103,32.0,41.0,16.0,209,4.0,6.0,1.0,2.0,,2.0,10.0,9.0,18.0,4.0,28.0,117,2.0,5.0,2.0,6.0,4.0,10.0,8.0,10.0,2.0,3.0,2.0,8.0,,10.0,5.0,15.0,3.0,,3.0,2.0,10.0,2.0,4.0,,1.0,1.0,,,,,,10.0,32.0,1.0,0.4444444444444444,0.5,0.5,0.4,0.46153846153846156,0.3333333333333333,0.5,0.42857142857142855,0.625,25.203252032520325,,0.23529411764705882,0.0967741935483871,0.18181818181818182,0.2222222222222222,0.10416666666666667,0.2,,0.4166666666666667,0.2,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.25,0.07692307692307693,,,,0.38461538461538464,0.3333333333333333,0.5,0.5384615384615384,0.4464038461538461,0.5289,0.037037037037037035,0.05263157894736842,0.21428571428571427,0.35714285714285715,11.766666666666667,0.3018867924528302,,,5.0,,,,,2.0,8.0,1.0,,1.0,2.0,8.0,1.0,3.0,5.0,,1.0,6.0,,8.0,2.0,,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,2.0,2.0,,,3.0,1.0,0.25,,0.25,0.6,0.5,0.3076923076923077,,,,,0.11764705882352941,0.08333333333333333,0.06666666666666667,0.5,0.2222222222222222,0.07692307692307693,,0.06666666666666667,0.5,0.5,,,,,0.3076923076923077,0.25,0.25,1.0,,0.16666666666666666,,,,,0.16666666666666666,,0.25,0.41609999999999997,26.375,,,,,,,,,,,,,,,,,0.6,,True
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,489.0,8,-10.0,13,13,5.0,,1.0,26,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
