EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,FTDefRebounds,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SelfORebPct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,10829.0,180,15,339,337,147,128,41,676,13.0,17.0,2.0,2.0,4.0,4.0,2.0,5.0,3.0,10.0,2.0,4.0,1.0,1.0,6.0,1.0,3.0,18.0,32.0,3.0,10.0,17.0,62.0,371,3.0,3.0,1.0,6.0,4.0,8.0,4.0,10.0,18.0,14.0,22.0,9.0,6.0,1.0,1.0,12.0,3.0,15.0,2.0,1.0,6.0,2.0,4.0,33.0,2.0,6.0,9.0,15.0,2.0,17.0,3.0,2.0,1.0,8.0,5.0,1.0,3.0,1.0,9.0,5.0,3.0,4.0,18.0,3.0,18.0,2.0,7.0,3.0,1.0,1.0,1.0,18.0,147,4.0,0.3888888888888889,0.3888888888888889,1.0,0.3,0.3,0.5625,1.0,0.5,0.5357142857142857,0.75,0.3333333333333333,0.62,0.75,0.5294117647058824,0.23809523809523808,0.03125,0.2,15.28497409326425,0.8888888888888888,0.072,0.020833333333333332,0.16216216216216217,0.09259259259259259,0.0136986301369863,0.041666666666666664,0.023809523809523808,0.0975609756097561,0.03225806451612903,0.07547169811320754,0.12,0.25,0.40476190476190477,0.7647058823529411,0.7647058823529411,0.38461538461538464,0.11904761904761904,0.4,0.5,0.23809523809523808,0.3,0.3,0.6666666666666666,0.09523809523809523,0.5,0.5,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.25,0.3333333333333333,1.0,0.08333333333333333,0.25,0.6428571428571429,0.16666666666666666,0.5274583333333333,0.5230250000000001,0.5322083333333333,0.14893617021276595,0.1891891891891892,0.0967741935483871,0.2903225806451613,7.490625,24.82,0.4336283185840708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,13058.0,218,17,405,399,120,96,50,804,15.0,21.0,6.0,7.0,4.0,6.0,8.0,21.0,6.0,18.0,2.0,6.0,1.0,4.0,20.0,2.0,4.0,29.0,60.0,6.0,26.0,16.0,92.0,440,8.0,9.0,2.0,18.0,9.0,16.0,5.0,3.0,21.0,34.0,24.0,18.0,19.0,4.0,5.0,10.0,5.0,15.0,2.0,3.0,2.0,2.0,6.0,35.0,5.0,3.0,18.0,28.0,8.0,36.0,5.0,5.0,,8.0,4.0,2.0,4.0,1.0,10.0,2.0,14.0,19.0,15.0,,20.0,,8.0,2.0,2.0,,2.0,21.0,120,1.0,0.5862068965517241,0.68,1.0,0.23076923076923078,0.24,0.48333333333333334,0.8888888888888888,0.5625,0.4418604651162791,0.7272727272727273,0.42857142857142855,0.4791666666666667,0.75,0.45652173913043476,0.3023255813953488,0.08333333333333333,0.14285714285714285,22.746781115879827,0.8,0.11612903225806452,0.03816793893129771,0.07317073170731707,0.10714285714285714,0.043243243243243246,0.029411764705882353,0.05555555555555555,0.08888888888888889,0.10638297872340426,0.14285714285714285,0.0967741935483871,,0.2441860465116279,0.7142857142857143,0.7894736842105263,0.5333333333333333,0.2441860465116279,0.38095238095238093,0.4444444444444444,0.20930232558139536,0.3333333333333333,0.3333333333333333,1.0,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.23255813953488372,0.2,0.2,1.0,0.6363636363636364,0.8571428571428571,0.18181818181818182,0.2857142857142857,0.6666666666666666,0.047619047619047616,0.19047619047619047,0.5465116279069767,0.21052631578947367,0.49849764705882355,0.573475,0.49038000000000004,0.0851063829787234,0.11764705882352941,0.1956521739130435,0.22826086956521738,8.871666666666666,25.346153846153847,0.2962962962962963,2.0,8.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,0.09523809523809523,0.4666666666666667,0.05555555555555555,0.023255813953488372,0.06818181818181818,0.5,0.375,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,3635.0,61,1,110,113,42,44,16,223,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,2.0,121,1.0,1.0,,2.0,1.0,2.0,,,2.0,,2.0,,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,4.0,1.0,8.0,10.0,6.0,16.0,1.0,1.0,,,,2.0,,,2.0,1.0,6.0,8.0,2.0,1.0,2.0,,1.0,,2.0,1.0,2.0,2.0,42,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,,0.5,,3.90625,,0.17391304347826086,0.11428571428571428,0.07142857142857142,0.15,0.11320754716981132,,0.13333333333333333,0.0625,0.2,0.25,,0.16666666666666666,1.0,0.5,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.5,,,1.0,,0.63965,0.7115,0.63965,0.3333333333333333,0.3333333333333333,1.0,1.0,0.85,,0.38181818181818183,,2.0,,2.0,1.0,1.0,,1.0,2.0,0.5,0.125,0.1111111111111111,0.16666666666666666,0.06666666666666667,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,15369.0,256,-4,474,475,146,127,62,949,23.0,42.0,3.0,4.0,4.0,7.0,5.0,8.0,13.0,36.0,4.0,5.0,,14.0,36.0,2.0,19.0,41.0,86.0,18.0,41.0,45.0,181.0,522,5.0,11.0,2.0,13.0,7.0,18.0,19.0,25.0,60.0,18.0,64.0,33.0,36.0,14.0,3.0,24.0,6.0,30.0,5.0,1.0,19.0,,5.0,66.0,4.0,5.0,19.0,24.0,6.0,30.0,12.0,7.0,5.0,9.0,3.0,10.0,6.0,1.0,19.0,5.0,9.0,20.0,46.0,2.0,58.0,10.0,26.0,6.0,3.0,1.0,4.0,60.0,146,6.0,0.21951219512195122,0.23684210526315788,0.6111111111111112,0.43902439024390244,0.43902439024390244,0.47674418604651164,0.45454545454545453,0.3888888888888889,0.5354330708661418,0.5,0.47297297297297297,0.6,0.4642857142857143,0.5882352941176471,0.3228346456692913,0.03488372093023256,,30.895795246800734,0.47368421052631576,0.10614525139664804,0.024844720496894408,0.10869565217391304,0.10666666666666667,0.02666666666666667,0.025,0.015384615384615385,0.05555555555555555,0.10204081632653061,0.14473684210526316,0.14705882352941177,,0.33070866141732286,0.5476190476190477,0.575,0.21739130434782608,0.06299212598425197,0.625,0.625,0.28346456692913385,0.3611111111111111,0.37142857142857144,0.15384615384615385,0.03937007874015748,0.8,0.8,1.0,0.28346456692913385,0.3888888888888889,0.3888888888888889,0.5,0.3076923076923077,0.75,0.15384615384615385,0.1891891891891892,0.5714285714285714,,0.5135135135135135,0.6535433070866141,0.3888888888888889,0.5169170634920635,0.4949444444444444,0.4676472222222222,0.1875,0.2549019607843137,0.0718232044198895,0.3314917127071823,9.225581395348838,25.385365853658534,0.3080168776371308,,6.0,,2.0,,3.0,1.0,1.0,2.0,0.047619047619047616,,0.03125,0.03571428571428571,0.01818181818181818,0.5,0.4,,0.1111111111111111,1.0,7.0,1.0,7.0,21.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,0.3684210526315789,0.027777777777777776,0.03076923076923077,0.5,0.3684210526315789,0.023809523809523808,,,,,,,,,,True,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,15731.0,262,-3,486,487,151,130,63,973,12.0,23.0,3.0,7.0,4.0,7.0,8.0,22.0,19.0,42.0,,1.0,,3.0,13.0,1.0,5.0,39.0,87.0,3.0,14.0,24.0,111.0,532,5.0,14.0,1.0,15.0,13.0,27.0,5.0,16.0,45.0,32.0,46.0,6.0,13.0,3.0,8.0,12.0,4.0,16.0,3.0,1.0,5.0,2.0,5.0,36.0,13.0,10.0,33.0,47.0,16.0,63.0,12.0,7.0,5.0,9.0,1.0,5.0,8.0,1.0,14.0,6.0,11.0,31.0,21.0,,29.0,2.0,12.0,3.0,4.0,3.0,4.0,45.0,151,3.0,0.41025641025641024,0.4444444444444444,0.6666666666666666,0.21428571428571427,0.21428571428571427,0.4482758620689655,0.35714285714285715,0.48148148148148145,0.4306930693069307,0.3333333333333333,0.453125,0.4824561403508772,0.4411764705882353,0.55,0.13861386138613863,0.09195402298850575,0.09090909090909091,22.857142857142858,0.6428571428571429,0.1746031746031746,0.08024691358024691,0.20833333333333334,0.18143459915611815,0.06578947368421052,0.125,0.06153846153846154,0.10526315789473684,0.11320754716981132,0.26582278481012656,0.2,0.23076923076923078,0.22772277227722773,0.5217391304347826,0.7058823529411765,0.25,0.21782178217821782,0.36363636363636365,0.4,0.4158415841584158,0.4523809523809524,0.4523809523809524,0.42105263157894735,0.009900990099009901,,,,0.12871287128712872,0.23076923076923078,0.25,0.6666666666666666,0.4666666666666667,0.42857142857142855,0.06666666666666667,0.21875,0.5714285714285714,,0.15625,0.36633663366336633,0.23076923076923078,0.46152722772277227,0.51775,0.44054375,0.10810810810810811,0.12371134020618557,0.13513513513513514,0.40540540540540543,11.389655172413791,26.07857142857143,0.31069958847736623,5.0,6.0,,2.0,4.0,2.0,2.0,,2.0,0.2608695652173913,0.21052631578947367,0.030303030303030304,0.07017543859649122,0.017857142857142856,0.5,0.625,,0.1,,1.0,,1.0,3.0,3.0,,1.0,2.0,1.0,,,,1.0,8.0,,0.2,,0.0625,,0.2,,1.0,1.0,1.0,5.0,0.07142857142857142,0.07692307692307693,0.043478260869565216,,,True,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,10948.0,182,-13,343,341,105,89,44,684,12.0,23.0,4.0,10.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,3.0,,,3.0,,,14.0,32.0,1.0,6.0,10.0,41.0,380,4.0,10.0,,11.0,2.0,3.0,,7.0,11.0,20.0,8.0,3.0,3.0,,5.0,6.0,2.0,8.0,1.0,1.0,2.0,4.0,,18.0,13.0,2.0,12.0,14.0,18.0,32.0,1.0,1.0,,7.0,1.0,4.0,6.0,,11.0,3.0,8.0,18.0,14.0,3.0,13.0,1.0,6.0,1.0,7.0,4.0,7.0,11.0,105,1.0,0.7142857142857143,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.4375,0.4,0.6666666666666666,0.40789473684210525,0.4,0.6666666666666666,0.4659090909090909,0.4583333333333333,0.6875,0.15789473684210525,0.15625,,13.924050632911392,0.6363636363636364,0.08955223880597014,0.11304347826086956,0.06896551724137931,0.08588957055214724,0.1125,0.11538461538461539,0.16279069767441862,0.04878048780487805,0.07692307692307693,0.12962962962962962,0.047619047619047616,0.125,0.6052631578947368,0.5217391304347826,0.6666666666666666,0.75,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.07894736842105263,,,,1.0,0.4,,0.6666666666666666,0.5,,,0.7631578947368421,,0.5786539473684211,0.59046,0.5702333333333334,0.13953488372093023,0.16216216216216217,0.2682926829268293,0.2682926829268293,4.38125,23.933333333333337,0.30612244897959184,3.0,4.0,,5.0,,2.0,3.0,3.0,3.0,0.21739130434782608,,0.1111111111111111,0.06521739130434782,0.13157894736842105,0.42857142857142855,,0.25,,,,,,,1.0,1.0,1.0,1.0,,,,,,3.0,,,,0.05555555555555555,,,,,,,,,,,1.0,,True,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,739.0,12,-4,20,21,6,6,2,41,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,28,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,6,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,,0.5,,,,13.636363636363637,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.5,0.5,,0.3333333333333333,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,0.5,,0.3996,,0.3996,0.3333333333333333,0.3333333333333333,,1.0,8.65,,0.3,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,True,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,8012.0,134,-27,244,251,33,23,36,495,11.0,14.0,3.0,3.0,1.0,1.0,3.0,5.0,,,,,,,,,,14.0,19.0,,,10.0,38.0,258,4.0,5.0,,9.0,1.0,1.0,,2.0,4.0,18.0,10.0,,,,,3.0,1.0,4.0,,1.0,3.0,,,9.0,6.0,3.0,6.0,11.0,6.0,17.0,2.0,,2.0,2.0,,4.0,2.0,2.0,6.0,3.0,12.0,20.0,18.0,,21.0,3.0,11.0,1.0,8.0,7.0,8.0,4.0,33,1.0,0.6428571428571429,0.75,,,,0.7368421052631579,0.8,1.0,0.7368421052631579,0.8,1.0,0.6785714285714286,0.5625,0.6666666666666666,,,,11.929824561403509,0.3333333333333333,0.05825242718446602,0.0594059405940594,0.13636363636363635,0.072,0.046153846153846156,0.16666666666666666,0.02564102564102564,,0.09090909090909091,0.06666666666666667,0.05555555555555555,0.5,0.7368421052631579,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.2631578947368421,0.6,0.6,,,,,,,,,,,,,0.6,1.0,,1.0,1.0,,,0.7368421052631579,,0.5679210526315789,0.5497799999999999,0.6871,0.4074074074074074,0.4074074074074074,0.23684210526315788,0.10526315789473684,2.7210526315789476,,0.13524590163934427,1.0,4.0,,,2.0,,1.0,1.0,3.0,,0.4,,0.02631578947368421,,0.375,0.3333333333333333,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,2.0,,,,1.0,1.0,True,,,
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,334.0,6,3,9,11,5,7,1,20,,1.0,,,,,,,,,,,,,2.0,,1.0,,1.0,,2.0,,,8,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,5,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,27.272727272727273,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,1.0,,0.6058,,0.4659,,,,,0.4,25.0,0.5555555555555556,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,192.0,3,-4,6,5,6,5,1,11,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,10,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1.0,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,0.561,,0.561,,,,,,22.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
