EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,FTDefRebounds,FG3APct,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,BadPassSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangePctAssisted,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,FTOffRebounds,SelfOReb,OffFTReboundPct,SelfORebPct,on,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,OffThreePtRebounds,Travels,SecondChanceTurnovers,Blocked3s,BlockedCorner3,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,Offensive Fouls,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3FGM,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,2050.0,34.0,3.0,68,68,45,54,16.0,136,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,9.0,1.0,7.0,67.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,7.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,45,3.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3181818181818182,0.3333333333333333,0.2857142857142857,0.2222222222222222,0.5,15.294117647058824,0.1111111111111111,0.1111111111111111,0.0967741935483871,0.09375,0.16666666666666666,0.1,0.09090909090909091,0.14285714285714285,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4531555555555556,0.4229,0.40885,0.1,0.1,0.2857142857142857,0.5714285714285714,8.02222222222222,0.6617647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,27.0,,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,705.0,12.0,-7.0,20,21,11,17,7.0,41,,2.0,,,,1.0,2.0,2.0,1.0,6.0,6.0,8.0,24.0,,1.0,,,3.0,2.0,,2.0,,,,1.0,,2.0,,1.0,2.0,,2.0,,,,,,,,,4.0,,,8.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,11,,2.0,,,0.16666666666666666,,,0.14285714285714285,,,0.36363636363636365,,0.16666666666666666,,,40.74074074074074,0.14285714285714285,,0.125,,,,,,,1.0,0.2857142857142857,,,,0.2857142857142857,0.2857142857142857,,,0.25,,0.42857142857142855,0.46254999999999996,0.3657,0.46168750000000003,0.2222222222222222,0.25,,0.25,9.783333333333333,0.55,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.25,0.5,0.5,0.14285714285714285,0.25,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,1401.0,23.0,11.0,49,48,38,39,11.0,97,3.0,5.0,,1.0,3.0,5.0,7.0,3.0,6.0,15.0,4.0,16.0,43.0,,1.0,1.0,4.0,12.0,11.0,8.0,4.0,,1.0,2.0,5.0,2.0,12.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,1.0,2.0,,3.0,,,5.0,3.0,,,,,,,,,11.0,38,,,0.6666666666666666,0.6666666666666666,0.4,,0.3333333333333333,0.35294117647058826,,0.2857142857142857,0.42105263157894735,0.16666666666666666,0.36666666666666664,0.06666666666666667,0.14285714285714285,34.42622950819672,0.09090909090909091,0.0625,0.08,0.05,,0.2,,0.16666666666666666,0.08333333333333333,,0.29411764705882354,0.6,0.6,0.6666666666666666,0.4117647058823529,0.17647058823529413,0.5,,0.35714285714285715,0.6,0.4117647058823529,0.465285294117647,0.336825,0.4701821428571428,0.15789473684210525,0.17647058823529413,0.0625,0.6875,7.64,0.7755102040816326,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,,0.11764705882352941,,,0.42857142857142855,0.5,0.058823529411764705,0.07142857142857142,25.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,0.5,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,1389.0,23.0,9.0,50,49,36,38,10.0,99,1.0,2.0,1.0,2.0,,1.0,,1.0,2.0,3.0,1.0,11.0,44.0,1.0,2.0,3.0,1.0,2.0,6.0,,4.0,,,,4.0,,8.0,,2.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,6.0,36,,,,,0.6666666666666666,0.5,0.5,0.7142857142857143,0.5,0.625,0.6875,0.5,0.6,,,15.0,0.09090909090909091,,0.08,,,,,0.14285714285714285,0.09090909090909091,,0.2857142857142857,0.5,0.5,,,0.14285714285714285,1.0,0.5,0.25,,0.8571428571428571,0.49917857142857136,0.5943499999999999,0.490375,0.125,0.25,0.2727272727272727,0.5454545454545454,6.733333333333334,0.72,,3.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,,0.5714285714285714,,,,,0.42857142857142855,0.5,24.825000000000003,1.0,,,,1.0,,1.0,1.0,,,1.0,,0.14285714285714285,,,1.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,595.0,10.0,-5.0,17,17,4,12,5.0,34,,,,,,,,,,,,,20.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23529411764705882,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,436.0,7.0,-5.0,12,13,5,12,3.0,25,,,,,,,2.0,1.0,2.0,3.0,,4.0,17.0,,,,1.0,1.0,2.0,2.0,2.0,,1.0,,,,,,2.0,3.0,,3.0,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,2.0,5,,,0.5,0.5,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.3333333333333333,0.5,20.0,0.6666666666666666,,0.5,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,0.3856,,0.389,,,,0.5,12.333333333333334,0.4166666666666667,1.0,,,,,,,,,1.0,,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,668.0,11.0,-8.0,19,21,7,16,5.0,40,,,,,,,1.0,1.0,,2.0,,,24.0,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,12.5,,,0.14285714285714285,,,,,,,,,,,,0.5,0.5,,,,,,0.40054999999999996,,,,,,,16.85,0.3684210526315789,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612759,Nazr Mohammed,Nazr Mohammed,1737,SAS,1160.0,19.0,10.0,41,39,37,37,11.0,80,2.0,3.0,,1.0,2.0,3.0,1.0,,3.0,4.0,9.0,18.0,35.0,,1.0,7.0,3.0,4.0,18.0,6.0,,,,,,,,8.0,6.0,7.0,9.0,16.0,,,,1.0,1.0,3.0,5.0,,7.0,,,14.0,6.0,1.0,,,,,,,,18.0,37,2.0,1.0,1.0,1.0,0.75,,0.75,0.9,,0.9,0.75,0.5,0.75,,,24.528301886792452,0.3333333333333333,0.5333333333333333,0.3157894736842105,0.4444444444444444,0.75,0.25,0.5714285714285714,0.2,0.2,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,,1.0,,0.6,0.6666666666666666,0.8,0.57356,0.6954,0.57356,0.5454545454545454,0.6,0.3888888888888889,1.0,2.675,0.9024390243902439,1.0,1.0,1.0,1.0,1.0,9.0,1.0,,,1.0,0.2,1.0,1.0,1.0,1.0,0.2,0.2,24.2,,,,,7.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,422.0,7.0,-5.0,12,14,7,10,4.0,26,,,,,,,,2.0,1.0,2.0,,2.0,15.0,,1.0,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,7,,,,,0.5,,,0.5,,,0.5,,,,,12.5,,,,,,,,,,,,,,,,1.0,,,,,,0.3635,0.3598,,,,,,17.2,0.5833333333333334,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
