EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,TwoPtAssists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,SecondChanceArc3FGA,SecondChanceFG3A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,Arc3Assists,ShootingFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyTurnovers,Offensive Fouls,DefCorner3ReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,HeaveAttempts,BlockedCorner3,Defensive 3 Seconds Violations
1509,1610612765,Kelvin Cato,Kelvin Cato,1509,DET,888.0,15,1,33,34,18,28,6,67,1.0,3.0,4.0,3.0,5.0,6.0,34,1.0,2.0,2.0,6.0,3.0,1.0,3.0,4.0,3.0,7.0,1.0,2.0,1.0,2.0,18,1.0,1.0,1.0,0.6,0.5,0.6,0.5,0.6,0.5,13.157894736842104,0.23076923076923078,0.42857142857142855,0.25,0.23529411764705882,0.21428571428571427,1.0,1.0,0.2,0.25,0.5,0.14285714285714285,0.5,0.5,0.2,0.8,0.75,0.75,1.0,0.35259999999999997,0.34315,0.3333333333333333,14.6,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,466.0,8,11,18,19,18,19,4,37,,3.0,3.0,4.0,5.0,13.0,17,4.0,5.0,13.0,4.0,,,1.0,1.0,1.0,2.0,,,,13.0,18,,0.5,0.5,0.8,0.8,0.9166666666666666,0.9166666666666666,0.9285714285714286,0.9285714285714286,31.818181818181817,0.14285714285714285,,,0.1111111111111111,0.16666666666666666,,,,,,0.25,,,,0.5,1.0,1.0,0.6666666666666666,0.46878333333333333,0.46878333333333333,1.0,10.3,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,1.0,0.5,1.0,0.14285714285714285,0.16666666666666666,0.15384615384615385,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,888.0,15,1,33,34,18,28,6,67,,,,,,5.0,34,,,2.0,,,,3.0,3.0,,3.0,,,,2.0,18,,,,,,0.75,,0.8333333333333334,0.5,15.789473684210526,0.23076923076923078,,,0.17647058823529413,,,,,0.25,,0.2857142857142857,,,,,,,,0.517575,0.53805,0.4,,0.5454545454545454,,,,,1.0,2.0,,1.0,1.0,2.0,2.0,,,,1.0,2.0,,3.0,2.0,1.0,,,2.0,,4.0,,2.0,2.0,1.0,1.0,0.5,,0.5,,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,,1.0,0.5,0.3333333333333333,1.0,,25.6,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,708.0,12,-5,25,26,10,20,4,51,,,1.0,,1.0,2.0,28,,1.0,2.0,,,,,,,,,,,2.0,10,,,,,,,,0.2,0.3333333333333333,17.857142857142854,,,,,,,,,,,,,,,0.25,,,,0.4333625,0.373375,1.0,20.4,0.4,,,,,,3.0,,1.0,,3.0,2.0,2.0,2.0,,1.0,2.0,,,3.0,,,,3.0,,6.0,,1.0,2.0,,,,,,0.3333333333333333,0.75,,,,,,,,0.75,,,,,,0.5,,0.75,,,,1.0,26.066666666666666,3.0,3.0,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,0.49335,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1610612765,Tony Delk,Tony Delk,960,DET,888.0,15,1,33,34,18,28,6,67,,1.0,1.0,2.0,2.0,9.0,34,2.0,2.0,9.0,2.0,,,1.0,1.0,,1.0,,1.0,,9.0,18,,0.5,0.5,1.0,1.0,0.5833333333333334,0.875,0.5625,0.75,21.05263157894737,0.07692307692307693,,,0.058823529411764705,,,,,,,0.14285714285714285,,,,0.16666666666666666,1.0,1.0,1.0,0.5069333333333333,0.5029625,1.0,9.45,0.5454545454545454,1.0,1.0,1.0,1.0,,2.0,,,1.0,4.0,2.0,,5.0,1.0,2.0,2.0,2.0,3.0,2.0,,,2.0,2.0,,6.0,,2.0,4.0,1.0,1.0,0.25,0.5,0.25,1.25,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,0.25,1.0,,,0.8333333333333334,,0.14285714285714285,0.3333333333333333,0.5555555555555556,24.725,,,,,,,,,,,,,1.0,1.0,1.0,,0.461175,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.25,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,602.0,10,-4,23,23,8,17,4,46,,,3.0,,3.0,,23,,,,,,2.0,2.0,4.0,,4.0,,4.0,,,8,1.0,,,,,,,,,23.076923076923077,0.2222222222222222,,0.6666666666666666,0.3333333333333333,,,,,0.3333333333333333,,0.2,0.5,,,1.0,,,,0.3391,,,16.066666666666666,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,2.0,1.0,3.0,,0.6666666666666666,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,38535.0,642,86,1129,1130,321,249,151,2259,9.0,,4.0,33.0,70.0,84.0,1149,8.0,16.0,23.0,44.0,46.0,25.0,90.0,129.0,60.0,189.0,2.0,41.0,,23.0,321,7.0,0.6666666666666666,0.8461538461538461,0.4714285714285714,0.5,0.4647887323943662,0.47058823529411764,0.4117647058823529,0.359375,8.986175115207374,0.215311004784689,0.11386138613861387,0.23148148148148148,0.21863117870722434,0.10966542750929369,0.0673076923076923,0.15625,0.11046511627906977,0.18620689655172415,0.24444444444444444,0.22404371584699453,0.28125,0.08,0.1267605633802817,0.056338028169014086,,,,0.5336922535211267,0.5344617647058824,0.27380952380952384,2.2314285714285718,0.2843224092116918,32.0,57.0,8.0,14.0,,1.0,,1.0,,1.0,18.0,2.0,22.0,,1.0,7.0,22.0,,1.0,,11.0,7.0,31.0,1.0,69.0,13.0,71.0,66.0,25.0,,,,,0.44,0.014084507042253521,0.15714285714285714,0.17543859649122806,0.09701492537313433,0.0975609756097561,0.8028169014084507,0.5614035087719298,0.6808510638297872,0.014084507042253521,,,,0.8235294117647058,0.5714285714285714,0.058823529411764705,,0.8169014084507042,,0.27472527472527475,0.2777777777777778,0.2619047619047619,27.8,24.0,8.0,24.0,17.0,6.0,3.0,2.0,9.0,15.0,17.0,0.4,1.0,1.0,11.0,10.0,0.05263157894736842,0.5444966666666667,,,,,,,10.0,18.0,,6.0,22.0,,0.5555555555555556,0.5263157894736842,,,,,,,,,,4.0,2.0,0.1590909090909091,False,10.0,17.0,1.0,14.0,11.0,5.0,1.0,14.0,7.0,4.0,1.0,1.0,18.0,5.0,21.0,1.0,1.0,18.0,1.0,2.0,22.0,12.0,1.0,1.0,1.0,0.1111111111111111,0.4117647058823529,0.018867924528301886,0.09615384615384616,0.5454545454545454,0.65625,0.1111111111111111,0.125,1.0,0.8947368421052632,0.5882352941176471,0.3,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,42302.0,705,83,1242,1238,352,317,168,2480,34.0,25.0,60.0,61.0,135.0,323.0,1273,15.0,31.0,128.0,28.0,6.0,10.0,43.0,54.0,7.0,61.0,1.0,43.0,,128.0,352,8.0,0.22950819672131148,0.23333333333333334,0.45185185185185184,0.4838709677419355,0.4759825327510917,0.5769230769230769,0.5645161290322581,0.6808510638297872,22.439024390243905,0.09885057471264368,0.013793103448275862,0.08403361344537816,0.09566787003610108,0.010033444816053512,0.027522935779816515,0.013605442176870748,0.00558659217877095,0.12666666666666668,0.09,0.08108108108108109,0.0821917808219178,0.008130081300813009,0.14847161572052403,0.26200873362445415,0.4166666666666667,0.423728813559322,0.16,0.47278755458515276,0.458,0.39628482972136225,10.860000000000001,0.2834138486312399,23.0,41.0,5.0,10.0,29.0,76.0,13.0,29.0,32.0,94.0,105.0,14.0,46.0,15.0,34.0,53.0,94.0,45.0,76.0,29.0,10.0,36.0,117.0,11.0,270.0,,84.0,116.0,32.0,0.46875,0.3404255319148936,0.4411764705882353,0.3404255319148936,0.71875,0.4104803493449782,0.07407407407407407,0.21951219512195122,,,0.17903930131004367,0.5609756097560976,0.71875,0.3318777292576419,0.3815789473684211,0.3815789473684211,0.4827586206896552,0.15384615384615385,0.5,0.4461538461538462,0.4482758620689655,0.5895196506550219,0.3815789473684211,0.12790697674418605,0.19631901840490798,0.14241486068111456,25.489361702127656,81.0,36.0,22.0,12.0,23.0,9.0,11.0,20.0,43.0,1.0,0.5348837209302325,11.0,14.0,21.0,21.0,0.44,0.49779285714285715,3.0,18.0,1.0,3.0,2.0,5.0,7.0,11.0,6.0,25.0,20.0,0.42857142857142855,0.6363636363636364,0.64,0.07860262008733625,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.12,0.3333333333333333,1.0,0.07692307692307693,0.4,15.0,6.0,0.08695652173913043,False,1.0,3.0,13.0,2.0,29.0,16.0,1.0,1.0,10.0,12.0,1.0,5.0,2.0,4.0,2.0,,,1.0,,1.0,2.0,1.0,,,,,0.02,0.017241379310344827,,0.5,0.30434782608695654,0.38235294117647056,0.38235294117647056,0.23076923076923078,0.12,0.3333333333333333,,5.0,51.0,1.0,1.0,11.0,1.0,0.016666666666666666,0.45454545454545453,0.8,0.010526315789473684,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,41401.0,690,74,1220,1218,340,301,166,2438,73.0,38.0,107.0,114.0,270.0,367.0,1272,26.0,61.0,118.0,140.0,8.0,7.0,28.0,36.0,16.0,52.0,7.0,59.0,1.0,118.0,340,7.0,0.6140350877192983,0.6422018348623854,0.4222222222222222,0.4262295081967213,0.43548387096774194,0.4236111111111111,0.5027855153203342,0.5686274509803921,28.327402135231317,0.06496519721577726,0.01834862385321101,0.05785123966942149,0.06340579710144928,0.027538726333907058,0.017857142857142856,0.02142857142857143,0.016304347826086956,0.059602649006622516,0.05825242718446602,0.07344632768361582,0.0759493670886076,0.0472972972972973,0.23548387096774193,0.34516129032258064,0.35514018691588783,0.37254901960784315,0.8157894736842105,0.4702445161290323,0.44574930555555553,0.3215258855585831,9.612592592592593,0.2786885245901639,54.0,90.0,14.0,19.0,5.0,14.0,2.0,3.0,14.0,40.0,97.0,3.0,35.0,3.0,11.0,57.0,88.0,39.0,14.0,5.0,32.0,10.0,48.0,3.0,106.0,8.0,81.0,114.0,35.0,0.9285714285714286,0.35,0.2727272727272727,0.35,0.40476190476190477,0.12903225806451613,0.11851851851851852,0.2,0.05517241379310345,0.043478260869565216,0.2903225806451613,0.6,0.75,0.04516129032258064,0.35714285714285715,0.35714285714285715,0.8,0.2638888888888889,0.7368421052631579,0.041666666666666664,0.6666666666666666,0.41935483870967744,0.35714285714285715,0.10416666666666667,0.11824324324324324,0.09536784741144415,24.2625,38.0,10.0,17.0,11.0,24.0,5.0,15.0,15.0,39.0,5.0,0.6153846153846154,4.0,5.0,23.0,22.0,0.0975609756097561,0.47364310344827587,9.0,26.0,,1.0,1.0,8.0,16.0,36.0,,7.0,18.0,,0.4444444444444444,0.3902439024390244,0.08387096774193549,0.34615384615384615,0.34615384615384615,1.0,0.024390243902439025,,,0.1111111111111111,0.125,8.0,3.0,0.023809523809523808,False,9.0,15.0,22.0,10.0,22.0,6.0,,1.0,6.0,9.0,5.0,5.0,2.0,9.0,5.0,,,4.0,1.0,,5.0,3.0,,,1.0,0.1232876712328767,0.022222222222222223,,0.07547169811320754,0.6,0.46296296296296297,0.3013698630136986,0.34375,0.6363636363636364,0.36585365853658536,0.6,0.1111111111111111,,3.0,1.0,,7.0,,0.04672897196261682,,,,,,,,,,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,5583.0,93,-1,167,176,54,63,25,343,3.0,,4.0,5.0,14.0,40.0,176,,3.0,17.0,6.0,5.0,2.0,3.0,7.0,5.0,12.0,,10.0,,17.0,54,2.0,0.6,0.75,0.35714285714285715,,0.5833333333333334,0.6428571428571429,0.6451612903225806,0.7727272727272727,16.751269035532996,0.047619047619047616,0.0847457627118644,0.1,0.060240963855421686,0.05952380952380952,0.07692307692307693,0.15384615384615385,0.06060606060606061,,,0.1111111111111111,0.08333333333333333,,0.125,0.16666666666666666,,,,0.5091,0.4771,0.425,7.1000000000000005,0.32335329341317365,4.0,7.0,,1.0,1.0,3.0,,,6.0,10.0,12.0,2.0,9.0,3.0,4.0,8.0,4.0,18.0,3.0,1.0,1.0,1.0,2.0,,5.0,,9.0,14.0,4.0,1.0,0.6,0.75,0.6,0.6428571428571429,0.4166666666666667,0.07142857142857142,0.14285714285714285,,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.125,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,0.7083333333333334,0.3333333333333333,0.14285714285714285,0.2222222222222222,0.225,24.029999999999998,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.5,1.0,1.0,3.0,2.0,0.16666666666666666,0.4727333333333334,5.0,7.0,,,3.0,4.0,2.0,5.0,1.0,1.0,6.0,1.0,0.4,0.5833333333333334,0.2916666666666667,0.7142857142857143,0.7142857142857143,1.0,,,,0.5714285714285714,0.75,,1.0,0.125,False,2.0,3.0,1.0,2.0,,,,2.0,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,0.2,,,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,,1.0,,,,,,,1.0,1.0,,1.0,0.1,0.3333333333333333,,,,
