EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,FTOffRebounds,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,on,BlockedLongMidRange
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,5437.0,91,-21,169,160,34,45,20,329,4.0,10.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,6.0,1.0,3.0,6.0,17.0,1.0,9.0,3.0,18.0,184,1.0,6.0,2.0,2.0,2.0,1.0,2.0,6.0,10.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,8.0,4.0,1.0,13.0,5.0,18.0,1.0,3.0,1.0,1.0,4.0,4.0,13,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,34,6.0,1.0,0.8333333333333334,1.0,1.0,0.1111111111111111,0.1111111111111111,0.35294117647058826,0.16666666666666666,1.0,0.28846153846153844,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.75,0.34615384615384615,0.1111111111111111,0.29411764705882354,0.2,1.0,0.16666666666666666,15.897435897435898,0.25,0.08333333333333333,0.08163265306122448,0.057971014492753624,0.3333333333333333,0.045454545454545456,0.1643835616438356,0.054945054945054944,0.09090909090909091,0.1,0.07142857142857142,0.05555555555555555,0.05555555555555555,0.15384615384615385,0.2777777777777778,0.5,1.0,0.38461538461538464,0.4,0.5,0.75,0.11538461538461539,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.16666666666666666,0.2,1.0,0.11538461538461539,0.6666666666666666,0.25,0.3333333333333333,1.0,0.3333333333333333,0.7307692307692307,0.5092596153846154,0.491375,0.47953333333333337,0.038461538461538464,0.058823529411764705,0.1111111111111111,0.3333333333333333,6.347058823529411,23.788888888888888,0.20118343195266272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,13786.0,230,59,421,420,101,124,54,841,14.0,19.0,1.0,1.0,2.0,3.0,12.0,6.0,7.0,,,,,26.0,38.0,,,5.0,57.0,426,2.0,3.0,4.0,7.0,9.0,,3.0,17.0,28.0,24.0,,2.0,,1.0,,12.0,4.0,16.0,3.0,8.0,36.0,4.0,10.0,8.0,17.0,,25.0,14.0,39.0,1.0,5.0,,,6.0,16.0,31,,2.0,9.0,2.0,6.0,2.0,4.0,,1.0,1.0,,1.0,,1.0,17.0,101,3.0,,0.5384615384615384,0.56,,,,0.6842105263157895,0.6666666666666666,0.7777777777777778,0.6842105263157895,0.6666666666666666,0.7777777777777778,0.7125,0.6666666666666666,0.85,,,0.02631578947368421,0.05263157894736842,,,9.484536082474227,0.16666666666666666,,0.13385826771653545,0.06896551724137931,0.17777777777777778,0.11428571428571428,0.14534883720930233,0.07777777777777778,0.1,0.061224489795918366,0.15384615384615385,0.12195121951219512,0.13157894736842105,0.14583333333333334,0.19444444444444445,0.1111111111111111,,0.5,0.7368421052631579,0.7777777777777778,0.5,0.3157894736842105,0.18421052631578946,0.8571428571428571,0.8571428571428571,0.6666666666666666,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,0.5,0.4837921052631579,0.3762666666666667,0.44143333333333334,0.1,0.1,0.07017543859649122,0.2982456140350877,6.026315789473683,,0.23990498812351543,6.0,1.0,2.0,2.0,1.0,11.0,5.0,6.0,1.0,1.0,2.0,2.0,0.05357142857142857,0.09090909090909091,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,43654.0,728,147,1344,1333,333,361,171,2677,38.0,48.0,9.0,11.0,10.0,12.0,78.0,66.0,139.0,1.0,7.0,1.0,48.0,136.0,265.0,21.0,55.0,137.0,472.0,1368,23.0,35.0,78.0,27.0,55.0,11.0,62.0,125.0,88.0,184.0,57.0,12.0,47.0,7.0,2.0,37.0,10.0,47.0,7.0,11.0,104.0,5.0,24.0,10.0,122.0,19.0,151.0,30.0,181.0,23.0,13.0,1.0,7.0,36.0,33.0,52,3.0,5.0,121.0,11.0,151.0,13.0,55.0,18.0,11.0,6.0,5.0,11.0,9.0,,125.0,333,4.0,18.0,0.3235294117647059,0.3384615384615385,0.9047619047619048,0.38181818181818183,0.3888888888888889,0.5132075471698113,0.6571428571428571,0.4909090909090909,0.5234375,0.7073170731707317,0.4772727272727273,0.5997375328083989,0.77,0.6302083333333334,0.171875,0.03636363636363636,0.026415094339622643,0.0625,0.02564102564102564,0.14285714285714285,26.903225806451612,0.6388888888888888,0.3333333333333333,0.27790432801822323,0.048484848484848485,0.07142857142857142,0.0390625,0.22797927461139897,0.04654895666131621,0.05426356589147287,0.028409090909090908,0.046511627906976744,0.27611940298507465,0.31097560975609756,0.24113475177304963,0.0761904761904762,0.05714285714285714,0.8181818181818182,0.15,0.7916666666666666,0.8444444444444444,0.18421052631578946,0.24375,0.434375,0.4748201438848921,0.48175182481751827,0.4393939393939394,0.021875,0.14285714285714285,0.16666666666666666,1.0,0.15,0.2682926829268293,0.8181818181818182,0.18181818181818182,0.8333333333333334,0.015151515151515152,0.321875,0.4403836990595611,0.457660294117647,0.43352153846153846,0.15426997245179064,0.1791530944625407,0.1652542372881356,0.2648305084745763,12.013584905660377,25.338181818181816,0.24776785714285715,32.0,3.0,17.0,9.0,3.0,21.0,13.0,8.0,3.0,16.0,3.0,13.0,0.06315789473684211,0.02,0.41025641025641024,0.42105263157894735,0.25,20.0,4.0,6.0,3.0,10.0,4.0,6.0,20.0,3.0,6.0,1.0,20.0,1.0,4.0,7.0,15.0,1.0,1.0,0.6666666666666666,0.2727272727272727,0.014388489208633094,0.020833333333333332,0.023809523809523808,0.023809523809523808,0.4166666666666667,0.425531914893617,0.9,0.2222222222222222,0.14634146341463414,0.6666666666666666,0.75,0.15151515151515152,0.3,0.425531914893617,0.017857142857142856,,,,,,,,,,,,,,True,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,36700.0,612,117,1120,1107,267,268,143,2227,29.0,49.0,1.0,3.0,9.0,16.0,60.0,43.0,93.0,7.0,18.0,3.0,45.0,103.0,202.0,21.0,63.0,44.0,313.0,1156,12.0,24.0,38.0,21.0,55.0,13.0,15.0,60.0,48.0,158.0,57.0,,45.0,9.0,2.0,39.0,23.0,62.0,17.0,20.0,147.0,3.0,7.0,15.0,24.0,2.0,41.0,11.0,52.0,16.0,18.0,2.0,6.0,34.0,10.0,39,,5.0,47.0,2.0,55.0,7.0,25.0,6.0,1.0,,1.0,1.0,1.0,,60.0,267,6.0,6.0,0.23300970873786409,0.23300970873786409,0.9047619047619048,0.3333333333333333,0.3333333333333333,0.5099009900990099,0.5,0.38181818181818183,0.5075471698113208,0.5689655172413793,0.33088235294117646,0.5415224913494809,0.6129032258064516,0.38961038961038963,0.23773584905660378,0.031746031746031744,0.04455445544554455,0.12244897959183673,0.03333333333333333,0.05555555555555555,24.980665119876257,0.47058823529411764,0.038461538461538464,0.06818181818181818,0.01728395061728395,0.12396694214876033,0.02586206896551724,0.0824524312896406,0.019193857965451054,0.02040816326530612,0.020833333333333332,0.024096385542168676,0.061946902654867256,0.06349206349206349,0.07964601769911504,0.14893617021276595,0.037037037037037035,1.0,0.18490566037735848,0.5918367346938775,0.6744186046511628,0.1724137931034483,0.22641509433962265,0.35094339622641507,0.46236559139784944,0.4673913043478261,0.27906976744186046,0.06792452830188679,0.3888888888888889,0.4117647058823529,0.8571428571428571,0.16981132075471697,0.10344827586206896,0.3333333333333333,0.23529411764705882,0.5625,0.04411764705882353,0.4226415094339623,0.46476132075471704,0.42370555555555556,0.4595919117647059,0.08833922261484099,0.11363636363636363,0.12140575079872204,0.19169329073482427,10.812376237623765,24.463492063492065,0.23839285714285716,31.0,6.0,16.0,3.0,4.0,22.0,12.0,10.0,2.0,10.0,2.0,11.0,0.012269938650306749,0.031746031746031744,0.5166666666666667,0.5344827586206896,0.22580645161290322,14.0,3.0,5.0,1.0,10.0,3.0,5.0,5.0,1.0,6.0,,14.0,1.0,6.0,3.0,,,1.0,0.6,0.07692307692307693,0.010752688172043012,0.022222222222222223,0.02857142857142857,0.030303030303030304,0.3111111111111111,0.3181818181818182,0.9285714285714286,,0.1724137931034483,0.6,0.6666666666666666,0.14705882352941177,0.1,0.3111111111111111,,1.0,,,,,,,,,,,,,True,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,49425.0,824,123,1509,1506,376,433,190,3015,50.0,79.0,13.0,21.0,8.0,15.0,97.0,29.0,68.0,7.0,16.0,5.0,49.0,116.0,244.0,24.0,65.0,80.0,384.0,1572,17.0,35.0,60.0,18.0,37.0,10.0,36.0,84.0,80.0,152.0,69.0,20.0,49.0,13.0,,23.0,9.0,32.0,6.0,10.0,73.0,5.0,36.0,30.0,78.0,22.0,130.0,41.0,171.0,23.0,29.0,1.0,12.0,52.0,32.0,85,7.0,16.0,89.0,5.0,99.0,7.0,43.0,8.0,11.0,9.0,2.0,14.0,9.0,1.0,84.0,376,12.0,8.0,0.3448275862068966,0.37735849056603776,0.9583333333333334,0.36923076923076925,0.36923076923076925,0.47540983606557374,0.4857142857142857,0.4864864864864865,0.4919093851132686,0.5128205128205128,0.5106382978723404,0.5423728813559322,0.5769230769230769,0.6176470588235294,0.21035598705501618,,0.05327868852459016,0.06329113924050633,0.07216494845360824,,23.360184119677793,0.4423076923076923,0.3142857142857143,0.1601642710472279,0.06486486486486487,0.189873417721519,0.034482758620689655,0.16744186046511628,0.05857142857142857,0.06206896551724138,0.07731958762886598,0.04,0.13924050632911392,0.13333333333333333,0.21476510067114093,0.1724137931034483,0.23809523809523808,0.6428571428571429,0.255663430420712,0.6329113924050633,0.6756756756756757,0.28,0.313915857605178,0.22006472491909385,0.4264705882352941,0.43283582089552236,0.5862068965517241,0.05177993527508091,0.4375,0.4375,0.8571428571428571,0.15857605177993528,0.5384615384615384,0.6190476190476191,0.3191489361702128,0.5333333333333333,0.10638297872340426,0.46601941747572817,0.4769577669902912,0.49891714285714295,0.4681425531914893,0.13005780346820808,0.15357142857142858,0.15625,0.21875,8.616393442622948,24.459999999999997,0.2491716368455931,37.0,3.0,6.0,7.0,15.0,23.0,14.0,9.0,3.0,11.0,2.0,9.0,0.05555555555555555,0.09803921568627451,0.38144329896907214,0.4111111111111111,0.24324324324324326,17.0,1.0,1.0,2.0,5.0,2.0,4.0,20.0,4.0,3.0,,17.0,,5.0,11.0,,2.0,,0.5,0.4,0.014705882352941176,,,0.022222222222222223,0.3469387755102041,0.3469387755102041,1.0,0.15384615384615385,0.02564102564102564,1.0,1.0,0.10638297872340426,0.4,0.3469387755102041,0.030303030303030304,,1.0,3.0,2.0,1.0,3.0,3.0,1.0,0.07692307692307693,0.3333333333333333,1.0,0.4,,True,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,24614.0,410,27,757,759,176,204,90,1516,23.0,51.0,2.0,3.0,5.0,11.0,28.0,15.0,28.0,,,,5.0,53.0,107.0,,5.0,32.0,138.0,810,5.0,10.0,11.0,9.0,19.0,3.0,10.0,28.0,30.0,76.0,,4.0,4.0,11.0,,24.0,11.0,35.0,5.0,10.0,81.0,1.0,10.0,5.0,8.0,2.0,15.0,11.0,26.0,18.0,11.0,,5.0,29.0,19.0,49,1.0,8.0,54.0,,47.0,8.0,24.0,4.0,,,,,,,28.0,176,7.0,3.0,0.2830188679245283,0.29411764705882354,,,,0.4953271028037383,0.5,0.47368421052631576,0.4732142857142857,0.5,0.4090909090909091,0.5227272727272727,0.55,0.4827586206896552,0.044642857142857144,,0.102803738317757,0.1568627450980392,0.10714285714285714,,18.475750577367204,0.6206896551724138,0.05263157894736842,0.03187250996015936,0.035842293906810034,0.07692307692307693,0.013888888888888888,0.04113924050632911,0.03133903133903134,0.05128205128205128,0.03333333333333333,0.019230769230769232,0.012195121951219513,0.039603960396039604,0.04411764705882353,0.0851063829787234,0.05555555555555555,,0.45535714285714285,0.45098039215686275,0.5348837209302325,0.13043478260869565,0.25,0.25,0.5357142857142857,0.5357142857142857,0.6,,,,,0.044642857142857144,0.3,0.6666666666666666,0.5,0.45454545454545453,,0.5,0.4756378378378379,0.44837777777777776,0.49313333333333337,0.1875,0.1951219512195122,0.07971014492753623,0.2028985507246377,7.062616822429906,30.080000000000002,0.23249669749009247,15.0,6.0,11.0,3.0,,6.0,4.0,2.0,3.0,13.0,4.0,2.0,0.02702702702702703,,0.5357142857142857,0.6,0.2,,,,,3.0,,,1.0,,,1.0,,,,13.0,,,,,,,,,,,,,,,,,0.13636363636363635,,,,,,,,,,,,,,,,,True,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,6035.0,101,2,185,183,65,77,19,368,4.0,8.0,1.0,3.0,2.0,2.0,9.0,,3.0,1.0,1.0,,1.0,6.0,20.0,1.0,2.0,4.0,19.0,193,2.0,4.0,6.0,3.0,7.0,1.0,2.0,8.0,,12.0,,2.0,1.0,5.0,,12.0,4.0,16.0,2.0,9.0,36.0,2.0,3.0,,5.0,,5.0,5.0,10.0,1.0,4.0,1.0,1.0,5.0,8.0,16,,3.0,8.0,,8.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,8.0,65,2.0,1.0,,,,0.5,0.5,0.3,0.5,0.42857142857142855,0.3409090909090909,0.5,0.375,0.36538461538461536,0.6,0.4,0.09090909090909091,,0.25,0.5,0.1111111111111111,,14.761904761904761,0.2,,0.1,0.047619047619047616,,0.08695652173913043,0.07246376811594203,0.05813953488372093,0.08695652173913043,0.043478260869565216,0.0625,0.16666666666666666,0.05555555555555555,0.07142857142857142,,,1.0,0.36363636363636365,0.5,1.0,,0.4090909090909091,0.13636363636363635,,,,0.045454545454545456,1.0,1.0,,0.045454545454545456,0.75,0.3333333333333333,0.25,1.0,,0.45454545454545453,0.45080454545454546,0.6123,0.42824375,0.12,0.13043478260869565,0.3157894736842105,0.42105263157894735,6.590000000000001,23.65,0.35135135135135137,2.0,2.0,,3.0,,1.0,1.0,,,,,,,,0.2222222222222222,0.25,,,,,,1.0,,,2.0,,3.0,,,,,4.0,,,,,,,,,0.14285714285714285,,,,,,,,0.125,,,,,,,,,,,,,,,,,True,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,27288.0,455,92,844,851,288,329,106,1695,16.0,35.0,,5.0,7.0,15.0,41.0,24.0,62.0,9.0,23.0,7.0,13.0,55.0,138.0,12.0,36.0,38.0,184.0,866,3.0,12.0,11.0,18.0,51.0,16.0,23.0,77.0,24.0,86.0,36.0,,12.0,10.0,,25.0,10.0,35.0,9.0,7.0,80.0,4.0,7.0,10.0,12.0,1.0,23.0,11.0,34.0,9.0,13.0,,4.0,22.0,5.0,25,1.0,8.0,40.0,4.0,47.0,2.0,11.0,13.0,6.0,3.0,3.0,6.0,5.0,,77.0,288,2.0,13.0,0.21818181818181817,0.21818181818181817,1.0,0.3333333333333333,0.34285714285714286,0.39855072463768115,0.25,0.35294117647058826,0.41954022988505746,0.28125,0.40298507462686567,0.46683673469387754,0.3235294117647059,0.4695121951219512,0.20689655172413793,,0.07246376811594203,0.14285714285714285,0.07317073170731707,,22.474226804123713,0.4090909090909091,0.022727272727272728,0.04332129963898917,0.02280130293159609,0.10204081632653061,0.04878048780487805,0.058666666666666666,0.028277634961439587,0.05194805194805195,0.01904761904761905,0.038461538461538464,0.05154639175257732,0.019417475728155338,0.06493506493506493,0.09090909090909091,0.125,0.8333333333333334,0.20114942528735633,0.45714285714285713,0.5333333333333333,0.3125,0.23563218390804597,0.3563218390804598,0.3870967741935484,0.4,0.20833333333333334,0.13218390804597702,0.391304347826087,0.391304347826087,1.0,0.07471264367816093,0.3125,,0.22388059701492538,0.4666666666666667,0.1044776119402985,0.40804597701149425,0.4501205202312138,0.49433214285714283,0.4345833333333333,0.060109289617486336,0.07482993197278912,0.059782608695652176,0.41847826086956524,10.59782608695652,24.583333333333332,0.3412322274881517,15.0,1.0,11.0,7.0,1.0,8.0,7.0,1.0,1.0,5.0,1.0,5.0,0.008,0.010752688172043012,0.36585365853658536,0.39473684210526316,0.13333333333333333,3.0,,2.0,2.0,9.0,1.0,4.0,2.0,6.0,,1.0,3.0,,1.0,1.0,1.0,,,0.25,0.375,0.03225806451612903,,,0.06666666666666667,0.23076923076923078,0.23076923076923078,1.0,,0.125,,,0.13432835820895522,0.2222222222222222,0.25,,1.0,1.0,2.0,4.0,,,,,0.125,0.5,1.0,0.5714285714285714,,True,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,18626.0,310,29,557,574,141,208,69,1131,19.0,33.0,8.0,16.0,3.0,8.0,4.0,,,,,,1.0,22.0,37.0,,1.0,14.0,58.0,613,8.0,16.0,20.0,4.0,10.0,1.0,5.0,13.0,26.0,18.0,,16.0,,5.0,,4.0,1.0,5.0,1.0,2.0,11.0,4.0,28.0,7.0,35.0,7.0,49.0,34.0,83.0,5.0,2.0,,2.0,7.0,27.0,52,4.0,,19.0,5.0,27.0,,8.0,6.0,18.0,9.0,9.0,18.0,11.0,1.0,13.0,141,5.0,5.0,0.5909090909090909,0.9285714285714286,,,,0.5945945945945946,0.5,0.4,0.5789473684210527,0.5,0.36363636363636365,0.5576923076923077,0.45454545454545453,0.38235294117647056,0.02631578947368421,,0.13513513513513514,0.15151515151515152,,,9.090909090909092,0.7142857142857143,0.25925925925925924,0.1891891891891892,0.14583333333333334,0.13725490196078433,0.09302325581395349,0.17796610169491525,0.13617021276595745,0.13043478260869565,0.20634920634920634,0.07142857142857142,0.1694915254237288,0.2028985507246377,0.19298245614035087,0.15151515151515152,0.1111111111111111,0.6111111111111112,0.868421052631579,0.5757575757575758,0.6785714285714286,0.5789473684210527,0.10526315789473684,,,,,,,,,0.02631578947368421,1.0,0.5,0.7272727272727273,0.375,,0.8947368421052632,0.5378891891891892,0.561575,0.52673,0.17391304347826086,0.17777777777777778,0.3448275862068966,0.22413793103448276,0.8675675675675676,40.4,0.25314183123877915,3.0,,1.0,1.0,2.0,9.0,8.0,1.0,,3.0,1.0,3.0,0.10843373493975904,0.2,0.75,0.75,0.6666666666666666,,,,,1.0,,,4.0,,,1.0,,2.0,1.0,1.0,,,,,,,,0.10526315789473684,0.13333333333333333,,,,,,,,0.09090909090909091,,,,,,,,,,,1.0,,,,,,True,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,19730.0,329,37,587,582,80,70,79,1169,18.0,29.0,7.0,14.0,5.0,7.0,4.0,1.0,2.0,,,,,20.0,35.0,,,8.0,48.0,613,7.0,14.0,15.0,6.0,8.0,,,12.0,24.0,16.0,,14.0,,5.0,,1.0,1.0,2.0,,1.0,5.0,3.0,34.0,10.0,37.0,4.0,51.0,37.0,88.0,3.0,6.0,1.0,2.0,9.0,34.0,64,5.0,1.0,11.0,2.0,11.0,3.0,7.0,,21.0,12.0,9.0,21.0,9.0,1.0,12.0,80,3.0,,0.6,0.9230769230769231,,,,0.5714285714285714,0.5,0.75,0.5714285714285714,0.5,0.75,0.6153846153846154,0.5357142857142857,0.75,,,0.14285714285714285,0.13793103448275862,0.25,,7.027818448023426,0.3333333333333333,0.2222222222222222,0.18048780487804877,0.13877551020408163,0.15873015873015872,0.05555555555555555,0.17537313432835822,0.12374581939799331,0.140625,0.17894736842105263,0.04878048780487805,0.16176470588235295,0.21794871794871795,0.15254237288135594,0.1276595744680851,0.25,0.42857142857142855,0.8285714285714286,0.6206896551724138,0.72,0.5555555555555556,0.11428571428571428,0.05714285714285714,0.5,0.5,1.0,,,,,,1.0,0.5,0.875,0.7142857142857143,,0.8285714285714286,0.5580485714285714,0.6148615384615385,0.5666375,0.1794871794871795,0.1794871794871795,0.3125,0.25,1.9714285714285715,,0.1362862010221465,1.0,1.0,,,2.0,12.0,7.0,5.0,,1.0,3.0,,0.09302325581395349,0.2,0.25,0.3333333333333333,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,True,
