EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PtsAssisted3s,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,OffensiveGoaltends,Assisted3sPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,SelfOReb,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,BlockedAtRim,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,on,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,OffArc3ReboundPct,FTDefRebounds,DefFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,604.0,10,-5,16,17,11,13.0,5.0,33,2.0,2.0,1.0,3.0,1.0,5.0,5.0,7.0,18,1.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,1.0,1.0,6.0,2.0,1.0,4.0,11,1.0,0.2,0.2,0.4375,0.5,0.4,0.2,0.5,42.85714285714286,1.0,0.1,0.07692307692307693,0.25,0.4,0.6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.45011999999999996,0.3349,0.4739,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,4.62,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,2605.0,43,-12,70,70,18,3.0,8.0,140,6.0,2.0,3.0,4.0,5.0,13.0,3.0,16.0,87,1.0,,,3.0,2.0,4.0,8.0,,,,3.0,1.0,,1.0,,1.0,1.0,3,4,,,4.0,1.0,1.0,4.0,18,1.0,0.38461538461538464,0.43333333333333335,0.47058823529411764,,0.4,,,23.076923076923077,1.0,,,,0.4,0.26666666666666666,0.75,0.75,0.5,0.5333333333333333,0.47354999999999997,0.3806,0.5379750000000001,0.0625,0.07142857142857142,,0.25,7.592307692307691,0.2571428571428571,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,8.0,1.0,2.0,3.0,1.0,0.2,0.2,0.5,0.5,0.3333333333333333,0.25,0.13333333333333333,0.07142857142857142,0.1111111111111111,0.08108108108108109,0.1111111111111111,0.08333333333333333,0.125,0.3333333333333333,0.3333333333333333,0.5,0.2,0.13333333333333333,0.5,0.5,0.5,0.25,0.5,24.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,3673.0,61,-20,102,103,24,17.0,11.0,205,1.0,,4.0,4.0,6.0,9.0,2.0,17.0,119,,,,,,,8.0,,1.0,1.0,7.0,1.0,,3.0,,1.0,4.0,7,8,,2.0,5.0,3.0,,,24,,0.6666666666666666,0.5769230769230769,0.5666666666666667,,,,,15.92920353982301,0.3333333333333333,0.02631578947368421,0.022222222222222223,,0.07692307692307693,0.3076923076923077,1.0,1.0,,0.38461538461538464,0.4469884615384615,0.43635,0.43635,0.2,0.2727272727272727,,,11.744444444444445,0.23529411764705882,1.0,,4.0,,,,1.0,4.0,,1.0,4.0,,,,,,,,,,6.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,,,0.3076923076923077,0.14285714285714285,,0.10714285714285714,,0.15789473684210525,,1.0,1.0,1.0,0.3076923076923077,,,,,,,23.075,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.1875,0.25,0.25,0.25,0.3076923076923077,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,3150.0,52,-6,85,85,30,27.0,13.0,170,4.0,,1.0,2.0,4.0,9.0,2.0,10.0,90,1.0,,2.0,2.0,2.0,4.0,4.0,,1.0,1.0,6.0,1.0,,1.0,,,,4,4,,1.0,4.0,1.0,1.0,4.0,30,1.0,0.4444444444444444,0.36363636363636365,0.38461538461538464,1.0,0.5,,,14.285714285714286,1.0,0.02564102564102564,0.022727272727272728,0.06666666666666667,0.36363636363636365,0.18181818181818182,0.5,0.5,,0.5454545454545454,0.47753636363636365,0.5529,0.44564999999999994,0.08333333333333333,0.1,0.2,0.4,7.588888888888889,0.35294117647058826,2.0,,3.0,,1.0,,,2.0,1.0,1.0,4.0,,1.0,,4.0,6.0,2.0,,14.0,1.0,4.0,5.0,1.0,0.5,0.6666666666666666,,,0.5,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.06666666666666667,0.09803921568627451,0.09090909090909091,0.0625,0.07692307692307693,0.5,0.5,,0.2727272727272727,0.09090909090909091,,,,,,24.1,1.0,,1.0,,1.0,,,2.0,2.0,,,,,,,,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,0.3333333333333333,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,5180.0,86,-27,143,144,49,37.0,19.0,287,14.0,4.0,2.0,3.0,11.0,18.0,7.0,29.0,163,8.0,3.0,15.0,4.0,2.0,6.0,12.0,2.0,10.0,11.0,20.0,2.0,1.0,5.0,,2.0,4.0,9,8,1.0,2.0,10.0,5.0,,6.0,49,,0.6111111111111112,0.6111111111111112,0.6304347826086957,0.75,0.5,0.1111111111111111,0.14285714285714285,17.28395061728395,0.4,0.17543859649122806,0.16417910447761194,0.21052631578947367,0.7777777777777778,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777778,0.5321777777777776,0.5611375,0.5698,0.21739130434782608,0.21739130434782608,0.5172413793103449,0.20689655172413793,2.3944444444444444,0.34265734265734266,9.0,2.0,1.0,,,,,,2.0,,10.0,,,,2.0,3.0,2.0,,7.0,4.0,5.0,9.0,1.0,0.45454545454545453,0.8333333333333334,,,0.5,0.5,,0.08333333333333333,0.2222222222222222,0.11538461538461539,0.13333333333333333,0.07692307692307693,0.1875,0.6428571428571429,0.75,0.4444444444444444,0.05555555555555555,,,,0.5,,,,,,,,,,,,,,3.0,2.0,,,,,0.05263157894736842,0.5,,,,,,,,,6.0,8.0,6.0,10.0,1.0,,1.0,,,,4.0,,4.0,3.0,0.75,0.75,,0.75,,1.0,0.75,1.0,1.0,4.0,2.0,0.1,0.375,0.25,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,2575.0,43,-15,73,74,31,34.0,11.0,147,3.0,2.0,,2.0,2.0,8.0,,7.0,76,,,3.0,5.0,,2.0,2.0,1.0,,,5.0,1.0,,3.0,,1.0,1.0,3,2,,1.0,,,,2.0,31,,0.25,0.35,0.35,1.5,0.16666666666666666,0.125,,15.476190476190476,0.3333333333333333,,,,0.3,0.2,,,0.3333333333333333,0.5,0.46529,0.56325,0.44905833333333334,,,0.42857142857142855,0.2857142857142857,9.375,0.4246575342465753,2.0,1.0,3.0,,,,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,2.0,,5.0,5.0,1.0,0.5,0.5,0.5,0.5,0.2,0.16666666666666666,0.2,0.15625,,0.12195121951219512,,0.21428571428571427,,0.6666666666666666,0.6666666666666666,0.5,0.3,,,,0.5,,,24.1,,1.0,2.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,,,1.0,,0.16666666666666666,,,,0.2,0.5,0.5,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,3114.0,52,-20,88,89,42,30.0,14.0,177,4.0,2.0,1.0,3.0,5.0,12.0,5.0,15.0,98,,1.0,1.0,6.0,3.0,9.0,4.0,1.0,1.0,1.0,9.0,2.0,1.0,3.0,,1.0,3.0,5,6,1.0,1.0,5.0,2.0,1.0,9.0,42,1.0,0.4166666666666667,0.3125,0.4117647058823529,,0.6428571428571429,0.08333333333333333,,19.607843137254903,0.6666666666666666,0.02857142857142857,0.023255813953488372,,0.25,0.1875,0.3333333333333333,0.5,0.3333333333333333,0.5,0.47769687499999997,,0.4534166666666666,0.125,0.16666666666666666,0.06666666666666667,0.6,10.958333333333334,0.4772727272727273,3.0,2.0,5.0,,4.0,,,4.0,3.0,,6.0,,4.0,,3.0,3.0,1.0,1.0,6.0,3.0,5.0,8.0,1.0,0.6,0.6,,,0.5,0.5,0.25,0.13513513513513514,0.375,0.17777777777777778,0.1,0.13333333333333333,0.375,0.75,0.75,0.6666666666666666,0.3125,0.25,,,1.0,,,25.1,1.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,0.07142857142857142,0.16666666666666666,,0.2,0.2,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.1,,1.0,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,829.0,14,-11,22,24,7,6.0,1.0,46,2.0,1.0,,,2.0,2.0,4.0,8.0,33,,,,1.0,,2.0,2.0,,,,2.0,,,2.0,,1.0,,3,2,,,4.0,2.0,,2.0,7,,1.0,1.0,1.0,,1.0,,,26.08695652173913,,,,,1.0,,,,1.0,1.0,0.63045,,0.5528,0.5,0.5,,0.25,,0.3181818181818182,2.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,2.0,2.0,,0.5,0.5,,,1.0,1.0,,0.2,,0.18181818181818182,0.25,,,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,365.0,6,-1,11,11,5,,1.0,22,,,,,,,,3.0,13,,,,,,3.0,,,,,,,,,,,,1,1,,,,,,3.0,5,,,1.5,1.5,,1.5,,,8.333333333333334,,,,,,,,,,1.0,0.5838,,0.5838,,,,1.0,,0.45454545454545453,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,1.5,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,24.1,,,,,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,3805.0,63,-18,105,103,28,18.0,12.0,208,8.0,1.0,2.0,9.0,8.0,25.0,8.0,24.0,118,1.0,2.0,2.0,7.0,4.0,10.0,8.0,,1.0,3.0,13.0,2.0,,5.0,,2.0,3.0,8,9,,1.0,8.0,3.0,1.0,10.0,28,1.0,0.32,0.3076923076923077,0.4,0.5,0.5,,,29.914529914529915,0.4,0.024390243902439025,0.06382978723404255,,0.3076923076923077,0.34615384615384615,0.2222222222222222,0.2222222222222222,0.125,0.34615384615384615,0.44687600000000005,,0.46585714285714286,0.10344827586206896,0.10714285714285714,0.08333333333333333,0.4166666666666667,7.14,0.26666666666666666,4.0,1.0,8.0,,1.0,1.0,,1.0,3.0,1.0,8.0,,1.0,,4.0,4.0,3.0,,8.0,2.0,8.0,10.0,2.0,0.5,0.5,,,0.42857142857142855,0.375,0.038461538461538464,0.1702127659574468,0.14285714285714285,0.16393442622950818,0.2,0.09090909090909091,0.08333333333333333,0.5,0.5,0.5,0.3076923076923077,0.038461538461538464,,,1.0,0.125,,35.3,2.0,,,,,,,,,,3.0,1.0,,,,0.058823529411764705,0.26666666666666666,0.5,0.25,0.25,,,,,,,,1.0,,,,,,1.0,,2.0,1.0,,2.0,2.0,,,,1.0,0.5,1.0,,2.0,1.0,1.0,,0.3333333333333333,,1.0,0.5,,,,1.0,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,
