EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,DefThreePtRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGA,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,PenaltyTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFGM,SecondChanceArc3FGA,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,Fg3aBlocked,Travels,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Loose Ball Fouls Drawn,OffCorner3ReboundPct,3SecondViolations,on,SecondChanceArc3FGM,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,StepOutOfBoundsTurnovers,OffShortMidRangeReboundPct,SelfORebPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceCorner3PctAssisted
101195,1610612741,Luke Schenscher,Luke Schenscher,101195,CHI,852.0,14,8.0,28,30,14,21,3.0,58,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,22,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,14,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,12.903225806451614,0.2,0.2222222222222222,0.4,0.14285714285714285,0.18181818181818182,0.4,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6259,0.6666666666666666,0.6666666666666666,0.4,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,1196.0,20,-2.0,44,39,22,22,3.0,83,,,,,1.0,1.0,2.0,10.0,42,,,2.0,2.0,4.0,2.0,,1.0,,,3.0,1.0,4.0,,,,,,1.0,,2.0,,4.0,22,1.0,,0.6666666666666666,,0.7142857142857143,1.0,0.5,14.583333333333334,,,0.09090909090909091,0.21428571428571427,0.05,0.1111111111111111,,,,,,,,0.8333333333333334,0.49995833333333334,,,0.2,0.4,0.5,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.3333333333333333,0.8333333333333334,0.375,0.42857142857142855,1.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.44716666666666666,17.2,24.419999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,2327.0,39,-6.0,81,77,22,40,6.0,158,1.0,3.0,,1.0,4.0,11.0,,8.0,78,,1.0,,,,2.0,,,2.0,,3.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,,,,,,22,0.36363636363636365,,0.36363636363636365,,0.36363636363636365,,,18.181818181818183,,0.08333333333333333,,0.08108108108108109,0.058823529411764705,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,0.2727272727272727,0.41076363636363633,,,,,0.2716049382716049,3.0,8.0,,,,,,,,,2.0,,,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,0.07692307692307693,0.1111111111111111,0.5,0.7272727272727273,0.375,0.375,,,,,,,0.3342,12.645454545454545,,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.75,0.75,0.6,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.2,1.0,0.6666666666666666,0.5,0.5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,815.0,14,,27,28,19,14,3.0,55,,,,,1.0,4.0,4.0,12.0,31,,,3.0,2.0,10.0,2.0,,,1.0,,2.0,1.0,3.0,,1.0,,,,2.0,,5.0,1.0,10.0,19,0.25,,0.5714285714285714,1.5,0.6666666666666666,1.5,0.8333333333333334,33.333333333333336,,0.16666666666666666,,0.2222222222222222,,,,0.25,,,,,,0.42857142857142855,0.37820714285714285,0.2222222222222222,0.2,0.25,0.8333333333333334,0.7037037037037037,,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,1.0,2.0,3.0,,2.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.8,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.42857142857142855,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.4,0.37256999999999996,15.850000000000001,25.233333333333334,,,,2.0,2.0,1.0,1.0,,6.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.4173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,7837.0,131,-14.0,263,259,97,118,17.0,522,1.0,3.0,,,2.0,9.0,5.0,30.0,278,,,,4.0,9.0,2.0,,,9.0,2.0,15.0,1.0,16.0,1.0,5.0,4.0,13.0,,5.0,1.0,6.0,1.0,9.0,97,0.2222222222222222,,0.5,,0.5357142857142857,,0.5,11.702127659574469,0.11764705882352941,0.1267605633802817,,0.12380952380952381,0.009708737864077669,,0.2,0.08333333333333333,0.12,0.3333333333333333,0.5,,,0.76,0.515906,0.038461538461538464,0.1,,0.3,0.3688212927756654,,2.0,2.0,4.0,12.0,3.0,7.0,16.0,,1.0,3.0,4.0,18.0,12.0,4.0,2.0,,,,,2.0,0.8571428571428571,0.4375,0.4375,0.3333333333333333,0.35714285714285715,0.64,0.11764705882352941,0.043478260869565216,,0.08,,,0.16,0.5,0.5,1.0,0.48,0.42857142857142855,0.43256428571428573,8.411111111111111,24.30625,,2.0,6.0,7.0,13.0,4.0,3.0,2.0,33.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,,6.0,0.5,0.5,0.8,0.014285714285714285,,0.027777777777777776,0.09090909090909091,,,,0.6093,1.0,4.0,,1.0,,1.0,5.0,1.0,,1.0,1.0,3.0,5.0,,2.0,,,0.25,,0.16,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.0,,0.14285714285714285,,0.3333333333333333,0.4166666666666667,,2.0,3.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.25,0.2727272727272727,1.0,0.8,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,677.0,11,-2.0,18,21,6,11,1.0,39,,1.0,,,,3.0,,,24,,,,,,,,,1.0,,2.0,,2.0,,,,2.0,,,,,,,6,,,,,,,,15.0,,0.2,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,0.4348666666666667,,,,,0.3333333333333333,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,0.3904,6.766666666666667,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,4660.0,78,3.0,156,153,63,66,7.0,309,5.0,10.0,,,11.0,25.0,20.0,51.0,166,,1.0,,9.0,26.0,18.0,,,4.0,,5.0,,5.0,6.0,13.0,1.0,9.0,,18.0,1.0,24.0,9.0,26.0,63,0.44,,0.5,,0.5952380952380952,,0.5909090909090909,33.53658536585366,,0.09090909090909091,,0.07462686567164178,,,0.0625,0.14285714285714285,0.3225806451612903,0.5,0.7142857142857143,,,0.5161290322580645,0.5011596774193549,0.23076923076923078,0.2727272727272727,,0.5098039215686274,0.40384615384615385,6.0,15.0,1.0,1.0,5.0,3.0,3.0,6.0,,7.0,13.0,3.0,6.0,5.0,1.0,3.0,1.0,,1.0,1.0,3.0,0.6666666666666666,0.5,0.5,0.5384615384615384,0.53125,0.1935483870967742,0.043478260869565216,0.06666666666666667,1.0,0.4838709677419355,0.4,0.46153846153846156,0.03225806451612903,1.0,1.0,1.0,0.16129032258064516,0.1875,0.48238125000000004,10.359999999999998,25.083333333333332,5.0,4.0,8.0,5.0,13.0,4.0,1.0,1.0,31.0,,3.0,1.0,7.0,4.0,3.0,,1.0,5.0,0.18181818181818182,0.18181818181818182,0.5384615384615384,,,,0.07142857142857142,0.2,0.16666666666666666,0.3125,,,,,,,,2.0,1.0,,1.0,1.0,3.0,2.0,,6.0,,,0.3333333333333333,,,,,0.4,0.4,,,,,0.3333333333333333,0.4,,5.0,2.0,5.0,2.0,1.0,0.2,0.3,,,,0.5,3.0,1.0,5.0,1.0,1.0,1.0,0.13333333333333333,0.5,0.6,,,,,,,,,True,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,5469.0,91,-26.0,186,180,64,81,11.0,366,5.0,9.0,,1.0,11.0,25.0,4.0,29.0,195,,3.0,,1.0,5.0,10.0,,2.0,5.0,2.0,12.0,4.0,16.0,3.0,3.0,1.0,7.0,2.0,9.0,2.0,9.0,4.0,5.0,64,0.44,,0.4166666666666667,,0.4264705882352941,,0.3125,18.592964824120603,0.2222222222222222,0.09803921568627451,0.07407407407407407,0.136986301369863,0.04938271604938271,0.09523809523809523,,0.23529411764705882,0.3,0.5555555555555556,0.7142857142857143,0.3333333333333333,,0.4666666666666667,0.4528566666666667,0.11764705882352941,0.13793103448275862,,0.1724137931034483,0.34408602150537637,3.0,11.0,1.0,3.0,2.0,1.0,1.0,5.0,,2.0,5.0,2.0,3.0,2.0,5.0,,2.0,,2.0,2.0,,1.0,0.2,0.2,0.4,0.2857142857142857,0.16666666666666666,0.22727272727272727,0.23529411764705882,1.0,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.1,0.3333333333333333,0.5,1.0,0.06666666666666667,0.14285714285714285,0.46112857142857144,9.08,24.040000000000003,2.0,12.0,2.0,,2.0,,,,4.0,2.0,2.0,2.0,,,,,1.0,1.0,0.5454545454545454,0.5454545454545454,,0.037037037037037035,,0.07142857142857142,0.058823529411764705,0.6,0.3333333333333333,0.2857142857142857,0.4661,3.0,5.0,,,,1.0,,,,,,,,,1.0,,,,,0.16666666666666666,0.6,0.6,,,,,0.14285714285714285,,,,,2.0,1.0,1.0,,,0.08,0.2222222222222222,,0.2,0.6666666666666666,,1.0,,,,,,,,0.5,1.0,1.0,1.0,0.2,0.3333333333333333,,,,True,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,5527.0,92,-9.0,186,184,69,89,12.0,370,9.0,15.0,,,14.0,26.0,15.0,64.0,194,,,,7.0,23.0,28.0,,,6.0,1.0,7.0,1.0,8.0,6.0,7.0,1.0,7.0,2.0,13.0,2.0,18.0,6.0,23.0,69,0.5384615384615384,,0.5833333333333334,,0.6428571428571429,,0.71875,28.14070351758794,0.08333333333333333,0.11764705882352941,,0.0821917808219178,0.013333333333333334,,0.15789473684210525,0.125,0.35714285714285715,0.6,0.6428571428571429,,,0.7380952380952381,0.5143249999999998,0.14893617021276595,0.2,,0.359375,0.3709677419354839,2.0,6.0,2.0,6.0,10.0,2.0,7.0,16.0,,5.0,9.0,4.0,15.0,10.0,,2.0,,,,,1.0,0.7142857142857143,0.4375,0.4375,0.5555555555555556,0.6153846153846154,0.38095238095238093,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.23809523809523808,0.15384615384615385,0.4841423076923077,6.342307692307693,24.618750000000002,5.0,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,,0.14285714285714285,0.0196078431372549,0.0625,,0.0625,,,0.38461538461538464,,3.0,5.0,,,1.0,2.0,5.0,1.0,,,2.0,6.0,5.0,,4.0,1.0,,0.5,,0.11904761904761904,0.6,0.6,0.5,0.5,,,0.15384615384615385,0.5,0.5,0.5,0.058823529411764705,1.0,,1.0,,1.0,0.038461538461538464,0.06666666666666667,,,,0.6,4.0,,2.0,1.0,2.0,1.0,,,0.8,,,,,,,,,True,,,,,,,,,,,,,
2552,1610612741,Michael Sweetney,Michael Sweetney,2552,CHI,1572.0,26,,53,51,12,5,2.0,104,2.0,2.0,,,3.0,5.0,6.0,12.0,53,,,,2.0,2.0,4.0,,,2.0,,4.0,,4.0,2.0,3.0,1.0,4.0,2.0,9.0,1.0,6.0,2.0,2.0,12,0.6,,0.6,,0.75,,1.0,18.18181818181818,,0.2,,0.21052631578947367,,,,0.4,0.4,1.0,1.0,,,0.4,0.44828,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.22641509433962265,,1.0,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,0.2222222222222222,,1.0,0.2,,,,,,,,,,6.12,,,2.0,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,0.4,0.5,1.0,,,,,,,,,,1.0,,,1.0,,0.2,,0.5,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,
