EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceFtPoints,PtsPutbacks,BadPassSteals,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Travels,OffShortMidRangeReboundPct,Corner3Assists,BlockedAtRim,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,HeaveAttempts
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,862.0,14,4,30,28,28.0,7.0,2,58,,,,,,,1.0,5.0,2.0,2.0,,,,,1.0,,,1.0,3.0,7.0,,1.0,,6.0,30,,1.0,,,3.0,6.0,,1.0,,6.0,6.0,,,1.0,,2.0,1.0,2.0,1.0,,5.0,,3.0,,3.0,1.0,4.0,,3.0,,,,6.0,28.0,1.0,1.0,1.0,,,,,0.42857142857142855,,0.5,0.375,,0.42857142857142855,0.375,,0.42857142857142855,0.125,0.2857142857142857,,22.857142857142858,,0.375,,0.375,0.0625,,,0.4,0.3333333333333333,,,,,0.625,0.2,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,,,,,0.125,,,,,,,,,,,0.14285714285714285,,0.125,,0.41586874999999995,0.4616,0.40933571428571425,,,,1.0,11.8,25.3,0.9333333333333333,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4,,0.07142857142857142,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,False,,,,,,,,,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,4357.0,73,-19,137,139,66.0,60.0,25,276,2.0,4.0,,,1.0,3.0,2.0,4.0,1.0,4.0,,5.0,2.0,5.0,10.0,2.0,4.0,5.0,5.0,12.0,5.0,15.0,4.0,29.0,144,,,3.0,5.0,2.0,8.0,4.0,7.0,4.0,20.0,6.0,4.0,15.0,10.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,,4.0,,5.0,2.0,7.0,3.0,6.0,4.0,4.0,,20.0,66.0,,0.6,0.6,1.0,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.4166666666666667,,0.25,0.46296296296296297,0.5,0.5333333333333333,0.5,0.625,0.5882352941176471,0.5555555555555556,0.08333333333333333,0.25,17.341040462427745,,0.08695652173913043,,0.09259259259259259,0.022727272727272728,,,0.14285714285714285,0.09523809523809523,0.14814814814814814,0.5,0.6666666666666666,0.5,0.14814814814814814,0.5,0.5,1.0,0.14814814814814814,0.25,0.25,,0.18518518518518517,,,,0.37037037037037035,0.5,0.5,1.0,,,,0.6666666666666666,0.2,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.8,0.7037037037037037,0.5,0.4789981481481482,0.52265,0.4627266666666666,,,0.1724137931034483,0.6896551724137931,8.916666666666666,25.299999999999997,0.48175182481751827,,,,,,,2.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.030303030303030304,0.125,,0.038461538461538464,0.14285714285714285,,0.06666666666666667,1.0,,,2.0,,2.0,,,,,,0.047619047619047616,,,,,False,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,6087.0,101,-35,196,191,86.0,74.0,32,387,5.0,8.0,,,3.0,4.0,3.0,7.0,4.0,16.0,,1.0,1.0,1.0,9.0,2.0,,2.0,12.0,31.0,1.0,10.0,7.0,34.0,215,,1.0,2.0,,5.0,10.0,,3.0,5.0,15.0,10.0,14.0,,9.0,1.0,2.0,14.0,16.0,7.0,6.0,34.0,1.0,4.0,,4.0,3.0,7.0,1.0,5.0,11.0,11.0,3.0,15.0,86.0,1.0,0.4166666666666667,0.4166666666666667,,0.1,,0.1,0.3870967741935484,,0.5,0.32926829268292684,,0.38461538461538464,0.3695652173913043,,0.4411764705882353,0.24390243902439024,0.06451612903225806,0.125,20.851063829787233,,0.0784313725490196,0.05263157894736842,0.06349206349206349,0.02586206896551724,0.07142857142857142,,0.058823529411764705,0.13636363636363635,0.1951219512195122,0.625,0.7142857142857143,0.4,0.17073170731707318,0.42857142857142855,0.5,0.6666666666666666,0.3902439024390244,0.25,0.25,0.25,0.024390243902439025,,,,0.21951219512195122,0.1111111111111111,0.1111111111111111,,,,,0.6666666666666666,0.3076923076923077,0.75,0.07692307692307693,0.15384615384615385,,0.43902439024390244,0.1111111111111111,0.4567353658536585,0.466975,0.4743538461538461,0.06976744186046512,0.09090909090909091,,0.4411764705882353,11.380645161290321,25.15,0.4387755102040816,3.0,2.0,2.0,1.0,,,3.0,3.0,,2.0,,1.0,4.0,2.0,3.0,,3.0,,,3.0,,1.0,,,,,,0.14285714285714285,1.0,0.020618556701030927,,0.07407407407407407,,,,0.038461538461538464,,,1.0,,,2.0,,,,,,,,,,1.0,False,,,,,,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,3825.0,64,-49,123,123,50.0,37.0,17,246,,,,,,,,,2.0,4.0,,,,,,,,,2.0,4.0,,,,4.0,150,2.0,2.0,,4.0,,1.0,,,,,4.0,,,,,,1.0,2.0,,1.0,5.0,1.0,5.0,,5.0,5.0,10.0,6.0,10.0,5.0,,,,50.0,2.0,1.0,1.0,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,4.827586206896552,,0.13513513513513514,0.125,0.12195121951219512,0.0684931506849315,0.14285714285714285,0.09090909090909091,0.2,0.125,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,0.405325,0.3698,0.4138,,,1.0,,17.75,,0.4065040650406504,,1.0,1.0,,,,,,,4.0,,,3.0,2.0,1.0,,,2.0,1.0,3.0,1.0,1.0,,,,,,,0.3333333333333333,0.06153846153846154,,0.09090909090909091,0.038461538461538464,,,,,3.0,1.0,,,1.0,,3.0,,,1.0,0.058823529411764705,,,,,False,,,,,,,,1.0,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,1332.0,22,-4,42,43,26.0,14.0,7,85,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,2.0,1.0,1.0,4.0,,1.0,3.0,2.0,3.0,1.0,6.0,,7.0,40,1.0,1.0,,2.0,2.0,3.0,1.0,4.0,,7.0,2.0,2.0,3.0,4.0,1.0,,,,,,,,4.0,,5.0,2.0,7.0,,,2.0,,,7.0,26.0,,0.5,1.0,1.0,0.16666666666666666,0.25,0.16666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3888888888888889,1.0,0.5,0.3888888888888889,1.0,0.5,0.6666666666666666,,,20.408163265306122,,0.25,,0.20833333333333334,0.07692307692307693,,,0.125,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.2222222222222222,,,,0.4444444444444444,0.25,0.25,1.0,1.0,1.0,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.25,0.5585055555555555,0.6296,0.5693214285714285,,,0.2857142857142857,1.0,,24.900000000000002,0.6190476190476191,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,0.10526315789473684,0.125,0.3333333333333333,,0.16666666666666666,,0.2,1.0,,,,2.0,,,1.0,,,,,,1.0,,,False,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,7211.0,120,-34,229,227,102.0,94.0,38,456,12.0,28.0,5.0,12.0,4.0,9.0,,7.0,7.0,29.0,,,,,3.0,1.0,,,19.0,64.0,,3.0,25.0,63.0,244,6.0,14.0,1.0,12.0,6.0,21.0,,,17.0,29.0,14.0,24.0,,3.0,,7.0,4.0,5.0,2.0,2.0,11.0,2.0,7.0,,9.0,9.0,18.0,3.0,13.0,30.0,35.0,12.0,29.0,102.0,4.0,0.3684210526315789,0.4666666666666667,,,,,0.296875,0.42857142857142855,0.2857142857142857,0.2835820895522388,0.4,0.2857142857142857,0.37349397590361444,0.4,0.453125,0.04477611940298507,0.109375,0.14285714285714285,32.971014492753625,,0.0958904109589041,0.11764705882352941,0.10227272727272728,0.06766917293233082,0.16666666666666666,0.05,0.13636363636363635,0.0967741935483871,0.417910447761194,0.42857142857142855,0.5,0.25,0.1044776119402985,,,,0.43283582089552236,0.2413793103448276,0.25,0.5714285714285714,,,,,0.04477611940298507,,,,0.8,0.4166666666666667,,0.06666666666666667,0.42857142857142855,0.4444444444444444,,,,0.4626865671641791,,0.45607611940298504,0.5107909090909092,0.4520095238095238,0.15384615384615385,0.16,0.19047619047619047,0.4603174603174603,9.212499999999999,24.5,0.44541484716157204,,1.0,1.0,,2.0,,5.0,5.0,,7.0,2.0,5.0,4.0,2.0,3.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0,,,,,0.2857142857142857,0.375,0.0603448275862069,0.13333333333333333,0.14285714285714285,0.020833333333333332,0.07692307692307693,0.5,0.125,,2.0,2.0,,8.0,2.0,1.0,,,1.0,2.0,0.030303030303030304,,,,1.0,False,,,,,,,,,0.034482758620689655,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,6205.0,103,-28,195,189,78.0,59.0,38,384,13.0,22.0,,2.0,4.0,8.0,4.0,13.0,5.0,13.0,,,,,,,,,22.0,48.0,,,8.0,52.0,223,3.0,7.0,,8.0,8.0,14.0,,,6.0,22.0,22.0,22.0,,,,5.0,14.0,15.0,6.0,6.0,31.0,,3.0,,5.0,5.0,10.0,3.0,7.0,8.0,9.0,4.0,22.0,78.0,1.0,0.5,0.5,,,,,0.4583333333333333,0.42857142857142855,0.5714285714285714,0.4583333333333333,0.42857142857142855,0.5714285714285714,0.5,0.5,0.6470588235294118,,0.10416666666666667,0.18181818181818182,25.31645569620253,,0.046875,,0.0625,0.0380952380952381,,,0.07692307692307693,0.05,0.4583333333333333,0.5909090909090909,0.7222222222222222,0.38461538461538464,0.2708333333333333,0.3076923076923077,0.3333333333333333,0.5,0.2708333333333333,0.38461538461538464,0.38461538461538464,0.8,,,,,,,,,0.2857142857142857,,,,0.5714285714285714,0.5,,,,0.4583333333333333,,0.4862854166666666,0.4322714285714286,0.5292642857142857,0.0784313725490196,0.0784313725490196,0.15384615384615385,0.4230769230769231,7.379166666666666,,0.4,,1.0,1.0,2.0,,,1.0,1.0,,4.0,2.0,2.0,4.0,3.0,5.0,1.0,5.0,3.0,,8.0,,2.0,2.0,,,,,0.07692307692307693,0.625,0.04395604395604396,0.125,0.037037037037037035,0.047619047619047616,0.13333333333333333,,0.09523809523809523,,1.0,,2.0,,1.0,,1.0,,,,0.045454545454545456,,,,1.0,False,,,,,,,,,,1.0,0.2,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,6424.0,107,-45,196,194,77.0,68.0,38,390,5.0,10.0,2.0,5.0,,3.0,1.0,7.0,5.0,17.0,,,,,,,,,11.0,34.0,,,5.0,27.0,223,2.0,7.0,,4.0,,11.0,,,2.0,2.0,14.0,8.0,,,,,7.0,7.0,3.0,2.0,14.0,1.0,13.0,3.0,20.0,9.0,29.0,6.0,10.0,12.0,9.0,4.0,2.0,77.0,2.0,0.6363636363636364,0.7777777777777778,,,,,0.3235294117647059,0.2857142857142857,,0.3235294117647059,0.2857142857142857,,0.35526315789473684,0.2857142857142857,0.07692307692307693,,,,16.666666666666668,0.6,0.19117647058823528,0.045454545454545456,0.20238095238095238,0.07627118644067797,,0.16666666666666666,0.2,0.2,0.29411764705882354,0.5,0.5,0.4,0.20588235294117646,0.14285714285714285,0.14285714285714285,,0.5,0.29411764705882354,0.29411764705882354,1.0,,,,,,,,,0.7142857142857143,0.4,,,0.2727272727272727,,,,,0.29411764705882354,,0.4391205882352941,0.4944714285714286,0.4132090909090909,0.10810810810810811,0.10810810810810811,0.14814814814814814,0.07407407407407407,11.07058823529412,,0.39285714285714285,,,,2.0,,,1.0,1.0,,8.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,8.0,2.0,8.0,2.0,,0.5,0.08333333333333333,0.25,0.07142857142857142,0.08888888888888889,0.21428571428571427,0.5,,0.25,1.0,,,4.0,1.0,,4.0,,,,0.08695652173913043,,4.0,0.16666666666666666,1.0,False,,,,,,,,,,,,2.0,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,3741.0,62,-17,124,125,59.0,53.0,22,249,2.0,3.0,1.0,2.0,2.0,2.0,,,,1.0,,,,,2.0,,,1.0,2.0,4.0,,2.0,11.0,15.0,126,1.0,3.0,,8.0,2.0,2.0,,1.0,5.0,9.0,2.0,2.0,,1.0,,,,,,,,1.0,9.0,4.0,14.0,7.0,21.0,5.0,10.0,11.0,16.0,4.0,9.0,59.0,1.0,0.5,1.0,,,,,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5357142857142857,0.5714285714285714,0.6428571428571429,0.3333333333333333,,,13.333333333333334,0.5714285714285714,0.21951219512195122,0.09090909090909091,0.20408163265306123,0.09859154929577464,0.14285714285714285,0.2222222222222222,0.29411764705882354,0.13333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,,,0.6666666666666666,1.0,,0.3333333333333333,,0.8333333333333334,,0.49040000000000006,0.5097666666666667,0.45345,0.4,0.5,0.5333333333333333,0.6,4.275,53.400000000000006,0.47580645161290325,,,,,,,4.0,3.0,,6.0,1.0,,2.0,1.0,2.0,,,4.0,2.0,6.0,,3.0,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.1,0.125,0.16666666666666666,0.07407407407407407,0.125,,,1.0,1.0,3.0,6.0,2.0,1.0,,,,,,0.06666666666666667,,1.0,,,False,,,,,,,,2.0,,,,,1.0
1739,1610612743,Ruben Patterson,Ruben Patterson,1739,DEN,3461.0,58,-26,110,109,48.0,29.0,21,219,8.0,12.0,2.0,3.0,4.0,7.0,1.0,5.0,,,,,,,,,,,9.0,17.0,,,2.0,20.0,126,2.0,3.0,,5.0,4.0,10.0,,,2.0,10.0,12.0,6.0,,,,3.0,3.0,3.0,1.0,1.0,6.0,,1.0,,1.0,5.0,6.0,4.0,6.0,7.0,5.0,1.0,10.0,48.0,1.0,0.6666666666666666,0.8571428571428571,,,,,0.5294117647058824,0.6666666666666666,0.4,0.5294117647058824,0.6666666666666666,0.4,0.5263157894736842,0.625,0.4166666666666667,,0.17647058823529413,0.16666666666666666,16.923076923076923,,0.02702702702702703,,0.022222222222222223,0.07462686567164178,,0.1,,,0.7058823529411765,0.6666666666666666,0.8,0.75,0.29411764705882354,0.2,0.25,,,,,,,,,,,,,,1.0,0.6666666666666666,,,0.7,0.5714285714285714,,,,0.7058823529411765,,0.5598176470588234,0.5946,0.55217,0.058823529411764705,0.058823529411764705,0.25,0.5,2.2882352941176474,,0.43636363636363634,,,,1.0,,,2.0,2.0,,5.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,3.0,,,,,,0.2,0.3333333333333333,0.0847457627118644,,0.05263157894736842,0.16666666666666666,,,0.2,,1.0,,1.0,4.0,1.0,,,,,,,,,,1.0,False,,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,1900.0,32,3,58,57,25.0,25.0,15,115,1.0,3.0,1.0,1.0,,1.0,1.0,5.0,2.0,5.0,,,,,,,,,4.0,13.0,,,1.0,9.0,59,2.0,4.0,,5.0,1.0,5.0,,,1.0,3.0,2.0,6.0,,,,3.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,6.0,9.0,5.0,5.0,1.0,2.0,1.0,3.0,25.0,,0.25,0.3333333333333333,,,,,0.3076923076923077,0.5,0.2,0.3076923076923077,0.5,0.2,0.32142857142857145,0.5,0.25,,0.23076923076923078,0.3333333333333333,21.333333333333332,,0.05263157894736842,0.2,0.125,0.16216216216216217,0.25,,,0.1111111111111111,0.23076923076923078,0.3333333333333333,0.5,,0.38461538461538464,0.2,0.3333333333333333,,0.38461538461538464,0.4,0.4,0.5,,,,,,,,,0.25,1.0,,,0.2,,,,,0.23076923076923078,,0.42527692307692305,0.4386666666666667,0.4279,0.07142857142857142,0.07142857142857142,0.5555555555555556,0.3333333333333333,9.8,,0.43103448275862066,,,,1.0,,,,,,5.0,2.0,,4.0,4.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,,2.0,1.0,0.4,0.5,0.15625,0.4,0.125,0.08333333333333333,0.4,,,0.5,,,1.0,2.0,,,,,,,0.25,,2.0,,,False,,,,,,,,,,,,,
