EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,OffThreePtRebounds,LostBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGA,SecondChanceFG3A,Arc3Assists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,LongMidRangePctBlocked,OffFTReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls Drawn,on,BlockedShortMidRange,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,Arc3PctBlocked
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,3374.0,56,-25.0,100,102,52,41,11.0,202,8.0,11.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,9.0,14.0,3.0,21.0,129.0,3.0,5.0,2.0,8.0,2.0,3.0,4.0,12.0,6.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,5.0,1.0,3.0,2.0,6.0,5.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,1.0,6.0,2.0,1.0,4.0,52,1.0,1.0,0.6666666666666666,0.75,0.6428571428571429,0.6,0.6666666666666666,0.6428571428571429,0.6,0.6666666666666666,0.6176470588235294,0.5714285714285714,0.5,0.14285714285714285,0.09090909090909091,0.5,16.521739130434785,0.5,0.6666666666666666,0.12,0.12195121951219512,0.06666666666666667,0.1,0.10204081632653061,0.13333333333333333,0.3333333333333333,0.08695652173913043,0.2,0.14285714285714285,0.1,0.6666666666666666,0.7857142857142857,0.7272727272727273,0.8,0.625,0.14285714285714285,0.5,1.0,1.0,0.07142857142857142,0.8,0.75,0.6666666666666666,0.6666666666666666,1.0,0.7857142857142857,0.5269357142857143,0.48583333333333334,0.4656,0.125,0.125,0.38095238095238093,0.19047619047619047,2.642857142857143,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,4361.0,73,-36.0,131,134,72,73,14.0,265,5.0,10.0,,2.0,4.0,7.0,3.0,4.0,12.0,13.0,26.0,19.0,51.0,179.0,,3.0,2.0,2.0,9.0,16.0,38.0,8.0,18.0,,,1.0,1.0,2.0,1.0,,,5.0,4.0,1.0,2.0,,3.0,6.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,,4.0,2.0,3.0,5.0,17.0,,20.0,7.0,4.0,38.0,72,1.0,3.0,0.3076923076923077,0.3076923076923077,0.5,,0.5625,0.5333333333333333,,0.6,0.6578947368421053,0.25,0.7115384615384616,,,,28.0,0.75,,0.05263157894736842,0.0784313725490196,0.0625,0.05555555555555555,0.1,0.13333333333333333,,0.06666666666666667,0.1,0.05263157894736842,,0.06666666666666667,0.3333333333333333,0.5,0.5,0.2,0.13333333333333333,0.75,0.75,0.3333333333333333,0.4,0.6666666666666666,,,0.35,0.5714285714285714,0.4666666666666667,0.4552666666666667,0.5027666666666667,0.46238999999999997,0.20588235294117646,0.23333333333333334,0.0392156862745098,0.7450980392156863,9.542307692307691,0.549618320610687,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,14.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.13333333333333333,0.2222222222222222,0.2857142857142857,0.14285714285714285,0.4166666666666667,0.4166666666666667,0.4,0.03333333333333333,1.0,1.0,1.0,0.1,0.3333333333333333,0.3333333333333333,0.05,1.0,0.15,0.3333333333333333,0.3333333333333333,25.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,2831.0,47,-11.0,90,92,47,50,11.0,182,,1.0,,1.0,,1.0,,,7.0,1.0,8.0,,2.0,104.0,,2.0,,,,4.0,,,2.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,2.0,,5.0,2.0,7.0,,1.0,1.0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,3.0,,,,,,,47,,,,,0.125,,,0.09090909090909091,,,0.09090909090909091,,,,,,16.504854368932037,0.6666666666666666,,0.06666666666666667,0.05405405405405406,0.25,0.11904761904761904,0.047619047619047616,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,,0.09090909090909091,,,,,,,,0.6363636363636364,0.5,,,0.16666666666666666,,0.36363636363636365,0.4296818181818182,0.46075,0.4461,,,,,15.587500000000002,0.5222222222222223,1.0,,1.0,,1.0,,2.0,,1.0,,3.0,,2.0,,,,2.0,,,,2.0,1.0,,,,,,,0.2727272727272727,,,,0.14285714285714285,0.14285714285714285,,0.09090909090909091,,,,0.18181818181818182,,,0.16666666666666666,,0.16666666666666666,,,25.099999999999998,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2551,1610612749,T.J. Ford,T.J. Ford,2551,MIL,3269.0,54,-3.0,98,99,65,52,11.0,197,3.0,5.0,,,3.0,5.0,1.0,3.0,8.0,7.0,16.0,4.0,18.0,111.0,1.0,1.0,,2.0,5.0,12.0,14.0,,14.0,2.0,1.0,9.0,2.0,11.0,1.0,1.0,6.0,24.0,1.0,,2.0,,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,5.0,,6.0,5.0,2.0,7.0,3.0,,4.0,3.0,,14.0,65,1.0,,,,0.4375,1.0,0.4166666666666667,0.4117647058823529,0.5,0.4166666666666667,0.5,0.5,0.5384615384615384,0.0625,,,21.05263157894737,0.16666666666666666,,0.06666666666666667,0.02631578947368421,,0.044444444444444446,0.021739130434782608,,0.2,,0.16666666666666666,,,0.1111111111111111,0.29411764705882354,0.6,0.6,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.47058823529411764,,,,0.4166666666666667,0.6,0.35294117647058826,0.45740882352941176,0.508325,0.47441666666666665,0.16666666666666666,0.17647058823529413,0.1111111111111111,0.7777777777777778,10.2125,0.6632653061224489,3.0,,1.0,,,,,,,,1.0,,,4.0,,,,,2.0,,,,2.0,,,,,,0.058823529411764705,,,,0.375,0.42857142857142855,,0.058823529411764705,,,,,,,,,,,,25.0,,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.125,0.16666666666666666,0.1,0.5,,,,,,,,,,,,,,,,,True,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,6345.0,106,-38.0,194,199,92,105,21.0,393,2.0,5.0,1.0,1.0,2.0,3.0,4.0,6.0,22.0,16.0,33.0,6.0,38.0,248.0,4.0,4.0,,8.0,12.0,17.0,28.0,26.0,6.0,4.0,1.0,2.0,1.0,3.0,,,1.0,7.0,4.0,5.0,13.0,3.0,21.0,6.0,27.0,,2.0,1.0,,,1.0,,1.0,1.0,7.0,16.0,9.0,1.0,9.0,4.0,1.0,28.0,92,3.0,1.0,0.8125,0.9285714285714286,0.48484848484848486,1.0,0.7058823529411765,0.48484848484848486,1.0,0.7058823529411765,0.5135135135135135,1.0,0.7368421052631579,0.030303030303030304,,,17.194570135746606,,0.2727272727272727,0.23214285714285715,0.05555555555555555,0.2,0.2222222222222222,0.06896551724137931,0.045454545454545456,0.09090909090909091,0.05128205128205128,0.07692307692307693,0.3448275862068966,0.25,,0.15151515151515152,0.4,0.4,0.5,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.25,1.0,,0.17647058823529413,0.6666666666666666,0.15151515151515152,0.40389696969696975,0.41220000000000007,0.39179411764705874,0.1111111111111111,0.1111111111111111,0.21052631578947367,0.7368421052631579,13.190909090909093,0.4742268041237113,10.0,,,,,,,,,,,,,4.0,,,,,1.0,2.0,,,1.0,,,,,,,0.13333333333333333,,0.1111111111111111,0.45454545454545453,0.47619047619047616,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,4.0,0.045454545454545456,,0.14285714285714285,,2.0,2.0,2.0,1.0,0.4,0.5,,,,,,,,,,,True,,,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,2940.0,49,-36.0,91,96,23,49,9.0,187,1.0,4.0,,,,,3.0,3.0,8.0,9.0,15.0,,18.0,132.0,,,,,2.0,3.0,4.0,6.0,12.0,,2.0,3.0,1.0,4.0,,1.0,1.0,9.0,,,3.0,,3.0,,3.0,,,,2.0,1.0,1.0,,3.0,,4.0,10.0,2.0,1.0,,,,4.0,23,4.0,,0.3333333333333333,0.3333333333333333,0.6,,0.6666666666666666,0.42857142857142855,,0.2857142857142857,0.42857142857142855,,0.2857142857142857,0.13333333333333333,0.5,,23.762376237623762,0.6666666666666666,,0.12,,,0.08571428571428572,,,,,0.14285714285714285,0.14285714285714285,,,0.19047619047619047,0.25,0.5,1.0,0.14285714285714285,1.0,1.0,,0.38095238095238093,,,,,,0.47619047619047616,0.4438350000000001,,0.38786666666666664,,,,0.2222222222222222,11.453333333333331,0.25274725274725274,5.0,,,,,,6.0,,4.0,,6.0,,4.0,,,,6.0,,1.0,,1.0,,,,,,,,0.2857142857142857,,,,0.625,0.625,0.4,,,,,0.2857142857142857,,,,,0.5714285714285714,,,28.05,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,4495.0,75,-18.0,139,142,63,67,16.0,281,6.0,11.0,,1.0,1.0,2.0,,1.0,5.0,6.0,17.0,4.0,31.0,170.0,,1.0,,3.0,1.0,4.0,7.0,2.0,10.0,,4.0,6.0,,6.0,,1.0,3.0,12.0,1.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,3.0,2.0,1.0,,4.0,3.0,3.0,10.0,5.0,1.0,4.0,1.0,1.0,7.0,63,3.0,1.0,0.16666666666666666,0.16666666666666666,0.35294117647058826,,0.25,0.5,0.75,0.35714285714285715,0.5344827586206896,0.75,0.4375,0.23529411764705882,0.2727272727272727,1.0,20.625,0.75,,0.02702702702702703,0.020833333333333332,,0.01818181818181818,0.016666666666666666,,0.14285714285714285,,,0.05,,,0.4074074074074074,0.5454545454545454,0.75,0.16666666666666666,0.037037037037037035,,,,0.18518518518518517,0.5,,,0.2857142857142857,0.5,0.7777777777777778,0.5247925925925926,0.540675,0.5032928571428571,0.03571428571428571,0.05555555555555555,0.0967741935483871,0.22580645161290322,5.988235294117648,0.45323741007194246,,4.0,7.0,1.0,3.0,1.0,3.0,,,5.0,10.0,1.0,3.0,2.0,15.0,,3.0,1.0,2.0,,1.0,,,,1.0,0.5,0.3333333333333333,0.5,0.37037037037037035,,,,,,,0.25925925925925924,0.5714285714285714,0.5714285714285714,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,,,0.3333333333333333,24.12,,,,1.0,1.0,,,1.0,,,,,,0.5,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,1693.0,28,-10.0,51,51,14,32,2.0,102,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,17.0,72.0,,,,,,,3.0,,4.0,,,5.0,,5.0,,,2.0,10.0,,1.0,1.0,1.0,3.0,,3.0,,,,1.0,,1.0,,2.0,1.0,2.0,4.0,2.0,,2.0,1.0,,3.0,14,2.0,,,,0.6666666666666666,,,0.8888888888888888,,1.5,0.85,,1.5,,,,22.22222222222222,0.5,0.25,0.1,,0.125,0.1111111111111111,,,,,,0.125,0.25,,,,,,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,,,,0.6666666666666666,0.4750611111111111,,0.55485,0.1,0.25,,0.17647058823529413,15.233333333333334,0.27450980392156865,1.0,1.0,2.0,,,3.0,4.0,1.0,1.0,4.0,6.0,1.0,1.0,,9.0,3.0,4.0,3.0,3.0,,1.0,,,,0.75,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.75,0.75,,,1.0,1.0,0.75,24.750000000000004,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,1.0,True,,,,
1983,1610612749,Jermaine Jackson,Jermaine Jackson,1983,MIL,142.0,2,1.0,5,5,4,5,1.0,10,,,,,,,,,1.0,,1.0,,,5.0,,,,,,1.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,4,1.0,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3677,,0.3677,,,,,19.3,0.8,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2412,1610612749,Jiri Welsch,Jiri Welsch,2412,MIL,142.0,2,1.0,5,5,4,5,1.0,10,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
