EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,Points,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyPointsPct,LongMidRangeFGM,FtPoints,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAssists,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted3sPct,SecondChanceFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedLongMidRange
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,180.0,3,-6,8,8,8.0,8.0,16,1.0,1.0,12.0,1.0,1.0,1.0,8.0,12.5,1.0,0.3924,0.3924,21.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,653.0,11,-4,27,26,23.0,20.0,53,1.0,4.0,29.0,4.0,1.0,1.0,23.0,14.814814814814813,0.25,0.552275,0.552275,4.275,0.8518518518518519,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,1610612749,Jiri Welsch,Jiri Welsch,2412,MIL,653.0,11,-4,27,26,23.0,20.0,53,3.0,4.0,29.0,3.0,1.0,1.0,23.0,22.22222222222222,0.75,0.421025,0.4293666666666667,13.325000000000001,0.8518518518518519,1.0,1.0,1.0,1.0,2.0,7.0,2.0,7.0,4.0,7.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.7,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.2,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,525.0,9,-12,21,21,19.0,16.0,42,1.0,3.0,29.0,3.0,,,19.0,38.095238095238095,0.14285714285714285,0.4860642857142857,0.4860642857142857,9.9,0.9047619047619048,,1.0,,1.0,2.0,7.0,2.0,7.0,,7.0,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.14285714285714285,,,,0.14285714285714285,,0.7142857142857143,1.0,1.0,,,3.0,3.0,3.0,6.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.5714285714285714,0.14285714285714285,1.0,1.0,0.5714285714285714,0.25,0.25,0.5714285714285714,0.25,0.25,26.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,653.0,11,-4,27,26,23.0,20.0,53,1.0,1.0,29.0,1.0,1.0,1.0,23.0,11.11111111111111,1.0,0.326,0.326,14.5,0.8518518518518519,,,,,,2.0,,2.0,,2.0,,,,,,,0.5,0.5,,,,,,,,1.0,,2.0,2.0,,,,,1.0,4.0,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,0.2,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,0.75,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1610612749,Jermaine Jackson,Jermaine Jackson,1983,MIL,90.0,2,3,4,4,4.0,4.0,8,1.0,1.0,,1.0,,,4.0,25.0,1.0,0.3194,0.3194,14.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,473.0,8,2,19,18,15.0,12.0,37,,3.0,17.0,,,1.0,15.0,15.789473684210526,,0.5123333333333333,,2.2666666666666666,0.7894736842105263,2.0,2.0,,,3.0,7.0,,,4.0,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.1666666666666667,,0.6666666666666666,1.0,1.0,1.0,,,0.6666666666666666,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,1610612749,T.J. Ford,T.J. Ford,2551,MIL,38.0,1,5,2,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,10127.0,169,-29,300,301,72.0,77.0,601,10.0,45.0,361.0,4.0,8.0,20.0,72.0,16.569767441860467,0.2222222222222222,0.47292,0.44015,5.926666666666667,0.24,14.0,25.0,2.0,2.0,20.0,43.0,2.0,4.0,30.0,4.0,0.75,0.7894736842105263,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4387755102040816,0.3333333333333333,0.5555555555555556,0.56,0.6363636363636364,0.7857142857142857,0.5,1.0,0.5555555555555556,0.09302325581395349,2.0,3.0,,11.0,17.0,7.0,40.0,5.0,22.0,31.0,3.0,2.0,8.0,8.0,2.0,2.0,2.0,0.125,0.13846153846153847,0.08695652173913043,0.2,0.2,1.0,0.0425531914893617,0.0425531914893617,4.0,10.0,,,,,,,,,10.0,,,,2.0,5.0,8.0,2.0,,,,,0.2222222222222222,0.4,0.4444444444444444,,,,,,,,13.0,3.0,3.0,0.375,0.14444444444444443,0.14285714285714285,0.17647058823529413,1.0,,4.0,False,37.0,3.0,8.0,4.0,12.0,2.0,10.0,2.0,4.0,6.0,3.0,3.0,3.0,1.0,8.0,4.0,9.0,2.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08888888888888889,0.12,0.1,0.3333333333333333,0.06504065040650407,0.047619047619047616,0.0625,0.043478260869565216,0.15384615384615385,0.0392156862745098,0.05555555555555555,0.2608695652173913,0.04,0.1,0.5,0.6666666666666666,0.375,0.6666666666666666,0.45675555555555547,0.23255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612749,Jamaal Magloire,Jamaal Magloire,2048,MIL,8096.0,135,-29,246,245,42.0,78.0,491,2.0,38.0,296.0,3.0,3.0,14.0,42.0,17.6678445229682,0.05263157894736842,0.470771052631579,0.4961333333333333,3.978947368421054,0.17073170731707318,14.0,20.0,1.0,2.0,18.0,45.0,1.0,2.0,30.0,2.0,0.8333333333333334,0.8823529411764706,0.47368421052631576,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.5113636363636364,0.3333333333333333,0.5263157894736842,0.7,0.7,0.8571428571428571,0.6666666666666666,0.5,0.5263157894736842,0.044444444444444446,,9.0,,4.0,5.0,4.0,11.0,4.0,29.0,40.0,2.0,1.0,14.0,15.0,9.0,,,0.14285714285714285,0.2072072072072072,0.17647058823529413,,,,0.20454545454545456,0.20454545454545456,4.0,16.0,,,,,,,,,6.0,,,,,4.0,6.0,1.0,,,,,0.42105263157894735,0.25,0.25,,,,,,,,19.0,2.0,,0.3333333333333333,0.2289156626506024,0.18181818181818182,0.09090909090909091,,3.0,3.0,False,34.0,2.0,5.0,4.0,9.0,2.0,10.0,2.0,,1.0,,1.0,,2.0,9.0,6.0,11.0,,1.0,1.0,3.0,1.0,,0.4444444444444444,0.4444444444444444,0.4166666666666667,,,,0.5454545454545454,0.0891089108910891,0.13333333333333333,0.09482758620689655,0.10526315789473684,0.07142857142857142,0.08571428571428572,,0.2608695652173913,0.25925925925925924,,0.75,0.5555555555555556,0.4,0.5,0.49256249999999996,0.2222222222222222,2.0,3.0,6.0,5.0,1.0,6.0,2.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
