EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,on,OffensiveGoaltends,BlockedCorner3
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,436.0,7,-5,12,13,5.0,12,3,25,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,5,4,17,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2.0,3,1.0,1.0,1.0,4.0,5.0,1.0,0.5,1.0,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.6666666666666666,33.333333333333336,0.14285714285714285,0.125,0.3333333333333333,0.4,1.0,1.0,0.5,0.6,0.5,1.0,0.6666666666666666,1.0,0.4,0.42078000000000004,0.4229,0.4514666666666667,0.5,1.0,4.359999999999999,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,22709.0,378,17,683,680,183.0,136,62,1363,6.0,10.0,,1.0,3.0,3.0,7.0,16.0,28,75,745,1.0,3.0,5.0,5.0,7.0,19.0,20.0,12.0,2.0,2.0,5.0,5.0,24,11.0,36,2.0,9.0,3.0,19.0,183.0,7.0,0.625,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.7142857142857143,0.6981132075471698,0.5,0.7307692307692307,0.6944444444444444,0.5,0.7307692307692307,0.07142857142857142,0.14285714285714285,8.355437665782492,0.022123893805309734,0.018050541516245487,,0.18867924528301888,0.6,0.6666666666666666,0.6666666666666666,0.1320754716981132,0.2,,0.23076923076923078,1.0,0.660377358490566,0.4955153846153845,0.46548750000000005,0.5060423076923077,0.06666666666666667,0.25333333333333335,9.685714285714285,0.2679355783308931,2.0,8.0,11.0,13.0,23.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,14.0,25.0,1.0,1.0,2.0,3.0,6.0,42.0,2.0,1.0,7.0,6.0,13.0,5.0,1.0,3.0,1.0,3.0,32.0,2.0,15.0,2.0,19.0,1.0,8.0,6.0,2.0,5.0,4.0,4.0,1.0,1.0,9.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,6.0,2.0,1.0,0.56,0.5,0.5,0.56,0.4716981132075472,0.1,0.5555555555555556,0.10526315789473684,0.05905511811023622,0.03333333333333333,0.054140127388535034,0.056338028169014086,0.011494252873563218,0.08235294117647059,0.03076923076923077,0.057692307692307696,0.05,0.05,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.20754716981132076,0.7272727272727273,0.7272727272727273,0.75,0.4339622641509434,0.5652173913043478,0.5652173913043478,1.0,0.03773584905660377,0.5,0.5,1.0,0.2,1.0,1.0,0.2,0.46153846153846156,0.5,0.5,0.018518518518518517,0.034482758620689655,23.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,29571.0,493,60,903,889,277.0,224,82,1792,73.0,92.0,13.0,19.0,24.0,30.0,85.0,121.0,209,336,990,18.0,28.0,43.0,34.0,57.0,105.0,100.0,142.0,22.0,16.0,29.0,33.0,137,38.0,50,1.0,119.0,1.0,105.0,277.0,2.0,0.4132231404958678,0.45454545454545453,0.5789473684210527,0.6428571428571429,0.5964912280701754,0.5734597156398105,0.6206896551724138,0.5862068965517241,0.6339622641509434,0.6935483870967742,0.6645569620253164,0.07655502392344497,0.09411764705882353,30.02008032128514,0.10247349823321555,0.08913649025069638,0.023529411764705882,0.43601895734597157,0.7934782608695652,0.8690476190476191,0.5205479452054794,0.4028436018957346,0.6551724137931034,0.6842105263157895,0.5172413793103449,0.8,0.44549763033175355,0.46010357142857145,0.5093384615384615,0.47149051724137925,0.12797619047619047,0.3125,5.973684210526317,0.3067552602436323,40.0,8.0,32.0,,,,,,,,2.0,1.0,,2.0,94.0,,1.0,,1.0,,2.0,,26.0,17.0,43.0,13.0,4.0,12.0,5.0,9.0,103.0,15.0,83.0,6.0,104.0,6.0,11.0,9.0,2.0,19.0,5.0,15.0,14.0,1.0,34.0,4.0,7.0,6.0,4.0,131.0,66.0,25.0,19.0,,6.0,25.0,13.0,,,,,,0.009478672985781991,0.08695652173913043,0.5588235294117647,0.2608695652173913,0.25617283950617287,0.19480519480519481,0.24438902743142144,0.14444444444444443,0.12962962962962962,0.32075471698113206,0.20930232558139536,0.23484848484848486,0.2708333333333333,0.0821917808219178,0.52,0.47058823529411764,0.5194805194805194,0.15165876777251186,0.25,0.25,0.5,,,,,0.009478672985781991,,,,,,,0.034482758620689655,,,,0.25984251968503935,0.2619047619047619,32.55,1.0,7.0,37.0,3.0,1.0,5.0,1.0,23.0,11.0,2.0,11.0,0.027777777777777776,0.039473684210526314,0.0196078431372549,0.08,0.06896551724137931,0.2,0.23076923076923078,0.017241379310344827,,,,,,,,,,,,,,,,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,20323.0,339,76,620,617,187.0,162,57,1237,30.0,49.0,2.0,3.0,6.0,12.0,22.0,45.0,85,180,655,3.0,5.0,9.0,8.0,21.0,43.0,38.0,52.0,4.0,5.0,6.0,7.0,46,15.0,33,1.0,59.0,15.0,43.0,187.0,5.0,0.4222222222222222,0.4418604651162791,0.5294117647058824,0.6,0.38095238095238093,0.5163934426229508,0.375,0.4032258064516129,0.5973154362416108,0.45,0.5119047619047619,0.058823529411764705,0.045454545454545456,24.817518248175183,0.03225806451612903,0.028688524590163935,0.01818181818181818,0.4016393442622951,0.6122448979591837,0.6666666666666666,0.4666666666666667,0.18032786885245902,0.375,0.6666666666666666,0.3870967741935484,0.5,0.7049180327868853,0.5136016393442623,0.5206357142857143,0.4886870967741935,0.05,0.2388888888888889,5.748235294117647,0.3016129032258065,9.0,6.0,14.0,1.0,7.0,,1.0,1.0,3.0,11.0,30.0,2.0,12.0,37.0,54.0,,3.0,3.0,10.0,33.0,30.0,11.0,24.0,9.0,33.0,2.0,7.0,16.0,3.0,5.0,75.0,10.0,23.0,6.0,39.0,2.0,15.0,10.0,5.0,11.0,9.0,10.0,2.0,3.0,21.0,1.0,5.0,1.0,2.0,64.0,22.0,4.0,1.0,,3.0,4.0,3.0,0.9166666666666666,0.32432432432432434,,0.3,0.32432432432432434,0.30327868852459017,0.08163265306122448,0.5238095238095238,0.4,0.10176991150442478,0.18867924528301888,0.11827956989247312,0.046875,0.029850746268656716,0.04477611940298507,0.1076923076923077,0.13829787234042554,0.23333333333333334,0.034482758620689655,0.75,0.4090909090909091,0.42857142857142855,0.11475409836065574,0.42857142857142855,0.42857142857142855,0.5,0.05737704918032787,0.14285714285714285,0.14285714285714285,1.0,0.2459016393442623,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.125,,,0.25,0.0967741935483871,0.3333333333333333,0.36666666666666664,0.17142857142857143,0.21782178217821782,24.737837837837837,7.0,3.0,18.0,1.0,,2.0,2.0,6.0,9.0,,8.0,,0.017241379310344827,0.027777777777777776,,0.13043478260869565,0.2222222222222222,,0.22580645161290322,2.0,3.0,2.0,2.0,0.2857142857142857,0.05128205128205128,,,,,,,,,,,True,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,23423.0,390,63,723,710,253.0,212,61,1433,36.0,62.0,2.0,5.0,7.0,21.0,42.0,77.0,166,197,789,3.0,9.0,12.0,22.0,51.0,73.0,36.0,118.0,,9.0,6.0,7.0,39,10.0,26,2.0,40.0,1.0,73.0,253.0,8.0,0.23376623376623376,0.23376623376623376,0.463855421686747,0.3333333333333333,0.43137254901960786,0.4583333333333333,0.3,0.43137254901960786,0.5077319587628866,0.46153846153846156,0.5214285714285715,0.05421686746987952,0.07142857142857142,27.616645649432535,0.02643171806167401,0.021739130434782608,0.028985507246376812,0.36904761904761907,0.5806451612903226,0.631578947368421,0.2222222222222222,0.25,0.5,0.4,0.4117647058823529,0.3333333333333333,0.38095238095238093,0.47196607142857133,0.5330111111111111,0.45718431372549023,0.06091370558375635,0.37055837563451777,9.283132530120483,0.3499308437067773,17.0,24.0,62.0,,,,,,,,2.0,1.0,,2.0,43.0,,1.0,,,,2.0,,30.0,14.0,44.0,6.0,8.0,20.0,2.0,8.0,102.0,7.0,23.0,2.0,32.0,2.0,11.0,7.0,4.0,14.0,10.0,11.0,4.0,5.0,25.0,,7.0,1.0,1.0,55.0,19.0,1.0,1.0,,,1.0,,,,,,,0.011904761904761904,0.08064516129032258,0.56,0.1,0.0888030888030888,0.1111111111111111,0.09316770186335403,0.0410958904109589,0.011764705882352941,0.03614457831325301,0.078125,0.13392857142857142,0.075,0.024390243902439025,,0.40476190476190477,0.4358974358974359,0.36904761904761907,0.3870967741935484,0.39344262295081966,0.3333333333333333,,,,,0.011904761904761904,,,,,,,0.1,,,,0.10326086956521739,0.1043956043956044,24.549999999999997,,6.0,29.0,,1.0,2.0,,3.0,10.0,,10.0,0.03571428571428571,,,,0.17391304347826086,0.11764705882352941,0.5,,,,,,,,1.0,0.016129032258064516,,,,,,,,,True,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,12134.0,202,10,383,367,141.0,103,31,750,7.0,12.0,1.0,2.0,2.0,3.0,4.0,11.0,18,71,438,1.0,2.0,8.0,4.0,5.0,32.0,20.0,2.0,,3.0,1.0,2.0,21,8.0,18,1.0,9.0,1.0,32.0,141.0,2.0,0.9090909090909091,0.9090909090909091,0.6111111111111112,0.5,0.8,0.8,1.0,1.0357142857142858,0.7954545454545454,1.0,0.9411764705882353,0.16666666666666666,0.25,12.171837708830548,0.008695652173913044,0.013793103448275862,,0.3,0.5833333333333334,0.7,1.0,0.1,0.5,0.5,0.21428571428571427,0.6666666666666666,0.85,0.5362333333333333,0.5571625,0.5362964285714287,0.11267605633802817,0.4507042253521127,4.116666666666665,0.3681462140992167,2.0,2.0,2.0,6.0,8.0,,,4.0,4.0,8.0,14.0,2.0,14.0,22.0,7.0,2.0,2.0,7.0,9.0,42.0,14.0,8.0,11.0,3.0,14.0,2.0,1.0,7.0,1.0,3.0,31.0,2.0,16.0,1.0,19.0,1.0,7.0,7.0,,3.0,3.0,4.0,,1.0,7.0,,1.0,3.0,1.0,11.0,3.0,2.0,1.0,,1.0,2.0,2.0,1.0,0.6363636363636364,1.0,0.7777777777777778,0.6363636363636364,0.55,0.16666666666666666,0.42857142857142855,0.125,0.12307692307692308,0.06451612903225806,0.11180124223602485,,0.02,0.08695652173913043,0.09375,0.17307692307692307,,0.1,1.0,0.5,0.6666666666666666,0.05,1.0,1.0,1.0,0.2,0.75,0.75,1.0,0.35,0.5714285714285714,0.6153846153846154,1.0,,,,0.5,0.2857142857142857,1.0,0.5714285714285714,0.07142857142857142,0.15,25.30909090909091,5.0,,3.0,1.0,,,,1.0,2.0,,2.0,,0.03333333333333333,0.05,,0.18181818181818182,0.5,1.0,0.35714285714285715,3.0,,2.0,,0.6,,,,2.0,1.0,0.045454545454545456,0.07142857142857142,1.0,1.0,,,True,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,19414.0,324,42,598,580,209.0,180,47,1178,8.0,15.0,1.0,1.0,1.0,3.0,10.0,28.0,43,114,667,1.0,1.0,9.0,8.0,13.0,39.0,26.0,30.0,2.0,3.0,1.0,1.0,35,10.0,16,1.0,13.0,1.0,39.0,209.0,3.0,0.4642857142857143,0.48148148148148145,0.6511627906976745,1.0,0.6153846153846154,0.6282051282051282,1.3333333333333333,0.5961538461538461,0.6453488372093024,1.3333333333333333,0.65,0.06976744186046512,,14.175654853620955,0.00558659217877095,0.004405286343612335,,0.19230769230769232,0.5333333333333333,0.6666666666666666,0.5,0.1282051282051282,0.3333333333333333,1.0,0.11538461538461539,0.3333333333333333,0.6410256410256411,0.4975525974025974,0.5185000000000001,0.44230600000000003,0.07894736842105263,0.34210526315789475,9.80232558139535,0.3494983277591973,7.0,13.0,18.0,5.0,11.0,1.0,1.0,,3.0,9.0,24.0,1.0,14.0,35.0,16.0,2.0,2.0,5.0,13.0,39.0,24.0,9.0,8.0,3.0,11.0,1.0,2.0,7.0,1.0,,25.0,10.0,22.0,2.0,34.0,,8.0,6.0,2.0,4.0,3.0,3.0,1.0,,7.0,,3.0,1.0,,18.0,3.0,1.0,1.0,,,1.0,1.0,0.9285714285714286,0.4,1.0,0.38461538461538464,0.4,0.44871794871794873,0.2,0.5714285714285714,0.14285714285714285,0.10576923076923077,0.2222222222222222,0.12648221343873517,,0.014492753623188406,0.07246376811594203,0.11666666666666667,0.12658227848101267,0.25,,1.0,0.7,0.7,0.23076923076923078,0.7222222222222222,0.7222222222222222,0.6153846153846154,0.14102564102564102,0.45454545454545453,0.45454545454545453,1.0,0.3076923076923077,0.375,0.391304347826087,0.8888888888888888,0.3333333333333333,1.0,1.0,0.3333333333333333,0.11538461538461539,,0.375,0.037037037037037035,0.06521739130434782,24.825714285714287,10.0,1.0,8.0,,,1.0,,,5.0,,4.0,,,,,0.17647058823529413,0.14285714285714285,,0.38461538461538464,5.0,3.0,3.0,,0.5,,,,1.0,1.0,0.02857142857142857,0.041666666666666664,1.0,1.0,,,True,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,8261.0,138,14,248,247,67.0,48,28,495,2.0,7.0,,1.0,,1.0,3.0,4.0,12,21,271,,1.0,2.0,1.0,3.0,7.0,4.0,4.0,,2.0,7.0,13.0,32,7.0,20,4.0,14.0,2.0,7.0,67.0,4.0,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.3181818181818182,,0.25,0.40384615384615385,0.3333333333333333,0.5833333333333334,0.16666666666666666,,11.743772241992882,0.08641975308641975,0.10091743119266056,0.07407407407407407,0.3181818181818182,0.2857142857142857,0.4,1.0,0.13636363636363635,0.5,,0.25,,0.7727272727272727,0.5261522727272727,0.586,0.46640000000000004,0.09523809523809523,0.3333333333333333,5.083333333333334,0.2701612903225806,2.0,,2.0,,2.0,,,,1.0,2.0,8.0,1.0,2.0,10.0,7.0,,1.0,,1.0,6.0,8.0,2.0,8.0,2.0,10.0,1.0,1.0,4.0,1.0,3.0,22.0,5.0,14.0,,19.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,,1.0,7.0,,,,1.0,10.0,5.0,5.0,5.0,,,5.0,3.0,1.0,0.2,,,0.2,0.45454545454545453,0.2857142857142857,0.2857142857142857,,0.15217391304347827,0.18518518518518517,0.15966386554621848,0.13333333333333333,0.041666666666666664,0.0625,0.125,0.25,0.16666666666666666,0.14285714285714285,0.6,0.6666666666666666,0.6666666666666666,0.09090909090909091,,,,0.09090909090909091,,,,0.36363636363636365,0.25,0.25,1.0,,,,0.5,0.25,,0.25,0.2,0.3333333333333333,24.639999999999997,,2.0,5.0,4.0,2.0,4.0,,2.0,1.0,,1.0,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,True,,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,5738.0,96,-5,168,168,33.0,15,16,336,2.0,3.0,,,,,8.0,4.0,17,18,186,,,3.0,,3.0,8.0,2.0,6.0,,,,,8,4.0,9,,3.0,,8.0,33.0,,0.25,0.25,0.23529411764705882,,,0.3181818181818182,0.75,0.6,0.375,0.75,0.6666666666666666,,,14.594594594594595,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.36363636363636365,,,,,0.36363636363636365,0.45846136363636364,0.55905,0.46362,0.16666666666666666,0.4444444444444444,10.264705882352942,0.19642857142857142,,2.0,6.0,,,,,,,2.0,5.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,6.0,5.0,2.0,14.0,1.0,15.0,,1.0,9.0,2.0,3.0,31.0,,8.0,,8.0,,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,4.0,1.0,,,,,1.0,,1.0,0.4,0.5,1.0,0.4,0.22727272727272727,,0.6666666666666666,,0.13333333333333333,,0.1111111111111111,,,0.19047619047619047,0.15,0.05263157894736842,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,0.22727272727272727,0.4,0.4,1.0,,,,1.0,,,0.4,0.043478260869565216,0.05555555555555555,24.939999999999998,2.0,,2.0,,,,,,1.0,,1.0,,,,,,,,0.4,2.0,,,,1.0,,,,1.0,,,,0.5,1.0,1.0,1.0,True,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,873.0,15,9,26,25,,3,4,51,1.0,2.0,,,,,5.0,3.0,7,6,30,,,,,,,2.0,4.0,,,,,1,3.0,6,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,0.42857142857142855,,,0.42857142857142855,,,,,22.580645161290324,,,,0.2857142857142857,0.5,0.5,,0.7142857142857143,,,,,0.2857142857142857,0.44858571428571425,,,,,5.014285714285714,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,0.06666666666666667,,,,,0.3333333333333333,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,
