EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,Arc3Assists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,on
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,2.0,,-2,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,26.0,,-1,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,1112.0,19.0,3,36.0,34,20.0,17.0,6.0,70,1.0,3.0,,,1.0,2.0,,1.0,3.0,,,1.0,2.0,,2.0,6.0,1.0,2.0,3.0,10.0,39,,,,1.0,1.0,1.0,3.0,3.0,8.0,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,,2.0,,1.0,,1.0,4.0,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,,4.0,,6.0,,1.0,2.0,,,,,8.0,20.0,,2.0,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.4375,,0.5,0.45454545454545453,0.5,0.5,0.25,0.16666666666666666,0.3333333333333333,,,26.82926829268293,,,,,,,,,,,,,,,,,,,,0.375,0.3333333333333333,0.5,1.0,,0.375,0.3333333333333333,0.3333333333333333,,,,,,0.25,0.5,0.5,1.0,,,,0.4,0.5,0.625,0.5,0.50764375,,0.56089,0.1111111111111111,0.14285714285714285,0.1,0.8,8.65,24.75,0.5555555555555556,,,,1.0,2.0,,1.0,2.0,,,,,,0.5,,,,,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,767.0,13.0,2,25.0,24,10.0,5.0,2.0,49,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,2.0,3.0,3.0,22,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,,3.0,,,,,,,,,10.0,1.0,,,,,,,,,,,,,0.375,,,0.6666666666666666,,,,,16.666666666666668,,,0.1,,,,0.07142857142857142,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5037833333333334,,0.5019,0.25,,,,16.7,24.45,0.4,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,False
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,446.0,7.0,3,13.0,14,9.0,10.0,3.0,27,,2.0,,1.0,,2.0,1.0,,,,,,,,1.0,3.0,,,,2.0,11,,1.0,,,,1.0,3.0,,2.0,,2.0,,,,,2.0,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,9.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,1.0,,,17.64705882352941,,1.0,0.2,0.14285714285714285,,,0.14285714285714285,0.14285714285714285,0.2,,,,,1.0,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,0.6666666666666666,,0.6666666666666666,,0.4194333333333333,0.4425,0.4194333333333333,,,,1.0,3.766666666666667,,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,False
2436,1610612739,Flip Murray,Flip Murray,2436,CLE,1693.0,28.0,10,54.0,55,30.0,22.0,9.0,109,4.0,9.0,,1.0,3.0,5.0,3.0,1.0,4.0,,1.0,,1.0,,6.0,16.0,,2.0,7.0,19.0,53,1.0,2.0,,2.0,4.0,5.0,10.0,5.0,15.0,2.0,10.0,,,1.0,,1.0,3.0,1.0,4.0,,2.0,,1.0,9.0,,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,4.0,,8.0,,3.0,1.0,,,,,15.0,30.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,0.375,0.5,0.5,0.3333333333333333,0.5,0.45454545454545453,0.4318181818181818,0.6666666666666666,0.5357142857142857,0.1111111111111111,0.0625,,0.3333333333333333,,33.84615384615385,,,0.05555555555555555,0.04,0.25,,0.11538461538461539,0.034482758620689655,,0.3333333333333333,,,,,0.09090909090909091,0.16666666666666666,0.5,0.1,,0.5,0.4444444444444444,0.4444444444444444,0.25,0.16666666666666666,0.2222222222222222,0.25,0.25,,0.05555555555555555,,,,0.05555555555555555,,,,0.5,,,0.45454545454545453,0.6,0.6111111111111112,,0.5349527777777778,0.5943,0.5204681818181819,0.14285714285714285,0.15789473684210525,0.21052631578947367,0.7894736842105263,6.76875,24.1,0.5555555555555556,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,0.09090909090909091,,,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,False
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,875.0,15.0,3,27.0,28,15.0,15.0,4.0,55,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,2.0,3.0,,,,4.0,33,1.0,1.0,,,2.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,15.0,,,0.5,1.0,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,,9.09090909090909,,0.5,,0.08333333333333333,,,,0.07692307692307693,0.16666666666666666,,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,0.5469333333333334,0.5892,,,,0.5,,6.233333333333333,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,1361.0,23.0,9,45.0,45,25.0,15.0,6.0,90,3.0,4.0,,,1.0,2.0,1.0,,,,,,,,4.0,5.0,,,2.0,10.0,44,1.0,1.0,,,2.0,1.0,2.0,,2.0,4.0,4.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,4.0,3.0,7.0,,1.0,1.0,,,,,,,,,,,,2.0,3.0,,,2.0,1.0,2.0,,1.0,,1.0,,1.0,,2.0,25.0,1.0,,0.5,0.5,,,,0.8,1.0,0.5,0.8,1.0,0.5,0.8333333333333334,1.0,0.5,,,,,,11.538461538461538,,,0.125,0.05555555555555555,0.3333333333333333,0.2,0.18181818181818182,0.08695652173913043,0.125,,,0.3333333333333333,,0.3333333333333333,0.1,0.4,,,,0.8,0.75,0.75,0.6666666666666666,0.2,,,,,,,,,,,,,,,,1.0,0.5,0.8,,0.39644,0.3131,0.34875,0.16666666666666666,0.16666666666666666,0.2,0.2,2.02,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False
673,1610612739,Alan Henderson,Alan Henderson,673,CLE,530.0,9.0,5,17.0,17,9.0,,3.0,34,,2.0,,2.0,,,,,,,,,,,,2.0,,,,,12,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,9.523809523809524,,,0.16666666666666666,0.125,,,0.09090909090909091,0.09090909090909091,0.25,,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.6878,0.621,,,,,,,,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,217.0,4.0,-2,9.0,8,9.0,3.0,1.0,17,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,7,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,0.5,,,,,20.0,,,0.3333333333333333,,,,0.25,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,0.5,,0.4825,,0.4825,,,,,18.1,25.6,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
727,1610612739,Eric Snow,Eric Snow,727,CLE,990.0,16.0,4,30.0,32,21.0,21.0,6.0,62,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,2.0,3.0,,,4.0,8.0,34,,,,,,1.0,2.0,4.0,6.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,2.0,3.0,,,2.0,,4.0,,,2.0,,,,,6.0,21.0,1.0,2.0,0.5,0.5,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.8,,0.75,,,,,,13.513513513513514,,,0.25,0.07692307692307693,,,0.18181818181818182,0.06666666666666667,0.125,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.4855666666666667,,0.35045,,,,0.75,10.0,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,False
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,243.0,4.0,-2,6.0,7,2.0,3.0,2.0,13,,1.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,6,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,42.857142857142854,,,,0.25,,,,0.25,0.5,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,0.5,,,,,0.5,,0.4531,0.4531,,,,,,8.1,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,606.0,10.0,5,18.0,21,10.0,4.0,3.0,39,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,2.0,1.0,1.0,,7.0,14,,,,,,1.0,1.0,,5.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,5.0,10.0,,,0.5,0.5,,1.0,1.0,1.0,,1.0,1.1666666666666667,,1.25,1.1666666666666667,,1.25,0.3333333333333333,,,,,18.181818181818183,,1.0,,,,0.3333333333333333,,0.09090909090909091,,,,0.5,,,,,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,0.5,1.0,0.6666666666666666,1.0,0.5726166666666667,,0.677225,,,,0.7142857142857143,8.35,24.6,0.5555555555555556,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,False
