EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,OpponentPoints,PenaltyFG3A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,FTDefRebounds,SelfOReb,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,Offensive Fouls,OffAtRimReboundPct,SecondChanceTurnovers,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,192.0,3,-4.0,6,5,6.0,5.0,1.0,11,1.0,1.0,1.0,10,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,14.285714285714285,1.0,1.0,1.0,0.561,0.561,22.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,12978.0,216,19.0,404,401,186.0,171.0,50.0,805,4.0,1.0,11.0,448,5.0,15.0,20.0,8.0,45.0,3.0,2.0,186.0,0.21153846153846154,15.468409586056646,0.07692307692307693,0.05555555555555555,0.5576923076923077,0.5086288461538462,0.5135416666666667,24.827272727272728,0.4603960396039604,14.0,18.0,2.0,2.0,5.0,5.0,3.0,7.0,8.0,16.0,2.0,1.0,7.0,1.0,4.0,25.0,41.0,3.0,20.0,79.0,3.0,3.0,1.0,6.0,8.0,13.0,12.0,28.0,20.0,30.0,9.0,7.0,1.0,1.0,5.0,4.0,1.0,2.0,5.0,2.0,6.0,9.0,15.0,2.0,17.0,1.0,9.0,5.0,1.0,4.0,1.0,10.0,6.0,3.0,4.0,23.0,4.0,22.0,4.0,10.0,3.0,1.0,1.0,1.0,28.0,4.0,0.4,0.4,1.0,0.2727272727272727,0.2727272727272727,0.6097560975609756,1.0,0.6153846153846154,0.5673076923076923,0.75,0.4444444444444444,0.6475409836065574,0.75,0.5833333333333334,0.024390243902439025,0.14285714285714285,0.9,0.06293706293706294,0.017543859649122806,0.13953488372093023,0.08064516129032258,0.011560693641618497,0.03225806451612903,0.02,0.0784313725490196,0.029411764705882353,0.06896551724137931,0.10344827586206896,0.21428571428571427,0.34615384615384615,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.1346153846153846,0.42857142857142855,0.5,0.3076923076923077,0.5,0.5,0.5,0.5,0.5,1.0,0.1346153846153846,0.14285714285714285,0.14285714285714285,1.0,0.5,1.0,0.25,0.2777777777777778,1.0,0.2222222222222222,0.14285714285714285,0.5230250000000001,0.1724137931034483,0.2127659574468085,0.0759493670886076,0.35443037974683544,8.834146341463413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,10271.0,171,37.0,322,311,154.0,135.0,37.0,633,5.0,1.0,24.0,356,7.0,7.0,11.0,1.0,26.0,4.0,4.0,154.0,0.3582089552238806,23.626373626373624,0.07462686567164178,0.04,0.5522388059701493,0.4960681818181818,0.49642083333333337,25.558333333333334,0.4782608695652174,8.0,13.0,4.0,5.0,5.0,7.0,5.0,17.0,6.0,13.0,3.0,7.0,19.0,1.0,6.0,19.0,43.0,10.0,17.0,85.0,5.0,6.0,1.0,12.0,10.0,18.0,7.0,33.0,22.0,16.0,30.0,18.0,7.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,6.0,15.0,26.0,4.0,30.0,,7.0,4.0,1.0,3.0,1.0,8.0,2.0,8.0,14.0,16.0,1.0,23.0,,8.0,3.0,1.0,,1.0,33.0,2.0,0.5789473684210527,0.6470588235294118,1.0,0.4166666666666667,0.43478260869565216,0.4418604651162791,0.8333333333333334,0.5555555555555556,0.5074626865671642,0.7142857142857143,0.52,0.5448717948717948,0.75,0.5689655172413793,0.06976744186046512,0.11764705882352941,0.875,0.13761467889908258,0.024096385542168676,0.16666666666666666,0.14482758620689656,0.03076923076923077,,0.05128205128205128,0.10256410256410256,0.10714285714285714,0.19047619047619047,0.16,0.18181818181818182,0.19402985074626866,0.6153846153846154,0.6666666666666666,0.5,0.2537313432835821,0.29411764705882354,0.3333333333333333,0.19402985074626866,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.6,0.6,1.0,0.2835820895522388,0.3684210526315789,0.3684210526315789,1.0,0.7142857142857143,0.8,0.14285714285714285,0.28,0.7142857142857143,0.24,0.3888888888888889,0.56743,0.12,0.1568627450980392,0.1411764705882353,0.38823529411764707,9.186046511627907,2.0,2.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2857142857142857,0.07692307692307693,0.35714285714285715,0.0425531914893617,0.05263157894736842,0.029411764705882353,1.0,0.4,0.25,0.3333333333333333,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,825.0,14,-3.0,24,24,18.0,13.0,5.0,48,,,,29,,,,,,2.0,,18.0,,24.13793103448276,,,0.8,0.5690999999999999,0.5690999999999999,,0.75,1.0,4.0,,2.0,1.0,4.0,,,1.0,1.0,,,,,,2.0,5.0,,2.0,6.0,,2.0,,,2.0,5.0,2.0,6.0,4.0,,,,,,,,,,,1.0,1.0,2.0,3.0,2.0,5.0,2.0,,,,,,,,,1.0,2.0,,4.0,,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,,,,0.4,,0.4,0.4,,0.4,0.42857142857142855,,0.5,,,,0.2857142857142857,0.125,0.3333333333333333,0.3,0.14285714285714285,0.25,,,1.0,0.3333333333333333,0.3333333333333333,,0.8,0.25,0.25,1.0,,,,0.2,1.0,1.0,1.0,,,,,,,,1.0,,,0.8,0.25,,,0.6315,0.16666666666666666,0.16666666666666666,,1.0,3.9800000000000004,,,,,,1.0,,,,,1.0,1.0,1.0,,,,0.16666666666666666,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,834.0,14,8.0,25,26,21.0,21.0,3.0,51,1.0,1.0,4.0,23,3.0,,,,,,,21.0,0.5714285714285714,31.03448275862069,0.14285714285714285,0.2,0.7142857142857143,0.5061214285714285,0.43827,24.75,0.84,,1.0,,,,,,,,2.0,,,3.0,,2.0,,3.0,,2.0,2.0,,,,,,2.0,2.0,2.0,,,,3.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,3.0,2.0,,4.0,,,2.0,,,,2.0,2.0,,,,,,,,,,,,0.1111111111111111,,0.14285714285714285,0.3333333333333333,,,0.07142857142857142,,,0.07142857142857142,,,,0.125,,,,,0.14285714285714285,,,,,,,0.2857142857142857,,,,,,,0.42857142857142855,,,,,,,,,0.4,,,,,,1.0,11.799999999999999,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,4126.0,69,,125,128,50.0,51.0,17.0,253,,,,140,,2.0,4.0,1.0,10.0,1.0,1.0,50.0,,3.4965034965034967,,,1.0,0.63965,0.63965,,0.4,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,2.0,,,,1.0,2.0,1.0,1.0,1.0,,4.0,1.0,7.0,9.0,6.0,15.0,,,,2.0,,,2.0,1.0,7.0,9.0,2.0,1.0,2.0,,1.0,,2.0,1.0,2.0,2.0,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,,,0.14893617021276595,0.1,0.05555555555555555,0.12307692307692308,0.1016949152542373,,0.1111111111111111,,0.2,0.23809523809523808,,0.14285714285714285,1.0,0.5,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.5,,,0.7115,0.3333333333333333,0.3333333333333333,1.0,1.0,0.85,,,,2.0,,2.0,1.0,,,,1.0,2.0,,,0.5,0.1111111111111111,0.10526315789473684,0.0625,,1.0,,,,,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,4696.0,78,-7.0,142,147,47.0,50.0,19.0,289,,,,156,,2.0,3.0,2.0,7.0,,,47.0,,11.801242236024844,,,0.6,0.52092,0.5407500000000001,,0.33098591549295775,5.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,,,,,,,,7.0,10.0,,9.0,23.0,3.0,3.0,,7.0,1.0,2.0,5.0,7.0,6.0,8.0,,,,,1.0,1.0,,,,4.0,1.0,2.0,5.0,4.0,9.0,,1.0,,3.0,1.0,2.0,4.0,3.0,9.0,15.0,11.0,,13.0,3.0,7.0,1.0,9.0,7.0,9.0,7.0,1.0,0.42857142857142855,0.6,,,,0.7,1.0,0.5,0.7,1.0,0.5,0.7666666666666667,0.875,0.7,,,0.25,0.03636363636363636,0.08695652173913043,0.07692307692307693,0.04411764705882353,0.06349206349206349,0.16666666666666666,0.09090909090909091,,0.06666666666666667,0.045454545454545456,,0.25,0.6,0.8333333333333334,0.8333333333333334,0.6,0.4,0.5,0.5,,,,,,,,,,,,0.6666666666666666,1.0,,0.5,1.0,,,0.5482,0.5,0.5,0.30434782608695654,0.30434782608695654,2.93,,1.0,,4.0,,,2.0,,,,2.0,3.0,2.0,,,0.5,,,,0.3333333333333333,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,12161.0,203,17.0,379,377,168.0,157.0,47.0,756,3.0,,39.0,423,21.0,14.0,21.0,10.0,49.0,9.0,5.0,168.0,0.3939393939393939,32.48259860788863,0.030303030303030304,,0.6363636363636364,0.49959123711340203,0.4588,26.299999999999994,0.44327176781002636,17.0,24.0,2.0,3.0,5.0,7.0,3.0,6.0,11.0,30.0,2.0,14.0,36.0,2.0,21.0,31.0,60.0,16.0,48.0,158.0,3.0,8.0,2.0,10.0,9.0,21.0,32.0,74.0,14.0,48.0,24.0,35.0,14.0,2.0,7.0,5.0,2.0,,4.0,2.0,5.0,14.0,19.0,4.0,23.0,4.0,7.0,2.0,9.0,5.0,1.0,16.0,6.0,5.0,16.0,43.0,2.0,61.0,9.0,26.0,7.0,2.0,1.0,3.0,74.0,7.0,0.22580645161290322,0.23333333333333334,0.5,0.41025641025641024,0.42105263157894735,0.5166666666666667,0.375,0.42857142857142855,0.5555555555555556,0.45,0.5,0.6330645161290323,0.45454545454545453,0.6271186440677966,0.03333333333333333,,0.4375,0.11023622047244094,0.01834862385321101,0.12195121951219512,0.1130952380952381,0.024539877300613498,,0.020833333333333332,0.045454545454545456,0.10344827586206896,0.16666666666666666,0.17857142857142858,,0.24242424242424243,0.7083333333333334,0.7083333333333334,0.23529411764705882,0.06060606060606061,0.5,0.5,0.30303030303030304,0.36666666666666664,0.39285714285714285,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.3,0.6666666666666666,0.2,0.16666666666666666,0.7142857142857143,0.5,0.4,0.5041333333333333,0.23076923076923078,0.33766233766233766,0.06329113924050633,0.46835443037974683,10.48333333333333,8.0,1.0,8.0,2.0,1.0,2.0,,2.0,,1.0,,2.0,4.0,0.38095238095238093,,,0.037037037037037035,0.020833333333333332,0.04081632653061224,0.6666666666666666,0.3333333333333333,,0.38095238095238093,0.025,0.16666666666666666,3.0,0.03225806451612903,1.0,,,,1.0,1.0,24.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.06666666666666667,0.5,,,,,,,,,True
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,10829.0,180,15.0,339,337,147.0,128.0,41.0,676,,,11.0,371,5.0,6.0,8.0,1.0,18.0,7.0,4.0,147.0,0.171875,21.50259067357513,,,0.421875,0.4607453125,0.4423566666666667,26.545454545454547,0.4336283185840708,10.0,16.0,2.0,4.0,4.0,7.0,5.0,13.0,10.0,24.0,,3.0,11.0,1.0,5.0,25.0,53.0,3.0,18.0,77.0,2.0,8.0,1.0,9.0,12.0,25.0,16.0,43.0,18.0,32.0,6.0,11.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,10.0,9.0,24.0,37.0,13.0,50.0,3.0,5.0,1.0,5.0,4.0,1.0,10.0,6.0,6.0,23.0,15.0,,21.0,2.0,8.0,3.0,3.0,3.0,3.0,43.0,3.0,0.36,0.391304347826087,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.4716981132075472,0.25,0.48,0.4609375,0.2222222222222222,0.45,0.5205479452054794,0.4090909090909091,0.5526315789473685,0.07547169811320754,0.15384615384615385,0.5,0.192,0.10416666666666667,0.24324324324324326,0.2037037037037037,0.0821917808219178,0.20833333333333334,0.07142857142857142,0.14634146341463414,0.12903225806451613,0.2641509433962264,0.24,0.25,0.25,0.625,0.7142857142857143,0.2,0.203125,0.38461538461538464,0.45454545454545453,0.375,0.4166666666666667,0.4166666666666667,0.4,,,,0.171875,0.2727272727272727,0.3,0.6666666666666666,0.4444444444444444,0.5,0.1111111111111111,0.23333333333333334,0.5714285714285714,0.16666666666666666,0.2727272727272727,0.49316875,0.11428571428571428,0.13559322033898305,0.11688311688311688,0.5584415584415584,11.062264150943395,1.0,5.0,1.0,4.0,,2.0,4.0,3.0,,,,1.0,8.0,0.2,0.125,0.23529411764705882,0.04,0.022727272727272728,0.10344827586206896,0.3333333333333333,0.6,,0.2,,0.16666666666666666,2.0,0.06666666666666667,2.0,4.0,,,,,3.0,,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.0625,,,True
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,7978.0,133,13.0,254,249,133.0,124.0,30.0,503,2.0,,4.0,284,,3.0,5.0,2.0,12.0,1.0,1.0,133.0,0.16666666666666666,13.286713286713287,0.08333333333333333,,0.7083333333333334,0.5501604166666667,0.5298,24.35,0.5236220472440944,8.0,13.0,3.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,,,2.0,,,11.0,20.0,,13.0,35.0,3.0,5.0,1.0,12.0,3.0,5.0,9.0,15.0,16.0,6.0,,2.0,,2.0,2.0,2.0,,1.0,,8.0,2.0,6.0,9.0,12.0,21.0,,3.0,,3.0,3.0,,6.0,3.0,5.0,14.0,17.0,5.0,17.0,1.0,8.0,1.0,2.0,1.0,2.0,15.0,1.0,0.7272727272727273,0.8,,,,0.55,0.6,0.6,0.4583333333333333,0.5,0.6,0.546875,0.6,0.6818181818181818,0.1,,0.5,0.06976744186046512,0.12121212121212122,0.08333333333333333,0.07272727272727272,0.11764705882352941,0.23529411764705882,0.10714285714285714,0.06060606060606061,,0.12121212121212122,0.06666666666666667,0.1111111111111111,0.5416666666666666,0.6153846153846154,0.7272727272727273,0.75,0.125,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,,,,0.08333333333333333,,,,0.8333333333333334,0.6,,0.6,0.6666666666666666,,,0.61212,0.25806451612903225,0.2962962962962963,0.34285714285714286,0.42857142857142855,6.0600000000000005,,6.0,,2.0,,4.0,1.0,,,,1.0,1.0,4.0,,0.15384615384615385,0.09090909090909091,0.1111111111111111,0.125,,0.5,,0.3333333333333333,,,,2.0,0.047619047619047616,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,0.16666666666666666,True
