EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2A,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,FG2M,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,DefTwoPtRebounds,Steals,BadPassSteals,Offensive Fouls Drawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChancePointsPct,Fg2aBlocked,Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,PenaltyTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceAtRimFGM,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Arc3Assists,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedAtRim,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,HeaveAttempts,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,10444.0,174.0,40.0,311.0,308.0,115.0,116.0,46.0,619.0,11.0,17.0,,21.0,320.0,11.0,,1.0,2.0,5.0,1.0,1.0,115.0,0.42,0.68,7.43801652892562,0.44,0.72,0.479452,0.04,0.058823529411764705,24.935294117647057,0.36977491961414793,1.0,,,2.0,5.0,6.0,8.0,1.0,,,6.0,6.0,12.0,2.0,30.0,1.0,2.0,14.0,2.0,16.0,,,,6.0,,0.3333333333333333,0.009708737864077669,0.046511627906976744,0.09090909090909091,0.014084507042253521,,0.06666666666666667,,0.04,0.08,0.2,0.24,,,0.579225,0.5090166666666667,,0.2857142857142857,13.8,,3.0,,3.0,2.0,12.0,2.0,2.0,3.0,0.375,,0.42,0.375,0.375,0.10810810810810811,,0.1111111111111111,,,0.14285714285714285,1.0,17.0,,4.0,0.125,,1.0,,2.0,4.0,1.0,4.0,5.0,,2.0,9.0,4.0,,4.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,0.29411764705882354,0.2222222222222222,0.29411764705882354,,0.3333333333333333,0.02564102564102564,0.05263157894736842,1.0,1.0,0.4,0.5,1.0,0.36363636363636365,0.4,,0.4444444444444444,0.25,0.36363636363636365,False,,1.0,3.0,3.0,,15.0,,6.0,3.0,3.0,1.0,,,1.0,1.0,,,,1.0,7.0,1.0,,,,,,1.0,,0.2,0.5,,0.029411764705882353,0.06451612903225806,0.14285714285714285,,,,0.16666666666666666,0.2,1.0,1.0,,0.75,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.3333333333333333,0.11764705882352941,0.16666666666666666,0.09090909090909091,0.3333333333333333,1.0,0.5555555555555556,0.2,,,,,,,,,,,,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,16904.0,282.0,-28.0,491.0,489.0,91.0,105.0,82.0,980.0,,,17.0,107.0,511.0,,,8.0,18.0,20.0,18.0,,91.0,0.5752688172043011,,18.9419795221843,,0.4117647058823529,0.4749811764705882,0.09782608695652174,,,0.18533604887983707,35.0,20.0,6.0,27.0,23.0,,85.0,29.0,16.0,4.0,24.0,5.0,8.0,2.0,19.0,30.0,12.0,67.0,31.0,98.0,3.0,9.0,1.0,24.0,1.0,0.6666666666666666,0.13636363636363635,0.21052631578947367,0.18775510204081633,0.11627906976744186,0.16666666666666666,0.26666666666666666,0.0967741935483871,0.4117647058823529,0.3176470588235294,0.27058823529411763,,0.6896551724137931,0.375,0.5357931034482759,0.4405,0.09782608695652174,0.22429906542056074,7.843529411764705,15.0,45.0,16.0,36.0,44.0,34.0,3.0,,,0.5294117647058824,0.5517241379310345,0.5294117647058824,0.5517241379310345,0.5806451612903226,0.18085106382978725,0.17142857142857143,0.2,0.5555555555555556,0.6,0.3364485981308411,9.0,40.0,2.0,6.0,0.10588235294117647,0.17142857142857143,21.0,3.0,9.0,,,,,10.0,,,46.0,,,,5.0,3.0,0.5111111111111111,0.6764705882352942,,,,0.625,0.625,,,0.6,0.7241379310344828,0.391304347826087,0.4090909090909091,0.8888888888888888,,,0.5,,,,False,12.0,,,,4.0,,22.0,3.0,,3.0,,21.0,3.0,10.0,4.0,1.0,6.0,1.0,2.0,18.0,4.0,2.0,2.0,,2.0,2.0,,0.07407407407407407,0.043478260869565216,0.5555555555555556,0.7777777777777778,0.09375,0.125,0.21052631578947367,,1.0,0.47619047619047616,,,,,0.6,,,,,,,3.0,,,,,,,,,,1.0,1.0,2.0,0.1111111111111111,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,
2436,1610612739,Flip Murray,Flip Murray,2436,CLE,23417.0,390.0,-43.0,692.0,681.0,212.0,228.0,98.0,1373.0,10.0,23.0,23.0,102.0,771.0,9.0,,4.0,9.0,18.0,28.0,,212.0,0.42857142857142855,0.2169811320754717,15.960099750623442,0.09433962264150944,0.5943396226415094,0.524507619047619,0.1111111111111111,,24.917391304347827,0.3063583815028902,40.0,1.0,8.0,13.0,30.0,13.0,83.0,6.0,14.0,11.0,35.0,16.0,20.0,4.0,44.0,5.0,11.0,30.0,10.0,40.0,3.0,13.0,2.0,35.0,2.0,0.7,0.020080321285140562,0.12359550561797752,0.09006211180124224,0.031746031746031744,0.037037037037037035,0.1044776119402985,0.05263157894736842,0.37735849056603776,0.12264150943396226,0.2830188679245283,0.12264150943396226,0.125,0.42105263157894735,0.45643571428571433,0.5323611111111111,0.13829787234042554,0.3431372549019608,8.314457831325301,4.0,32.0,2.0,10.0,36.0,18.0,9.0,6.0,1.0,0.3855421686746988,0.3333333333333333,0.37264150943396224,0.25,0.45454545454545453,0.07725321888412018,,0.09523809523809523,0.3076923076923077,0.4444444444444444,0.09803921568627451,9.0,27.0,,3.0,0.10843373493975904,0.1,21.0,6.0,7.0,2.0,1.0,3.0,5.0,9.0,2.0,5.0,28.0,,2.0,5.0,1.0,1.0,0.4375,0.4375,0.21739130434782608,0.4,0.22727272727272727,0.6428571428571429,0.631578947368421,0.07575757575757576,0.05263157894736842,0.525,0.5833333333333334,0.23333333333333334,0.2413793103448276,0.2857142857142857,0.2,0.25,0.75,0.15789473684210525,0.3333333333333333,0.2222222222222222,False,,3.0,1.0,2.0,6.0,15.0,,4.0,2.0,12.0,,1.0,3.0,5.0,3.0,2.0,2.0,,3.0,12.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.3076923076923077,0.03333333333333333,0.5555555555555556,0.02702702702702703,0.026785714285714284,0.078125,0.046875,0.18181818181818182,1.0,0.47619047619047616,0.23076923076923078,0.23076923076923078,1.0,1.0,,0.125,1.0,2.0,,,2.0,2.0,,,0.08695652173913043,,0.2,,,0.10526315789473684,0.5,,,1.0,,0.5,,1.0,1.0,0.10714285714285714,0.125,,,,,,,,,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,20685.0,345.0,19.0,623.0,607.0,210.0,243.0,93.0,1230.0,15.0,46.0,15.0,123.0,672.0,15.0,1.0,7.0,13.0,12.0,17.0,,210.0,0.5454545454545454,0.4423076923076923,16.91884456671252,0.14423076923076922,0.7884615384615384,0.5215129807692308,0.046296296296296294,,24.247826086956525,0.33707865168539325,36.0,14.0,8.0,9.0,13.0,31.0,58.0,16.0,14.0,7.0,30.0,8.0,8.0,1.0,16.0,17.0,12.0,49.0,24.0,73.0,2.0,5.0,2.0,30.0,2.0,0.4264705882352941,0.07834101382488479,0.14814814814814814,0.1519434628975265,0.07167235494880546,0.1,0.14516129032258066,0.038461538461538464,0.34615384615384615,0.08653846153846154,0.125,0.2980769230769231,0.7777777777777778,0.25806451612903225,0.5498166666666666,0.5240387096774193,0.08064516129032258,0.24390243902439024,6.1724137931034475,3.0,27.0,8.0,26.0,18.0,31.0,7.0,3.0,2.0,0.46551724137931033,0.5,0.5192307692307693,0.5277777777777778,0.575,0.15346534653465346,0.0958904109589041,0.14130434782608695,0.3333333333333333,0.375,0.21138211382113822,7.0,24.0,,3.0,0.1206896551724138,0.1111111111111111,21.0,3.0,3.0,6.0,2.0,5.0,18.0,4.0,5.0,17.0,36.0,3.0,6.0,4.0,3.0,3.0,0.6666666666666666,0.9,0.391304347826087,0.29411764705882354,0.391304347826087,0.2857142857142857,0.3709677419354839,0.05263157894736842,0.06976744186046512,0.5833333333333334,0.65625,0.23076923076923078,0.2727272727272727,1.0,0.4,0.4,0.375,0.16129032258064516,0.4,0.4,False,8.0,12.0,1.0,2.0,7.0,51.0,14.0,,,7.0,,6.0,4.0,6.0,4.0,1.0,2.0,1.0,,14.0,1.0,1.0,9.0,1.0,9.0,4.0,0.9444444444444444,0.1111111111111111,0.15384615384615385,0.46153846153846156,0.17647058823529413,0.05319148936170213,0.2222222222222222,0.10714285714285714,0.15789473684210525,0.4444444444444444,0.6666666666666666,0.3870967741935484,0.3870967741935484,0.9166666666666666,1.0,0.5714285714285714,0.05555555555555555,3.0,12.0,,1.0,,,,0.5,,,,,,0.3870967741935484,0.25,3.0,,8.0,0.0967741935483871,0.3333333333333333,0.125,1.0,,0.030303030303030304,0.05555555555555555,1.0,4.0,3.0,1.0,1.0,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,36271.0,605.0,-48.0,1070.0,1065.0,278.0,322.0,165.0,2135.0,54.0,63.0,87.0,400.0,1160.0,53.0,8.0,32.0,65.0,110.0,118.0,,278.0,0.5602240896358543,0.20521172638436483,33.57199681782021,0.1758957654723127,0.5928338762214984,0.5075288524590165,0.14912280701754385,,26.125396825396823,0.25981308411214954,119.0,18.0,29.0,36.0,89.0,9.0,244.0,29.0,65.0,51.0,138.0,61.0,76.0,16.0,167.0,20.0,22.0,83.0,22.0,105.0,7.0,51.0,15.0,138.0,15.0,0.6052631578947368,0.04830917874396135,0.16417910447761194,0.1450980392156863,0.040229885057471264,0.029411764705882353,0.1553398058252427,0.04666666666666667,0.38762214983713356,0.11726384364820847,0.2899022801302932,0.029315960912052116,0.5806451612903226,0.3411764705882353,0.5087249999999999,0.4876680722891567,0.1827956989247312,0.345,8.455737704918032,13.0,125.0,13.0,30.0,186.0,52.0,18.0,9.0,2.0,0.5122950819672131,0.4482758620689655,0.509771986970684,0.41935483870967744,0.45454545454545453,0.13829787234042554,0.12121212121212122,0.2125,0.3611111111111111,0.3939393939393939,0.075,5.0,44.0,2.0,5.0,0.020491803278688523,0.01680672268907563,87.0,22.0,25.0,16.0,5.0,17.0,21.0,33.0,7.0,20.0,64.0,51.0,16.0,1.0,23.0,10.0,0.256,0.27586206896551724,0.3333333333333333,0.35,0.3387096774193548,0.5076923076923077,0.5117647058823529,0.009259259259259259,,0.7310924369747899,0.7435897435897436,0.2808988764044944,0.2808988764044944,0.32,0.2962962962962963,0.2962962962962963,0.7586206896551724,0.2,0.29411764705882354,0.3018867924528302,False,11.0,5.0,1.0,2.0,4.0,12.0,18.0,15.0,8.0,39.0,6.0,9.0,9.0,33.0,20.0,1.0,13.0,6.0,5.0,19.0,5.0,16.0,7.0,,9.0,4.0,0.19047619047619047,0.08333333333333333,,0.5076923076923077,0.16071428571428573,0.005555555555555556,0.08108108108108109,0.08571428571428572,0.1935483870967742,0.4444444444444444,0.26436781609195403,0.5555555555555556,0.5555555555555556,0.4,0.125,0.6111111111111112,0.03225806451612903,2.0,3.0,,,,7.0,,,,,,,,0.03529411764705882,0.6666666666666666,1.0,2.0,7.0,0.02702702702702703,0.07692307692307693,0.09090909090909091,1.0,1.0,0.024390243902439025,0.03225806451612903,,2.0,,,,2.0,2.0,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,13744.0,229.0,-23.0,408.0,422.0,140.0,164.0,63.0,830.0,,,24.0,84.0,471.0,,,3.0,6.0,31.0,35.0,,140.0,0.65625,,14.675052410901468,,0.8163265306122449,0.5585387755102041,0.2542372881355932,,,0.3431372549019608,40.0,8.0,10.0,5.0,4.0,,49.0,10.0,13.0,9.0,23.0,3.0,3.0,1.0,6.0,10.0,7.0,37.0,17.0,54.0,2.0,15.0,5.0,23.0,5.0,0.575,0.06896551724137931,0.12962962962962962,0.15706806282722513,0.08421052631578947,0.06451612903225806,0.16666666666666666,0.15384615384615385,0.8163265306122449,0.10204081632653061,0.08163265306122448,,0.8,0.7692307692307693,0.6630555555555556,0.4860461538461539,0.2542372881355932,0.27380952380952384,2.6857142857142864,2.0,30.0,8.0,24.0,16.0,23.0,8.0,3.0,5.0,0.6122448979591837,0.8,0.6122448979591837,0.8,0.8,0.1678832116788321,0.09803921568627451,0.11666666666666667,0.4,0.5,0.2857142857142857,6.0,50.0,3.0,10.0,0.12244897959183673,0.125,27.0,6.0,1.0,,,,,7.0,,,44.0,,,6.0,2.0,2.0,0.7333333333333333,0.8461538461538461,,,,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.11538461538461539,0.675,0.7714285714285715,0.25,0.25,1.0,,,0.6,,,,False,6.0,,,,8.0,,8.0,,,2.0,,7.0,5.0,3.0,2.0,,1.0,,2.0,26.0,4.0,5.0,2.0,,2.0,1.0,,0.2,,0.5,0.3333333333333333,0.047619047619047616,0.17073170731707318,0.25,0.05555555555555555,0.5,0.7037037037037037,,,,,0.75,,,,,,,,,,,,,,,,,1.0,,2.0,0.05,1.0,0.3333333333333333,,,0.15789473684210525,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,21253.0,354.0,-53.0,615.0,613.0,117.0,138.0,97.0,1228.0,,,27.0,135.0,656.0,,1.0,18.0,24.0,26.0,36.0,,117.0,0.4963235294117647,,21.978021978021978,,0.42016806722689076,0.47370924369747897,0.12030075187969924,,,0.1902439024390244,50.0,26.0,16.0,33.0,36.0,,119.0,31.0,22.0,9.0,33.0,9.0,10.0,5.0,21.0,27.0,11.0,49.0,33.0,82.0,7.0,16.0,3.0,33.0,3.0,0.6111111111111112,0.10305343511450382,0.15714285714285714,0.15306122448979592,0.10443037974683544,0.08571428571428572,0.16666666666666666,0.12280701754385964,0.42016806722689076,0.2773109243697479,0.3025210084033613,,0.8387096774193549,0.7272727272727273,0.5721518518518518,0.5697181818181819,0.12030075187969924,0.24444444444444444,7.720168067226891,7.0,54.0,18.0,47.0,44.0,34.0,5.0,3.0,3.0,0.453781512605042,0.5806451612903226,0.453781512605042,0.5806451612903226,0.6527777777777778,0.15178571428571427,0.175,0.15789473684210525,0.21212121212121213,0.2413793103448276,0.34814814814814815,8.0,46.0,1.0,6.0,0.06722689075630252,0.08,34.0,11.0,13.0,,,,,12.0,,,64.0,,,6.0,4.0,4.0,0.5925925925925926,0.8,,,,0.5454545454545454,0.5454545454545454,0.1111111111111111,0.1282051282051282,0.68,0.7391304347826086,0.3611111111111111,0.3611111111111111,0.9230769230769231,,,0.6875,,,,False,17.0,,,,11.0,,28.0,1.0,,4.0,,4.0,2.0,6.0,3.0,1.0,3.0,6.0,3.0,28.0,4.0,2.0,27.0,8.0,27.0,17.0,,0.12121212121212122,,0.25,0.125,0.0625,0.16666666666666666,0.12698412698412698,0.125,0.6296296296296297,0.5,,,,,0.6538461538461539,,,,,,,1.0,,,,,,,,,,,,17.0,,0.42857142857142855,0.11764705882352941,,,0.06666666666666667,,,,5.0,,,,,2.0,1.0,5.0
727,1610612739,Eric Snow,Eric Snow,727,CLE,24486.0,408.0,-55.0,714.0,719.0,174.0,226.0,112.0,1433.0,1.0,1.0,22.0,86.0,765.0,1.0,4.0,4.0,21.0,23.0,29.0,,174.0,0.48314606741573035,0.013157894736842105,13.048635824436536,0.013157894736842105,0.42105263157894735,0.46431599999999995,0.12048192771084337,,36.9,0.24369747899159663,31.0,,8.0,7.0,37.0,,75.0,4.0,14.0,12.0,24.0,33.0,36.0,16.0,75.0,7.0,8.0,33.0,10.0,43.0,,10.0,6.0,24.0,6.0,0.5454545454545454,0.023026315789473683,0.09411764705882353,0.0953757225433526,0.0273224043715847,,0.07575757575757576,,0.40789473684210525,0.09210526315789473,0.4868421052631579,,,0.5333333333333333,0.367025,0.4769785714285714,0.12195121951219512,0.27906976744186046,9.814666666666666,1.0,32.0,1.0,3.0,28.0,25.0,11.0,1.0,3.0,0.4266666666666667,0.25,0.42105263157894735,0.25,0.3,0.09578544061302682,0.04,0.08771929824561403,0.14285714285714285,0.2,0.03488372093023256,6.0,36.0,2.0,5.0,0.08,0.12903225806451613,16.0,3.0,15.0,,,1.0,,6.0,,1.0,36.0,,,3.0,6.0,,0.5625,0.5625,,,,0.42857142857142855,0.4,0.04838709677419355,0.06976744186046512,0.5161290322580645,0.5925925925925926,0.40540540540540543,0.40540540540540543,0.8666666666666667,,,0.375,0.06666666666666667,,,False,,,,,1.0,,,3.0,1.0,15.0,2.0,,10.0,17.0,12.0,,5.0,,2.0,18.0,4.0,3.0,3.0,,3.0,3.0,,0.2857142857142857,,0.8095238095238095,,0.022388059701492536,0.1518987341772152,0.04411764705882353,0.15789473684210525,1.0,0.3125,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,83.0,1.0,-4.0,4.0,4.0,4.0,4.0,,8.0,,,,,6.0,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,103.0,2.0,-1.0,1.0,5.0,1.0,5.0,,6.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
