EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,DefThreePtRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,SelfOReb,Loose Ball Fouls,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,SecondChanceCorner3FGA,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,on,OffCorner3ReboundPct,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,3SecondViolations,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceCorner3PctAssisted
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,4036.0,67,-13.0,131,128,47,47,17.0,259,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,9.0,150,3.0,3.0,7.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,9.0,,12.0,5.0,17.0,2.0,3.0,7.0,18.0,1.0,9.0,2.0,10.0,4.0,3.0,47,0.3333333333333333,1.0,0.75,1.0,0.5,0.75,1.0,0.5,0.5625,1.1666666666666667,0.3,7.38255033557047,,0.25,0.046511627906976744,0.16666666666666666,0.24489795918367346,0.08196721311475409,,0.3,0.21428571428571427,0.26666666666666666,0.5,1.0,1.0,,0.6666666666666666,1.0,0.5,1.0,0.5,0.509425,0.4896,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.35877862595419846,,1.0,,,,,,,1.0,,,,3.0,2.0,,,,,1.0,1.0,,,,,0.23076923076923078,0.16666666666666666,,0.25,,,,,,,,,5.175,,,,,,,,,,2.0,,2.0,,,,,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,0.3333333333333333,0.2857142857142857,,,,,,,,,0.5438,1.0,1.0,,,,,,,1.0,,,,,0.07692307692307693,0.14285714285714285,0.2857142857142857,,0.25,1.0,1.0,1.0,,,,,2.0,,,,,,,True,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,554.0,9,-3.0,14,15,1,7,1.0,29,,1.0,,,,,,2.0,,,19,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1,,,,,,,,,,,,12.5,,,,,,,,,,,0.5,,,,,,,,0.5,0.4571,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,
101195,1610612741,Luke Schenscher,Luke Schenscher,101195,CHI,211.0,4,3.0,6,7,5,6,2.0,13,,,,,,,,,,,8,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,5,,,,,,,,,,,,,,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,329.0,5,-2.0,12,13,12,11,3.0,25,,,,,,,,,,,9,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,12,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,4411.0,74,,143,143,10,11,15.0,286,2.0,3.0,1.0,1.0,,,11.0,19.0,,22.0,154,2.0,3.0,4.0,,1.0,,,14.0,8.0,2.0,1.0,3.0,4.0,2.0,10.0,4.0,14.0,1.0,6.0,5.0,8.0,,2.0,,1.0,1.0,,10,0.6363636363636364,0.7,0.5789473684210527,0.6666666666666666,,0.5789473684210527,0.6666666666666666,,0.5789473684210527,0.6666666666666666,,15.432098765432098,0.2,0.10810810810810811,0.057692307692307696,0.07142857142857142,0.12903225806451613,0.06060606060606061,0.07407407407407407,,0.25,0.07142857142857142,0.15789473684210525,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,,,0.15789473684210525,0.41127894736842113,0.2351,0.05263157894736842,0.05263157894736842,0.18181818181818182,,0.06993006993006994,6.0,13.0,,,,,,,,,,,4.0,,5.0,3.0,5.0,3.0,,,,,,,0.16,0.13636363636363635,0.6,0.6842105263157895,0.46153846153846156,0.5,,,,,,,13.38421052631579,,,,,,,,,2.0,2.0,2.0,4.0,1.0,1.0,,,2.0,10.0,1.0,1.0,,5.0,,2.0,1.0,3.0,,1.0,2.0,,1.0,,,,,0.10526315789473684,0.3333333333333333,0.07692307692307693,0.8333333333333334,0.3333333333333333,0.6666666666666666,,,,,,,,0.4439,3.0,3.0,,,,,,1.0,,,,,,0.1,,0.06666666666666667,0.16666666666666666,0.15789473684210525,1.0,1.0,0.6666666666666666,,,,,1.0,,,2.0,,,,False,0.3333333333333333,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,201.0,3,2.0,7,8,7,8,2.0,15,,,,,,,1.0,1.0,,8.0,6,,,3.0,1.0,1.0,,8.0,,2.0,,,,3.0,,3.0,1.0,4.0,1.0,1.0,,,,,,,,8.0,7,,,1.0,,1.0,1.0,1.5,1.0,1.0,1.5,1.0,55.55555555555556,,1.0,,,0.75,,,,1.0,1.0,,,,,,,,,0.75,0.3651625,0.3651625,,,0.375,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,3.0,,3.0,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.75,,,,,,,0.25,1.0,1.0,,0.5,0.5,11.0,25.233333333333334,1.0,,,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,0.5,0.5,,,,,0.5,0.4173,1.0,1.0,1.0,1.0,1.0,2.0,,,,,0.6666666666666666,,,,,,,0.25,1.0,1.0,,0.25,1.0,0.5,,,,,,1.0,,1.0,False,,1.0,1.0,1.0,1.0,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,2368.0,39,12.0,77,79,33,37,6.0,156,1.0,1.0,,,,,2.0,3.0,2.0,9.0,83,,,,1.0,2.0,2.0,4.0,2.0,2.0,,,,3.0,1.0,6.0,,6.0,,,2.0,6.0,,1.0,,2.0,,4.0,33,0.5,0.5,0.6666666666666666,,0.5,0.5833333333333334,,0.3333333333333333,0.6428571428571429,,0.5,8.433734939759036,0.125,0.15,,,0.15625,,,,0.25,,0.16666666666666666,1.0,1.0,,,,,,0.6666666666666666,0.5256500000000001,0.41695,,,,0.4444444444444444,0.42857142857142855,,1.0,,1.0,2.0,,1.0,3.0,,1.0,3.0,2.0,2.0,1.0,,,,,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,,,,0.3333333333333333,,10.299999999999999,24.366666666666664,1.0,,,,,,1.0,,,4.0,4.0,4.0,,,,,12.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,0.5,1.0,,,,0.5,,1.0,1.0,,1.0,,,,,,,,,,,,0.2,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,False,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,342.0,6,2.0,9,13,7,11,,22,,,,,,,,1.0,,,8,,,,,1.0,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,7,,,,,,,,,,,,11.11111111111111,,0.16666666666666666,,,0.2857142857142857,,,,0.25,,,,,,,,,,,0.3904,0.3904,,,,,0.7777777777777778,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
2552,1610612741,Michael Sweetney,Michael Sweetney,2552,CHI,3819.0,64,10.0,123,124,13,7,15.0,247,3.0,7.0,1.0,2.0,1.0,1.0,7.0,23.0,4.0,18.0,129,1.0,2.0,4.0,1.0,1.0,2.0,4.0,10.0,4.0,2.0,3.0,8.0,4.0,,8.0,11.0,19.0,3.0,4.0,8.0,12.0,1.0,6.0,1.0,4.0,1.0,4.0,13,0.7142857142857143,0.8333333333333334,0.30434782608695654,0.5,1.0,0.30434782608695654,0.5,1.0,0.36,0.6666666666666666,1.0,20.422535211267608,,0.14814814814814814,0.17777777777777778,0.2,0.1509433962264151,0.18333333333333332,0.2222222222222222,0.1111111111111111,,0.16666666666666666,0.30434782608695654,0.42857142857142855,0.5,0.6666666666666666,1.0,0.5,1.0,1.0,0.30434782608695654,0.4460521739130434,0.5877,0.041666666666666664,0.041666666666666664,0.2222222222222222,0.2222222222222222,0.10569105691056911,,2.0,,,,,,,2.0,,,,4.0,1.0,3.0,3.0,3.0,2.0,,1.0,,,,,0.15384615384615385,0.14285714285714285,0.6666666666666666,0.08695652173913043,,,,,,,,,6.756521739130435,,,,,,,,,5.0,5.0,1.0,6.0,1.0,,1.0,1.0,3.0,13.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,0.21739130434782608,0.14285714285714285,,0.25,0.2,,,,,,,,,0.5076,4.0,14.0,,,,,,1.0,,,,,,0.3,0.058823529411764705,0.2,0.09090909090909091,0.6086956521739131,0.2857142857142857,0.4,0.75,,,,,1.0,,,,,0.2857142857142857,,False,0.3333333333333333,,,,,1.0,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,6181.0,103,8.0,198,202,37,35,19.0,400,4.0,7.0,,1.0,2.0,3.0,15.0,28.0,12.0,54.0,217,1.0,2.0,2.0,4.0,6.0,3.0,14.0,6.0,24.0,,,,6.0,3.0,10.0,,10.0,4.0,10.0,4.0,12.0,,14.0,4.0,14.0,7.0,14.0,37,0.2,0.2,0.5357142857142857,0.5,0.6666666666666666,0.5526315789473685,0.25,0.6111111111111112,0.6,0.25,0.6363636363636364,24.774774774774773,0.2,0.1111111111111111,,,0.07954545454545454,,,,,0.15789473684210525,0.18421052631578946,0.5714285714285714,1.0,,0.25,,0.3333333333333333,0.6666666666666666,0.4473684210526316,0.49050657894736843,0.5391777777777778,0.15555555555555556,0.2,0.037037037037037035,0.25925925925925924,0.18686868686868688,9.0,18.0,1.0,3.0,7.0,2.0,4.0,10.0,,3.0,9.0,7.0,1.0,,1.0,,1.0,1.0,4.0,,0.75,0.4,0.4,0.2631578947368421,0.029411764705882353,0.04,1.0,0.47368421052631576,0.5,0.5,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.18421052631578946,0.2222222222222222,12.910714285714286,24.41,3.0,,1.0,,2.0,3.0,3.0,3.0,15.0,5.0,20.0,5.0,,3.0,4.0,8.0,45.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,4.0,,,3.0,,,,,,,0.10714285714285714,0.42857142857142855,,0.6,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,,,0.42857142857142855,0.5389999999999999,2.0,3.0,,1.0,1.0,1.0,,,1.0,,0.3333333333333333,,,,,0.14285714285714285,,0.07894736842105263,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,0.5,,,,,1.0,1.0,,0.25,False,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,6107.0,102,5.0,198,201,40,38,20.0,399,4.0,8.0,,,,2.0,11.0,26.0,11.0,57.0,213,1.0,1.0,2.0,1.0,4.0,6.0,8.0,4.0,18.0,,1.0,,4.0,,6.0,1.0,7.0,3.0,5.0,1.0,3.0,,12.0,,14.0,6.0,8.0,40,0.18181818181818182,0.18181818181818182,0.4230769230769231,1.0,0.25,0.5348837209302325,0.5,0.14285714285714285,0.5816326530612245,0.5,0.4,24.2152466367713,,0.07272727272727272,,0.045454545454545456,0.06976744186046512,0.011363636363636364,,0.07142857142857142,0.07142857142857142,0.1,0.18604651162790697,0.5,0.6666666666666666,,,,0.2857142857142857,,0.5813953488372093,0.5125430232558139,0.5019285714285714,0.1276595744680851,0.2,0.03508771929824561,0.14035087719298245,0.20202020202020202,3.0,9.0,1.0,4.0,13.0,1.0,8.0,17.0,,3.0,21.0,13.0,2.0,2.0,,,,,2.0,2.0,0.875,0.47058823529411764,0.47058823529411764,0.3953488372093023,0.06451612903225806,0.045454545454545456,,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.09302325581395349,0.25,0.3333333333333333,1.0,0.3023255813953488,0.14285714285714285,9.88076923076923,24.84705882352941,7.0,,1.0,,1.0,3.0,7.0,2.0,3.0,2.0,5.0,,2.0,,2.0,1.0,12.0,2.0,2.0,,2.0,,,,2.0,1.0,1.0,,,2.0,,,,,0.07692307692307693,0.25,,0.4,0.1111111111111111,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.5,,,0.5384615384615384,0.495925,4.0,9.0,,2.0,,,1.0,1.0,,,,0.058823529411764705,0.25,,,0.047619047619047616,0.047619047619047616,0.20930232558139536,0.4444444444444444,0.4444444444444444,0.25,0.2857142857142857,,,,,,,,,,,False,,,,,,,1.0,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,6162.0,103,7.0,198,201,34,32,20.0,399,5.0,7.0,,,,1.0,17.0,30.0,16.0,65.0,218,3.0,6.0,12.0,2.0,3.0,2.0,9.0,20.0,14.0,,1.0,1.0,12.0,7.0,23.0,2.0,25.0,3.0,6.0,5.0,8.0,1.0,12.0,2.0,17.0,8.0,9.0,34,0.5882352941176471,0.5882352941176471,0.5666666666666667,0.5,0.6666666666666666,0.6125,0.5625,0.7,0.6914893617021277,0.6666666666666666,0.75,23.766816143497756,0.4375,0.22641509433962265,0.015384615384615385,0.047619047619047616,0.18823529411764706,0.023255813953488372,,,0.21428571428571427,0.3157894736842105,0.175,0.7142857142857143,0.8333333333333334,0.4,,,0.2,,0.425,0.47614874999999995,0.43066999999999994,0.19148936170212766,0.2222222222222222,0.18461538461538463,0.13846153846153847,0.1717171717171717,10.0,17.0,2.0,4.0,6.0,2.0,5.0,10.0,3.0,2.0,15.0,6.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,0.5,0.5,0.25,0.125,0.13043478260869565,1.0,0.425,0.5882352941176471,0.5882352941176471,0.1,0.5,0.5,1.0,0.15,0.4,12.426666666666666,23.98,3.0,,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,3.0,3.0,,3.0,,3.0,,,1.0,1.0,2.0,,2.0,,,,0.5,0.06666666666666667,0.14285714285714285,,0.5,0.1111111111111111,0.8,0.5,0.5,1.0,0.125,,,0.5,0.4399916666666666,2.0,6.0,,,1.0,1.0,,,,1.0,0.5,,,0.07142857142857142,,0.15,,0.15,0.3333333333333333,0.4,,,,0.5,0.09090909090909091,,,,,1.0,0.16666666666666666,0.125,False,0.125,1.0,,,1.0,,,1.0,1.0
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,2204.0,37,8.0,74,74,27,24,8.0,148,1.0,2.0,1.0,1.0,,,1.0,2.0,,2.0,75,1.0,1.0,2.0,,,,,,2.0,2.0,,3.0,3.0,2.0,7.0,3.0,10.0,3.0,3.0,4.0,11.0,1.0,3.0,2.0,,,,27,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,5.9523809523809526,0.2222222222222222,0.125,0.15,,0.15151515151515152,0.10344827586206896,0.2,,,0.14285714285714285,1.0,0.5,0.5,,1.0,1.0,,,1.0,0.56185,,,,1.0,,0.36486486486486486,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,2.0,2.0,,,,,,0.2222222222222222,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,0.538,,,,,,,,,1.0,,,,,0.16666666666666666,,0.18181818181818182,,,,,,,,,,,,,,,,,False,,,,,,1.0,,,
