EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,BadPassTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,PenaltyArc3FGM,ShortMidRangeAssists,SelfOReb,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,PenaltyArc3Accuracy,SecondChanceAtRimFGA,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsPutbacks,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Assists,StepOutOfBoundsTurnovers,on,BadPassOutOfBoundsTurnovers,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,398.0,7,4.0,12,11,,2,,23,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,1440.0,24,-8.0,43,42,13.0,13,5.0,85,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0,58,2.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,,3.0,,4.0,3.0,7.0,1.0,1.0,,,2.0,,,3.0,4,1.0,,,2.0,1.0,,1.0,13.0,,0.3333333333333333,0.5,0.6,0.6,0.5833333333333334,0.5,0.25,,,16.3265306122449,0.5,0.23076923076923078,,0.2857142857142857,0.1875,0.5,,0.8,0.5,0.5,0.5,0.2,1.0,1.0,1.0,0.8,0.47114,0.58875,0.6136,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.14285714285714285,1.94,0.3023255813953488,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,4.0,1.0,,,,,,,,0.5,0.5,,0.3333333333333333,,0.4,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,0.5,0.5,,2.0,,,,,,1.0,1.0,2.0,,,,,0.5,0.3333333333333333,,1.0,1.0,True,,,,,,,,,,,,
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,923.0,15,1.0,30,31,13.0,12,4.0,61,,1.0,1.0,1.0,3.0,2.0,5.0,5.0,9.0,27,1.0,,,2.0,4.0,6.0,2.0,2.0,1.0,,,5.0,,5.0,,2.0,,,2.0,,,,2,5.0,1.0,1.0,6.0,2.0,1.0,6.0,13.0,1.0,0.5,0.5,0.4,0.3333333333333333,0.5,,0.6,0.2,1.0,32.35294117647059,,,,0.5,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43015833333333336,0.3767,0.47605000000000003,0.25,0.2857142857142857,,0.6666666666666666,5.9399999999999995,0.43333333333333335,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,,0.3333333333333333,25.2,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,0.5,0.25,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,False,,,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,5516.0,92,-37.0,159,159,34.0,34,18.0,318,4.0,9.0,4.0,4.0,6.0,9.0,23.0,4.0,34.0,201,2.0,1.0,3.0,5.0,2.0,8.0,2.0,16.0,1.0,,1.0,3.0,,3.0,2.0,2.0,,1.0,4.0,1.0,2.0,4.0,14,8.0,,3.0,6.0,2.0,1.0,8.0,34.0,1.0,0.1111111111111111,0.1111111111111111,0.391304347826087,0.45454545454545453,0.4722222222222222,0.5,0.5,0.043478260869565216,0.1111111111111111,22.598870056497177,0.5,,0.07142857142857142,0.0410958904109589,,,0.1,0.2727272727272727,0.4444444444444444,0.5,0.25,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5757575757575758,0.4830151515151515,0.4341,0.5277428571428572,0.05714285714285714,0.08,0.08823529411764706,0.23529411764705882,8.673913043478262,0.2138364779874214,3.0,1.0,8.0,10.0,2.0,10.0,3.0,2.0,10.0,8.0,9.0,3.0,5.0,19.0,1.0,,0.6,0.42857142857142855,0.30303030303030304,0.24242424242424243,0.125,0.125,0.30303030303030304,0.75,0.2857142857142857,24.880000000000003,,,,,,,4.0,,4.0,1.0,,,,9.0,3.0,4.0,1.0,,2.0,2.0,,,0.75,0.4,,,0.4,0.5,0.5,,0.03389830508474576,0.03333333333333333,,,,,,,0.4,0.4,0.75,,,,,,,0.4,,,,,3.0,,,,,,,,,,0.07142857142857142,,,,,1.0,,,,,,,,,,,,,,1.0,,False,1.0,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,2365.0,39,-26.0,71,73,27.0,16,9.0,144,5.0,5.0,4.0,,,7.0,9.0,7.0,21.0,96,,1.0,1.0,6.0,2.0,12.0,8.0,6.0,,,,3.0,,3.0,1.0,1.0,,,2.0,,1.0,2.0,2,3.0,,,7.0,2.0,1.0,12.0,27.0,1.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.5833333333333334,0.6666666666666666,,0.6666666666666666,,,21.25,0.5,,,0.09090909090909091,,,,0.4166666666666667,1.0,1.0,0.4,,,,0.5,0.6666666666666666,0.5326958333333334,,0.56220625,0.14285714285714285,0.18181818181818182,0.047619047619047616,0.5714285714285714,9.766666666666667,0.38028169014084506,4.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,,1.0,2.0,,,0.8333333333333334,0.625,0.25,0.3333333333333333,0.5,0.5,0.25,1.0,0.25,24.8,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,0.1,0.125,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,False,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,5126.0,85,-36.0,149,146,29.0,30,17.0,295,5.0,11.0,,7.0,15.0,18.0,36.0,10.0,46.0,186,1.0,2.0,2.0,2.0,2.0,4.0,18.0,18.0,2.0,,1.0,14.0,2.0,16.0,4.0,2.0,1.0,,6.0,,1.0,1.0,5,17.0,1.0,,14.0,6.0,2.0,4.0,29.0,1.0,0.5,0.5,0.5,0.5,0.5348837209302325,0.3333333333333333,0.5,0.05555555555555555,0.09090909090909091,29.518072289156628,0.6666666666666666,,0.07692307692307693,0.17142857142857143,0.030303030303030304,,,0.3055555555555556,0.45454545454545453,0.5,0.6,0.4166666666666667,0.4666666666666667,0.5,,0.3055555555555556,0.44081944444444443,,0.49885,0.14634146341463414,0.14634146341463414,0.043478260869565216,0.08695652173913043,7.455555555555555,0.19463087248322147,,6.0,10.0,,,,1.0,,,3.0,6.0,3.0,,15.0,,,0.5,0.5,,0.2777777777777778,0.6,0.6,,,,,,,,,,,,,,,,,,,,,3.0,2.0,11.0,3.0,,1.0,,,,,,,,0.06666666666666667,0.19298245614035087,0.21428571428571427,0.2,0.6666666666666666,,,,,,,,,,,,,,,2.0,0.14285714285714285,,2.0,1.0,0.3333333333333333,,,,1.0,3.0,1.0,5.0,,0.14285714285714285,,,1.0,,,1.0,,0.25,1.0,,,2.0,4.0,0.8,0.2857142857142857,,,0.6666666666666666,1.0,,False,1.0,,,,,2.0,1.0,1.0,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,4685.0,78,-21.0,133,132,19.0,24,16.0,265,2.0,4.0,,2.0,2.0,4.0,6.0,1.0,15.0,163,3.0,,2.0,,,,2.0,6.0,1.0,4.0,1.0,9.0,5.0,14.0,,4.0,,,4.0,1.0,2.0,5.0,10,8.0,,3.0,4.0,3.0,,,19.0,,0.25,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5357142857142857,0.2,,0.16666666666666666,0.25,12.080536912751677,,0.0851063829787234,0.07692307692307693,0.13636363636363635,0.0847457627118644,0.05263157894736842,,0.3076923076923077,0.5,0.6666666666666666,0.5,0.15384615384615385,1.0,1.0,,0.8461538461538461,0.514726923076923,0.5340374999999999,0.43635,0.21428571428571427,0.42857142857142855,0.13333333333333333,,3.3833333333333333,0.14285714285714285,,,,1.0,,7.0,,1.0,1.0,,1.0,,,3.0,2.0,1.0,,,0.5384615384615384,,,,0.07692307692307693,,,23.24285714285714,2.0,6.0,,1.0,,1.0,,1.0,2.0,1.0,,2.0,,6.0,,,1.0,1.0,8.0,,2.0,2.0,1.0,0.2857142857142857,,,0.2857142857142857,0.3333333333333333,0.2,,0.1509433962264151,0.17857142857142858,0.14285714285714285,,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,,,0.2,1.0,,,1.0,0.08333333333333333,0.1111111111111111,,1.0,,,,,,1.0,1.0,1.0,0.0625,0.09090909090909091,,,3.0,,1.0,,,0.3333333333333333,0.6,1.0,2.0,,,,,0.3333333333333333,0.16666666666666666,,,,False,1.0,,,,,,,,1.0,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,631.0,11,7.0,19,20,14.0,5,1.0,39,,,,,,,,,3.0,15,,,,,,3.0,,,,,,,,,,,,,,,,,1,2.0,,1.0,,,,3.0,14.0,,,,,1.5,1.5,,1.5,,,5.0,,,,,,,,,,,,,,,,1.0,0.5838,,0.5838,,,,1.0,,0.7368421052631579,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.5,1.0,,,,1.0,,1.0,24.1,,,,,,,1.0,,1.0,,,,1.0,3.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,720.0,12,,24,23,15.0,10,1.0,47,1.0,2.0,1.0,,,1.0,2.0,3.0,5.0,20,,,,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,,2.0,,,2.0,,1.0,,3,5.0,,2.0,6.0,3.0,,1.0,15.0,,,,0.5,0.5,0.5,,0.16666666666666666,,,28.0,,,,0.16666666666666666,,,,1.0,0.5,0.5,,,,,1.0,1.0,0.6947,,0.6813,0.6,0.6,,0.2,,0.625,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,355.0,6,5.0,11,12,9.0,6,,23,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,6,,,,1.0,1.0,3.0,,2.0,,,,1.0,,1.0,,,,,,,,1.0,1,1.0,,,2.0,,1.0,3.0,9.0,1.0,,,1.0,1.0,0.75,,0.75,,,18.181818181818183,,,,0.25,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.7474,,0.7474,,,,1.0,,0.8181818181818182,1.0,,,,,,1.0,,,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,3917.0,65,-23.0,112,111,23.0,31,12.0,223,3.0,7.0,,,1.0,6.0,15.0,4.0,19.0,140,1.0,,2.0,2.0,1.0,1.0,2.0,10.0,2.0,2.0,2.0,4.0,3.0,7.0,,,,,,,,1.0,4,6.0,,1.0,5.0,,1.0,1.0,23.0,1.0,0.16666666666666666,0.2,0.4,0.4166666666666667,0.475,1.0,0.16666666666666666,0.13333333333333333,0.14285714285714285,16.129032258064516,,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.06,0.058823529411764705,0.1111111111111111,0.3888888888888889,0.42857142857142855,0.5,,0.05555555555555555,,,,0.5555555555555556,0.47857777777777777,0.5529,0.368,0.05263157894736842,,0.10526315789473684,0.05263157894736842,9.08,0.20535714285714285,,3.0,7.0,2.0,,3.0,,,2.0,5.0,6.0,2.0,1.0,13.0,,,,,0.16666666666666666,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.1111111111111111,,,24.333333333333332,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,,,1.0,1.0,2.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.05128205128205128,,0.18181818181818182,0.3333333333333333,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,,,1.0,0.09090909090909091,0.1111111111111111,,,,,2.0,1.0,,,,,,,0.1111111111111111,,1.0,,,,,0.25,1.0,1.0,2.0,,,,,1.0,0.1111111111111111,,,,False,,,,,,,,,,1.0,0.25,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,2605.0,43,-12.0,70,70,18.0,3,8.0,140,3.0,6.0,1.0,1.0,1.0,4.0,8.0,3.0,11.0,87,3.0,,4.0,1.0,,,4.0,4.0,1.0,3.0,3.0,5.0,3.0,8.0,1.0,2.0,1.0,,3.0,,1.0,1.0,2,4.0,1.0,1.0,4.0,2.0,,,18.0,,0.5,0.6666666666666666,0.5,0.5,0.55,0.6666666666666666,,0.125,0.16666666666666666,16.666666666666668,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.13513513513513514,0.0967741935483871,0.15384615384615385,0.25,0.75,0.5,0.6,0.6666666666666666,0.125,1.0,1.0,1.0,0.75,0.55125,0.5308666666666667,0.5346,0.2,0.2,0.36363636363636365,,3.125,0.2571428571428571,,,1.0,,,,,,,2.0,3.0,2.0,,7.0,,,,,,0.125,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,2.0,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,0.07142857142857142,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.1111111111111111,,,3.0,,,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,0.6666666666666666,0.2,,1.0,,False,,,,,,,,,,,,0.5
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,2127.0,35,-23.0,62,63,14.0,14,4.0,125,2.0,3.0,,1.0,1.0,3.0,5.0,,6.0,84,,,,,,,4.0,2.0,,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,,5.0,1.0,2.0,3.0,9,,,,,,,,14.0,,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,,,,,15.15151515151515,0.2,0.058823529411764705,0.25,0.13043478260869565,0.04,,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,1.0,,0.6,0.43842,,,,,,,5.24,0.22580645161290322,,,1.0,,,,,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,0.10526315789473684,0.1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,0.14285714285714285,0.5,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,False,,,,,,,,,,,,
