EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,BlocksRecoveredPct,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,HeaveAttempts,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,PenaltyFg3Pct,OffFTReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,on,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101179,1610612758,Ronnie Price,Ronnie Price,101179,SAC,560.0,9,20,20,20,20,1,40,,,23,,,,,20,,14.285714285714286,,,0.3333333333333333,0.42796666666666666,,1.0,-11.0,,1.0,1.0,,,,2.0,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,0.42796666666666666,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,
2078,1610612758,Jason Hart,Jason Hart,2078,SAC,2300.0,38,74,76,28,40,8,150,,,96,,,,,28,,17.24137931034483,,,0.4166666666666667,0.4805916666666667,,0.3783783783783784,-29.0,2.0,5.0,2.0,,1.0,2.0,6.0,,,,,4.0,12.0,,,8.0,1.0,2.0,,2.0,1.0,6.0,,,2.0,,8.0,,,,,,1.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,,1.0,3.0,6.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.08333333333333333,0.2,,,0.6666666666666666,0.047619047619047616,,,0.038461538461538464,0.024390243902439025,,,,,0.09090909090909091,,0.4166666666666667,0.4,0.5,0.08333333333333333,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,0.46445,0.44098333333333334,,,,0.25,0.25,11.075000000000001,,1.0,,,,1.0,,,,,,,,,,0.2,,0.3333333333333333,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,6941.0,116,213,219,88,83,36,432,4.0,11.0,253,2.0,2.0,2.0,,88,0.4230769230769231,13.833992094861662,,0.15384615384615385,0.6923076923076923,0.5387615384615385,23.99090909090909,0.4131455399061033,-9.0,3.0,7.0,2.0,2.0,5.0,,3.0,3.0,7.0,2.0,3.0,5.0,15.0,4.0,18.0,40.0,,1.0,2.0,3.0,2.0,3.0,5.0,4.0,17.0,8.0,2.0,12.0,,,7.0,3.0,2.0,,3.0,3.0,3.0,,,,,9.0,4.0,4.0,6.0,11.0,6.0,17.0,1.0,,1.0,,,1.0,1.0,,1.0,3.0,7.0,,10.0,,18.0,,7.0,,2.0,17.0,3.0,1.0,0.8,0.8,1.0,0.36363636363636365,0.36363636363636365,0.3333333333333333,,0.6666666666666666,0.4230769230769231,0.5,0.8125,0.5714285714285714,0.5,0.85,0.13333333333333333,0.2857142857142857,,,,0.10526315789473684,0.057971014492753624,0.15384615384615385,0.12048192771084337,0.06315789473684211,,0.11538461538461539,0.07692307692307693,0.047619047619047616,0.17391304347826086,0.07142857142857142,0.2692307692307692,0.42857142857142855,0.6,0.19230769230769232,0.4,0.4,0.11538461538461539,,,,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.25,0.375,0.42857142857142855,0.45055,0.573375,0.21212121212121213,0.3181818181818182,,0.075,0.425,7.1066666666666665,,,2.0,,,2.0,1.0,,,,,,,,0.07692307692307693,0.07692307692307693,0.05555555555555555,0.09523809523809523,,0.25,,0.6666666666666666,,,,1.0,2.0,2.0,3.0,,,,0.6,,1.0,0.25,0.6666666666666666,1.0,,,1.0,1.0,0.5,0.25,0.25,1.0,,,,0.5,1.0,False,,1.0,0.5,1.0,,,
958,1610612758,Vitaly Potapenko,Vitaly Potapenko,958,SAC,567.0,9,20,21,20,21,1,41,,,26,,,,,20,,19.047619047619047,,,,0.383525,,1.0,-14.0,,,,2.0,2.0,,2.0,,,,,2.0,4.0,,,4.0,,,,,2.0,4.0,,,4.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,4.0,,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,0.07692307692307693,,,0.07692307692307693,,0.14285714285714285,,,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,0.383525,,,,,1.0,13.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,678.0,11,24,24,16,16,1,48,,,30,,,,,16,,23.076923076923077,,,0.2,0.38306,,0.6666666666666666,-9.0,1.0,1.0,,1.0,4.0,,,,,,,2.0,5.0,,3.0,7.0,,1.0,,,1.0,3.0,,,2.0,,4.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,3.0,,2.0,,3.0,1.0,2.0,,,2.0,1.0,,,,,,,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.5833333333333334,,0.3333333333333333,0.2,,0.25,,,,,0.5,0.125,,,,,,,0.5,0.2,1.0,1.0,0.8,0.25,0.3333333333333333,,,,,,,,,,,,,,0.35000000000000003,0.3333333333333333,0.3333333333333333,,,0.2857142857142857,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,5878.0,98,182,188,79,75,30,370,,12.0,219,,,,,79,0.3157894736842105,23.72093023255814,,,0.5,0.4706263157894737,25.15833333333333,0.4340659340659341,-4.0,3.0,7.0,7.0,2.0,4.0,6.0,15.0,5.0,12.0,3.0,4.0,11.0,26.0,5.0,9.0,46.0,1.0,4.0,3.0,8.0,4.0,13.0,4.0,5.0,19.0,10.0,12.0,12.0,3.0,,12.0,5.0,,8.0,2.0,10.0,1.0,1.0,5.0,,3.0,22.0,2.0,5.0,5.0,10.0,3.0,13.0,2.0,1.0,1.0,4.0,3.0,4.0,8.0,2.0,2.0,3.0,8.0,1.0,11.0,1.0,10.0,,3.0,,2.0,19.0,1.0,2.0,0.45454545454545453,0.45454545454545453,0.8,0.4166666666666667,0.4166666666666667,0.4230769230769231,0.25,0.3076923076923077,0.4868421052631579,0.5714285714285714,0.4117647058823529,0.5348837209302325,0.5714285714285714,0.475,,,,,0.5,0.10416666666666667,0.03773584905660377,0.20833333333333334,0.1388888888888889,0.02666666666666667,0.047619047619047616,,,0.058823529411764705,0.19047619047619047,0.08333333333333333,0.18421052631578946,0.42857142857142855,0.42857142857142855,0.10526315789473684,0.5,0.5,0.39473684210526316,0.4,0.4,0.6666666666666666,0.3157894736842105,0.4166666666666667,0.4166666666666667,0.8,0.42857142857142855,0.4117647058823529,0.23529411764705882,0.4166666666666667,0.5289285714285714,0.5033000000000001,0.07317073170731707,0.10344827586206896,,0.17391304347826086,0.41304347826086957,12.0,1.0,3.0,3.0,,,,,1.0,2.0,1.0,,1.0,,,,,0.07692307692307693,,,0.3333333333333333,0.045454545454545456,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.42857142857142855,,2.0,2.0,1.0,1.0,,0.5,0.1,,,0.5,,,,,2.0,0.6666666666666666,,,,,,,,,False,,2.0,0.6666666666666666,1.0,,,
1719,1610612758,Bonzi Wells,Bonzi Wells,1719,SAC,5468.0,91,165,168,76,67,33,333,1.0,5.0,185,,,,,76,0.14705882352941177,24.630541871921185,,0.029411764705882353,0.6470588235294118,0.500085294117647,24.46,0.46060606060606063,24.0,13.0,17.0,6.0,,4.0,3.0,8.0,3.0,4.0,1.0,1.0,16.0,29.0,4.0,12.0,56.0,5.0,6.0,1.0,17.0,8.0,11.0,1.0,8.0,27.0,10.0,22.0,12.0,,10.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,,,2.0,,7.0,6.0,4.0,15.0,22.0,11.0,33.0,2.0,1.0,1.0,2.0,2.0,5.0,7.0,2.0,3.0,3.0,11.0,2.0,11.0,,19.0,1.0,6.0,,4.0,27.0,2.0,4.0,0.3125,0.45454545454545453,1.0,0.8,0.8,0.5517241379310345,0.8333333333333334,0.7272727272727273,0.6470588235294118,0.9285714285714286,0.7916666666666666,0.6511627906976745,0.85,0.7105263157894737,0.06896551724137931,0.11764705882352941,,,0.2857142857142857,0.35714285714285715,0.11320754716981132,0.16666666666666666,0.2878787878787879,0.1506849315068493,0.09090909090909091,0.11764705882352941,0.4444444444444444,0.13333333333333333,0.5,0.15384615384615385,0.5,0.7647058823529411,0.8666666666666667,0.11764705882352941,,,0.23529411764705882,0.375,0.375,0.3333333333333333,0.11764705882352941,0.75,0.75,1.0,0.14285714285714285,0.5,0.08333333333333333,0.75,0.545375,0.47645833333333326,0.15384615384615385,0.17647058823529413,,0.30357142857142855,0.48214285714285715,5.910344827586207,5.0,6.0,6.0,4.0,,5.0,3.0,1.0,1.0,,,,1.0,,0.3,0.25,0.14285714285714285,0.17647058823529413,0.6666666666666666,0.18181818181818182,0.08333333333333333,0.3076923076923077,0.8571428571428571,0.8333333333333334,,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,False,,1.0,1.0,1.0,,,
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,6693.0,112,204,210,73,73,32,414,2.0,3.0,247,,,,,73,0.07894736842105263,23.140495867768596,,0.05263157894736842,0.4473684210526316,0.4350894736842105,24.0,0.35784313725490197,-14.0,9.0,14.0,4.0,7.0,13.0,4.0,8.0,,1.0,,1.0,20.0,35.0,,8.0,48.0,2.0,3.0,,4.0,8.0,12.0,2.0,3.0,19.0,12.0,28.0,,,4.0,1.0,,4.0,2.0,4.0,6.0,3.0,1.0,,,2.0,16.0,6.0,4.0,12.0,19.0,8.0,27.0,1.0,1.0,,6.0,3.0,6.0,12.0,1.0,2.0,14.0,25.0,3.0,14.0,,13.0,1.0,5.0,,2.0,19.0,,1.0,0.3,0.3333333333333333,,,,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5263157894736842,0.6666666666666666,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.59375,0.11428571428571428,0.14285714285714285,0.15384615384615385,,0.5,0.23076923076923078,0.09375,0.14814814814814814,0.20253164556962025,0.08045977011494253,0.08695652173913043,0.041666666666666664,0.09090909090909091,0.4444444444444444,0.13043478260869565,0.21428571428571427,0.3684210526315789,0.6428571428571429,0.75,0.34210526315789475,0.5384615384615384,0.6363636363636364,0.21052631578947367,0.5,0.5,0.75,0.02631578947368421,,,,,0.2857142857142857,0.07142857142857142,,0.6121333333333333,0.4124857142857143,0.11904761904761904,0.1282051282051282,,0.08333333333333333,0.3958333333333333,6.905714285714286,2.0,3.0,3.0,,,1.0,3.0,1.0,1.0,3.0,2.0,,,,0.23076923076923078,0.043478260869565216,0.17647058823529413,0.05555555555555555,,0.07692307692307693,0.07692307692307693,0.3333333333333333,1.0,0.6666666666666666,,0.75,1.0,,,1.0,,,,0.1111111111111111,,0.07142857142857142,,,,,,,,,,,,,,,,False,,,,,,,
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,4256.0,71,128,131,54,46,22,259,1.0,11.0,133,,,,,54,0.4230769230769231,22.666666666666668,,0.038461538461538464,0.7692307692307693,0.5216961538461539,24.754545454545454,0.421875,21.0,4.0,9.0,5.0,1.0,4.0,2.0,2.0,3.0,10.0,2.0,6.0,7.0,15.0,4.0,11.0,37.0,1.0,2.0,2.0,4.0,4.0,7.0,7.0,9.0,26.0,,14.0,3.0,9.0,,10.0,3.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,1.0,2.0,2.0,5.0,3.0,8.0,5.0,2.0,3.0,,,1.0,1.0,,1.0,3.0,9.0,1.0,7.0,,14.0,,3.0,,4.0,26.0,1.0,3.0,,,0.25,0.36363636363636365,0.36363636363636365,0.4666666666666667,0.5,0.5714285714285714,0.5,0.25,0.6071428571428571,0.5606060606060606,0.4,0.65,0.2,0.3333333333333333,,,,0.05263157894736842,0.029411764705882353,0.125,0.07407407407407407,0.05660377358490566,0.06666666666666667,,,0.18181818181818182,,0.1111111111111111,0.34615384615384615,0.4444444444444444,0.6666666666666666,0.15384615384615385,0.25,0.25,0.07692307692307693,1.0,1.0,,0.38461538461538464,0.3,0.3333333333333333,,0.5,0.35714285714285715,0.42857142857142855,0.3,0.5133166666666666,0.5393749999999999,0.10344827586206896,0.16666666666666666,,0.10810810810810811,0.7027027027027027,5.433333333333334,1.0,2.0,3.0,2.0,,2.0,1.0,1.0,,,,,,,0.125,0.10526315789473684,,0.125,,0.14285714285714285,0.1,,0.5,0.5,,0.6,1.0,2.0,3.0,,,,0.42857142857142855,,,0.07142857142857142,0.3333333333333333,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,False,,,,,1.0,0.09090909090909091,0.1
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,2631.0,44,81,81,37,38,16,162,,,104,,,,,37,,6.862745098039215,,,1.0,0.56504,,0.4567901234567901,-6.0,2.0,5.0,1.0,,,,,,,,,2.0,5.0,,,4.0,2.0,4.0,,4.0,1.0,1.0,,,2.0,,4.0,,,4.0,,,2.0,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,4.0,,2.0,3.0,4.0,7.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,,,,,,,2.0,,,,,,,,0.4,0.5,1.0,0.4,0.5,1.0,0.4,0.5,1.0,0.4,0.4,,,0.5,0.11764705882352941,0.13333333333333333,,0.07407407407407407,0.10256410256410256,0.08333333333333333,0.09090909090909091,,0.125,0.1111111111111111,,1.0,0.4,0.6666666666666666,,,,,,,,,,,,,1.0,,,0.579925,0.5647,,,,1.0,0.5,1.2,2.0,4.0,1.0,,,,1.0,,,,,1.0,,,0.25,,0.2857142857142857,,,,,,1.0,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
