EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyPoints,PtsPutbacks,Corner3Assists,BadPassSteals,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Corner3PctBlocked,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceArc3Frequency
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,5498.0,92,-11,164,161,18,26,24.0,325,5.0,13.0,4.0,2.0,6.0,1.0,8.0,8.0,27,16.0,193,1.0,7.0,2.0,1.0,14.0,2.0,2.0,9.0,2.0,11.0,2.0,7.0,2.0,24.0,1.0,3.0,3.0,7.0,2.0,12.0,4.0,16.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,6.0,16,1.0,3.0,2.0,2.0,1.0,18,3.0,1.0,0.875,0.875,0.2962962962962963,0.14285714285714285,0.2962962962962963,0.14285714285714285,0.2857142857142857,0.125,0.07407407407407407,0.15384615384615385,17.894736842105264,0.3333333333333333,0.25,0.1346153846153846,0.041666666666666664,0.15,0.1,0.1388888888888889,0.04878048780487805,0.15,0.125,0.2,0.05555555555555555,0.15789473684210525,0.08333333333333333,0.25,0.48148148148148145,0.38461538461538464,0.45454545454545453,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.2962962962962963,0.125,0.125,1.0,0.5714285714285714,0.48148148148148145,0.44555555555555554,0.44221666666666665,0.3638,0.125,7.140740740740741,0.10975609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2048,1610612749,Jamaal Magloire,Jamaal Magloire,2048,MIL,8096.0,135,-29,246,245,42,78,34.0,491,14.0,20.0,5.0,4.0,16.0,,2.0,18.0,38,45.0,296,4.0,9.0,10.0,3.0,30.0,6.0,,4.0,1.0,5.0,,4.0,,11.0,2.0,9.0,4.0,19.0,6.0,29.0,11.0,40.0,2.0,1.0,2.0,,,4.0,1.0,6.0,1.0,3.0,14,3.0,14.0,1.0,15.0,,42,3.0,,0.8333333333333334,0.8823529411764706,0.47368421052631576,0.4444444444444444,0.47368421052631576,0.4444444444444444,0.5113636363636364,0.4166666666666667,,,17.6678445229682,0.3333333333333333,0.5454545454545454,0.2289156626506024,0.0891089108910891,0.14285714285714285,0.13333333333333333,0.2072072072072072,0.09482758620689655,0.07142857142857142,,0.2608695652173913,0.25925925925925924,0.18181818181818182,0.17647058823529413,0.09090909090909091,0.5263157894736842,0.7,0.7,0.8571428571428571,0.42105263157894735,0.25,0.25,0.75,0.05263157894736842,,,,0.5555555555555556,0.5263157894736842,0.470771052631579,0.49256249999999996,0.4961333333333333,0.2222222222222222,3.978947368421054,0.17073170731707318,2.0,1.0,2.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,9.0,6.0,5.0,1.0,6.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.08571428571428572,0.5,0.3333333333333333,0.4,0.5,0.6666666666666666,0.5,0.20454545454545456,0.20454545454545456,0.044444444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,6965.0,116,-18,210,208,32,57,29.0,418,11.0,21.0,3.0,6.0,7.0,4.0,12.0,21.0,40,81.0,255,3.0,3.0,14.0,6.0,16.0,26.0,6.0,6.0,,6.0,,1.0,1.0,12.0,1.0,8.0,2.0,5.0,1.0,8.0,10.0,18.0,2.0,1.0,6.0,,4.0,3.0,,9.0,3.0,3.0,5,2.0,23.0,1.0,28.0,2.0,32,,2.0,0.38095238095238093,0.4444444444444444,0.525,1.0,0.5588235294117647,1.125,0.6370967741935484,0.9285714285714286,0.15,0.23809523809523808,29.338842975206614,0.6666666666666666,0.1111111111111111,0.07246376811594203,0.09411764705882353,0.08,0.09090909090909091,0.07446808510638298,0.09375,0.16666666666666666,0.125,0.1,0.045454545454545456,0.07407407407407407,0.07142857142857142,0.09090909090909091,0.4117647058823529,0.5238095238095238,0.6875,0.45454545454545453,0.13725490196078433,0.8571428571428571,1.0,0.16666666666666666,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.5,0.75,0.6274509803921569,0.5040500000000001,0.5652875,0.44823749999999996,0.1728395061728395,6.892500000000001,0.1523809523809524,3.0,1.0,2.0,24.0,5.0,4.0,15.0,6.0,,1.0,2.0,,4.0,13.0,,,,,,,15.0,0.6666666666666666,0.5,0.625,0.058823529411764705,0.07407407407407407,,,1.0,,0.25,0.5,0.21666666666666667,0.2653061224489796,0.18518518518518517,3.0,3.0,1.0,1.0,2.0,8.0,2.0,5.0,11.0,1.0,1.0,2.0,7.0,15.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.45454545454545453,1.0,0.45454545454545453,0.21568627450980393,0.14285714285714285,0.14285714285714285,0.10526315789473684,0.058823529411764705,1.0,1.0,1.0,0.1568627450980392,0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.25,25.654545454545453,,,,,,,True,,,,,,,,,,,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,6424.0,107,-21,196,195,25,47,28.0,391,2.0,5.0,1.0,1.0,3.0,5.0,15.0,8.0,23,31.0,231,1.0,2.0,5.0,3.0,10.0,6.0,1.0,5.0,2.0,7.0,1.0,3.0,1.0,16.0,,2.0,4.0,5.0,,9.0,2.0,11.0,6.0,4.0,2.0,,1.0,,,2.0,,3.0,7,,3.0,,,,25,,,0.625,0.625,0.34782608695652173,0.5,0.5,0.8333333333333334,0.5,0.8333333333333334,0.043478260869565216,0.2,14.601769911504427,1.0,,0.07462686567164178,0.02247191011235955,0.18181818181818182,,0.10112359550561797,0.020202020202020204,0.041666666666666664,,0.05555555555555555,0.08,0.08333333333333333,0.16666666666666666,0.2,0.16129032258064516,0.4,0.5,0.5,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.4838709677419355,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.41935483870967744,0.45164193548387094,0.5155666666666666,0.44910000000000005,0.16129032258064516,12.843478260869567,0.12755102040816327,,1.0,2.0,,,1.0,2.0,,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.03125,,,,,0.6666666666666666,0.5,,,0.06451612903225806,1.0,3.0,1.0,1.0,4.0,5.0,,5.0,8.0,1.0,1.0,,,15.0,5.0,4.0,1.0,,,,,,1.0,0.625,1.0,0.625,0.25806451612903225,,,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.16129032258064516,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,,0.8,25.3125,1.0,0.125,0.2,,,,True,,,,,,,,,,,
2551,1610612749,T.J. Ford,T.J. Ford,2551,MIL,6366.0,106,-13,188,185,28,36,30.0,373,2.0,7.0,1.0,6.0,13.0,10.0,13.0,18.0,33,47.0,217,3.0,3.0,9.0,7.0,6.0,30.0,,12.0,6.0,18.0,3.0,4.0,2.0,42.0,,2.0,3.0,9.0,,12.0,3.0,15.0,2.0,,6.0,2.0,6.0,4.0,,10.0,3.0,8.0,17,1.0,4.0,,6.0,1.0,28,2.0,1.0,0.16666666666666666,0.17647058823529413,0.5454545454545454,1.0,0.5675675675675675,0.9,0.5875,0.9,,,22.624434389140273,0.6,,0.13432835820895522,0.024691358024691357,0.13636363636363635,,0.1348314606741573,0.021052631578947368,0.08,,0.05555555555555555,0.17391304347826086,0.15384615384615385,0.15384615384615385,0.1111111111111111,0.1891891891891892,0.2857142857142857,0.2857142857142857,,0.35135135135135137,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.35135135135135137,0.7692307692307693,0.7692307692307693,0.2,0.2,0.2972972972972973,0.4540391891891891,0.5139,0.43942857142857145,0.19148936170212766,10.266666666666667,0.14893617021276595,1.0,1.0,2.0,5.0,,3.0,8.0,2.0,3.0,2.0,,1.0,,2.0,,,,,,,8.0,0.42857142857142855,0.42857142857142855,0.5,,,,,1.0,,0.2857142857142857,0.5,0.05128205128205128,0.05714285714285714,0.1702127659574468,2.0,3.0,1.0,2.0,,1.0,,2.0,4.0,1.0,2.0,,2.0,3.0,1.0,,6.0,1.0,2.0,1.0,,,0.5,0.5,0.5,0.5,0.10810810810810811,,0.14285714285714285,0.125,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.5,0.02702702702702703,,,,0.4,0.5,1.0,,,24.775,,,,3.0,,,True,,,,,,,,,,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,1730.0,29,-16,58,60,14,42,4.0,118,1.0,2.0,,2.0,2.0,4.0,6.0,7.0,10,17.0,79,,,,1.0,8.0,6.0,1.0,2.0,,2.0,,1.0,,4.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,2.0,8,,1.0,,,,14,4.0,,0.5714285714285714,0.5714285714285714,0.7,,0.7083333333333334,,0.7083333333333334,,0.1,0.5,20.967741935483872,1.0,,0.0625,,,,0.045454545454545456,,,,,,0.14285714285714285,,,0.16666666666666666,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.75,,0.3333333333333333,0.43423750000000005,,0.332225,,13.52,0.2413793103448276,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,2.0,1.0,0.5,0.5,,,,,,,,,,,0.11764705882352941,,,,,1.0,2.0,1.0,1.0,2.0,,,1.0,,,2.0,1.0,1.0,,,,,,,0.5,,0.5,0.16666666666666666,,,,,,,,0.16666666666666666,0.5,0.5,,,,,0.5,0.5,26.0,,,,3.0,,,True,,,,,,,,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,2203.0,37,-8,67,68,27,36,11.0,135,2.0,6.0,1.0,,1.0,2.0,4.0,4.0,11,9.0,74,,1.0,,6.0,2.0,6.0,3.0,3.0,,3.0,,1.0,,6.0,,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,4,,1.0,,1.0,,27,2.0,,0.25,0.25,0.36363636363636365,,0.2857142857142857,,0.32142857142857145,,0.2727272727272727,0.3333333333333333,17.72151898734177,,,,0.043478260869565216,,,,0.03333333333333333,0.16666666666666666,,,,,,,0.42857142857142855,0.3333333333333333,0.5,,0.07142857142857142,,,,0.2857142857142857,0.5,0.5,0.5,1.0,0.6428571428571429,0.5154,0.561,0.50826875,,7.718181818181819,0.40298507462686567,,1.0,3.0,1.0,,3.0,7.0,,,1.0,,,1.0,1.0,,,,,,,7.0,0.5,0.375,0.4375,,,,,,,0.375,0.3333333333333333,0.07142857142857142,0.09090909090909091,0.7777777777777778,,1.0,,,,2.0,1.0,,3.0,,,2.0,1.0,,2.0,,2.0,,,,,,,,,,0.21428571428571427,1.0,,,0.07142857142857142,,,,0.14285714285714285,,,,,,,0.125,,24.03333333333333,,,,,1.0,0.125,True,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,1207.0,20,-13,40,38,4,27,3.0,78,,,,1.0,1.0,1.0,1.0,2.0,2,13.0,55,,,,,,4.0,,5.0,1.0,6.0,,3.0,,13.0,,,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,1.0,,2.0,2,,,,,,4,,,,,1.0,,1.0833333333333333,,1.0833333333333333,,,,16.27906976744186,1.0,1.0,,,0.2,,0.07142857142857142,,,,,,,0.3333333333333333,,,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,,0.6666666666666666,0.4628833333333333,,,,15.85,0.1,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,3.0,,3.0,4.0,,,,,6.0,3.0,2.0,2.0,,,,,,0.6666666666666666,0.75,,0.75,0.6666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6666666666666666,24.825000000000003,,,,3.0,,,True,,,,,,,,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,1991.0,33,-16,61,65,20,41,7.0,126,,1.0,,,1.0,4.0,8.0,4.0,10,8.0,80,1.0,1.0,2.0,4.0,8.0,,,1.0,1.0,2.0,1.0,,,5.0,,1.0,,9.0,,9.0,1.0,10.0,,,,1.0,,1.0,,1.0,1.0,,3,,1.0,,,,20,1.0,,1.0,1.0,0.4,1.0,0.4,1.0,0.4,1.0,,,15.942028985507248,,,0.34615384615384615,0.05,,,0.28125,0.04,,,0.14285714285714285,0.14285714285714285,0.5833333333333334,,,0.1,,,,0.1,,,,0.8,0.5,0.5,1.0,,0.1,0.4141,0.3816,0.384175,0.25,14.410000000000002,0.32786885245901637,,,,,,3.0,6.0,,,,,1.0,,,,,,,,,6.0,0.75,0.75,0.75,0.2,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,4809.0,80,-24,144,148,62,59,13.0,292,9.0,12.0,4.0,2.0,4.0,1.0,3.0,12.0,19,27.0,180,3.0,5.0,8.0,4.0,16.0,8.0,2.0,2.0,4.0,6.0,1.0,,1.0,16.0,,5.0,2.0,6.0,2.0,10.0,5.0,15.0,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,5,,5.0,,6.0,1.0,62,1.0,1.0,0.6666666666666666,0.7272727272727273,0.631578947368421,0.6,0.631578947368421,0.6,0.6136363636363636,0.5714285714285714,0.10526315789473684,0.08333333333333333,14.814814814814813,0.5,0.5,0.15384615384615385,0.09259259259259259,0.09523809523809523,,0.13333333333333333,0.07575757575757576,0.16666666666666666,,0.375,,0.13043478260869565,0.08333333333333333,0.1111111111111111,0.631578947368421,0.75,0.8181818181818182,0.6666666666666666,0.21052631578947367,0.5,0.6666666666666666,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.8,0.631578947368421,0.5075684210526316,0.48583333333333334,0.44730000000000003,0.2962962962962963,5.010526315789474,0.4305555555555556,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,,,,2.0,,,,,,,4.0,0.5,0.5,0.4,0.10526315789473684,0.06896551724137931,,,0.75,0.6666666666666666,0.5,1.0,0.09523809523809523,0.09523809523809523,0.14814814814814814,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,0.25,,0.4,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
