EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Usage,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,FG3APct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,on,PlusMinus,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,LostBallTurnovers,OffLongMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGA,Steals,BadPassSteals,LostBallSteals,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted2s,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,AtRimPctBlocked,LongMidRangePctBlocked,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,3SecondViolations,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,92.0,2.0,3.0,3,3.0,6,1.0,1.0,1.0,3.0,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,69.0,1.0,3.0,2,3.0,5,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,92.0,2.0,3.0,3,3.0,6,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1610612748,Gary Payton,Gary Payton,56,MIA,92.0,2.0,3.0,3,3.0,6,,,,3.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,33.333333333333336,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,92.0,2.0,3.0,3,3.0,6,,1.0,1.0,3.0,,0.25,,1.0,,,,,,33.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.48045,0.48045,24.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,23.0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,5288.0,88.0,173.0,180,72.0,353,1.0,8.0,11.0,72.0,0.030303030303030304,0.08421052631578947,0.047619047619047616,0.4161849710982659,3.0,,6.0,1.0,,11.458333333333334,2.0,1.0,3.0,1.0,2.0,7.0,0.23076923076923078,0.11290322580645161,0.11538461538461539,0.15384615384615385,0.25,0.46153846153846156,0.44873461538461534,0.420875,24.2,False,24.0,71.0,17.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,10.0,1.0,4.0,13.0,166.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,9.0,6.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,6.0,3.0,4.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3,0.3333333333333333,0.34615384615384615,0.625,0.40625,0.3333333333333333,0.75,0.1,1.0,0.5,0.02564102564102564,0.1111111111111111,0.05263157894736842,0.07692307692307693,0.08333333333333333,0.16666666666666666,0.125,0.1,0.125,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.07692307692307693,0.5,0.5,1.0,0.25,1.0,1.0,0.5,0.3971,0.13333333333333333,0.16666666666666666,0.15384615384615385,0.6923076923076923,12.940000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,449.0,7.0,13.0,12,13.0,25,,,1.0,13.0,,,,1.0,,,,,,28.57142857142857,,,,,,,,,,,,,0.32349999999999995,0.32349999999999995,,False,1.0,12.0,1.0,,,,,2.0,,1.0,,,,,3.0,,,,10.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,13.166666666666666,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1610612748,Derek Anderson,Derek Anderson,1507,MIA,3935.0,66.0,123.0,119,76.0,242,4.0,9.0,9.0,76.0,0.2222222222222222,0.17647058823529413,0.23076923076923078,0.6178861788617886,4.0,,8.0,3.0,3.0,20.0,7.0,5.0,14.0,9.0,7.0,5.0,0.7,0.15151515151515152,0.21052631578947367,0.35,0.35714285714285715,0.7,0.4750500000000001,0.4550357142857144,24.235714285714288,False,-3.0,70.0,9.0,,,,,2.0,1.0,4.0,7.0,3.0,3.0,1.0,6.0,5.0,7.0,24.0,117.0,,,,1.0,5.0,3.0,6.0,17.0,2.0,15.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,,,,,2.0,1.0,1.0,1.0,,3.0,1.0,4.0,13.0,2.0,1.0,,,,,17.0,5.0,1.0,1.0,1.0,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.16666666666666666,0.2,0.425,0.39285714285714285,0.5,,0.5,0.16666666666666666,0.5,0.6666666666666666,,,,,,,0.14285714285714285,,,,,,,0.1,0.2,0.25,0.25,1.0,0.35,0.42857142857142855,0.42857142857142855,1.0,,,0.6,0.42857142857142855,,0.047619047619047616,0.14285714285714285,,0.7083333333333334,15.41666666666667,1.0,,2.0,4.0,2.0,1.0,1.0,0.2,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,4246.0,71.0,134.0,137,79.0,271,3.0,16.0,22.0,79.0,0.2,0.20634920634920634,0.16666666666666666,0.5895522388059702,6.0,1.0,2.0,1.0,1.0,11.03896103896104,,,,,,10.0,,0.20833333333333334,0.25925925925925924,,,0.46153846153846156,0.48518461538461544,0.53336,,False,-5.0,74.0,15.0,4.0,6.0,2.0,3.0,1.0,2.0,6.0,,,,7.0,13.0,,2.0,16.0,128.0,4.0,,4.0,2.0,5.0,,2.0,6.0,10.0,,,,,,,,,,,2.0,4.0,6.0,,1.0,1.0,,2.0,,3.0,1.0,6.0,12.0,1.0,,,,,,6.0,2.0,0.7142857142857143,0.7142857142857143,,,,,0.5384615384615384,0.4,0.5384615384615384,0.4,0.5714285714285714,0.5,0.5,,,0.3333333333333333,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2,0.08333333333333333,0.1,0.15384615384615385,0.125,,0.46153846153846156,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,,,,,0.6,0.6666666666666666,,,0.48493333333333327,,,0.25,0.375,9.015384615384617,1.0,0.05263157894736842,,,1.0,,1.0,0.3333333333333333,,,,,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,0.5,0.5,0.375,0.06666666666666667,1.0,1.0,0.75,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
