EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,HeaveAttempts,on
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,23.0,1,1,1,1,2,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,6593.0,195,200,72,92,395,72,0.36923076923076925,110.0,-27.0,23.0,2.0,5.0,1.0,1.0,2.0,1.0,5.0,17.0,1.0,1.0,7.0,23.0,1.0,3.0,17.0,214.0,3.0,2.0,2.0,4.0,11.0,1.0,2.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,2.0,7.0,2.0,4.0,1.0,16.0,1.0,2.0,1.0,5.0,1.0,7.0,3.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,17.0,1.0,10.0,4.0,5.0,1.0,2.0,1.0,1.0,10.0,7.0,1.0,0.5714285714285714,0.5714285714285714,0.30434782608695654,0.36363636363636365,0.2916666666666667,0.3333333333333333,0.3269230769230769,0.25,0.38461538461538464,0.041666666666666664,1.0,0.043478260869565216,0.2,1.0,12.499999999999998,0.5,0.1,0.09803921568627451,0.023809523809523808,0.03333333333333333,0.06666666666666667,0.07407407407407407,0.030303030303030304,0.03571428571428571,0.024390243902439025,0.1111111111111111,0.11764705882352941,0.21428571428571427,0.043478260869565216,0.20833333333333334,0.4,0.5,0.041666666666666664,0.7083333333333334,0.29411764705882354,0.29411764705882354,0.8,0.041666666666666664,0.3333333333333333,0.16666666666666666,0.5,0.08333333333333333,0.25,0.4053739130434783,0.4368,0.39027272727272727,0.08,0.08333333333333333,0.11764705882352941,0.5882352941176471,14.960869565217392,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,26231.0,808,807,264,288,1615,264,0.32673267326732675,437.0,-14.0,88.0,46.0,68.0,6.0,12.0,16.0,14.0,26.0,54.0,20.0,9.0,78.0,136.0,29.0,52.0,244.0,880.0,13.0,8.0,34.0,19.0,34.0,12.0,16.0,66.0,110.0,46.0,20.0,9.0,,29.0,16.0,45.0,8.0,16.0,10.0,106.0,3.0,4.0,5.0,21.0,12.0,38.0,7.0,45.0,15.0,6.0,15.0,2.0,30.0,9.0,32.0,2.0,48.0,2.0,63.0,4.0,26.0,5.0,,66.0,6.0,5.0,0.7051282051282052,0.7142857142857143,0.5735294117647058,0.5588235294117647,0.5818181818181818,0.5434782608695652,0.625,0.825,0.6,0.17575757575757575,,0.0661764705882353,0.04411764705882353,,24.36882546652031,0.5,0.3,0.09375,0.01509433962264151,0.04807692307692308,0.028846153846153848,0.07926829268292683,0.018970189701897018,0.03225806451612903,,0.0273972602739726,0.03076923076923077,0.15730337078651685,0.05128205128205128,0.4121212121212121,0.6764705882352942,0.7076923076923077,0.08484848484848485,0.32727272727272727,0.48148148148148145,0.49056603773584906,0.7307692307692307,0.12121212121212122,0.35294117647058826,0.34782608695652173,0.75,0.1956521739130435,0.5878787878787879,0.4955829268292682,0.5134875,0.47345217391304356,0.13903743315508021,0.16455696202531644,0.13934426229508196,0.27049180327868855,8.498529411764707,25.200000000000003,4.0,6.0,5.0,9.0,1.0,1.0,1.0,3.0,7.0,1.0,3.0,3.0,12.0,10.0,2.0,4.0,4.0,33.0,3.0,2.0,7.0,8.0,3.0,2.0,10.0,6.0,4.0,1.0,9.0,3.0,2.0,3.0,9.0,2.0,5.0,4.0,4.0,4.0,2.0,0.9166666666666666,0.41379310344827586,0.5,0.3333333333333333,0.41379310344827586,0.7692307692307693,0.7647058823529411,0.35714285714285715,0.018518518518518517,0.018867924528301886,0.03225806451612903,0.07142857142857142,0.038461538461538464,0.03225806451612903,0.5,0.717391304347826,0.42857142857142855,0.6666666666666666,0.5,0.05454545454545454,0.5555555555555556,0.5555555555555556,1.0,0.35,0.35,0.8571428571428571,0.6666666666666666,0.5,0.058823529411764705,1.0,1.0,0.17647058823529413,0.3333333333333333,1.0,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.35,,,,,,,,,,True
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,9614.0,289,294,138,142,583,138,0.47750865051903113,160.0,-11.0,32.0,3.0,7.0,1.0,,1.0,3.0,3.0,9.0,11.0,4.0,7.0,19.0,17.0,4.0,33.0,318.0,3.0,,6.0,1.0,4.0,7.0,3.0,11.0,12.0,2.0,11.0,,,4.0,,4.0,,2.0,1.0,8.0,,1.0,5.0,8.0,7.0,20.0,1.0,21.0,6.0,5.0,3.0,1.0,9.0,12.0,26.0,1.0,7.0,3.0,5.0,1.0,2.0,1.0,,11.0,5.0,1.0,0.8571428571428571,0.8571428571428571,0.3684210526315789,0.25,0.4027777777777778,0.36363636363636365,0.4342105263157895,0.42857142857142855,0.4230769230769231,0.4722222222222222,,,,,14.329268292682928,0.6666666666666666,0.3333333333333333,0.1038961038961039,0.010101010101010102,0.11627906976744186,,0.10833333333333334,0.007194244604316547,0.02631578947368421,,,0.05,0.13333333333333333,0.1111111111111111,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3055555555555556,0.14285714285714285,0.09090909090909091,,0.36363636363636365,0.6666666666666666,0.5129819444444446,0.51805,0.4888181818181818,0.05405405405405406,0.1,0.18181818181818182,0.3333333333333333,10.742105263157894,24.376470588235293,,1.0,3.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,,5.0,,2.0,4.0,2.0,15.0,,,2.0,,1.0,,6.0,3.0,3.0,1.0,1.0,,1.0,4.0,,1.0,,3.0,2.0,3.0,3.0,1.0,0.29411764705882354,0.5,0.2857142857142857,0.29411764705882354,,0.42857142857142855,,,,,0.1111111111111111,0.14285714285714285,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,0.18181818181818182,0.18181818181818182,1.0,,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,,0.18181818181818182,1.0,1.0,,,,,,,,True
441,1610612751,Lamond Murray,Lamond Murray,441,NJN,7092.0,215,219,75,109,434,75,0.3488372093023256,118.0,-10.0,27.0,3.0,5.0,3.0,,,2.0,2.0,6.0,7.0,,6.0,13.0,21.0,4.0,34.0,228.0,5.0,,7.0,2.0,4.0,6.0,1.0,5.0,8.0,4.0,7.0,,,1.0,,1.0,,,1.0,2.0,3.0,2.0,4.0,5.0,7.0,16.0,5.0,21.0,,,1.0,,1.0,6.0,16.0,2.0,3.0,1.0,5.0,,1.0,,,5.0,4.0,,0.6666666666666666,0.8,0.46153846153846156,0.5,0.4411764705882353,0.2,0.4722222222222222,0.5833333333333334,0.22727272727272727,0.6176470588235294,,,,,14.979757085020243,,0.30434782608695654,0.09090909090909091,0.024691358024691357,0.12903225806451613,0.08571428571428572,0.10465116279069768,0.04310344827586207,0.06451612903225806,,0.14285714285714285,0.15,0.11764705882352941,0.17391304347826086,0.14705882352941177,0.6,0.6,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.20588235294117646,0.5,,,,0.7647058823529411,0.5040411764705883,0.4648125,0.47592999999999996,0.05555555555555555,0.07142857142857142,0.20588235294117646,0.14705882352941177,9.284615384615385,24.004761904761907,1.0,1.0,4.0,14.0,1.0,1.0,,6.0,2.0,,,,6.0,2.0,1.0,1.0,,15.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,0.8333333333333334,0.2857142857142857,1.0,,0.2857142857142857,0.4,0.5833333333333334,,,,,,,0.045454545454545456,,0.6666666666666666,0.5,0.5,,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.75,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,0.16666666666666666,1.0,,,,,0.6,,,0.2857142857142857,,,1.0,0.045454545454545456,,,,,,True
1519,1610612751,John Thomas,John Thomas,1519,NJN,1751.0,52,50,18,16,102,18,0.34615384615384615,29.0,-17.0,8.0,1.0,2.0,,,,1.0,,,,,1.0,3.0,,1.0,3.0,66.0,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,3.0,1.0,1.0,,2.0,3.0,5.0,2.0,1.0,1.0,,3.0,2.0,7.0,,3.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.375,0.5,0.5,,,0.3333333333333333,0.5,,11.11111111111111,0.6666666666666666,,0.3333333333333333,0.10714285714285714,0.1,,0.15384615384615385,0.1,0.1,0.07692307692307693,,,,0.25,0.6666666666666666,0.5,1.0,0.3333333333333333,,,,,,,,,,0.6666666666666666,0.46749999999999997,,,0.25,0.25,0.3333333333333333,0.3333333333333333,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.2,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,22281.0,693,694,242,248,1387,242,0.3492063492063492,371.0,-2.0,74.0,45.0,74.0,13.0,20.0,34.0,39.0,15.0,33.0,37.0,10.0,79.0,146.0,47.0,61.0,255.0,759.0,14.0,7.0,21.0,29.0,57.0,14.0,28.0,101.0,78.0,80.0,37.0,6.0,,41.0,9.0,50.0,7.0,19.0,15.0,109.0,3.0,13.0,15.0,36.0,1.0,52.0,16.0,68.0,14.0,8.0,8.0,1.0,22.0,12.0,28.0,1.0,65.0,4.0,78.0,11.0,32.0,12.0,,101.0,2.0,11.0,0.4936708860759494,0.52,0.541095890410959,0.5087719298245614,0.5025906735751295,0.5140845070422535,0.5619469026548672,0.4772727272727273,0.5674157303370787,0.24352331606217617,,0.0410958904109589,0.06756756756756757,,31.876606683804628,0.6363636363636364,0.03125,0.18652849740932642,0.06132075471698113,0.16129032258064516,0.03260869565217391,0.17832167832167833,0.05263157894736842,0.12987012987012986,,0.045454545454545456,0.16363636363636364,0.20512820512820512,0.11764705882352941,0.38341968911917096,0.6081081081081081,0.6521739130434783,0.20207253886010362,0.17098445595854922,0.45454545454545453,0.45454545454545453,0.6,0.19170984455958548,0.7222222222222222,0.4788732394366197,0.5882352941176471,0.14084507042253522,0.6269430051813472,0.48957564766839373,0.5253264705882353,0.4819232394366197,0.14953271028037382,0.19161676646706588,0.08235294117647059,0.396078431372549,6.377397260273972,25.2063829787234,7.0,19.0,3.0,10.0,,2.0,2.0,4.0,9.0,,2.0,3.0,12.0,7.0,,4.0,5.0,33.0,3.0,8.0,9.0,2.0,7.0,7.0,18.0,13.0,5.0,1.0,6.0,,2.0,11.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,0.9166666666666666,0.2553191489361702,,0.35714285714285715,0.2553191489361702,0.5,0.3888888888888889,0.02564102564102564,,0.06818181818181818,,0.18333333333333332,0.28,0.07368421052631578,0.6666666666666666,0.4888888888888889,0.48717948717948717,0.5,0.42105263157894735,0.05181347150259067,0.3,0.3,1.0,0.24324324324324326,0.24324324324324326,0.8888888888888888,0.5384615384615384,0.14285714285714285,0.1111111111111111,,,0.1111111111111111,,,0.056338028169014086,0.5,0.3,0.24324324324324326,,2.0,,,,,,,,True
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,19262.0,596,589,183,180,1185,183,0.3070469798657718,321.0,-7.0,63.0,23.0,35.0,13.0,3.0,9.0,31.0,21.0,49.0,,,60.0,115.0,,27.0,147.0,644.0,15.0,10.0,24.0,15.0,35.0,,12.0,42.0,92.0,28.0,,3.0,,6.0,2.0,8.0,1.0,3.0,2.0,18.0,5.0,16.0,14.0,27.0,5.0,46.0,22.0,68.0,7.0,3.0,11.0,3.0,18.0,21.0,42.0,3.0,34.0,4.0,40.0,2.0,17.0,4.0,2.0,42.0,10.0,4.0,0.7666666666666667,0.8679245283018868,0.5217391304347826,0.42857142857142855,0.5217391304347826,0.42857142857142855,0.5485074626865671,0.5454545454545454,0.4772727272727273,,,0.02608695652173913,0.05714285714285714,,22.65275707898659,0.3888888888888889,0.23809523809523808,0.1534090909090909,0.08465608465608465,0.19718309859154928,0.06578947368421052,0.1659919028340081,0.07924528301886792,0.125,0.047619047619047616,0.03571428571428571,0.20408163265306123,0.11267605633802817,0.21818181818181817,0.30434782608695654,0.6571428571428571,0.696969696969697,0.26956521739130435,0.4260869565217391,0.42857142857142855,0.42857142857142855,1.0,,0.8666666666666667,0.2571428571428571,0.3333333333333333,,0.30434782608695654,0.432326956521739,0.5094166666666666,0.41606571428571426,0.13076923076923078,0.13076923076923078,0.16326530612244897,0.2857142857142857,9.80173913043478,,7.0,16.0,,,,,,,,,,,,7.0,,,,,,14.0,,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,,4.0,5.0,4.0,,7.0,6.0,7.0,4.0,,,,,,0.4666666666666667,0.4666666666666667,0.03225806451612903,,0.0975609756097561,0.15,0.16071428571428573,0.125,0.019230769230769232,0.5714285714285714,0.6956521739130435,0.5161290322580645,0.5333333333333333,0.5625,,,,,,,,0.5384615384615384,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.038461538461538464,,True
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,23272.0,729,721,238,255,1450,238,0.32647462277091904,388.0,3.0,77.0,13.0,30.0,2.0,4.0,10.0,9.0,11.0,28.0,34.0,8.0,30.0,67.0,44.0,11.0,113.0,788.0,3.0,,7.0,8.0,20.0,11.0,7.0,29.0,12.0,48.0,33.0,8.0,,76.0,17.0,93.0,11.0,38.0,28.0,203.0,6.0,12.0,20.0,33.0,1.0,54.0,18.0,72.0,17.0,9.0,4.0,,21.0,9.0,25.0,,19.0,2.0,15.0,1.0,5.0,3.0,1.0,29.0,7.0,3.0,0.2,0.20689655172413793,0.44776119402985076,0.4,0.4594594594594595,0.3548387096774194,0.4788135593220339,0.875,0.4027777777777778,0.3963963963963964,,0.11940298507462686,0.26666666666666666,,17.01346389228886,0.8095238095238095,0.03125,0.16176470588235295,0.05240174672489083,0.22727272727272727,0.06,0.1815068493150685,0.0547112462006079,0.04938271604938271,0.06796116504854369,0.06944444444444445,0.19642857142857142,0.1744186046511628,0.21212121212121213,0.2702702702702703,0.43333333333333335,0.5909090909090909,0.08108108108108109,0.25225225225225223,0.39285714285714285,0.39285714285714285,0.09090909090909091,0.3063063063063063,0.5,0.3225806451612903,0.4,0.25806451612903225,0.6666666666666666,0.5119222727272728,0.4405666666666666,0.5066200000000001,0.043478260869565216,0.07042253521126761,0.061946902654867256,0.25663716814159293,9.202985074626866,25.513636363636362,2.0,6.0,3.0,10.0,,,,3.0,11.0,1.0,1.0,2.0,14.0,2.0,1.0,1.0,2.0,42.0,,2.0,11.0,6.0,10.0,1.0,13.0,7.0,6.0,,8.0,,1.0,8.0,,,,2.0,2.0,2.0,2.0,1.0,0.3181818181818182,1.0,0.18181818181818182,0.32558139534883723,0.6666666666666666,0.875,,,0.022222222222222223,0.03571428571428571,0.11290322580645161,0.2727272727272727,0.017857142857142856,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.09009009009009009,0.3,0.3,1.0,0.3235294117647059,0.3235294117647059,1.0,1.0,,,,,0.25,1.0,1.0,0.0967741935483871,,0.25,0.3333333333333333,4.0,,,,,,,,1.0,True
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,15036.0,462,460,89,109,922,89,0.19264069264069264,251.0,15.0,48.0,4.0,7.0,2.0,,,4.0,1.0,9.0,,,6.0,20.0,,8.0,20.0,503.0,6.0,5.0,11.0,,1.0,,2.0,2.0,8.0,4.0,,2.0,,3.0,,3.0,,1.0,1.0,6.0,2.0,15.0,11.0,16.0,2.0,29.0,17.0,46.0,2.0,2.0,3.0,,5.0,23.0,49.0,2.0,27.0,12.0,14.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,0.6666666666666666,1.0,0.3,,0.3,,0.38461538461538464,0.55,0.3333333333333333,,,0.1,0.14285714285714285,,6.019417475728155,0.4,0.125,0.11678832116788321,0.10869565217391304,0.22,0.03571428571428571,0.1443850267379679,0.08762886597938144,0.18604651162790697,0.06153846153846154,0.024390243902439025,0.0975609756097561,0.1,0.24324324324324326,0.35,0.5714285714285714,0.6666666666666666,0.2,0.45,0.1111111111111111,0.1111111111111111,1.0,,0.3333333333333333,,,,0.35,0.43846999999999997,0.43494,0.3811,0.25,0.25,0.55,0.1,9.55,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,4.0,,,1.0,,4.0,4.0,,1.0,,,1.0,1.0,2.0,4.0,,2.0,1.0,2.0,1.0,,,,,,0.5,0.5,0.25,,0.1,0.06666666666666667,0.16666666666666666,0.15384615384615385,,0.5,0.75,0.25,0.3333333333333333,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,True
