EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGA,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,ShootingFouls,Offensive Fouls,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,PenaltyAtRimFrequency,FtPoints,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyAtRimFGM,LongMidRangeAssists,PenaltyAtRimAccuracy,ShortMidRangeAssists,BadPassTurnovers,HeaveAttempts,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,PtsPutbacks,SelfOReb,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,Charge Fouls,BlockedShortMidRange,OffAtRimReboundPct,on,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,BlockedLongMidRange,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,335.0,6.0,12.0,13,12,6.0,3.0,1.0,25,9.0,3.0,1.0,4.0,1.0,3.0,9.0,6.0,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,610.0,10.0,12.0,20,21,11.0,11.0,2.0,41,23.0,,,,,,,11.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,3.0,14.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.875,1.0,0.875,0.875,1.0,0.875,0.375,40.90909090909091,1.0,0.1666666666666666,0.125,1.0,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.6666666666666666,0.4695249999999999,0.4098,0.432325,0.125,0.2,0.1428571428571428,0.5,14.660000000000002,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,1103.0,18.0,15.0,38,38,8.0,8.0,3.0,76,34.0,1.0,,1.0,,1.0,2.0,8.0,0.2105263157894736,1.0,2.0,,,,2.0,2.0,4.0,,,,,3.0,8.0,,,6.0,,,,,2.0,,,,6.0,,,,,1.0,3.0,3.0,,,1.0,,3.0,,,,,,,1.0,1.0,,,,,0.375,,,0.375,,,0.375,,,,21.951219512195124,,0.1,0.2307692307692307,,0.25,0.5,0.5,1.0,0.25,,,,0.5,0.5,0.5,,,,,,,,,,0.25,,0.49145,,0.61165,,,,,11.5625,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612763,DeMarre Carroll,DeMarre Carroll,201960,MEM,2333.0,39.0,5.0,81,81,40.0,36.0,9.0,162,82.0,1.0,1.0,2.0,1.0,1.0,5.0,40.0,0.4938271604938271,2.0,3.0,,1.0,2.0,3.0,,3.0,,,,,4.0,9.0,,,10.0,,2.0,,,4.0,,,2.0,6.0,2.0,,,,4.0,6.0,8.0,,,,,5.0,5.0,2.0,,1.0,2.0,,0.75,0.75,,,,,0.4444444444444444,,,0.4444444444444444,,,0.5,,0.2,,11.235955056179774,,0.1818181818181818,0.1724137931034483,,0.3333333333333333,0.6666666666666666,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,0.5,,,,,0.3333333333333333,,0.5181888888888889,0.4962999999999999,0.490475,0.1,0.1,,0.2,8.333333333333334,,1.0,1.0,1.0,,,3.0,,0.1428571428571428,0.25,0.2,,0.25,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.0625,0.0588235294117647,0.1,0.0666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,1394.0,23.0,4.0,51,53,27.0,31.0,5.0,104,56.0,1.0,,1.0,,,2.0,27.0,0.5294117647058824,3.0,4.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,15.0,,,,1.0,3.0,1.0,1.0,7.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,,3.0,7.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,,0.3333333333333333,0.6428571428571429,,0.625,0.75,,0.7,0.1428571428571428,20.0,1.0,0.1333333333333333,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.75,0.75,0.6666666666666666,0.1428571428571428,,,,0.1428571428571428,,,0.1428571428571428,1.0,1.0,1.0,,,,0.25,1.0,0.7142857142857143,1.0,0.5447857142857143,,0.528175,0.3,0.3333333333333333,,0.4666666666666667,5.833333333333333,24.9,1.0,1.0,2.0,2.0,,1.0,,0.1666666666666666,,0.25,,0.25,6.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,860.0,14.0,10.0,33,31,11.0,8.0,2.0,64,28.0,3.0,,3.0,,,6.0,11.0,0.3333333333333333,4.0,5.0,,1.0,1.0,2.0,,2.0,,,,,5.0,9.0,,,13.0,,1.0,,1.0,3.0,,,2.0,8.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,3.0,3.0,5.0,1.0,3.0,2.0,1.0,0.8,0.8,,,,,0.5555555555555556,,0.3333333333333333,0.5555555555555556,,0.3333333333333333,0.5909090909090909,,0.3333333333333333,,34.285714285714285,1.0,0.1428571428571428,0.0909090909090909,,0.5555555555555556,0.8,0.8,1.0,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,,,,1.0,,,,,0.5555555555555556,,0.5595444444444444,0.5473,0.4844666666666666,0.2727272727272727,0.2727272727272727,,0.1538461538461538,7.433333333333334,,1.0,,1.0,1.0,,2.0,,,,,,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,2.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,616.0,10.0,-7.0,21,20,9.0,10.0,2.0,41,17.0,2.0,,2.0,,1.0,4.0,9.0,0.4285714285714285,,1.0,,1.0,,1.0,,1.0,,,,,,3.0,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,17.391304347826086,1.0,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.5,,,,,0.3333333333333333,,0.3809666666666667,0.3906,0.3617,,,,,10.866666666666667,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,852.0,14.0,-2.0,29,31,10.0,6.0,1.0,60,39.0,4.0,1.0,5.0,1.0,3.0,11.0,10.0,0.3448275862068966,4.0,4.0,,,,,1.0,3.0,,1.0,,1.0,5.0,7.0,,1.0,10.0,,,,2.0,2.0,,1.0,4.0,2.0,8.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,0.2,0.2,,,,,0.7142857142857143,,1.0,0.625,,0.6666666666666666,0.625,,0.6666666666666666,0.125,30.0,,0.25,0.1666666666666666,0.5,0.5,1.0,1.0,0.25,,,,,0.375,0.3333333333333333,0.3333333333333333,0.125,,,,,,,0.3333333333333333,,0.625,,0.5673428571428571,,0.5496,0.125,0.1428571428571428,,0.4,8.799999999999999,56.9,1.0,,4.0,2.0,1.0,2.0,,,,,,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,394.0,7.0,-9.0,12,15,4.0,3.0,,27,17.0,1.0,,1.0,,1.0,2.0,4.0,0.3333333333333333,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,0.40835,,0.4076,,,,,10.35,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202333,1610612763,Xavier Henry,Xavier Henry,202333,MEM,1194.0,20.0,-5.0,39,38,24.0,19.0,7.0,77,36.0,,,,,,,24.0,0.6153846153846154,3.0,3.0,1.0,1.0,,2.0,2.0,4.0,,,,,5.0,9.0,,,12.0,2.0,2.0,5.0,5.0,6.0,,,12.0,6.0,4.0,,,,2.0,2.0,3.0,,,,,1.0,3.0,5.0,1.0,2.0,12.0,,0.6,0.75,,,,,0.5555555555555556,1.0,0.8333333333333334,0.5555555555555556,1.0,0.8333333333333334,0.5454545454545454,1.25,0.8571428571428571,,24.444444444444443,,0.1538461538461538,0.1333333333333333,0.2,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2222222222222222,,,,0.4444444444444444,0.5,0.5,,,,,0.5,1.0,,,,0.3333333333333333,,0.4817666666666667,0.40285,0.5290833333333333,0.2,0.2,0.4166666666666667,1.0,10.922222222222222,,3.0,,1.0,1.0,,1.0,,,,,1.0,0.5,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,0.0526315789473684,0.05,0.1666666666666666,,0.25,,3.0,,1.0,,,,,1.0,2.0,1.0,1.0,1.0,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
