EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,3SecondViolations,DefensiveGoaltends,on,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,10210.0,170,19.0,312,316,118.0,151,44,628,10.0,14,4.0,7.0,6.0,13.0,7.0,14.0,1.0,4.0,1.0,2.0,9.0,27.0,2.0,3.0,3.0,9.0,23,41,10.0,31.0,29.0,105,334,1.0,3.0,2.0,3.0,7.0,15.0,6.0,16.0,4.0,11.0,15.0,39.0,16,30.0,21.0,9.0,2.0,2.0,25.0,9.0,3.0,31.0,11.0,42.0,7.0,4.0,17.0,6.0,8.0,95.0,4.0,3.0,7.0,10.0,4.0,14.0,1.0,3.0,3.0,14.0,1.0,10.0,3.0,4.0,1.0,17.0,5.0,9.0,15,1.0,1.0,34.0,1.0,1.0,2.0,34.0,6.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,118.0,1.0,1.0,0.34782608695652173,0.36363636363636365,0.7,0.3225806451612903,0.6666666666666666,0.36363636363636365,0.3448275862068966,0.5609756097560976,0.3333333333333333,0.375,0.5277777777777778,0.6666666666666666,0.4444444444444444,0.6176470588235294,0.8333333333333334,0.5735294117647058,0.4305555555555556,0.07317073170731707,0.15384615384615385,0.07142857142857142,28.021978021978022,0.8235294117647058,0.0707070707070707,0.04040404040404041,0.08333333333333333,0.07407407407407407,0.02702702702702703,0.03571428571428571,0.025,0.06451612903225806,0.06060606060606061,0.07692307692307693,0.075,0.125,0.03125,1.0,0.19444444444444445,0.7142857142857143,0.7142857142857143,0.4,0.18055555555555555,0.46153846153846156,0.5454545454545454,0.19444444444444445,0.5,0.5384615384615384,0.5714285714285714,0.05555555555555555,0.25,0.25,1.0,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,1.0,0.25925925925925924,0.5714285714285714,0.07407407407407407,0.5,0.3333333333333333,0.3333333333333333,0.625,0.36,0.5116378571428571,0.44695,0.512948076923077,0.21428571428571427,0.3269230769230769,0.03125,0.14285714285714285,0.37142857142857144,9.551219512195123,26.11612903225807,0.3782051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,28871.0,481,32.0,877,885,175.0,213,117,1762,42.0,65,4.0,7.0,12.0,37.0,26.0,53.0,3.0,9.0,,2.0,31.0,82.0,1.0,4.0,7.0,16.0,80,155,34.0,91.0,33.0,295,893,10.0,20.0,1.0,7.0,5.0,28.0,9.0,21.0,7.0,18.0,3.0,42.0,84,76.0,93.0,9.0,8.0,,82.0,31.0,12.0,26.0,8.0,34.0,6.0,2.0,10.0,4.0,12.0,76.0,12.0,12.0,29.0,46.0,15.0,61.0,5.0,18.0,10.0,14.0,3.0,6.0,12.0,8.0,1.0,26.0,4.0,19.0,46,6.0,,37.0,,5.0,,46.0,8.0,8.0,21.0,,2.0,11.0,1.0,11.0,5.0,42.0,174.0,4.0,1.0,0.525,0.5526315789473685,0.9117647058823529,0.37362637362637363,0.14285714285714285,0.3888888888888889,0.37362637362637363,0.5161290322580645,0.5,0.42857142857142855,0.532520325203252,0.42592592592592593,0.5,0.5555555555555556,0.4666666666666667,0.5121951219512195,0.3699186991869919,0.07741935483870968,0.13513513513513514,,28.19253438113949,0.5384615384615384,0.10583941605839416,0.04067796610169491,0.11428571428571428,0.10817941952506596,0.03631961259079903,0.02197802197802198,0.06666666666666667,0.03508771929824561,0.06097560975609756,0.08235294117647059,0.1588785046728972,0.10810810810810811,0.0423728813559322,0.45454545454545453,0.26422764227642276,0.6461538461538462,0.7241379310344828,0.5238095238095238,0.15040650406504066,0.32432432432432434,0.375,0.21544715447154472,0.49056603773584906,0.49056603773584906,0.6153846153846154,0.036585365853658534,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3780487804878049,0.3780487804878049,0.9032258064516129,0.14814814814814814,0.25,1.0,0.1794871794871795,0.5714285714285714,0.05128205128205128,,0.41025641025641024,0.4375,0.6341463414634146,0.3780487804878049,0.5082300000000001,0.5155080000000001,0.47796794871794873,0.08108108108108109,0.125,,0.09491525423728814,0.1423728813559322,9.481935483870965,25.353846153846153,0.19954389965792474,7.0,11.0,3.0,3.0,5.0,8.0,1.0,3.0,2.0,2.0,7.0,3.0,0.1076923076923077,0.14705882352941177,0.025423728813559324,0.030927835051546393,0.12903225806451613,0.3333333333333333,0.4074074074074074,0.6363636363636364,0.2857142857142857,0.1111111111111111,,,,,,,,,,,,,,,,True,,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,42999.0,717,10.0,1313,1328,326.0,386,175,2641,38.0,70,9.0,16.0,1.0,11.0,15.0,60.0,5.0,17.0,,4.0,15.0,52.0,4.0,7.0,3.0,16.0,54,141,20.0,69.0,29.0,197,1372,4.0,16.0,5.0,8.0,2.0,25.0,14.0,29.0,3.0,20.0,8.0,45.0,52,56.0,57.0,3.0,4.0,3.0,49.0,15.0,12.0,42.0,14.0,56.0,11.0,3.0,24.0,6.0,12.0,126.0,16.0,17.0,21.0,39.0,22.0,61.0,2.0,42.0,21.0,22.0,8.0,16.0,33.0,6.0,4.0,55.0,11.0,46.0,106,6.0,,60.0,8.0,2.0,4.0,39.0,3.0,,19.0,,2.0,5.0,,5.0,3.0,44.0,325.0,11.0,1.0,0.48148148148148145,0.5,0.95,0.2898550724637681,0.625,0.15,0.30303030303030304,0.3829787234042553,0.25,0.4827586206896552,0.4,0.4791666666666667,0.37755102040816324,0.43201754385964913,0.5,0.4166666666666667,0.32857142857142857,0.0851063829787234,0.18181818181818182,0.016666666666666666,18.569553805774277,0.4,0.050239234449760764,0.034782608695652174,0.10828025477707007,0.06608695652173913,0.03471074380165289,0.044444444444444446,0.0273972602739726,0.0335195530726257,0.022727272727272728,0.03676470588235294,0.08666666666666667,0.102803738317757,0.017699115044247787,0.6,0.3333333333333333,0.5428571428571428,0.6229508196721312,0.5,0.05238095238095238,0.09090909090909091,0.1111111111111111,0.2857142857142857,0.25,0.2542372881355932,0.4666666666666667,0.08095238095238096,0.29411764705882354,0.3125,1.0,0.24761904761904763,0.28846153846153844,0.28846153846153844,0.9333333333333333,0.2916666666666667,0.5714285714285714,0.75,0.32653061224489793,0.5625,0.08163265306122448,,0.32653061224489793,0.1875,0.6619047619047619,0.30612244897959184,0.5236862318840579,0.5422909090909092,0.512922340425532,0.084070796460177,0.12101910828025478,,0.12690355329949238,0.22842639593908629,9.661702127659574,25.74492753623188,0.24828636709824828,4.0,10.0,1.0,5.0,1.0,21.0,2.0,5.0,4.0,12.0,4.0,1.0,0.12857142857142856,0.019230769230769232,0.034482758620689655,0.041666666666666664,0.12,,0.4166666666666667,0.4,0.5,0.041666666666666664,1.0,1.0,1.0,4.0,2.0,2.0,1.0,0.014492753623188406,0.058823529411764705,0.019230769230769232,1.0,1.0,,,,True,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,14082.0,235,-13.0,423,434,55.0,85,48,857,20.0,29,2.0,3.0,1.0,5.0,5.0,13.0,1.0,1.0,,,1.0,5.0,,1.0,1.0,1.0,26,47,2.0,6.0,20.0,78,463,4.0,7.0,,1.0,4.0,12.0,2.0,4.0,1.0,1.0,5.0,12.0,42,10.0,6.0,,4.0,,5.0,1.0,4.0,32.0,3.0,35.0,2.0,1.0,17.0,3.0,12.0,73.0,5.0,8.0,22.0,36.0,7.0,43.0,1.0,10.0,5.0,11.0,6.0,9.0,8.0,2.0,,19.0,2.0,7.0,13,1.0,,25.0,,4.0,,26.0,3.0,1.0,12.0,,2.0,10.0,6.0,10.0,5.0,12.0,55.0,1.0,1.0,0.8076923076923077,0.875,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5531914893617021,0.5714285714285714,0.5,0.5471698113207547,0.5,0.7,0.6015625,0.6,0.8571428571428571,0.11320754716981132,0.0851063829787234,0.4,,17.11340206185567,0.5789473684210527,0.15492957746478872,0.03424657534246575,0.14035087719298245,0.1507537688442211,0.031914893617021274,0.06976744186046512,0.043478260869565216,,0.1111111111111111,0.15217391304347827,0.19607843137254902,0.1282051282051282,0.047619047619047616,0.5,0.5471698113207547,0.6896551724137931,0.7407407407407407,0.75,0.09433962264150944,0.2,0.3333333333333333,0.24528301886792453,0.38461538461538464,0.38461538461538464,1.0,0.018867924528301886,1.0,1.0,1.0,0.09433962264150944,0.2,0.2,1.0,0.125,,,0.6,0.6666666666666666,,,0.2,1.0,0.660377358490566,0.2,0.5349962264150944,0.5634333333333333,0.53825,0.1935483870967742,0.21428571428571427,,0.15384615384615385,0.15384615384615385,7.293617021276596,24.450000000000003,0.13002364066193853,3.0,5.0,,1.0,6.0,5.0,1.0,2.0,,3.0,4.0,,0.06896551724137931,0.3157894736842105,0.023809523809523808,0.029411764705882353,0.16666666666666666,1.0,0.625,0.6,0.3333333333333333,,,,1.0,,,,,,,0.08333333333333333,,,,,,True,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,11653.0,194,26.0,356,360,95.0,99,47,716,17.0,26,2.0,5.0,7.0,19.0,1.0,7.0,,,,,,,,,,,25,52,,,6.0,56,344,2.0,9.0,,,,4.0,3.0,12.0,,,2.0,8.0,36,14.0,,,2.0,,,,4.0,10.0,,10.0,,,5.0,1.0,4.0,20.0,10.0,5.0,21.0,31.0,13.0,44.0,1.0,1.0,1.0,8.0,,4.0,5.0,4.0,,13.0,6.0,22.0,39,,,22.0,,6.0,,24.0,2.0,,10.0,,3.0,6.0,2.0,6.0,2.0,8.0,95.0,1.0,3.0,0.72,0.75,,,,,,0.4807692307692308,0.2222222222222222,0.25,0.4807692307692308,0.2222222222222222,0.25,0.4444444444444444,0.2,0.25,,0.07692307692307693,0.10526315789473684,,18.26923076923077,0.6153846153846154,0.1826086956521739,0.07633587786259542,0.14285714285714285,0.17333333333333334,0.06707317073170732,0.06818181818181818,0.0975609756097561,0.06521739130434782,0.2647058823529412,0.16666666666666666,0.13333333333333333,0.17391304347826086,0.045454545454545456,0.3333333333333333,0.5,0.6538461538461539,0.7083333333333334,0.7647058823529411,0.36538461538461536,0.3684210526315789,0.4117647058823529,0.1346153846153846,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,,0.4166666666666667,0.4,,,,,0.5,,0.48070769230769234,0.535,0.44631666666666664,0.16666666666666666,0.16666666666666666,,0.07142857142857142,0.14285714285714285,5.851923076923077,,0.26685393258426965,2.0,7.0,,1.0,5.0,,1.0,1.0,4.0,2.0,3.0,1.0,0.07692307692307693,0.3125,0.030303030303030304,0.037037037037037035,0.08333333333333333,0.5714285714285714,0.7777777777777778,0.2857142857142857,,,,,2.0,,1.0,4.0,1.0,,,0.11764705882352941,,,,,,True,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,3786.0,63,-11.0,114,115,8.0,11,17,229,3.0,7,,1.0,3.0,10.0,4.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,10,25,2.0,3.0,5.0,31,138,2.0,4.0,,,,4.0,1.0,4.0,1.0,2.0,,5.0,14,6.0,6.0,,2.0,,1.0,1.0,1.0,3.0,5.0,8.0,5.0,,1.0,1.0,1.0,21.0,3.0,2.0,7.0,9.0,6.0,15.0,3.0,1.0,,1.0,,1.0,1.0,,,2.0,,5.0,6,,,5.0,,,,8.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,5.0,8.0,,,0.7,0.7777777777777778,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.4,0.5,0.25,0.4642857142857143,0.5,0.4166666666666667,0.5,0.5,0.4166666666666667,0.10714285714285714,0.04,,,24.626865671641788,0.5,0.22580645161290322,0.06818181818181818,0.2222222222222222,0.225,0.07272727272727272,0.07142857142857142,,0.16666666666666666,,0.4,0.21428571428571427,0.14285714285714285,0.2,1.0,0.25,0.42857142857142855,0.5,1.0,0.35714285714285715,0.3,0.3,0.2857142857142857,0.5,0.5,0.75,0.07142857142857142,0.5,0.5,1.0,0.03571428571428571,1.0,1.0,1.0,,,,0.16666666666666666,,0.3333333333333333,0.5,,,0.35714285714285715,1.0,0.45833928571428567,0.5251,0.4890833333333333,0.12903225806451613,0.14285714285714285,,0.12903225806451613,0.16129032258064516,9.392,23.966666666666665,0.07017543859649122,,2.0,,1.0,,1.0,1.0,,,,,,0.14285714285714285,,0.09090909090909091,,0.5,0.3333333333333333,0.5,,,,,,2.0,,,,,,,0.5,,,0.3333333333333333,,,True,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,17442.0,291,-27.0,533,538,125.0,177,73,1071,28.0,43,6.0,10.0,25.0,55.0,9.0,22.0,,,,,,,,,,,62,120,,,20.0,144,592,12.0,24.0,,,2.0,26.0,11.0,25.0,,,7.0,29.0,72,52.0,,,14.0,,,,8.0,7.0,3.0,10.0,3.0,,5.0,,2.0,23.0,18.0,18.0,27.0,56.0,23.0,79.0,2.0,3.0,2.0,4.0,2.0,4.0,8.0,,,12.0,5.0,15.0,18,,,23.0,,3.0,,25.0,5.0,,13.0,,2.0,13.0,4.0,13.0,11.0,29.0,125.0,2.0,1.0,0.5806451612903226,0.6545454545454545,,,,,,0.5166666666666667,0.5,0.44,0.5166666666666667,0.5,0.44,0.5538461538461539,0.52,0.5178571428571429,,0.06666666666666667,0.07272727272727272,,23.051948051948052,0.3333333333333333,0.16071428571428573,0.09523809523809523,0.24,0.18518518518518517,0.08870967741935484,0.1111111111111111,0.06153846153846154,0.11428571428571428,0.22580645161290322,0.12962962962962962,0.11538461538461539,0.24,0.04,0.8461538461538461,0.35833333333333334,0.6511627906976745,0.717948717948718,0.5357142857142857,0.4583333333333333,0.45454545454545453,0.49019607843137253,0.18333333333333332,0.4090909090909091,0.4090909090909091,0.7777777777777778,,,,,,,,,,,,0.4,0.6,,,,,0.35833333333333334,,0.4711191666666665,0.5439315789473684,0.47197199999999995,0.1015625,0.1015625,,0.18055555555555555,0.2013888888888889,7.915,,0.23452157598499063,7.0,13.0,,4.0,11.0,1.0,4.0,1.0,2.0,1.0,9.0,,0.09302325581395349,0.5238095238095238,0.06779661016949153,0.06521739130434782,0.24,0.56,0.5416666666666666,0.5384615384615384,,,,,1.0,,,,3.0,,,0.05555555555555555,,,0.07692307692307693,1.0,,True,,,,,,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,15674.0,261,10.0,464,476,110.0,121,54,940,7.0,14,4.0,7.0,4.0,11.0,15.0,32.0,,,,,,,,,,,26,57,,,19.0,71,458,4.0,12.0,,,9.0,17.0,7.0,15.0,,,7.0,21.0,38,14.0,,,4.0,,,,3.0,15.0,2.0,17.0,2.0,,6.0,4.0,5.0,36.0,11.0,6.0,24.0,36.0,16.0,52.0,1.0,11.0,8.0,3.0,,2.0,8.0,1.0,1.0,11.0,2.0,18.0,42,1.0,,23.0,4.0,7.0,,22.0,1.0,1.0,7.0,,4.0,7.0,2.0,7.0,3.0,21.0,110.0,7.0,2.0,0.7307692307692307,0.7916666666666666,,,,,,0.45614035087719296,0.3333333333333333,0.4666666666666667,0.45614035087719296,0.3333333333333333,0.4666666666666667,0.5223880597014925,0.5,0.5526315789473685,,0.05263157894736842,,0.03125,14.606741573033709,0.2727272727272727,0.15584415584415584,0.06547619047619048,0.11538461538461539,0.14563106796116504,0.07239819004524888,0.11904761904761904,0.08,0.02631578947368421,0.15217391304347827,0.22916666666666666,0.1,0.05555555555555555,0.03571428571428571,0.42857142857142855,0.24561403508771928,0.5,0.5833333333333334,0.7142857142857143,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.5614035087719298,0.46875,0.4838709677419355,0.8666666666666667,,,,,,,,,,,,0.4666666666666667,0.5714285714285714,,,,,0.24561403508771928,,0.43951929824561414,0.5295777777777777,0.46558,0.1111111111111111,0.1111111111111111,,0.23943661971830985,0.29577464788732394,12.46315789473684,,0.23706896551724138,4.0,10.0,,5.0,6.0,3.0,2.0,2.0,7.0,1.0,5.0,,0.14285714285714285,0.3333333333333333,0.09433962264150944,0.08695652173913043,0.25,0.25,0.8333333333333334,0.4,0.5,,,,,,3.0,2.0,,,,,,,0.14285714285714285,1.0,,True,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,17253.0,288,4.0,535,542,145.0,198,72,1077,25.0,36,6.0,10.0,10.0,28.0,22.0,44.0,,,,,,3.0,,,,2.0,57,108,,3.0,33.0,147,579,11.0,17.0,,,5.0,27.0,15.0,27.0,,2.0,8.0,38.0,70,44.0,,,8.0,,3.0,,6.0,15.0,6.0,21.0,5.0,1.0,7.0,1.0,7.0,48.0,11.0,14.0,38.0,58.0,15.0,73.0,2.0,12.0,6.0,7.0,1.0,3.0,10.0,4.0,1.0,17.0,6.0,12.0,27,,,42.0,2.0,2.0,,49.0,9.0,,28.0,,1.0,8.0,1.0,8.0,6.0,38.0,145.0,3.0,1.0,0.6140350877192983,0.660377358490566,,,,,,0.5277777777777778,0.6470588235294118,0.5555555555555556,0.5135135135135135,0.6470588235294118,0.5172413793103449,0.5610687022900763,0.6428571428571429,0.5757575757575758,0.02702702702702703,0.05555555555555555,0.07142857142857142,,23.75601926163724,0.4117647058823529,0.23030303030303031,0.06111111111111111,0.2028985507246377,0.2222222222222222,0.06097560975609756,0.03636363636363636,0.11666666666666667,0.03076923076923077,0.18181818181818182,0.2549019607843137,0.2542372881355932,0.2549019607843137,0.043478260869565216,0.75,0.32432432432432434,0.6944444444444444,0.78125,0.72,0.25225225225225223,0.35714285714285715,0.38461538461538464,0.3963963963963964,0.5,0.5,0.5,,,,,0.02702702702702703,,,,,,,0.3448275862068966,0.6,,,0.06896551724137931,,0.35135135135135137,,0.4493963636363637,0.5347833333333333,0.4477535714285713,0.2153846153846154,0.2204724409448819,,0.1836734693877551,0.2585034013605442,10.320370370370371,36.56666666666667,0.27102803738317754,7.0,11.0,,4.0,6.0,6.0,3.0,4.0,2.0,,6.0,1.0,0.1111111111111111,0.2,0.06060606060606061,0.019230769230769232,0.05555555555555555,0.6,0.6470588235294118,0.6363636363636364,0.42857142857142855,,,,,1.0,,3.0,,,,,,,0.21428571428571427,,1.0,True,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,8246.0,137,26.0,258,257,105.0,98,35,515,21.0,26,12.0,15.0,1.0,4.0,4.0,6.0,,,,,,,,,,,26,36,,,11.0,63,243,5.0,8.0,,,,10.0,13.0,18.0,,,8.0,34.0,40,12.0,,,8.0,,,,2.0,3.0,1.0,4.0,1.0,,1.0,,2.0,9.0,9.0,4.0,12.0,18.0,12.0,30.0,1.0,4.0,1.0,5.0,,4.0,3.0,1.0,,8.0,1.0,7.0,12,2.0,,13.0,1.0,1.0,,14.0,,,5.0,,2.0,8.0,1.0,8.0,4.0,34.0,104.0,,2.0,0.7692307692307693,0.9090909090909091,,,,,,0.7222222222222222,0.625,0.7222222222222222,0.7222222222222222,0.625,0.7222222222222222,0.7325581395348837,0.625,0.7391304347826086,,0.05555555555555555,0.25,,17.28813559322034,0.625,0.12903225806451613,0.11688311688311688,0.16,0.13559322033898305,0.10576923076923077,0.043478260869565216,0.3888888888888889,0.027777777777777776,0.06451612903225806,0.19444444444444445,0.11538461538461539,0.058823529411764705,0.125,0.5,0.7222222222222222,0.8076923076923077,0.84,0.7619047619047619,0.1111111111111111,0.25,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,,,,0.8333333333333334,0.8,,,,,0.7222222222222222,,0.5483222222222223,0.6500250000000001,0.5547833333333334,0.12195121951219512,0.12195121951219512,,0.15873015873015872,0.5396825396825397,5.0,,0.4069767441860465,5.0,8.0,,2.0,2.0,3.0,1.0,,1.0,1.0,7.0,,0.038461538461538464,0.3333333333333333,0.07407407407407407,0.07407407407407407,0.375,1.0,1.0,0.625,,,,,1.0,,,,,,,0.07692307692307693,,,,,,True,,,,,,,
