EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGA,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,ShortMidRangeFrequency,ShootingFouls,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFGM,ThreePtAssists,Corner3Assists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Arc3PctBlocked
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,607.0,10.0,-3.0,19,18.0,7.0,9.0,2.0,37,1.0,2.0,1.0,1.0,2.0,1.0,2.0,20.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,19.047619047619047,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.43706666666666666,0.3178,19.05,25.5,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,254.0,4.0,1.0,7,7.0,,3.0,2.0,14,,,,1.0,1.0,,2.0,9.0,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,11.11111111111111,,,,,1.0,0.5253,,2.3,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,266.0,4.0,1.0,8,7.0,1.0,3.0,2.0,15,,1.0,,1.0,2.0,,4.0,9.0,,,,2.0,2.0,1.0,4.0,1.0,2.0,,1.0,,0.5,0.5,0.6666666666666666,,30.0,0.5,,,,0.5,0.40125,,10.95,,0.125,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.25,0.25,1.0,0.3333333333333333,0.4049,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,595.0,10.0,-3.0,18,18.0,6.0,9.0,2.0,36,,,,,2.0,,,20.0,,,,,,,,2.0,2.0,1.0,6.0,,,,,,20.0,,,,,,0.35175,,9.6,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,266.0,4.0,1.0,8,7.0,1.0,3.0,2.0,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,,,1.0,,,,,,,,1.0,,1.0,0.5,0.5,0.5,20.0,0.5,1.0,1.0,0.5,0.5,0.458675,,21.2,25.8,0.125,,,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,353.0,6.0,-4.0,12,11.0,7.0,6.0,,23,,,,,,1.0,3.0,11.0,,,,,,,,,,,7.0,,,1.5,1.5,1.0,8.333333333333334,,,,,1.0,0.4539,0.4539,,23.4,0.5833333333333334,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,12.0,,,1,,1.0,,,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,341.0,6.0,-4.0,11,11.0,6.0,6.0,,22,,,,1.0,1.0,,2.0,11.0,,,,,,,,1.0,,,6.0,,1.0,1.0,1.0,,9.090909090909092,,,,,1.0,0.741,,1.6,,0.5454545454545454,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612741,Brian Scalabrine,Brian Scalabrine,2243,CHI,341.0,6.0,-4.0,11,11.0,6.0,6.0,,22,,2.0,,1.0,3.0,1.0,2.0,11.0,,2.0,,,1.0,,3.0,,,,6.0,,0.3333333333333333,0.25,0.25,0.25,36.36363636363637,0.5,,,,0.25,0.3974875,0.46365,15.733333333333334,23.1,0.5454545454545454,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.25,,,,,,,,1.0,,,,,,,,,,,0.25,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,0.25,,,,1.0,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,106622.0,1777.0,241.0,3299,3361.0,888.0,864.0,465.0,6660,62.0,172.0,17.0,198.0,399.0,27.0,501.0,3231.0,101.0,110.0,14.0,111.0,139.0,58.0,306.0,110.0,133.0,11.0,880.0,10.0,0.49624060150375937,0.4859154929577465,0.5164948453608248,0.06338028169014084,14.106583072100314,0.40375586854460094,0.36046511627906974,0.36046511627906974,0.03990610328638498,0.5187793427230047,0.5058031914893618,0.49650275229357793,9.624310776942359,27.555555555555557,0.2691724765080327,124.0,194.0,286.0,0.7222222222222222,0.7900552486187845,0.45539906103286387,0.6391752577319587,0.7085714285714285,0.6854838709677419,87.0,72.0,3.0,90.0,32.0,48.0,139.0,207.0,55.0,262.0,82.0,2.0,63.0,6.0,0.5844155844155844,0.10808709175738725,0.03896103896103896,0.12066905615292713,0.03585397653194263,0.025830258302583026,0.1347248576850095,0.521456153846154,0.13291139240506328,0.14093959731543623,0.17964071856287425,33.0,106.0,43.0,27.0,21.0,28.0,4.0,55.0,14.0,9.0,0.4909090909090909,0.07746478873239436,39.0,0.8064516129032258,3.0,10.0,1.0,5.0,6.0,2.0,10.0,145.0,18.0,143.0,1.0,0.2222222222222222,0.2,0.25,0.4954954954954955,0.5291970802919708,0.023474178403755867,0.3,0.3333333333333333,1.0,0.04504504504504504,0.2,0.2894211576846307,19.0,8.0,22.0,9.0,0.09923664122137404,0.4090909090909091,12.0,28.0,8.0,0.36363636363636365,0.42857142857142855,False,34.0,49.0,34.0,52.0,1.0,1.0,3.0,3.0,1.0,5.0,42.0,1.0,4.0,52.0,35.0,34.0,3.0,3.0,24.0,1.0,20.0,21.0,7.0,63.0,5.0,7.0,63.0,6.0,2.0,6.0,4.0,6.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,15.0,3.0,3.0,7.0,4.0,3.0,1.0,0.25,0.5833333333333334,0.5148514851485149,0.5723684210526315,0.037037037037037035,0.06015037593984962,0.0979381443298969,0.15151515151515152,0.1,0.05555555555555555,0.16237113402061856,0.023178807947019868,0.07106598984771574,0.02292768959435626,0.013333333333333334,0.05194805194805195,0.07923497267759563,0.16161616161616163,0.16483516483516483,0.03664921465968586,0.6666666666666666,0.17647058823529413,0.17647058823529413,1.0,0.6447368421052632,0.6938775510204082,0.4117647058823529,0.013157894736842105,1.0,1.0,0.039473684210526314,0.46846846846846846,0.6538461538461539,0.04504504504504504,0.2,0.21428571428571427,,,,,,,,,,,,,,,,
