EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,Corner3PctBlocked,BlockedCorner3,on,DefensiveGoaltends,OffensiveGoaltends
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,33972.0,566.0,85,1079.0,1075,343.0,276.0,134.0,2154,34.0,57.0,10.0,22.0,10.0,15.0,41.0,94.0,28.0,60.0,1.0,1.0,103.0,211.0,1.0,53.0,259.0,1106.0,16.0,35.0,6.0,38.0,27.0,56.0,1.0,26.0,80.0,110.0,96.0,18.0,1.0,11.0,32.0,13.0,45.0,7.0,6.0,16.0,5.0,11.0,103.0,12.0,40.0,2.0,26.0,101.0,4.0,131.0,54.0,185.0,10.0,12.0,7.0,5.0,17.0,3.0,9.0,16.0,1.0,8.0,4.0,33.0,6.0,10.0,22.0,1.0,35.0,2.0,3.0,4.0,57.0,6.0,1.0,74.0,6.0,35.0,5.0,34.0,24.0,1.0,9.0,34.0,21.0,2.0,80.0,340.0,2.0,5.0,0.5339805825242718,0.5851063829787234,0.4881516587677725,0.45714285714285713,0.48214285714285715,0.4858490566037736,0.45714285714285713,0.47368421052631576,0.5264227642276422,0.5,0.5333333333333333,0.0047169811320754715,0.052132701421800945,0.05263157894736842,0.0851063829787234,22.646103896103895,0.5151515151515151,0.15384615384615385,0.06896551724137931,0.22850678733031674,0.10810810810810811,0.26,0.10434782608695652,0.23431734317343172,0.10721649484536082,0.21686746987951808,0.0859375,0.06918238993710692,0.09230769230769231,0.12,0.20930232558139536,0.2624113475177305,0.21511627906976744,0.23809523809523808,0.375,0.10416666666666667,0.6176470588235294,0.2688679245283019,0.5964912280701754,0.6296296296296297,0.47058823529411764,0.44339622641509435,0.43617021276595747,0.47674418604651164,0.43902439024390244,0.2830188679245283,0.4666666666666667,0.4666666666666667,0.75,0.0047169811320754715,0.6285714285714286,0.45454545454545453,0.2,0.2631578947368421,0.6666666666666666,0.017543859649122806,0.27358490566037735,0.43966250000000007,0.5285862068965518,0.44559385964912285,0.14522821576763487,0.14583333333333334,0.14671814671814673,0.3088803088803089,9.322748815165877,24.6,0.3178869323447637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,52504.0,875.0,170,1677.0,1685,438.0,368.0,205.0,3362,65.0,100.0,6.0,8.0,18.0,23.0,27.0,56.0,36.0,84.0,123.0,31.0,128.0,240.0,151.0,137.0,531.0,1776.0,20.0,35.0,12.0,79.0,29.0,50.0,36.0,63.0,148.0,90.0,166.0,8.0,122.0,13.0,95.0,46.0,141.0,24.0,22.0,38.0,16.0,41.0,328.0,8.0,9.0,,26.0,62.0,8.0,96.0,17.0,113.0,,39.0,22.0,17.0,61.0,10.0,40.0,24.0,2.0,21.0,2.0,85.0,2.0,26.0,25.0,6.0,70.0,4.0,,2.0,160.0,3.0,8.0,156.0,15.0,58.0,20.0,12.0,5.0,2.0,5.0,13.0,9.0,,144.0,430.0,8.0,14.0,0.3515625,0.3629032258064516,0.5333333333333333,0.5714285714285714,0.58,0.5038363171355499,0.5403225806451613,0.4941860465116279,0.5756578947368421,0.582089552238806,0.6293103448275862,0.38618925831202044,0.05416666666666667,0.1,0.03571428571428571,28.28018818609514,0.7176470588235294,0.1702127659574468,,0.09794628751974724,0.01764705882352941,0.15476190476190477,0.03524229074889868,0.10986267166042447,0.023066485753052916,0.015748031496062992,0.012738853503184714,0.022123893805309734,0.028169014084507043,0.047058823529411764,0.023121387283236993,0.105,0.1423076923076923,0.15441176470588236,0.15625,,0.6923076923076923,0.2557544757033248,0.65,0.7222222222222222,0.38461538461538464,0.1432225063938619,0.48214285714285715,0.5,0.3333333333333333,0.21483375959079284,0.42857142857142855,0.43373493975903615,0.3055555555555556,0.3145780051150895,0.12903225806451613,0.75,,0.26744186046511625,0.782608695652174,0.36046511627906974,0.6419437340153452,0.5142848717948717,0.4894243902439025,0.4843082352941176,0.13990825688073394,0.2049469964664311,0.1487758945386064,0.2787193973634652,8.8775,24.991390728476812,0.26118067978533094,11.0,28.0,4.0,9.0,3.0,5.0,35.0,5.0,18.0,6.0,46.0,9.0,27.0,9.0,87.0,51.0,1.0,35.0,2.0,2.0,12.0,15.0,1.0,8.0,3.0,1.0,1.0,0.6304347826086957,0.304635761589404,0.3333333333333333,0.25,0.30666666666666664,0.013245033112582781,0.011904761904761904,0.016260162601626018,0.07161125319693094,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.2845528455284553,0.2892561983471074,0.6,0.14516129032258066,0.4444444444444444,0.75,0.2903225806451613,0.2777777777777778,1.0,0.05813953488372093,0.6,0.1935483870967742,0.28688524590163933,0.0196078431372549,,,,,True,,
200809,1610612759,Chris Quinn,Chris Quinn,200809,SAS,3619.0,60.0,-13,110.0,108,34.0,33.0,20.0,218,1.0,3.0,,,,,1.0,3.0,2.0,4.0,6.0,2.0,4.0,10.0,11.0,2.0,19.0,128.0,1.0,1.0,,2.0,2.0,2.0,3.0,1.0,8.0,8.0,,,6.0,1.0,6.0,,6.0,,,1.0,2.0,3.0,12.0,,,1.0,,3.0,,3.0,1.0,4.0,,1.0,1.0,,3.0,,1.0,,,2.0,,3.0,,1.0,5.0,,8.0,,,,3.0,,1.0,6.0,,2.0,1.0,1.0,,,1.0,1.0,,,8.0,34.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.40476190476190477,0.5,0.7,0.3958333333333333,0.5,0.5714285714285714,0.5238095238095238,0.1,,0.3333333333333333,20.149253731343283,1.0,,0.2,0.07142857142857142,,,,0.061224489795918366,,,,,,,,0.13333333333333333,0.058823529411764705,,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.5,1.0,0.19047619047619047,0.5,0.5,1.0,0.2857142857142857,,,,,,0.4,0.6666666666666666,0.5209625,0.487325,0.5047999999999999,0.08695652173913043,0.16666666666666666,0.10526315789473684,0.42105263157894735,10.21,24.272727272727273,0.3090909090909091,1.0,5.0,,,,1.0,2.0,,1.0,1.0,3.0,,1.0,1.0,6.0,3.0,,2.0,,,,,,,,,,0.6666666666666666,0.2727272727272727,,0.3333333333333333,0.2727272727272727,,,,0.23809523809523808,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,0.5,,,0.2,,0.5,0.3333333333333333,,,,,,True,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,40431.0,674.0,81,1278.0,1280,332.0,321.0,154.0,2558,10.0,14.0,1.0,1.0,3.0,4.0,28.0,65.0,23.0,53.0,96.0,25.0,61.0,132.0,132.0,34.0,324.0,1376.0,6.0,13.0,3.0,21.0,11.0,27.0,32.0,15.0,82.0,66.0,56.0,2.0,95.0,7.0,26.0,11.0,37.0,6.0,5.0,9.0,4.0,13.0,85.0,4.0,5.0,,17.0,52.0,3.0,72.0,9.0,81.0,1.0,11.0,8.0,3.0,12.0,2.0,9.0,16.0,1.0,3.0,5.0,28.0,1.0,12.0,34.0,4.0,57.0,2.0,1.0,2.0,40.0,4.0,2.0,42.0,6.0,13.0,7.0,1.0,,,1.0,1.0,,1.0,80.0,331.0,2.0,6.0,0.5409836065573771,0.55,0.4621212121212121,0.46153846153846156,0.4074074074074074,0.5492424242424242,0.42857142857142855,0.5677966101694916,0.575,0.45652173913043476,0.6029411764705882,0.5,0.05303030303030303,0.14285714285714285,0.06153846153846154,21.21212121212121,0.42857142857142855,0.09090909090909091,,0.11040339702760085,0.013333333333333334,0.1328125,0.019704433497536946,0.11519198664440734,0.015570934256055362,0.041237113402061855,0.008064516129032258,,0.028368794326241134,,0.08943089430894309,0.08552631578947369,0.14285714285714285,0.11650485436893204,0.2,0.007246376811594203,,0.05303030303030303,0.7142857142857143,0.8333333333333334,0.5,0.24621212121212122,0.4307692307692308,0.45901639344262296,0.42857142857142855,0.20075757575757575,0.4339622641509434,0.4423076923076923,0.6956521739130435,0.36363636363636365,0.047619047619047616,1.0,,0.06779661016949153,0.75,0.423728813559322,0.553030303030303,0.4952240458015267,0.4769029411764706,0.48639561403508774,0.054945054945054944,0.09352517985611511,0.06481481481481481,0.25308641975308643,11.737121212121213,24.94166666666667,0.2597809076682316,16.0,36.0,,2.0,5.0,7.0,40.0,2.0,6.0,10.0,56.0,2.0,8.0,15.0,147.0,21.0,1.0,40.0,,1.0,2.0,8.0,,2.0,2.0,,,0.875,0.42424242424242425,0.25,0.46875,0.42748091603053434,,0.018867924528301886,,0.13636363636363635,0.4444444444444444,0.4444444444444444,0.9375,0.4166666666666667,0.4166666666666667,0.85,0.09523809523809523,,,0.2857142857142857,0.3333333333333333,1.0,0.11864406779661017,0.7142857142857143,0.4,0.42105263157894735,0.014925373134328358,1.0,,,,True,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,83189.0,1386.0,134,2626.0,2642,721.0,621.0,323.0,5268,64.0,91.0,21.0,36.0,18.0,29.0,8.0,30.0,97.0,222.0,1.0,1.0,169.0,343.0,1.0,52.0,390.0,2784.0,32.0,53.0,13.0,77.0,43.0,83.0,1.0,27.0,113.0,300.0,38.0,36.0,1.0,9.0,55.0,29.0,84.0,18.0,11.0,30.0,10.0,15.0,197.0,46.0,75.0,1.0,49.0,200.0,24.0,273.0,122.0,395.0,2.0,36.0,28.0,8.0,37.0,12.0,25.0,36.0,2.0,12.0,1.0,73.0,12.0,20.0,89.0,3.0,163.0,2.0,19.0,5.0,76.0,26.0,,76.0,2.0,24.0,16.0,39.0,18.0,3.0,18.0,39.0,25.0,1.0,110.0,712.0,15.0,12.0,0.8875739644970414,0.9933774834437086,0.49271137026239065,0.6037735849056604,0.5180722891566265,0.49127906976744184,0.6037735849056604,0.5119047619047619,0.5104712041884817,0.6111111111111112,0.553921568627451,0.0029069767441860465,0.026239067055393587,0.06593406593406594,0.1,15.16872702973605,0.5068493150684932,0.375,0.015151515151515152,0.20161290322580644,0.08907363420427554,0.18081180811808117,0.13105413105413105,0.19714964370546317,0.10142497904442582,0.09813084112149532,0.11070110701107011,0.06722689075630252,0.12727272727272726,0.13740458015267176,0.20072992700729927,0.2120253164556962,0.19402985074626866,0.20465116279069767,0.08928571428571429,0.012121212121212121,0.6410256410256411,0.26453488372093026,0.7032967032967034,0.7529411764705882,0.71875,0.0872093023255814,0.26666666666666666,0.2962962962962963,0.875,0.6453488372093024,0.4369369369369369,0.4369369369369369,1.0,0.0029069767441860465,0.6792452830188679,0.5833333333333334,0.19047619047619047,0.34523809523809523,0.6206896551724138,0.011904761904761904,0.26744186046511625,0.4606154518950439,0.5500999999999999,0.47220000000000006,0.06557377049180328,0.06575342465753424,0.19743589743589743,0.28974358974358977,12.774635568513116,35.7,0.27456207159177454,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,True,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,46810.0,780.0,64,1457.0,1473,391.0,329.0,179.0,2930,27.0,38.0,4.0,6.0,8.0,12.0,10.0,16.0,19.0,34.0,39.0,11.0,56.0,88.0,93.0,45.0,286.0,1534.0,7.0,10.0,3.0,32.0,10.0,19.0,29.0,16.0,57.0,78.0,34.0,6.0,39.0,4.0,25.0,9.0,34.0,5.0,4.0,11.0,2.0,12.0,77.0,4.0,6.0,3.0,16.0,63.0,5.0,84.0,13.0,97.0,1.0,12.0,7.0,5.0,12.0,2.0,8.0,18.0,2.0,4.0,2.0,30.0,1.0,11.0,24.0,1.0,50.0,5.0,2.0,5.0,63.0,4.0,5.0,61.0,7.0,29.0,5.0,11.0,7.0,,4.0,11.0,7.0,,57.0,384.0,3.0,4.0,0.6964285714285714,0.7358490566037735,0.6363636363636364,0.7,0.5263157894736842,0.6657458563535912,0.6904761904761905,0.4270833333333333,0.6875,0.6666666666666666,0.5,0.5138121546961326,0.045454545454545456,0.07894736842105263,0.0625,14.345991561181435,0.4,0.17857142857142858,0.07142857142857142,0.11033274956217162,0.012096774193548387,0.10062893081761007,0.022988505747126436,0.10821917808219178,0.014925373134328358,0.02459016393442623,0.012578616352201259,0.004651162790697674,0.02912621359223301,0.014084507042253521,0.10303030303030303,0.0972972972972973,0.12669683257918551,0.12096774193548387,0.02857142857142857,0.012987012987012988,0.6363636363636364,0.20994475138121546,0.7105263157894737,0.7714285714285715,0.7777777777777778,0.08839779005524862,0.625,0.6666666666666666,0.4,0.1878453038674033,0.5588235294117647,0.5588235294117647,0.7368421052631579,0.2154696132596685,0.2857142857142857,0.6666666666666666,0.25,0.25,0.6666666666666666,0.22916666666666666,0.7237569060773481,0.5511552486187844,0.57403125,0.5743468750000001,0.14285714285714285,0.2636363636363636,0.11188811188811189,0.1993006993006993,9.469318181818183,23.970967741935485,0.26835964310226496,25.0,54.0,2.0,6.0,6.0,18.0,18.0,3.0,5.0,1.0,43.0,5.0,11.0,7.0,126.0,3.0,,18.0,,1.0,2.0,3.0,,,,,,0.9767441860465116,0.46236559139784944,0.45454545454545453,0.2413793103448276,0.46236559139784944,,,,0.2983425414364641,0.46296296296296297,0.46296296296296297,1.0,0.46153846153846156,0.46153846153846156,0.9444444444444444,0.2857142857142857,0.3333333333333333,1.0,0.23809523809523808,0.6,1.0,0.375,0.3333333333333333,0.09090909090909091,0.46153846153846156,,,,,,True,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,11721.0,195.0,-13,382.0,378,98.0,88.0,54.0,760,18.0,25.0,7.0,9.0,4.0,5.0,4.0,18.0,,,,,22.0,43.0,,17.0,61.0,412.0,9.0,15.0,6.0,24.0,5.0,11.0,,10.0,20.0,20.0,24.0,16.0,,7.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,16.0,,9.0,26.0,1.0,36.0,18.0,54.0,1.0,5.0,5.0,,5.0,,1.0,5.0,,4.0,1.0,10.0,1.0,4.0,15.0,3.0,28.0,,3.0,2.0,32.0,4.0,,30.0,6.0,16.0,2.0,4.0,2.0,,2.0,4.0,3.0,2.0,20.0,97.0,3.0,2.0,0.45454545454545453,0.7142857142857143,0.5116279069767442,0.6,0.45454545454545453,0.5116279069767442,0.6,0.45454545454545453,0.5545454545454546,0.631578947368421,0.5882352941176471,,0.16279069767441862,0.16,0.16666666666666666,14.806378132118452,0.5,0.16666666666666666,,0.203125,0.12698412698412698,0.21428571428571427,0.047619047619047616,0.20588235294117646,0.10714285714285714,0.25,0.12195121951219512,0.05660377358490566,0.037037037037037035,0.06666666666666667,0.18421052631578946,0.21951219512195122,0.20408163265306123,0.21212121212121213,0.2222222222222222,0.07692307692307693,0.75,0.5813953488372093,0.72,0.8571428571428571,0.5,0.4186046511627907,0.2222222222222222,0.26666666666666666,0.25,,,,,,0.6,0.7777777777777778,0.14285714285714285,0.45454545454545453,0.8,,0.5813953488372093,0.5369883720930233,0.5474923076923077,0.4630454545454544,0.3018867924528302,0.3018867924528302,0.39344262295081966,0.32786885245901637,3.36046511627907,,0.25654450261780104,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,7399.0,123.0,-11,236.0,240,58.0,62.0,33.0,476,4.0,11.0,,1.0,3.0,4.0,,2.0,,2.0,15.0,1.0,4.0,15.0,24.0,5.0,43.0,263.0,,2.0,,3.0,3.0,7.0,2.0,1.0,13.0,6.0,2.0,,15.0,5.0,8.0,2.0,10.0,2.0,,1.0,3.0,4.0,22.0,,2.0,,,7.0,,7.0,2.0,9.0,,2.0,1.0,1.0,4.0,,2.0,,,2.0,,4.0,1.0,2.0,5.0,,7.0,,,,7.0,,,7.0,1.0,4.0,,3.0,1.0,1.0,1.0,3.0,2.0,,13.0,55.0,,,0.75,0.75,0.26666666666666666,,0.42857142857142855,0.48717948717948717,0.3,0.6666666666666666,0.5119047619047619,0.3,0.7222222222222222,0.6153846153846154,0.3333333333333333,0.36363636363636365,0.5,16.91176470588235,1.0,,,0.08974358974358974,0.027777777777777776,,,0.07142857142857142,0.018518518518518517,0.043478260869565216,0.041666666666666664,,,,0.12,,0.12903225806451613,,,,0.6666666666666666,0.28205128205128205,0.36363636363636365,0.5714285714285714,0.75,0.05128205128205128,,,,0.05128205128205128,,,,0.38461538461538464,0.2,,,0.4444444444444444,0.75,0.1111111111111111,0.8974358974358975,0.5522858974358973,0.6232249999999999,0.5139,0.09523809523809523,0.2222222222222222,0.06976744186046512,0.3023255813953488,4.9399999999999995,24.412499999999998,0.2457627118644068,5.0,9.0,1.0,2.0,1.0,1.0,5.0,,1.0,1.0,10.0,1.0,3.0,2.0,30.0,,,5.0,,,1.0,1.0,,,,,,1.0,0.4166666666666667,0.3333333333333333,1.0,0.4166666666666667,,,,0.23076923076923078,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,1.0,0.2,,,0.1111111111111111,1.0,1.0,0.3333333333333333,,,,,,True,,
201588,1610612759,George Hill,George Hill,201588,SAS,50161.0,836.0,86,1568.0,1586,476.0,390.0,179.0,3154,30.0,58.0,6.0,8.0,4.0,12.0,24.0,53.0,23.0,58.0,34.0,11.0,77.0,169.0,94.0,77.0,336.0,1648.0,8.0,17.0,7.0,26.0,18.0,45.0,25.0,34.0,97.0,68.0,86.0,6.0,33.0,15.0,38.0,30.0,68.0,20.0,10.0,10.0,8.0,20.0,166.0,4.0,9.0,,16.0,46.0,3.0,65.0,13.0,78.0,1.0,23.0,14.0,9.0,21.0,2.0,12.0,18.0,2.0,9.0,,39.0,7.0,8.0,26.0,1.0,54.0,3.0,4.0,5.0,77.0,3.0,1.0,86.0,10.0,40.0,3.0,5.0,2.0,1.0,2.0,5.0,3.0,1.0,97.0,470.0,6.0,3.0,0.44155844155844154,0.4594594594594595,0.4556213017751479,0.47058823529411764,0.4,0.4923954372623574,0.38,0.45,0.5555555555555556,0.4482758620689655,0.5517241379310345,0.3574144486692015,0.08875739644970414,0.1724137931034483,0.09433962264150944,18.9402480270575,0.5384615384615384,0.07317073170731707,,0.07944732297063903,0.018480492813141684,0.09090909090909091,0.01904761904761905,0.08211920529801324,0.018651362984218076,0.04032258064516129,0.0125,0.009852216748768473,0.031496062992125984,,0.05161290322580645,0.060109289617486336,0.11203319502074689,0.08888888888888889,0.0975609756097561,0.007633587786259542,0.6,0.22053231939163498,0.5172413793103449,0.625,0.3,0.20152091254752852,0.4528301886792453,0.5,0.5,0.22053231939163498,0.39655172413793105,0.39655172413793105,0.5652173913043478,0.12927756653992395,0.32,0.75,,0.17142857142857143,0.3333333333333333,0.15714285714285714,0.5779467680608364,0.4892198473282443,0.5241029411764704,0.4535528571428571,0.14285714285714285,0.20100502512562815,0.07738095238095238,0.28869047619047616,9.493491124260355,24.211702127659574,0.30357142857142855,25.0,60.0,,3.0,7.0,14.0,10.0,1.0,5.0,2.0,35.0,1.0,8.0,9.0,87.0,18.0,1.0,10.0,2.0,6.0,,7.0,1.0,6.0,2.0,,,0.8285714285714286,0.3723404255319149,0.125,0.36,0.3763440860215054,0.02127659574468085,,0.029411764705882353,0.22813688212927757,0.4166666666666667,0.423728813559322,1.0,0.29411764705882354,0.30303030303030304,0.4,0.12,,,0.2,0.2,,0.2,0.5,0.18181818181818182,0.30303030303030304,0.021052631578947368,,,0.016666666666666666,,True,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,50441.0,841.0,33,1603.0,1616,466.0,391.0,197.0,3219,92.0,148.0,10.0,12.0,24.0,34.0,43.0,95.0,29.0,91.0,7.0,2.0,164.0,334.0,23.0,84.0,436.0,1689.0,13.0,23.0,5.0,31.0,43.0,74.0,6.0,41.0,133.0,64.0,264.0,2.0,7.0,31.0,122.0,52.0,174.0,25.0,27.0,46.0,17.0,59.0,400.0,1.0,6.0,2.0,19.0,50.0,1.0,70.0,9.0,79.0,2.0,36.0,20.0,16.0,41.0,4.0,23.0,26.0,7.0,18.0,3.0,67.0,4.0,20.0,17.0,1.0,45.0,7.0,2.0,,89.0,,2.0,111.0,12.0,49.0,12.0,1.0,1.0,,,1.0,,,126.0,460.0,7.0,6.0,0.1951219512195122,0.19631901840490798,0.49101796407185627,0.5652173913043478,0.581081081081081,0.49299719887955185,0.52,0.575,0.5357142857142857,0.5740740740740741,0.6333333333333333,0.06442577030812324,0.09281437125748503,0.1554054054054054,0.07368421052631578,25.903614457831324,0.6119402985074627,0.03225806451612903,0.045454545454545456,0.08103727714748785,0.0106951871657754,0.10857142857142857,0.0055248618784530384,0.08712121212121213,0.009433962264150943,0.02127659574468085,0.0055248618784530384,0.008368200836820083,,0.013157894736842105,0.06285714285714286,0.08673469387755102,0.08943089430894309,0.08450704225352113,0.21212121212121213,0.013071895424836602,,0.41456582633053224,0.6216216216216216,0.736,0.1956521739130435,0.2661064425770308,0.45263157894736844,0.48863636363636365,0.13953488372093023,0.2549019607843137,0.31868131868131866,0.32222222222222224,0.27586206896551724,0.0196078431372549,0.48,0.8333333333333334,0.2,0.425,0.7058823529411765,0.025,0.4789915966386555,0.502696348314607,0.523725,0.5004475,0.12436548223350254,0.1320754716981132,0.07110091743119266,0.30504587155963303,8.151497005988022,24.35217391304348,0.29070492825951344,5.0,16.0,,1.0,1.0,4.0,3.0,,1.0,1.0,8.0,,2.0,2.0,18.0,6.0,,3.0,,2.0,,2.0,,1.0,,,,0.75,0.34782608695652173,,0.3333333333333333,0.34782608695652173,,0.01098901098901099,,0.04481792717086835,0.3125,0.3125,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.04,,,0.04,,,0.05,0.25,0.5,0.42857142857142855,,,,,,True,,
