EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlockingFoulsDrawn,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,BlockedLongMidRange,DefensiveGoaltends,on,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,HeaveMakes
101110,1610612750,Martell Webster,Martell Webster,101110,MIN,32497.0,542,-120,1073,1068,301,289,122,2141,25,43,8.0,10.0,8.0,12,7.0,23,17.0,33,10.0,20.0,3.0,3.0,5.0,18.0,43.0,2.0,3.0,12.0,49,99,28.0,63.0,40.0,222,1205,9.0,14.0,5.0,9.0,27.0,13.0,23,6.0,17.0,7.0,51.0,54.0,44,81.0,3.0,10.0,2.0,41.0,18.0,11.0,24.0,7.0,31,5.0,2.0,13.0,3.0,8.0,69,3.0,11.0,3.0,13,45.0,3.0,61,17.0,78,1.0,13,8,5.0,16,1.0,11,11,1.0,5.0,1.0,2.0,27,3.0,6.0,20,4.0,50,3.0,1.0,2.0,3.0,48,1.0,2.0,5.0,49.0,5.0,26.0,1.0,7.0,4.0,3.0,7.0,4.0,51.0,301,5.0,1.0,0.5510204081632653,0.6136363636363636,0.9642857142857143,0.4444444444444444,0.35294117647058826,0.45901639344262296,0.494949494949495,0.6428571428571429,0.5652173913043478,0.5617283950617284,0.47368421052631576,0.55,0.6032608695652174,0.5869565217391305,0.5930232558139535,0.3888888888888889,0.1111111111111111,0.11627906976744186,0.17391304347826086,0.06060606060606061,17.423616845582163,0.5925925925925926,0.08571428571428572,0.08571428571428572,0.14423076923076922,0.030726256983240222,0.10569105691056911,0.021897810218978103,0.13333333333333333,0.028282828282828285,0.031578947368421054,0.03305785123966942,0.028169014084507043,0.026785714285714284,0.11627906976744186,0.18604651162790697,0.1357142857142857,0.12087912087912088,0.0625,0.014285714285714285,0.5714285714285714,0.2654320987654321,0.5813953488372093,0.6578947368421053,0.52,0.1419753086419753,0.30434782608695654,0.3684210526315789,0.5714285714285714,0.2037037037037037,0.5151515151515151,0.5483870967741935,0.5882352941176471,0.12345679012345678,0.5,0.5,1.0,0.2654320987654321,0.4186046511627907,0.4186046511627907,0.9444444444444444,0.5263157894736842,0.8,0.25,0.15789473684210525,0.10526315789473684,0.3,0.6666666666666666,0.125,0.6,0.3,0.25,0.654320987654321,0.43902439024390244,0.517685,0.5674441176470588,0.534525,0.14207650273224043,0.21666666666666667,0.12162162162162163,0.22972972972972974,8.966666666666667,25.547619047619047,0.2805219012115564,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,21055.0,351,-66,705,706,153,182,83,1411,24,34,2.0,3.0,8.0,8,10.0,30,8.0,24,3.0,7.0,1.0,1.0,2.0,2.0,14.0,2.0,,7.0,42,88,5.0,21.0,36.0,135,772,2.0,5.0,3.0,,10.0,10.0,18,1.0,9.0,13.0,36.0,56.0,28,15.0,,2.0,1.0,13.0,2.0,5.0,18.0,3.0,21,3.0,,10.0,5.0,3.0,45,4.0,6.0,,9,11.0,1.0,21,10.0,31,2.0,14,11,3.0,14,3.0,10,10,2.0,4.0,1.0,1.0,24,1.0,4.0,13,3.0,32,,,1.0,2.0,44,3.0,,10.0,51.0,6.0,24.0,3.0,4.0,4.0,,5.0,1.0,36.0,153,4.0,2.0,0.6666666666666666,0.6829268292682927,1.0,0.23809523809523808,0.1111111111111111,0.25,0.4772727272727273,0.4,0.5555555555555556,0.4541284403669725,0.625,0.42592592592592593,0.5152671755725191,0.5555555555555556,0.5294117647058824,0.1926605504587156,0.056818181818181816,0.058823529411764705,0.06666666666666667,0.041666666666666664,19.350811485642947,0.5833333333333334,0.043478260869565216,,0.05069124423963134,0.024691358024691357,0.09473684210526316,0.04395604395604396,0.0641025641025641,0.029940119760479042,0.017543859649122806,0.021052631578947368,0.03296703296703297,0.05405405405405406,0.06153846153846154,0.034482758620689655,0.05319148936170213,0.09836065573770492,0.08823529411764706,0.03773584905660377,0.2,0.3119266055045872,0.7058823529411765,0.75,0.7083333333333334,0.27522935779816515,0.3333333333333333,0.35714285714285715,0.5,0.22018348623853212,0.3333333333333333,0.34782608695652173,0.75,0.06422018348623854,0.42857142857142855,0.42857142857142855,1.0,0.12844036697247707,0.14285714285714285,0.14285714285714285,1.0,0.375,0.6666666666666666,0.5,0.125,0.25,0.2962962962962963,1.0,0.07407407407407407,0.5,0.25925925925925924,,0.5045871559633027,0.15384615384615385,0.5036388888888887,0.4938857142857143,0.47993461538461535,0.1953125,0.22641509433962265,0.07407407407407407,0.26666666666666666,8.153409090909092,26.299999999999997,0.2170212765957447,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.045454545454545456,,,,,,,,,,,,True,,,,
201229,1610612750,Anthony Tolliver,Anthony Tolliver,201229,MIN,28243.0,471,-103,927,932,297,250,114,1859,19,30,5.0,6.0,10.0,15,4.0,15,5.0,20,3.0,6.0,1.0,1.0,3.0,18.0,45.0,3.0,6.0,14.0,28,65,21.0,51.0,28.0,147,1058,6.0,10.0,4.0,5.0,26.0,12.0,25,7.0,17.0,10.0,55.0,40.0,16,63.0,,4.0,,45.0,18.0,5.0,19.0,8.0,27,5.0,3.0,7.0,4.0,8.0,62,5.0,19.0,1.0,15,38.0,6.0,59,25.0,84,3.0,14,8,6.0,14,,10,4,1.0,4.0,,1.0,18,1.0,12.0,24,4.0,49,,,1.0,2.0,43,9.0,4.0,4.0,33.0,5.0,17.0,2.0,9.0,6.0,3.0,9.0,5.0,55.0,296,2.0,2.0,0.7142857142857143,0.7692307692307693,1.0,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4307692307692308,0.6,0.48,0.5129310344827587,0.75,0.5357142857142857,0.5653846153846154,0.7647058823529411,0.5729166666666666,0.4396551724137931,0.07692307692307693,0.13333333333333333,0.06666666666666667,,14.015151515151514,0.7777777777777778,0.2727272727272727,0.03333333333333333,0.13240418118466898,0.06129032258064516,0.1388888888888889,0.03759398496240601,0.1341772151898734,0.05417607223476298,0.09876543209876543,0.03508771929824561,0.06086956521739131,0.02631578947368421,0.11688311688311688,0.09411764705882353,0.168,0.1506849315068493,0.11428571428571428,0.04918032786885246,0.5555555555555556,0.25862068965517243,0.6333333333333333,0.7307692307692307,0.6842105263157895,0.12931034482758622,0.26666666666666666,0.2857142857142857,0.5,0.1724137931034483,0.25,0.25,1.0,0.05172413793103448,0.5,0.5,1.0,0.3879310344827586,0.4,0.4090909090909091,1.0,0.42857142857142855,0.8333333333333334,0.6,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.6666666666666666,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6982758620689655,0.4,0.5171120689655172,0.5410363636363636,0.5328130952380953,0.1328125,0.22077922077922077,0.17687074829931973,0.3741496598639456,8.556923076923075,24.982352941176472,0.32038834951456313,1.0,2.0,3.0,,,,0.75,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,0.0196078431372549,0.022222222222222223,0.10526315789473684,,,,,,,True,,,,
201563,1610612750,Michael Beasley,Michael Beasley,201563,MIN,23746.0,396,-44,787,793,185,221,96,1580,29,44,11.0,15.0,4.0,11,26.0,70,35.0,83,1.0,3.0,,,,6.0,19.0,,3.0,8.0,90,197,7.0,22.0,40.0,241,881,13.0,25.0,,6.0,32.0,20.0,50,3.0,8.0,9.0,58.0,90.0,90,12.0,9.0,12.0,,19.0,6.0,12.0,20.0,13.0,33,8.0,5.0,12.0,4.0,4.0,79,3.0,18.0,1.0,7,30.0,3.0,40,22.0,62,8.0,8,7,1.0,5,2.0,2,10,1.0,3.0,1.0,1.0,15,1.0,2.0,17,2.0,24,2.0,,3.0,,39,,,,53.0,7.0,27.0,2.0,10.0,8.0,2.0,10.0,7.0,58.0,185,1.0,2.0,0.5,0.5357142857142857,0.5714285714285714,0.3181818181818182,0.375,0.3181818181818182,0.45685279187817257,0.52,0.4,0.4589041095890411,0.52,0.4224137931034483,0.495850622406639,0.5714285714285714,0.453125,0.1004566210045662,0.06091370558375635,0.09090909090909091,0.1,0.012048192771084338,28.224917309812568,0.3333333333333333,0.1111111111111111,0.05,0.12448132780082988,0.06474820143884892,0.0673076923076923,0.03614457831325301,0.1072463768115942,0.05817174515235457,0.07792207792207792,0.05102040816326531,0.06796116504854369,0.04477611940298507,0.08571428571428572,0.11428571428571428,0.15841584158415842,0.08823529411764706,0.027777777777777776,0.07547169811320754,0.7,0.2009132420091324,0.6590909090909091,0.725,0.4827586206896552,0.319634703196347,0.37142857142857144,0.4126984126984127,0.38461538461538464,0.3789954337899543,0.42168674698795183,0.4268292682926829,0.6,0.0136986301369863,0.3333333333333333,0.3333333333333333,,0.0867579908675799,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.6,0.7333333333333333,0.2727272727272727,,,0.1896551724137931,0.36363636363636365,,,0.13793103448275862,0.375,0.3013698630136986,0.3157894736842105,0.4492621559633029,0.49270909090909093,0.4375087719298245,0.11297071129707113,0.12442396313364056,0.13278008298755187,0.24066390041493776,11.345177664974615,25.5,0.23506988564167725,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,True,,,,
201938,1610612750,Jonny Flynn,Jonny Flynn,201938,MIN,58969.0,983,-178,1960,1961,525,545,236,3921,24,44,1.0,4.0,7.0,12,19.0,63,34.0,89,3.0,11.0,,,,28.0,89.0,8.0,9.0,27.0,77,196,31.0,100.0,32.0,279,2202,5.0,16.0,8.0,6.0,19.0,21.0,55,9.0,27.0,20.0,89.0,32.0,122,39.0,54.0,2.0,3.0,86.0,28.0,8.0,112.0,70.0,182,61.0,9.0,60.0,21.0,31.0,434,2.0,10.0,,27,36.0,2.0,65,12.0,77,2.0,34,21,13.0,75,18.0,49,38,7.0,26.0,,3.0,113,4.0,26.0,24,1.0,58,4.0,,2.0,2.0,53,3.0,2.0,3.0,42.0,3.0,10.0,11.0,3.0,3.0,,3.0,1.0,89.0,524,9.0,9.0,0.2077922077922078,0.21052631578947367,0.41935483870967744,0.31,0.3333333333333333,0.31958762886597936,0.39285714285714285,0.3125,0.38181818181818183,0.4172297297297297,0.2708333333333333,0.42073170731707316,0.4394904458598726,0.35185185185185186,0.46808510638297873,0.33783783783783783,0.04081632653061224,0.022727272727272728,0.07936507936507936,0.02247191011235955,19.00937081659973,0.6637168141592921,0.03125,,0.06143344709897611,0.015060240963855422,0.10975609756097561,0.007905138339920948,0.07572115384615384,0.013086150490730643,0.01764705882352941,0.012295081967213115,0.016,0.0047169811320754715,0.07272727272727272,0.04242424242424243,0.06640625,0.125,0.07692307692307693,0.011560693641618497,0.3333333333333333,0.14864864864864866,0.5454545454545454,0.5581395348837209,0.3333333333333333,0.21283783783783783,0.30158730158730157,0.3275862068965517,0.05263157894736842,0.30067567567567566,0.38202247191011235,0.39080459770114945,0.20588235294117646,0.037162162162162164,0.2727272727272727,0.2727272727272727,1.0,0.30067567567567566,0.3146067415730337,0.3181818181818182,0.35714285714285715,0.16666666666666666,0.25,,,0.3333333333333333,0.14634146341463414,0.5833333333333334,,,0.32926829268292684,0.3333333333333333,0.4864864864864865,0.32558139534883723,0.4876224315068493,0.49136521739130423,0.46628719512195127,0.033003300330033,0.04926108374384237,0.06810035842293907,0.31899641577060933,11.71734693877551,25.606000000000012,0.26785714285714285,,1.0,1.0,,,,0.125,,,0.125,1.0,,1.0,,0.01,0.011235955056179775,0.024390243902439025,2.0,3.0,,,,,True,,,,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,30910.0,515,-68,1022,1024,259,278,135,2046,45,71,18.0,32.0,10.0,16,19.0,47,9.0,28,5.0,7.0,,,,16.0,40.0,,5.0,12.0,73,146,21.0,47.0,93.0,302,1134,18.0,37.0,,19.0,55.0,19.0,33,5.0,12.0,38.0,91.0,72.0,74,63.0,,36.0,3.0,37.0,16.0,12.0,30.0,3.0,33,3.0,,12.0,3.0,15.0,69,9.0,44.0,2.0,51,97.0,21.0,169,55.0,224,5.0,7,5,2.0,16,2.0,9,11,1.0,7.0,,2.0,27,3.0,9.0,14,1.0,25,2.0,,5.0,1.0,92,4.0,12.0,3.0,115.0,13.0,47.0,14.0,3.0,3.0,,3.0,1.0,90.0,258,1.0,13.0,0.4931506849315068,0.6545454545454545,1.0,0.44680851063829785,0.4166666666666667,0.4772727272727273,0.5,0.4864864864864865,0.5757575757575758,0.5414507772020726,0.4864864864864865,0.5888888888888889,0.6198347107438017,0.5851063829787234,0.6716417910447762,0.24352331606217617,0.0821917808219178,0.1267605633802817,0.0425531914893617,0.03571428571428571,22.586062132661628,0.5925925925925926,0.5384615384615384,0.06451612903225806,0.3265993265993266,0.11859838274932614,0.34459459459459457,0.06923076923076923,0.3325842696629214,0.10578842315369262,0.19,0.1079136690647482,0.07575757575757576,0.08333333333333333,0.2619047619047619,0.4177215189873418,0.31343283582089554,0.32323232323232326,0.3877551020408163,0.060240963855421686,0.3333333333333333,0.36787564766839376,0.6338028169014085,0.7258064516129032,0.5111111111111111,0.24352331606217617,0.40425531914893614,0.4222222222222222,0.42105263157894735,0.14507772020725387,0.32142857142857145,0.3333333333333333,0.5555555555555556,0.03626943005181347,0.7142857142857143,0.7142857142857143,1.0,0.20725388601036268,0.4,0.42105263157894735,1.0,0.8648648648648649,0.5625,,,,0.35555555555555557,0.625,,,0.26666666666666666,0.4166666666666667,0.6113989637305699,0.43243243243243246,0.5152905263157895,0.5394636363636364,0.5004476190476191,0.21052631578947367,0.2611111111111111,0.18211920529801323,0.30132450331125826,6.846575342465755,27.31489361702127,0.2534246575342466,,,,1.0,,,,,,,,0.020833333333333332,2.0,,0.0425531914893617,0.05,,,3.0,,3.0,,,True,,,,
201585,1610612750,Kosta Koufos,Kosta Koufos,201585,MIN,3698.0,62,-35,123,124,22,49,14,247,5,9,2.0,4.0,,2,1.0,4,1.0,2,,,,,,,,,,,7,15,,,1.0,15,156,3.0,5.0,,,6.0,,4,,,,,8.0,6,,,6.0,,,,1.0,4.0,1.0,5,1.0,,1.0,,3.0,11,,10.0,,4,3.0,3.0,10,10.0,20,1.0,2,2,,1,,1,3,,,,2.0,4,,,2,,4,,,,1.0,4,,2.0,,4.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,22,,,0.5714285714285714,1.0,,,,,0.4666666666666667,0.6,,0.4666666666666667,0.6,,0.4411764705882353,0.6,,,0.06666666666666667,,0.25,,14.685314685314687,0.25,0.6,,0.10714285714285714,0.2222222222222222,0.21052631578947367,,0.14893617021276595,0.1694915254237288,0.2,0.22727272727272727,0.23076923076923078,,0.07692307692307693,0.14285714285714285,0.125,0.23076923076923078,0.16666666666666666,0.14285714285714285,1.0,0.6,0.5555555555555556,0.5555555555555556,0.6,0.26666666666666666,0.25,0.3333333333333333,,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,0.8,0.5,,,,0.5,,,,,,0.6,,0.5263266666666667,0.56974,0.520625,0.0625,0.0625,0.4,,4.913333333333333,,0.17886178861788618,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,17387.0,290,-52,575,577,127,128,74,1152,30,44,10.0,17.0,4.0,6,14.0,32,,4,,,,,,,,,,,44,80,,,33.0,121,642,11.0,19.0,,15.0,37.0,5.0,12,,,11.0,21.0,50.0,38,,,16.0,,,,8.0,10.0,2.0,12,2.0,,5.0,2.0,3.0,26,2.0,25.0,,7,29.0,1.0,37,27.0,64,1.0,7,5,2.0,5,1.0,1,24,2.0,4.0,,7.0,29,2.0,2.0,26,1.0,56,2.0,,5.0,6.0,40,,7.0,,42.0,2.0,17.0,5.0,14.0,11.0,3.0,14.0,7.0,21.0,127,3.0,5.0,0.5681818181818182,0.6944444444444444,,,,,0.55,0.5789473684210527,0.4166666666666667,0.55,0.5789473684210527,0.4166666666666667,0.605,0.6607142857142857,0.525,,0.1,0.09090909090909091,0.125,,19.486404833836858,0.1724137931034483,0.1,,0.145,0.13227513227513227,0.09722222222222222,0.02666666666666667,0.1323529411764706,0.10227272727272728,0.14634146341463414,0.14084507042253522,0.11688311688311688,0.016129032258064516,0.09803921568627451,0.17543859649122806,0.15217391304347827,0.0784313725490196,0.14285714285714285,0.03571428571428571,0.5,0.55,0.6818181818181818,0.75,0.6666666666666666,0.4,0.4375,0.5,0.35714285714285715,0.05,,,,,,,,,,,,0.8947368421052632,0.5882352941176471,0.3,,,0.5,0.6666666666666666,,,,,0.55,,0.51723,0.5478111111111111,0.5340499999999999,0.17894736842105263,0.17894736842105263,0.30578512396694213,0.17355371900826447,4.41625,,0.22086956521739132,,,,,,,,,,,,,,5.0,,,0.07692307692307693,,,1.0,3.0,,,True,,,,
2545,1610612750,Darko Milicic,Darko Milicic,2545,MIN,12310.0,205,-51,416,414,91,100,44,830,17,26,6.0,9.0,1.0,2,17.0,38,1.0,1,,,,,,,,,,,35,65,,,6.0,76,459,8.0,11.0,,1.0,17.0,7.0,13,,,2.0,16.0,30.0,40,,,10.0,,,,3.0,6.0,,6,,,2.0,1.0,3.0,12,3.0,8.0,,6,15.0,3.0,24,11.0,35,1.0,15,9,6.0,12,1.0,4,10,,8.0,,4.0,22,3.0,9.0,14,,27,,,1.0,3.0,8,1.0,,1.0,10.0,,5.0,,14.0,8.0,5.0,14.0,9.0,16.0,91,3.0,,0.42857142857142855,0.5,,,,,0.5384615384615384,0.7272727272727273,0.5384615384615384,0.5384615384615384,0.7272727272727273,0.5384615384615384,0.5428571428571428,0.7083333333333334,0.5714285714285714,,0.046153846153846156,0.07692307692307693,0.02631578947368421,,19.742489270386265,0.5454545454545454,0.1875,,0.12396694214876033,0.056338028169014086,0.11764705882352941,0.06382978723404255,0.12209302325581395,0.0582010582010582,0.06451612903225806,0.10526315789473684,,0.07894736842105263,0.11428571428571428,0.029411764705882353,0.19230769230769232,0.14285714285714285,0.0625,0.037037037037037035,0.6428571428571429,0.4,0.6538461538461539,0.7083333333333334,0.5294117647058824,0.5846153846153846,0.4473684210526316,0.4594594594594595,0.35294117647058826,0.015384615384615385,1.0,1.0,,,,,,,,,,0.8181818181818182,0.6666666666666666,,,,0.15384615384615385,0.5,,,,,0.4,,0.4716230769230769,0.5859,0.4437692307692308,0.07142857142857142,0.07142857142857142,0.2236842105263158,0.21052631578947367,5.286153846153846,,0.21875,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,True,,,,
202325,1610612750,Wesley Johnson,Wesley Johnson,202325,MIN,20304.0,338,-62,694,683,212,212,86,1377,12,18,4.0,5.0,1.0,3,4.0,11,19.0,51,4.0,10.0,2.0,2.0,5.0,18.0,51.0,1.0,8.0,17.0,35,80,22.0,61.0,10.0,146,799,7.0,11.0,3.0,,20.0,6.0,14,10.0,22.0,3.0,45.0,36.0,34,60.0,6.0,6.0,1.0,50.0,18.0,2.0,22.0,4.0,26,2.0,2.0,16.0,2.0,4.0,56,,5.0,,9,13.0,5.0,27,5.0,32,1.0,11,3,8.0,1,1.0,1,6,2.0,,,2.0,7,,2.0,17,2.0,26,,,1.0,1.0,10,,,,16.0,2.0,7.0,,14.0,9.0,3.0,14.0,5.0,45.0,211,1.0,,0.5142857142857142,0.5625,0.9090909090909091,0.36065573770491804,0.45454545454545453,0.36666666666666664,0.4375,0.6363636363636364,0.42857142857142855,0.48226950354609927,0.7142857142857143,0.5833333333333334,0.4965986394557823,0.7142857142857143,0.5921052631578947,0.4326241134751773,0.025,0.1111111111111111,,,19.298245614035086,0.14285714285714285,0.23809523809523808,,0.06435643564356436,0.023696682464454975,0.10465116279069768,,0.0763888888888889,0.016286644951140065,,0.05555555555555555,0.011494252873563218,,0.04918032786885246,0.08620689655172414,0.060240963855421686,0.125,0.06666666666666667,0.0125,0.35714285714285715,0.1276595744680851,0.6666666666666666,0.75,0.4166666666666667,0.07801418439716312,0.36363636363636365,0.36363636363636365,0.5,0.3617021276595745,0.37254901960784315,0.37254901960784315,0.5789473684210527,0.07092198581560284,0.4,0.4,1.0,0.3617021276595745,0.35294117647058826,0.35294117647058826,0.8888888888888888,0.35714285714285715,0.8,0.25,0.14285714285714285,0.07142857142857142,0.08333333333333333,0.3333333333333333,0.1388888888888889,0.4,0.4722222222222222,0.47058823529411764,0.5602836879432624,0.36,0.49804964285714287,0.49116249999999995,0.49152428571428564,0.05442176870748299,0.08235294117647059,0.136986301369863,0.3082191780821918,13.95875,25.249180327868846,0.30547550432276654,2.0,,2.0,1.0,,,0.6666666666666666,1.0,1.0,,,0.016129032258064516,,1.0,,,,,1.0,,,2.0,1.0,True,,,,
