EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Clear Path Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,HeaveMakes
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,1156.0,19,12.0,38,38,25.0,11,6,76,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,26,2.0,3.0,1.0,5.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,25.0,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.625,0.375,20.454545454545453,0.25,0.5,0.14285714285714285,0.3,0.16666666666666666,0.15,0.23076923076923078,0.25,0.4,0.2222222222222222,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.438125,0.37106666666666666,0.449,0.2,0.2,1.0,0.6,8.475,0.6578947368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,53879.0,898,-84.0,1669,1673,418.0,443,200,3342,123.0,32.0,22.0,9.0,25.0,159.0,304.0,58.0,388.0,1830,28.0,49.0,7.0,66.0,27.0,65.0,9.0,63.0,214.0,51.0,,32.0,107.0,152.0,72.0,224.0,15.0,28.0,23.0,28.0,25.0,2.0,11.0,6.0,53.0,5.0,12.0,38.0,2.0,58.0,3.0,55.0,73.0,32.0,63.0,418.0,0.6729559748427673,0.7379310344827587,0.5230263157894737,0.5714285714285714,0.4153846153846154,0.515625,0.5784313725490197,0.38571428571428573,0.5480225988700564,0.6,0.4144736842105263,21.34949920927781,0.5283018867924528,,0.17983193277310924,0.096045197740113,0.18285714285714286,0.18051948051948052,0.09436435124508519,0.1076923076923077,0.096045197740113,0.23348017621145375,0.1568627450980392,0.10869565217391304,0.384375,0.078125,0.36,0.375,1.0,0.6274509803921569,0.3142857142857143,0.434375,0.5060689062500001,0.5395625,0.4952007142857142,0.09221902017291066,0.09667673716012085,0.17010309278350516,0.16237113402061856,6.003289473684212,0.2504493708807669,85.0,19.0,15.0,65.0,156.0,2.0,11.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,16.0,1.0,2.0,5.0,104.0,12.0,28.0,5.0,2.0,17.0,26.0,15.0,41.0,11.0,4.0,14.0,2.0,10.0,97.0,21.0,13.0,5.0,9.0,17.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,7.0,22.0,1.0,18.0,1.0,1.0,3.0,23.0,16.0,1.0,2.0,5.0,1.0,0.25,0.5,0.25,0.05,0.05592105263157895,0.032520325203252036,0.07692307692307693,0.04,0.25,0.09051724137931035,0.08928571428571429,0.10179640718562874,0.06153846153846154,0.09259259259259259,0.18932038834951456,0.1935483870967742,0.6956521739130435,0.6910569105691057,0.7142857142857143,0.7058823529411765,0.4875,0.4166666666666667,0.4513888888888889,0.5846153846153846,0.034375,0.18181818181818182,0.18181818181818182,1.0,0.015625,0.4,0.4,1.0,0.59375,0.15789473684210525,0.0196078431372549,0.0196078431372549,1.0,1.0,0.6818181818181818,0.05714285714285714,0.014285714285714285,0.4,23.887500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,61911.0,1032,54.0,1930,1922,484.0,503,230,3852,59.0,3.0,13.0,66.0,149.0,138.0,292.0,58.0,493.0,2043,6.0,17.0,3.0,36.0,33.0,69.0,24.0,153.0,150.0,6.0,,16.0,36.0,53.0,10.0,63.0,6.0,45.0,30.0,39.0,27.0,2.0,9.0,5.0,66.0,4.0,10.0,21.0,1.0,59.0,3.0,65.0,67.0,27.0,153.0,484.0,0.5434782608695652,0.5434782608695652,0.4726027397260274,0.35294117647058826,0.4782608695652174,0.48986486486486486,0.532258064516129,0.5560344827586207,0.5190274841437632,0.5625,0.5930232558139535,24.567000911577026,0.5909090909090909,,0.054628224582701064,0.009771986970684038,0.07207207207207207,0.05902383654937571,0.011325028312570781,0.013245033112582781,0.009259259259259259,0.06390977443609022,0.015625,0.02702702702702703,0.13288288288288289,0.3355855855855856,0.4429530201342282,0.4583333333333333,0.6212121212121212,0.0967741935483871,0.11206896551724138,0.4752252252252252,0.48918806818181826,0.4977149999999999,0.48063362831858414,0.06196581196581197,0.08571428571428572,0.07302231237322515,0.3103448275862069,12.201712328767124,0.25077720207253884,41.0,3.0,10.0,31.0,84.0,15.0,51.0,7.0,13.0,38.0,101.0,4.0,7.0,34.0,53.0,152.0,7.0,14.0,47.0,126.0,153.0,,98.0,38.0,23.0,96.0,41.0,137.0,26.0,15.0,53.0,20.0,23.0,315.0,4.0,1.0,15.0,11.0,30.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,5.0,11.0,,3.0,,4.0,4.0,11.0,5.0,,4.0,5.0,0.9622641509433962,0.34868421052631576,0.5,0.35570469798657717,0.34234234234234234,0.07876712328767123,0.13559322033898305,0.11904761904761904,0.03355704697986577,0.014705882352941176,0.01486988847583643,0.008097165991902834,0.021739130434782608,,0.05357142857142857,0.044444444444444446,0.0949367088607595,0.45454545454545453,0.6949152542372882,0.803921568627451,0.5121951219512195,0.1891891891891892,0.36904761904761907,0.4189189189189189,0.41935483870967744,0.11486486486486487,0.29411764705882354,0.29411764705882354,1.0,0.22747747747747749,0.37623762376237624,0.37623762376237624,0.9473684210526315,1.0,0.6666666666666666,0.22580645161290322,0.22580645161290322,0.5714285714285714,1.0,0.7692307692307693,0.11206896551724138,0.29310344827586204,0.3877551020408163,24.85263157894738,3.0,4.0,17.0,21.0,6.0,3.0,1.0,3.0,1.0,3.0,2.0,0.44680851063829785,0.42857142857142855,1.0,0.3076923076923077,0.5,0.013071895424836602,,,,,,,,,True,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,49153.0,819,52.0,1515,1523,331.0,329,176,3038,113.0,13.0,16.0,12.0,39.0,110.0,218.0,69.0,379.0,1611,13.0,19.0,5.0,37.0,23.0,46.0,17.0,84.0,24.0,10.0,,20.0,50.0,72.0,15.0,87.0,4.0,19.0,9.0,45.0,21.0,4.0,17.0,6.0,66.0,4.0,11.0,20.0,1.0,65.0,3.0,112.0,78.0,41.0,84.0,331.0,0.10909090909090909,0.1111111111111111,0.5045871559633027,0.6842105263157895,0.5,0.4952076677316294,0.6666666666666666,0.4855072463768116,0.546242774566474,0.7115384615384616,0.532051282051282,24.06542056074766,0.6818181818181818,,0.09578544061302682,0.020202020202020204,0.11173184357541899,0.09985734664764621,0.02225519287833828,0.03125,0.005988023952095809,0.11330049261083744,0.1346153846153846,0.026143790849673203,0.3610223642172524,0.12460063897763578,0.3076923076923077,0.32432432432432434,0.16666666666666666,0.5416666666666666,0.2318840579710145,0.6645367412140575,0.5003019169329073,0.48411111111111116,0.46198550724637677,0.119533527696793,0.16532258064516128,0.09762532981530343,0.22163588390501318,6.8334862385321085,0.21848184818481847,70.0,8.0,10.0,28.0,66.0,4.0,11.0,,2.0,26.0,84.0,2.0,5.0,21.0,30.0,95.0,2.0,5.0,23.0,196.0,48.0,4.0,84.0,26.0,14.0,126.0,38.0,164.0,23.0,15.0,50.0,29.0,47.0,366.0,5.0,2.0,10.0,5.0,28.0,,1.0,,3.0,1.0,1.0,11.0,3.0,1.0,,,,,1.0,1.0,1.0,,5.0,3.0,0.5333333333333333,0.3157894736842105,0.4,0.3157894736842105,0.3035143769968051,0.06422018348623854,0.07079646017699115,0.06060606060606061,0.05128205128205128,0.034482758620689655,0.027932960893854747,0.025,0.024390243902439025,0.03571428571428571,0.09027777777777778,0.08,0.10236220472440945,1.0,0.6194690265486725,0.6666666666666666,0.12857142857142856,0.2108626198083067,0.42424242424242425,0.45161290322580644,0.03571428571428571,0.03514376996805112,0.36363636363636365,0.36363636363636365,0.75,0.268370607028754,0.30952380952380953,0.30952380952380953,0.5,0.6153846153846154,,,0.20833333333333334,0.4,0.5,0.625,0.028985507246376812,0.30434782608695654,0.30952380952380953,25.364210526315794,,1.0,6.0,7.0,42.0,,,36.0,,1.0,,0.30434782608695654,,,0.5,0.2857142857142857,,,,,,,,,,True,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,79885.0,1331,-12.0,2494,2493,631.0,671,291,4987,157.0,58.0,33.0,1.0,6.0,128.0,222.0,64.0,320.0,2683,40.0,69.0,21.0,101.0,24.0,48.0,19.0,67.0,176.0,95.0,1.0,52.0,163.0,247.0,129.0,376.0,8.0,16.0,10.0,13.0,38.0,3.0,9.0,9.0,51.0,5.0,11.0,90.0,2.0,146.0,9.0,145.0,177.0,82.0,67.0,631.0,0.6875,0.9072164948453608,0.5765765765765766,0.5797101449275363,0.5,0.5739910313901345,0.5797101449275363,0.4897959183673469,0.5351170568561873,0.5674157303370787,0.42948717948717946,12.322946175637394,0.2549019607843137,0.009900990099009901,0.18887601390498263,0.12242268041237113,0.19047619047619047,0.1892605633802817,0.11398040961709706,0.2233502538071066,0.08363636363636363,0.21613832853025935,0.15789473684210525,0.12307692307692308,0.7040358744394619,0.026905829596412557,0.16666666666666666,0.16666666666666666,1.0,0.8405797101449275,0.673469387755102,0.7085201793721974,0.5561364864864865,0.5960446428571429,0.5289625,0.29285714285714287,0.2939068100358423,0.315625,0.209375,3.464864864864865,0.2530072173215718,111.0,36.0,20.0,16.0,59.0,,,,,,1.0,,,1.0,,1.0,,,1.0,80.0,,62.0,1.0,,26.0,10.0,9.0,19.0,4.0,5.0,3.0,,7.0,47.0,33.0,32.0,6.0,,4.0,3.0,1.0,19.0,1.0,12.0,3.0,25.0,19.0,72.0,2.0,42.0,1.0,5.0,25.0,74.0,40.0,2.0,9.0,13.0,,,,,0.004484304932735426,0.11711711711711711,0.1337579617834395,0.0847457627118644,,0.3855421686746988,0.09510086455331412,0.09210526315789473,0.0912863070539419,0.10377358490566038,0.1688888888888889,0.1718213058419244,0.20304568527918782,0.5405405405405406,0.7070063694267515,0.8161764705882353,0.6846846846846847,0.2645739910313901,0.2711864406779661,0.2962962962962963,0.6875,,,,,0.004484304932735426,,,,0.6206896551724138,0.1388888888888889,,,,,0.6060606060606061,,0.02040816326530612,,38.7,,,,,,,,4.0,,,,,,,,,,1.0,3.0,10.0,11.0,,,,,True,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,34819.0,580,-104.0,1092,1075,338.0,373,129,2167,8.0,,4.0,7.0,25.0,11.0,39.0,10.0,125.0,1212,1.0,5.0,2.0,22.0,3.0,9.0,8.0,47.0,14.0,4.0,,14.0,45.0,60.0,9.0,69.0,3.0,28.0,16.0,27.0,16.0,3.0,4.0,2.0,43.0,3.0,15.0,5.0,1.0,15.0,,18.0,11.0,2.0,47.0,338.0,0.6363636363636364,0.6363636363636364,0.28205128205128205,0.2,0.3333333333333333,0.4166666666666667,0.625,0.45348837209302323,0.4295774647887324,0.6470588235294118,0.48936170212765956,14.955537590945838,0.627906976744186,,0.11904761904761904,0.012121212121212121,0.13333333333333333,0.12215320910973085,0.017509727626459144,0.012345679012345678,0.016666666666666666,0.1592356687898089,0.23076923076923078,0.03571428571428571,0.057971014492753624,0.18115942028985507,0.28,0.28,0.7142857142857143,,0.09302325581395349,0.7753623188405797,0.5301378787878789,0.5135272727272727,0.54419375,0.014285714285714285,0.04878048780487805,0.176,0.376,13.966666666666669,0.30952380952380953,4.0,,3.0,,6.0,4.0,17.0,3.0,7.0,27.0,82.0,6.0,8.0,27.0,31.0,99.0,6.0,11.0,34.0,8.0,81.0,,79.0,27.0,4.0,90.0,31.0,121.0,25.0,6.0,38.0,13.0,39.0,273.0,5.0,1.0,12.0,10.0,23.0,,,1.0,2.0,2.0,,,2.0,3.0,,1.0,,1.0,1.0,3.0,,,3.0,2.0,0.8709677419354839,0.31313131313131315,0.5454545454545454,0.3229166666666667,0.717391304347826,0.10256410256410256,0.25,0.3333333333333333,,0.034482758620689655,0.02717391304347826,0.007751937984496124,0.030534351145038167,0.018867924528301886,0.053763440860215055,0.1171875,0.10126582278481013,,0.5,0.6666666666666666,0.5,0.043478260869565216,,,,0.12318840579710146,0.23529411764705882,0.23529411764705882,1.0,0.5942028985507246,0.32926829268292684,0.32926829268292684,0.8518518518518519,,,0.1875,0.5,0.75,1.0,0.75,0.16279069767441862,0.627906976744186,0.34177215189873417,26.05959595959596,,2.0,9.0,11.0,12.0,3.0,,3.0,,3.0,,0.3235294117647059,,,0.2857142857142857,0.3333333333333333,,,,,1.0,,,,,True,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,13051.0,218,-50.0,413,427,99.0,165,52,840,5.0,1.0,,4.0,10.0,9.0,19.0,4.0,67.0,437,1.0,1.0,1.0,6.0,3.0,5.0,,30.0,8.0,2.0,,6.0,12.0,19.0,7.0,26.0,1.0,5.0,4.0,9.0,6.0,2.0,4.0,1.0,15.0,2.0,2.0,5.0,,14.0,1.0,11.0,4.0,3.0,30.0,99.0,0.4444444444444444,0.5,0.47368421052631576,1.0,0.6,0.4632352941176471,0.35714285714285715,0.7142857142857143,0.4855072463768116,0.42857142857142855,0.7142857142857143,18.064516129032256,0.6,,0.08053691275167785,0.017857142857142856,0.14285714285714285,0.09424083769633508,0.03664921465968586,0.037037037037037035,0.022222222222222223,0.1044776119402985,0.18181818181818182,0.02631578947368421,0.07352941176470588,0.14705882352941177,0.4,0.4,0.75,0.14285714285714285,,0.7941176470588235,0.5344977272727274,0.5724899999999999,0.49652631578947376,0.043478260869565216,0.15,0.08955223880597014,0.44776119402985076,12.810526315789476,0.2397094430992736,3.0,1.0,,2.0,4.0,5.0,22.0,1.0,7.0,10.0,27.0,1.0,5.0,9.0,15.0,49.0,1.0,6.0,16.0,10.0,42.0,2.0,26.0,10.0,2.0,2.0,3.0,5.0,2.0,1.0,,,2.0,13.0,5.0,1.0,1.0,1.0,5.0,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,4.0,,0.9333333333333333,0.30612244897959184,0.16666666666666666,0.3125,0.7205882352941176,0.10526315789473684,0.4,,,0.1,0.06329113924050633,,0.10416666666666667,,0.06976744186046512,0.05128205128205128,0.12903225806451613,,0.6,1.0,0.3333333333333333,0.058823529411764705,0.5,0.5,,0.3235294117647059,0.22727272727272727,0.23809523809523808,1.0,0.39705882352941174,0.37037037037037035,0.37037037037037035,0.9,1.0,,0.14285714285714285,0.7142857142857143,0.2,,,0.3333333333333333,0.42857142857142855,0.38461538461538464,24.96530612244898,,4.0,4.0,8.0,3.0,1.0,1.0,3.0,,,,0.5,,,0.5714285714285714,0.4444444444444444,,,,,,1.0,0.02040816326530612,0.045454545454545456,,True,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,16878.0,281,21.0,518,514,169.0,155,65,1032,1.0,,,,2.0,,3.0,9.0,69.0,555,,,2.0,5.0,,1.0,6.0,36.0,,2.0,,4.0,17.0,22.0,4.0,26.0,1.0,14.0,7.0,5.0,5.0,1.0,,1.0,10.0,2.0,3.0,28.0,2.0,39.0,,17.0,10.0,2.0,36.0,169.0,,,,,,0.6382978723404256,0.75,0.9375,0.6634615384615384,0.8333333333333334,0.9473684210526315,10.455311973018551,0.5,,0.10559006211180125,0.012903225806451613,0.06666666666666667,0.09502262443438914,0.016736401673640166,0.022222222222222223,0.023809523809523808,0.043478260869565216,0.1,0.04,0.02127659574468085,0.0425531914893617,,,,,,0.9574468085106383,0.5590617021276596,0.63105,0.54288125,0.04081632653061224,0.4,0.07246376811594203,0.5217391304347826,11.466666666666667,0.32625482625482627,,,,,,12.0,25.0,,10.0,8.0,19.0,1.0,2.0,5.0,20.0,44.0,1.0,2.0,15.0,,60.0,,19.0,8.0,1.0,8.0,11.0,19.0,7.0,4.0,2.0,4.0,2.0,49.0,2.0,1.0,7.0,3.0,5.0,,,2.0,3.0,4.0,,,3.0,3.0,,2.0,,,1.0,3.0,2.0,,1.0,3.0,1.0,0.45454545454545453,0.5,0.45454545454545453,0.9361702127659575,0.3333333333333333,1.0,,,0.05263157894736842,0.023809523809523808,,0.01694915254237288,0.04,0.18421052631578946,0.12962962962962962,0.06,0.6666666666666666,,,,,,,,0.5319148936170213,0.48,0.48,1.0,0.40425531914893614,0.42105263157894735,0.4444444444444444,1.0,,,,1.0,0.5,1.0,,0.625,0.3125,0.42105263157894735,24.22954545454546,,6.0,4.0,10.0,,,,3.0,,,,0.6666666666666666,,,0.6,0.8,,,,,2.0,1.0,0.022727272727272728,,0.05263157894736842,True,
201147,1610612742,Corey Brewer,Corey Brewer,201147,DAL,4076.0,68,10.0,133,132,61.0,54,15,265,12.0,1.0,5.0,2.0,5.0,9.0,18.0,9.0,36.0,144,,1.0,2.0,2.0,5.0,10.0,7.0,23.0,10.0,3.0,1.0,,3.0,3.0,5.0,8.0,1.0,6.0,3.0,1.0,1.0,,1.0,1.0,2.0,,1.0,3.0,1.0,5.0,,8.0,11.0,4.0,23.0,61.0,0.5555555555555556,0.5555555555555556,0.5,,0.5,0.5625,,0.6153846153846154,0.6206896551724138,0.5,0.6764705882352942,20.666666666666668,0.5,0.14285714285714285,0.06818181818181818,0.06976744186046512,,0.047619047619047616,0.07017543859649122,0.09090909090909091,0.0625,0.07142857142857142,,0.09090909090909091,0.5,0.20833333333333334,0.4,0.4,1.0,1.0,0.38461538461538464,0.75,0.5924479166666666,0.5454,0.5252,0.14814814814814814,0.19047619047619047,0.05555555555555555,0.6388888888888888,6.161111111111112,0.45864661654135336,6.0,,3.0,1.0,1.0,1.0,2.0,,,2.0,4.0,,,3.0,3.0,6.0,,,3.0,8.0,9.0,,4.0,2.0,1.0,4.0,4.0,8.0,2.0,2.0,3.0,1.0,,20.0,1.0,,3.0,,,,,,2.0,,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,2.0,2.0,1.0,0.5,,0.5,0.25,0.05555555555555555,0.08333333333333333,,,,0.07142857142857142,0.0625,,0.25,,0.11764705882352941,,1.0,0.5,0.5454545454545454,0.5,0.041666666666666664,1.0,1.0,,0.08333333333333333,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,,,,,,,0.6,,0.23076923076923078,0.5,24.166666666666668,,,2.0,2.0,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,,True,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,5450.0,91,-33.0,167,169,54.0,49,21,336,9.0,1.0,2.0,3.0,4.0,7.0,24.0,6.0,20.0,187,,2.0,,,1.0,7.0,2.0,4.0,6.0,2.0,,1.0,10.0,12.0,3.0,15.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,,6.0,,1.0,4.0,,6.0,,7.0,9.0,5.0,4.0,54.0,0.42857142857142855,0.42857142857142855,0.2916666666666667,,0.14285714285714285,0.2692307692307692,,0.14285714285714285,0.3333333333333333,,0.2222222222222222,19.047619047619047,0.5,,0.18867924528301888,0.031746031746031744,0.0625,0.15942028985507245,0.03614457831325301,,,0.1,0.2,0.13333333333333333,0.34615384615384615,0.15384615384615385,0.75,0.75,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.4230769230769231,0.506634,0.5847166666666667,0.5146714285714286,0.16666666666666666,0.17857142857142858,,0.2,7.258333333333333,0.32335329341317365,2.0,,,2.0,11.0,,1.0,1.0,,,1.0,,,,,2.0,,1.0,,8.0,,,,,3.0,3.0,6.0,9.0,4.0,2.0,1.0,,2.0,24.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,0.07692307692307693,0.125,0.1111111111111111,0.18181818181818182,,0.16666666666666666,0.05,0.09523809523809523,0.06666666666666667,,0.14285714285714285,0.3157894736842105,,1.0,0.2222222222222222,0.25,0.5,0.4230769230769231,0.18181818181818182,0.2222222222222222,,0.038461538461538464,,,,0.038461538461538464,,,,,,0.3333333333333333,,,,,,,,44.650000000000006,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,
