EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,LongMidRangePctBlocked,on,Corner3PctBlocked
101113,1610612746,Ike Diogu,Ike Diogu,101113,LAC,8857.0,148,-28,284,287,111,103,45.0,571,19.0,27.0,5.0,9.0,7.0,10.0,3.0,13.0,2.0,7.0,24.0,47.0,15.0,63.0,313,5.0,10.0,3.0,13.0,8.0,19.0,5.0,21.0,34.0,14.0,10.0,6.0,3.0,11.0,11.0,10,4.0,25,14.0,39,1.0,7.0,2.0,3.0,5.0,10,2.0,2.0,17.0,6.0,28.0,4.0,1.0,18.0,5.0,3.0,20.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,21.0,111,5.0,2.0,0.7083333333333334,0.8947368421052632,0.5106382978723404,0.5,0.42105263157894735,0.5106382978723404,0.5,0.42105263157894735,0.5625,0.5416666666666666,0.4772727272727273,0.1276595744680851,0.14814814814814814,0.15384615384615385,19.526627218934912,0.7,0.36363636363636365,0.11904761904761904,0.1,0.2391304347826087,0.08333333333333333,0.16153846153846155,0.0958904109589041,0.16279069767441862,0.08108108108108109,0.03333333333333333,0.08333333333333333,0.08333333333333333,0.11538461538461539,0.2,0.06060606060606061,0.2647058823529412,0.16666666666666666,0.058823529411764705,0.574468085106383,0.7037037037037037,0.8260869565217391,0.6842105263157895,0.2765957446808511,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.14893617021276595,0.2857142857142857,0.2857142857142857,1.0,0.9,0.5555555555555556,0.5263157894736842,0.7,0.574468085106383,0.5003468085106383,0.5805125000000001,0.4948526315789474,0.16666666666666666,0.16666666666666666,0.20634920634920634,0.3333333333333333,5.461702127659575,0.3908450704225352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101155,1610612746,Ryan Gomes,Ryan Gomes,101155,LAC,125718.0,2095,-114,4022,4043,1072,1010,529.0,8065,46.0,75.0,15.0,27.0,19.0,25.0,11.0,34.0,78.0,185.0,135.0,294.0,61.0,547.0,4477,20.0,46.0,13.0,62.0,35.0,64.0,22.0,158.0,206.0,64.0,18.0,11.0,22.0,34.0,49.0,134,10.0,193,61.0,254,7.0,28.0,21.0,27.0,7.0,55,3.0,14.0,72.0,3.0,159.0,6.0,5.0,62.0,,11.0,85.0,4.0,36.0,6.0,12.0,2.0,12.0,2.0,158.0,1049,27.0,6.0,0.762962962962963,0.8174603174603174,0.45918367346938777,0.43478260869565216,0.546875,0.48118811881188117,0.4016393442622951,0.53125,0.5009191176470589,0.44285714285714284,0.5602836879432624,0.03741496598639456,0.12,0.058823529411764705,12.89836347975883,0.509090909090909,0.08849557522123894,0.09985096870342772,0.02539208364451083,0.09898989898989899,0.0425531914893617,0.09961894393032118,0.03017241379310345,0.015217391304347827,0.03740648379052369,0.02510460251046025,0.03651685393258427,0.055900621118012424,0.08793969849246232,0.09090909090909091,0.1154562383612663,0.10833333333333334,0.07407407407407407,0.024822695035460994,0.1485148514851485,0.6133333333333333,0.696969696969697,0.6521739130434783,0.06732673267326733,0.3235294117647059,0.34375,0.6363636363636364,0.36633663366336633,0.42162162162162165,0.42162162162162165,0.8461538461538461,0.4426229508196721,0.5555555555555556,0.1953125,0.76,0.5663366336633663,0.5092940999999997,0.5306923076923078,0.5153515999999999,0.0687732342007435,0.11042944785276074,0.113345521023766,0.28884826325411334,13.245918367346944,0.2665340626553953,47.0,123.0,2.0,4.0,18.0,41.0,25.0,88.0,1.0,11.0,4.0,23.0,72.0,211.0,3.0,15.0,22.0,64.0,213.0,3.0,2.0,86.0,25.0,79.0,39.0,118.0,25.0,14.0,52.0,12.0,15.0,275.0,5.0,62.0,40.0,22.0,5.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,5.0,0.9861111111111112,0.3412322274881517,0.2,0.34375,0.3444976076555024,0.4178217821782178,0.03333333333333333,0.4166666666666667,0.24356435643564356,0.3821138211382114,0.3821138211382114,1.0,0.17425742574257425,0.2840909090909091,0.2840909090909091,0.96,0.2,0.06557377049180328,0.5,1.0,0.18032786885245902,0.09090909090909091,1.0,0.3203125,0.43902439024390244,0.1796875,0.17391304347826086,0.29069767441860467,0.0047169811320754715,24.73744075829384,,,,,,,,,,,True,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,58728.0,979,27,1894,1900,509,424,264.0,3794,75.0,133.0,1.0,6.0,21.0,44.0,42.0,99.0,21.0,59.0,138.0,291.0,65.0,443.0,2095,6.0,20.0,5.0,38.0,37.0,85.0,24.0,122.0,48.0,228.0,2.0,16.0,4.0,20.0,21.0,51,,72,25.0,97,8.0,62.0,52.0,19.0,10.0,81,8.0,15.0,50.0,2.0,85.0,2.0,1.0,71.0,2.0,2.0,86.0,10.0,36.0,8.0,17.0,10.0,18.0,,120.0,493,9.0,4.0,0.17391304347826086,0.17518248175182483,0.4742268041237113,0.3,0.43529411764705883,0.4713216957605985,0.515625,0.4083333333333333,0.5057339449541285,0.5428571428571428,0.45185185185185184,0.054982817869415807,0.045112781954887216,0.10101010101010101,23.446712018140587,0.7654320987654321,,0.08146964856230032,0.03139717425431711,0.08502024291497975,0.01556420233463035,0.08247422680412371,0.026845637583892617,0.0502092050209205,0.01990049751243781,0.02030456852791878,0.021505376344086023,,0.06842105263157895,0.09230769230769231,0.08298755186721991,0.0718562874251497,0.1125,0.038834951456310676,0.3316708229426434,0.5639097744360902,0.5905511811023622,0.21333333333333335,0.24688279301745636,0.42424242424242425,0.47191011235955055,0.07142857142857142,0.14713216957605985,0.3559322033898305,0.3559322033898305,0.23809523809523808,0.1875,0.16666666666666666,0.36666666666666664,0.4772727272727273,0.6059850374064838,0.49199225000000013,0.47784399999999994,0.46697605042016804,0.08644859813084112,0.11356466876971609,0.08577878103837472,0.27539503386004516,7.308247422680415,0.26874340021119325,2.0,12.0,,1.0,,,32.0,98.0,7.0,11.0,8.0,35.0,34.0,110.0,7.0,12.0,8.0,35.0,69.0,33.0,1.0,97.0,32.0,194.0,43.0,237.0,34.0,9.0,140.0,18.0,36.0,517.0,1.0,48.0,24.0,24.0,8.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,6.0,9.0,0.6764705882352942,0.3090909090909091,0.5833333333333334,0.22857142857142856,0.3119266055045872,0.2743142144638404,0.013513513513513514,0.5,0.029925187032418952,0.16666666666666666,0.16666666666666666,1.0,0.24438902743142144,0.32653061224489793,0.32989690721649484,0.65625,,0.03125,,,0.34375,0.6363636363636364,0.7142857142857143,,,0.2916666666666667,0.22857142857142856,0.32989690721649484,0.009009009009009009,25.932727272727266,1.0,4.0,1.0,1.0,1.0,2.0,0.00909090909090909,0.01020408163265306,,,True,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,45861.0,764,-93,1487,1485,398,382,168.0,2972,25.0,48.0,,4.0,7.0,13.0,5.0,17.0,33.0,85.0,63.0,150.0,87.0,327.0,1692,4.0,13.0,3.0,23.0,16.0,31.0,44.0,103.0,48.0,78.0,,13.0,1.0,3.0,14.0,24,1.0,39,4.0,43,2.0,23.0,17.0,27.0,6.0,50,,11.0,32.0,2.0,54.0,1.0,4.0,58.0,1.0,,94.0,6.0,21.0,17.0,10.0,3.0,11.0,,82.0,379,4.0,4.0,0.38095238095238093,0.38095238095238093,0.42,0.3076923076923077,0.5161290322580645,0.46332046332046334,0.38461538461538464,0.48360655737704916,0.5338983050847458,0.4074074074074074,0.6111111111111112,0.08666666666666667,0.20833333333333334,0.17647058823529413,20.450503852993478,0.46,0.023809523809523808,0.05106382978723404,0.006237006237006237,0.07692307692307693,0.00546448087431694,0.05828220858895705,0.006024096385542169,0.01818181818181818,,,0.007751937984496124,,0.055944055944055944,0.029411764705882353,0.06282722513089005,0.06666666666666667,0.10638297872340426,0.014084507042253521,0.18532818532818532,0.5208333333333334,0.6578947368421053,0.48,0.06563706563706563,0.29411764705882354,0.35714285714285715,0.4,0.3281853281853282,0.38823529411764707,0.38823529411764707,0.30303030303030304,0.15384615384615385,,0.21311475409836064,0.5384615384615384,0.6061776061776062,0.49622162162162164,0.47189210526315795,0.49943524590163946,0.08992805755395683,0.12727272727272726,0.07033639143730887,0.3149847094801223,12.571333333333332,0.2676529926025555,8.0,20.0,,1.0,1.0,6.0,30.0,89.0,4.0,12.0,8.0,24.0,38.0,109.0,4.0,13.0,9.0,30.0,87.0,27.0,,89.0,30.0,66.0,23.0,89.0,10.0,13.0,41.0,4.0,21.0,201.0,,22.0,14.0,8.0,10.0,2.0,2.0,5.0,2.0,6.0,12.0,4.0,1.0,6.0,7.0,0.7631578947368421,0.3486238532110092,0.3076923076923077,0.3,0.3486238532110092,0.42084942084942084,,0.6363636363636364,0.07722007722007722,0.4,0.4,1.0,0.3436293436293436,0.33707865168539325,0.33707865168539325,0.7,,0.038461538461538464,,,0.46153846153846156,0.3333333333333333,0.75,0.09836065573770492,0.16666666666666666,0.39344262295081966,0.3333333333333333,0.33707865168539325,0.035398230088495575,25.121100917431196,,2.0,1.0,,,,,,1.0,,True,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,65082.0,1085,29,2091,2106,600,519,301.0,4197,104.0,160.0,12.0,16.0,29.0,47.0,32.0,91.0,34.0,85.0,170.0,336.0,159.0,679.0,2337,16.0,29.0,11.0,64.0,46.0,90.0,64.0,195.0,164.0,176.0,6.0,26.0,6.0,10.0,23.0,33,2.0,58,18.0,76,7.0,43.0,20.0,31.0,23.0,74,1.0,21.0,32.0,,62.0,,4.0,147.0,,,200.0,21.0,78.0,26.0,6.0,1.0,9.0,,190.0,587,6.0,20.0,0.4823529411764706,0.49101796407185627,0.5059523809523809,0.5517241379310345,0.5111111111111111,0.52,0.5760869565217391,0.4712230215827338,0.5720411663807891,0.6176470588235294,0.5511363636363636,0.07738095238095238,0.08125,0.13186813186813187,26.808336738863915,0.581081081081081,0.03389830508474576,0.047075606276747506,0.014577259475218658,0.08949416342412451,0.021739130434782608,0.05845511482254697,0.016632016632016633,0.029288702928870293,0.00909090909090909,0.004405286343612335,0.020942408376963352,0.023529411764705882,0.041025641025641026,0.021367521367521368,0.07352941176470588,0.07936507936507936,0.11764705882352941,0.029045643153526972,0.32,0.65,0.7074829931972789,0.5192307692307693,0.182,0.3516483516483517,0.4050632911392405,0.34375,0.17,0.4,0.40476190476190477,0.5,0.34782608695652173,0.75,0.3381294964028777,0.6170212765957447,0.648,0.5100279116465866,0.5084102941176469,0.4978963768115941,0.1400359066427289,0.1984732824427481,0.09425625920471281,0.28718703976435933,8.08482142857143,0.28694404591104733,4.0,14.0,,1.0,1.0,5.0,56.0,150.0,7.0,16.0,12.0,44.0,60.0,164.0,7.0,17.0,13.0,49.0,159.0,21.0,1.0,149.0,56.0,88.0,28.0,116.0,16.0,12.0,43.0,22.0,23.0,260.0,2.0,39.0,29.0,10.0,10.0,5.0,1.0,4.0,4.0,1.0,14.0,,2.0,3.0,6.0,0.8833333333333333,0.36585365853658536,0.4117647058823529,0.2653061224489796,0.36809815950920244,0.328,0.022222222222222223,0.6666666666666666,0.028,0.2857142857142857,0.2857142857142857,1.0,0.3,0.37333333333333335,0.37333333333333335,0.875,0.25,0.021739130434782608,,,0.34782608695652173,0.4375,1.0,0.03597122302158273,0.2,0.31654676258992803,0.2727272727272727,0.37583892617449666,,25.6890243902439,,9.0,3.0,1.0,,4.0,,,2.0,0.011764705882352941,True,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,106131.0,1769,-42,3397,3404,880,787,448.0,6801,259.0,396.0,74.0,126.0,51.0,88.0,86.0,240.0,54.0,166.0,399.0,802.0,258.0,1068.0,3768,85.0,157.0,47.0,217.0,83.0,167.0,87.0,265.0,524.0,274.0,106.0,53.0,38.0,129.0,96.0,298,40.0,434,170.0,604,51.0,69.0,29.0,61.0,40.0,130,17.0,32.0,61.0,6.0,144.0,23.0,6.0,345.0,9.0,37.0,401.0,47.0,186.0,38.0,19.0,15.0,20.0,3.0,265.0,860,14.0,25.0,0.656641604010025,0.7572254335260116,0.4975062344139651,0.5414012738853503,0.49700598802395207,0.5,0.5414012738853503,0.5144508670520231,0.541033434650456,0.5771276595744681,0.5590717299578059,0.06608478802992519,0.0707070707070707,0.09583333333333334,28.400407539480387,0.5307692307692308,0.449438202247191,0.2591304347826087,0.11559139784946236,0.22966507177033493,0.08695652173913043,0.2512755102040816,0.10753380553766903,0.18652849740932642,0.11011904761904762,0.050761421319796954,0.08970099667774087,0.08088235294117647,0.19642857142857142,0.2880886426592798,0.282560706401766,0.22039473684210525,0.2543859649122807,0.14655172413793102,0.4888888888888889,0.6540404040404041,0.7038043478260869,0.6563706563706564,0.2962962962962963,0.35833333333333334,0.39631336405529954,0.5697674418604651,0.20493827160493827,0.3253012048192771,0.32926829268292684,0.7962962962962963,0.802547770700637,0.5873015873015873,0.5086705202312138,0.5795454545454546,0.49876543209876545,0.49751691358024686,0.542090977443609,0.48848236994219674,0.19599578503688092,0.19766206163655686,0.20318352059925093,0.24812734082397003,7.012344139650875,0.2590521047983515,,,,,,,4.0,8.0,,,4.0,6.0,4.0,8.0,,,4.0,6.0,12.0,,,8.0,4.0,106.0,70.0,176.0,55.0,15.0,60.0,15.0,31.0,422.0,3.0,32.0,21.0,11.0,7.0,12.0,4.0,11.0,12.0,9.0,,,,4.0,8.0,1.0,0.5,,0.6666666666666666,0.5,0.009876543209876543,0.022388059701492536,0.4,,,,,0.009876543209876543,0.5,0.5,1.0,0.24324324324324326,,,,,,,,,0.03468208092485549,0.6666666666666666,0.5,,26.9375,,6.0,1.0,1.0,1.0,1.0,,,,0.012048192771084338,True,
202329,1610612746,Al-Farouq Aminu,Al-Farouq Aminu,202329,LAC,11461.0,191,-88,383,390,121,124,49.0,773,11.0,27.0,5.0,13.0,4.0,10.0,3.0,6.0,,3.0,14.0,36.0,12.0,67.0,469,5.0,13.0,,10.0,4.0,11.0,5.0,28.0,8.0,20.0,6.0,5.0,2.0,12.0,3.0,15,,18,14.0,32,1.0,8.0,6.0,5.0,2.0,13,2.0,4.0,7.0,,17.0,2.0,,11.0,,,15.0,1.0,7.0,1.0,4.0,3.0,4.0,,28.0,121,2.0,1.0,0.2857142857142857,0.36363636363636365,0.3888888888888889,0.38461538461538464,0.36363636363636365,0.4661016949152542,0.35714285714285715,0.5227272727272727,0.5075757575757576,0.35714285714285715,0.56,0.1388888888888889,0.14814814814814814,0.16666666666666666,17.954545454545453,0.6153846153846154,,0.1485148514851485,0.08571428571428572,0.061224489795918366,0.047619047619047616,0.12,0.07692307692307693,0.1206896551724138,0.075,0.047619047619047616,0.038461538461538464,0.0625,0.11428571428571428,0.07692307692307693,0.225,0.03125,0.11764705882352941,0.034482758620689655,0.4576271186440678,0.4074074074074074,0.4782608695652174,0.36363636363636365,0.1016949152542373,0.5,0.6,,0.05084745762711865,,,,0.9285714285714286,0.38461538461538464,0.45454545454545453,0.4,0.847457627118644,0.5696129310344829,0.5561833333333335,0.5974809523809524,0.1076923076923077,0.16666666666666666,0.14925373134328357,0.417910447761194,3.7055555555555557,0.31592689295039167,1.0,8.0,,,1.0,4.0,8.0,15.0,,1.0,4.0,7.0,9.0,23.0,,1.0,5.0,11.0,27.0,,1.0,14.0,8.0,8.0,1.0,9.0,,1.0,,2.0,6.0,19.0,,11.0,6.0,5.0,1.0,1.0,,2.0,1.0,,,,,1.0,2.0,1.0,0.391304347826087,,0.45454545454545453,0.4090909090909091,0.3898305084745763,,0.5,0.13559322033898305,0.125,0.125,1.0,0.2542372881355932,0.5333333333333333,0.5714285714285714,1.0,0.2,,,,0.07142857142857142,,,0.18181818181818182,0.25,0.3181818181818182,0.5714285714285714,0.5714285714285714,,26.12608695652174,1.0,,,,1.0,,0.043478260869565216,0.06666666666666667,,,True,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,44374.0,740,-96,1393,1403,425,408,188.0,2796,45.0,76.0,6.0,8.0,12.0,24.0,10.0,28.0,12.0,37.0,67.0,141.0,55.0,234.0,1579,7.0,12.0,10.0,24.0,15.0,38.0,35.0,77.0,46.0,88.0,4.0,10.0,12.0,9.0,12.0,52,,64,22.0,86,3.0,42.0,29.0,28.0,13.0,70,,18.0,30.0,2.0,53.0,1.0,7.0,63.0,3.0,1.0,68.0,7.0,23.0,14.0,14.0,10.0,14.0,1.0,72.0,416,6.0,10.0,0.34328358208955223,0.35384615384615387,0.475177304964539,0.5833333333333334,0.39473684210526316,0.47606382978723405,0.5384615384615384,0.42,0.536697247706422,0.6666666666666666,0.5579710144927537,0.07092198581560284,0.09210526315789473,0.10714285714285714,17.79293242405456,0.6,,0.1111111111111111,0.0196078431372549,0.06857142857142857,0.07100591715976332,0.09953343701399689,0.03343949044585987,0.005988023952095809,0.031007751937984496,0.024539877300613498,0.09433962264150944,0.031746031746031744,0.06944444444444445,0.07857142857142857,0.16847826086956522,0.05511811023622047,0.10416666666666667,0.03260869565217391,0.40425531914893614,0.5921052631578947,0.6521739130434783,0.3333333333333333,0.14893617021276595,0.35714285714285715,0.4,0.2,0.19680851063829788,0.32432432432432434,0.32432432432432434,0.5,0.6153846153846154,0.75,0.48,0.5,0.6542553191489362,0.510272192513369,0.45925000000000005,0.49838367346938783,0.11274509803921569,0.1464968152866242,0.10256410256410256,0.32905982905982906,7.696453900709218,0.3050969131371141,5.0,20.0,,,,4.0,10.0,27.0,,1.0,4.0,8.0,15.0,47.0,,1.0,4.0,12.0,39.0,6.0,1.0,26.0,10.0,84.0,28.0,112.0,18.0,10.0,50.0,9.0,25.0,252.0,1.0,27.0,17.0,10.0,8.0,4.0,1.0,4.0,1.0,3.0,1.0,,,4.0,8.0,0.8666666666666667,0.3191489361702128,,0.3333333333333333,0.32608695652173914,0.25,0.02631578947368421,0.5714285714285714,0.10638297872340426,0.25,0.25,1.0,0.14361702127659576,0.37037037037037035,0.37037037037037035,0.8,0.5,,,,0.07692307692307693,,,0.08,,0.16,0.5,0.38461538461538464,,25.304255319148936,,2.0,,,3.0,2.0,,,,,True,
2567,1610612746,Brian Cook,Brian Cook,2567,LAC,12266.0,204,-19,385,382,154,150,65.0,767,11.0,16.0,3.0,3.0,5.0,7.0,1.0,9.0,8.0,21.0,20.0,46.0,7.0,92.0,420,5.0,8.0,3.0,13.0,8.0,14.0,5.0,42.0,28.0,12.0,2.0,4.0,3.0,6.0,8.0,20,7.0,35,10.0,45,2.0,3.0,1.0,6.0,2.0,9,,3.0,25.0,3.0,42.0,3.0,1.0,14.0,3.0,3.0,13.0,1.0,4.0,3.0,7.0,4.0,7.0,,42.0,154,6.0,2.0,0.7,0.7368421052631579,0.43478260869565216,0.625,0.5714285714285714,0.53125,0.5555555555555556,0.6607142857142857,0.5348837209302325,0.5416666666666666,0.6774193548387096,0.08695652173913043,0.1875,0.1111111111111111,20.74235807860262,0.3333333333333333,0.3888888888888889,0.16806722689075632,0.04225352112676056,0.18181818181818182,0.05555555555555555,0.17177914110429449,0.04591836734693878,0.043478260869565216,0.023809523809523808,0.05555555555555555,0.06818181818181818,,0.20930232558139536,0.16666666666666666,0.13043478260869565,0.21212121212121213,0.09090909090909091,0.04878048780487805,0.2,0.6875,0.8461538461538461,0.6363636363636364,0.1125,0.1111111111111111,0.125,,0.2625,0.38095238095238093,0.38095238095238093,0.875,0.3333333333333333,1.0,0.25,0.7142857142857143,0.625,0.50228875,0.5209142857142857,0.5265160714285715,0.04819277108433735,0.08163265306122448,0.14130434782608695,0.45652173913043476,10.478260869565219,0.4,3.0,4.0,,,1.0,2.0,12.0,30.0,,1.0,6.0,12.0,15.0,34.0,,1.0,7.0,14.0,42.0,3.0,,30.0,12.0,5.0,2.0,7.0,2.0,,2.0,,3.0,16.0,1.0,4.0,2.0,2.0,,,1.0,3.0,,1.0,,,,3.0,4.0,0.9333333333333333,0.4411764705882353,,0.5,0.4411764705882353,0.425,0.06666666666666667,0.5714285714285714,0.05,0.75,0.75,1.0,0.375,0.4,0.4,0.9166666666666666,,,,,0.1111111111111111,,,0.07142857142857142,0.5,0.42857142857142855,0.5,0.4,,25.435294117647064,,,,,,1.0,,,,,True,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,69530.0,1159,2,2200,2225,442,384,283.0,4425,126.0,176.0,40.0,67.0,20.0,29.0,5.0,12.0,,,131.0,188.0,52.0,314.0,2474,41.0,73.0,13.0,95.0,21.0,32.0,23.0,65.0,180.0,82.0,62.0,13.0,25.0,79.0,52.0,135,14.0,201,112.0,313,6.0,16.0,9.0,34.0,7.0,50,6.0,11.0,87.0,5.0,136.0,10.0,6.0,107.0,2.0,16.0,121.0,5.0,47.0,16.0,71.0,35.0,72.0,15.0,65.0,437,13.0,12.0,0.6870229007633588,0.9,0.6968085106382979,0.5616438356164384,0.65625,0.6968085106382979,0.5616438356164384,0.65625,0.6382113821138211,0.5337078651685393,0.5416666666666666,0.06914893617021277,0.07386363636363637,,11.64437450826121,0.32,0.2857142857142857,0.17374517374517376,0.10896551724137932,0.1947565543071161,0.09433962264150944,0.17911877394636017,0.10505050505050505,0.11646586345381527,0.11004784688995216,0.10112359550561797,0.08839779005524862,0.10714285714285714,0.14349775784753363,0.17269076305220885,0.19672131147540983,0.2074468085106383,0.16455696202531644,0.13636363636363635,0.9361702127659575,0.7159090909090909,0.7730061349693251,0.6984126984126984,0.06382978723404255,0.4166666666666667,0.4166666666666667,0.4,,,,,0.9178082191780822,0.5970149253731343,0.90625,0.6896551724137931,0.9361702127659575,0.6103489361702127,0.5889839285714286,0.594090625,0.20434782608695654,0.20434782608695654,0.30254777070063693,0.2070063694267516,1.8505319148936168,0.2009090909090909,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,21.0,,1.0,15.0,2.0,3.0,43.0,8.0,25.0,16.0,9.0,1.0,5.0,4.0,1.0,2.0,8.0,,,3.0,33.0,42.0,,,,,,,0.09411764705882353,0.5833333333333334,,,,,,,,,0.125,,,,,,,,,,,,,,,2.0,1.0,1.0,7.0,7.0,,,,,True,
