EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,BlockingFoulsDrawn,NonShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockingFouls,Charge Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,Arc3PctBlocked,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3
101121,1610612739,Joey Graham,Joey Graham,101121,CLE,12262.0,204,-41,395,388,101.0,103.0,35.0,783,12,16,2.0,2.0,4.0,6.0,3.0,12.0,11.0,24.0,4.0,7.0,1.0,3.0,3.0,26,52,4.0,10.0,8.0,72,436,2.0,3.0,4.0,6.0,13.0,1.0,3.0,2.0,17.0,32.0,20.0,12.0,2.0,3.0,4.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,15.0,2.0,5.0,16.0,1.0,22.0,2.0,24.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,9.0,2.0,3.0,15.0,30.0,1.0,1.0,3.0,12.0,2.0,10.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,17.0,99.0,1.0,0.6153846153846154,0.64,1.0,0.4,0.3333333333333333,0.4,0.5,0.6666666666666666,0.46153846153846156,0.5161290322580645,0.6666666666666666,0.46875,0.5454545454545454,0.6666666666666666,0.5,0.16129032258064516,0.07692307692307693,0.0625,0.08333333333333333,0.08333333333333333,17.40139211136891,0.3333333333333333,0.06666666666666667,0.11851851851851852,0.014925373134328358,0.09803921568627451,0.11290322580645161,0.0125,0.028985507246376812,0.09090909090909091,0.07894736842105263,0.15625,0.09090909090909091,0.1111111111111111,0.5,0.25806451612903225,0.75,0.8,0.5833333333333334,0.1935483870967742,0.25,0.2727272727272727,0.6666666666666666,0.3870967741935484,0.4583333333333333,0.5,0.6363636363636364,0.11290322580645161,0.5714285714285714,0.5714285714285714,1.0,0.04838709677419355,0.6666666666666666,1.0,0.375,0.6666666666666666,0.1875,0.3333333333333333,0.41935483870967744,0.5020185483870967,0.5489333333333333,0.5276125,0.09090909090909091,0.10714285714285714,0.05555555555555555,0.2361111111111111,10.100000000000001,23.979999999999997,0.25569620253164554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,6812.0,114,-93,209,217,32.0,38.0,34.0,426,3,4,2.0,2.0,,,2.0,7.0,1.0,10.0,,5.0,,,10.0,6,21,3.0,15.0,3.0,24,278,2.0,3.0,5.0,1.0,3.0,2.0,3.0,1.0,9.0,6.0,6.0,9.0,2.0,10.0,3.0,7.0,1.0,8.0,1.0,,4.0,1.0,17.0,,,4.0,,4.0,2.0,6.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,7.0,10.0,,,1.0,4.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,,8.0,31.0,,0.5,0.6,1.0,0.2,0.6666666666666666,0.2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.4,0.6666666666666666,0.3157894736842105,0.4166666666666667,0.6428571428571429,0.4166666666666667,0.14285714285714285,0.25,0.14285714285714285,0.1,16.260162601626018,0.5,,0.05714285714285714,,,0.04597701149425287,0.015748031496062992,,,0.08333333333333333,0.0625,,,,0.1111111111111111,0.75,1.0,0.3333333333333333,0.19444444444444445,0.2857142857142857,0.3333333333333333,0.5,0.2777777777777778,0.1,0.1111111111111111,1.0,0.1388888888888889,,,,0.2777777777777778,0.4,1.0,,,,,0.5277777777777778,0.49100000000000005,0.483,0.4689583333333333,0.027777777777777776,0.047619047619047616,0.20833333333333334,0.375,11.885714285714286,24.6,0.15311004784688995,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.05555555555555555,0.08,0.3,0.3,1.0,0.2,0.2,0.5,0.6666666666666666,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,47410.0,790,-101,1521,1519,394.0,309.0,170.0,3040,7,9,1.0,1.0,,1.0,5.0,30.0,37.0,84.0,15.0,38.0,3.0,11.0,58.0,49,123,40.0,96.0,37.0,255,1640,6.0,11.0,27.0,8.0,26.0,9.0,27.0,17.0,60.0,64.0,34.0,108.0,2.0,58.0,4.0,57.0,10.0,67.0,7.0,3.0,24.0,20.0,144.0,7.0,17.0,44.0,4.0,65.0,14.0,79.0,23.0,11.0,20.0,5.0,14.0,9.0,6.0,1.0,29.0,,6.0,18.0,35.0,1.0,,,44.0,4.0,48.0,,16.0,2.0,2.0,,2.0,,,60.0,390.0,4.0,0.6530612244897959,0.6666666666666666,0.9,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3983739837398374,0.5454545454545454,0.3076923076923077,0.4977168949771689,0.5454545454545454,0.4056603773584906,0.5246913580246914,0.5625,0.46875,0.4383561643835616,0.032520325203252036,0.1111111111111111,0.03333333333333333,0.023809523809523808,15.869311551925321,0.6896551724137931,0.10526315789473684,0.08494208494208494,0.012987012987012988,0.08854166666666667,0.08591549295774648,0.016129032258064516,0.017699115044247787,0.10204081632653061,0.08280254777070063,0.07476635514018691,0.08333333333333333,0.10416666666666667,,0.0410958904109589,0.7777777777777778,0.875,0.7142857142857143,0.136986301369863,0.16666666666666666,0.1724137931034483,0.8,0.3835616438356164,0.44047619047619047,0.45121951219512196,0.6216216216216216,0.1735159817351598,0.39473684210526316,0.39473684210526316,0.9333333333333333,0.2648401826484018,0.045454545454545456,1.0,0.018867924528301886,,0.20754716981132076,0.2727272727272727,0.4794520547945205,0.48991169724770633,0.4932411764705882,0.4779990566037736,0.06808510638297872,0.11510791366906475,0.10588235294117647,0.23529411764705882,14.706504065040654,24.728125000000006,0.2590401051939514,5.0,25.0,6.0,6.0,16.0,11.0,3.0,25.0,13.0,5.0,12.0,2.0,8.0,0.024390243902439025,0.02531645569620253,0.43103448275862066,0.43103448275862066,0.88,0.22727272727272727,0.2727272727272727,0.3018867924528302,0.375,0.43103448275862066,3.0,1.0,4.0,12.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,0.36363636363636365,0.045454545454545456,0.014388489208633094,0.005747126436781609,0.02127659574468085,0.024390243902439025,0.6,0.6666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,True,,,,,,
201196,1610612739,Ramon Sessions,Ramon Sessions,201196,CLE,15344.0,256,-65,487,497,127.0,106.0,52.0,984,25,49,2.0,5.0,6.0,11.0,6.0,20.0,5.0,26.0,,,,,1.0,36,95,,1.0,46.0,118,573,2.0,7.0,7.0,8.0,17.0,,1.0,15.0,31.0,26.0,46.0,,2.0,1.0,8.0,32.0,12.0,44.0,9.0,3.0,12.0,11.0,100.0,5.0,6.0,20.0,,26.0,7.0,33.0,5.0,2.0,8.0,2.0,6.0,9.0,2.0,2.0,17.0,,10.0,4.0,12.0,2.0,,,37.0,2.0,54.0,4.0,25.0,,,,,,,29.0,124.0,3.0,0.3611111111111111,0.37142857142857144,,,,,0.37894736842105264,0.2857142857142857,0.47058823529411764,0.375,0.2857142857142857,0.4444444444444444,0.48760330578512395,0.3888888888888889,0.5961538461538461,0.010416666666666666,0.08421052631578947,0.061224489795918366,0.25,,25.274725274725274,0.47058823529411764,,0.1111111111111111,0.027624309392265192,0.1276595744680851,0.1145374449339207,0.029411764705882353,,0.09615384615384616,0.0392156862745098,0.16883116883116883,0.14285714285714285,0.08333333333333333,,0.5104166666666666,0.5102040816326531,0.5434782608695652,0.44,0.20833333333333334,0.3,0.4,0.16666666666666666,0.2708333333333333,0.19230769230769232,0.19230769230769232,0.2,,,,,0.010416666666666666,0.7142857142857143,0.4,0.6111111111111112,0.5454545454545454,,,0.5208333333333334,0.5405510416666668,0.5834428571428572,0.5614333333333332,0.21367521367521367,0.21551724137931033,0.059322033898305086,0.2627118644067797,7.393684210526314,25.2,0.26078028747433263,,,,,1.0,,3.0,,9.0,2.0,3.0,,4.0,0.03508771929824561,,,,,,,0.05555555555555555,,,,,,,,1.0,2.0,1.0,,,1.0,2.0,,,0.03125,0.058823529411764705,0.13333333333333333,0.019230769230769232,,,,,,,,,,,,,,,,,,True,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,59637.0,994,-171,1908,1909,473.0,404.0,211.0,3817,82,139,22.0,46.0,20.0,33.0,17.0,43.0,15.0,32.0,,1.0,,,1.0,114,214,,2.0,54.0,282,2095,23.0,50.0,56.0,23.0,42.0,,1.0,18.0,64.0,160.0,68.0,,36.0,,21.0,32.0,13.0,45.0,8.0,5.0,11.0,16.0,103.0,75.0,53.0,134.0,16.0,203.0,98.0,301.0,27.0,9.0,20.0,2.0,12.0,20.0,8.0,3.0,40.0,5.0,9.0,38.0,87.0,2.0,14.0,7.0,86.0,12.0,81.0,9.0,36.0,38.0,17.0,20.0,38.0,24.0,3.0,63.0,468.0,7.0,0.7017543859649122,0.8333333333333334,,,,,0.5327102803738317,0.46,0.5476190476190477,0.5277777777777778,0.46,0.5348837209302325,0.5595238095238095,0.4827586206896552,0.5714285714285714,0.009259259259259259,0.09813084112149532,0.11510791366906475,0.11627906976744186,,13.613053613053614,0.5,0.3137254901960784,0.20489296636085627,0.11127596439169139,0.2324561403508772,0.21201814058956917,0.09925293489861259,0.09420289855072464,0.21739130434782608,0.2182741116751269,0.18681318681318682,0.22941176470588234,0.2413793103448276,0.631578947368421,0.6435185185185185,0.5899280575539568,0.6666666666666666,0.6951219512195121,0.19907407407407407,0.3953488372093023,0.4473684210526316,0.5882352941176471,0.14814814814814814,0.46875,0.46875,0.8666666666666667,0.004629629629629629,,,,0.004629629629629629,0.92,0.4782608695652174,0.7674418604651163,0.6060606060606061,,,0.6527777777777778,0.5583932558139536,0.6012295454545454,0.5808380952380952,0.14814814814814814,0.14937759336099585,0.19858156028368795,0.22695035460992907,4.93785046728972,34.25,0.24790356394129978,,,,,1.0,,10.0,,5.0,18.0,18.0,1.0,9.0,0.06844106463878327,0.07960199004975124,,,,,,0.023255813953488372,,,,,,,5.0,14.0,1.0,,,18.0,2.0,8.0,,0.1,0.1564245810055866,0.0958904109589041,0.03225806451612903,0.17721518987341772,,,,,1.0,1.0,6.0,1.0,1.0,2.0,0.09090909090909091,,,,,,,True,,,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,43565.0,726,-126,1402,1388,359.0,291.0,154.0,2790,30,53,1.0,3.0,5.0,11.0,27.0,67.0,49.0,108.0,4.0,9.0,2.0,3.0,83.0,106,228,26.0,92.0,60.0,350,1517,8.0,12.0,37.0,19.0,52.0,8.0,35.0,32.0,94.0,54.0,158.0,45.0,,81.0,10.0,121.0,44.0,165.0,36.0,8.0,73.0,31.0,374.0,7.0,18.0,40.0,1.0,59.0,12.0,71.0,19.0,9.0,51.0,7.0,37.0,21.0,14.0,5.0,72.0,5.0,16.0,21.0,59.0,2.0,2.0,,64.0,5.0,73.0,2.0,22.0,7.0,1.0,5.0,7.0,6.0,,94.0,358.0,11.0,0.25471698113207547,0.25471698113207547,0.5769230769230769,0.2826086956521739,0.22857142857142856,0.28888888888888886,0.4649122807017544,0.6666666666666666,0.36538461538461536,0.453125,0.5833333333333334,0.3563218390804598,0.4900568181818182,0.6379310344827587,0.44339622641509435,0.2875,0.043859649122807015,0.07547169811320754,0.07462686567164178,0.009259259259259259,26.92063492063492,0.7083333333333334,0.030303030303030304,0.08733624454148471,0.014256619144602852,0.1016949152542373,0.09133858267716535,0.01585014409221902,0.014423076923076924,0.06451612903225806,0.07142857142857142,0.1134020618556701,0.09774436090225563,0.11363636363636363,0.8571428571428571,0.165625,0.5660377358490566,0.6122448979591837,0.3,0.209375,0.40298507462686567,0.43548387096774194,0.1111111111111111,0.3375,0.4537037037037037,0.45794392523364486,0.30612244897959184,0.028125,0.4444444444444444,0.5,1.0,0.259375,0.125,0.3333333333333333,0.12643678160919541,0.45454545454545453,0.034482758620689655,0.6666666666666666,0.453125,0.49449386792452826,0.5145750000000001,0.48000529411764686,0.06470588235294118,0.08870967741935484,0.10571428571428572,0.26857142857142857,11.239035087719298,26.075,0.25606276747503565,1.0,22.0,11.0,6.0,32.0,12.0,9.0,22.0,17.0,4.0,10.0,3.0,12.0,0.019704433497536946,0.02564102564102564,0.26506024096385544,0.26506024096385544,0.5,0.041666666666666664,0.4583333333333333,0.367816091954023,0.1875,0.2716049382716049,,4.0,4.0,33.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,11.0,0.3333333333333333,0.029411764705882353,0.008620689655172414,0.017964071856287425,,0.011560693641618497,,,0.36363636363636365,1.0,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,0.010869565217391304,0.1111111111111111,,,True,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,30136.0,502,-9,973,969,228.0,254.0,111.0,1942,12,36,1.0,1.0,4.0,7.0,7.0,27.0,19.0,49.0,7.0,12.0,5.0,6.0,70.0,38,112,35.0,82.0,31.0,212,1036,3.0,6.0,15.0,11.0,23.0,11.0,27.0,11.0,66.0,20.0,56.0,87.0,2.0,69.0,16.0,35.0,16.0,51.0,9.0,7.0,14.0,13.0,118.0,5.0,11.0,30.0,3.0,44.0,8.0,52.0,19.0,10.0,12.0,2.0,9.0,10.0,3.0,2.0,22.0,1.0,3.0,23.0,52.0,2.0,3.0,,33.0,4.0,39.0,2.0,13.0,4.0,1.0,3.0,4.0,4.0,,62.0,223.0,9.0,0.2631578947368421,0.2702702702702703,0.8285714285714286,0.4268292682926829,0.4074074074074074,0.43209876543209874,0.3392857142857143,0.5,0.4782608695652174,0.46649484536082475,0.5454545454545454,0.55,0.5,0.5769230769230769,0.5789473684210527,0.422680412371134,0.14285714285714285,0.2222222222222222,0.25925925925925924,0.02040816326530612,21.239744758432085,0.5454545454545454,0.09090909090909091,0.09375,0.01567398119122257,0.08870967741935484,0.09234234234234234,0.016877637130801686,0.008264462809917356,0.05434782608695652,0.12,0.1015625,0.08602150537634409,0.0967741935483871,1.0,0.18556701030927836,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.13917525773195877,0.25925925925925924,0.35,,0.25257731958762886,0.3877551020408163,0.3958333333333333,0.42105263157894735,0.061855670103092786,0.5833333333333334,0.5833333333333334,1.0,0.36082474226804123,0.09090909090909091,1.0,0.14,0.5714285714285714,0.12,0.8333333333333334,0.6082474226804123,0.5023411917098446,0.5140499999999999,0.4824510204081633,0.07246376811594203,0.10569105691056911,0.07075471698113207,0.3113207547169811,10.68392857142857,25.798780487804876,0.2343268242548818,3.0,28.0,2.0,6.0,21.0,5.0,3.0,28.0,8.0,3.0,9.0,1.0,4.0,0.01935483870967742,0.016260162601626018,0.4,0.4,0.7857142857142857,0.2727272727272727,0.18181818181818182,0.42,0.2857142857142857,0.4057971014492754,2.0,,2.0,18.0,,2.0,1.0,2.0,,,,2.0,0.4,,0.044444444444444446,,0.03125,0.02040816326530612,0.6666666666666666,1.0,,,1.0,4.0,1.0,,,,,,1.0,,,2.0,0.023809523809523808,True,,,,,,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,29564.0,493,-62,945,938,250.0,216.0,116.0,1883,33,47,6.0,9.0,9.0,13.0,29.0,72.0,14.0,47.0,1.0,10.0,,2.0,58.0,76,166,23.0,68.0,38.0,259,1033,13.0,25.0,35.0,18.0,35.0,4.0,14.0,23.0,71.0,124.0,28.0,69.0,10.0,58.0,9.0,13.0,13.0,26.0,7.0,6.0,9.0,2.0,65.0,11.0,22.0,41.0,7.0,70.0,20.0,90.0,13.0,5.0,13.0,,10.0,6.0,3.0,2.0,19.0,2.0,5.0,21.0,38.0,1.0,1.0,3.0,44.0,2.0,54.0,6.0,18.0,5.0,4.0,1.0,5.0,3.0,,71.0,249.0,4.0,0.8157894736842105,0.8732394366197183,1.0,0.3382352941176471,0.2857142857142857,0.3382352941176471,0.4578313253012048,0.52,0.5142857142857142,0.4722222222222222,0.4482758620689655,0.4897959183673469,0.5038910505836576,0.5147058823529411,0.5819672131147541,0.2905982905982906,0.05421686746987952,0.02127659574468085,0.09722222222222222,0.02127659574468085,25.794392523364486,0.6842105263157895,0.30434782608695654,0.13712374581939799,0.034482758620689655,0.18032786885245902,0.1496437054631829,0.03711340206185567,0.024,0.06097560975609756,0.20408163265306123,0.13445378151260504,0.17582417582417584,0.1935483870967742,0.6,0.20085470085470086,0.7021276595744681,0.717391304347826,0.7575757575757576,0.3076923076923077,0.4027777777777778,0.4461538461538462,0.7931034482758621,0.20085470085470086,0.2978723404255319,0.30434782608695654,1.0,0.042735042735042736,0.1,0.1,1.0,0.24786324786324787,0.3103448275862069,0.6666666666666666,0.2653061224489796,0.6923076923076923,0.04081632653061224,,0.49145299145299143,0.5035961538461537,0.5058727272727273,0.5178183673469388,0.08064516129032258,0.10112359550561797,0.13513513513513514,0.27413127413127414,9.141566265060241,25.117647058823533,0.26455026455026454,,22.0,4.0,4.0,12.0,4.0,9.0,22.0,2.0,7.0,8.0,1.0,9.0,0.04216867469879518,0.04838709677419355,0.3793103448275862,0.3793103448275862,1.0,,0.13793103448275862,0.24489795918367346,0.3333333333333333,0.3793103448275862,,,,,2.0,2.0,,,,4.0,1.0,9.0,,0.1111111111111111,0.03614457831325301,0.04504504504504504,0.023809523809523808,0.015873015873015872,,,,,,,2.0,,,,0.3333333333333333,,,,,2.0,0.02857142857142857,True,,,,,,
200081,1610612739,Jamario Moon,Jamario Moon,200081,CLE,18513.0,309,-43,595,602,133.0,105.0,62.0,1197,10,15,2.0,3.0,5.0,7.0,,5.0,13.0,23.0,5.0,14.0,3.0,5.0,25.0,23,43,11.0,39.0,5.0,84,629,3.0,7.0,12.0,5.0,10.0,4.0,10.0,1.0,23.0,38.0,8.0,30.0,4.0,25.0,2.0,18.0,4.0,22.0,3.0,1.0,8.0,7.0,48.0,5.0,7.0,39.0,2.0,48.0,7.0,55.0,9.0,2.0,2.0,2.0,2.0,4.0,,,6.0,1.0,,12.0,17.0,1.0,,,4.0,,5.0,,2.0,5.0,2.0,2.0,5.0,2.0,,23.0,130.0,1.0,0.8260869565217391,0.9047619047619048,0.9090909090909091,0.28205128205128205,0.4,0.28205128205128205,0.5348837209302325,0.42857142857142855,0.5,0.4817073170731707,0.6,0.55,0.49404761904761907,0.6,0.55,0.47560975609756095,0.046511627906976744,0.06666666666666667,,0.043478260869565216,13.432835820895521,0.3333333333333333,0.18181818181818182,0.17180616740088106,0.022321428571428572,0.10294117647058823,0.15593220338983052,0.019801980198019802,0.023529411764705882,0.15492957746478872,0.16176470588235295,0.19318181818181818,0.09803921568627451,0.11764705882352941,0.4,0.18292682926829268,0.6666666666666666,0.7142857142857143,0.8,0.06097560975609756,,,,0.2804878048780488,0.5652173913043478,0.5909090909090909,0.8461538461538461,0.17073170731707318,0.35714285714285715,0.35714285714285715,0.8,0.3048780487804878,0.3,0.6666666666666666,0.35,0.7142857142857143,0.25,0.6,0.6585365853658537,0.5284164634146341,0.49700000000000005,0.5604199999999999,0.023809523809523808,0.044444444444444446,0.14285714285714285,0.27380952380952384,11.86046511627907,24.64102564102564,0.2235294117647059,,6.0,3.0,1.0,5.0,3.0,,6.0,3.0,1.0,7.0,,,0.012658227848101266,0.01694915254237288,0.24,0.24,1.0,,0.3,0.25,0.2,0.24,,2.0,2.0,3.0,1.0,1.0,,1.0,,,,,0.6666666666666666,0.05,0.014492753623188406,0.02857142857142857,,0.021739130434782608,,,0.6666666666666666,1.0,,,,1.0,,,,,1.0,,,,,True,,,,,,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,28110.0,468,-96,897,901,208.0,161.0,83.0,1798,51,76,7.0,13.0,9.0,13.0,21.0,52.0,17.0,59.0,,,,,,89,187,,,50.0,228,976,9.0,24.0,24.0,19.0,38.0,,,15.0,53.0,122.0,56.0,,8.0,,26.0,9.0,6.0,15.0,4.0,2.0,7.0,2.0,36.0,14.0,19.0,56.0,11.0,86.0,16.0,102.0,10.0,6.0,18.0,4.0,6.0,25.0,12.0,9.0,43.0,4.0,8.0,20.0,41.0,3.0,4.0,5.0,49.0,1.0,69.0,9.0,34.0,7.0,4.0,3.0,7.0,5.0,,53.0,208.0,3.0,0.6853932584269663,0.7176470588235294,,,,,0.47593582887700536,0.375,0.5,0.47593582887700536,0.375,0.5,0.5253456221198156,0.4444444444444444,0.5408163265306123,,0.13903743315508021,0.14473684210526316,0.28846153846153844,,26.078234704112337,0.4186046511627907,0.44,0.17073170731707318,0.042042042042042045,0.19387755102040816,0.176056338028169,0.035545023696682464,0.013986013986013986,0.10638297872340426,0.20930232558139536,0.1891891891891892,0.2222222222222222,0.11538461538461539,0.7142857142857143,0.40641711229946526,0.6710526315789473,0.7846153846153846,0.6666666666666666,0.27807486631016043,0.40384615384615385,0.5675675675675675,0.6666666666666666,0.3155080213903743,0.288135593220339,0.288135593220339,0.7647058823529411,,,,,,0.5416666666666666,0.5384615384615384,0.34210526315789475,0.6923076923076923,,,0.40641711229946526,0.5003716577540107,0.5227947368421053,0.4712421052631579,0.16037735849056603,0.16037735849056603,0.10526315789473684,0.2324561403508772,8.426737967914438,,0.2318840579710145,,,,,,,6.0,,,1.0,4.0,,5.0,0.011235955056179775,0.014084507042253521,,,,,,,,,,,,,1.0,,2.0,1.0,,3.0,2.0,4.0,,0.038461538461538464,0.06666666666666667,0.06,,,,,,,,,,,,,0.14285714285714285,,,,,,,True,,,,,,
