EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,SecondChanceFtPoints,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,BlockingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,OffensiveGoaltends,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,643.0,11,-14,18,21,4,6,5,39,2.0,1.0,1.0,2,1.0,27,1.0,1.0,1.0,6.0,6.0,2.0,1.0,3.0,12.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4,2.0,0.3333333333333333,12.5,0.18181818181818182,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.45283333333333325,0.47035,7.7,24.9,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,12524.0,209,-59,387,398,154,182,55,785,17.0,,,81,1.0,416,26.0,,,11.0,14.0,6.0,1.0,4.0,31.0,25.0,43.0,58.0,12.0,8.0,38.0,6.0,154,5.0,0.012195121951219513,20.444444444444443,0.21929824561403508,0.2138364779874214,0.12,0.2073170731707317,,,0.14634146341463414,0.42310060975609753,0.42211923076923075,13.417283950617286,23.1,0.3979328165374677,7.0,11.0,5.0,9.0,2.0,2.0,6.0,21.0,53.0,1.0,34.0,3.0,71.0,7.0,17.0,14.0,12.0,24.0,56.0,12.0,8.0,1.0,3.0,2.0,1.0,15.0,9.0,9.0,15.0,4.0,4.0,2.0,4.0,1.0,7.0,1.0,1.0,9.0,3.0,23.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,8.0,7.0,1.0,8.0,4.0,1.0,2.0,24.0,0.8235294117647058,0.9333333333333333,0.41975308641975306,0.4117647058823529,0.46153846153846156,0.4146341463414634,0.4117647058823529,0.46153846153846156,0.42771084337349397,0.4117647058823529,0.46153846153846156,0.012345679012345678,0.058823529411764705,0.2222222222222222,0.5294117647058824,0.0967741935483871,0.2,0.07894736842105263,0.06451612903225806,0.2,0.05063291139240506,0.24242424242424243,0.3548387096774194,0.20588235294117646,0.18181818181818182,0.08888888888888889,0.5,0.13414634146341464,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.35294117647058826,0.375,1.0,0.6463414634146342,0.39622641509433965,0.39622641509433965,0.9047619047619048,0.012195121951219513,0.5294117647058824,0.5555555555555556,0.2,0.07692307692307693,1.0,0.5145249999999999,0.024096385542168676,0.024390243902439025,0.19718309859154928,0.3380281690140845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,6893.0,115,-22,207,210,67,76,32,417,6.0,7.0,1.0,23,9.0,214,7.0,3.0,7.0,2.0,3.0,1.0,1.0,,7.0,6.0,10.0,10.0,2.0,1.0,9.0,9.0,67,,0.28125,15.102040816326529,0.07692307692307693,0.08181818181818182,0.041666666666666664,0.1875,0.21875,0.1,0.375,0.465353125,0.46893,13.37391304347826,25.200000000000003,0.32367149758454106,1.0,3.0,,,,,,8.0,14.0,2.0,9.0,8.0,35.0,1.0,2.0,2.0,2.0,15.0,10.0,8.0,,3.0,1.0,,1.0,,3.0,1.0,,,1.0,2.0,,,,2.0,,2.0,1.0,6.0,,,,,8.0,1.0,4.0,,,,,,,,15.0,0.5555555555555556,0.5555555555555556,0.391304347826087,0.5,0.2857142857142857,0.421875,0.3333333333333333,0.5,0.4857142857142857,0.3333333333333333,0.5833333333333334,0.13043478260869565,0.16666666666666666,1.0,0.09090909090909091,,0.09375,,,,,0.04,0.13793103448275862,0.08333333333333333,0.125,,,0.09375,0.3333333333333333,0.5,1.0,,,,0.4375,0.5714285714285714,0.6153846153846154,0.5,0.0625,,,,,,0.3767,0.11428571428571428,0.15384615384615385,0.05714285714285714,0.42857142857142855,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,9.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.2,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202386,1610612751,Ben Uzoh,Ben Uzoh,202386,NJN,26254.0,438,-80,806,820,309,332,116,1626,38.0,5.0,2.0,136,8.0,880,59.0,4.0,4.0,61.0,69.0,16.0,6.0,39.0,146.0,27.0,31.0,61.0,13.0,7.0,29.0,36.0,309,2.0,0.05555555555555555,20.70063694267516,0.0996309963099631,0.08266666666666667,0.1262135922330097,0.2638888888888889,0.034722222222222224,0.031746031746031744,0.5763888888888888,0.48855804195804187,0.5133387096774193,6.37279411764706,28.0375,0.38337468982630274,42.0,75.0,7.0,17.0,16.0,35.0,9.0,7.0,23.0,3.0,58.0,33.0,158.0,8.0,20.0,19.0,20.0,66.0,40.0,76.0,6.0,17.0,8.0,3.0,5.0,26.0,4.0,,30.0,9.0,6.0,18.0,,8.0,7.0,10.0,3.0,25.0,11.0,15.0,2.0,2.0,1.0,1.0,56.0,4.0,18.0,7.0,3.0,2.0,8.0,6.0,,,66.0,0.3448275862068966,0.36363636363636365,0.4264705882352941,0.4,0.3389830508474576,0.4340277777777778,0.4,0.3888888888888889,0.4647058823529412,0.41304347826086957,0.4342105263157895,0.125,0.15789473684210525,0.72,,0.0783132530120482,0.038461538461538464,0.07160493827160494,0.12941176470588237,0.05555555555555555,0.06474820143884892,0.08536585365853659,0.08139534883720931,0.038461538461538464,0.038461538461538464,0.14516129032258066,0.75,0.5208333333333334,0.56,0.6363636363636364,0.30952380952380953,0.23684210526315788,0.28125,0.3333333333333333,0.1597222222222222,0.30434782608695654,0.3333333333333333,0.5714285714285714,0.020833333333333332,0.85,0.4117647058823529,0.2857142857142857,0.5555555555555556,0.45714285714285713,0.4971833333333333,0.11392405063291139,0.12,0.12025316455696203,0.4177215189873418,2.0,2.0,2.0,1.0,,3.0,,3.0,17.0,9.0,1.0,,1.0,0.375,0.75,0.42857142857142855,0.12,0.08695652173913043,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,1.0,,0.031746031746031744,1.0,0.25,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,12.0,1.0,1.0,2.0,10.0,0.034482758620689655,0.0410958904109589,0.018867924528301886,0.1,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2566,1610612751,Travis Outlaw,Travis Outlaw,2566,NJN,14092.0,235,-15,435,441,170,156,55,876,10.0,17.0,8.0,50,32.0,450,20.0,16.0,16.0,5.0,7.0,3.0,,2.0,16.0,16.0,22.0,27.0,4.0,3.0,7.0,19.0,170,1.0,0.3902439024390244,20.15810276679842,0.10256410256410256,0.102803738317757,0.12903225806451613,0.12195121951219512,0.2073170731707317,0.2222222222222222,0.5365853658536586,0.47665432098765437,0.48080428571428563,12.635999999999997,25.293750000000006,0.39080459770114945,6.0,12.0,1.0,1.0,2.0,6.0,4.0,10.0,28.0,15.0,20.0,19.0,86.0,1.0,2.0,12.0,10.0,43.0,18.0,22.0,2.0,,2.0,2.0,,5.0,6.0,,5.0,4.0,1.0,5.0,1.0,3.0,6.0,2.0,1.0,11.0,3.0,1.0,,,,1.0,23.0,2.0,10.0,5.0,4.0,1.0,5.0,2.0,,1.0,43.0,0.45,0.47368421052631576,0.4,0.5,0.5,0.40853658536585363,0.5714285714285714,0.4861111111111111,0.46195652173913043,0.6666666666666666,0.524390243902439,,,0.45454545454545453,,0.028901734104046242,0.10344827586206896,0.0228310502283105,0.05357142857142857,0.017857142857142856,0.01639344262295082,0.043478260869565216,0.125,0.0975609756097561,0.11764705882352941,0.07692307692307693,0.4,0.14634146341463414,0.5,0.5,0.6666666666666666,0.4,0.4,,0.34146341463414637,0.35714285714285715,0.35714285714285715,0.5,0.18292682926829268,0.14285714285714285,1.0,,0.16666666666666666,0.3333333333333333,0.52464,0.1111111111111111,0.1724137931034483,0.13953488372093023,0.5,5.0,4.0,8.0,4.0,1.0,9.0,5.0,5.0,8.0,27.0,4.0,1.0,1.0,0.28125,0.3125,0.2903225806451613,,,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.23529411764705882,1.0,0.14285714285714285,0.2222222222222222,0.5,0.25,1.0,4.0,1.0,,,1.0,2.0,,1.0,2.0,,,,1.0,,,,,0.125,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.4,0.5714285714285714,0.25,1.0,1.0,1.0,,,,,,,True,,,,,,,
201148,1610612751,Brandan Wright,Brandan Wright,201148,NJN,3845.0,64,-12,117,116,39,25,15,233,2.0,,,12,,128,6.0,,,3.0,4.0,2.0,1.0,,9.0,6.0,9.0,15.0,2.0,1.0,5.0,3.0,39,,,12.781954887218044,0.16666666666666666,0.15789473684210525,0.23076923076923078,0.16666666666666666,,,0.5833333333333334,0.4191833333333333,0.35791666666666666,7.666666666666667,,0.3333333333333333,4.0,7.0,3.0,3.0,1.0,2.0,,,3.0,,4.0,5.0,13.0,3.0,4.0,6.0,1.0,4.0,2.0,6.0,6.0,2.0,1.0,1.0,,4.0,3.0,,6.0,,1.0,,1.0,,2.0,,,2.0,1.0,2.0,,,,,6.0,,3.0,2.0,1.0,1.0,2.0,1.0,,,4.0,0.25,1.0,0.3333333333333333,0.75,0.16666666666666666,0.3333333333333333,0.75,0.16666666666666666,0.43333333333333335,0.75,0.2857142857142857,0.16666666666666666,0.5,,,0.0851063829787234,0.14285714285714285,0.10344827586206896,0.08333333333333333,,0.10714285714285714,0.15384615384615385,0.1,0.1875,,,0.5,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.25,,,,0.25,,,,,0.75,1.0,,0.3333333333333333,0.5,0.4759,0.2,0.2,0.46153846153846156,0.3076923076923077,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.18181818181818182,0.14285714285714285,0.25,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,
201238,1610612751,Mario West,Mario West,201238,NJN,1663.0,28,-8,51,52,25,7,5,103,2.0,2.0,1.0,6,2.0,62,3.0,1.0,2.0,2.0,4.0,,1.0,1.0,10.0,2.0,3.0,3.0,2.0,,2.0,4.0,25,,0.25,17.857142857142854,0.125,0.13636363636363635,0.2857142857142857,0.25,0.25,0.25,0.625,0.5535687499999999,0.4700375,5.749999999999999,25.85,0.49019607843137253,3.0,3.0,,,1.0,1.0,1.0,,1.0,,4.0,2.0,13.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,,1.0,2.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,1.0,,1.0,,2.0,,,,,3.0,1.0,2.0,,,,,,,,5.0,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.6875,0.5,0.625,0.7222222222222222,0.5,0.625,0.16666666666666666,0.5,1.0,,,0.16666666666666666,,,,,,,0.3333333333333333,,,,0.375,1.0,1.0,0.6666666666666666,0.5,1.0,,0.125,,,,,,,,0.25,1.0,0.2108,0.2222222222222222,0.2857142857142857,0.15384615384615385,0.38461538461538464,,,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,0.5,1.0,0.5,,,,,,0.5,0.5,1.0,0.5,,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2429,1610612751,Dan Gadzuric,Dan Gadzuric,2429,NJN,2630.0,44,9,79,81,25,24,12,160,4.0,,,10,,88,2.0,,,1.0,1.0,1.0,,,2.0,4.0,9.0,13.0,,,4.0,2.0,25,,,11.956521739130434,0.13333333333333333,0.1891891891891892,0.11764705882352941,0.4,,,0.4,0.47237999999999997,0.5777,7.220000000000001,,0.31645569620253167,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,2.0,,2.0,2.0,6.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,,,,,3.0,3.0,2.0,4.0,1.0,,,,,,,,,,3.0,1.0,,,,3.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,,,4.0,0.5,1.0,0.2,0.5,0.5,0.2,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.08823529411764706,0.42857142857142855,0.07894736842105263,0.125,0.08333333333333333,0.07142857142857142,0.14285714285714285,0.16666666666666666,0.5,,0.125,0.5,0.4,0.25,0.25,,0.25,0.25,1.0,0.2,,,,,1.0,0.5,,0.5,1.0,0.6552,0.18181818181818182,0.18181818181818182,0.6666666666666666,0.6666666666666666,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,12544.0,209,-62,375,382,114,133,44,757,37.0,,,88,,450,21.0,,,13.0,14.0,7.0,2.0,4.0,29.0,11.0,19.0,32.0,4.0,2.0,13.0,30.0,114,,,27.73892773892774,0.08208955223880597,0.0967741935483871,0.11538461538461539,0.42045454545454547,,,0.36363636363636365,0.4537522727272728,0.5040238095238095,8.24659090909091,,0.304,23.0,32.0,8.0,13.0,6.0,10.0,15.0,14.0,19.0,,52.0,33.0,137.0,9.0,16.0,20.0,12.0,40.0,56.0,48.0,12.0,7.0,1.0,1.0,,11.0,7.0,1.0,13.0,5.0,2.0,5.0,1.0,,10.0,5.0,3.0,15.0,1.0,8.0,,2.0,1.0,2.0,40.0,8.0,20.0,9.0,4.0,3.0,9.0,4.0,,1.0,40.0,0.5384615384615384,0.6086956521739131,0.5909090909090909,0.5625,0.5714285714285714,0.5909090909090909,0.5625,0.5714285714285714,0.6586538461538461,0.5882352941176471,0.6896551724137931,0.07954545454545454,0.08108108108108109,0.3333333333333333,0.09090909090909091,0.07534246575342465,0.1346153846153846,0.07027027027027027,0.13157894736842105,0.06896551724137931,0.04,0.06976744186046512,0.05128205128205128,0.125,0.16666666666666666,0.1724137931034483,0.4444444444444444,0.36363636363636365,0.71875,0.8214285714285714,0.391304347826087,0.40540540540540543,0.4411764705882353,0.5333333333333333,0.2159090909090909,0.7368421052631579,0.7368421052631579,0.7857142857142857,,0.8125,0.6153846153846154,0.125,0.47619047619047616,0.6,0.5221333333333332,0.2,0.2,0.145985401459854,0.291970802919708,,,,,,,,,16.0,,,,,,,,0.125,,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,1.0,,4.0,,,2.0,4.0,,0.05128205128205128,0.034482758620689655,0.1,,,,,,2.0,,,,,,,,,,,,,,,True,,,,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,NJN,6975.0,116,-47,204,211,56,84,34,415,19.0,,,42,,236,12.0,,,4.0,4.0,3.0,,1.0,8.0,16.0,21.0,37.0,2.0,1.0,10.0,15.0,56,2.0,,23.904382470119526,0.2,0.16346153846153846,0.38095238095238093,0.4523809523809524,,,0.40476190476190477,0.4844428571428573,0.4450416666666667,6.840476190476189,,0.27450980392156865,11.0,17.0,2.0,6.0,1.0,3.0,6.0,2.0,6.0,,19.0,10.0,48.0,4.0,8.0,9.0,3.0,11.0,28.0,10.0,2.0,2.0,,,,9.0,1.0,4.0,16.0,2.0,1.0,6.0,,1.0,5.0,5.0,,11.0,2.0,3.0,,,2.0,2.0,14.0,,5.0,2.0,2.0,,2.0,2.0,,,11.0,0.7368421052631579,0.7777777777777778,0.4523809523809524,0.5,0.25,0.4523809523809524,0.5,0.25,0.4897959183673469,0.5,0.34375,0.047619047619047616,0.10526315789473684,0.5454545454545454,0.6666666666666666,0.09375,0.041666666666666664,0.11764705882352941,0.125,0.10810810810810811,0.05714285714285714,0.07142857142857142,0.1935483870967742,0.047619047619047616,,0.1,1.0,0.40476190476190477,0.6470588235294118,0.6470588235294118,0.6363636363636364,0.3157894736842105,0.35294117647058826,0.8333333333333334,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5737857142857143,0.10638297872340426,0.10638297872340426,0.1875,0.22916666666666666,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,2.0,,,3.0,,2.0,,,,2.0,0.25,0.21739130434782608,0.21052631578947367,0.25,,,,,,2.0,,,,,,,,,3.0,1.0,,,,,True,,,,,,,
