EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Assists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,LongMidRangePctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,FTOffRebounds,Loose Ball Fouls,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGA,Charge Fouls Drawn,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockingFouls,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Charge Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,2494.0,42,21,96,80,35,48,12.0,176,6.0,11.0,1.0,4.0,2.0,3.0,5.0,6.0,3.0,8.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,14.0,25.0,4.0,8.0,12.0,52.0,84,1.0,4.0,1.0,2.0,7.0,9.0,2.0,4.0,9.0,29.0,2.0,26.0,9.0,3.0,2.0,6.0,2.0,1.0,8.0,1.0,9.0,1.0,5.0,1.0,2.0,19.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,9.0,13.0,2.0,4.0,1.0,2.0,29.0,35,2.0,3.0,0.07142857142857142,0.07692307692307693,0.75,0.5,0.5,0.5,0.56,0.25,0.7777777777777778,0.6060606060606061,0.2,0.7692307692307693,0.6842105263157895,0.2,0.8529411764705882,0.24242424242424243,0.04,0.09090909090909091,36.93693693693693,0.6666666666666666,0.08333333333333333,0.06666666666666667,0.14285714285714285,0.2,0.15384615384615385,0.3333333333333333,0.5454545454545454,0.6,0.16666666666666666,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.24242424242424243,0.375,0.375,0.06060606060606061,1.0,1.0,1.0,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.5,0.8,0.25,0.2,0.23076923076923078,0.6666666666666666,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.5757575757575758,0.3333333333333333,0.48413181818181816,0.629775,0.41631923076923083,0.1388888888888889,0.14814814814814814,0.1111111111111111,0.038461538461538464,0.5576923076923077,8.872000000000002,25.799999999999997,0.3645833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,541.0,9,-8,16,17,2,14,3.0,33,1.0,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,2.0,5.0,,,,4.0,23,,1.0,,,,1.0,,,,,4.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2,,,1.0,1.0,,,,,0.4,,,0.4,,,0.4,,,,,,22.727272727272727,,0.1,0.08333333333333333,,,,0.4,0.5,0.5,1.0,0.2,1.0,1.0,0.4,,,,,,,,,,,,,,1.0,,,,,,0.4,,0.47742000000000007,0.4282,0.3926,0.2,0.2,,,,10.0,,0.125,1.0,1.0,0.5,0.2,0.14285714285714285,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,3181.0,53,27,109,98,26,31,16.0,207,3.0,4.0,3.0,3.0,,,7.0,13.0,,2.0,,,,,,,,,,10.0,19.0,,,5.0,25.0,96,5.0,5.0,,10.0,,2.0,,,,,14.0,6.0,,,4.0,,,1.0,3.0,1.0,4.0,,2.0,,1.0,9.0,4.0,5.0,14.0,,2.0,1.0,1.0,,,,3.0,,3.0,,1.0,3.0,5.0,6.0,,3.0,,,,26,1.0,,0.7,0.875,,,,,0.5263157894736842,1.0,,0.5263157894736842,1.0,,0.5681818181818182,1.0,,,0.05263157894736842,0.25,19.37984496124031,,0.1111111111111111,0.09259259259259259,0.2857142857142857,0.14285714285714285,,0.21052631578947367,0.75,1.0,0.3333333333333333,0.6842105263157895,0.5384615384615384,0.5384615384615384,0.10526315789473684,,,,,,,,,,,0.6,1.0,,,,,,,,0.21052631578947367,,0.43611578947368423,0.45247499999999996,0.41359999999999997,0.13636363636363635,0.13636363636363635,,0.4,,7.76842105263158,,0.23853211009174313,2.0,9.0,0.16666666666666666,0.1568627450980392,,0.2,0.8571428571428571,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.15384615384615385,0.05555555555555555,0.06666666666666667,0.07692307692307693,0.09090909090909091,0.26666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2574,1610612755,Jason Kapono,Jason Kapono,2574,PHI,6685.0,111,35,231,211,55,71,30.0,442,2.0,5.0,,1.0,,,,3.0,4.0,12.0,,3.0,,1.0,1.0,5.0,1.0,,,6.0,20.0,1.0,8.0,1.0,16.0,220,1.0,3.0,1.0,2.0,,,,1.0,,,10.0,2.0,3.0,,,5.0,1.0,2.0,3.0,1.0,4.0,,1.0,2.0,,9.0,1.0,3.0,11.0,,2.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,55,1.0,,0.8333333333333334,0.8333333333333334,1.0,0.125,,0.125,0.3,0.3333333333333333,,0.26785714285714285,0.25,,0.2857142857142857,0.25,,0.2857142857142857,0.1,0.2,11.152416356877323,0.5,0.011235955056179775,0.02631578947368421,,,,0.17857142857142858,0.4,0.5,0.5,0.10714285714285714,,,0.42857142857142855,0.3333333333333333,0.36363636363636365,0.10714285714285714,,,,0.17857142857142858,0.2,0.2,1.0,0.25,,0.25,,,1.0,,,,0.4642857142857143,0.2,0.4779196428571427,0.518625,0.3633,0.03571428571428571,0.05,,0.125,,13.309999999999999,24.637500000000003,0.23809523809523808,4.0,8.0,0.13793103448275862,0.07692307692307693,0.022727272727272728,0.125,,1.0,2.0,4.0,,,,,,1.0,,1.0,,,0.05333333333333334,0.08,0.09523809523809523,,0.08333333333333333,0.06896551724137931,,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.2,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,2168.0,36,9,77,68,14,19,10.0,145,5.0,6.0,,,1.0,2.0,1.0,2.0,2.0,6.0,,,,,,3.0,,,2.0,8.0,14.0,,3.0,4.0,20.0,72,,,,,1.0,3.0,,2.0,1.0,3.0,6.0,10.0,,,,2.0,,,7.0,3.0,10.0,2.0,2.0,4.0,1.0,23.0,1.0,1.0,8.0,,2.0,2.0,,,,,,,,,,2.0,4.0,6.0,,2.0,,1.0,3.0,14,,1.0,0.375,0.375,,,,,0.5714285714285714,,0.3333333333333333,0.47058823529411764,,0.2,0.5,,0.25,0.17647058823529413,,,22.47191011235955,,0.034482758620689655,0.02564102564102564,,,,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.6,0.11764705882352941,0.5,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,,,,,0.17647058823529413,,,,,,,0.4,0.5,,,0.4,,0.5294117647058824,,0.5026843750000001,,0.3556375,0.10526315789473684,0.125,,,0.15,10.042857142857143,40.4,0.18181818181818182,3.0,7.0,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.42857142857142855,,1.0,,3.0,1.0,,,,,,,1.0,,0.5,0.14285714285714285,,,0.125,0.3333333333333333,0.1,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,2270.0,38,-12,72,70,4,7,10.0,142,2.0,6.0,1.0,4.0,,,,1.0,1.0,4.0,,,,,,,,,,3.0,11.0,,,,6.0,75,1.0,4.0,,2.0,,,,,,,4.0,2.0,,,2.0,,,2.0,1.0,1.0,2.0,,1.0,,,5.0,3.0,4.0,8.0,,,,,1.0,,,2.0,1.0,3.0,,3.0,7.0,3.0,2.0,,1.0,,,,4,,,0.6666666666666666,1.0,,,,,0.2727272727272727,0.25,,0.2727272727272727,0.25,,0.25,0.25,,,0.18181818181818182,0.16666666666666666,18.29268292682927,0.3333333333333333,0.09375,0.08108108108108109,,0.23076923076923078,,0.5454545454545454,0.3333333333333333,0.4,0.5,0.09090909090909091,,,0.36363636363636365,0.25,0.25,,,,,,,,,1.0,0.25,,,,,,,,0.5454545454545454,,0.4787181818181818,0.580675,,0.08333333333333333,0.08333333333333333,,0.3333333333333333,,7.972727272727273,,0.05555555555555555,1.0,4.0,0.08333333333333333,0.12121212121212122,,0.1111111111111111,,1.0,,3.0,,,,2.0,,2.0,1.0,2.0,,,0.14285714285714285,,,0.25,0.125,0.1111111111111111,,,,,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,2553.0,43,24,89,79,28,35,16.0,168,5.0,9.0,1.0,3.0,,3.0,,1.0,2.0,5.0,,1.0,,1.0,,1.0,,,,7.0,15.0,,2.0,3.0,17.0,79,1.0,3.0,1.0,2.0,1.0,5.0,,1.0,1.0,3.0,10.0,4.0,,,2.0,1.0,,1.0,,,,,,,,,4.0,4.0,11.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,3.0,4.0,4.0,2.0,3.0,,,3.0,28,,,0.7142857142857143,0.8333333333333334,,,,,0.4666666666666667,0.3333333333333333,0.2,0.4117647058823529,0.25,0.16666666666666666,0.4722222222222222,0.25,0.21428571428571427,0.11764705882352941,0.06666666666666667,,16.666666666666664,,0.10256410256410256,0.0851063829787234,0.2,,0.1111111111111111,0.5294117647058824,0.5555555555555556,0.5555555555555556,0.8,0.058823529411764705,,,0.29411764705882354,0.4,0.4,0.058823529411764705,,,,0.058823529411764705,,,,0.75,0.3333333333333333,,0.5,,0.16666666666666666,,,,0.6470588235294118,,0.5577823529411765,0.594925,0.5315,0.16666666666666666,0.1875,,0.11764705882352941,0.17647058823529413,6.22,24.4,0.3146067415730337,3.0,7.0,0.3,0.1590909090909091,0.05,0.3333333333333333,,,,4.0,,,,,,,,,,,0.11764705882352941,,,0.16666666666666666,0.1,0.08333333333333333,,,,,,,,,,0.5,,,,,1.0,1.0,,1.0,1.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,1328.0,22,11,50,45,14,17,4.0,95,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,2.0,,1.0,5.0,7.0,48,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,3.0,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,3.0,1.0,,1.0,3.0,6.0,,3.0,,,,14,1.0,,,,,,,,0.5,,,0.3333333333333333,,,0.5833333333333334,,,0.3333333333333333,,,16.363636363636363,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.42368333333333336,,,0.5,0.6,,,,13.6,25.0,0.28,1.0,1.0,0.2,0.058823529411764705,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,3734.0,62,37,130,118,30,19,18.0,248,7.0,8.0,,1.0,3.0,3.0,3.0,7.0,4.0,5.0,4.0,4.0,1.0,1.0,3.0,11.0,1.0,1.0,5.0,14.0,20.0,7.0,15.0,5.0,54.0,119,,1.0,1.0,,5.0,7.0,2.0,6.0,1.0,17.0,4.0,24.0,18.0,3.0,,10.0,3.0,2.0,13.0,2.0,15.0,1.0,6.0,2.0,5.0,32.0,2.0,2.0,5.0,,3.0,1.0,2.0,3.0,1.0,3.0,2.0,,5.0,,1.0,5.0,7.0,7.0,1.0,3.0,,1.0,17.0,30,2.0,,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.4666666666666667,0.3333333333333333,0.5,0.7,,0.7142857142857143,0.7,,0.6153846153846154,0.7105263157894737,,0.6538461538461539,0.42857142857142855,0.1,,27.63157894736842,0.6,0.043478260869565216,0.03225806451612903,0.09090909090909091,,,0.22857142857142856,0.875,0.875,0.14285714285714285,0.2,0.42857142857142855,0.6,0.14285714285714285,0.8,0.8,0.11428571428571428,1.0,1.0,1.0,0.3142857142857143,0.2727272727272727,0.3,0.6666666666666666,0.5,,0.5,0.23076923076923078,1.0,0.07692307692307693,1.0,0.38461538461538464,0.2,0.6571428571428571,0.3,0.5219073529411764,0.66,0.5103125000000001,0.08108108108108109,0.13636363636363635,,,0.3148148148148148,8.26,26.94666666666667,0.23076923076923078,2.0,3.0,0.13333333333333333,0.05084745762711865,0.05,0.15384615384615385,0.3333333333333333,1.0,,1.0,,1.0,,,,,,,,,0.022727272727272728,,,,,0.0625,,,,,,,,,,,1.0,,,,,0.2857142857142857,,,,,1.0,0.06666666666666667,0.09090909090909091,,,True,,,,,,,,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,3699.0,62,17,125,117,30,39,17.0,242,1.0,2.0,,,,1.0,1.0,4.0,3.0,9.0,1.0,1.0,,,,,,,,5.0,15.0,1.0,1.0,4.0,17.0,124,1.0,3.0,,2.0,,4.0,,,2.0,2.0,,10.0,3.0,,,,,1.0,2.0,1.0,3.0,,2.0,,,7.0,2.0,3.0,16.0,,,,,4.0,,2.0,2.0,2.0,6.0,1.0,4.0,7.0,5.0,4.0,,2.0,,,2.0,30,1.0,,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.40625,0.3333333333333333,,0.4722222222222222,0.3333333333333333,0.2,0.0625,0.06666666666666667,,16.216216216216218,0.6666666666666666,0.04,0.05,,,,0.125,0.5,0.5,,0.25,0.25,0.3333333333333333,0.5625,0.3333333333333333,0.3333333333333333,0.0625,1.0,1.0,1.0,,,,,,,,0.25,,,,,,0.1875,,0.45485,0.50265,0.42865,0.1111111111111111,0.11764705882352941,,0.11764705882352941,0.11764705882352941,13.086666666666666,22.7,0.24,1.0,13.0,0.05,0.16393442622950818,0.08,0.06666666666666667,,1.0,1.0,9.0,3.0,1.0,,1.0,,1.0,1.0,1.0,,0.375,0.21951219512195122,0.1,0.1111111111111111,,0.26666666666666666,0.3125,,,1.0,,,,,,,,,,,,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
