EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked
101113,1610612746,Ike Diogu,Ike Diogu,101113,LAC,985.0,16.0,6.0,34.0,32.0,12.0,10.0,4.0,66.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,6,34.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,1,1.0,1.0,1.0,12.0,1.0,1.0,0.6,0.6,0.6,0.2,0.25,15.789473684210526,0.15384615384615385,0.125,0.13333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.2,0.8,0.5,0.6666666666666666,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.8,0.40156000000000003,0.4167,0.3001,0.2,0.2,5.68,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200081,1610612746,Jamario Moon,Jamario Moon,200081,LAC,3692.0,62.0,-24.0,123.0,122.0,35.0,37.0,16.0,245.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,10.0,15,146.0,1.0,3.0,8.0,,,,,,1.0,3.0,7.0,1.0,8.0,,,,3.0,4.0,,1.0,2,,1.0,,35.0,1.0,1.0,0.4,0.4375,0.4411764705882353,,,12.23021582733813,0.08571428571428572,0.023809523809523808,0.13333333333333333,0.018518518518518517,0.05,0.1111111111111111,0.11764705882352941,0.1875,1.0,1.0,1.0,0.3125,0.2,0.2,1.0,0.5,0.4,0.5625,0.504853125,0.579,0.53816,0.058823529411764705,0.09090909090909091,10.89,0.2845528455284553,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.4,0.5,0.4,0.375,0.3333333333333333,0.3,0.2857142857142857,0.3333333333333333,0.125,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.2,0.2,0.3333333333333333,0.13333333333333333,0.26666666666666666,24.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200783,1610612746,Craig Smith,Craig Smith,200783,LAC,35173.0,586.0,-58.0,1121.0,1115.0,345.0,299.0,144.0,2236.0,71.0,106.0,25.0,29.0,13.0,36.0,104.0,183.0,257,1211.0,32.0,53.0,126.0,17.0,25.0,31.0,10.0,68.0,35.0,53.0,74.0,43.0,117.0,27.0,33.0,5.0,44.0,84.0,5.0,54.0,66,8.0,33.0,1.0,345.0,0.6057692307692307,0.7159090909090909,0.5683060109289617,0.5531914893617021,0.5921658986175116,0.09289617486338798,0.11320754716981132,19.44012441679627,0.14722222222222223,0.09020618556701031,0.1390593047034765,0.07736943907156674,0.0738255033557047,0.12631578947368421,0.12574850299401197,0.5638297872340425,0.6698113207547169,0.7553191489361702,0.6338028169014085,0.19148936170212766,0.3611111111111111,0.3611111111111111,0.7692307692307693,0.78125,0.5087719298245614,0.5904255319148937,0.4840278378378378,0.5299172413793103,0.47936388888888887,0.15492957746478872,0.15865384615384615,6.2584699453551895,0.30776092774308655,15.0,18.0,41.0,,1.0,1.0,,4.0,,3.0,,5.0,49.0,17.0,,45.0,29.0,4.0,73.0,,2.0,,15.0,6.0,16.0,8.0,73.0,,,,0.53125,0.5471698113207547,0.53125,0.5087719298245614,0.5769230769230769,0.5615384615384615,0.026595744680851064,0.17142857142857143,0.11627906976744186,0.11578947368421053,0.11764705882352941,0.21808510638297873,0.005319148936170213,,,,0.02127659574468085,,,,0.6,,,0.6206896551724138,0.017543859649122806,0.05263157894736842,,0.17509727626459143,0.2840466926070039,40.68,20.0,11.0,15.0,82.0,32.0,2.0,6.0,5.0,1.0,3.0,12.0,5.0,3.0,3.0,8.0,6.0,3.0,3.0,3.0,1.0,5.0,8.0,1.0,3.0,14.0,5.0,5.0,3.0,4.0,7.0,6.0,1.0,7.0,3.0,4.0,5.0,4.0,0.12195121951219512,0.18181818181818182,0.06521739130434782,0.03875968992248062,0.09558823529411764,0.10679611650485436,0.030927835051546393,0.0625,0.20408163265306123,0.04838709677419355,0.42857142857142855,0.4878048780487805,0.5555555555555556,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202329,1610612746,Al-Farouq Aminu,Al-Farouq Aminu,202329,LAC,14626.0,244.0,-4.0,483.0,475.0,129.0,84.0,68.0,958.0,18.0,28.0,8.0,4.0,2.0,12.0,22.0,47.0,83,477.0,9.0,9.0,16.0,5.0,7.0,7.0,4.0,14.0,10.0,34.0,40.0,10.0,50.0,7.0,13.0,1.0,5.0,17.0,,13.0,13,1.0,5.0,,129.0,0.36363636363636365,0.42105263157894735,0.46808510638297873,0.5144927536231884,0.5533333333333333,0.10638297872340426,0.07142857142857142,15.658362989323843,0.2073170731707317,0.05263157894736842,0.18691588785046728,0.04184100418410042,0.02631578947368421,0.2222222222222222,0.20238095238095238,0.4057971014492754,0.6428571428571429,0.6923076923076923,0.3888888888888889,0.17391304347826086,0.16666666666666666,0.18181818181818182,0.5,0.6666666666666666,0.2857142857142857,0.7246376811594203,0.5330231884057971,0.5371458333333333,0.4826714285714286,0.0684931506849315,0.09803921568627451,6.755319148936169,0.2670807453416149,4.0,4.0,7.0,3.0,6.0,2.0,6.0,16.0,3.0,3.0,9.0,22.0,12.0,4.0,3.0,16.0,6.0,5.0,25.0,24.0,16.0,6.0,6.0,,14.0,10.0,25.0,0.8888888888888888,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.6666666666666666,0.5833333333333334,0.6428571428571429,0.6153846153846154,0.6944444444444444,0.3188405797101449,,0.12,0.08108108108108109,0.23076923076923078,0.10144927536231885,0.08695652173913043,0.5,0.5,1.0,0.2318840579710145,0.375,0.375,0.8333333333333334,0.5,,0.25,1.0,0.14285714285714285,0.21428571428571427,0.375,0.1927710843373494,0.30120481927710846,25.095454545454547,2.0,2.0,7.0,28.0,6.0,,,,,,3.0,,,1.0,4.0,6.0,1.0,1.0,5.0,,3.0,3.0,,2.0,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,,3.0,2.0,0.2857142857142857,0.46153846153846156,,,0.07352941176470588,0.06521739130434782,,,0.2,0.030303030303030304,0.3333333333333333,0.2857142857142857,0.4,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.6666666666666666,0.4,0.08333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,19785.0,330.0,-37.0,627.0,622.0,183.0,153.0,84.0,1249.0,28.0,40.0,4.0,15.0,4.0,20.0,41.0,76.0,117,681.0,5.0,27.0,22.0,4.0,41.0,48.0,26.0,103.0,9.0,23.0,33.0,11.0,44.0,13.0,39.0,3.0,6.0,15.0,2.0,27.0,25,5.0,11.0,,183.0,0.2682926829268293,0.28205128205128205,0.5394736842105263,0.5,0.5625,0.05263157894736842,0.1,19.669876203576344,0.11386138613861387,0.04090909090909091,0.11636363636363636,0.035211267605633804,0.04878048780487805,0.0392156862745098,0.14893617021276595,0.425531914893617,0.7,0.7777777777777778,0.2857142857142857,0.2127659574468085,0.2,0.2,0.25,0.8,0.42857142857142855,0.6170212765957447,0.5023,0.4434,0.47830882352941184,0.11,0.13414634146341464,7.860526315789474,0.291866028708134,2.0,13.0,16.0,1.0,6.0,1.0,3.0,12.0,,7.0,4.0,18.0,23.0,2.0,,6.0,16.0,8.0,50.0,9.0,11.0,3.0,9.0,1.0,14.0,9.0,50.0,0.75,0.2222222222222222,0.23529411764705882,0.4,0.5925925925925926,0.4,0.5428571428571428,0.5,0.625,0.19148936170212766,0.05555555555555555,0.1232876712328767,0.11320754716981132,0.15,0.1702127659574468,0.06382978723404255,0.16666666666666666,0.16666666666666666,1.0,0.1276595744680851,0.25,0.25,0.6666666666666666,0.5,,,0.8666666666666667,0.02857142857142857,0.2,0.2727272727272727,0.05128205128205128,0.42735042735042733,26.177777777777777,9.0,2.0,12.0,60.0,4.0,1.0,7.0,5.0,2.0,4.0,11.0,1.0,1.0,2.0,5.0,26.0,5.0,13.0,13.0,1.0,3.0,11.0,2.0,2.0,1.0,,1.0,3.0,4.0,2.0,2.0,,2.0,1.0,2.0,1.0,4.0,,0.6666666666666666,0.045454545454545456,0.015625,0.05128205128205128,0.016666666666666666,0.021739130434782608,,0.12280701754385964,0.05128205128205128,0.5,0.5625,0.5625,0.2222222222222222,,,2.0,,2.0,3.0,1.0,,0.25,,,,,0.2857142857142857,1.0,,,,,,,,,,,,True,,,,,,
2567,1610612746,Brian Cook,Brian Cook,2567,LAC,5077.0,85.0,-34.0,154.0,154.0,48.0,39.0,18.0,308.0,3.0,4.0,1.0,,3.0,12.0,6.0,21.0,29,178.0,2.0,4.0,12.0,1.0,4.0,5.0,1.0,11.0,,4.0,16.0,1.0,17.0,4.0,5.0,,7.0,15.0,1.0,4.0,2,,1.0,,48.0,1.0,1.0,0.2857142857142857,0.4090909090909091,0.4264705882352941,0.047619047619047616,,22.285714285714285,0.1,,0.21666666666666667,,,0.06666666666666667,0.15789473684210525,0.12121212121212122,0.75,0.75,1.0,0.36363636363636365,0.25,0.2727272727272727,1.0,0.3333333333333333,,0.48484848484848486,0.4702651515151515,0.5077999999999999,0.42224000000000006,0.029411764705882353,0.045454545454545456,12.676190476190476,0.3116883116883117,,,5.0,1.0,1.0,,4.0,11.0,1.0,1.0,5.0,12.0,2.0,,1.0,,,1.0,3.0,12.0,11.0,4.0,9.0,3.0,1.0,1.0,3.0,0.8,0.4166666666666667,0.4166666666666667,,,,0.3,,0.3,0.36363636363636365,0.6,0.45,0.5333333333333333,0.2,0.15151515151515152,0.030303030303030304,1.0,1.0,1.0,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.75,,,0.3333333333333333,,,0.2,0.36363636363636365,,0.10344827586206896,25.333333333333332,,,,,,,1.0,1.0,,,3.0,,1.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,2.0,2.0,,2.0,1.0,,1.0,,,0.2,0.16666666666666666,,,,,,,,0.5,,,,,,1.0,,1.0,3.0,,,1.0,0.08333333333333333,,,,1.0,,,,,,,,,,,,,True,,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,11901.0,198.0,-18.0,380.0,378.0,105.0,83.0,56.0,758.0,10.0,13.0,3.0,4.0,10.0,25.0,21.0,43.0,69,417.0,8.0,10.0,18.0,1.0,24.0,26.0,14.0,54.0,3.0,9.0,14.0,4.0,18.0,7.0,8.0,,7.0,18.0,1.0,16.0,20,2.0,8.0,,105.0,0.42857142857142855,0.47368421052631576,0.4883720930232558,0.3805970149253731,0.4533333333333333,0.023255813953488372,,18.693693693693692,0.072,0.02158273381294964,0.07514450867052024,0.016483516483516484,,0.058823529411764705,0.0784313725490196,0.19402985074626866,0.7692307692307693,0.7692307692307693,0.5,0.373134328358209,0.4,0.4,0.4,0.2727272727272727,0.25,0.5522388059701493,0.48392238805970145,0.47744999999999993,0.4841,0.1095890410958904,0.16326530612244897,12.958139534883719,0.27631578947368424,2.0,3.0,5.0,2.0,5.0,1.0,1.0,19.0,3.0,5.0,3.0,24.0,18.0,4.0,3.0,10.0,6.0,6.0,19.0,9.0,19.0,1.0,4.0,1.0,2.0,1.0,19.0,1.0,0.125,0.125,0.5,0.6,0.36363636363636365,0.375,0.4166666666666667,0.5,0.3582089552238806,0.0625,0.08333333333333333,0.09375,0.0625,0.07462686567164178,0.07462686567164178,0.4,0.4,1.0,0.2835820895522388,0.05263157894736842,0.05263157894736842,1.0,0.6666666666666666,,0.2727272727272727,0.75,0.0625,0.3125,0.05263157894736842,0.14492753623188406,0.2753623188405797,25.462499999999995,1.0,2.0,7.0,24.0,4.0,,2.0,2.0,,2.0,8.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,3.0,,2.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,0.2,0.125,0.0625,,0.061224489795918366,,,,0.075,0.024390243902439025,1.0,0.2,0.25,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,True,,,,,,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,17809.0,297.0,-63.0,563.0,558.0,199.0,163.0,77.0,1121.0,35.0,68.0,10.0,29.0,11.0,26.0,53.0,121.0,186,636.0,16.0,51.0,32.0,17.0,23.0,32.0,19.0,73.0,8.0,10.0,21.0,11.0,32.0,12.0,27.0,,7.0,16.0,,48.0,68,7.0,28.0,,199.0,0.3018867924528302,0.32,0.4380165289256198,0.42628205128205127,0.49731182795698925,0.14049586776859505,0.17647058823529413,32.87037037037037,0.05747126436781609,0.042328042328042326,0.07661290322580645,0.03515625,,0.02127659574468085,0.09210526315789473,0.4358974358974359,0.5147058823529411,0.625,0.34285714285714286,0.16666666666666666,0.4230769230769231,0.4230769230769231,0.2727272727272727,0.5882352941176471,0.4461538461538462,0.6602564102564102,0.5065347402597404,0.50565,0.4848777777777778,0.15819209039548024,0.19718309859154928,6.795041322314051,0.35346358792184723,6.0,17.0,27.0,,1.0,,9.0,34.0,1.0,14.0,9.0,35.0,53.0,8.0,1.0,23.0,24.0,14.0,85.0,21.0,32.0,9.0,9.0,2.0,11.0,8.0,85.0,0.7777777777777778,0.2571428571428571,0.2727272727272727,0.5,0.47058823529411764,0.5588235294117647,0.46153846153846156,0.6052631578947368,0.53125,0.22435897435897437,0.13333333333333333,0.12162162162162163,0.09259259259259259,0.2,0.17307692307692307,0.00641025641025641,,,,0.21794871794871795,0.2647058823529412,0.2647058823529412,0.7777777777777778,0.6,0.16666666666666666,0.058823529411764705,0.5862068965517241,,0.2153846153846154,0.28125,0.12365591397849462,0.45698924731182794,26.957142857142856,7.0,4.0,25.0,74.0,6.0,2.0,9.0,6.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,15.0,2.0,9.0,6.0,,4.0,10.0,,3.0,1.0,,,,9.0,2.0,1.0,,3.0,2.0,1.0,2.0,8.0,0.18518518518518517,0.5555555555555556,0.07692307692307693,0.014925373134328358,0.041666666666666664,0.08928571428571429,,0.05,0.0392156862745098,0.05555555555555555,0.6666666666666666,0.25925925925925924,0.3181818181818182,0.14285714285714285,,1.0,4.0,1.0,4.0,6.0,,1.0,0.2857142857142857,,1.0,1.0,,0.2857142857142857,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,True,,,,,,
202378,1610612746,Willie Warren,Willie Warren,202378,LAC,3097.0,52.0,16.0,95.0,93.0,19.0,24.0,11.0,188.0,,1.0,,,2.0,3.0,2.0,9.0,9,85.0,2.0,2.0,2.0,4.0,8.0,13.0,4.0,31.0,,3.0,3.0,,3.0,1.0,2.0,,3.0,7.0,,2.0,2,,,,19.0,0.5,0.5,0.2222222222222222,0.2692307692307692,0.32142857142857145,0.4444444444444444,1.0,14.814814814814813,0.0967741935483871,,0.08333333333333333,,,0.14285714285714285,0.13333333333333333,0.07692307692307693,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,0.38461538461538464,0.4700538461538461,0.42835,0.4027,,,9.288888888888888,0.2,,,5.0,,,,1.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,5.0,,4.0,1.0,,,1.0,1.0,5.0,,0.25,0.25,0.5,,0.3333333333333333,0.5,0.3333333333333333,0.625,0.3076923076923077,,,,,0.38461538461538464,,,,,0.3076923076923077,0.25,0.25,,,,0.3333333333333333,,,0.3333333333333333,0.25,0.2222222222222222,0.5555555555555556,26.025000000000002,,,2.0,2.0,,,5.0,3.0,2.0,2.0,2.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,0.6,0.5,,,,,,,,,,,,,,,1.0,,1.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,True,,,,,,
2446,1610612746,Rasual Butler,Rasual Butler,2446,LAC,13793.0,230.0,-16.0,437.0,430.0,148.0,129.0,44.0,867.0,3.0,8.0,2.0,2.0,7.0,26.0,10.0,39.0,74,449.0,3.0,6.0,16.0,4.0,7.0,10.0,3.0,23.0,2.0,10.0,17.0,5.0,22.0,5.0,6.0,,5.0,9.0,,6.0,12,,2.0,,148.0,0.8,0.8,0.2564102564102564,0.40963855421686746,0.41954022988505746,0.10256410256410256,0.375,18.82591093117409,0.07246376811594203,0.014084507042253521,0.08947368421052632,0.024752475247524754,0.01694915254237288,,0.1267605633802817,0.0963855421686747,0.375,0.6,0.6666666666666666,0.3132530120481928,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.5,0.09090909090909091,0.6265060240963856,0.4926216867469879,0.5119833333333333,0.49149090909090903,0.03488372093023256,0.04878048780487805,13.548717948717949,0.33867276887871856,1.0,1.0,5.0,6.0,20.0,7.0,10.0,24.0,1.0,9.0,16.0,44.0,6.0,1.0,1.0,5.0,2.0,16.0,22.0,45.0,24.0,10.0,7.0,,6.0,3.0,22.0,0.9375,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.625,0.4318181818181818,0.625,0.4583333333333333,0.5301204819277109,,0.1346153846153846,0.11904761904761904,0.2,0.060240963855421686,0.24096385542168675,0.3,0.3157894736842105,1.0,0.2891566265060241,0.4166666666666667,0.4166666666666667,0.9,0.5,1.0,0.25,0.5,0.3181818181818182,0.4090909090909091,0.4166666666666667,0.06756756756756757,0.2972972972972973,24.829545454545453,,,3.0,4.0,,,3.0,1.0,2.0,3.0,1.0,3.0,,,3.0,1.0,1.0,1.0,,,3.0,2.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.2,0.16666666666666666,,0.05,0.021739130434782608,,0.046511627906976744,0.058823529411764705,0.03225806451612903,,1.0,,,,,1.0,5.0,1.0,5.0,3.0,,1.0,0.3125,,1.0,1.0,,0.5555555555555556,,3.0,1.0,,,,1.0,1.0,0.022727272727272728,0.05,0.022222222222222223,,True,,,,,,
