EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted2s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,52299.0,872,43.0,1647,1615,520,428,206,3262,46.0,66.0,8.0,15.0,14.0,18.0,24.0,71.0,139,51.0,337.0,1724,11.0,24.0,31.0,22.0,36,35.0,121.0,36.0,16.0,15.0,59.0,87.0,25,112,21.0,34.0,4.0,31.0,59,6.0,64.0,9.0,58.0,12.0,121.0,511,4.0,11.0,0.5107913669064749,0.4583333333333333,0.6111111111111112,0.5335820895522388,0.484375,0.5972222222222222,0.5733788395904437,0.484375,0.6722222222222223,17.24867724867725,0.1138996138996139,0.028037383177570093,0.11014492753623188,0.03176620076238882,0.026845637583892617,0.025,0.06701030927835051,0.13529411764705881,0.2462686567164179,0.696969696969697,0.7301587301587301,0.08955223880597014,0.46875,0.5333333333333333,0.25,0.7777777777777778,0.7276119402985075,0.5450679924242424,0.5557326086956521,0.5462435714285713,0.09198813056379822,0.3590504451038576,8.621582733812952,0.31572556162720095,8.0,17.0,49.0,67.0,62.0,3.0,22.0,129.0,8.0,,36.0,106.0,4.0,58.0,8.0,27.0,19.0,46.0,12.0,7.0,17.0,3.0,7.0,111.0,10.0,17.0,11.0,1.0,16.0,12.0,4.0,13.0,4.0,7.0,4.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,7.0,1.0,20.0,17.0,,,14.0,1.0,2.0,17.0,7.0,2.0,0.7464788732394366,0.8412698412698413,0.48134328358208955,0.05755395683453238,0.045454545454545456,0.125,0.38235294117647056,0.18032786885245902,0.09883720930232558,0.03968253968253968,0.030973451327433628,0.048484848484848485,0.022988505747126436,0.14935064935064934,0.09302325581395349,0.11627906976744186,0.007462686567164179,0.4117647058823529,0.717391304347826,0.3333333333333333,0.38095238095238093,0.75,0.1828358208955224,0.3469387755102041,0.3617021276595745,0.8235294117647058,0.25,0.23134328358208955,,0.09375,0.3055555555555556,0.0711743772241993,0.13157894736842105,25.06356589147287,14.0,21.0,9.0,48.0,14.0,144.0,,21.0,,,1.0,,2.0,1.0,0.37209302325581395,0.3888888888888889,0.384,0.04081632653061224,,0.3387096774193548,0.3387096774193548,1.0,0.19444444444444445,0.4090909090909091,0.3620689655172414,27.0,2.0,5.0,5.0,1.0,3.0,1.0,,,,0.375,0.007751937984496124,0.014925373134328358,,0.40298507462686567,0.4090909090909091,1.0,0.15625,0.4,1.0,0.3333333333333333,1.0,0.35714285714285715,,,True
201988,1610612757,Patty Mills,Patty Mills,201988,POR,37127.0,619,-39.0,1139,1144,310,279,140,2283,34.0,61.0,3.0,7.0,8.0,19.0,25.0,67.0,148,27.0,278.0,1243,4.0,12.0,16.0,17.0,42,10.0,77.0,106.0,4.0,8.0,17.0,22.0,15,37,18.0,55.0,15.0,19.0,52,3.0,58.0,14.0,31.0,5.0,77.0,308,1.0,4.0,0.4527027027027027,0.3333333333333333,0.40476190476190477,0.490234375,0.3181818181818182,0.4589041095890411,0.5148148148148148,0.34782608695652173,0.4935897435897436,24.80916030534351,0.04582210242587601,0.021333333333333333,0.04435483870967742,0.02640845070422535,0.03361344537815126,0.010752688172043012,0.0661764705882353,0.04672897196261682,0.23828125,0.5573770491803278,0.6538461538461539,0.09765625,0.3181818181818182,0.42857142857142855,0.2602739726027397,0.42105263157894735,0.66015625,0.5070426,0.5256805555555556,0.4863355072463768,0.05755395683453238,0.27697841726618705,10.386486486486485,0.2721685689201054,11.0,22.0,62.0,42.0,66.0,7.0,20.0,108.0,10.0,2.0,31.0,28.0,4.0,62.0,13.0,60.0,32.0,92.0,15.0,17.0,23.0,2.0,35.0,216.0,7.0,5.0,,7.0,19.0,10.0,9.0,37.0,5.0,23.0,2.0,14.0,1.0,3.0,5.0,7.0,2.0,1.0,2.0,1.0,3.0,,12.0,,,,,,,,,2.0,0.208955223880597,0.2153846153846154,0.421875,0.08783783783783784,0.14754098360655737,0.16,0.6727272727272727,,0.04,0.03626943005181347,0.018404907975460124,0.02459016393442623,0.056338028169014086,0.0234375,0.044444444444444446,0.02857142857142857,0.05511811023622047,,0.29411764705882354,0.44,0.5238095238095238,,0.2421875,0.3548387096774194,0.3548387096774194,0.18181818181818182,0.1640625,0.2578125,,0.3181818181818182,0.273972602739726,0.045283018867924525,0.07643312101910828,25.374999999999996,11.0,21.0,5.0,39.0,11.0,114.0,3.0,21.0,,3.0,,,,0.9743589743589743,0.3611111111111111,0.3548387096774194,0.375,,,0.3181818181818182,0.3181818181818182,0.9523809523809523,0.1506849315068493,0.25,0.3387096774193548,18.0,,3.0,6.0,2.0,2.0,,,,,0.2,,,,0.42857142857142855,0.42857142857142855,1.0,0.13636363636363635,,,0.2857142857142857,0.5,0.5454545454545454,,,True
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,15571.0,260,-17.0,464,475,115,119,53,939,12.0,18.0,6.0,6.0,,1.0,,12.0,18,9.0,33.0,514,6.0,6.0,15.0,,1,5.0,5.0,12.0,12.0,13.0,38.0,55.0,17,72,8.0,12.0,3.0,23.0,36,4.0,17.0,4.0,16.0,3.0,5.0,115,3.0,2.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6346153846153846,0.9375,0.5,7.2106261859582546,0.21965317919075145,0.09420289855072464,0.20346320346320346,0.07981220657276995,0.12903225806451613,0.10526315789473684,0.1694915254237288,0.3,1.0,0.6666666666666666,0.7058823529411765,,1.0,1.0,1.0,,1.0,0.5818444444444445,0.5917666666666667,0.5867,0.45454545454545453,0.15151515151515152,1.7111111111111112,0.2478448275862069,,,,,,,,,,3.0,,12.0,,,1.0,6.0,2.0,8.0,2.0,,3.0,1.0,2.0,18.0,4.0,9.0,8.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,2.0,,1.0,,3.0,,2.0,1.0,3.0,,,5.0,12.0,,,9.0,,3.0,12.0,6.0,2.0,0.5,1.0,,0.05555555555555555,0.05555555555555555,,0.3333333333333333,0.4,0.15517241379310345,0.05333333333333334,0.07246376811594203,0.04081632653061224,0.07692307692307693,0.203125,0.1951219512195122,0.058823529411764705,0.2,0.5,0.5,,,,,,,,,,,,,0.21739130434782608,0.21739130434782608,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
948,1610612757,Marcus Camby,Marcus Camby,948,POR,25647.0,427,-6.0,757,767,139,149,119,1524,21.0,43.0,10.0,26.0,3.0,4.0,13.0,28.0,71,18.0,74.0,860,10.0,32.0,25.0,4.0,11,2.0,10.0,20.0,20.0,46.0,61.0,106.0,63,169,3.0,9.0,1.0,26.0,39,1.0,26.0,1.0,24.0,,10.0,139,,,0.39436619718309857,0.3125,0.36363636363636365,0.3888888888888889,0.3125,0.36363636363636365,0.4457831325301205,0.3472222222222222,0.4166666666666667,10.154525386313464,0.2747747747747748,0.16428571428571428,0.2826747720364742,0.15816326530612246,0.21739130434782608,0.1744186046511628,0.2625,0.2638888888888889,0.5972222222222222,0.4883720930232558,0.5,0.18055555555555555,0.8125,0.38461538461538464,0.36363636363636365,0.75,0.6111111111111112,0.5163118055555557,0.5528733333333334,0.4179636363636364,0.33783783783783783,0.13513513513513514,5.849295774647887,0.18361955085865259,4.0,3.0,15.0,,1.0,,,1.0,,5.0,,36.0,,1.0,2.0,20.0,5.0,25.0,4.0,1.0,14.0,2.0,4.0,55.0,16.0,32.0,13.0,6.0,7.0,3.0,4.0,6.0,1.0,3.0,,3.0,,,1.0,3.0,,6.0,3.0,5.0,2.0,,13.0,24.0,,,13.0,,11.0,24.0,10.0,,0.6428571428571429,1.0,0.013888888888888888,0.028169014084507043,0.023255813953488372,0.07692307692307693,0.6666666666666666,0.5909090909090909,0.29906542056074764,0.14285714285714285,0.10784313725490197,0.14084507042253522,0.14634146341463414,0.3,0.3176470588235294,0.22727272727272727,0.15384615384615385,0.4166666666666667,0.5238095238095238,0.3076923076923077,0.3333333333333333,1.0,0.20833333333333334,0.2,0.2,1.0,,0.013888888888888888,,,,0.1566265060240964,0.15853658536585366,27.2,,,,,,,,,1.0,,,1.0,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202419,1610612757,Chris Johnson,Chris Johnson,202419,POR,4929.0,82,-28.0,162,163,39,53,23,325,7.0,10.0,3.0,5.0,3.0,5.0,,7.0,15,11.0,25.0,178,3.0,7.0,8.0,3.0,6,2.0,8.0,6.0,6.0,9.0,12.0,15.0,10,25,3.0,6.0,1.0,10.0,13,1.0,12.0,,16.0,1.0,8.0,39,,1.0,0.4666666666666667,0.42857142857142855,0.5,0.4666666666666667,0.42857142857142855,0.5,0.5681818181818182,0.5,0.5714285714285714,14.659685863874346,0.23529411764705882,0.14516129032258066,0.21212121212121213,0.12195121951219512,0.22727272727272727,0.16666666666666666,0.23809523809523808,0.25,0.6666666666666666,0.7,0.7777777777777778,,0.7142857142857143,0.6,0.8333333333333334,0.6,0.6666666666666666,0.5722466666666666,0.5644,0.5953499999999999,0.32,0.32,6.953333333333334,0.24074074074074073,,,5.0,,,,,,,2.0,,8.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,,2.0,1.0,1.0,,,2.0,,,,,1.0,2.0,,8.0,6.0,,,6.0,,,6.0,3.0,,0.5714285714285714,1.0,,0.06666666666666667,0.1,,0.5,0.16666666666666666,0.13333333333333333,0.05,0.08823529411764706,,0.1111111111111111,0.2222222222222222,0.16666666666666666,,0.14285714285714285,0.5,0.5714285714285714,,,,0.3333333333333333,,,,,,,,,0.38095238095238093,0.38095238095238093,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2222,1610612757,Gerald Wallace,Gerald Wallace,2222,POR,19453.0,324,42.0,584,588,156,128,94,1172,36.0,56.0,9.0,13.0,10.0,13.0,4.0,44.0,77,31.0,155.0,622,9.0,14.0,28.0,10.0,17,15.0,47.0,46.0,10.0,12.0,33.0,57.0,16,73,10.0,26.0,6.0,16.0,24,4.0,42.0,2.0,39.0,4.0,47.0,154,,4.0,0.5714285714285714,0.6428571428571429,0.5882352941176471,0.5794392523364486,0.7,0.6153846153846154,0.6300813008130082,0.7368421052631579,0.6911764705882353,21.688500727802037,0.1952662721893491,0.06557377049180328,0.20408163265306123,0.05555555555555555,0.10526315789473684,0.06382978723404255,0.1724137931034483,0.19642857142857142,0.5233644859813084,0.6428571428571429,0.6923076923076923,0.037383177570093455,0.8666666666666667,0.6923076923076923,0.5,0.7692307692307693,0.8037383177570093,0.5433607476635515,0.5549428571428572,0.5754788461538461,0.18064516129032257,0.3032258064516129,5.727272727272727,0.2671232876712329,1.0,7.0,17.0,11.0,19.0,,5.0,30.0,1.0,7.0,9.0,42.0,,19.0,5.0,6.0,8.0,14.0,5.0,3.0,4.0,,2.0,36.0,4.0,17.0,7.0,3.0,21.0,11.0,10.0,16.0,1.0,9.0,1.0,7.0,1.0,2.0,3.0,,,,3.0,5.0,6.0,,17.0,9.0,,,8.0,,1.0,9.0,5.0,1.0,0.4772727272727273,0.5384615384615384,0.2803738317757009,0.06493506493506493,0.07142857142857142,0.25,0.6153846153846154,0.4375,0.2236842105263158,0.0380952380952381,0.0379746835443038,0.03225806451612903,0.046511627906976744,0.21818181818181817,0.23214285714285715,0.2,0.06521739130434782,0.5555555555555556,0.4722222222222222,0.25,0.3333333333333333,1.0,0.1588785046728972,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.102803738317757,0.17757009345794392,0.1111111111111111,,0.19230769230769232,0.15126050420168066,0.19318181818181818,24.13333333333333,4.0,9.0,3.0,12.0,4.0,33.0,3.0,9.0,,,,,1.0,0.9166666666666666,0.4,0.4444444444444444,0.4,,,0.47368421052631576,0.47368421052631576,1.0,0.15384615384615385,0.6,0.47368421052631576,3.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.06666666666666667,1.0,,,,0.25,0.03225806451612903,,True
2260,1610612757,Jarron Collins,Jarron Collins,2260,POR,903.0,15,-3.0,31,30,17,13,4,61,1.0,2.0,,,1.0,1.0,,1.0,3,,2.0,31,,,,1.0,2,,2.0,,,1.0,,,1,1,1.0,2.0,2.0,,2,1.0,,,,,2.0,17,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,14.285714285714286,,0.1,,0.07142857142857142,,0.5,,,0.6666666666666666,0.5,1.0,,,,0.5,1.0,0.6666666666666666,0.5427666666666667,,0.53965,,1.0,6.733333333333333,0.5483870967741935,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.5,,0.5,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2853,1610612757,Earl Barron,Earl Barron,2853,POR,1667.0,28,-20.0,53,54,10,8,8,107,2.0,5.0,1.0,2.0,,,,3.0,9,,6.0,69,1.0,2.0,2.0,1.0,2,,2.0,2.0,2.0,3.0,5.0,7.0,3,10,2.0,2.0,2.0,,3,2.0,,,,,2.0,10,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,17.741935483870968,0.3125,0.14285714285714285,0.2857142857142857,0.10714285714285714,0.1111111111111111,1.0,0.5,,0.5555555555555556,0.4,0.5,,1.0,0.5,,,0.5555555555555556,0.48003333333333337,0.63445,0.38995,0.3333333333333333,0.3333333333333333,9.31111111111111,0.18867924528301888,,1.0,4.0,,,,,,,,,4.0,,,1.0,,1.0,1.0,,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.6666666666666666,1.0,,0.1111111111111111,0.2,,,1.0,0.2,,,,,0.25,0.2,,,,0.5,,,,0.4444444444444444,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101177,1610612757,Fabricio Oberto,Fabricio Oberto,101177,POR,946.0,16,-9.0,33,34,14,25,4,67,2.0,2.0,,,,,1.0,2.0,3,,4.0,40,,,,,1,,,,,1.0,,2.0,1,3,,,,1.0,1,,,,,,,14,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,8.333333333333334,,0.14285714285714285,0.07692307692307693,0.07692307692307693,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,0.6666666666666666,0.5776,,0.3953,,,2.533333333333333,0.42424242424242425,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,0.16666666666666666,,0.5,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1889,1610612757,Andre Miller,Andre Miller,1889,POR,112467.0,1874,150.0,3370,3400,732,663,489,6770,102.0,181.0,12.0,24.0,21.0,41.0,178.0,255.0,551,164.0,686.0,3616,27.0,64.0,65.0,49.0,111,56.0,157.0,324.0,16.0,50.0,96.0,142.0,71,213,58.0,148.0,38.0,37.0,119,4.0,146.0,13.0,191.0,29.0,143.0,717,11.0,16.0,0.4627949183303085,0.421875,0.44144144144144143,0.45233968804159447,0.4153846153846154,0.41735537190082644,0.5015455950540958,0.45,0.49673202614379086,20.081033172955177,0.08275862068965517,0.037821482602118005,0.08901515151515152,0.043161094224924014,0.032418952618453865,0.04212860310421286,0.07222222222222222,0.07848837209302326,0.31369150779896016,0.56353591160221,0.6754966887417219,0.30849220103986136,0.36923076923076925,0.5,0.33884297520661155,0.5121951219512195,0.3587521663778163,0.4694364111498257,0.4992046296296297,0.47022669491525426,0.09475218658892129,0.22886297376093295,9.693647912885664,0.2172106824925816,73.0,80.0,192.0,3.0,23.0,1.0,9.0,26.0,1.0,11.0,10.0,186.0,3.0,20.0,50.0,298.0,96.0,394.0,64.0,32.0,197.0,22.0,79.0,884.0,21.0,45.0,1.0,12.0,80.0,38.0,42.0,90.0,24.0,66.0,6.0,24.0,4.0,12.0,7.0,3.0,1.0,10.0,3.0,4.0,10.0,41.0,51.0,5.0,,,4.0,,1.0,5.0,2.0,9.0,0.36470588235294116,0.3765182186234818,0.045060658578856154,0.09074410163339383,0.16574585635359115,0.10112359550561797,0.6081081081081081,0.0136986301369863,0.10613207547169812,0.06501547987616099,0.03829787234042553,0.06926406926406926,0.05434782608695652,0.09429824561403509,0.08362369337979095,0.15328467153284672,0.04580152671755725,0.4,0.38235294117647056,0.4101123595505618,0.45625,0.2191780821917808,0.3327556325823224,0.4166666666666667,0.42105263157894735,0.475,0.005199306759098787,0.03986135181975736,0.25,0.015384615384615385,0.0743801652892562,0.0825242718446602,0.08614864864864864,28.749999999999996,1.0,3.0,1.0,4.0,1.0,12.0,,3.0,,2.0,,1.0,2.0,1.0,0.15384615384615385,0.1,0.17391304347826086,0.010416666666666666,,0.13043478260869565,0.13043478260869565,1.0,0.008264462809917356,0.1111111111111111,0.15,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,False
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,117670.0,1961,94.0,3553,3572,808,725,500,7125,206.0,317.0,64.0,108.0,39.0,62.0,296.0,431.0,871,206.0,1074.0,3828,92.0,170.0,219.0,77.0,164,79.0,233.0,390.0,112.0,141.0,167.0,229.0,175,404,55.0,97.0,20.0,77.0,124,9.0,240.0,10.0,267.0,29.0,233.0,793,13.0,27.0,0.49483352468427094,0.5411764705882353,0.4695121951219512,0.492622020431328,0.5411764705882353,0.45294117647058824,0.5364635364635365,0.5703125,0.5344036697247706,26.515334460275298,0.13928273561301086,0.10209992758870384,0.13275968039336203,0.10098095787651472,0.1431980906921241,0.1076923076923077,0.13783783783783785,0.17647058823529413,0.3598183881952327,0.6498422712933754,0.6798679867986799,0.33598183881952326,0.6352941176470588,0.5925925925925926,0.36470588235294116,0.6290322580645161,0.3711691259931896,0.4824244874715261,0.5318174825174824,0.489435628742515,0.20391061452513967,0.2169459962756052,8.9345579793341,0.22741345341964536,110.0,115.0,258.0,2.0,8.0,,4.0,10.0,,35.0,6.0,472.0,3.0,5.0,33.0,68.0,40.0,108.0,32.0,8.0,38.0,11.0,19.0,256.0,34.0,49.0,13.0,33.0,48.0,28.0,20.0,42.0,9.0,15.0,9.0,27.0,2.0,13.0,14.0,,5.0,5.0,2.0,8.0,27.0,,118.0,52.0,,,31.0,2.0,19.0,52.0,25.0,1.0,0.5475638051044084,0.6293333333333333,0.011350737797956867,0.03788748564867968,0.04416403785488959,0.06418918918918919,0.4329896907216495,0.16455696202531644,0.11448598130841121,0.09659090909090909,0.0631163708086785,0.10276679841897234,0.08080808080808081,0.11228813559322035,0.10034602076124567,0.14388489208633093,0.08068459657701711,0.4807692307692308,0.587378640776699,0.3716216216216216,0.3971119133574007,0.2727272727272727,0.29284903518728717,0.44573643410852715,0.44573643410852715,0.7391304347826086,0.0022701475595913734,0.009080590238365494,0.15625,,0.023529411764705882,0.12139917695473251,0.12266112266112267,35.550000000000004,2.0,2.0,,2.0,,6.0,,2.0,,5.0,,2.0,4.0,1.0,0.2,,0.2857142857142857,,,0.25,0.2857142857142857,1.0,0.011764705882352941,,0.4,,,,,,,1.0,,,,,0.1,,0.125,,,,,,,,,,,,False
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,48172.0,803,66.0,1459,1457,359,460,205,2916,38.0,59.0,6.0,11.0,7.0,12.0,71.0,102.0,244,69.0,342.0,1550,9.0,19.0,35.0,21.0,44,34.0,82.0,140.0,4.0,9.0,36.0,54.0,9,63,15.0,35.0,7.0,13.0,44,2.0,87.0,4.0,82.0,14.0,82.0,356,6.0,14.0,0.4180327868852459,0.47368421052631576,0.4772727272727273,0.43610223642172524,0.5357142857142857,0.38095238095238093,0.48717948717948717,0.5833333333333334,0.4939759036144578,22.520420070011667,0.0759493670886076,0.015517241379310345,0.0718562874251497,0.012465373961218837,0.01764705882352941,0.0223463687150838,0.05555555555555555,0.10204081632653061,0.18849840255591055,0.6440677966101694,0.7916666666666666,0.2268370607028754,0.39285714285714285,0.5454545454545454,0.19047619047619047,0.5833333333333334,0.40894568690095845,0.4767336012861737,0.5693863636363635,0.46826693548387094,0.1023391812865497,0.23976608187134502,11.431967213114747,0.24605894448252227,25.0,39.0,114.0,21.0,48.0,5.0,13.0,69.0,9.0,5.0,19.0,64.0,,48.0,16.0,50.0,23.0,73.0,11.0,12.0,18.0,8.0,24.0,169.0,,12.0,6.0,2.0,22.0,16.0,6.0,20.0,8.0,10.0,2.0,10.0,,2.0,6.0,1.0,1.0,6.0,3.0,1.0,6.0,,30.0,9.0,,,3.0,2.0,4.0,9.0,5.0,2.0,0.3137254901960784,0.32,0.22044728434504793,0.06557377049180328,0.1864406779661017,0.07042253521126761,0.5714285714285714,0.13636363636363635,0.061855670103092786,,0.008658008658008658,,,0.07103825136612021,0.07633587786259542,0.031746031746031744,0.011976047904191617,0.5555555555555556,0.6052631578947368,0.352112676056338,0.3787878787878788,0.08,0.36421725239616615,0.34210526315789475,0.34210526315789475,0.1794871794871795,0.0670926517571885,0.15335463258785942,0.6666666666666666,0.17857142857142858,0.20634920634920634,0.08902077151335312,0.11194029850746269,24.521739130434778,6.0,18.0,2.0,23.0,2.0,57.0,12.0,18.0,,1.0,,,,0.8260869565217391,0.3333333333333333,0.10526315789473684,0.3333333333333333,,,0.375,0.375,0.8333333333333334,0.09523809523809523,0.15384615384615385,0.375,5.0,2.0,4.0,,2.0,4.0,1.0,1.0,,,0.4444444444444444,0.014492753623188406,0.047619047619047616,,0.23809523809523808,0.25,0.8,0.14285714285714285,0.5,1.0,0.4,0.5,,,,False
