EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,3SecondViolations,SecondChanceArc3FGM,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,SecondChanceFtPoints,HeaveAttempts,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,HeaveMakes,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,BlockedCorner3
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,507.0,8,3.0,15,16,11,14,1.0,31,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,11,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,11,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,25.0,0.125,0.1111111111111111,0.25,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3788333333333333,0.3788333333333333,1.0,14.866666666666664,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,6553.0,109,,201,200,54,38,21.0,401,2.0,5.0,,1.0,25.0,13.0,31.0,6.0,32.0,204,2.0,7.0,2.0,6.0,22.0,,6.0,,12.0,7.0,12.0,20.0,3.0,3.0,7.0,7.0,1.0,6.0,54,1.0,0.8461538461538461,0.9166666666666666,0.4193548387096774,0.2857142857142857,0.4193548387096774,0.2857142857142857,0.4705882352941176,0.375,17.04035874439462,0.1014492753623188,0.0925925925925925,0.125,0.1612903225806451,0.4,0.4,0.5,0.8064516129032258,0.1428571428571428,,0.1612903225806451,0.4286709677419355,0.3987428571428571,0.1875,15.048387096774194,0.2686567164179104,1.0,3.0,1.0,11.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,1.0,3.0,1.0,7.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,8.0,3.0,17.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.2857142857142857,0.1014492753623188,0.0769230769230769,0.05,0.0898876404494382,0.125,0.1578947368421052,0.0588235294117647,0.1111111111111111,0.0625,0.0952380952380952,0.0769230769230769,0.0769230769230769,0.0588235294117647,0.032258064516129,0.44,0.44,0.9090909090909092,0.75,0.3333333333333333,0.499425,0.0909090909090909,0.0909090909090909,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201573,1610612740,Jerryd Bayless,Jerryd Bayless,201573,NOH,8910.0,148,1.0,275,278,68,74,28.0,553,7.0,14.0,1.0,2.0,11.0,14.0,35.0,13.0,50.0,280,2.0,5.0,5.0,9.0,8.0,11.0,28.0,7.0,67.0,13.0,13.0,15.0,2.0,1.0,14.0,17.0,1.0,9.0,68,1.0,0.2857142857142857,0.2857142857142857,0.4,0.4,0.3775510204081632,0.25,0.4545454545454545,0.4090909090909091,23.684210526315788,0.134020618556701,0.0884353741496598,0.1794871794871795,0.2857142857142857,0.5,0.5833333333333334,0.1428571428571428,0.2244897959183673,0.25,0.5,0.5714285714285714,0.4910255102040814,0.4847749999999999,0.18,9.165714285714284,0.2472727272727272,,1.0,10.0,6.0,1.0,2.0,2.0,20.0,,17.0,7.0,1.0,9.0,,2.0,,,2.0,1.0,6.0,4.0,11.0,1.0,17.0,5.0,6.0,1.0,16.0,,3.0,,4.0,9.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3529411764705882,,0.0212765957446808,,,0.0161290322580645,,0.0344827586206896,0.0212765957446808,,0.08,0.1212121212121212,,,0.04,0.2040816326530612,0.5454545454545454,0.6666666666666666,0.5,0.3333333333333333,,0.498075,0.1666666666666666,0.225,0.04,1.0,3.0,2.0,3.0,11.0,1.0,1.0,3.0,14.0,1.0,3.0,3.0,6.0,11.0,3.0,7.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.2,0.1428571428571428,0.3,0.1818181818181818,0.1,0.1428571428571428,0.0612244897959183,0.2244897959183673,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.25,0.125,0.2727272727272727,24.46428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201977,1610612740,Marcus Thornton,Marcus Thornton,201977,NOH,2493.0,42,-2.0,76,76,7,11,7.0,152,6.0,8.0,1.0,2.0,7.0,10.0,20.0,,32.0,76,1.0,2.0,,2.0,14.0,,3.0,,6.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,,2.0,7,,0.7,0.7,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,29.761904761904763,0.0333333333333333,0.1063829787234042,,0.3333333333333333,0.75,0.75,0.8333333333333334,0.2916666666666667,1.0,0.5,0.5,0.4738708333333333,0.6426000000000001,0.0625,8.675,0.0921052631578947,,,5.0,4.0,,1.0,3.0,6.0,,3.0,,,3.0,,1.0,4.0,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,0.75,0.75,1.0,,0.037037037037037,0.2352941176470588,,0.03125,,0.1111111111111111,,,,0.0714285714285714,0.2727272727272727,0.1666666666666666,,0.2083333333333333,0.5714285714285714,0.5714285714285714,0.5,,,0.503475,0.0416666666666666,0.05,0.09375,,2.0,,2.0,2.0,,,4.0,4.0,1.0,,12.0,,2.0,2.0,4.0,,,,1.0,,,,,1.0,1.0,1.0,0.1666666666666666,0.2,,0.8,,,,0.0833333333333333,0.0833333333333333,1.0,1.0,1.0,,,,1.0,24.475,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,2548.0,42,-6.0,78,81,34,31,5.0,159,,2.0,,2.0,4.0,2.0,7.0,4.0,14.0,80,2.0,5.0,2.0,12.0,2.0,1.0,4.0,1.0,9.0,4.0,9.0,9.0,2.0,2.0,2.0,4.0,1.0,12.0,34,1.0,0.5,0.5,0.2857142857142857,0.4,0.4545454545454545,0.625,0.5384615384615384,0.6666666666666666,18.072289156626507,0.1379310344827586,0.2,0.25,0.1818181818181818,,,,0.3636363636363636,0.25,,0.5454545454545454,0.4839772727272727,0.4954937499999999,0.8571428571428571,12.857142857142858,0.4358974358974359,,,1.0,1.0,,,,2.0,,3.0,1.0,1.0,1.0,,,5.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,0.5,,,0.3125,,,,,,,,0.1111111111111111,0.3,0.3333333333333333,,0.0909090909090909,0.25,0.25,1.0,,,,0.0833333333333333,0.125,,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,4.0,,3.0,6.0,,2.0,1.0,,,,,,,,,,1.0,0.5,0.5,0.3636363636363636,,,,,1.0,1.0,0.1818181818181818,0.1818181818181818,0.5,0.5,1.0,,0.25,0.125,0.5,24.4,1.0,,,,,0.5,0.5,1.0,,,,1.0,1.0,2.0,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,2015.0,34,-6.0,63,66,24,20,7.0,129,3.0,4.0,1.0,1.0,,5.0,7.0,3.0,13.0,67,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,6.0,12.0,16.0,1.0,1.0,6.0,6.0,,3.0,24,,0.4,0.6666666666666666,0.7142857142857143,1.0,0.7142857142857143,1.0,0.65,0.75,14.084507042253522,0.2608695652173913,0.3055555555555556,0.1428571428571428,0.5714285714285714,0.75,0.75,,,1.0,1.0,0.5714285714285714,0.5264571428571428,0.6624,0.2307692307692307,4.414285714285714,0.3809523809523809,2.0,3.0,3.0,,2.0,4.0,4.0,6.0,4.0,,,,,1.0,3.0,5.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,3.0,4.0,3.0,4.0,1.0,0.5,0.5,0.5,,1.0,0.125,0.3846153846153846,0.1666666666666666,0.1333333333333333,,,0.2307692307692307,,0.25,0.375,0.5,0.2857142857142857,,0.4285714285714285,,,,0.75,0.6666666666666666,0.5624666666666667,0.3,0.3,0.3076923076923077,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.25,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,3310.0,55,15.0,100,102,24,32,11.0,202,6.0,6.0,2.0,2.0,4.0,9.0,20.0,3.0,21.0,96,3.0,4.0,1.0,7.0,4.0,2.0,5.0,2.0,12.0,7.0,9.0,15.0,2.0,2.0,6.0,5.0,2.0,7.0,24,1.0,0.2222222222222222,0.3333333333333333,0.45,0.75,0.45,0.75,0.4772727272727273,0.7,23.423423423423426,0.2333333333333333,0.1914893617021276,0.0769230769230769,0.3,1.0,1.0,0.1666666666666666,0.2,0.5,1.0,0.3,0.452305,0.45265,0.3333333333333333,7.5550000000000015,0.24,4.0,4.0,10.0,,4.0,4.0,8.0,14.0,6.0,3.0,1.0,,2.0,1.0,5.0,2.0,,6.0,,,,4.0,1.0,4.0,2.0,5.0,,7.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,0.1515151515151515,0.1176470588235294,0.1,0.1395348837209302,0.4285714285714285,0.0714285714285714,0.0833333333333333,0.2,0.4444444444444444,0.25,0.0769230769230769,0.25,,0.5,,,,1.0,1.0,0.539725,0.05,0.05,0.3809523809523809,3.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.05,,0.1,,0.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,3626.0,60,7.0,115,116,23,37,11.0,231,,1.0,,,4.0,2.0,6.0,3.0,28.0,115,,1.0,,3.0,4.0,1.0,4.0,,9.0,,4.0,4.0,1.0,1.0,2.0,3.0,,3.0,23,,1.0,1.0,0.3333333333333333,,0.5952380952380952,0.3,0.6136363636363636,0.3,20.47244094488189,,0.0535714285714285,,0.0476190476190476,,,,0.1904761904761904,,,0.7619047619047619,0.5139428571428571,0.47973,0.1071428571428571,16.333333333333332,0.2,,,1.0,2.0,,1.0,3.0,,,3.0,1.0,,2.0,,,3.0,1.0,,,2.0,1.0,2.0,1.0,4.0,,2.0,,2.0,,,1.0,,1.0,,,,,,0.75,0.75,0.5,0.2,,0.1666666666666666,,,,,,,,,0.1666666666666666,0.1666666666666666,,0.0476190476190476,0.5,0.5,1.0,,,0.4101,0.0454545454545454,0.1428571428571428,0.1071428571428571,,2.0,1.0,7.0,13.0,1.0,3.0,7.0,15.0,1.0,4.0,21.0,,13.0,7.0,,1.0,,,1.0,,,,1.0,1.0,0.4666666666666667,0.4666666666666667,0.7142857142857143,,,,,,,0.0952380952380952,0.6190476190476191,0.5384615384615384,0.5384615384615384,1.0,0.5,0.2,0.6,0.5384615384615384,24.92666666666667,,,,1.0,1.0,,,,,,,,1.0,1.0,0.25,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,2248.0,37,-5.0,67,69,3,20,9.0,136,,,,,,,1.0,1.0,1.0,69,,,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,5.0,5.0,,,2.0,2.0,1.0,1.0,3,1.0,,,,,,,0.25,0.5,6.578947368421052,0.1034482758620689,0.0714285714285714,0.1666666666666666,,,,,,,,,0.3745,,1.0,8.8,0.044776119402985,,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,2.0,,3.0,,2.0,,6.0,,1.0,1.0,,,3.0,2.0,3.0,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,0.0909090909090909,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,0.6666666666666666,,,,1.0,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,7497.0,125,-9.0,231,232,47,41,26.0,463,4.0,6.0,,,24.0,23.0,43.0,7.0,62.0,244,4.0,7.0,1.0,12.0,20.0,3.0,8.0,1.0,19.0,9.0,12.0,13.0,1.0,,7.0,9.0,1.0,12.0,47,1.0,0.4347826086956521,0.4347826086956521,0.5348837209302325,0.5714285714285714,0.5188679245283019,0.55,0.543859649122807,0.5454545454545454,24.12451361867705,0.1111111111111111,0.0991735537190082,0.0294117647058823,0.1132075471698113,0.6666666666666666,0.6666666666666666,0.25,0.4528301886792453,,,0.3018867924528302,0.4610249999999999,0.4324999999999999,0.1935483870967742,13.06511627906977,0.2034632034632034,,,13.0,10.0,3.0,5.0,9.0,26.0,,5.0,1.0,1.0,3.0,1.0,,3.0,,1.0,,4.0,2.0,1.0,,5.0,1.0,5.0,,9.0,,,,1.0,4.0,2.0,1.0,2.0,,0.6,0.6,0.75,0.8,,,0.075,0.04,0.0093457943925233,,,,,0.1,0.2222222222222222,0.0344827586206896,0.1818181818181818,,0.2452830188679245,0.4166666666666667,0.4166666666666667,0.5,,,0.4395,0.0714285714285714,0.0869565217391304,0.1451612903225806,9.0,6.0,1.0,2.0,4.0,,2.0,3.0,10.0,,3.0,9.0,,3.0,2.0,,2.0,1.0,1.0,2.0,,,,,1.0,0.3,0.3333333333333333,0.1886792452830188,,,,,0.6923076923076923,0.6923076923076923,0.1132075471698113,0.0754716981132075,0.5,0.5,1.0,,0.1,0.2,0.6666666666666666,25.51,1.0,,,,,0.1666666666666666,0.1666666666666666,1.0,,,,,1.0,1.0,0.3333333333333333,,0.5,1.0,1.0,1.0,0.0666666666666666,0.5,0.4444444444444444,,,,,,,,,3.0,1.0,1.0,,True,,,,,,,,,,,,,,,,
