EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,Steals,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3FGA,LongMidRangeAssists,Blocked3s,BlockedCorner3,DefShortMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Arc3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceArc3Frequency,3SecondViolations,FTOffRebounds,BlockingFoulsDrawn,BlockedShortMidRange,OffFTReboundPct,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,Charge Fouls Drawn,BlockedArc3,on,PenaltyCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,Clear Path Fouls,DefensiveGoaltends
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,3132.0,52,-13.0,108,108,35,27,14,216,5.0,6.0,3.0,4.0,,3.0,3.0,2.0,,,,6.0,12,1.0,2.0,5.0,20.0,108,,,,3.0,4,,3.0,9.0,8.0,3.0,,,1.0,2.0,1.0,3.0,,,7.0,,6.0,,7.0,,7.0,1.0,,2.0,,3.0,4.0,6.0,,3.0,,9.0,35,,1.0,0.5,0.5,0.5,0.75,0.5357142857142857,0.75,0.5882352941176471,,0.75,0.14285714285714285,0.08333333333333333,0.16666666666666666,15.447154471544716,,0.13636363636363635,,0.1206896551724138,,,0.0625,0.1875,0.42857142857142855,0.8333333333333334,1.0,0.21428571428571427,,,0.21428571428571427,0.14285714285714285,,,,,1.0,0.75,,0.5714285714285714,,0.5003678571428571,,0.56545,0.17647058823529413,0.2,,0.45,8.241666666666667,23.5,0.32407407407407407,,4.0,,1.0,1.0,1.0,,,1.0,,2.0,2.0,,0.3333333333333333,0.3333333333333333,,0.07142857142857142,,,,,,1.0,0.4,,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.5,0.25,,0.3333333333333333,0.3333333333333333,,,,2.0,1.0,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,
1899,1610612754,James Posey,James Posey,1899,IND,268.0,4,-2.0,11,10,7,8,2,21,,,,,,,1.0,,,1.0,1.0,,1,,1.0,,,11,,,,,1,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,7,,,,,,,,,,,,0.5,,,15.384615384615383,,0.3333333333333333,,0.25,,,,1.0,,,,,,,0.5,,0.5,,,,,,0.5,0.5,,0.468175,,0.468175,,,,,17.2,24.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,297.0,5,,9,10,9,4,2,19,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,2,,,,2.0,13,,,,1.0,2,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,,2.0,9,,,,,0.5,0.5,0.5,0.5,0.5,,0.5,,,,16.666666666666668,,,,,,,,,0.5,1.0,1.0,,,,0.5,,,,,,0.5,1.0,,0.5,,0.5859,,0.5859,0.5,0.5,,1.0,10.35,,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,162914.0,2715,-15.0,5369,5351,1413,1378,653,10720,185.0,313.0,40.0,76.0,61.0,185.0,342.0,41.0,135.0,362.0,109.0,374.0,840,156.0,403.0,384.0,1600.0,5712,107.0,42.0,183.0,89.0,219,120.0,124.0,413.0,474.0,408.0,362.0,135.0,95.0,148.0,51.0,199.0,16.0,85.0,449.0,11.0,232.0,35.0,333.0,86.0,419.0,105.0,14.0,205.0,85.0,210.0,322.0,455.0,20.0,171.0,41.0,402.0,1404,30.0,0.8717948717948718,0.3870967741935484,0.3870967741935484,0.4452380952380952,0.4063926940639269,0.4891391794046661,0.42625368731563423,0.5499653018736989,0.5294117647058824,0.5049382716049383,0.3242156074014481,0.1130952380952381,0.14696485623003194,26.797066014669927,0.1977401129943503,0.11605802901450725,0.016058394160583942,0.11626999609832228,0.03243670886075949,0.007874015748031496,0.07321131447587355,0.1527777777777778,0.251810136765889,0.5910543130990416,0.6928838951310862,0.14883346741753822,0.32972972972972975,0.42657342657342656,0.2751407884151247,0.03298471440064361,0.2912308930008045,0.3729281767955801,0.37815126050420167,0.8666666666666667,0.22418879056047197,0.5263157894736842,0.3215339233038348,0.5760257441673371,0.3729281767955801,0.5029299275945294,0.5053951127819549,0.4828386430678467,0.13214285714285715,0.17342799188640973,0.114375,0.258125,9.91404761904762,25.345161290322583,0.26317750046563604,52.0,274.0,71.0,66.0,89.0,36.0,6.0,11.0,62.0,38.0,62.0,34.0,,0.3663101604278075,0.3870056497175141,0.0385241454150841,0.11702127659574468,0.04448398576512456,0.03547297297297297,0.036284470246734396,0.017921146953405017,0.12189054726368159,0.5483870967741935,0.40540540540540543,0.3466666666666667,31.0,128.0,45.0,40.0,16.0,9.0,100.0,54.0,29.0,7.0,44.0,11.0,0.4205607476635514,0.47,0.22702702702702704,0.4878048780487805,0.10493827160493827,0.01485148514851485,0.3742690058479532,0.382089552238806,0.390625,0.5961538461538461,11.0,47.0,,,0.11056105610561057,0.032448377581120944,39.0,43.0,,35.0,53.0,14.0,46.0,20.0,18.0,5.0,25.0,20.0,0.26,1.0,4.0,14.0,18.0,0.028169014084507043,0.19672131147540983,21.0,2.0,4.0,15.0,17.0,60.0,14.0,0.3953488372093023,0.5121951219512195,0.525,0.9047619047619048,0.02666666666666667,0.5,0.5,0.38461538461538464,0.033816425120772944,31.0,37.0,2.0,0.30833333333333335,0.28440366972477066,11.0,,False,6.0,6.0,3.0,6.0,0.01488833746898263,0.02046783625730994,0.024390243902439025,0.013812154696132596,0.12903225806451613,0.8,0.5454545454545454,,,
1899,1610612754,James Posey,James Posey,1899,IND,50072.0,835,-25.0,1629,1610,591,689,174,3239,12.0,16.0,6.0,7.0,2.0,6.0,6.0,47.0,51.0,164.0,59.0,14.0,28,67.0,211.0,11.0,240.0,1636,4.0,,29.0,7.0,9,83.0,3.0,101.0,12.0,198.0,163.0,51.0,1.0,14.0,20.0,34.0,6.0,7.0,88.0,4.0,81.0,25.0,136.0,10.0,146.0,18.0,1.0,24.0,55.0,103.0,44.0,15.0,1.0,5.0,1.0,101.0,591,1.0,0.9850746268656716,0.3175355450236967,0.319047619047619,0.5,0.7777777777777778,0.4790794979079498,0.532608695652174,0.4897959183673469,0.5370370370370371,0.5372340425531915,0.8828451882845189,0.03571428571428571,0.0625,14.667393675027263,0.4098360655737705,0.15428571428571428,0.0125,0.1539528432732316,0.009592326139088728,,0.15702479338842976,0.15833333333333333,0.06694560669456066,0.75,0.8,0.02510460251046025,0.3333333333333333,0.3333333333333333,0.02510460251046025,0.19665271966527198,0.6861924686192469,0.31097560975609756,0.31097560975609756,0.9803921568627451,0.07608695652173914,0.8571428571428571,0.6413043478260869,0.9497907949790795,0.3128834355828221,0.5346677966101696,0.5400184210526316,0.5301955555555554,0.02459016393442623,0.15625,0.12083333333333333,0.42083333333333334,7.035714285714286,25.163981042654033,0.36279926335174956,2.0,16.0,4.0,30.0,24.0,12.0,7.0,1.0,6.0,2.0,6.0,4.0,8.0,0.5714285714285714,0.6153846153846154,0.007782101167315175,0.15306122448979592,,0.006944444444444444,0.013452914798206279,0.015209125475285171,0.13725490196078433,0.6666666666666666,0.5833333333333334,0.07407407407407407,1.0,,1.0,2.0,,2.0,6.0,6.0,4.0,1.0,9.0,3.0,0.25,0.5370370370370371,,0.25,0.20930232558139536,0.013333333333333334,,,,0.5,24.0,7.0,,,0.14634146341463414,0.2608695652173913,16.0,23.0,1.0,14.0,12.0,5.0,,1.0,6.0,6.0,1.0,12.0,0.5925925925925926,,2.0,,3.0,0.046511627906976744,0.5,16.0,3.0,7.0,6.0,9.0,3.0,1.0,0.391304347826087,0.3404255319148936,0.34782608695652173,1.0,0.25925925925925924,0.42857142857142855,1.0,0.375,0.0047169811320754715,21.0,28.0,1.0,0.3373493975903614,0.3559322033898305,18.0,,False,7.0,1.0,,1.0,0.004739336492890996,,0.02127659574468085,,,1.0,0.2916666666666667,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,54298.0,905,75.0,1727,1748,484,598,268,3475,58.0,110.0,17.0,27.0,9.0,19.0,28.0,1.0,,2.0,2.0,77.0,157,,3.0,27.0,181.0,1807,74.0,14.0,80.0,19.0,36,2.0,8.0,46.0,72.0,,2.0,,14.0,26.0,19.0,45.0,2.0,11.0,109.0,34.0,123.0,27.0,185.0,153.0,338.0,15.0,2.0,26.0,67.0,121.0,67.0,48.0,,17.0,9.0,46.0,484,9.0,,,,0.49044585987261147,0.5277777777777778,0.48125,0.5,0.49725274725274726,0.47058823529411764,0.4791666666666667,0.01875,0.08917197452229299,0.1,10.11181332036947,0.4153846153846154,0.19743178170144463,0.12318840579710146,0.18922155688622755,0.16174863387978142,0.11864406779661017,0.2468354430379747,0.17843866171003717,0.6875,0.5272727272727272,0.5858585858585859,0.11875,0.47368421052631576,0.5625,0.175,0.00625,0.0125,,,,0.7105263157894737,0.6296296296296297,0.05263157894736842,0.70625,,0.5306477987421383,0.5593,0.5161135135135135,0.09826589595375723,0.1,0.4419889502762431,0.2541436464088398,5.241401273885349,30.53333333333333,0.2802547770700637,64.0,82.0,114.0,35.0,22.0,12.0,4.0,15.0,30.0,16.0,30.0,17.0,5.0,0.5324675324675324,0.9111111111111111,0.1784037558685446,0.1650943396226415,0.164021164021164,0.22162162162162163,0.15849056603773584,0.12442396313364056,0.18012422360248448,0.5666666666666667,0.5344827586206896,0.8533333333333334,27.0,10.0,33.0,64.0,4.0,4.0,11.0,7.0,,9.0,4.0,17.0,0.44594594594594594,0.44,0.15789473684210525,0.4230769230769231,0.11764705882352941,0.058823529411764705,0.35714285714285715,0.35714285714285715,0.8,0.421875,,11.0,,,0.1836734693877551,,,1.0,,17.0,10.0,4.0,4.0,1.0,5.0,11.0,4.0,13.0,,1.0,5.0,1.0,14.0,0.10416666666666667,0.2222222222222222,,,1.0,,,,,,,,,0.013333333333333334,,,,,,,,,,13.0,,False,,,,,,,,,0.037037037037037035,,,1.0,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,103753.0,1729,-207.0,3385,3386,942,1211,378,6771,62.0,104.0,13.0,14.0,13.0,45.0,140.0,82.0,57.0,140.0,38.0,123.0,289,93.0,222.0,80.0,605.0,3696,33.0,6.0,68.0,24.0,56,63.0,30.0,156.0,124.0,264.0,139.0,57.0,33.0,45.0,16.0,61.0,9.0,19.0,138.0,7.0,116.0,11.0,179.0,33.0,212.0,27.0,5.0,69.0,62.0,107.0,80.0,106.0,,47.0,8.0,156.0,941,8.0,0.946236559139785,0.4189189189189189,0.42081447963800905,0.42560553633217996,0.42857142857142855,0.5136986301369864,0.5294117647058824,0.5382562277580071,0.576271186440678,0.5693430656934306,0.4344422700587084,0.11418685121107267,0.19230769230769232,16.492420282279145,0.09016393442622951,0.09830508474576272,0.014583333333333334,0.10810810810810811,0.02020820575627679,0.01,0.0748663101604278,0.12219959266802444,0.2035225048923679,0.5961538461538461,0.7380952380952381,0.08806262230919765,0.28888888888888886,0.37142857142857144,0.273972602739726,0.16046966731898238,0.273972602739726,0.40714285714285714,0.41007194244604317,0.9122807017543859,0.11764705882352941,0.9285714285714286,0.31932773109243695,0.6379647749510763,0.41007194244604317,0.5141629666011788,0.54558625,0.5037279661016949,0.08483754512635379,0.14156626506024098,0.11239669421487604,0.2578512396694215,11.306574394463665,25.010810810810806,0.27828655834564253,22.0,122.0,26.0,52.0,40.0,20.0,2.0,2.0,29.0,19.0,34.0,22.0,,0.4959349593495935,0.5258620689655172,0.022549869904596703,0.13903743315508021,0.017964071856287425,0.008982035928143712,0.03505154639175258,0.015789473684210527,0.127208480565371,0.6470588235294118,0.5161290322580645,0.4,15.0,48.0,19.0,14.0,11.0,4.0,42.0,25.0,4.0,4.0,19.0,3.0,0.5757575757575758,0.5636363636363636,0.2222222222222222,0.6086956521739131,0.17582417582417584,0.01556420233463035,0.34285714285714286,0.35036496350364965,0.5625,0.6818181818181818,25.0,15.0,5.0,2.0,0.08888888888888889,0.21008403361344538,13.0,22.0,1.0,7.0,20.0,5.0,17.0,7.0,2.0,2.0,4.0,14.0,0.23636363636363636,1.0,,3.0,6.0,,0.15384615384615385,36.0,2.0,9.0,6.0,8.0,15.0,,0.36363636363636365,0.43902439024390244,0.43902439024390244,1.0,0.16363636363636364,0.2222222222222222,1.0,0.46153846153846156,,16.0,26.0,2.0,0.4126984126984127,0.42105263157894735,5.0,3.0,False,10.0,1.0,,4.0,0.0045045045045045045,0.02142857142857143,,0.007142857142857143,0.4,1.0,0.4,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,140773.0,2346,-141.0,4671,4667,1283,1323,539,9338,162.0,265.0,50.0,76.0,75.0,200.0,276.0,24.0,31.0,97.0,38.0,355.0,741,41.0,121.0,197.0,1030.0,5070,54.0,11.0,79.0,114.0,223,43.0,88.0,352.0,546.0,84.0,94.0,31.0,54.0,260.0,142.0,402.0,34.0,117.0,946.0,14.0,129.0,9.0,184.0,39.0,223.0,79.0,7.0,192.0,52.0,109.0,167.0,226.0,39.0,82.0,25.0,351.0,1274,23.0,0.6829268292682927,0.33884297520661155,0.3474576271186441,0.47908232118758437,0.5112107623318386,0.4831786542923434,0.49624060150375937,0.5291932059447984,0.5507246376811594,0.560064935064935,0.14037122969837587,0.0728744939271255,0.13962264150943396,21.38946573532188,0.06,0.07465277777777778,0.027833001988071572,0.07865168539325842,0.017740429505135387,0.02830188679245283,0.05026929982046679,0.11295180722891567,0.3074245939675174,0.6113207547169811,0.7105263157894737,0.23201856148491878,0.375,0.40540540540540543,0.32018561484918795,0.027842227378190254,0.11252900232018562,0.31958762886597936,0.3229166666666667,0.6451612903225806,0.2857142857142857,0.6578947368421053,0.14285714285714285,0.44779582366589327,0.32978723404255317,0.49128515715948773,0.502345744680851,0.46570589353612163,0.08942202835332606,0.10301507537688442,0.0766990291262136,0.341747572815534,9.766126855600538,26.015702479338845,0.27467351744808394,20.0,164.0,24.0,46.0,86.0,35.0,2.0,4.0,13.0,5.0,14.0,8.0,,0.23098591549295774,0.2336182336182336,0.01464307504575961,0.0925553319919517,0.016771488469601678,0.014571948998178506,0.013050570962479609,0.027707808564231738,0.0903954802259887,0.5714285714285714,0.3271604938271605,0.3076923076923077,10.0,118.0,28.0,8.0,44.0,10.0,113.0,66.0,15.0,10.0,52.0,4.0,0.5185185185185185,0.5230769230769231,0.075,0.5885416666666666,0.0979020979020979,0.02518891687657431,0.427536231884058,0.4306569343065693,0.13559322033898305,0.5,5.0,99.0,1.0,,0.05128205128205128,0.018796992481203006,8.0,11.0,3.0,108.0,51.0,35.0,47.0,7.0,2.0,12.0,27.0,16.0,0.12307692307692308,,1.0,4.0,5.0,0.0078125,0.17333333333333334,10.0,1.0,3.0,3.0,4.0,39.0,,0.36363636363636365,0.4166666666666667,0.4166666666666667,0.8,0.046153846153846156,0.3333333333333333,,0.375,,9.0,12.0,3.0,0.27906976744186046,0.23684210526315788,2.0,1.0,False,3.0,1.0,,3.0,0.008264462809917356,0.007246376811594203,,0.010309278350515464,0.2,0.3333333333333333,0.6,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,45284.0,755,36.0,1453,1459,436,410,184,2912,14.0,22.0,3.0,4.0,29.0,67.0,79.0,6.0,37.0,134.0,46.0,73.0,168,38.0,140.0,53.0,313.0,1544,17.0,3.0,31.0,15.0,44,47.0,21.0,90.0,130.0,75.0,127.0,37.0,8.0,70.0,41.0,111.0,11.0,26.0,263.0,8.0,42.0,1.0,56.0,16.0,72.0,24.0,2.0,51.0,30.0,60.0,75.0,79.0,1.0,31.0,11.0,90.0,436,11.0,0.6578947368421053,0.2714285714285714,0.2857142857142857,0.43452380952380953,0.3409090909090909,0.42207792207792205,0.3791208791208791,0.45760233918128657,0.484375,0.42857142857142855,0.45454545454545453,0.047619047619047616,0.13636363636363635,23.33729216152019,0.01818181818181818,0.08571428571428572,0.034934497816593885,0.0843558282208589,0.022408963585434174,,0.046875,0.09292035398230089,0.07142857142857142,0.6363636363636364,0.7368421052631579,0.21753246753246752,0.43283582089552236,0.453125,0.2564935064935065,0.01948051948051948,0.43506493506493504,0.27611940298507465,0.2846153846153846,0.6486486486486487,0.04395604395604396,0.75,0.5054945054945055,0.525974025974026,0.29133858267716534,0.4794636666666668,0.4710425000000001,0.4578229411764705,0.09667673716012085,0.1631578947368421,0.09904153354632587,0.28753993610223644,12.289880952380951,26.753571428571433,0.30006882312456984,,16.0,8.0,13.0,28.0,12.0,2.0,3.0,1.0,,1.0,,,0.1095890410958904,0.11428571428571428,0.016494845360824743,0.08024691358024691,0.014084507042253521,0.0273972602739726,0.01015228426395939,0.04419889502762431,0.064,,0.14285714285714285,,,30.0,8.0,6.0,8.0,8.0,27.0,13.0,3.0,4.0,15.0,,0.47058823529411764,0.4666666666666667,0.04477611940298507,0.5294117647058824,0.13513513513513514,0.045714285714285714,0.379746835443038,0.38961038961038963,0.13333333333333333,,1.0,36.0,,,0.11029411764705882,0.01098901098901099,13.0,13.0,7.0,30.0,16.0,10.0,14.0,2.0,3.0,6.0,9.0,6.0,0.43333333333333335,,,5.0,1.0,,0.06896551724137931,1.0,,,4.0,4.0,39.0,1.0,0.3076923076923077,0.16666666666666666,0.16666666666666666,1.0,,,,0.3076923076923077,0.0070921985815602835,13.0,13.0,2.0,0.2765957446808511,0.2826086956521739,1.0,,False,,4.0,,,0.02857142857142857,0.02531645569620253,,0.029850746268656716,,0.75,,,2.0,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,46387.0,773,-12.0,1495,1494,415,551,187,2989,26.0,60.0,10.0,16.0,16.0,48.0,96.0,8.0,5.0,24.0,8.0,85.0,204,6.0,32.0,35.0,223.0,1505,13.0,4.0,25.0,17.0,52,12.0,10.0,50.0,152.0,18.0,20.0,5.0,14.0,74.0,67.0,141.0,19.0,46.0,349.0,5.0,46.0,4.0,64.0,17.0,81.0,27.0,4.0,63.0,30.0,69.0,59.0,48.0,,22.0,4.0,50.0,415,3.0,1.0,0.1875,0.21428571428571427,0.4166666666666667,0.3269230769230769,0.3983050847457627,0.3125,0.4321705426356589,0.6944444444444444,0.352112676056338,0.13559322033898305,0.06862745098039216,0.11666666666666667,18.724400234055004,0.07272727272727272,0.08778625954198473,0.018867924528301886,0.08595988538681948,0.02236842105263158,0.0425531914893617,0.09848484848484848,0.10330578512396695,0.2542372881355932,0.43333333333333335,0.49056603773584906,0.2033898305084746,0.3333333333333333,0.38095238095238093,0.4067796610169492,0.03389830508474576,0.1016949152542373,0.20833333333333334,0.21739130434782608,1.0,0.25,0.625,0.125,0.3898305084745763,0.25,0.46205452586206885,0.4948692307692308,0.4354147540983606,0.08661417322834646,0.0990990990990991,0.11210762331838565,0.2242152466367713,10.959313725490198,27.696874999999995,0.27759197324414714,5.0,18.0,12.0,14.0,35.0,18.0,3.0,,7.0,2.0,8.0,5.0,,0.10588235294117647,0.10714285714285714,0.024242424242424242,0.08045977011494253,0.04964539007092199,0.007407407407407408,0.0182648401826484,0.013761467889908258,0.0916030534351145,0.625,0.038461538461538464,0.3333333333333333,4.0,43.0,9.0,2.0,8.0,4.0,36.0,26.0,1.0,2.0,16.0,3.0,0.6923076923076923,0.7,0.125,0.5714285714285714,0.046511627906976744,0.03278688524590164,0.4479166666666667,0.45263157894736844,0.18604651162790697,0.8,4.0,20.0,1.0,,0.05333333333333334,0.0625,1.0,2.0,4.0,48.0,17.0,13.0,10.0,4.0,1.0,5.0,4.0,8.0,0.06666666666666667,,,1.0,5.0,,,1.0,,1.0,1.0,1.0,,,0.5,0.125,0.14285714285714285,1.0,0.06666666666666667,,,1.0,,1.0,2.0,1.0,0.16666666666666666,0.125,2.0,1.0,False,1.0,2.0,,,0.0625,0.010416666666666666,0.125,0.041666666666666664,,1.0,0.25,,,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,87355.0,1456,-129.0,2856,2860,873,951,374,5716,98.0,170.0,29.0,50.0,53.0,138.0,259.0,,,1.0,,266.0,567,,1.0,179.0,711.0,3112,107.0,40.0,150.0,75.0,149,,75.0,225.0,208.0,,1.0,,39.0,22.0,19.0,41.0,3.0,9.0,101.0,20.0,140.0,21.0,204.0,131.0,335.0,42.0,4.0,74.0,76.0,154.0,201.0,229.0,2.0,103.0,21.0,223.0,871,17.0,,,,0.4691358024691358,0.5033557046979866,0.46830985915492956,0.5033557046979866,0.5290611028315947,0.5769230769230769,0.5952380952380952,0.0017605633802816902,0.06878306878306878,0.12941176470588237,22.487171747660728,0.20588235294117646,0.14042126379137412,0.06802721088435375,0.13969465648854962,0.0911062906724512,0.07575757575757576,0.12974683544303797,0.13670886075949368,0.2992957746478873,0.5764705882352941,0.6621621621621622,0.24295774647887325,0.38405797101449274,0.4380165289256198,0.45598591549295775,,0.0017605633802816902,,,,0.33557046979865773,0.58,,0.301056338028169,,0.4674764084507041,0.53357,0.4675912751677853,0.15846153846153846,0.15870570107858242,0.2109704641350211,0.31645569620253167,10.59100529100529,24.6,0.30567226890756305,65.0,324.0,106.0,43.0,34.0,19.0,13.0,22.0,14.0,7.0,14.0,8.0,1.0,0.6090225563909775,0.6721991701244814,0.09733700642791551,0.13738019169329074,0.15593220338983052,0.0856353591160221,0.06712962962962964,0.06578947368421052,0.1643192488262911,0.5714285714285714,0.45918367346938777,0.6074766355140186,37.0,115.0,55.0,50.0,4.0,23.0,32.0,16.0,16.0,11.0,20.0,14.0,0.514018691588785,0.514018691588785,0.12318840579710146,0.43243243243243246,0.08,0.08949416342412451,0.444015444015444,0.444015444015444,0.8608695652173913,0.5692307692307692,,9.0,,,0.15734265734265734,,,,,16.0,15.0,5.0,16.0,5.0,8.0,9.0,21.0,19.0,,1.0,5.0,,7.0,0.05154639175257732,0.33962264150943394,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,False,,,,,,,,,0.13513513513513514,,,1.0,,
