EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,ThreePtAssists,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BlockingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls
101122,1610612754,Danny Granger,Danny Granger,101122,IND,3179.0,53,-10,96,102,38,32,10,198,3,5,1.0,1.0,2.0,2.0,1.0,7,1.0,2.0,6.0,1.0,3.0,4,14,2.0,7.0,5,19,103,3.0,2.0,2.0,1.0,7,1.0,3.0,3.0,8.0,8.0,3.0,3.0,6.0,2.0,3.0,1.0,1,1.0,2,2.0,1.0,5,2.0,8,2.0,10,2,2.0,2,2.0,2.0,4,1.0,3.0,2,1.0,5,1.0,6,1.0,2.0,8.0,38,1.0,2.0,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.25,0.3958333333333333,0.25,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.4,0.5,26.168224299065418,0.5,0.4,0.14705882352941177,0.06896551724137931,0.09090909090909091,0.13333333333333333,0.044444444444444446,0.2,0.25,0.2,1.0,0.23809523809523808,0.6,1.0,0.09523809523809523,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2,0.5,0.3,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.49627619047619054,0.41535,0.47557499999999997,0.045454545454545456,0.06666666666666667,0.10526315789473684,0.42105263157894735,10.971428571428572,25.228571428571424,0.3958333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1899,1610612754,James Posey,James Posey,1899,IND,4689.0,78,-18,153,157,45,61,14,310,3,3,,2.0,2.0,,,2,2.0,6.0,16.0,2.0,4.0,3,5,6.0,18.0,2,26,149,1.0,,,2.0,2,2.0,5.0,,10.0,,18.0,,16.0,6.0,,,1,,3,,6.0,5,2.0,13,,13,2,,2,4.0,,6,,1.0,13,2.0,4,,4,,,10.0,45,1.0,,1.0,0.3333333333333333,0.4,0.3333333333333333,0.6,1.0,0.5217391304347826,0.7142857142857143,0.5416666666666666,,0.7142857142857143,0.782608695652174,,,,17.54385964912281,0.3333333333333333,0.4,0.10638297872340426,,0.3157894736842105,0.16666666666666666,,,0.23076923076923078,0.05,0.25,0.13043478260869565,1.0,1.0,,0.08695652173913043,,,0.08695652173913043,0.6956521739130435,0.375,0.375,1.0,,0.2857142857142857,1.0,0.5714285714285714,0.5,0.9130434782608695,0.375,0.5537590909090909,0.5295000000000001,0.6070857142857143,0.041666666666666664,,,0.38461538461538464,9.059999999999999,25.87777777777778,0.29411764705882354,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.3333333333333333,1.0,0.25,0.5,0.14285714285714285,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,14506.0,242,-4,457,468,120,109,73,925,13,25,18.0,3.0,5.0,5.0,1.0,3,,,,,,16,33,,,4,36,490,22.0,2.0,18.0,4.0,7,,,2.0,10.0,18.0,,,,,1.0,3.0,5,1.0,12,34.0,10.0,24,6.0,40,45.0,85,7,3.0,1,,1.0,1,,,26,,15,3.0,4,1.0,1.0,10.0,120,2.0,1.0,,,,,0.48484848484848486,0.5714285714285714,0.48484848484848486,0.5714285714285714,0.5142857142857142,0.391304347826087,0.625,,0.030303030303030304,0.04,,6.486486486486487,1.0,0.375,0.15894039735099338,0.192090395480226,0.16666666666666666,0.16113744075829384,0.18333333333333332,0.23636363636363636,0.075,0.16901408450704225,0.15384615384615385,0.7575757575757576,0.52,0.5416666666666666,0.15151515151515152,0.09090909090909091,0.3333333333333333,0.3333333333333333,,,,,,0.8181818181818182,0.7142857142857143,0.6,,,0.7575757575757576,,0.5341242424242425,0.5451454545454546,0.5230714285714286,0.029411764705882353,0.029411764705882353,0.5,0.2777777777777778,4.287878787878788,,0.26258205689277897,,,,,14.0,2.0,1.0,4.0,,,16.0,5.0,,,,2.0,0.4375,0.875,0.225,0.1702127659574468,0.46153846153846156,,,,,6.0,2.0,8.0,16.0,1.0,1.0,1.0,10.0,1.0,1.0,3.0,8.0,1.0,4.0,3.0,1.0,4.0,1.0,0.36363636363636365,0.36363636363636365,0.058823529411764705,0.15873015873015872,0.14893617021276595,0.18666666666666668,0.2,0.08695652173913043,0.0625,0.25,0.4,0.4,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,19463.0,324,-15,617,616,182,165,78,1233,4,8,,2.0,3.0,26.0,14.0,42,3.0,15.0,50.0,5.0,16.0,28,76,15.0,53.0,17,118,651,6.0,,7.0,7.0,24,5.0,16.0,5.0,34.0,50.0,24.0,21.0,49.0,15.0,2.0,33.0,46,14.0,105,4.0,7.0,24,,31,7.0,38,14,5.0,12,10.0,6.0,22,3.0,5.0,26,2.0,32,1.0,23,9.0,3.0,34.0,182,1.0,3.0,0.5333333333333333,0.2830188679245283,0.3125,0.28846153846153844,0.3684210526315789,0.2916666666666667,0.39147286821705424,0.3625,0.4244604316546763,0.2916666666666667,0.3953488372093023,0.4108527131782946,0.02631578947368421,0.125,,22.36111111111111,0.5454545454545454,,0.1218274111675127,0.018018018018018018,0.09722222222222222,0.11524163568773234,0.023026315789473683,0.02857142857142857,0.2,0.11702127659574468,0.2222222222222222,0.06201550387596899,0.5,0.5714285714285714,0.20155038759689922,0.32558139534883723,0.3333333333333333,0.34146341463414637,0.023255813953488372,0.3875968992248062,0.3,0.3125,0.5333333333333333,,0.075,0.6666666666666666,0.4,0.3125,0.4728682170542636,0.30612244897959184,0.47280314960629916,0.5117142857142857,0.45316184210526317,0.0661764705882353,0.10843373493975904,0.059322033898305086,0.288135593220339,13.080263157894738,26.094339622641506,0.29497568881685576,,,6.0,6.0,6.0,13.0,4.0,9.0,3.0,6.0,12.0,,2.0,1.0,,,0.10714285714285714,0.1111111111111111,0.05660377358490566,0.05555555555555555,0.25,,0.5,,,,10.0,2.0,2.0,9.0,3.0,16.0,3.0,,4.0,2.0,2.0,2.0,,,,,,0.3333333333333333,0.2916666666666667,,0.036585365853658534,0.017241379310344827,0.010638297872340425,0.05357142857142857,,0.05063291139240506,,0.38461538461538464,0.38461538461538464,0.07142857142857142,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.03773584905660377,0.023809523809523808,0.04,0.1,0.16666666666666666,1.0,,,,,,,,,,,,,,True,,,,,,,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,35332.0,589,-37,1127,1148,374,384,137,2275,31,54,4.0,6.0,12.0,51.0,34.0,70,34.0,1.0,5.0,1.0,3.0,86,175,14.0,39.0,69,283,1194,13.0,3.0,17.0,17.0,43,4.0,10.0,27.0,73.0,122.0,39.0,3.0,5.0,1.0,13.0,28.0,33,12.0,71,3.0,19.0,35,7.0,61,4.0,65,20,9.0,12,19.0,5.0,31,3.0,8.0,70,1.0,72,5.0,90,41.0,6.0,73.0,374,12.0,5.0,0.9285714285714286,0.358974358974359,0.4,0.358974358974359,0.49142857142857144,0.3953488372093023,0.5,0.4339622641509434,0.5570866141732284,0.5,0.5214285714285715,0.1822429906542056,0.07428571428571429,0.16666666666666666,0.0784313725490196,21.923076923076923,0.3870967741935484,0.14285714285714285,0.09408602150537634,0.007462686567164179,0.1292517006802721,0.10404624277456648,0.00749063670411985,0.008,0.07608695652173914,0.12121212121212122,0.16666666666666666,0.2523364485981308,0.5740740740740741,0.6888888888888889,0.2383177570093458,0.32710280373831774,0.4857142857142857,0.4857142857142857,0.1588785046728972,0.02336448598130841,0.2,0.2,1.0,0.26666666666666666,0.22641509433962265,0.5,0.05660377358490566,0.3333333333333333,0.43457943925233644,0.2,0.4847025700934578,0.49865,0.4585801886792454,0.17338709677419356,0.1971153846153846,0.06007067137809187,0.2579505300353357,10.342857142857143,23.851282051282052,0.3318544809228039,2.0,7.0,,2.0,50.0,5.0,,11.0,1.0,7.0,23.0,4.0,5.0,,2.0,3.0,0.29069767441860467,0.29069767441860467,0.06956521739130435,0.11965811965811966,0.41935483870967744,0.13333333333333333,,0.1320754716981132,0.05,2.0,21.0,7.0,,5.0,5.0,11.0,1.0,,,2.0,1.0,4.0,6.0,4.0,1.0,7.0,5.0,0.5384615384615384,0.4666666666666667,,0.007575757575757576,0.008928571428571428,0.006060606060606061,,0.02040816326530612,,0.7142857142857143,0.4117647058823529,0.44680851063829785,0.23529411764705882,0.5,,,,,3.0,2.0,6.0,3.0,8.0,,,,,0.19047619047619047,,,13.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.38235294117647056,0.38235294117647056,0.9230769230769231,1.0,0.42857142857142855,True,,,,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,10629.0,177,12,332,336,104,123,35,668,11,18,6.0,1.0,4.0,25.0,1.0,3,,,1.0,,,23,46,,1.0,16,62,337,8.0,1.0,11.0,6.0,13,,,11.0,23.0,32.0,,,1.0,,6.0,8.0,11,7.0,25,11.0,7.0,18,3.0,28,13.0,41,1,1.0,4,5.0,3.0,9,1.0,3.0,24,2.0,22,1.0,23,10.0,3.0,23.0,104,,3.0,,,,,0.5,0.46153846153846156,0.48936170212765956,0.46153846153846156,0.543859649122807,0.6111111111111112,0.6052631578947368,0.02127659574468085,0.13043478260869565,0.16666666666666666,0.12,17.83783783783784,0.4444444444444444,0.2,0.15126050420168066,0.09243697478991597,0.13725490196078433,0.14705882352941177,0.08843537414965986,,0.25,0.12,0.09090909090909091,0.3829787234042553,0.6111111111111112,0.7333333333333333,0.5319148936170213,0.06382978723404255,0.3333333333333333,0.3333333333333333,,0.02127659574468085,,,,0.75,0.3076923076923077,0.25,,,0.40425531914893614,,0.44998829787234046,0.5124,0.43664615384615385,0.18518518518518517,0.18867924528301888,0.1774193548387097,0.3709677419354839,6.056521739130434,26.7,0.3132530120481928,,,,,14.0,3.0,,,,1.0,15.0,3.0,1.0,,,1.0,0.30434782608695654,0.35,0.12195121951219512,0.15,0.45454545454545453,,,,,3.0,11.0,5.0,6.0,3.0,,1.0,2.0,,1.0,1.0,1.0,,12.0,11.0,1.0,12.0,6.0,0.625,0.625,,0.07142857142857142,0.17647058823529413,0.1111111111111111,0.06666666666666667,0.07692307692307693,0.05555555555555555,0.5,0.44,0.5,,0.5,,,,,1.0,,2.0,,3.0,,,,,0.18181818181818182,,,,,,,,,,,,,,,,True,,,,,,,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,2448.0,41,-3,77,79,8,24,8,156,1,5,,,1.0,2.0,3.0,8,1.0,1.0,3.0,,,4,15,1.0,4.0,3,14,66,1.0,,2.0,,2,,,,,8.0,3.0,,3.0,1.0,1.0,4.0,7,3.0,17,,,2,,2,1.0,3,4,1.0,2,1.0,,3,,1.0,2,,3,,5,3.0,,,8,,,1.0,0.25,,0.25,0.26666666666666666,,0.2894736842105263,,0.3333333333333333,1.0,,0.21052631578947367,0.06666666666666667,,0.5,27.272727272727273,0.6666666666666666,,0.08333333333333333,,,0.05555555555555555,0.024390243902439025,,,,,0.2631578947368421,0.2,0.2,0.10526315789473684,0.42105263157894735,0.375,0.375,0.05263157894736842,0.15789473684210525,0.3333333333333333,0.5,1.0,,0.5,,,,0.47368421052631576,0.3333333333333333,0.48590789473684215,0.413,0.40165,0.14285714285714285,0.17647058823529413,0.14285714285714285,,11.193333333333333,25.725,0.1038961038961039,,,,,,3.0,,3.0,,2.0,1.0,,,,,,,,0.2222222222222222,,,,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,0.09090909090909091,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,1.0,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,3375.0,56,-3,105,107,30,46,12,212,1,6,3.0,,,1.0,1.0,4,,,,,,2,11,,,1,5,105,3.0,1.0,3.0,,1,,,,,2.0,,,,,2.0,5.0,5,3.0,10,5.0,3.0,8,,11,8.0,19,3,2.0,1,2.0,,3,,,11,1.0,2,,2,1.0,,,30,1.0,,,,,,0.18181818181818182,,0.18181818181818182,,0.20833333333333334,0.375,,,0.18181818181818182,0.3333333333333333,,12.5,0.3333333333333333,,0.26666666666666666,0.1388888888888889,0.21428571428571427,0.25,0.1568627450980392,0.09090909090909091,0.3333333333333333,0.29411764705882354,,0.5454545454545454,0.16666666666666666,0.25,0.09090909090909091,0.36363636363636365,0.25,0.25,,,,,,1.0,,,,,0.5454545454545454,,0.49153636363636366,0.5878,0.4011,0.08333333333333333,0.08333333333333333,0.6,,7.345454545454545,,0.2857142857142857,,,,,2.0,,,1.0,,1.0,5.0,1.0,,,,,0.5,1.0,0.14285714285714285,0.23076923076923078,,,,,,1.0,,1.0,2.0,,,2.0,3.0,,2.0,,,,1.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,,0.2,0.18181818181818182,0.14285714285714285,0.25,,0.2857142857142857,,,,1.0,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,11060.0,184,-17,352,371,164,178,40,723,10,15,2.0,6.0,7.0,14.0,8.0,21,2.0,4.0,12.0,2.0,6.0,23,50,4.0,14.0,25,83,394,3.0,,5.0,13.0,26,2.0,6.0,14.0,46.0,36.0,6.0,6.0,11.0,4.0,3.0,20.0,27,10.0,61,3.0,3.0,7,1.0,11,3.0,14,4,3.0,11,1.0,3.0,12,1.0,8.0,5,,20,,29,6.0,6.0,46.0,164,2.0,6.0,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.46,0.5,0.453125,0.5,0.5197368421052632,0.625,0.5625,0.21875,0.06,0.13333333333333333,0.07142857142857142,22.0,0.9166666666666666,0.0625,0.0603448275862069,0.02459016393442623,0.05660377358490566,0.05917159763313609,0.019230769230769232,0.02564102564102564,0.03125,0.023255813953488372,,0.234375,0.6666666666666666,0.7692307692307693,0.21875,0.328125,0.38095238095238093,0.38095238095238093,0.03125,0.1875,0.3333333333333333,0.3333333333333333,0.5,0.5,0.21875,0.8571428571428571,0.1875,0.3333333333333333,0.453125,0.36363636363636365,0.45870555555555553,0.5547500000000001,0.4221338709677419,0.08571428571428572,0.10714285714285714,0.060240963855421686,0.5542168674698795,10.879999999999997,26.357142857142858,0.4659090909090909,,,1.0,1.0,10.0,7.0,5.0,1.0,1.0,8.0,2.0,1.0,3.0,5.0,,,0.21739130434782608,0.22727272727272727,0.12195121951219512,0.06818181818181818,0.3,,0.25,,,1.0,5.0,1.0,2.0,2.0,1.0,9.0,,,1.0,,2.0,,,,,,,0.3333333333333333,0.625,,,0.030303030303030304,0.02,,,0.03225806451612903,,0.35714285714285715,0.38461538461538464,0.25,0.5,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,14135.0,236,-30,458,460,184,168,49,918,13,20,7.0,6.0,8.0,11.0,7.0,14,1.0,1.0,2.0,,,25,45,1.0,3.0,14,67,486,8.0,3.0,11.0,7.0,15,,1.0,4.0,18.0,22.0,3.0,,2.0,1.0,2.0,13.0,20,6.0,47,10.0,10.0,21,6.0,37,18.0,55,5,3.0,7,9.0,2.0,16,2.0,6.0,20,,15,1.0,19,8.0,2.0,18.0,184,5.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.5555555555555556,0.4666666666666667,0.5520833333333334,0.4375,0.5877192982456141,0.55,0.47368421052631576,0.0625,0.044444444444444446,0.05,0.09090909090909091,14.174757281553397,0.4375,0.2608695652173913,0.13725490196078433,0.06756756756756757,0.18518518518518517,0.1497584541062802,0.0825242718446602,0.08695652173913043,0.15,0.09523809523809523,0.25,0.4166666666666667,0.65,0.6842105263157895,0.22916666666666666,0.2916666666666667,0.5,0.5,0.020833333333333332,0.041666666666666664,0.5,0.5,1.0,0.875,0.5,0.75,,,0.4791666666666667,0.5,0.4991812500000001,0.5769,0.517409375,0.14545454545454545,0.15384615384615385,0.16417910447761194,0.26865671641791045,8.08,24.166666666666668,0.4017467248908297,,1.0,,,28.0,7.0,3.0,2.0,5.0,5.0,12.0,3.0,1.0,,,1.0,0.56,0.6086956521739131,0.18,0.16666666666666666,0.6153846153846154,,,0.0625,,4.0,5.0,4.0,4.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,,12.0,9.0,3.0,12.0,6.0,0.5,0.5,0.058823529411764705,0.1206896551724138,0.08333333333333333,0.045454545454545456,0.06451612903225806,0.18518518518518517,0.05263157894736842,0.5,0.45454545454545453,0.5,0.42857142857142855,0.5714285714285714,,,,,,2.0,,,1.0,,,,,0.6,,,,,,,,,,,,,,,,True,,,,,,,
