EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,Charge Fouls Drawn,PenaltyArc3FGM,StepOutOfBoundsTurnovers,PenaltyArc3Accuracy,LongMidRangePctBlocked,SecondChanceCorner3FGM,HeaveMakes,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedLongMidRange,on,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips
2571,1610612761,Leandro Barbosa,Leandro Barbosa,2571,TOR,12515.0,209,34,392,395,118.0,156,68,787,28.0,50.0,6.0,10.0,6.0,13.0,4.0,21.0,12.0,38.0,76.0,10.0,38.0,23.0,129.0,404,3.0,4.0,11.0,10.0,18.0,17.0,8.0,40.0,42.0,9.0,17.0,3.0,20.0,28.0,11.0,4.0,64.0,7.0,12.0,15.0,4.0,,7.0,7.0,17.0,22.0,,29.0,1.0,40.0,118.0,1.0,0.2631578947368421,0.2571428571428571,0.5,0.75,0.5555555555555556,0.4649122807017544,0.375,0.45714285714285713,0.504,0.38461538461538464,0.5,0.3333333333333333,27.848101265822784,0.058823529411764705,0.059880239520958084,,0.11627906976744186,0.43859649122807015,0.56,0.6363636363636364,0.11403508771929824,0.46153846153846156,0.46153846153846156,0.18421052631578946,0.19047619047619047,0.19047619047619047,0.2857142857142857,0.6,0.34285714285714286,0.7719298245614035,0.17647058823529413,0.5237171171171172,0.5296388888888889,0.49640781249999993,0.08527131782945736,0.31007751937984496,6.2671052631578945,26.22631578947368,0.3010204081632653,2.0,2.0,4.0,13.0,6.0,17.0,4.0,1.0,5.0,,4.0,1.0,8.0,4.0,34.0,21.0,2.0,3.0,8.0,,8.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,9.0,7.0,2.0,3.0,1.0,2.0,,,4.0,1.0,,3.0,14.0,,,,,1.0,0.4473684210526316,0.4594594594594595,0.7,0.125,0.23529411764705882,,0.10526315789473684,0.12,0.15384615384615385,,0.42857142857142855,0.08,0.014598540145985401,0.0625,0.010526315789473684,0.015151515151515152,0.029411764705882353,,0.045454545454545456,0.08571428571428572,,0.03636363636363636,0.5,0.11403508771929824,0.3076923076923077,0.36363636363636365,0.25,0.3333333333333333,0.14912280701754385,0.35294117647058826,0.35294117647058826,1.0,0.25,0.16666666666666666,1.0,,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,0.2,0.11290322580645161,0.16279069767441862,2.0,3.0,,1.0,,4.0,,,,,,,1.0,2.0,1.0,1.0,,0.047619047619047616,,1.0,3.0,1.0,0.25,,1.0,1.0,0.25,1.0,,,True,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,6612.0,110,13,209,202,50.0,37,32,411,6.0,9.0,,,3.0,10.0,,,,13.0,28.0,,,6.0,32.0,192,1.0,3.0,2.0,2.0,6.0,,1.0,5.0,6.0,,,,4.0,4.0,1.0,3.0,8.0,9.0,21.0,29.0,4.0,,4.0,6.0,18.0,5.0,,8.0,,5.0,50.0,,,,0.4642857142857143,0.3333333333333333,0.3333333333333333,0.4642857142857143,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,14.227642276422765,0.15517241379310345,0.18292682926829268,0.17647058823529413,0.17857142857142858,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.35714285714285715,0.3,0.3333333333333333,,,,,,,0.32142857142857145,,0.48220357142857134,0.604,0.3906,0.0625,0.15625,9.489285714285714,,0.23923444976076555,1.0,3.0,4.0,9.0,,,,,,,,,,,20.0,,2.0,,2.0,,,,,5.0,6.0,6.0,8.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,1.0,4.0,2.0,,2.0,,4.0,0.7692307692307693,0.8333333333333334,,,,,0.07142857142857142,,0.1111111111111111,,,0.6,0.0684931506849315,0.25,0.06930693069306931,0.13043478260869565,,0.06666666666666667,0.07692307692307693,0.25,0.25,0.07692307692307693,0.6666666666666666,0.32142857142857145,0.4444444444444444,0.5,0.75,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,0.12903225806451613,0.12903225806451613,,,2.0,,,1.0,2.0,1.0,,0.07142857142857142,0.10526315789473684,0.5,1.0,1.0,4.0,,1.0,0.07142857142857142,,,,,,0.1,,,,,,,True,,,,,,,
201573,1610612761,Jerryd Bayless,Jerryd Bayless,201573,TOR,14144.0,236,-10,436,436,102.0,132,72,872,14.0,23.0,3.0,5.0,10.0,22.0,6.0,17.0,1.0,29.0,52.0,9.0,28.0,16.0,101.0,457,3.0,6.0,6.0,7.0,11.0,4.0,6.0,23.0,42.0,,17.0,6.0,32.0,40.0,11.0,12.0,88.0,10.0,13.0,15.0,16.0,1.0,29.0,8.0,20.0,22.0,1.0,25.0,2.0,23.0,102.0,2.0,0.32142857142857145,0.32142857142857145,0.5576923076923077,0.5,0.6363636363636364,0.53125,0.42857142857142855,0.5666666666666667,0.5494505494505495,0.42857142857142855,0.5789473684210527,0.35,23.032629558541267,0.07462686567164178,0.07262569832402235,,0.11864406779661017,0.2875,0.6086956521739131,0.6666666666666666,0.275,0.45454545454545453,0.47619047619047616,0.2125,0.35294117647058826,0.375,0.3333333333333333,0.6,0.06666666666666667,0.6375,0.35294117647058826,0.52021375,0.5000166666666667,0.5102300000000001,0.0594059405940594,0.22772277227722773,10.00576923076923,24.353571428571424,0.23394495412844038,1.0,3.0,5.0,7.0,3.0,11.0,,1.0,3.0,,1.0,,1.0,1.0,16.0,27.0,,,3.0,1.0,8.0,5.0,9.0,2.0,3.0,,2.0,,11.0,6.0,5.0,13.0,11.0,2.0,4.0,1.0,11.0,3.0,,1.0,11.0,1.0,,1.0,,6.0,0.27586206896551724,0.27586206896551724,1.0,,0.25,0.03571428571428571,0.057692307692307696,0.08695652173913043,,0.058823529411764705,0.4482758620689655,,0.0125,0.06666666666666667,0.00975609756097561,,0.02857142857142857,0.01639344262295082,0.06818181818181818,0.08823529411764706,,,0.42857142857142855,0.0875,0.7142857142857143,0.7142857142857143,0.2,0.1,0.1375,0.2727272727272727,0.2727272727272727,1.0,1.0,0.42857142857142855,0.3333333333333333,1.0,,0.14285714285714285,,,0.2,0.3333333333333333,0.12359550561797752,0.18032786885245902,,3.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,9.0,,1.0,,,,1.0,,,,0.045454545454545456,,,,,,,True,,,,,,,
202334,1610612761,Ed Davis,Ed Davis,202334,TOR,10953.0,183,-17,347,354,87.0,136,66,701,15.0,33.0,4.0,8.0,3.0,8.0,,,,23.0,52.0,,,5.0,51.0,357,7.0,15.0,14.0,6.0,13.0,,1.0,13.0,16.0,,,,5.0,5.0,4.0,,10.0,22.0,29.0,51.0,6.0,,12.0,9.0,15.0,6.0,,11.0,,13.0,87.0,,,,0.4423076923076923,0.4666666666666667,0.46153846153846156,0.4423076923076923,0.4666666666666667,0.46153846153846156,0.4473684210526316,0.4375,0.4642857142857143,,16.0092807424594,0.21359223300970873,0.17985611510791366,0.21739130434782608,0.24489795918367346,0.6346153846153846,0.45454545454545453,0.5769230769230769,0.15384615384615385,0.375,0.375,,,,0.6153846153846154,0.5,,0.6346153846153846,,0.5219673076923077,0.5364,0.512623076923077,0.27450980392156865,0.2549019607843137,5.190384615384616,,0.2507204610951009,5.0,12.0,5.0,11.0,,,,,,,,,,,30.0,,10.0,,7.0,,,,1.0,18.0,3.0,4.0,22.0,2.0,6.0,4.0,2.0,6.0,3.0,3.0,1.0,2.0,1.0,,,,6.0,4.0,1.0,4.0,,,0.6521739130434783,0.8333333333333334,,,,,0.1346153846153846,0.21212121212121213,,,0.5,0.25,0.11320754716981132,0.08333333333333333,0.11578947368421053,0.136986301369863,0.07142857142857142,0.10344827586206896,0.16129032258064516,0.07692307692307693,0.1,0.09090909090909091,0.7333333333333333,0.21153846153846154,0.45454545454545453,0.45454545454545453,0.4,0.6666666666666666,,,,,,0.8,0.4166666666666667,0.2,,,,,,,0.10526315789473684,0.10526315789473684,,,4.0,2.0,,1.0,3.0,1.0,,0.12903225806451613,0.10526315789473684,0.25,,,2.0,,2.0,,0.16666666666666666,,,,,,,,,,2.0,,True,,,,,,,
201949,1610612761,James Johnson,James Johnson,201949,TOR,4814.0,80,-17,145,147,21.0,24,20,292,8.0,10.0,2.0,2.0,2.0,4.0,,1.0,,10.0,17.0,2.0,3.0,5.0,31.0,153,,1.0,1.0,2.0,3.0,,1.0,5.0,8.0,,1.0,,10.0,12.0,9.0,1.0,26.0,2.0,5.0,9.0,1.0,,4.0,3.0,7.0,4.0,,8.0,1.0,5.0,21.0,1.0,0.6666666666666666,0.6666666666666666,0.5882352941176471,,0.6666666666666666,0.65,,0.6666666666666666,0.6458333333333334,0.25,0.625,0.15,16.568047337278106,0.03571428571428571,0.06756756756756757,,0.038461538461538464,0.5,0.8,0.8,0.2,0.5,0.5,0.05,,,0.6666666666666666,1.0,,0.65,,0.5845300000000001,0.4278,0.6672666666666668,0.03225806451612903,0.16129032258064516,5.658823529411765,23.566666666666663,0.14482758620689656,,1.0,,3.0,2.0,2.0,,,,,,,,,12.0,6.0,,,,,2.0,1.0,,4.0,3.0,,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,,,,,3.0,1.0,,1.0,1.0,,0.6,0.6,1.0,,,,,,,,0.75,,0.07692307692307693,0.16666666666666666,0.06557377049180328,0.13043478260869565,,0.05555555555555555,0.05555555555555555,0.07142857142857142,0.5,0.125,0.75,0.15,,,,,0.1,1.0,1.0,1.0,,1.0,,,,,,,,,0.13043478260869565,0.15,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,
202178,1610612761,Sundiata Gaines,Sundiata Gaines,202178,TOR,349.0,6,2,10,10,,6,4,20,,,,,,,,1.0,,,,,1.0,,,6,,,,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.142857142857142,,,,,,,,,,,1.0,,,,,,1.0,,0.4371,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202374,1610612761,Solomon Alabi,Solomon Alabi,202374,TOR,1182.0,20,1,35,38,17.0,24,6,73,1.0,1.0,,,,1.0,,,,1.0,3.0,,,,2.0,40,1.0,1.0,2.0,,1.0,,,,2.0,,,,1.0,1.0,1.0,,2.0,2.0,4.0,8.0,,,,1.0,1.0,,,,,,17.0,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,7.142857142857143,0.16666666666666666,0.25,0.2,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.48100000000000004,,0.3828,1.0,,9.033333333333333,,0.4857142857142857,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.16666666666666666,0.5,0.2222222222222222,0.3333333333333333,0.25,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,,0.3333333333333333,0.25,1.0,,,,,,,0.5,,,,,,,,,,,,True,,,,,,,
2501,1610612761,Reggie Evans,Reggie Evans,2501,TOR,1191.0,20,6,35,36,2.0,13,9,71,3.0,3.0,,,,,,,,3.0,3.0,,,,6.0,38,2.0,2.0,4.0,,,,,,2.0,,,,,,,,,3.0,5.0,8.0,,,,,,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,6.666666666666666,0.23076923076923078,0.25,0.25,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,1.0,,0.44606666666666667,0.39435,,0.6666666666666666,,2.2666666666666666,,0.05714285714285714,2.0,2.0,,,,,,,,,,,,,4.0,,2.0,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,1.0,0.14285714285714285,0.3333333333333333,0.10526315789473684,0.25,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,True,,,,,,,
201234,1610612761,Trey Johnson,Trey Johnson,201234,TOR,414.0,7,-1,11,11,1.0,8,4,22,,,,,,2.0,,,,,2.0,,1.0,,,12,,,,,,,,,,,,,2.0,2.0,1.0,1.0,4.0,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,20.0,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,0.47454999999999997,,,,,16.5,23.4,0.09090909090909091,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.1,,,0.2,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201582,1610612761,Alexis Ajinca,Alexis Ajinca,201582,TOR,1632.0,27,-6,50,53,7.0,11,3,103,1.0,2.0,,,1.0,5.0,,2.0,1.0,2.0,8.0,,2.0,3.0,7.0,48,,1.0,,,,1.0,,,,,2.0,,,,,,,4.0,6.0,7.0,2.0,,2.0,3.0,6.0,3.0,,4.0,,,7.0,,,,0.25,,,0.2,,,0.2916666666666667,,,0.2,26.41509433962264,0.16666666666666666,0.16666666666666666,,0.08333333333333333,0.2,0.5,0.5,0.5,0.2,0.2,0.2,,,,,1.0,0.4,,0.48684000000000005,0.6466,0.5721,,,11.975000000000001,24.3,0.14,,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,1.0,,,,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,0.5,0.06666666666666667,0.16666666666666666,0.058823529411764705,,0.25,,0.42857142857142855,,1.0,,1.0,0.1,,,,1.0,,,,,,1.0,,,,,,,,,0.16666666666666666,0.2,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,True,,,,,,,
2648,1610612761,Ronald Dupree,Ronald Dupree,2648,TOR,223.0,4,1,7,9,3.0,9,1,16,,1.0,,,,1.0,,,,,2.0,,,,,7,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,25.0,,,,,0.5,,,0.5,,,,,,,,,0.5,,0.4228,,0.3874,,,11.299999999999999,,0.42857142857142855,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101127,1610612761,Jarrett Jack,Jarrett Jack,101127,TOR,19738.0,329,-69,643,649,170.0,209,81,1292,16.0,33.0,3.0,12.0,10.0,27.0,2.0,17.0,8.0,42.0,93.0,3.0,22.0,38.0,131.0,742,3.0,8.0,8.0,6.0,18.0,10.0,16.0,31.0,70.0,3.0,17.0,2.0,46.0,57.0,25.0,13.0,125.0,27.0,32.0,38.0,11.0,1.0,33.0,11.0,24.0,37.0,5.0,44.0,5.0,31.0,170.0,4.0,0.13636363636363635,0.13636363636363635,0.45161290322580644,0.375,0.3333333333333333,0.4043478260869565,0.2727272727272727,0.26785714285714285,0.4770992366412214,0.3333333333333333,0.4166666666666667,0.19130434782608696,22.13225371120108,0.13106796116504854,0.1183206106870229,0.045454545454545456,0.2318840579710145,0.28695652173913044,0.48484848484848486,0.5517241379310345,0.23478260869565218,0.37037037037037035,0.38461538461538464,0.14782608695652175,0.11764705882352941,0.11764705882352941,0.42857142857142855,0.25,0.2857142857142857,0.4782608695652174,0.11764705882352941,0.48397324561403504,0.4459350000000001,0.4898166666666666,0.061068702290076333,0.2366412213740458,9.210752688172041,25.39545454545454,0.2643856920684292,2.0,4.0,16.0,33.0,1.0,5.0,1.0,,2.0,,2.0,,3.0,1.0,14.0,6.0,,,7.0,,11.0,7.0,8.0,5.0,4.0,1.0,6.0,,14.0,7.0,7.0,22.0,15.0,7.0,4.0,2.0,10.0,1.0,1.0,7.0,16.0,,,,,3.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.1,,0.07526881720430108,0.12121212121212122,0.06060606060606061,,0.6666666666666666,0.07142857142857142,0.0211864406779661,0.07142857142857142,0.020477815699658702,0.02666666666666667,,0.03409090909090909,0.11267605633802817,0.05405405405405406,0.10526315789473684,,0.1875,0.28695652173913044,0.48484848484848486,0.5161290322580645,0.125,0.2,0.043478260869565216,0.2,0.2,1.0,0.5,0.36363636363636365,0.5,,0.09090909090909091,0.18181818181818182,,,0.07142857142857142,,0.12698412698412698,0.15384615384615385,2.0,4.0,1.0,1.0,1.0,5.0,,,,0.017543859649122806,,,,3.0,1.0,5.0,,,0.058823529411764705,2.0,1.0,1.0,0.125,0.037037037037037035,,,,,,,False,,,,,,,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,49705.0,828,-59,1616,1614,400.0,448,199,3230,51.0,84.0,8.0,18.0,28.0,66.0,21.0,71.0,16.0,109.0,217.0,30.0,99.0,37.0,345.0,1802,19.0,37.0,61.0,18.0,45.0,20.0,9.0,54.0,94.0,9.0,71.0,21.0,22.0,34.0,7.0,10.0,80.0,79.0,114.0,144.0,32.0,7.0,52.0,36.0,83.0,45.0,2.0,58.0,3.0,54.0,399.0,2.0,0.30303030303030304,0.30303030303030304,0.5023041474654378,0.5135135135135135,0.4,0.4873417721518987,0.5283018867924528,0.34615384615384615,0.5058651026392962,0.5350877192982456,0.375,0.31329113924050633,21.277747698971307,0.14389799635701275,0.14366197183098592,0.18064516129032257,0.12745098039215685,0.26582278481012656,0.6071428571428571,0.6710526315789473,0.2088607594936709,0.42424242424242425,0.4307692307692308,0.22468354430379747,0.29577464788732394,0.29577464788732394,0.27692307692307694,0.4444444444444444,0.24615384615384617,0.5791139240506329,0.29577464788732394,0.5110608280254777,0.5252739130434783,0.49029047619047617,0.17681159420289855,0.1565217391304348,8.678801843317968,24.847474747474756,0.24752475247524752,12.0,21.0,30.0,67.0,9.0,28.0,4.0,1.0,4.0,4.0,12.0,6.0,16.0,3.0,124.0,81.0,18.0,,11.0,1.0,12.0,10.0,5.0,21.0,23.0,12.0,30.0,7.0,15.0,10.0,5.0,20.0,10.0,10.0,9.0,5.0,20.0,1.0,3.0,,28.0,6.0,1.0,6.0,1.0,11.0,0.5688073394495413,0.62,0.9,0.375,0.15,0.010101010101010102,0.05069124423963134,0.09523809523809523,0.029850746268656716,,0.38461538461538464,0.2727272727272727,0.038112522686025406,0.14285714285714285,0.04,0.06153846153846154,0.023809523809523808,0.026595744680851064,0.13157894736842105,0.1568627450980392,0.11864406779661017,0.04375,0.5490196078431373,0.2120253164556962,0.44776119402985076,0.46153846153846156,0.5,0.6785714285714286,0.08860759493670886,0.32142857142857145,0.3333333333333333,1.0,0.8571428571428571,0.39622641509433965,0.5714285714285714,0.08333333333333333,0.07547169811320754,0.22641509433962265,0.3333333333333333,1.0,0.06153846153846154,0.25,0.08579881656804733,0.11764705882352941,5.0,2.0,8.0,5.0,6.0,7.0,5.0,3.0,3.0,0.04597701149425287,0.038461538461538464,0.5,1.0,2.0,4.0,,,0.02040816326530612,0.06818181818181818,1.0,2.0,,0.125,0.015151515151515152,2.0,,0.5,1.0,1.0,,False,1.0,0.03571428571428571,0.01,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,104562.0,1743,-138,3352,3361,677.0,764,415,6713,201.0,296.0,44.0,66.0,42.0,95.0,,,,268.0,466.0,,1.0,120.0,656.0,3808,67.0,114.0,164.0,55.0,95.0,,44.0,154.0,196.0,,,,63.0,77.0,32.0,19.0,168.0,166.0,251.0,432.0,34.0,4.0,65.0,138.0,245.0,150.0,6.0,152.0,14.0,152.0,673.0,13.0,,,0.575107296137339,0.5877192982456141,0.5789473684210527,0.5738758029978587,0.5877192982456141,0.5789473684210527,0.6177024482109228,0.6356589147286822,0.652542372881356,0.0021413276231263384,15.57355631042592,0.14612676056338028,0.1485148514851485,0.1501597444089457,0.1658291457286432,0.6338329764453962,0.6790540540540541,0.7613636363636364,0.20342612419700215,0.4421052631578947,0.44680851063829785,,,,0.6947368421052632,0.6666666666666666,,0.6359743040685225,,0.5352320128479657,0.5682867924528301,0.5409452631578947,0.25,0.2347560975609756,5.944206008583692,24.4,0.2019689737470167,62.0,99.0,25.0,75.0,,1.0,,,,,,,,,340.0,,110.0,,46.0,,14.0,9.0,12.0,159.0,59.0,26.0,181.0,16.0,52.0,38.0,14.0,31.0,16.0,15.0,4.0,6.0,12.0,5.0,20.0,,74.0,84.0,28.0,86.0,10.0,20.0,0.6343283582089553,0.7981220657276995,,,,,0.09871244635193133,0.10810810810810811,0.17333333333333334,,0.47692307692307695,0.2988505747126437,0.12240184757505773,0.15567282321899736,0.11372299872935197,0.2,0.13249211356466878,0.059964726631393295,0.12470588235294118,0.14785992217898833,0.1721311475409836,0.10457516339869281,0.6169154228855721,0.16059957173447537,0.3333333333333333,0.4032258064516129,0.44,0.8333333333333334,0.0021413276231263384,,,,,0.868421052631579,0.6262626262626263,0.06451612903225806,,,,,,,0.14313346228239845,0.1434108527131783,30.0,5.0,20.0,3.0,9.0,24.0,56.0,50.0,10.0,0.07272727272727272,0.07339449541284404,0.5813953488372093,2.0,1.0,26.0,11.0,5.0,0.020833333333333332,0.07017543859649122,5.0,,1.0,,0.010526315789473684,,,,,,,False,,,,2.0,2.0,,
