EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FTDefRebounds,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceCorner3FGA,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,BlockedArc3,Corner3PctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,79401.0,1323,-143.0,2534,2533,746,787,283.0,5067,98.0,170.0,6.0,13.0,37.0,61.0,30.0,84.0,49.0,113.0,5.0,18.0,1.0,5.0,49.0,144.0,4.0,14.0,21.0,50.0,177.0,367.0,54.0,162.0,188.0,704.0,2866,11.0,24.0,4.0,14.0,15.0,49.0,55.0,121.0,22.0,55.0,87.0,263.0,122.0,232.0,96.0,66.0,4.0,1.0,4.0,139.0,48.0,36.0,288.0,56.0,344.0,37.0,19.0,145.0,41.0,102.0,744.0,1.0,20.0,30.0,77.0,107.0,21.0,128.0,7.0,38.0,26.0,12.0,80.0,21.0,54.0,49.0,1.0,26.0,1.0,129.0,7.0,37.0,34.0,1.0,99.0,11.0,2.0,1.0,5.0,179.0,6.0,3.0,12.0,3.0,221.0,23.0,1.0,14.0,81.0,5.0,28.0,6.0,1.0,5.0,6.0,2.0,2.0,259.0,742,18.0,23.0,0.3446327683615819,0.3485714285714286,0.5925925925925926,0.3333333333333333,0.2857142857142857,0.4,0.33544303797468356,0.4822888283378747,0.4583333333333333,0.45454545454545453,0.4877126654064272,0.4473684210526316,0.5,0.5589660743134087,0.5227272727272727,0.5852017937219731,0.30623818525519847,0.09809264305177112,0.1411764705882353,0.13095238095238096,0.008849557522123894,26.1371588523443,0.6201550387596899,0.09322033898305085,0.022222222222222223,0.0911854103343465,0.0036496350364963502,0.09264069264069263,0.01788756388415673,0.031578947368421054,0.007220216606498195,0.026627218934911243,0.004672897196261682,0.05555555555555555,0.10989010989010989,0.10963455149501661,0.09663865546218488,0.07692307692307693,0.027777777777777776,0.3333333333333333,0.32136105860113423,0.5764705882352941,0.6712328767123288,0.32653061224489793,0.15879017013232513,0.35714285714285715,0.410958904109589,0.23333333333333334,0.21361058601134217,0.4336283185840708,0.4375,0.4489795918367347,0.034026465028355386,0.2777777777777778,0.2777777777777778,0.8,0.2722117202268431,0.3402777777777778,0.3402777777777778,0.5714285714285714,0.34210526315789475,0.46153846153846156,0.16666666666666666,0.3684210526315789,0.2857142857142857,0.5,0.3465909090909091,0.6065573770491803,0.028409090909090908,0.2,0.2840909090909091,0.42,0.6275992438563327,0.34532374100719426,0.5135826335877862,0.481875,0.5078638728323699,0.1455160744500846,0.19058823529411764,0.030120481927710843,0.06960227272727272,0.37357954545454547,8.462125340599455,25.59629629629629,0.2943962115232833,,,,,,,,,,,,,,,,,,,,,,,True
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,37751.0,629,-11.0,1222,1213,526,548,151.0,2435,47.0,74.0,4.0,11.0,19.0,32.0,9.0,48.0,16.0,51.0,4.0,14.0,2.0,8.0,34.0,94.0,2.0,4.0,15.0,41.0,72.0,173.0,38.0,108.0,50.0,308.0,1325,7.0,19.0,2.0,4.0,5.0,25.0,26.0,62.0,17.0,49.0,19.0,122.0,66.0,78.0,102.0,12.0,4.0,,,94.0,34.0,18.0,36.0,10.0,46.0,6.0,4.0,19.0,7.0,10.0,102.0,3.0,15.0,23.0,34.0,67.0,18.0,85.0,3.0,26.0,14.0,12.0,17.0,5.0,12.0,12.0,,5.0,,29.0,1.0,10.0,28.0,3.0,71.0,4.0,,2.0,1.0,46.0,2.0,4.0,2.0,1.0,56.0,8.0,,4.0,28.0,,2.0,14.0,8.0,6.0,14.0,5.0,,122.0,522,16.0,2.0,0.4583333333333333,0.4714285714285714,0.8947368421052632,0.35185185185185186,0.5,0.3469387755102041,0.35185185185185186,0.4161849710982659,0.3684210526315789,0.41935483870967744,0.45907473309608543,0.43478260869565216,0.46396396396396394,0.5016501650165016,0.46153846153846156,0.5083333333333333,0.38434163701067614,0.10404624277456648,0.12162162162162163,0.16666666666666666,0.0196078431372549,23.714285714285715,0.5862068965517241,0.08785529715762273,0.035545023696682464,0.13142857142857142,0.01948051948051948,0.10142348754448399,0.03125,0.03759398496240601,0.06060606060606061,0.012738853503184714,0.023809523809523808,0.05737704918032787,0.07317073170731707,0.1267605633802817,0.14285714285714285,0.10204081632653061,0.02054794520547945,0.35714285714285715,0.26334519572953735,0.6351351351351351,0.7230769230769231,0.425531914893617,0.1708185053380783,0.1875,0.225,0.3333333333333333,0.18149466192170818,0.3137254901960784,0.32,0.625,0.0498220640569395,0.2857142857142857,0.2857142857142857,1.0,0.33451957295373663,0.3617021276595745,0.3655913978494624,0.8823529411764706,0.4782608695652174,0.36363636363636365,,0.17391304347826086,0.5,1.0,0.2882882882882883,0.59375,0.07207207207207207,0.25,0.36936936936936937,0.36585365853658536,0.6476868327402135,0.3617021276595745,0.5038464412811388,0.5218849999999999,0.5103896396396398,0.09302325581395349,0.14507772020725387,,0.08116883116883117,0.3961038961038961,8.665317919075145,24.7787037037037,0.43044189852700493,1.0,10.0,2.0,0.009259259259259259,0.010638297872340425,0.2631578947368421,,,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,74328.0,1239,-139.0,2362,2365,505,547,272.0,4727,99.0,170.0,25.0,48.0,17.0,31.0,12.0,22.0,25.0,103.0,6.0,11.0,1.0,2.0,15.0,47.0,1.0,3.0,2.0,11.0,136.0,295.0,21.0,58.0,134.0,469.0,2650,26.0,53.0,1.0,4.0,15.0,70.0,21.0,55.0,3.0,13.0,42.0,93.0,174.0,98.0,63.0,,28.0,,,47.0,15.0,25.0,101.0,8.0,109.0,6.0,2.0,56.0,19.0,26.0,226.0,4.0,56.0,31.0,96.0,142.0,61.0,203.0,11.0,44.0,30.0,14.0,46.0,12.0,32.0,30.0,2.0,14.0,3.0,76.0,5.0,14.0,33.0,,75.0,4.0,,6.0,5.0,122.0,,6.0,2.0,1.0,168.0,15.0,1.0,1.0,79.0,2.0,10.0,42.0,25.0,14.0,45.0,27.0,1.0,92.0,500,12.0,9.0,0.6397058823529411,0.7131147540983607,1.0,0.3620689655172414,0.25,0.23076923076923078,0.3620689655172414,0.4610169491525424,0.49056603773584906,0.38181818181818183,0.4745042492917847,0.4824561403508772,0.375,0.5467289719626168,0.5384615384615384,0.4946808510638298,0.1643059490084986,0.0847457627118644,0.1411764705882353,0.045454545454545456,,18.7779433681073,0.6052631578947368,0.11895910780669144,0.062360801781737196,0.10801393728222997,0.019704433497536946,0.11608775137111517,0.05449591280653951,0.07664233576642336,0.0625,0.051630434782608696,0.013157894736842105,0.08171206225680934,0.09523809523809523,0.17689530685920576,0.107981220657277,0.10810810810810811,0.0650887573964497,0.6,0.48158640226628896,0.5823529411764706,0.678082191780822,0.5959595959595959,0.06232294617563739,0.5454545454545454,0.5714285714285714,0.4166666666666667,0.29178470254957506,0.24271844660194175,0.24271844660194175,0.92,0.031161473087818695,0.5454545454545454,0.5454545454545454,1.0,0.13314447592067988,0.3191489361702128,0.3191489361702128,1.0,0.8421052631578947,0.5208333333333334,0.2,0.05263157894736842,0.3333333333333333,1.0,0.45588235294117646,0.5483870967741935,0.029411764705882353,0.5,0.16176470588235295,0.18181818181818182,0.6458923512747875,0.3191489361702128,0.5354974504249292,0.5950370370370371,0.529297794117647,0.1937799043062201,0.2200557103064067,0.03389830508474576,0.14925373134328357,0.19829424307036247,8.481016949152544,24.598275862068967,0.21380186282811178,,15.0,,,,0.234375,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.015625,0.0392156862745098,0.017543859649122806,,,,,,,True
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,10339.0,172,-25.0,330,332,157,195,32.0,662,5.0,6.0,2.0,3.0,2.0,3.0,3.0,4.0,8.0,15.0,,,,,,,,,,,16.0,25.0,,,4.0,36.0,381,2.0,5.0,,,4.0,8.0,8.0,12.0,,,3.0,19.0,26.0,6.0,,,4.0,,,,,1.0,,4.0,4.0,3.0,1.0,,,,12.0,2.0,5.0,3.0,12.0,17.0,8.0,25.0,,4.0,3.0,1.0,5.0,1.0,2.0,5.0,,3.0,1.0,10.0,,5.0,11.0,,24.0,1.0,,2.0,1.0,9.0,1.0,2.0,1.0,,5.0,1.0,,,2.0,,1.0,4.0,2.0,2.0,4.0,1.0,1.0,19.0,157,6.0,1.0,0.8125,0.9285714285714286,,,,,,0.64,0.4,0.6666666666666666,0.64,0.4,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6785714285714286,,0.04,0.16666666666666666,,,10.0,0.5,0.12903225806451613,0.05154639175257732,0.06818181818181818,0.03636363636363636,0.10948905109489052,0.046052631578947366,0.07692307692307693,0.041666666666666664,0.0425531914893617,0.044444444444444446,0.25925925925925924,0.06060606060606061,0.09090909090909091,0.0625,0.08333333333333333,,0.25,0.24,0.8333333333333334,1.0,0.6,0.16,0.75,0.75,1.0,0.6,0.5333333333333333,0.5333333333333333,0.875,,,,,,,,,0.6,0.6666666666666666,,,,,0.25,0.6666666666666666,,,,,0.24,,0.4427999999999999,0.516475,0.445675,0.07692307692307693,0.07692307692307693,,0.2222222222222222,0.5277777777777778,12.388,,0.47575757575757577,,2.0,,,,0.2222222222222222,,1.0,,,,,,0.3333333333333333,,,,,,,,,True
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,125831.0,2097,-213.0,4008,4001,1162,1229,474.0,8009,31.0,43.0,7.0,9.0,7.0,10.0,8.0,28.0,84.0,203.0,27.0,71.0,9.0,21.0,41.0,122.0,5.0,15.0,9.0,32.0,123.0,274.0,68.0,193.0,91.0,541.0,4509,16.0,27.0,5.0,17.0,2.0,49.0,24.0,57.0,18.0,53.0,62.0,164.0,202.0,44.0,201.0,3.0,10.0,,,122.0,41.0,14.0,94.0,24.0,118.0,19.0,5.0,45.0,21.0,28.0,260.0,8.0,23.0,53.0,87.0,145.0,31.0,176.0,1.0,56.0,28.0,28.0,25.0,11.0,19.0,38.0,3.0,6.0,1.0,63.0,6.0,16.0,67.0,3.0,169.0,4.0,,6.0,16.0,127.0,9.0,7.0,27.0,,102.0,,,4.0,25.0,,24.0,12.0,9.0,1.0,14.0,6.0,,162.0,1156,17.0,21.0,0.8211382113821138,0.8559322033898306,0.9852941176470589,0.35233160621761656,0.29411764705882354,0.33962264150943394,0.35233160621761656,0.4489051094890511,0.5925925925925926,0.42105263157894735,0.4817987152034261,0.5340909090909091,0.4636363636363636,0.5222868217054264,0.5444444444444444,0.5699300699300699,0.4132762312633833,0.051094890510948905,0.16279069767441862,0.21428571428571427,0.0049261083743842365,12.67790672213707,0.3968253968253968,0.0643491124260355,0.01574264202600958,0.1083844580777096,0.020512820512820513,0.07604562737642585,0.016747703943814155,0.011111111111111112,0.009237875288683603,0.02422145328719723,0.013114754098360656,0.057736720554272515,0.05656108597285068,0.07756813417190776,0.10422535211267606,0.11940298507462686,0.004016064257028112,0.42857142857142855,0.09207708779443255,0.7209302325581395,0.8611111111111112,0.6451612903225806,0.059957173447537475,0.2857142857142857,0.36363636363636365,0.625,0.4346895074946467,0.41379310344827586,0.4158415841584158,0.9047619047619048,0.15203426124197003,0.38028169014084506,0.40298507462686567,1.0,0.26124197002141325,0.3360655737704918,0.33884297520661155,0.975609756097561,0.20454545454545456,0.7777777777777778,0.14285714285714285,0.3409090909090909,0.3333333333333333,1.0,0.09090909090909091,0.7,0.19090909090909092,0.42857142857142855,0.2909090909090909,0.28125,0.5053533190578159,0.3360655737704918,0.4982123126338331,0.49330000000000007,0.48380545454545465,0.0508130081300813,0.08361204013377926,,0.09057301293900184,0.3031423290203327,15.586861313868614,24.303626943005177,0.2899201596806387,5.0,5.0,1.0,0.025906735751295335,0.00819672131147541,0.041666666666666664,2.0,,2.0,,2.0,,,,0.047058823529411764,0.045454545454545456,2.0,0.056338028169014086,,,,,True
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,95178.0,1586,-105.0,3037,3028,776,792,351.0,6065,175.0,268.0,32.0,47.0,36.0,55.0,63.0,138.0,92.0,207.0,,,,,2.0,8.0,1.0,1.0,2.0,6.0,330.0,613.0,2.0,8.0,138.0,804.0,3359,46.0,71.0,1.0,1.0,29.0,124.0,63.0,122.0,2.0,6.0,54.0,186.0,450.0,210.0,6.0,,34.0,,1.0,7.0,2.0,41.0,90.0,26.0,116.0,20.0,6.0,36.0,19.0,35.0,258.0,28.0,69.0,64.0,176.0,258.0,103.0,361.0,12.0,58.0,23.0,35.0,51.0,8.0,30.0,46.0,4.0,21.0,9.0,97.0,11.0,28.0,99.0,2.0,168.0,8.0,,6.0,10.0,145.0,4.0,16.0,3.0,1.0,184.0,26.0,,,88.0,,17.0,49.0,33.0,13.0,49.0,28.0,1.0,186.0,773,7.0,16.0,0.6818181818181818,0.7188498402555911,1.0,0.25,1.0,0.3333333333333333,0.2857142857142857,0.5383360522022839,0.647887323943662,0.5163934426229508,0.5362318840579711,0.6597222222222222,0.515625,0.5742857142857143,0.6888888888888889,0.5849056603773585,0.01288244766505636,0.06688417618270799,0.1044776119402985,0.07246376811594203,0.014492753623188406,23.13497822931785,0.5257731958762887,0.16588124410933083,0.062218214607754736,0.17486338797814208,0.10181818181818182,0.16818500350385424,0.07008670520231214,0.08231707317073171,0.05688622754491018,0.05145413870246085,0.09615384615384616,0.15522388059701492,0.16326530612244897,0.17754569190600522,0.15849056603773584,0.21782178217821782,0.04897959183673469,0.5714285714285714,0.43156199677938806,0.6529850746268657,0.7291666666666666,0.7542857142857143,0.2222222222222222,0.45652173913043476,0.4921875,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.45098039215686275,0.7065217391304348,,,,,0.01288244766505636,0.25,0.25,1.0,0.6527777777777778,0.6808510638297872,0.28125,0.013888888888888888,1.0,1.0,0.4296875,0.6545454545454545,,,0.046875,0.3333333333333333,0.4444444444444444,0.2857142857142857,0.48787983870967744,0.5450206896551725,0.48464173228346463,0.12884333821376281,0.13037037037037036,,0.15422885572139303,0.23134328358208955,8.787275693311583,29.725,0.2555153111623312,,18.0,2.0,,,0.20224719101123595,,6.0,,,3.0,2.0,,0.07058823529411765,0.11940298507462686,,,,2.0,,,,True
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,7374.0,123,25.0,239,237,119,150,33.0,476,7.0,20.0,3.0,9.0,2.0,13.0,3.0,11.0,,2.0,,,,,,1.0,,,,1.0,10.0,33.0,,1.0,10.0,30.0,229,5.0,13.0,,,,10.0,3.0,17.0,,1.0,3.0,9.0,4.0,16.0,,,6.0,,,1.0,,3.0,2.0,,2.0,,,2.0,,,4.0,1.0,16.0,11.0,8.0,22.0,17.0,39.0,2.0,1.0,1.0,,4.0,1.0,2.0,2.0,,2.0,,6.0,1.0,4.0,17.0,,25.0,,,2.0,1.0,11.0,,,2.0,,18.0,,,,8.0,,1.0,6.0,6.0,,6.0,2.0,,9.0,119,4.0,1.0,0.2,0.2857142857142857,,,,,,0.30303030303030304,0.38461538461538464,0.17647058823529413,0.29411764705882354,0.38461538461538464,0.16666666666666666,0.3488372093023256,0.38461538461538464,0.20454545454545456,0.029411764705882353,0.09090909090909091,0.05,0.18181818181818182,,17.5,0.6666666666666666,0.1111111111111111,0.18181818181818182,0.3235294117647059,0.043478260869565216,0.1792452830188679,0.15315315315315314,0.1388888888888889,0.25,0.16666666666666666,0.047619047619047616,0.12,0.1111111111111111,0.10344827586206896,0.28,0.4444444444444444,0.10526315789473684,0.3333333333333333,0.5882352941176471,0.35,0.3684210526315789,0.2857142857142857,0.3235294117647059,0.2727272727272727,0.3333333333333333,,0.058823529411764705,,,,,,,,0.029411764705882353,,,,0.6923076923076923,0.3333333333333333,,,,,0.7222222222222222,0.15384615384615385,,,0.05555555555555555,,0.6176470588235294,,0.48132941176470595,0.515275,0.4933111111111112,0.19047619047619047,0.1951219512195122,,0.3333333333333333,0.3,4.1030303030303035,30.4,0.497907949790795,,3.0,,,,0.3,,,,,,,,,,,,,,,,,True
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,19817.0,330,-72.0,627,636,247,255,83.0,1263,13.0,23.0,3.0,3.0,5.0,10.0,2.0,6.0,9.0,21.0,2.0,8.0,1.0,4.0,6.0,17.0,1.0,4.0,,7.0,24.0,50.0,8.0,25.0,22.0,94.0,761,3.0,3.0,2.0,5.0,4.0,16.0,10.0,22.0,1.0,11.0,13.0,36.0,36.0,12.0,24.0,,6.0,,,17.0,6.0,2.0,22.0,5.0,27.0,3.0,2.0,13.0,5.0,4.0,59.0,2.0,6.0,12.0,10.0,27.0,10.0,37.0,2.0,8.0,6.0,2.0,6.0,1.0,3.0,7.0,1.0,3.0,2.0,13.0,4.0,5.0,15.0,,29.0,1.0,,1.0,1.0,31.0,,1.0,2.0,,29.0,3.0,,,10.0,,6.0,10.0,5.0,5.0,10.0,5.0,,36.0,246,4.0,6.0,0.75,0.8571428571428571,1.0,0.32,0.4,0.09090909090909091,0.32,0.48,1.0,0.45454545454545453,0.48,0.75,0.3484848484848485,0.5340909090909091,0.8,0.43902439024390244,0.3333333333333333,0.04,0.08695652173913043,,,14.008321775312067,0.46153846153846156,0.04950495049504951,0.027522935779816515,0.16901408450704225,0.03389830508474576,0.08058608058608059,0.02888086642599278,0.046153846153846156,0.013888888888888888,0.024691358024691357,0.021739130434782608,0.057971014492753624,0.015384615384615385,0.07352941176470588,0.11764705882352941,0.3,0.05128205128205128,0.5,0.30666666666666664,0.5652173913043478,0.6190476190476191,0.6923076923076923,0.08,0.3333333333333333,0.3333333333333333,0.5,0.28,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.10666666666666667,0.25,0.25,1.0,0.22666666666666666,0.35294117647058826,0.35294117647058826,1.0,0.375,1.0,,0.5,0.25,1.0,0.30303030303030304,0.5,0.12121212121212122,0.25,0.21212121212121213,,0.64,0.35294117647058826,0.529698,0.5703214285714285,0.5160060606060606,0.12195121951219512,0.17543859649122806,,0.1702127659574468,0.3829787234042553,9.628,24.243999999999996,0.3939393939393939,,5.0,1.0,,,0.18518518518518517,1.0,2.0,,,,1.0,,0.07692307692307693,0.07692307692307693,0.125,,,,1.0,1.0,1.0,True
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,3722.0,62,4.0,125,121,83,96,12.0,246,,2.0,,,,1.0,2.0,5.0,2.0,5.0,1.0,2.0,,1.0,1.0,5.0,,,1.0,5.0,4.0,12.0,2.0,7.0,6.0,20.0,138,1.0,1.0,,1.0,,2.0,3.0,7.0,1.0,6.0,1.0,10.0,8.0,,6.0,,,,,5.0,1.0,2.0,4.0,4.0,8.0,4.0,,3.0,,1.0,20.0,,2.0,6.0,3.0,10.0,2.0,12.0,,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,,1.0,4.0,1.0,7.0,,,1.0,,4.0,,1.0,,,7.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,10.0,83,2.0,1.0,1.0,1.0,1.0,0.2857142857142857,,0.16666666666666666,0.2857142857142857,0.3333333333333333,1.0,0.42857142857142855,0.3684210526315789,0.5,0.34615384615384615,0.45454545454545453,0.5,0.35714285714285715,0.3684210526315789,0.16666666666666666,0.5,0.2,,16.666666666666668,1.0,0.10344827586206896,0.05555555555555555,0.46153846153846156,,0.21428571428571427,0.03508771929824561,,0.08333333333333333,0.07692307692307693,,,0.125,0.18181818181818182,0.4444444444444444,0.5,,0.5,0.10526315789473684,,,,0.2631578947368421,0.4,0.5,1.0,0.2631578947368421,0.4,0.4,1.0,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.2,0.2,1.0,,,,,,,0.07692307692307693,,0.07692307692307693,,0.38461538461538464,0.2,0.47368421052631576,0.2,0.45797105263157883,0.3873,0.4493999999999999,0.09523809523809523,0.07692307692307693,0.125,0.1,0.5,11.716666666666667,24.25714285714286,0.664,,1.0,,,,0.3333333333333333,1.0,,,,,,,,,0.5,,,,,,,True
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,108069.0,1801,-242.0,3421,3419,852,875,400.0,6840,191.0,292.0,53.0,92.0,55.0,84.0,140.0,331.0,80.0,193.0,,,,,,,,,,,411.0,816.0,,,133.0,955.0,3907,80.0,147.0,,,23.0,183.0,101.0,200.0,,,39.0,241.0,480.0,342.0,,,88.0,,,,,52.0,64.0,18.0,82.0,15.0,3.0,35.0,6.0,23.0,182.0,35.0,106.0,74.0,230.0,340.0,143.0,483.0,22.0,34.0,18.0,16.0,36.0,3.0,21.0,29.0,5.0,15.0,7.0,65.0,4.0,16.0,108.0,1.0,150.0,5.0,,15.0,1.0,158.0,10.0,12.0,5.0,1.0,177.0,31.0,,,96.0,,8.0,99.0,54.0,41.0,99.0,56.0,3.0,241.0,847,11.0,8.0,0.583941605839416,0.6539509536784741,,,,,,0.5036764705882353,0.54421768707483,0.505,0.5036764705882353,0.54421768707483,0.505,0.5371203599550056,0.5754716981132075,0.5379464285714286,,0.06372549019607843,0.10616438356164383,0.054380664652567974,0.015544041450777202,24.492939666238765,0.5538461538461539,0.19491525423728814,0.08294209702660407,0.18592964824120603,0.11254019292604502,0.1926489226869455,0.08873505349276274,0.12596401028277635,0.06718346253229975,0.061752988047808766,0.11203319502074689,0.15013404825737264,0.2141057934508816,0.21707317073170732,0.17770034843205576,0.2072072072072072,0.06267806267806268,0.5656565656565656,0.35784313725490197,0.6541095890410958,0.7318007662835249,0.5445026178010471,0.4056372549019608,0.4229607250755287,0.4472843450479233,0.5285714285714286,0.23651960784313725,0.41450777202072536,0.42105263157894735,0.775,,,,,,,,,0.6258503401360545,0.5760869565217391,0.16981132075471697,,,,0.42,0.6547619047619048,,,,,0.35784313725490197,,0.4694807598039216,0.5298139344262296,0.4737404999999999,0.10896708286038592,0.10896708286038592,,0.19162303664921465,0.2523560209424084,8.19473039215686,,0.24904998538439052,,36.0,1.0,,,0.34951456310679613,,2.0,,,4.0,2.0,,0.022988505747126436,0.11428571428571428,,,,7.0,,,,True
