EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,on,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1120.0,19.0,8.0,36.0,36,20.0,17.0,6.0,72,3.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,6.0,10.0,4.0,16.0,34,2.0,3.0,4.0,4.0,7.0,2.0,10.0,4.0,8.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,6.0,7.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,10.0,20.0,1.0,0.3333333333333333,0.4,0.6,0.6666666666666666,0.5714285714285714,0.6,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.625,30.232558139534884,1.0,0.375,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.25,0.25,0.4,0.75,0.75,0.6666666666666666,0.5,0.6,0.6,0.1,0.6666666666666666,0.5,0.5714285714285714,0.75,0.4,0.48999,0.48325000000000007,0.5391571428571428,0.09090909090909091,0.09090909090909091,0.25,0.625,7.7,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,5191.0,87.0,36.0,159.0,157,38.0,27.0,23.0,316,4.0,10.0,,,2.0,3.0,1.0,5.0,9.0,10.0,24.0,12.0,32.0,166,3.0,6.0,7.0,2.0,4.0,2.0,6.0,4.0,16.0,,14.0,15.0,29.0,4.0,8.0,73.0,3.0,,1.0,5.0,7.0,3.0,10.0,,3.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,14.0,14.0,6.0,1.0,2.0,1.0,2.0,2.0,6.0,38.0,,0.2,0.2,0.4166666666666667,0.5,0.5,0.29411764705882354,0.5,0.3333333333333333,0.3875,0.5,0.42857142857142855,24.324324324324323,0.6,0.07575757575757576,,0.06666666666666667,0.0967741935483871,0.07407407407407407,0.041666666666666664,,,0.045454545454545456,,0.125,0.09090909090909091,0.07142857142857142,,1.0,0.29411764705882354,0.4,0.4,0.25,0.14705882352941177,0.2,0.3333333333333333,0.2647058823529412,,,0.5,0.6666666666666666,0.5882352941176471,0.47834848484848486,0.4516,0.46010833333333334,0.15384615384615385,0.20689655172413793,0.21875,0.1875,9.066666666666666,0.2389937106918239,5.0,10.0,2.0,10.0,1.0,2.0,1.0,9.0,2.0,1.0,11.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.29411764705882354,0.1,0.08333333333333333,0.4,0.1,0.2,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2,0.29411764705882354,0.3333333333333333,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200809,1610612759,Chris Quinn,Chris Quinn,200809,SAS,17520.0,292.0,-36.0,551.0,547,240.0,207.0,73.0,1098,4.0,8.0,1.0,1.0,,1.0,8.0,18.0,28.0,22.0,54.0,4.0,81.0,613,3.0,4.0,6.0,8.0,22.0,3.0,28.0,22.0,22.0,,27.0,15.0,42.0,5.0,14.0,99.0,1.0,1.0,3.0,19.0,22.0,3.0,25.0,1.0,5.0,5.0,8.0,4.0,12.0,6.0,16.0,29.0,9.0,8.0,2.0,2.0,1.0,,1.0,,28.0,240.0,2.0,0.5,0.5,0.4074074074074074,0.75,0.36363636363636365,0.4230769230769231,0.3333333333333333,0.36764705882352944,0.4263157894736842,0.3333333333333333,0.3783783783783784,16.82389937106918,0.6666666666666666,0.09047619047619047,0.00641025641025641,0.05172413793103448,0.010101010101010102,0.08208955223880597,0.00784313725490196,,,0.014285714285714285,0.07142857142857142,0.07575757575757576,0.11363636363636363,0.04081632653061224,0.019230769230769232,,0.08791208791208792,0.5,0.5714285714285714,0.75,0.1978021978021978,0.4444444444444444,0.5,0.3076923076923077,0.1111111111111111,1.0,0.029411764705882353,,0.4945054945054945,0.47732191011235947,0.546175,0.42916562500000005,0.021505376344086023,0.03571428571428571,0.07407407407407407,0.345679012345679,12.368518518518513,0.4355716878402904,10.0,22.0,8.0,37.0,,12.0,1.0,21.0,4.0,,10.0,3.0,10.0,,1.0,4.0,4.0,,,2.0,1.0,,,1.0,0.4065934065934066,,0.07407407407407407,0.1111111111111111,,,,0.35714285714285715,0.37037037037037035,0.5,0.24175824175824176,0.23529411764705882,25.38378378378378,6.0,15.0,2.0,4.0,5.0,5.0,1.0,11.0,5.0,3.0,27.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8181818181818182,0.2972972972972973,0.25,0.3055555555555556,0.125,0.03571428571428571,0.041666666666666664,0.019230769230769232,0.1111111111111111,0.375,0.16483516483516483,0.4,0.4,1.0,0.22727272727272727,0.22727272727272727,0.6,0.5555555555555556,0.11764705882352941,0.5,0.125,0.23809523809523808,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,3476.0,58.0,1.0,110.0,112,63.0,45.0,9.0,222,2.0,4.0,,,2.0,3.0,2.0,2.0,1.0,4.0,7.0,8.0,19.0,105,,,,2.0,4.0,6.0,10.0,,8.0,,2.0,4.0,6.0,2.0,1.0,16.0,,,3.0,3.0,6.0,,6.0,,3.0,2.0,2.0,2.0,4.0,1.0,,2.0,8.0,10.0,2.0,3.0,,,,,10.0,63.0,3.0,,,0.5714285714285714,,0.5,0.39285714285714285,,0.25,0.5,,0.45454545454545453,19.166666666666668,0.5,0.07317073170731707,,0.3,,0.11764705882352941,,,,,0.14285714285714285,,0.05555555555555555,0.25,,,0.2857142857142857,0.5,1.0,,0.14285714285714285,1.0,1.0,0.07142857142857142,,,0.375,0.6666666666666666,0.7857142857142857,0.49558928571428557,,0.48474999999999996,0.125,0.2222222222222222,,0.5263157894736842,7.828571428571428,0.5727272727272728,,4.0,2.0,7.0,,4.0,,4.0,2.0,,2.0,1.0,,,,2.0,,,,1.0,,,,,0.5,,0.2857142857142857,,,,,,,,0.2857142857142857,0.25,24.528571428571432,,3.0,,2.0,1.0,,,1.0,,,,3.0,1.0,,,,,1.0,,,,,0.14285714285714285,,0.14285714285714285,0.5,,,,0.5,,0.21428571428571427,,,,0.25,0.25,,,0.25,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,8089.0,135.0,5.0,251.0,246,82.0,65.0,33.0,497,5.0,6.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,11.0,14.0,1.0,77.0,282,2.0,4.0,13.0,4.0,5.0,,17.0,16.0,6.0,2.0,4.0,1.0,5.0,1.0,1.0,11.0,4.0,5.0,4.0,8.0,14.0,9.0,23.0,1.0,3.0,3.0,2.0,1.0,4.0,,7.0,11.0,2.0,1.0,1.0,,3.0,1.0,3.0,1.0,17.0,82.0,,0.7272727272727273,0.8,0.7857142857142857,0.5,0.8,0.8837209302325582,0.8125,0.85,0.8953488372093024,0.8125,0.85,16.319444444444446,0.5,0.09195402298850575,0.06666666666666667,0.15384615384615385,0.08333333333333333,0.10619469026548672,0.07317073170731707,0.05263157894736842,0.09090909090909091,0.1,0.17391304347826086,0.03333333333333333,0.08823529411764706,0.18181818181818182,0.07142857142857142,0.3333333333333333,0.13953488372093023,0.8333333333333334,0.8333333333333334,0.8,0.09302325581395349,0.5,0.5,0.09302325581395349,0.25,0.5,0.1,1.0,0.813953488372093,0.5318779069767442,0.5254928571428572,0.4587199999999999,0.023255813953488372,0.07142857142857142,0.16883116883116883,0.22077922077922077,8.42142857142857,0.32669322709163345,4.0,23.0,5.0,29.0,,5.0,,23.0,,,,1.0,2.0,2.0,,2.0,1.0,,,,,1.0,,2.0,0.6744186046511628,,,,,0.2,0.05555555555555555,1.0,1.0,0.75,0.5348837209302325,0.5,24.837931034482757,3.0,6.0,,,15.0,4.0,3.0,18.0,4.0,3.0,54.0,,15.0,,,1.0,,,,1.0,1.0,1.0,0.6206896551724138,0.6,0.6206896551724138,,,,0.043478260869565216,,0.5,0.13953488372093023,0.5,0.5,1.0,0.6521739130434783,0.6521739130434783,1.0,0.5,,,0.6,0.6521739130434783,,1.0,3.0,3.0,1.0,1.0,0.75,0.75,1.0,,,,,,,,,,True,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,8036.0,134.0,9.0,257.0,251,108.0,104.0,37.0,508,18.0,25.0,7.0,10.0,8.0,10.0,6.0,18.0,8.0,27.0,51.0,13.0,67.0,269,8.0,13.0,21.0,13.0,22.0,4.0,30.0,32.0,22.0,6.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,13.0,7.0,18.0,27.0,20.0,47.0,3.0,7.0,4.0,9.0,4.0,17.0,11.0,6.0,12.0,13.0,20.0,12.0,,3.0,3.0,3.0,1.0,30.0,108.0,,0.5925925925925926,0.6666666666666666,0.5294117647058824,0.6153846153846154,0.5909090909090909,0.5294117647058824,0.6153846153846154,0.5909090909090909,0.5677966101694916,0.65625,0.625,25.249169435215947,0.5294117647058824,0.16822429906542055,0.18055555555555555,0.25925925925925924,0.20588235294117646,0.1865671641791045,0.18867924528301888,0.3333333333333333,0.17142857142857143,0.15384615384615385,0.10344827586206896,0.2413793103448276,0.16326530612244897,0.2916666666666667,0.15,0.3333333333333333,0.49019607843137253,0.72,0.8181818181818182,0.7222222222222222,0.35294117647058826,0.3333333333333333,0.35294117647058826,0.1568627450980392,0.7692307692307693,0.7,0.45454545454545453,0.8,0.49019607843137253,0.4931117647058823,0.5083666666666666,0.4884590909090909,0.2033898305084746,0.2033898305084746,0.31343283582089554,0.44776119402985076,6.7058823529411775,0.42023346303501946,3.0,,,,5.0,,,,4.0,,,,,2.0,1.0,8.0,5.0,2.0,,,3.0,4.0,,,,,0.0784313725490196,0.05555555555555555,,0.2857142857142857,0.375,0.375,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,2.0,1.0,1.0,,,,,,0.12,,,0.12,,0.3333333333333333,,,,,,,,,,,,,3.0,,,,,,,,,1.0,0.42857142857142855,,,,,,,,True,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,13775.0,230.0,-55.0,431.0,431,187.0,166.0,55.0,862,7.0,9.0,,,4.0,5.0,13.0,34.0,18.0,28.0,61.0,17.0,115.0,501,1.0,4.0,9.0,11.0,25.0,6.0,43.0,32.0,24.0,,13.0,5.0,18.0,2.0,6.0,41.0,,3.0,5.0,22.0,28.0,3.0,31.0,,2.0,2.0,6.0,4.0,13.0,7.0,6.0,12.0,14.0,21.0,7.0,4.0,1.0,1.0,1.0,1.0,43.0,187.0,4.0,0.5714285714285714,0.5714285714285714,0.45901639344262296,0.25,0.44,0.47115384615384615,0.5714285714285714,0.44047619047619047,0.5044642857142857,0.5625,0.4673913043478261,25.201612903225808,0.46153846153846156,0.13253012048192772,0.024793388429752067,0.11904761904761904,,0.12980769230769232,0.014705882352941176,,0.034482758620689655,,0.05,0.08620689655172414,0.22058823529411764,0.14285714285714285,,1.0,0.08653846153846154,0.7777777777777778,0.875,0.42857142857142855,0.3269230769230769,0.38235294117647056,0.41935483870967744,0.17307692307692307,,,0.11904761904761904,0.8,0.5,0.46867692307692305,0.5100125,0.4681833333333333,0.06481481481481481,0.1076923076923077,0.0782608695652174,0.3739130434782609,10.819672131147543,0.43387470997679817,8.0,35.0,14.0,43.0,1.0,17.0,,35.0,4.0,,3.0,3.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,,,3.0,2.0,,0.41346153846153844,,0.06557377049180328,0.08823529411764706,,0.06666666666666667,,0.4444444444444444,0.4444444444444444,0.75,0.33653846153846156,0.3333333333333333,24.867441860465114,2.0,8.0,1.0,3.0,12.0,2.0,4.0,14.0,3.0,5.0,27.0,15.0,12.0,,,1.0,1.0,,1.0,1.0,1.0,0.6428571428571429,0.32558139534883723,0.29411764705882354,0.32558139534883723,0.1111111111111111,,,0.024390243902439025,,0.5384615384615384,0.07692307692307693,0.25,0.25,1.0,0.34285714285714286,0.34285714285714286,0.5833333333333334,0.2857142857142857,0.07142857142857142,0.3333333333333333,0.2857142857142857,0.34285714285714286,,1.0,1.0,2.0,,,0.6666666666666666,0.5,,,,1.0,1.0,0.14285714285714285,1.0,1.0,,,True,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,2911.0,49.0,-4.0,100.0,95,60.0,40.0,16.0,195,2.0,4.0,1.0,2.0,2.0,4.0,,2.0,,2.0,6.0,7.0,20.0,110,1.0,3.0,2.0,2.0,5.0,5.0,12.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,3.0,2.0,2.0,5.0,4.0,9.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,5.0,10.0,3.0,2.0,,,,,12.0,60.0,2.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,0.65,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5454545454545454,13.559322033898306,,0.06060606060606061,0.10714285714285714,0.18181818181818182,,0.09090909090909091,0.07317073170731707,0.14285714285714285,0.125,,0.1111111111111111,,0.0625,0.2,0.25,,0.4,0.5,0.6666666666666666,0.5,0.2,,,,0.6666666666666666,0.5,0.5714285714285714,0.5,0.8,0.566745,0.5899666666666668,0.5812357142857143,0.23076923076923078,0.3333333333333333,0.1,0.6,3.75,0.6,,1.0,,4.0,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,0.4,,0.16666666666666666,,,1.0,,,,,0.1,,23.5,2.0,3.0,1.0,2.0,1.0,,,3.0,,1.0,9.0,,1.0,1.0,,,,,,,,1.0,0.75,0.5,0.75,0.25,,0.2,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,0.2857142857142857,0.5,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,3619.0,60.0,-13.0,110.0,108,34.0,33.0,20.0,218,2.0,2.0,,,1.0,1.0,1.0,2.0,8.0,7.0,12.0,,14.0,128,1.0,2.0,2.0,3.0,3.0,,6.0,12.0,2.0,2.0,3.0,,3.0,,,6.0,4.0,1.0,,5.0,9.0,6.0,15.0,,4.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,6.0,2.0,1.0,,1.0,,1.0,,6.0,34.0,,0.8571428571428571,1.0,0.5833333333333334,0.5,1.0,0.5833333333333334,0.5,1.0,0.5384615384615384,0.3333333333333333,1.0,11.940298507462686,0.3333333333333333,0.11904761904761904,0.03225806451612903,,0.13333333333333333,0.10204081632653061,0.08196721311475409,,0.1111111111111111,0.19047619047619047,0.1,0.2,0.058823529411764705,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,0.6666666666666666,,,0.3333333333333333,1.0,0.16666666666666666,0.42884166666666673,0.4063,0.4464333333333333,0.07692307692307693,0.07692307692307693,0.14285714285714285,0.42857142857142855,13.925000000000002,0.3090909090909091,4.0,,,,,,,,,,,,3.0,4.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,0.6666666666666666,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,3164.0,53.0,-19.0,102.0,100,42.0,63.0,11.0,202,2.0,2.0,,,2.0,2.0,,1.0,4.0,4.0,7.0,2.0,10.0,117,,,,3.0,4.0,,6.0,8.0,,,5.0,,5.0,,2.0,10.0,1.0,2.0,1.0,6.0,7.0,3.0,10.0,1.0,2.0,1.0,,,,,4.0,6.0,4.0,6.0,3.0,,,,,,6.0,42.0,,1.0,1.0,0.5714285714285714,,0.75,0.4,,0.5,0.38461538461538464,,0.5,11.607142857142856,,0.13953488372093023,0.07142857142857142,0.08333333333333333,0.0625,0.12727272727272726,0.06818181818181818,,,0.1,0.125,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666,,0.2,1.0,1.0,1.0,0.1,,,0.4,,,0.3333333333333333,1.0,0.5,0.46543999999999996,,0.4964833333333334,0.23076923076923078,0.3,,0.6,11.442857142857145,0.4117647058823529,2.0,1.0,,3.0,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,0.3,,,,,,,0.5,0.5,1.0,0.1,,23.933333333333334,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2222222222222222,,,0.2,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
