EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,PenaltyFtPoints,PtsPutbacks,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,DefFTReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,BlockingFouls,PenaltyArc3FGM,PenaltyArc3Accuracy,OffLongMidRangeReboundPct,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Charge Fouls,2pt And 1 Free Throw Trips,on,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,Corner3PctBlocked,BlockedArc3,HeaveMakes
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,741.0,12,7,23,23,6,1.0,46,1.0,,1.0,1.0,4.0,5.0,1.0,9.0,21,,,,2.0,,,,2.0,2.0,,2.0,,,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,0.8,0.8,0.9,,,,29.166666666666668,0.5,0.25,,,0.25,,,,0.5,0.2,0.2,1.0,1.0,,0.2,0.4682199999999999,0.2,0.2,,11.84,10.0,1.0,,,2.0,3.0,,,,,,,1.0,1.0,2.0,6.0,,,,1.0,,1.0,,,1.0,2.0,,,,1.0,,,,,,2.0,10.0,0.75,0.75,,,,1.0,1.0,1.0,,,,,0.3333333333333333,,,,1.0,1.0,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,0.4405,0.2222222222222222,,0.4347826086956521,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,78.0,1,1,4,3,3,,7,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,25.0,,,,,,,,,,,,,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,124044.0,2067,221,4017,4040,790,504.0,8057,329.0,104.0,50.0,129.0,243.0,458.0,93.0,579.0,4343,121.0,38.0,174.0,190.0,71.0,50.0,163.0,285.0,379.0,217.0,596.0,78.0,51.0,48.0,21.0,85.0,130.0,197.0,129.0,11.0,140.0,70.0,0.5305676855895196,0.5282608695652173,0.5545977011494253,0.6041666666666666,0.1550218340611353,0.1240310077519379,13.215763117787938,0.5647058823529412,0.1915322580645161,0.1222805701425356,0.0919117647058823,0.1833508956796628,0.1134789557805008,0.1164241164241164,0.0922330097087378,0.1950790861159929,0.7152173913043478,0.2804347826086956,0.3875968992248062,0.4424778761061947,0.859504132231405,0.7195652173913043,0.539507734204793,0.1361867704280155,0.13671875,0.3005181347150259,3.207423580786027,956.0,193.0,31.0,54.0,,,,1.0,,1.0,,2.0,38.0,72.0,99.0,296.0,,,,167.0,35.0,202.0,27.0,8.0,89.0,439.0,63.0,27.0,27.0,37.0,4.0,49.0,26.0,49.0,30.0,99.0,938.0,0.6090534979423868,0.7668393782383419,,,,0.5277777777777778,0.5135135135135135,0.5561797752808989,0.0043478260869565,0.1671732522796352,0.1536585365853658,0.1505617977528089,0.1707988980716253,0.2014388489208633,0.1354166666666666,0.6122448979591837,0.5866261398176292,0.7043795620437956,0.6062176165803109,,,,,0.0021739130434782,,,,0.0021739130434782,,,,0.7297297297297297,0.5740740740740741,,0.5435212328767124,0.1709844559585492,50.75,0.2379885486681603,59.0,68.0,23.0,100.0,16.0,8.0,22.0,10.0,0.5619834710743802,0.5619834710743802,0.1592356687898089,0.62,0.5673076923076923,0.5817142857142857,,1.0,1.0,,2.0,26.0,52.0,31.0,20.0,1.0,,0.3297872340425531,0.1398601398601398,0.0135135135135135,,0.0135135135135135,4.0,,,0.0982800982800982,12.0,,,,,,,,,1.0,16.0,False,1.0,4.0,14.0,2.0,9.0,16.0,20.0,8.0,3.0,1.0,1.0,1.0,3.0,4.0,7.0,0.0470588235294117,0.0909090909090909,0.1525423728813559,,,,,,,,,,,,,,,,,,,,
1802,1610612745,Brad Miller,Brad Miller,1802,HOU,58610.0,977,56,1927,1889,451,247.0,3816,79.0,23.0,9.0,37.0,89.0,182.0,76.0,368.0,2046,27.0,12.0,51.0,54.0,19.0,9.0,29.0,124.0,171.0,41.0,212.0,26.0,20.0,29.0,5.0,53.0,57.0,91.0,94.0,14.0,92.0,32.0,0.489010989010989,0.5087108013937283,0.5565749235474006,0.5795454545454546,0.1043956043956044,0.1891891891891892,17.1804170444243,0.5471698113207547,0.175886524822695,0.0476973684210526,0.0303030303030303,0.1777277840269966,0.041988950276243,0.0572916666666666,0.0216450216450216,0.219298245614035,0.2752613240418118,0.1289198606271777,0.2432432432432432,0.3,0.6216216216216216,0.6411149825783972,0.4987010452961675,0.1025641025641025,0.1545893719806763,0.1385869565217391,9.078021978021976,529.0,44.0,11.0,26.0,36.0,66.0,1.0,3.0,37.0,102.0,38.0,105.0,19.0,50.0,100.0,124.0,114.0,102.0,37.0,106.0,31.0,137.0,22.0,9.0,64.0,305.0,34.0,6.0,24.0,24.0,2.0,21.0,16.0,21.0,13.0,100.0,529.0,0.6966292134831461,0.7469879518072289,1.0,0.3619047619047619,0.3619047619047619,0.38,0.425,0.5102040816326531,0.3658536585365853,0.1392405063291139,0.1847826086956521,0.0461538461538461,0.1691542288557214,0.144927536231884,0.1842105263157894,0.6190476190476191,0.5569620253164557,0.6470588235294118,0.5,0.229965156794425,0.5454545454545454,0.5538461538461539,0.9444444444444444,0.0104529616724738,0.3333333333333333,0.3333333333333333,1.0,0.3554006968641115,0.3627450980392157,0.3663366336633663,1.0,0.325,0.4230769230769231,0.3627450980392157,0.486999375,0.2717391304347826,25.08190476190476,0.2745199792423456,12.0,15.0,32.0,12.0,5.0,15.0,5.0,6.0,0.5555555555555556,0.527027027027027,0.184931506849315,0.6666666666666666,0.5217391304347826,0.5541384615384616,,1.0,29.0,10.0,30.0,17.0,25.0,13.0,5.0,2.0,0.3333333333333333,0.2407407407407407,0.0364963503649635,0.0125,,0.3625,1.0,10.0,0.3448275862068966,0.0407239819004524,6.0,3.0,10.0,3.0,10.0,,0.3,0.2702702702702703,0.3,5.0,7.0,False,,3.0,8.0,,5.0,13.0,4.0,5.0,,,,,,,14.0,0.0588235294117647,0.0606060606060606,0.5,1.0,6.0,0.0095238095238095,0.0151515151515151,0.0098039215686274,1.0,,,,,,,,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,153659.0,2561,312,5053,5036,1300,629.0,10089,218.0,19.0,45.0,110.0,216.0,466.0,192.0,1011.0,5404,33.0,21.0,76.0,294.0,42.0,30.0,57.0,174.0,220.0,89.0,309.0,102.0,44.0,84.0,24.0,158.0,74.0,207.0,260.0,10.0,251.0,79.0,0.463519313304721,0.5068069306930693,0.5483695652173913,0.5205479452054794,0.0901287553648068,0.1363636363636363,18.7087816730302,0.5316455696202531,0.0950300382304751,0.0349050826699326,0.0424328147100424,0.0924805531547104,0.0371794871794871,0.0303541315345699,0.0472727272727272,0.082442748091603,0.2698019801980198,0.1361386138613861,0.4090909090909091,0.4736842105263157,0.3064516129032258,0.693069306930693,0.5132917602996253,0.0982857142857142,0.1499051233396584,0.0751730959446093,8.554077253218885,1433.0,133.0,31.0,58.0,38.0,138.0,19.0,60.0,110.0,282.0,129.0,342.0,59.0,138.0,345.0,138.0,246.0,276.0,110.0,328.0,172.0,500.0,114.0,58.0,170.0,1172.0,40.0,58.0,60.0,74.0,10.0,23.0,14.0,23.0,12.0,336.0,1407.0,0.3194444444444444,0.3317307692307692,0.6356589147286822,0.3771929824561403,0.3839285714285714,0.427536231884058,0.4552238805970149,0.5212765957446809,0.4232673267326732,0.1192660550458715,0.082815734989648,0.0486381322957198,0.0776892430278884,0.1201780415430267,0.0892857142857142,0.5217391304347826,0.6100917431192661,0.6927083333333334,0.3609022556390977,0.1707920792079208,0.2753623188405797,0.2773722627737226,0.3157894736842105,0.0742574257425742,0.3166666666666666,0.3166666666666666,0.7894736842105263,0.349009900990099,0.3900709219858156,0.3914590747330961,0.6090909090909091,0.2164179104477611,0.5344827586206896,0.3985507246376811,0.4743888888888889,0.3412462908011869,25.725146198830405,0.2835939046111221,11.0,17.0,101.0,16.0,14.0,45.0,8.0,37.0,0.5151515151515151,0.4435483870967742,0.0808625336927223,0.2,0.5789473684210527,0.5213318181818181,4.0,16.0,114.0,42.0,130.0,50.0,108.0,6.0,12.0,9.0,0.3230769230769231,0.0422535211267605,0.0310880829015544,0.0597014925373134,0.25,0.4253731343283582,2.0,38.0,0.3333333333333333,0.026615969581749,9.0,6.0,23.0,7.0,29.0,141.0,0.2413793103448276,0.3709677419354839,0.2608695652173913,10.0,18.0,False,6.0,2.0,25.0,5.0,12.0,50.0,8.0,25.0,9.0,1.0,,,,1.0,38.0,0.0158730158730158,0.0254777070063694,0.1818181818181818,1.0,2.0,0.0029239766081871,0.0072463768115942,0.0035460992907801,0.8333333333333334,1.0,6.0,1.0,1.0,7.0,0.0967741935483871,0.1666666666666666,0.0201149425287356,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,48659.0,811,-104,1573,1575,416,220.0,3148,88.0,9.0,17.0,65.0,86.0,218.0,78.0,394.0,1837,16.0,8.0,28.0,148.0,25.0,4.0,7.0,32.0,40.0,11.0,51.0,21.0,13.0,44.0,12.0,55.0,32.0,69.0,81.0,3.0,83.0,21.0,0.3944954128440367,0.4082687338501292,0.457345971563981,0.5625,0.1146788990825688,0.1538461538461538,25.93800978792822,0.8,0.056338028169014,0.013671875,0.0148148148148148,0.0542740841248303,0.0140664961636828,0.0199004975124378,0.0195121951219512,0.065,0.2273901808785529,0.1679586563307493,0.2615384615384615,0.3090909090909091,0.4285714285714285,0.6640826873385013,0.4944217847769028,0.0608272506082725,0.088235294117647,0.0710659898477157,8.971559633027525,418.0,48.0,16.0,28.0,21.0,65.0,13.0,34.0,35.0,135.0,48.0,169.0,20.0,60.0,109.0,24.0,96.0,129.0,35.0,98.0,31.0,129.0,20.0,11.0,47.0,289.0,8.0,8.0,32.0,11.0,1.0,2.0,2.0,2.0,1.0,101.0,413.0,0.1395348837209302,0.1411764705882353,0.6666666666666666,0.2840236686390532,0.294478527607362,0.3333333333333333,0.3443396226415094,0.4308943089430894,0.4366925064599483,0.1704545454545454,0.0473372781065088,0.0132450331125827,0.0296296296296296,0.0643776824034334,0.073170731707317,0.5,0.5454545454545454,0.6575342465753424,0.1666666666666666,0.1679586563307493,0.3230769230769231,0.3230769230769231,0.1428571428571428,0.0878552971576227,0.3823529411764705,0.3823529411764705,0.7692307692307693,0.3488372093023256,0.2592592592592592,0.2692307692307692,0.6285714285714286,0.2641509433962264,0.5714285714285714,0.2713178294573643,0.4512740196078432,0.2766497461928934,26.30650887573964,0.2657342657342657,4.0,7.0,36.0,2.0,1.0,11.0,,9.0,0.4375,0.4761904761904761,0.0390625,0.0588235294117647,0.4444444444444444,0.4928833333333333,2.0,5.0,41.0,11.0,46.0,25.0,26.0,,1.0,5.0,0.2391304347826087,,0.0047393364928909,0.0471698113207547,0.4,0.3867924528301887,1.0,9.0,0.2195121951219512,0.00625,1.0,,2.0,2.0,5.0,48.0,0.4,0.0952380952380952,,,1.0,False,6.0,,4.0,,,11.0,5.0,5.0,2.0,,,,,,7.0,,,,5.0,8.0,0.029585798816568,,0.037037037037037,,2.0,3.0,1.0,,4.0,0.1428571428571428,0.6666666666666666,0.0231213872832369,1.0,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,155996.0,2600,161,5165,5162,1272,615.0,10327,270.0,15.0,70.0,203.0,377.0,808.0,592.0,1871.0,5678,65.0,33.0,142.0,392.0,57.0,4.0,23.0,151.0,230.0,28.0,258.0,80.0,59.0,95.0,44.0,184.0,57.0,155.0,410.0,3.0,667.0,236.0,0.4665841584158416,0.5051342812006319,0.5940947436729397,0.5833333333333334,0.0705445544554455,0.1576354679802955,29.38970337538357,0.5163043478260869,0.0795574288724973,0.0136660724896019,0.0057306590257879,0.093446088794926,0.0113397732045359,0.0163132137030995,0.0055350553505535,0.0696296296296296,0.2132701421800948,0.160347551342812,0.3448275862068966,0.4093567251461988,0.1442307692307692,0.5750394944707741,0.5181512252964431,0.1743554952510176,0.2371859296482412,0.0758952431854623,10.475990099009898,1434.0,185.0,47.0,60.0,122.0,335.0,27.0,64.0,148.0,394.0,175.0,458.0,102.0,199.0,556.0,362.0,456.0,394.0,148.0,148.0,50.0,198.0,28.0,22.0,62.0,446.0,70.0,21.0,51.0,89.0,13.0,14.0,6.0,15.0,6.0,531.0,1412.0,0.4801061007957559,0.485254691689008,0.8685714285714285,0.3820960698689956,0.3820960698689956,0.5125628140703518,0.5423452768729642,0.6503579952267303,0.3617693522906793,0.0851851851851851,0.1498929336188436,0.0135396518375241,0.0372549019607843,0.1192145862552594,0.1192660550458715,0.4,0.6851851851851852,0.7489878542510121,0.5459459459459459,0.2646129541864139,0.3641791044776119,0.3663663663663664,0.5409836065573771,0.0505529225908372,0.421875,0.4426229508196721,0.9629629629629628,0.311216429699842,0.3756345177664975,0.3785166240409207,0.8513513513513513,0.1954397394136807,0.7833333333333333,0.3756345177664975,0.5024003257328987,0.2971672902191341,25.027292576419207,0.2776379477250726,9.0,29.0,223.0,8.0,2.0,67.0,7.0,15.0,0.4461538461538462,0.5240384615384616,0.159217877094972,0.2,0.6,0.4820164772727272,4.0,15.0,93.0,43.0,108.0,35.0,51.0,9.0,15.0,10.0,0.3981481481481481,0.0629370629370629,0.0234009360374415,0.0488599348534201,0.2666666666666666,0.3029315960912052,3.0,39.0,0.4193548387096774,0.0108499095840868,11.0,10.0,28.0,17.0,39.0,69.0,0.4358974358974359,0.2692307692307692,0.3571428571428571,6.0,49.0,False,,1.0,15.0,1.0,39.0,52.0,3.0,17.0,11.0,1.0,,,,,48.0,0.0084033613445378,0.0064102564102564,0.3333333333333333,6.0,47.0,0.0131004366812227,0.0059701492537313,0.0076142131979695,0.9,7.0,11.0,,,21.0,0.1057692307692307,0.6363636363636364,0.0438413361169102,0.8571428571428571,1.0,1.0,0.046875,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,99797.0,1663,18,3233,3240,798,448.0,6473,142.0,30.0,30.0,86.0,177.0,385.0,93.0,651.0,3551,54.0,8.0,73.0,170.0,24.0,17.0,32.0,102.0,149.0,49.0,198.0,54.0,37.0,41.0,14.0,64.0,43.0,100.0,81.0,3.0,118.0,48.0,0.4597402597402597,0.5054347826086957,0.5355371900826447,0.4802631578947368,0.0623376623376623,0.0930232558139534,17.803837953091683,0.640625,0.0862214708368554,0.0304182509505703,0.0345528455284552,0.097576948264571,0.0317357512953367,0.0301369863013698,0.0403225806451612,0.0610328638497652,0.2572463768115942,0.1557971014492753,0.3488372093023256,0.3846153846153846,0.4225352112676056,0.5597826086956522,0.5085201992753623,0.081081081081081,0.1129411764705882,0.1121351766513056,10.062857142857142,923.0,88.0,29.0,38.0,59.0,157.0,22.0,55.0,46.0,112.0,68.0,167.0,48.0,91.0,192.0,184.0,198.0,112.0,46.0,61.0,34.0,95.0,26.0,8.0,29.0,224.0,47.0,17.0,27.0,23.0,3.0,17.0,9.0,17.0,9.0,190.0,912.0,0.519774011299435,0.5542168674698795,0.9705882352941176,0.4071856287425149,0.4071856287425149,0.5274725274725275,0.5892857142857143,0.60828025477707,0.302536231884058,0.0985915492957746,0.1366279069767441,0.0325443786982248,0.0555555555555555,0.1339491916859122,0.1590909090909091,0.5294117647058824,0.6197183098591549,0.6875,0.625,0.2844202898550724,0.375796178343949,0.3806451612903225,0.4745762711864407,0.0996376811594202,0.4,0.4150943396226415,1.0,0.2028985507246377,0.4107142857142857,0.4107142857142857,0.9565217391304348,0.2714285714285714,0.7631578947368421,0.4107142857142857,0.5117182142857143,0.2949308755760368,24.655688622754496,0.2854933498298794,18.0,25.0,27.0,22.0,4.0,13.0,7.0,13.0,0.4629629629629629,0.4577464788732394,0.12890625,0.3,0.6,0.5015702127659573,8.0,17.0,32.0,23.0,49.0,10.0,22.0,,7.0,1.0,0.4693877551020408,,0.0252707581227436,0.1214285714285714,0.4705882352941176,0.2285714285714285,2.0,15.0,0.46875,0.0286532951289398,5.0,4.0,12.0,5.0,17.0,6.0,0.2941176470588235,0.1690140845070422,0.3333333333333333,4.0,8.0,False,,,1.0,3.0,8.0,11.0,,4.0,4.0,1.0,,,1.0,,9.0,,0.0166666666666666,0.2777777777777778,2.0,4.0,0.0119760479041916,0.0127388535031847,,1.0,1.0,5.0,,,,0.0704225352112676,0.2,,1.0,,,0.0363636363636363,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,101020.0,1684,146,3308,3299,704,431.0,6607,176.0,41.0,26.0,87.0,187.0,373.0,117.0,755.0,3532,61.0,17.0,120.0,98.0,39.0,15.0,36.0,141.0,224.0,52.0,276.0,40.0,26.0,42.0,9.0,66.0,51.0,108.0,101.0,6.0,136.0,57.0,0.5013404825737265,0.4976599063962558,0.5379113018597997,0.5660377358490566,0.1045576407506702,0.1379310344827586,20.052424639580604,0.6363636363636364,0.1148208469055374,0.0328767123287671,0.0293542074363992,0.1288888888888889,0.0317559153175591,0.0235602094240837,0.0346534653465346,0.1026252983293556,0.2745709828393136,0.1357254290171607,0.2988505747126437,0.3466666666666667,0.4270833333333333,0.6926677067082684,0.5375986697965573,0.0910404624277456,0.1360381861575179,0.1589403973509933,8.028150134048255,771.0,117.0,26.0,35.0,44.0,110.0,33.0,89.0,55.0,179.0,88.0,268.0,37.0,62.0,155.0,276.0,261.0,179.0,55.0,91.0,30.0,121.0,24.0,6.0,54.0,272.0,62.0,14.0,33.0,24.0,1.0,17.0,8.0,18.0,11.0,152.0,758.0,0.7379679144385026,0.7752808988764045,0.9886363636363636,0.3283582089552239,0.3283582089552239,0.5967741935483871,0.5695652173913044,0.6015625,0.4180967238689547,0.125,0.1786743515850144,0.0530973451327433,0.081081081081081,0.1491596638655462,0.119047619047619,0.6111111111111112,0.6647727272727273,0.7597402597402597,0.7606837606837606,0.1716068642745709,0.4,0.419047619047619,0.7727272727272727,0.1388455538221528,0.3707865168539326,0.3793103448275862,0.9696969696969696,0.2792511700468019,0.3072625698324022,0.3089887640449438,1.0,0.3043478260869565,0.7428571428571429,0.3072625698324022,0.5487591304347827,0.2052980132450331,24.658208955223884,0.2330713422007255,25.0,32.0,24.0,18.0,6.0,7.0,7.0,13.0,0.5245901639344263,0.5364583333333334,0.1977186311787072,0.5769230769230769,0.6097560975609756,0.5503567164179104,9.0,15.0,38.0,19.0,53.0,20.0,17.0,21.0,6.0,5.0,0.3584905660377358,0.2307692307692307,0.01875,0.1304347826086956,0.6,0.3304347826086956,3.0,10.0,0.2631578947368421,0.0240641711229946,4.0,10.0,27.0,13.0,35.0,3.0,0.3714285714285714,0.28125,0.3703703703703703,7.0,11.0,False,,1.0,2.0,3.0,5.0,13.0,4.0,5.0,1.0,2.0,,,,1.0,4.0,0.0129870129870129,0.0093457943925233,0.6,3.0,3.0,0.0111940298507462,0.0454545454545454,0.0055865921787709,1.0,3.0,8.0,,1.0,6.0,0.0833333333333333,0.375,0.0219780219780219,0.6666666666666666,1.0,,0.0224719101123595,1.0,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,108685.0,1811,112,3590,3583,916,447.0,7173,82.0,29.0,43.0,83.0,98.0,183.0,49.0,509.0,3939,36.0,3.0,59.0,74.0,9.0,15.0,42.0,181.0,223.0,58.0,281.0,53.0,34.0,35.0,7.0,63.0,68.0,127.0,101.0,8.0,74.0,25.0,0.5355191256830601,0.5637254901960784,0.5770975056689343,0.5,0.0491803278688524,0.0481927710843373,12.310698583292623,0.5555555555555556,0.1383792048929663,0.0354729729729729,0.0307377049180327,0.125989044430919,0.034090909090909,0.0333333333333333,0.0332409972299169,0.1455301455301455,0.2009803921568627,0.2034313725490196,0.5180722891566265,0.5443037974683544,0.5178571428571429,0.7524509803921569,0.5324614532019705,0.0629370629370629,0.1237623762376237,0.1159135559921414,6.177049180327868,1002.0,47.0,7.0,16.0,8.0,18.0,49.0,112.0,39.0,113.0,88.0,225.0,17.0,40.0,119.0,122.0,255.0,112.0,39.0,115.0,38.0,153.0,23.0,15.0,54.0,344.0,26.0,19.0,28.0,28.0,6.0,67.0,35.0,71.0,29.0,119.0,983.0,0.6224489795918368,0.6931818181818182,0.9659090909090908,0.3911111111111111,0.3928571428571428,0.425,0.5,0.5219298245614035,0.5514705882352942,0.0609756097560975,0.0776119402985074,0.0219780219780219,0.1375358166189111,0.1317991631799163,0.1126760563380281,0.4084507042253521,0.573170731707317,0.6103896103896104,0.6382978723404256,0.0441176470588235,0.4444444444444444,0.4444444444444444,0.625,0.2745098039215686,0.4375,0.4375,1.0,0.2769607843137255,0.3451327433628318,0.3451327433628318,0.9230769230769232,0.1649484536082474,0.4375,0.3482142857142857,0.504053157894737,0.2337917485265226,24.71733333333333,0.279108635097493,12.0,16.0,22.0,20.0,5.0,12.0,32.0,20.0,0.4444444444444444,0.5,0.0681818181818181,0.6046511627906976,0.4137931034482758,0.5498441860465115,13.0,30.0,27.0,21.0,57.0,28.0,33.0,16.0,6.0,1.0,0.3684210526315789,0.1584158415841584,0.0294117647058823,0.3092783505154639,0.4333333333333333,0.2783505154639175,6.0,8.0,0.2962962962962963,0.0513513513513513,5.0,4.0,13.0,8.0,20.0,9.0,0.4,0.2321428571428571,0.3076923076923077,3.0,6.0,False,1.0,1.0,10.0,,5.0,17.0,8.0,7.0,2.0,,,1.0,,1.0,12.0,0.0109890109890109,0.0236220472440944,0.1666666666666666,,,,,,0.75,4.0,7.0,,,2.0,0.125,0.5714285714285714,0.0088105726872246,1.0,4.0,3.0,,1.0,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,941.0,16,18,30,31,9,8.0,61,2.0,,1.0,2.0,3.0,6.0,2.0,8.0,24,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,3.0,2.0,5.0,,,,,1.0,1.0,2.0,3.0,,4.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,21.951219512195124,,0.125,0.0769230769230769,,0.15,0.0588235294117647,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.3333333333333333,0.4602333333333333,0.1428571428571428,0.1428571428571428,0.25,8.833333333333334,19.0,1.0,1.0,2.0,1.0,2.0,,,,,,,2.0,4.0,6.0,4.0,,,,,1.0,1.0,1.0,,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,19.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,0.5,,0.5,0.25,0.1666666666666666,0.2857142857142857,,,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.5,0.5,,0.536125,0.75,,0.6333333333333333,,,2.0,,,1.0,,,,,0.3333333333333333,,,0.3401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,
