EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffArc3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,Charge Fouls,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,PtsUnassisted3s,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,OffensiveGoaltends,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,on,Blocked3s,BlockedArc3,BlockedCorner3,Arc3PctBlocked,HeaveMakes
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,49378.0,823,103,1544,1563,175,152,141,3107,97.0,130.0,27.0,38.0,6.0,9.0,11.0,28.0,18.0,32,126.0,190,86.0,338,1621,29.0,44.0,20.0,78.0,6.0,11.0,20.0,32.0,192.0,60.0,40.0,8.0,10.0,4.0,14.0,,2.0,32.0,30.0,53.0,48.0,152,10.0,210,83.0,293,7.0,14.0,10.0,13.0,5.0,17.0,8.0,1.0,30.0,4.0,49.0,88.0,9.0,12.0,97.0,12.0,3.0,111.0,54.0,7.0,29.0,17.0,12.0,29.0,16.0,32.0,174,2.0,6.0,0.7619047619047619,0.9056603773584906,0.6631578947368421,0.6590909090909091,0.5454545454545454,0.6631578947368421,0.6590909090909091,0.5454545454545454,0.7041666666666667,0.6724137931034483,0.6666666666666666,0.042105263157894736,0.046153846153846156,0.07142857142857142,15.82649472450176,0.43333333333333335,0.3125,0.24877250409165302,0.12128146453089245,0.2857142857142857,0.11583011583011583,0.25673940949935814,0.11925287356321838,0.1810344827586207,0.1323529411764706,0.07567567567567568,0.12048192771084337,0.26627218934911245,0.2669902912621359,0.22033898305084745,0.26153846153846155,0.3684210526315789,0.125,0.5517241379310345,0.6842105263157895,0.7461538461538462,0.782258064516129,0.7422680412371134,0.14736842105263157,0.39285714285714285,0.4230769230769231,0.7272727272727273,0.16842105263157894,0.5625,0.5625,0.8636363636363636,0.7105263157894737,0.8181818181818182,0.6666666666666666,0.6842105263157895,0.5700426315789473,0.5887967741935484,0.5397909090909091,0.2317596566523605,0.2317596566523605,0.23076923076923078,0.09467455621301775,4.8705263157894745,0.1133419689119171,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,4.0,1.0,1.0,,5.0,3.0,3.0,11.0,,2.0,,,,,,,0.11363636363636363,0.8888888888888888,,,,,,,,,,,,,,,,,,,1.0,0.25925925925925924,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,True,,,,,
200779,1610612742,Steve Novak,Steve Novak,200779,DAL,458.0,8,-7,17,15,11,10,1,32,,,,,,,,,1.0,2,1.0,2,,5,16,,,,,1.0,2.0,,5.0,2.0,,,,,,,,,,,,2.0,1,,3,,3,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,5.0,11,,,1.0,1.0,0.5,,0.5,0.625,,0.625,0.625,,0.625,,,,22.22222222222222,,,0.3333333333333333,,0.5,,0.42857142857142855,,,,,,0.5,,,0.5,,,,,,,,,,,,0.5,0.5,0.5,,,,,0.5,0.4393125,,0.4393125,,,,1.0,21.4,0.6470588235294118,1.0,2.0,,,,,,,1.0,2.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.5,0.5,,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,22.65,,,,,,,,,,1.0,2.0,,,,,,,,,,0.5,0.5,,,,,,,True,,,,,
201582,1610612742,Alexis Ajinca,Alexis Ajinca,201582,DAL,1846.0,31,2,56,57,8,8,3,113,,1.0,,,,,2.0,6.0,1.0,5,3.0,12,,12,53,,,,,1.0,2.0,,2.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,3,,4,1.0,5,1.0,,,,,1.0,,,1.0,,2.0,7.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,8,,,0.6666666666666666,0.6666666666666666,0.25,,0.5,0.4,,0.5,0.4,,0.5,0.16666666666666666,1.0,0.16666666666666666,27.118644067796613,,,0.15789473684210525,,0.125,0.09090909090909091,0.14814814814814814,0.034482758620689655,,,,,,0.18181818181818182,0.25,0.16666666666666666,,0.125,1.0,0.06666666666666667,,,,0.4,0.3333333333333333,0.4,0.5,0.3333333333333333,0.2,0.2,,,,,0.26666666666666666,0.45818666666666663,,0.4094,,,,0.16666666666666666,13.125,0.14285714285714285,1.0,1.0,1.0,2.0,,,,,2.0,3.0,,,,,6.0,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.2,0.1111111111111111,1.0,0.06666666666666667,1.0,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,,,,,,0.5,24.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,13051.0,218,-50,413,427,99,165,52,840,19.0,25.0,9.0,10.0,5.0,7.0,3.0,11.0,1.0,2,23.0,38,9.0,55,437,10.0,12.0,2.0,22.0,6.0,10.0,3.0,15.0,32.0,14.0,12.0,4.0,4.0,4.0,8.0,1.0,1.0,20.0,5.0,13.0,8.0,29,3.0,40,18.0,58,,,,3.0,2.0,8.0,1.0,,11.0,2.0,14.0,26.0,7.0,2.0,19.0,,1.0,19.0,9.0,1.0,15.0,9.0,4.0,15.0,7.0,15.0,99,4.0,1.0,0.6956521739130435,0.9411764705882353,0.6052631578947368,0.8333333333333334,0.6,0.6052631578947368,0.8333333333333334,0.6,0.5851063829787234,0.8461538461538461,0.5357142857142857,0.10526315789473684,0.12,0.09090909090909091,12.473118279569892,0.2727272727272727,0.3,0.19463087248322147,0.11607142857142858,0.19047619047619047,0.06329113924050633,0.193717277486911,0.09424083769633508,0.18518518518518517,0.05,0.13333333333333333,0.0967741935483871,0.18604651162790697,0.1794871794871795,0.208955223880597,0.25806451612903225,,,0.4666666666666667,0.6578947368421053,0.76,0.8636363636363636,0.631578947368421,0.2894736842105263,0.2727272727272727,0.3,1.0,0.05263157894736842,0.5,0.5,0.8333333333333334,0.9,0.7,0.7142857142857143,0.6578947368421053,0.54935,0.5996900000000001,0.5219,0.1956521739130435,0.1956521739130435,0.4,0.2727272727272727,3.8657894736842113,0.2397094430992736,,,,,,,,,,,,,,,,,,3.0,,3.0,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,0.041666666666666664,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,2.0,,,True,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,4881.0,81,-11,154,157,37,56,20,311,10.0,16.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,9,14.0,28,4.0,38,163,1.0,4.0,,2.0,4.0,5.0,2.0,13.0,12.0,16.0,,6.0,7.0,4.0,11.0,2.0,3.0,26.0,,1.0,2.0,6,1.0,9,1.0,10,,3.0,1.0,3.0,2.0,4.0,1.0,1.0,7.0,1.0,5.0,15.0,2.0,2.0,8.0,,,5.0,2.0,1.0,,,,,,13.0,37,2.0,1.0,0.42857142857142855,0.42857142857142855,0.5,0.25,0.8,0.4358974358974359,0.25,0.7857142857142857,0.4634146341463415,0.25,0.8125,0.21428571428571427,0.25,0.6666666666666666,26.81564245810056,0.42857142857142855,0.14285714285714285,0.12,0.023809523809523808,0.1111111111111111,,0.11764705882352941,0.01282051282051282,,0.058823529411764705,,,0.1111111111111111,,0.16666666666666666,0.11764705882352941,,,,0.41025641025641024,0.625,0.8333333333333334,0.6,0.07692307692307693,0.3333333333333333,1.0,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.42857142857142855,1.0,0.6923076923076923,0.5249307692307692,0.43145,0.5638928571428571,0.05,0.06896551724137931,0.05263157894736842,0.34210526315789475,7.578571428571428,0.24025974025974026,1.0,1.0,1.0,10.0,,,1.0,2.0,2.0,11.0,,,1.0,2.0,3.0,10.0,1.0,2.0,,4.0,2.0,,,,1.0,,,1.0,,,0.5,0.18181818181818182,,0.5,0.18181818181818182,0.28205128205128205,,,0.02564102564102564,1.0,1.0,1.0,0.2564102564102564,0.1,0.1,,,,,0.2857142857142857,0.5,0.1,24.40909090909091,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,2137.0,36,10,73,72,34,29,5,145,2.0,3.0,,,,1.0,3.0,6.0,1.0,4,6.0,13,7.0,19,61,,,,,2.0,4.0,6.0,10.0,2.0,10.0,,1.0,2.0,5.0,7.0,1.0,2.0,19.0,,,,9,,9,,9,,2.0,2.0,4.0,1.0,2.0,3.0,,6.0,3.0,,,,,4.0,,,7.0,3.0,1.0,,,,,,10.0,34,,1.0,0.16666666666666666,0.16666666666666666,0.46153846153846156,,0.5,0.42857142857142855,,0.5,0.5588235294117647,,0.7142857142857143,0.07692307692307693,,0.16666666666666666,29.11392405063291,0.6666666666666666,,0.375,,,,0.25,,,,,,0.375,0.7142857142857143,0.1111111111111111,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.5,0.6,,0.2857142857142857,0.25,0.25,,,0.25,,0.2857142857142857,0.4445,,0.50135,0.1875,0.2,,0.5263157894736842,9.823076923076924,0.4657534246575342,,1.0,,,,,,,,1.0,,,,,,,,4.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.07142857142857142,,,0.07142857142857142,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,18820.0,314,101,595,604,23,18,42,1199,13.0,23.0,,1.0,1.0,1.0,7.0,20.0,38.0,76,58.0,119,19.0,180,594,,3.0,,,2.0,3.0,1.0,5.0,80.0,36.0,,7.0,13.0,15.0,28.0,6.0,5.0,71.0,2.0,2.0,7.0,27,1.0,35,4.0,39,,10.0,6.0,5.0,4.0,11.0,1.0,1.0,16.0,1.0,6.0,16.0,,4.0,26.0,2.0,2.0,27.0,14.0,1.0,3.0,2.0,,3.0,1.0,5.0,23,,,0.6896551724137931,0.6896551724137931,0.48739495798319327,,0.6666666666666666,0.540268456375839,,0.6666666666666666,0.5590062111801242,,0.8333333333333334,0.058823529411764705,0.17391304347826086,0.15,27.457098283931355,0.3125,0.09090909090909091,0.11020408163265306,0.012121212121212121,0.14,0.025,0.1152542372881356,0.0163265306122449,0.024390243902439025,0.024390243902439025,,,0.12698412698412698,0.10344827586206896,0.10526315789473684,0.12121212121212122,0.17647058823529413,,0.3333333333333333,0.15436241610738255,0.5652173913043478,0.6842105263157895,0.6153846153846154,0.1342281879194631,0.35,0.4117647058823529,0.7142857142857143,0.5100671140939598,0.5,0.5,0.3333333333333333,,0.3333333333333333,1.0,0.35570469798657717,0.4830593959731544,0.4172666666666667,0.49016666666666664,0.0875,0.1076923076923077,,0.027777777777777776,13.706722689075631,0.03865546218487395,6.0,13.0,9.0,17.0,,,,,15.0,30.0,,,,,42.0,17.0,9.0,9.0,2.0,6.0,4.0,1.0,2.0,2.0,2.0,,,3.0,,,0.9333333333333333,0.5,,,0.5,0.20134228187919462,0.037037037037037035,0.7105263157894737,0.087248322147651,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.11409395973154363,0.5294117647058824,0.5294117647058824,1.0,,,,,,0.5294117647058824,24.009999999999998,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,
201147,1610612742,Corey Brewer,Corey Brewer,201147,DAL,680.0,11,12,23,25,19,22,2,48,1.0,1.0,,,1.0,1.0,,,,1,1.0,2,2.0,7,20,,,2.0,2.0,1.0,2.0,2.0,7.0,2.0,,,,3.0,,3.0,,2.0,6.0,,,,1,,1,1.0,2,,3.0,3.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,7.0,19,,,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.875,1.0,0.875,,,,19.23076923076923,1.0,,0.16666666666666666,,,,0.1,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,0.6666666666666666,0.55355,,0.55355,0.25,0.3333333333333333,0.2857142857142857,1.0,8.2,0.8260869565217391,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,True,,,,,
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,22967.0,383,102,726,730,211,194,88,1456,32.0,49.0,8.0,14.0,12.0,14.0,7.0,10.0,5.0,14,44.0,73,47.0,135,743,12.0,18.0,9.0,33.0,17.0,24.0,16.0,50.0,74.0,14.0,12.0,5.0,2.0,4.0,6.0,2.0,,16.0,6.0,27.0,19.0,32,6.0,57,34.0,91,1.0,13.0,10.0,3.0,,15.0,3.0,1.0,18.0,7.0,51.0,87.0,7.0,8.0,51.0,7.0,,60.0,25.0,6.0,12.0,7.0,5.0,12.0,7.0,50.0,207,3.0,6.0,0.8409090909090909,0.9736842105263158,0.6027397260273972,0.6666666666666666,0.7083333333333334,0.5866666666666667,0.6666666666666666,0.6538461538461539,0.6490384615384616,0.66,0.6756756756756757,0.0684931506849315,0.10204081632653061,,14.76997578692494,0.16666666666666666,0.16666666666666666,0.12648221343873517,0.1261682242990654,0.18446601941747573,0.06521739130434782,0.14325842696629212,0.10784313725490197,0.15625,0.13333333333333333,0.09333333333333334,0.07142857142857142,0.12903225806451613,0.12359550561797752,0.12745098039215685,0.18181818181818182,0.19230769230769232,0.043478260869565216,0.5833333333333334,0.6533333333333333,0.6530612244897959,0.7272727272727273,0.8125,0.13333333333333333,0.7,0.7,0.8571428571428571,0.18666666666666668,0.35714285714285715,0.35714285714285715,0.7777777777777778,0.5714285714285714,0.5384615384615384,0.8571428571428571,0.68,0.5494643835616441,0.5031866666666666,0.5360625,0.25510204081632654,0.2604166666666667,0.24444444444444444,0.37037037037037035,5.223287671232877,0.290633608815427,,,,2.0,,,,2.0,,2.0,,,,2.0,,,,2.0,,2.0,3.0,,1.0,1.0,1.0,6.0,4.0,2.0,,,,,,,,0.02666666666666667,0.0625,1.0,,,,,0.02666666666666667,,,,,,,0.07692307692307693,,,65.1,2.0,1.0,,2.0,0.375,,,,,,,,,,,,,,,,,,,6.0,,,1.0,0.058823529411764705,False,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,109637.0,1827,435,3516,3475,966,884,366,6991,87.0,124.0,13.0,17.0,26.0,38.0,98.0,209.0,212.0,414,397.0,747,318.0,1262,3597,27.0,68.0,26.0,95.0,94.0,187.0,174.0,377.0,450.0,344.0,24.0,21.0,80.0,46.0,126.0,17.0,42.0,298.0,15.0,26.0,79.0,230,47.0,356,43.0,399,10.0,30.0,19.0,67.0,31.0,30.0,36.0,,97.0,30.0,87.0,128.0,3.0,7.0,273.0,19.0,6.0,359.0,107.0,61.0,28.0,14.0,14.0,28.0,14.0,362.0,938,8.0,52.0,0.5667506297229219,0.5844155844155844,0.5314591700133868,0.39705882352941174,0.5026737967914439,0.542528735632184,0.43125,0.4765258215962441,0.6029411764705882,0.5,0.6009933774834437,0.028112449799196786,0.06451612903225806,0.04784688995215311,28.37185674371349,0.6907216494845361,0.4017094017094017,0.18638573743922204,0.024880382775119617,0.17286652078774617,0.03640776699029126,0.18273211117681845,0.028140013726835965,0.03773584905660377,0.025210084033613446,0.016548463356973995,0.07476635514018691,0.15976331360946747,0.23728813559322035,0.16149068322981366,0.1782477341389728,0.15873015873015872,0.02512562814070352,0.5,0.1425287356321839,0.7016129032258065,0.75,0.4367816091954023,0.24022988505747125,0.4688995215311005,0.49246231155778897,0.2755102040816326,0.47586206896551725,0.5120772946859904,0.5158150851581509,0.2125,0.7647058823529411,0.1784037558685446,0.6842105263157895,0.28390804597701147,0.4503046605293441,0.4609830357142856,0.4372502358490567,0.11366006256517205,0.1281437125748503,0.07527733755942947,0.2987321711568938,12.85716198125837,0.27474402730375425,17.0,28.0,33.0,95.0,5.0,12.0,2.0,20.0,50.0,123.0,5.0,12.0,5.0,26.0,144.0,94.0,33.0,29.0,16.0,22.0,11.0,9.0,4.0,6.0,7.0,,2.0,19.0,38.0,3.0,0.96,0.4065040650406504,0.4166666666666667,0.19230769230769232,0.4098360655737705,0.1413793103448276,0.022950819672131147,0.7547169811320755,0.03218390804597701,0.6071428571428571,0.6071428571428571,1.0,0.10919540229885058,0.3473684210526316,0.3473684210526316,0.9393939393939394,0.15,0.4166666666666667,0.6,0.09389671361502347,0.1,0.35106382978723405,24.856910569105693,1.0,2.0,1.0,,0.07692307692307693,6.0,0.007246376811594203,,,3.0,6.0,,,1.0,2.0,,,,,,0.028169014084507043,0.5,0.016129032258064516,2.0,,,2.0,0.0196078431372549,False,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,111723.0,1862,55,3522,3519,998,927,398,7041,194.0,285.0,41.0,71.0,51.0,76.0,133.0,320.0,14.0,45,341.0,650,106.0,803,3761,58.0,102.0,9.0,128.0,82.0,162.0,27.0,194.0,480.0,202.0,74.0,36.0,62.0,30.0,92.0,8.0,33.0,214.0,36.0,104.0,75.0,201,32.0,308,140.0,448,34.0,65.0,49.0,49.0,30.0,47.0,19.0,1.0,96.0,22.0,59.0,115.0,6.0,2.0,104.0,10.0,2.0,138.0,57.0,17.0,39.0,23.0,12.0,42.0,30.0,193.0,979,13.0,14.0,0.7038123167155426,0.7894736842105263,0.5246153846153846,0.5686274509803921,0.5061728395061729,0.5132547864506627,0.5666666666666667,0.48546511627906974,0.5403768506056528,0.5765765765765766,0.5052083333333334,0.055384615384615386,0.06315789473684211,0.053125,21.00903614457831,0.5104166666666666,0.2962962962962963,0.16314935064935066,0.09236234458259325,0.17123287671232876,0.08294930875576037,0.16526946107784432,0.08974358974358974,0.11986301369863013,0.08597285067873303,0.07908163265306123,0.08264462809917356,0.10416666666666667,0.16898148148148148,0.20043103448275862,0.1696969696969697,0.17592592592592593,0.11643835616438356,0.7142857142857143,0.41973490427098675,0.6807017543859649,0.7265917602996255,0.7319587628865979,0.47128129602356406,0.415625,0.4389438943894389,0.6390977443609023,0.0662739322533137,0.3111111111111111,0.3181818181818182,0.6761904761904762,0.5774647887323944,0.4418604651162791,0.6710526315789473,0.46244477172312226,0.5124133480825958,0.5436607142857143,0.5188956140350877,0.07851239669421488,0.08177905308464849,0.15940224159402241,0.24159402241594022,5.775076923076922,0.2833617262918796,3.0,19.0,2.0,10.0,1.0,1.0,,3.0,5.0,29.0,1.0,3.0,1.0,10.0,15.0,9.0,2.0,22.0,5.0,24.0,16.0,19.0,7.0,9.0,6.0,1.0,2.0,10.0,,3.0,1.0,0.1724137931034483,0.3333333333333333,0.1,0.17857142857142858,0.042709867452135494,0.08306709265175719,0.9285714285714286,0.027982326951399118,0.15789473684210525,0.15789473684210525,1.0,0.014727540500736377,0.2,0.2,1.0,0.009523809523809525,1.0,1.0,0.01744186046511628,,0.2222222222222222,24.97586206896552,1.0,7.0,,,0.14634146341463414,,0.022222222222222223,,2.0,1.0,7.0,,,,,,,0.01904761904761905,,,0.040697674418604654,0.14285714285714285,,3.0,1.0,4.0,,,False,3.0,2.0,1.0,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,131028.0,2184,374,4158,4112,1311,1208,458,8270,80.0,118.0,4.0,4.0,27.0,36.0,67.0,166.0,156.0,322,303.0,606,166.0,1108,4364,16.0,37.0,4.0,75.0,91.0,188.0,90.0,401.0,308.0,298.0,,33.0,204.0,75.0,279.0,27.0,112.0,633.0,4.0,17.0,37.0,67,2.0,106,21.0,127,12.0,82.0,50.0,87.0,63.0,57.0,24.0,6.0,144.0,36.0,45.0,121.0,3.0,6.0,158.0,2.0,2.0,194.0,61.0,35.0,13.0,3.0,6.0,13.0,6.0,378.0,1281,10.0,23.0,0.5082508250825083,0.5082508250825083,0.5,0.43243243243243246,0.48404255319148937,0.5227524972253053,0.5378787878787878,0.5399305555555556,0.5598377281947262,0.5514705882352942,0.5967261904761905,0.054455445544554455,0.1271186440677966,0.0783132530120482,24.08868045192923,0.6041666666666666,0.013793103448275862,0.046984572230014024,0.0132398753894081,0.0687732342007435,0.007920792079207921,0.05295315682281059,0.011738401341531582,0.0125,0.01050420168067227,0.01639344262295082,,0.04336734693877551,0.040169133192389,0.05525846702317291,0.07196029776674938,0.05925925925925926,0.0273972602739726,0.46153846153846156,0.1309655937846837,0.6779661016949152,0.7766990291262136,0.475,0.18423973362930077,0.4036144578313253,0.43790849673202614,0.3582089552238806,0.35738068812430634,0.484472049689441,0.4921135646687697,0.06060606060606061,1.0,0.125,0.75,0.4583795782463929,0.4854788182831661,0.4812588235294117,0.4785140350877193,0.06729758149316509,0.09327217125382263,0.06768953068592058,0.361913357400722,12.505940594059407,0.3152958152958153,39.0,106.0,73.0,189.0,9.0,19.0,28.0,61.0,112.0,295.0,13.0,29.0,43.0,100.0,309.0,186.0,73.0,48.0,38.0,54.0,32.0,20.0,8.0,9.0,8.0,2.0,3.0,13.0,8.0,3.0,0.9196428571428571,0.37966101694915255,0.4482758620689655,0.43,0.3835616438356164,0.3274139844617092,0.011363636363636364,0.5897435897435898,0.11764705882352941,0.36792452830188677,0.37142857142857144,1.0,0.2097669256381798,0.3862433862433862,0.39037433155080214,0.8767123287671232,0.2878787878787879,0.47368421052631576,0.7777777777777778,0.21180555555555555,0.45901639344262296,0.3924731182795699,24.67186440677966,3.0,4.0,,,0.5,27.0,0.015527950310559006,4.0,10.0,15.0,39.0,3.0,2.0,1.0,3.0,0.010169491525423728,0.009433962264150943,0.15151515151515152,0.4,1.0,0.13541666666666666,0.38461538461538464,0.010101010101010102,1.0,,4.0,,,False,,,,0.010582010582010581,
