EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,SelfOReb,Steals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,SelfORebPct,PenaltyArc3Frequency,OffThreePtRebounds,BadPassSteals,DeadBallTurnovers,Travels,BlockedAtRim,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,DefAtRimReboundPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtAssists,Arc3Assists,LongMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,BadPassOutOfBoundsTurnovers,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Corner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,HeaveMakes
101127,1610612761,Jarrett Jack,Jarrett Jack,101127,TOR,18.0,1,1,1.0,1.0,1.0,2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,234.0,7,6,1.0,1.0,2.0,13,1.0,0.14285714285714285,4.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,2.0,1.0,1.0,0.5,0.5,0.5,25.0,0.5,1.0,1.0,0.5,0.5,0.49735,15.3,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201153,1610612761,Julian Wright,Julian Wright,201153,TOR,2913.0,92,98,31.0,42.0,16.0,190,31.0,0.33695652173913043,49.0,-8.0,1.0,3.0,,8.0,14.0,,18.0,96.0,6.0,,0.5714285714285714,0.5714285714285714,0.5625,,18.18181818181818,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.5,0.5200142857142858,7.442857142857144,,4.0,7.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,7.0,10.0,2.0,2.0,3.0,3.0,3.0,6.0,3.0,1.0,4.0,4.0,1.0,9.0,4.0,13.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,0.625,0.7142857142857143,0.5,0.6,0.5,0.6,0.5,0.5833333333333334,0.14285714285714285,0.2857142857142857,1.0,0.25,0.125,0.15384615384615385,0.07692307692307693,0.2222222222222222,0.18181818181818182,0.06,0.1,0.08333333333333333,0.058823529411764705,0.16666666666666666,0.23076923076923078,0.16666666666666666,0.3333333333333333,1.0,0.5,0.5714285714285714,0.8,0.75,0.2857142857142857,0.75,0.75,0.6666666666666666,1.0,0.5,0.4,0.5,0.6181000000000001,0.5038,0.125,0.125,0.16666666666666666,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,1217.0,38,37,14.0,18.0,7.0,75,14.0,0.3684210526315789,20.0,-23.0,2.0,5.0,2.0,3.0,8.0,2.0,11.0,48.0,4.0,1.0,0.375,0.3,0.38461538461538464,0.2,35.55555555555556,0.5,0.4,0.4,0.2,0.3,0.4109499999999999,13.912500000000001,43.8,1.0,1.0,,,,,,2.0,5.0,,,,,1.0,2.0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,7.0,3.0,,,,,2.0,0.3333333333333333,0.3333333333333333,,0.5,,0.25,,0.2,,,1.0,,,0.1,0.05263157894736842,0.25,0.14285714285714285,0.041666666666666664,,0.14285714285714285,,0.2,,0.5,,,0.1,1.0,1.0,1.0,0.2,,,,,,,,,0.36114999999999997,0.23076923076923078,0.2727272727272727,,0.18181818181818182,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202374,1610612761,Solomon Alabi,Solomon Alabi,202374,TOR,3540.0,113,118,33.0,52.0,19.0,231,33.0,0.2920353982300885,59.0,-13.0,,4.0,,3.0,15.0,,6.0,120.0,6.0,,0.2,0.2,0.1875,,14.17910447761194,0.26666666666666666,,,,0.26666666666666666,0.4163133333333333,9.046666666666669,,2.0,4.0,2.0,3.0,,,1.0,7.0,,2.0,4.0,,4.0,,4.0,,,,4.0,3.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,,7.0,7.0,14.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,0.5,,0.5,,0.5,,0.2,0.25,0.6666666666666666,,,0.0967741935483871,0.10638297872340426,0.19047619047619047,0.1346153846153846,0.11290322580645161,0.18181818181818182,0.2,,0.2222222222222222,0.06666666666666667,0.21428571428571427,0.14285714285714285,1.0,0.26666666666666666,0.5,0.6666666666666666,,0.4666666666666667,0.14285714285714285,0.2,,0.75,0.6666666666666666,,,0.4218,0.381425,0.0625,0.0625,0.6666666666666666,,,,,,2.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.13333333333333333,0.09090909090909091,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,78.0,2,2,,,1.0,4,,,1.0,-5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202334,1610612761,Ed Davis,Ed Davis,202334,TOR,1971.0,66,68,11.0,16.0,9.0,134,11.0,0.16666666666666666,33.0,2.0,,2.0,,5.0,11.0,,11.0,60.0,2.0,,0.45454545454545453,0.45454545454545453,0.5,,14.285714285714285,0.18181818181818182,,,,0.45454545454545453,0.5200999999999999,6.8,,5.0,5.0,1.0,1.0,3.0,3.0,,4.0,1.0,1.0,2.0,,2.0,3.0,4.0,,6.0,8.0,2.0,,1.0,1.0,1.0,2.0,2.0,,2.0,5.0,,7.0,2.0,9.0,,,,,1.0,1.0,3.0,3.0,3.0,,,,,6.0,0.8,1.0,0.5,0.75,0.5,0.75,0.5,0.75,,,,,,0.2631578947368421,0.06666666666666667,0.13333333333333333,0.20588235294117646,0.05555555555555555,0.125,,0.07692307692307693,,0.36363636363636365,0.09090909090909091,0.25,,0.45454545454545453,1.0,1.0,0.8,0.36363636363636365,,,,0.5,1.0,0.75,1.0,0.5703,0.626625,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,116.0,4,3,,,,7,,,2.0,-3.0,,1.0,,,1.0,,,7.0,,,,,,,25.0,1.0,,,,,0.3902,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612761,Leandro Barbosa,Leandro Barbosa,2571,TOR,1388.0,44,47,13.0,26.0,8.0,91,13.0,0.29545454545454547,23.0,8.0,1.0,1.0,6.0,7.0,10.0,9.0,21.0,41.0,10.0,6.0,0.7,0.5263157894736842,0.5263157894736842,0.47368421052631576,35.84905660377358,0.05263157894736842,1.0,1.0,0.3157894736842105,0.8421052631578947,0.5287973684210526,4.65,24.744444444444447,5.0,7.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,,5.0,4.0,,1.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,5.0,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.1,0.14285714285714285,,,,,,,,,,,,,,,,,0.3684210526315789,0.7142857142857143,0.8333333333333334,0.4,0.10526315789473684,0.5,0.5,,,,0.2,1.0,0.4761,0.5021000000000001,0.05263157894736842,0.1,0.09523809523809523,0.23809523809523808,2.0,3.0,,,1.0,1.0,,,1.0,,0.4,,,,,,,,,,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,0.5,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.2,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201595,1610612761,Joey Dorsey,Joey Dorsey,201595,TOR,1182.0,35,38,17.0,24.0,6.0,73,17.0,0.4857142857142857,20.0,1.0,,,,3.0,4.0,,8.0,40.0,,,0.75,0.75,0.6666666666666666,,16.666666666666668,,,,,1.0,0.6456,1.5,,3.0,4.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,6.0,2.0,2.0,,4.0,6.0,,,2.0,2.0,1.0,4.0,,,,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,,,,2.0,4.0,1.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,0.3333333333333333,,0.25,,,0.1875,0.05555555555555555,,,,0.4,,,,,1.0,0.75,0.75,1.0,,,,,1.0,1.0,1.0,1.0,0.638,0.80115,0.2,0.2,0.75,0.5,,,,,,,,,,,,1.0,,,,,,0.16666666666666666,,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
