EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,SelfOReb,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,BlockingFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3PctAssisted,Charge Fouls Drawn,ShortMidRangePctBlocked,FTOffRebounds,Loose Ball Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends
2753,1610612738,Delonte West,Delonte West,2753,BOS,3248.0,54,-3.0,96,99,7,27,5.0,195,2.0,5.0,,,8.0,1.0,5.0,1.0,,2.0,2.0,1.0,1.0,,,7.0,18,3.0,3.0,1.0,24,99,1.0,1.0,,3.0,,2.0,,,,6.0,8.0,6.0,3.0,2.0,2.0,9.0,2.0,11.0,1.0,8.0,1.0,,24.0,,2.0,5,7,,7,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4,,,3.0,1.0,,,1.0,,2.0,,,7,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,1.0,,1.0,0.3888888888888889,,0.5476190476190477,0.75,,0.5476190476190477,0.75,,0.14285714285714285,23.762376237623762,0.6666666666666666,0.10869565217391304,,0.2857142857142857,0.1320754716981132,,,,0.14285714285714285,0.15789473684210525,0.5,,0.23809523809523808,0.4,0.5,,0.38095238095238093,0.23809523809523808,0.2,0.2,,0.047619047619047616,0.09523809523809523,1.0,1.0,0.5,0.5,1.0,,,,,,0.38095238095238093,1.0,0.4783071428571428,0.5152,0.35755000000000003,,,0.125,,9.794444444444446,26.666666666666668,0.07291666666666667,,1.0,4.0,,1.0,,,3.0,,,,1.0,,,1.0,,1.0,2.0,,,,0.16666666666666666,0.2,,,,,,,1.0,0.5,0.6666666666666666,0.75,0.5,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,0.25,,,,1.0,,,,,,1.0,1.0,,,True,,,,,,,,,,,,
2306,1610612738,Carlos Arroyo,Carlos Arroyo,2306,BOS,1296.0,22,,43,41,23,1,5.0,84,,,,,,,3.0,1.0,1.0,,,,,,,,3,1.0,1.0,4.0,7,40,,,,,,2.0,1.0,1.0,5.0,,,3.0,,,,3.0,,3.0,,2.0,,1.0,6.0,,,2,2,1.0,3,3.0,1.0,2.0,3.0,2.0,,,1.0,3.0,,2,,,4.0,4.0,,1.0,,,,,5.0,23,,,1.0,1.0,,1.0,1.0,,,0.375,,0.5,0.5833333333333334,,0.625,0.25,18.75,1.0,0.1111111111111111,,,0.1,0.05263157894736842,,,0.25,,,,,,,,,0.75,,,,0.25,,,,,,,,,0.3333333333333333,,,0.25,,0.410275,,0.41050000000000003,0.2,0.25,,0.7142857142857143,18.033333333333335,23.9,0.5348837209302325,,,,,,2.0,,,1.0,,,2.0,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,
2211,1610612738,Troy Murphy,Troy Murphy,2211,BOS,160.0,3,-3.0,7,6,4,4,,13,,1.0,,,,,,,,,,,,,,,1,,,2.0,2,5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,1,,,1.0,2.0,,,,,,,2.0,4,,,,,,,,,,,,,0.5,,1.0,,28.57142857142857,,0.25,,,0.25,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5199,,,,,,1.0,2.6,,0.5714285714285714,,,,,,2.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,691.0,12,-14.0,21,20,1,10,1.0,41,1.0,1.0,,,,,,,,,,,,,,1.0,1,,,,2,25,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,2,2,,2,,,,,,,,,,,2,,,,,,,,,,,,1,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,4.545454545454546,,0.2,,,0.18181818181818182,,,0.25,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.8748,,,,,,,0.9,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,838.0,14,-12.0,22,25,4,8,3.0,47,,,,,,,2.0,,,,,,,,,,2,,,1.0,1,24,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,,1,2,1.0,3,,,,1.0,,,,1.0,1.0,,2,,,3.0,2.0,,1.0,,,,,,4,,,,,,,,,,,,,0.16666666666666666,0.5,,,16.0,1.0,0.16666666666666666,0.07692307692307693,,0.08333333333333333,0.07692307692307693,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.39349999999999996,,,0.3333333333333333,0.3333333333333333,1.0,,19.15,,0.18181818181818182,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,8370.0,140,7.0,257,260,12,34,19.0,517,14.0,18.0,,,16.0,11.0,29.0,,,,,,,,,31.0,63,,,13.0,75,260,,,1.0,3.0,1.0,3.0,,,6.0,54.0,8.0,,,,,5.0,2.0,7.0,1.0,5.0,,,16.0,5.0,5.0,24,29,5.0,34,4.0,3.0,1.0,3.0,3.0,3.0,,,6.0,,2,,1.0,13.0,15.0,1.0,8.0,1.0,1.0,1.0,,6.0,12,0.8709677419354839,0.9,,,,,,0.49206349206349204,0.3333333333333333,0.49206349206349204,0.16666666666666666,0.3333333333333333,0.5357142857142857,0.25,0.6,,26.573426573426573,0.5,0.1951219512195122,0.050505050505050504,0.2631578947368421,0.20422535211267606,0.042735042735042736,0.06666666666666667,0.1702127659574468,0.18421052631578946,0.23684210526315788,0.25,0.2857142857142857,0.2857142857142857,0.7777777777777778,0.7777777777777778,0.9285714285714286,0.25396825396825395,0.4603174603174603,0.3793103448275862,0.3793103448275862,0.9090909090909091,,,,,,,,,,,,,0.2857142857142857,,0.4933095238095237,0.49485,0.42086666666666667,0.11428571428571428,0.11428571428571428,0.04,0.08,10.76031746031746,,0.04669260700389105,1.0,2.0,6.0,1.0,6.0,4.0,2.0,,,,,,,,,,,1.0,1.0,,0.16666666666666666,,,,,0.07407407407407407,,,,1.0,0.375,0.375,0.6666666666666666,0.3333333333333333,0.5,,1.0,,,2.0,,,,,0.023809523809523808,,,,,,,,1.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,52463.0,874,65.0,1658,1624,413,402,161.0,3282,34.0,50.0,9.0,14.0,19.0,33.0,83.0,39.0,7.0,40.0,133.0,2.0,9.0,8.0,34.0,75.0,152,59.0,172.0,30.0,357,1668,5.0,13.0,2.0,23.0,14.0,30.0,11.0,41.0,72.0,58.0,92.0,138.0,39.0,132.0,40.0,81.0,12.0,93.0,9.0,40.0,11.0,30.0,198.0,7.0,16.0,43,62,14.0,76,25.0,11.0,14.0,29.0,19.0,26.0,1.0,10.0,55.0,7.0,102,2.0,10.0,61.0,35.0,2.0,12.0,3.0,2.0,3.0,,68.0,403,0.38666666666666666,0.38666666666666666,0.7796610169491526,0.3430232558139535,0.38461538461538464,0.2682926829268293,0.34502923976608185,0.4934210526315789,0.4666666666666667,0.5046296296296297,0.5526315789473685,0.4295774647887324,0.5265486725663717,0.575,0.4675324675324675,0.5308641975308642,21.50655021834061,0.5272727272727272,0.07413793103448275,0.013972055888223553,0.08888888888888889,0.07763157894736843,0.018571428571428572,0.008547008547008548,0.05389221556886228,0.056179775280898875,0.10212765957446808,0.05555555555555555,0.2222222222222222,0.15432098765432098,0.68,0.7555555555555555,0.5294117647058824,0.05864197530864197,0.25617283950617287,0.39759036144578314,0.4024390243902439,0.2727272727272727,0.12037037037037036,0.4104938271604938,0.3007518796992481,0.30303030303030304,0.675,0.47368421052631576,0.2222222222222222,0.19718309859154928,0.6428571428571429,0.09859154929577464,0.4788732394366197,0.23529411764705882,0.6851851851851852,0.30303030303030304,0.5241213622291022,0.50959375,0.4979092857142857,0.041666666666666664,0.07407407407407407,0.06442577030812324,0.20168067226890757,11.682236842105265,24.921511627906977,0.24909529553679133,1.0,1.0,8.0,3.0,6.0,11.0,,7.0,6.0,3.0,3.0,8.0,2.0,7.0,1.0,3.0,1.0,,10.0,1.0,0.5,0.046052631578947366,0.1,0.06521739130434782,0.03015075376884422,0.023529411764705882,0.012578616352201259,0.1,0.017142857142857144,,0.42105263157894735,0.4444444444444444,0.25,0.05263157894736842,1.0,19.0,3.0,6.0,1.0,3.0,3.0,38.0,4.0,0.012048192771084338,0.009345794392523364,0.48717948717948717,0.48717948717948717,1.0,0.5,7.0,0.05263157894736842,1.0,,,1.0,0.025,,,2.0,0.011494252873563218,,,3.0,0.42857142857142855,False,3.0,4.0,1.0,1.0,0.005813953488372093,0.007518796992481203,0.21052631578947367,0.75,1.0,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,26119.0,435,-39.0,838,832,258,224,84.0,1670,20.0,30.0,4.0,6.0,18.0,9.0,24.0,14.0,3.0,14.0,43.0,3.0,10.0,3.0,15.0,37.0,72,18.0,57.0,23.0,151,812,3.0,12.0,,11.0,11.0,18.0,5.0,18.0,43.0,34.0,40.0,48.0,6.0,42.0,14.0,28.0,2.0,30.0,1.0,18.0,2.0,8.0,62.0,3.0,9.0,21,33,4.0,37,13.0,10.0,3.0,10.0,3.0,8.0,1.0,7.0,18.0,,32,1.0,,20.0,27.0,3.0,14.0,4.0,2.0,4.0,,43.0,258,0.4594594594594595,0.4722222222222222,0.8888888888888888,0.3157894736842105,0.25,0.2777777777777778,0.32142857142857145,0.5138888888888888,0.6111111111111112,0.49612403100775193,0.34375,0.5138888888888888,0.5354609929078015,0.34375,0.5375,0.4418604651162791,16.98717948717949,0.5555555555555556,0.07046979865771812,0.01060070671378092,0.09473684210526316,0.07633587786259542,0.010178117048346057,0.014285714285714285,0.01904761904761905,0.05319148936170213,0.1414141414141414,0.08333333333333333,0.13043478260869565,0.23255813953488372,0.6666666666666666,0.8333333333333334,0.55,0.13953488372093023,0.18604651162790697,0.375,0.391304347826087,0.4444444444444444,0.10852713178294573,0.3333333333333333,0.32558139534883723,0.32558139534883723,0.8571428571428571,0.625,0.3,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.4166666666666667,0.2,0.6744186046511628,0.3333333333333333,0.5238822834645669,0.5411923076923076,0.4837285714285715,0.1,0.1686746987951807,0.0728476821192053,0.2847682119205298,8.84861111111111,25.403508771929822,0.30787589498806683,1.0,1.0,8.0,1.0,4.0,6.0,2.0,10.0,1.0,3.0,1.0,5.0,,2.0,,1.0,2.0,,3.0,1.0,0.25,0.1388888888888889,0.2,0.1,0.00909090909090909,0.020833333333333332,0.011764705882352941,,0.017543859649122806,,0.4444444444444444,0.5333333333333333,0.25,0.0625,1.0,4.0,1.0,2.0,,3.0,2.0,16.0,2.0,0.041666666666666664,,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,,0.16666666666666666,,,,,,,,,,,,2.0,0.6666666666666666,False,,2.0,1.0,,,,0.125,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,150750.0,2512,570.0,4770,4740,1431,1171,433.0,9510,198.0,293.0,55.0,84.0,131.0,99.0,235.0,31.0,9.0,85.0,243.0,18.0,35.0,26.0,80.0,357.0,659,103.0,274.0,356.0,1379,4732,22.0,42.0,16.0,128.0,104.0,187.0,31.0,89.0,447.0,328.0,386.0,282.0,27.0,242.0,85.0,196.0,44.0,240.0,19.0,97.0,24.0,75.0,524.0,23.0,76.0,256,356,30.0,386,71.0,51.0,20.0,89.0,56.0,62.0,12.0,33.0,151.0,5.0,214,6.0,10.0,327.0,416.0,44.0,173.0,44.0,16.0,49.0,,436.0,1411,0.45938375350140054,0.4699140401146132,0.912621359223301,0.3759124087591241,0.5238095238095238,0.34831460674157305,0.3772893772893773,0.5417298937784522,0.5561497326203209,0.5482315112540193,0.6436781609195402,0.5452898550724637,0.6163522012578616,0.6808510638297872,0.6299435028248588,0.2936763129689175,24.02128468263018,0.5894039735099338,0.14746543778801843,0.01537433155080214,0.14205607476635515,0.14619110523998238,0.015608740894901144,0.013774104683195593,0.1232876712328767,0.12573673870333987,0.18016759776536312,0.13659793814432988,0.1564625850340136,0.3140407288317256,0.6757679180887372,0.7586206896551724,0.5555555555555556,0.14040728831725616,0.25187566988210075,0.42127659574468085,0.43043478260869567,0.3939393939393939,0.03322615219721329,0.2604501607717042,0.3497942386831276,0.3512396694214876,0.9176470588235294,0.40229885057471265,0.5142857142857142,0.30434782608695654,0.6547619047619048,0.03260869565217391,0.2898550724637681,0.325,0.6077170418006431,0.3512396694214876,0.5289712982832617,0.553405072463768,0.5187358695652174,0.1652582159624413,0.21954314720812182,0.09282088469905729,0.32414793328498914,8.769954476479512,25.04671532846715,0.3,13.0,24.0,60.0,23.0,45.0,146.0,16.0,46.0,7.0,24.0,9.0,50.0,13.0,7.0,9.0,48.0,17.0,32.0,20.0,36.0,0.5111111111111111,0.06980273141122914,0.10921501706484642,0.15384615384615385,0.01643192488262911,0.02335456475583864,0.015479876160990712,0.019417475728155338,0.021686746987951807,0.6530612244897959,0.4580152671755725,0.4918032786885246,0.25,0.27586206896551724,0.5416666666666666,18.0,25.0,19.0,1.0,9.0,4.0,119.0,24.0,0.02127659574468085,0.010574018126888218,0.5806451612903226,0.5806451612903226,0.8888888888888888,0.8888888888888888,7.0,0.06870229007633588,,4.0,11.0,7.0,,0.38461538461538464,,3.0,0.010830324909747292,5.0,4.0,5.0,0.5555555555555556,False,4.0,7.0,1.0,1.0,0.0036496350364963502,0.00411522633744856,0.08045977011494253,0.5714285714285714,0.75,1.0,2.0,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,137671.0,2295,426.0,4379,4338,1291,1171,389.0,8717,170.0,277.0,39.0,69.0,93.0,82.0,198.0,4.0,2.0,9.0,36.0,1.0,3.0,2.0,12.0,279.0,568,9.0,40.0,66.0,651,4400,1.0,4.0,1.0,34.0,61.0,149.0,2.0,14.0,158.0,180.0,378.0,15.0,12.0,35.0,9.0,549.0,146.0,695.0,90.0,288.0,59.0,202.0,1536.0,58.0,35.0,148,187,78.0,265,143.0,73.0,70.0,131.0,100.0,82.0,8.0,31.0,213.0,,108,10.0,3.0,146.0,119.0,11.0,44.0,10.0,3.0,10.0,3.0,157.0,1272,0.3225806451612903,0.33210332103321033,0.5555555555555556,0.225,0.25,0.14285714285714285,0.23076923076923078,0.49119718309859156,0.40939597315436244,0.4810855263157895,0.38372093023255816,0.39263803680981596,0.4924357034795764,0.37777777777777777,0.42021276595744683,0.06578947368421052,18.11007268951194,0.6150234741784038,0.09616634178037686,0.0416367552045944,0.07261410788381743,0.09054923305294409,0.043255549231644846,0.041176470588235294,0.07659574468085106,0.1023454157782516,0.10666666666666667,0.08035714285714286,0.0547945205479452,0.4555921052631579,0.6137184115523465,0.6967213114754098,0.3352941176470588,0.15296052631578946,0.3256578947368421,0.41414141414141414,0.41624365482233505,0.3780487804878049,0.006578947368421052,0.05921052631578947,0.25,0.25,0.5555555555555556,0.06976744186046512,0.3333333333333333,0.4233128834355828,0.5652173913043478,0.012269938650306749,0.0736196319018405,0.16666666666666666,0.5213815789473685,0.2571428571428571,0.5128200826446283,0.47359736842105277,0.4816561728395063,0.07298136645962733,0.07321131447587355,0.05222734254992319,0.24270353302611367,8.479225352112675,26.872499999999995,0.29481616807490296,9.0,17.0,27.0,15.0,39.0,30.0,16.0,46.0,18.0,4.0,10.0,55.0,,13.0,,17.0,5.0,8.0,15.0,9.0,0.38461538461538464,0.08098591549295775,0.11913357400722022,0.027972027972027972,0.04945054945054945,0.033936651583710405,0.04395604395604396,0.06593406593406594,0.0392156862745098,0.8,0.2903225806451613,0.3333333333333333,0.07407407407407407,0.3953488372093023,0.5294117647058824,,56.0,46.0,3.0,7.0,11.0,35.0,5.0,0.005050505050505051,0.04746317512274959,,,,1.0,5.0,0.12903225806451613,2.0,,2.0,,0.014925373134328358,0.1111111111111111,,3.0,0.06976744186046512,,,,,False,,1.0,1.0,,,,0.023255813953488372,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,126145.0,2102,150.0,3900,3904,1161,1154,362.0,7804,143.0,238.0,39.0,55.0,134.0,124.0,338.0,2.0,2.0,1.0,10.0,,1.0,1.0,7.0,322.0,710,1.0,12.0,180.0,827,3950,,1.0,22.0,84.0,80.0,180.0,1.0,9.0,233.0,458.0,186.0,,3.0,8.0,1.0,54.0,26.0,80.0,20.0,36.0,5.0,13.0,186.0,76.0,69.0,190,301,95.0,396,71.0,45.0,26.0,30.0,13.0,49.0,6.0,17.0,79.0,14.0,219,5.0,19.0,219.0,248.0,21.0,106.0,28.0,4.0,28.0,2.0,227.0,1144,0.7111801242236024,0.7387096774193549,,0.08333333333333333,,0.1111111111111111,0.1,0.4535211267605634,0.4444444444444444,0.44806094182825484,0.484375,0.4312169312169312,0.49520958083832334,0.5316455696202531,0.49156118143459915,0.01662049861495845,21.2212677037381,0.379746835443038,0.1395007342143906,0.05823754789272031,0.15401785714285715,0.1430939226519337,0.055855855855855854,0.04746835443037975,0.12322274881516587,0.1700507614213198,0.13003663003663005,0.14860681114551083,0.168,0.3296398891966759,0.6008403361344538,0.7044334975369458,0.6783216783216783,0.18559556786703602,0.46814404432132967,0.3668639053254438,0.37349397590361444,0.8709677419354839,0.002770083102493075,0.013850415512465374,0.1,0.1,,0.015625,,0.291005291005291,0.7090909090909091,0.010582010582010581,0.037037037037037035,0.14285714285714285,0.3462603878116344,0.125,0.46432698191933247,0.4988698113207547,0.45072058823529415,0.13242574257425743,0.13333333333333333,0.10157194679564692,0.28174123337363965,10.833098591549295,30.941666666666666,0.2976923076923077,17.0,29.0,55.0,31.0,63.0,70.0,24.0,56.0,17.0,42.0,13.0,26.0,15.0,14.0,,27.0,23.0,17.0,13.0,23.0,0.49206349206349204,0.07887323943661972,0.14705882352941177,0.30434782608695654,0.04722222222222222,0.0665024630541872,0.043478260869565216,0.05952380952380952,0.03927492447129909,0.6071428571428571,0.41044776119402987,0.46218487394957986,0.43636363636363634,0.453125,0.5862068965517241,,6.0,6.0,,9.0,10.0,121.0,6.0,0.01775147928994083,0.058319039451114926,,,,,37.0,0.11194029850746269,2.0,18.0,1.0,4.0,0.017699115044247787,0.29411764705882354,,1.0,0.07692307692307693,,,,,False,,,2.0,,,,,,,,2.0,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,46470.0,774,4.0,1464,1445,426,453,142.0,2909,57.0,93.0,14.0,20.0,54.0,9.0,24.0,6.0,3.0,1.0,10.0,,1.0,,3.0,85.0,171,4.0,16.0,28.0,210,1474,,1.0,1.0,31.0,22.0,40.0,2.0,6.0,57.0,94.0,76.0,12.0,,9.0,1.0,33.0,15.0,48.0,10.0,21.0,1.0,11.0,111.0,15.0,14.0,49,68,20.0,88,31.0,21.0,10.0,12.0,6.0,16.0,1.0,6.0,28.0,3.0,53,2.0,3.0,47.0,46.0,8.0,24.0,19.0,9.0,20.0,1.0,57.0,418,0.5529411764705883,0.6025641025641025,1.0,0.25,,0.3333333333333333,0.26666666666666666,0.49707602339181284,0.55,0.48663101604278075,0.5769230769230769,0.5434782608695652,0.5097087378640777,0.5961538461538461,0.5480769230769231,0.0855614973262032,14.45336627547869,0.42857142857142855,0.09859154929577464,0.03164556962025317,0.09655172413793103,0.09813084112149532,0.030844155844155844,0.008849557522123894,0.07947019867549669,0.08053691275167785,0.12690355329949238,0.09734513274336283,0.09375,0.49732620320855614,0.6129032258064516,0.6867469879518072,0.6140350877192983,0.2887700534759358,0.12834224598930483,0.375,0.391304347826087,1.0,0.03208556149732621,0.053475935828877004,0.1,0.1111111111111111,1.0,0.038461538461538464,,0.43478260869565216,0.7,0.06521739130434782,0.06521739130434782,,0.5828877005347594,0.1111111111111111,0.5247862162162162,0.5255075,0.5322761363636365,0.11822660098522167,0.12834224598930483,0.14761904761904762,0.2714285714285714,6.151461988304093,27.756249999999994,0.29098360655737704,14.0,17.0,19.0,15.0,25.0,7.0,14.0,16.0,4.0,5.0,4.0,5.0,1.0,2.0,,3.0,9.0,12.0,5.0,2.0,0.6,0.0935672514619883,0.10752688172043011,0.1111111111111111,0.028169014084507043,0.0738255033557047,0.035398230088495575,,0.05333333333333334,0.6,0.35185185185185186,0.3877551020408163,0.15789473684210525,0.6538461538461539,0.8235294117647058,3.0,5.0,2.0,2.0,4.0,3.0,26.0,1.0,0.041666666666666664,0.014150943396226415,0.5,0.5,1.0,,2.0,0.09259259259259259,1.0,,1.0,,0.017857142857142856,0.2857142857142857,,,,1.0,1.0,2.0,0.6666666666666666,False,,,1.0,1.0,0.0625,0.1,,,,,,
