EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,on,Clear Path Fouls
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,9760.0,163,18,313,323,46,101.0,34.0,636,14.0,26.0,3.0,6.0,1.0,1.0,4.0,12.0,1.0,1.0,18.0,38.0,1.0,8.0,44.0,320,3.0,8.0,3.0,9.0,1.0,1.0,1.0,2.0,24.0,12.0,6.0,5.0,12.0,3.0,15.0,2.0,1.0,6.0,3.0,3.0,33.0,3.0,12.0,5.0,26.0,3.0,34.0,15.0,49.0,2.0,9.0,3.0,6.0,6.0,2.0,3.0,3.0,3.0,9.0,1.0,1.0,16.0,21.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,11.0,1.0,6.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,44,1.0,0.6666666666666666,0.8,0.47368421052631576,0.375,1.0,0.46153846153846156,0.375,0.5,0.5,0.45,0.5,0.02564102564102564,0.13157894736842105,0.11538461538461539,0.16666666666666666,15.142857142857142,0.6666666666666666,0.3,0.21487603305785125,0.11214953271028037,0.1388888888888889,0.09090909090909091,0.19745222929936307,0.10714285714285714,0.18181818181818182,0.07317073170731707,0.09090909090909091,0.04,0.25,0.21875,0.25,0.17073170731707318,0.14814814814814814,0.1111111111111111,0.13333333333333333,0.5,0.6666666666666666,0.5384615384615384,0.6086956521739131,0.6428571428571429,0.3076923076923077,0.3333333333333333,0.4,0.75,0.02564102564102564,0.75,0.5,0.5,1.0,0.5,0.6923076923076923,0.5054089743589744,0.5533714285714285,0.428775,0.13636363636363635,0.13953488372093023,0.20454545454545456,0.045454545454545456,3.5236842105263158,23.6,0.14696485623003194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,33292.0,555,5,1071,1071,299,340.0,143.0,2142,23.0,39.0,1.0,1.0,5.0,9.0,6.0,19.0,10.0,2.0,43.0,95.0,72.0,28.0,192.0,1163,3.0,3.0,6.0,15.0,10.0,25.0,24.0,53.0,32.0,54.0,2.0,6.0,50.0,45.0,95.0,27.0,18.0,24.0,5.0,21.0,235.0,5.0,10.0,10.0,30.0,1.0,41.0,16.0,57.0,3.0,19.0,7.0,12.0,12.0,8.0,11.0,24.0,1.0,36.0,2.0,12.0,16.0,47.0,4.0,4.0,41.0,,3.0,3.0,,39.0,,9.0,6.0,3.0,3.0,6.0,3.0,,53.0,295,7.0,0.37209302325581395,0.38095238095238093,0.45263157894736844,1.0,0.4,0.49101796407185627,0.4090909090909091,0.3877551020408163,0.5161290322580645,0.5357142857142857,0.44166666666666665,0.4311377245508982,0.06315789473684211,0.05128205128205128,0.21052631578947367,17.975708502024293,0.3333333333333333,0.029411764705882353,0.075,0.026954177897574125,0.10309278350515463,0.034013605442176874,0.08048289738430583,0.02895752895752896,0.02197802197802198,0.03333333333333333,0.023076923076923078,0.02654867256637168,0.058823529411764705,0.064,0.041379310344827586,0.12307692307692308,0.10810810810810811,0.08695652173913043,0.03409090909090909,0.5,0.23353293413173654,0.5897435897435898,0.6216216216216216,0.43478260869565216,0.11377245508982035,0.3157894736842105,0.4,0.5,0.059880239520958084,0.09090909090909091,1.0,0.1836734693877551,0.5555555555555556,0.04081632653061224,0.6646706586826348,0.5058807228915663,0.49623125,0.4604958333333333,0.05649717514124294,0.08653846153846154,0.078125,0.2760416666666667,10.141052631578946,26.15138888888889,0.2791783380018674,14.0,37.0,2.0,3.0,24.0,62.0,1.0,5.0,6.0,22.0,26.0,1.0,8.0,6.0,15.0,48.0,30.0,1.0,61.0,24.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,9.0,9.0,0.6153846153846154,0.3611111111111111,0.125,0.25,0.36619718309859156,0.02631578947368421,0.2215568862275449,0.3783783783783784,0.3783783783783784,0.21428571428571427,0.2,0.2,1.0,0.3712574850299401,0.3870967741935484,0.3870967741935484,0.5833333333333334,0.2727272727272727,0.45454545454545453,0.2,1.0,0.4489795918367347,0.2727272727272727,0.39344262295081966,0.0136986301369863,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,19327.0,322,-49,606,614,86,155.0,85.0,1220,18.0,34.0,1.0,3.0,,5.0,12.0,35.0,16.0,2.0,42.0,99.0,68.0,36.0,174.0,726,3.0,6.0,2.0,8.0,2.0,14.0,13.0,24.0,8.0,76.0,,12.0,38.0,9.0,47.0,7.0,2.0,17.0,10.0,11.0,103.0,3.0,1.0,2.0,12.0,,14.0,4.0,18.0,,8.0,5.0,3.0,15.0,4.0,11.0,7.0,4.0,22.0,1.0,3.0,12.0,21.0,,,40.0,4.0,,3.0,,39.0,1.0,10.0,,,,,,,20.0,84,,0.09523809523809523,0.09523809523809523,0.42424242424242425,0.5,0.14285714285714285,0.41317365269461076,0.375,0.18518518518518517,0.4701086956521739,0.4444444444444444,0.35294117647058826,0.40718562874251496,0.12121212121212122,0.20588235294117646,0.14285714285714285,29.014084507042256,0.6818181818181818,,0.056338028169014086,0.004830917874396135,0.03389830508474576,0.03,0.051470588235294115,0.013029315960912053,,0.011363636363636364,,0.04,,0.023809523809523808,0.03529411764705882,0.09302325581395349,0.023809523809523808,0.058823529411764705,,,0.20359281437125748,0.5294117647058824,0.6666666666666666,0.1111111111111111,0.20958083832335328,0.34285714285714286,0.4,,0.09580838323353294,0.375,0.3333333333333333,0.18518518518518517,,0.07407407407407407,0.6107784431137725,0.48910429447852755,0.44146,0.4200395833333334,0.07262569832402235,0.09259259259259259,0.04597701149425287,0.13793103448275862,9.420202020202021,26.963235294117645,0.1419141914191419,12.0,30.0,6.0,1.0,12.0,52.0,,1.0,2.0,11.0,18.0,,2.0,2.0,14.0,30.0,24.0,4.0,48.0,12.0,,3.0,,,1.0,,3.0,5.0,3.0,0.5555555555555556,0.2647058823529412,,0.15384615384615385,0.28125,,0.17964071856287425,0.4,0.4,0.16666666666666666,0.375,0.375,0.8333333333333334,0.31137724550898205,0.23076923076923078,0.2553191489361702,0.4166666666666667,0.125,0.125,,,0.4074074074074074,0.18181818181818182,0.25,0.04225352112676056,5.0,1.0,0.07352941176470588,0.09615384615384616,,,,,,,,,,,,,,,,,True,
201941,1610612745,Jordan Hill,Jordan Hill,201941,HOU,67465.0,1124,-153,2162,2178,491,609.0,297.0,4340,91.0,139.0,40.0,63.0,18.0,24.0,56.0,144.0,,,173.0,350.0,2.0,60.0,406.0,2458,51.0,100.0,17.0,119.0,31.0,65.0,2.0,82.0,184.0,162.0,70.0,25.0,19.0,10.0,29.0,7.0,3.0,8.0,3.0,8.0,68.0,29.0,96.0,32.0,122.0,24.0,178.0,128.0,306.0,10.0,14.0,11.0,3.0,26.0,2.0,16.0,36.0,10.0,62.0,7.0,14.0,98.0,157.0,7.0,13.0,78.0,4.0,7.0,3.0,,85.0,15.0,41.0,52.0,33.0,19.0,52.0,29.0,4.0,82.0,487,12.0,0.5317919075144508,0.6666666666666666,0.4942857142857143,0.51,0.47692307692307695,0.4914772727272727,0.51,0.4626865671641791,0.524547803617571,0.5219298245614035,0.5189873417721519,0.005681818181818182,0.07142857142857142,0.10071942446043165,0.0763888888888889,17.89557592666401,0.41935483870967744,0.3333333333333333,0.1513647642679901,0.12435233160621761,0.16580310880829016,0.09797297297297297,0.15415415415415415,0.11704119850187265,0.18840579710144928,0.10884353741496598,0.09225092250922509,0.09777777777777778,0.09859154929577464,0.13008130081300814,0.17266187050359713,0.14893617021276595,0.20567375886524822,0.057692307692307696,0.06622516556291391,0.5576923076923077,0.39488636363636365,0.6546762589928058,0.728,0.5274725274725275,0.4090909090909091,0.3888888888888889,0.42105263157894735,0.48214285714285715,,0.63,0.6349206349206349,0.3582089552238806,0.75,,0.4005681818181818,0.49674914285714294,0.5470207317073174,0.4809553846153846,0.10846560846560846,0.10904255319148937,0.29310344827586204,0.2019704433497537,7.117142857142858,55.5,0.22710453283996299,26.0,67.0,,,,2.0,,,,2.0,,,,,20.0,,,1.0,1.0,,3.0,3.0,1.0,8.0,3.0,3.0,,9.0,5.0,,,,,,0.05263157894736842,0.1903409090909091,0.3880597014925373,0.3880597014925373,0.6538461538461539,,,,0.005681818181818182,,,,,,,,0.029850746268656716,,,,,,,,2.0,1.0,5.0,0.1,,,,,,,,,,,,,True,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,35084.0,585,-67,1124,1127,222,302.0,160.0,2251,36.0,54.0,11.0,16.0,7.0,9.0,10.0,30.0,36.0,5.0,62.0,127.0,104.0,37.0,248.0,1262,15.0,29.0,6.0,54.0,12.0,20.0,19.0,54.0,92.0,32.0,8.0,10.0,33.0,13.0,46.0,11.0,2.0,20.0,7.0,6.0,105.0,5.0,16.0,19.0,51.0,10.0,80.0,22.0,102.0,2.0,14.0,7.0,7.0,15.0,2.0,14.0,10.0,1.0,25.0,5.0,3.0,20.0,30.0,2.0,1.0,30.0,1.0,3.0,2.0,,42.0,4.0,14.0,4.0,,3.0,4.0,2.0,,54.0,222,3.0,0.7419354838709677,0.7931034482758621,0.4881889763779528,0.5172413793103449,0.6,0.45670995670995673,0.5454545454545454,0.5769230769230769,0.4979757085020243,0.5869565217391305,0.6,0.45021645021645024,0.07874015748031496,0.14814814814814814,0.03333333333333333,20.684410646387832,0.6,0.2777777777777778,0.12469437652811736,0.03940886699507389,0.18446601941747573,0.029239766081871343,0.13671875,0.036395147313691506,0.03508771929824561,0.033112582781456956,0.04964539007092199,0.03875968992248062,,0.104,0.08396946564885496,0.17647058823529413,0.2191780821917808,0.1,0.016,0.5,0.23376623376623376,0.6666666666666666,0.782608695652174,0.75,0.12987012987012986,0.3333333333333333,0.3448275862068966,0.6,0.15584415584415584,0.36363636363636365,0.6875,0.23076923076923078,0.7777777777777778,0.1282051282051282,0.683982683982684,0.5347203463203463,0.5332854838709677,0.5238705128205129,0.07377049180327869,0.10218978102189781,0.21774193548387097,0.21774193548387097,8.884251968503937,24.655769230769234,0.19750889679715303,16.0,43.0,9.0,4.0,20.0,68.0,5.0,11.0,4.0,14.0,29.0,6.0,15.0,7.0,9.0,87.0,,,68.0,20.0,1.0,3.0,2.0,1.0,1.0,,4.0,3.0,3.0,1.0,0.27884615384615385,0.4,0.3684210526315789,0.27884615384615385,0.038461538461538464,0.18614718614718614,0.37209302325581395,0.38095238095238093,0.8125,0.25,0.2571428571428571,1.0,0.2943722943722944,0.29411764705882354,0.29411764705882354,1.0,0.09090909090909091,0.25,0.45454545454545453,1.0,0.358974358974359,0.2857142857142857,0.29411764705882354,0.037383177570093455,1.0,2.0,0.009615384615384616,,,,,0.6363636363636364,1.0,3.0,1.0,1.0,0.023255813953488372,0.027777777777777776,0.25,1.0,0.6,,,,True,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,25683.0,428,-37,826,835,207,227.0,106.0,1661,11.0,17.0,3.0,6.0,1.0,2.0,13.0,21.0,20.0,6.0,28.0,43.0,45.0,16.0,135.0,957,3.0,7.0,,9.0,5.0,10.0,9.0,36.0,34.0,22.0,6.0,2.0,17.0,11.0,28.0,6.0,5.0,9.0,3.0,5.0,67.0,8.0,5.0,6.0,47.0,1.0,54.0,13.0,67.0,2.0,14.0,8.0,6.0,8.0,5.0,8.0,9.0,,17.0,1.0,7.0,18.0,34.0,1.0,,24.0,3.0,2.0,,2.0,21.0,2.0,6.0,11.0,7.0,4.0,13.0,5.0,,36.0,203,5.0,0.6071428571428571,0.68,0.6511627906976745,0.42857142857142855,0.5,0.6761363636363636,0.5,0.6578947368421053,0.6958762886597938,0.5,0.72,0.5113636363636364,0.046511627906976744,,0.09523809523809523,12.038014783526926,0.47058823529411764,0.034482758620689655,0.15112540192926044,0.017605633802816902,0.07894736842105263,0.07339449541284404,0.13695090439276486,0.03307888040712468,,0.017241379310344827,0.0297029702970297,0.08333333333333333,0.04,0.15384615384615385,0.16393442622950818,0.1326530612244898,0.08771929824561403,0.05263157894736842,0.05405405405405406,0.38461538461538464,0.19318181818181818,0.6470588235294118,0.6470588235294118,0.5454545454545454,0.23863636363636365,0.6190476190476191,0.6842105263157895,0.6153846153846154,0.22727272727272727,0.6666666666666666,0.5,0.10526315789473684,0.5,0.3157894736842105,0.7045454545454546,0.5256068181818182,0.5953571428571429,0.501107894736842,0.07526881720430108,0.1276595744680851,0.06666666666666667,0.26666666666666666,6.813953488372092,24.464444444444442,0.2506053268765133,4.0,5.0,9.0,,12.0,25.0,1.0,2.0,1.0,3.0,21.0,1.0,2.0,5.0,11.0,60.0,3.0,,25.0,12.0,,1.0,,,1.0,2.0,1.0,4.0,4.0,0.9523809523809523,0.4666666666666667,0.5,0.5555555555555556,0.4666666666666667,,0.056818181818181816,0.8,0.8,0.75,0.45,0.45,1.0,0.2840909090909091,0.48,0.48,0.9166666666666666,,0.2222222222222222,0.5,1.0,0.15789473684210525,0.3333333333333333,0.48,0.021739130434782608,,,,,,,,,,4.0,,,,,,,0.6666666666666666,2.0,1.0,1.0,True,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,30426.0,507,-48,991,1004,274,333.0,120.0,1995,22.0,40.0,,1.0,4.0,7.0,12.0,51.0,11.0,3.0,65.0,167.0,86.0,126.0,376.0,1115,5.0,15.0,11.0,24.0,15.0,36.0,20.0,101.0,54.0,76.0,,15.0,31.0,6.0,37.0,4.0,2.0,10.0,9.0,12.0,80.0,1.0,7.0,12.0,25.0,2.0,39.0,8.0,47.0,5.0,17.0,11.0,6.0,20.0,4.0,14.0,22.0,6.0,42.0,5.0,12.0,12.0,29.0,,3.0,83.0,,1.0,3.0,5.0,147.0,8.0,50.0,2.0,1.0,1.0,3.0,,,97.0,272,4.0,0.4153846153846154,0.4153846153846154,0.38922155688622756,0.3333333333333333,0.4166666666666667,0.49407114624505927,0.38235294117647056,0.5625,0.5857142857142857,0.5217391304347826,0.6447368421052632,0.33992094861660077,0.08982035928143713,0.125,0.19607843137254902,31.592920353982297,0.47619047619047616,0.05555555555555555,0.06493506493506493,0.020710059171597635,0.13636363636363635,0.007936507936507936,0.07822410147991543,0.017241379310344827,0.012658227848101266,0.03571428571428571,0.008403361344537815,0.010309278350515464,,0.04310344827586207,0.06338028169014084,0.08661417322834646,0.125,0.16666666666666666,0.03816793893129771,,0.15810276679841898,0.55,0.6285714285714286,0.5454545454545454,0.2015810276679842,0.23529411764705882,0.2926829268292683,0.16666666666666666,0.043478260869565216,0.058823529411764705,,0.125,0.5714285714285714,0.05357142857142857,0.4980237154150198,0.5016954545454545,0.4451676470588235,0.49692500000000006,0.18604651162790697,0.23923444976076555,0.06382978723404255,0.26861702127659576,11.442514970059882,24.959302325581394,0.27648839556004035,31.0,76.0,6.0,,34.0,75.0,1.0,2.0,10.0,17.0,40.0,1.0,2.0,11.0,38.0,99.0,21.0,,75.0,34.0,,3.0,,11.0,1.0,,6.0,14.0,11.0,0.825,0.46511627906976744,0.5,0.55,0.46511627906976744,,0.30039525691699603,0.40789473684210525,0.40789473684210525,0.41935483870967744,0.5454545454545454,0.5454545454545454,1.0,0.2964426877470356,0.4533333333333333,0.4533333333333333,0.7941176470588235,,0.11764705882352941,0.5,1.0,0.30357142857142855,0.5882352941176471,0.4533333333333333,0.06521739130434782,,9.0,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,,1.0,True,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,38257.0,638,-114,1222,1226,238,277.0,182.0,2448,23.0,46.0,5.0,9.0,5.0,6.0,8.0,31.0,14.0,5.0,51.0,146.0,65.0,15.0,204.0,1396,8.0,19.0,1.0,23.0,9.0,21.0,18.0,42.0,58.0,44.0,4.0,10.0,28.0,10.0,38.0,10.0,,10.0,5.0,13.0,86.0,7.0,15.0,12.0,43.0,,55.0,22.0,77.0,2.0,20.0,11.0,9.0,24.0,,19.0,8.0,5.0,32.0,3.0,3.0,16.0,31.0,2.0,1.0,22.0,,1.0,3.0,,22.0,4.0,12.0,4.0,3.0,1.0,4.0,4.0,,42.0,238,5.0,0.5686274509803921,0.5918367346938775,0.3493150684931507,0.42105263157894735,0.42857142857142855,0.44786729857819907,0.44,0.5384615384615384,0.4634703196347032,0.46,0.5384615384615384,0.3080568720379147,0.0684931506849315,0.17391304347826086,,17.479108635097493,0.75,,0.09706546275395034,0.033936651583710405,0.11009174311926606,0.03977272727272727,0.09963768115942029,0.03559870550161812,0.015503875968992248,0.037267080745341616,0.046052631578947366,0.04477611940298507,0.023809523809523808,0.07407407407407407,0.04081632653061224,0.16770186335403728,0.09210526315789473,0.15151515151515152,0.01694915254237288,1.0,0.21800947867298578,0.5,0.6052631578947368,0.6956521739130435,0.14691943127962084,0.25806451612903225,0.25806451612903225,0.25,0.06635071090047394,0.36,0.5555555555555556,0.15384615384615385,0.8333333333333334,0.1282051282051282,0.5260663507109005,0.4902523696682465,0.4792444444444445,0.4776089743589745,0.0547945205479452,0.07792207792207792,0.11274509803921569,0.20588235294117646,11.165068493150686,24.924615384615382,0.19476268412438624,20.0,69.0,5.0,1.0,24.0,51.0,2.0,5.0,6.0,13.0,29.0,2.0,6.0,8.0,,81.0,6.0,,51.0,24.0,,,2.0,3.0,1.0,1.0,,,,0.9310344827586207,0.4461538461538462,0.3333333333333333,0.4444444444444444,0.4461538461538462,,0.32701421800947866,0.2898550724637681,0.29850746268656714,0.55,0.35714285714285715,0.38461538461538464,1.0,0.24170616113744076,0.47058823529411764,0.47058823529411764,0.9166666666666666,0.04,0.2,0.4,1.0,0.3333333333333333,0.46153846153846156,0.47058823529411764,,1.0,2.0,0.015384615384615385,,,,,0.4,,2.0,,,0.028985507246376812,0.07142857142857142,,,0.4,,,,True,
201609,1610612745,Goran Dragic,Goran Dragic,201609,HOU,6317.0,105,-47,202,208,43,38.0,33.0,410,3.0,10.0,,,,,1.0,3.0,3.0,,4.0,17.0,13.0,6.0,32.0,246,,,,,1.0,1.0,3.0,12.0,2.0,6.0,,1.0,9.0,6.0,15.0,5.0,1.0,2.0,,7.0,36.0,,2.0,1.0,7.0,,8.0,2.0,10.0,1.0,3.0,2.0,1.0,4.0,,3.0,1.0,1.0,5.0,1.0,,7.0,10.0,,,7.0,,,,,8.0,1.0,3.0,1.0,1.0,,1.0,,,12.0,43,,0.25,0.25,0.23529411764705882,,1.0,0.43333333333333335,,1.0,0.48484848484848486,,1.0,0.43333333333333335,0.058823529411764705,,,15.833333333333334,0.8,,0.09090909090909091,0.024390243902439025,0.07692307692307693,,0.08888888888888889,0.018867924528301886,0.030303030303030304,,0.03571428571428571,,,0.0625,,0.19230769230769232,0.09090909090909091,,0.05263157894736842,,0.3333333333333333,0.3,0.3,0.3333333333333333,0.1,0.3333333333333333,0.3333333333333333,,0.1,,,,,,0.7666666666666667,0.5129400000000001,0.59655,0.493275,0.12121212121212122,0.15789473684210525,,0.375,7.135294117647058,24.707692307692305,0.21287128712871287,,4.0,2.0,,4.0,10.0,,1.0,2.0,3.0,6.0,,1.0,2.0,4.0,9.0,9.0,,10.0,4.0,,,1.0,,,,1.0,,,0.5,0.46153846153846156,,0.6666666666666666,0.46153846153846156,,0.13333333333333333,,,,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.4,0.4,0.5,,1.0,,,0.75,0.6666666666666666,0.4,0.07142857142857142,,,,,,,,,,,,,0.25,,,,,,,,True,
201960,1610612745,DeMarre Carroll,DeMarre Carroll,201960,HOU,616.0,10,3,19,20,7,11.0,6.0,39,,2.0,,,,,,,,,,3.0,,,,20,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.6666666666666666,0.45870000000000005,,,,,,,7.833333333333333,,0.3684210526315789,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
