EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,BlockingFoulsDrawn,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,HeaveMakes,Clear Path Fouls
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,2215.0,37.0,8.0,69.0,67.0,25.0,32.0,9.0,136.0,5.0,8.0,2.0,3.0,2.0,3.0,,1.0,,1.0,5.0,10.0,7.0,29.0,66.0,2.0,3.0,,4.0,2.0,4.0,4.0,11.0,2.0,8.0,4.0,,,,,,,,,,,1.0,2.0,3.0,6.0,1.0,10.0,3.0,13.0,,,,1.0,1.0,,,,1.0,,4.0,6.0,1.0,,5.0,9.0,1.0,5.0,4.0,,,2.0,4.0,1.0,,11.0,25.0,1.0,0.2,0.3333333333333333,0.5,0.6666666666666666,0.5,0.55,0.5,0.4375,0.6041666666666666,0.5,0.55,,,,29.761904761904763,1.0,0.3333333333333333,0.2,0.0909090909090909,0.4285714285714285,0.0833333333333333,0.2432432432432432,0.088235294117647,,0.1428571428571428,0.1111111111111111,0.1,,0.0833333333333333,0.125,0.4,0.4,0.5,,0.25,0.4,0.625,0.625,0.2,0.05,,,,0.05,,,,0.75,0.6666666666666666,,0.375,0.6666666666666666,0.9,0.552125,0.61775,0.5217937500000001,0.2083333333333333,0.3571428571428571,0.1379310344827586,0.3793103448275862,3.82,0.3623188405797101,,,,,,,,,,,2.0,,,,,1.0,,1.0,4.0,9.0,1.0,1.0,3.0,4.0,10.0,1.0,1.0,4.0,12.0,,,9.0,4.0,,,,,1.0,0.4,0.25,0.4,0.5,,0.05,,,,0.45,0.4444444444444444,0.4444444444444444,1.0,0.25,0.125,,0.375,0.3333333333333333,0.4444444444444444,24.99,,,,,,,,,,,,,,,,True,,,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,2420.0,40.0,3.0,76.0,73.0,20.0,24.0,9.0,149.0,5.0,10.0,2.0,3.0,,1.0,4.0,9.0,1.0,3.0,10.0,22.0,8.0,28.0,80.0,3.0,4.0,3.0,9.0,2.0,6.0,3.0,7.0,10.0,10.0,2.0,1.0,,2.0,2.0,2.0,,,,,6.0,,3.0,4.0,6.0,3.0,13.0,3.0,16.0,1.0,1.0,,2.0,,3.0,2.0,1.0,5.0,,1.0,3.0,,1.0,9.0,9.0,1.0,5.0,2.0,,,2.0,2.0,1.0,1.0,7.0,20.0,,0.5,0.5555555555555556,0.4545454545454545,0.75,0.3333333333333333,0.4545454545454545,0.75,0.3333333333333333,0.5185185185185185,0.9,0.5,0.0454545454545454,,0.1111111111111111,37.64705882352941,0.4,1.0,0.2142857142857142,0.1428571428571428,0.4,,0.2631578947368421,0.0857142857142857,0.3333333333333333,,,,,0.1428571428571428,0.2857142857142857,0.2142857142857142,0.3333333333333333,1.0,0.0909090909090909,0.5,0.4545454545454545,0.5,0.5,0.6,0.4090909090909091,0.4444444444444444,0.5,0.25,0.1363636363636363,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.5,0.1666666666666666,,0.4545454545454545,0.4762136363636364,0.5942,0.4754333333333334,0.1923076923076923,0.1923076923076923,0.3214285714285714,0.25,5.827272727272727,0.2631578947368421,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2124,1610612753,Malik Allen,Malik Allen,2124,ORL,897.0,15.0,1.0,22.0,24.0,14.0,10.0,4.0,46.0,2.0,3.0,1.0,2.0,2.0,3.0,,,1.0,1.0,3.0,4.0,,6.0,27.0,1.0,2.0,,2.0,2.0,3.0,,4.0,4.0,2.0,2.0,,,,,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,4.0,14.0,,0.6666666666666666,1.0,0.75,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,,,,13.333333333333334,,,0.2,0.3333333333333333,,,0.1538461538461538,0.1818181818181818,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,1.0,1.0,1.0,1.0,0.5,,1.0,0.6666666666666666,0.75,0.52355,0.66105,0.5579666666666667,,,0.3333333333333333,0.6666666666666666,5.25,0.6363636363636364,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,104648.0,1744.0,139.0,3253.0,3274.0,709.0,554.0,368.0,6527.0,127.0,196.0,39.0,67.0,23.0,40.0,49.0,115.0,115.0,241.0,291.0,552.0,161.0,743.0,3319.0,50.0,89.0,43.0,143.0,51.0,100.0,45.0,147.0,386.0,196.0,50.0,40.0,25.0,18.0,43.0,12.0,6.0,16.0,5.0,4.0,104.0,38.0,74.0,75.0,157.0,16.0,248.0,113.0,361.0,5.0,25.0,20.0,39.0,20.0,47.0,19.0,13.0,86.0,9.0,71.0,143.0,9.0,8.0,137.0,196.0,20.0,95.0,46.0,2.0,2.0,20.0,48.0,19.0,6.0,147.0,709.0,7.0,0.6632302405498282,0.7255639097744361,0.5271739130434783,0.5617977528089888,0.51,0.5252707581227437,0.5617977528089888,0.504950495049505,0.5766823161189358,0.6513761467889908,0.584,0.072463768115942,0.1377551020408163,0.0956521739130434,19.74400871459695,0.4534883720930232,0.1797752808988764,0.1284779050736497,0.075356415478615,0.1968503937007874,0.0848214285714285,0.1447286338116032,0.0783216783216783,0.0968858131487889,0.0876623376623376,0.0493506493506493,0.0789473684210526,0.1037735849056603,0.1089108910891089,0.1065573770491803,0.1537070524412296,0.1934306569343065,0.205607476635514,0.0227272727272727,0.3958333333333333,0.3537906137184115,0.6479591836734694,0.7514792899408284,0.5826771653543307,0.2075812274368231,0.4260869565217391,0.4711538461538461,0.4897959183673469,0.4350180505415162,0.4771784232365145,0.4811715481171548,0.8260869565217391,0.7528089887640449,0.582089552238806,0.2307692307692307,0.396039603960396,0.575,0.3574007220216607,0.4746649186256778,0.5452479452054795,0.4721869999999999,0.151033386327504,0.1515151515151515,0.1924629878869448,0.1978465679676985,10.11503623188406,0.2179526590839225,1.0,5.0,7.0,20.0,,1.0,8.0,3.0,,7.0,19.0,2.0,2.0,0.0074074074074074,,,,,,2.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,,5.0,6.0,10.0,9.0,,,,,0.003610108303249,0.0082987551867219,,,,,0.003610108303249,,,,,,,0.0099009900990099,,,33.75,,,,7.0,,,,,,,,,,,,False,1.0,2.0,,,,,,
1713,1610612753,Vince Carter,Vince Carter,1713,ORL,29084.0,485.0,81.0,918.0,917.0,241.0,143.0,109.0,1835.0,41.0,62.0,4.0,8.0,11.0,17.0,11.0,28.0,21.0,46.0,73.0,136.0,32.0,220.0,916.0,8.0,17.0,,19.0,16.0,29.0,12.0,56.0,30.0,116.0,6.0,7.0,25.0,13.0,38.0,7.0,6.0,11.0,4.0,10.0,89.0,3.0,7.0,14.0,41.0,2.0,57.0,10.0,67.0,3.0,12.0,10.0,8.0,5.0,10.0,3.0,4.0,18.0,1.0,28.0,50.0,3.0,1.0,42.0,44.0,6.0,19.0,2.0,,,2.0,2.0,1.0,1.0,54.0,240.0,3.0,0.2054794520547945,0.2142857142857142,0.5367647058823529,0.4705882352941176,0.5517241379310345,0.5026737967914439,0.475,0.4782608695652174,0.5320197044334976,0.475,0.5188679245283019,0.0514705882352941,0.0483870967741935,0.0714285714285714,21.188878235858105,0.4444444444444444,0.1052631578947368,0.1205882352941176,0.0274509803921568,0.1296296296296296,0.0201342281879194,0.1227678571428571,0.0247524752475247,0.0140845070422535,0.029126213592233,0.037037037037037,0.0198019801980198,0.0208333333333333,0.1111111111111111,0.125,0.1232876712328767,0.1111111111111111,0.1666666666666666,0.0326086956521739,0.5,0.3315508021390374,0.6612903225806451,0.6949152542372882,0.1463414634146341,0.1497326203208556,0.3928571428571428,0.4230769230769231,0.1818181818181818,0.2459893048128342,0.4565217391304347,0.4772727272727273,0.3333333333333333,0.4,0.5,0.25,0.3695652173913043,0.6470588235294118,0.6042780748663101,0.500127807486631,0.4837472222222222,0.5065543478260869,0.095,0.1275167785234899,0.0863636363636363,0.2545454545454545,8.738970588235292,0.2625272331154684,,2.0,2.0,5.0,2.0,2.0,,7.0,,,,,1.0,,7.0,19.0,3.0,8.0,7.0,32.0,2.0,1.0,9.0,14.0,51.0,3.0,4.0,17.0,39.0,3.0,,32.0,7.0,,6.0,3.0,2.0,0.9285714285714286,0.2745098039215686,0.2352941176470588,0.2745098039215686,0.2727272727272727,0.0434782608695652,0.1016042780748663,0.3684210526315789,0.3684210526315789,1.0,0.1711229946524064,0.21875,0.2258064516129032,0.8571428571428571,0.1,0.1739130434782608,0.375,0.1956521739130435,0.1111111111111111,0.21875,24.90392156862745,1.0,,1.0,2.0,0.3333333333333333,0.05,,,1.0,,,0.0196078431372549,0.03125,,,False,,,1.0,1.0,1.0,,,
1715,1610612753,Jason Williams,Jason Williams,1715,ORL,4264.0,71.0,24.0,138.0,132.0,53.0,26.0,13.0,270.0,,1.0,,,,1.0,,,,3.0,,4.0,,12.0,117.0,,,,,,1.0,,3.0,,,,,8.0,2.0,10.0,2.0,,5.0,2.0,1.0,22.0,1.0,,4.0,3.0,,7.0,1.0,8.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0,,,,,,,,,,,,,,3.0,53.0,,,,,,,0.4615384615384615,,0.3,0.4615384615384615,,0.3,,,,12.418300653594772,0.6666666666666666,,0.0612244897959183,,0.2222222222222222,0.0434782608695652,0.1044776119402985,0.0178571428571428,,,,0.0588235294117647,,0.0666666666666666,,0.08,0.1428571428571428,0.5,0.125,,0.0769230769230769,,,,,,,,0.2307692307692307,,,,,,,0.2,,0.7692307692307693,0.5364749999999999,,0.62255,,,,0.25,15.85,0.3840579710144927,,,,3.0,,,,,,,,,,,1.0,2.0,,,3.0,7.0,,1.0,4.0,4.0,9.0,,1.0,4.0,9.0,3.0,1.0,6.0,3.0,,,,,0.75,0.4444444444444444,0.25,0.5,0.6923076923076923,,0.1538461538461538,0.5,0.5,1.0,0.5384615384615384,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,0.8,0.25,0.5,29.666666666666668,,,,,,,,,,,,,,,,False,,,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,36742.0,612.0,39.0,1158.0,1166.0,323.0,234.0,131.0,2324.0,18.0,28.0,4.0,6.0,4.0,7.0,16.0,36.0,11.0,30.0,45.0,94.0,29.0,221.0,1233.0,6.0,12.0,,18.0,8.0,21.0,13.0,62.0,48.0,42.0,4.0,5.0,13.0,9.0,22.0,8.0,1.0,5.0,4.0,4.0,53.0,5.0,5.0,11.0,51.0,3.0,65.0,12.0,77.0,2.0,17.0,14.0,15.0,11.0,9.0,4.0,2.0,24.0,1.0,19.0,46.0,3.0,6.0,31.0,39.0,3.0,12.0,7.0,,,5.0,7.0,4.0,,62.0,322.0,6.0,0.5333333333333333,0.5581395348837209,0.4787234042553192,0.5,0.3809523809523809,0.5274725274725275,0.5,0.5568181818181818,0.550761421319797,0.5,0.5961538461538461,0.0531914893617021,0.0714285714285714,0.0277777777777777,16.93486590038314,0.625,0.1,0.1180555555555555,0.016025641025641,0.0827067669172932,0.0253807106598984,0.1097345132743362,0.0196463654223968,0.034090909090909,0.0084033613445378,0.0095238095238095,0.0314960629921259,0.0142857142857142,0.110091743119266,0.1194029850746268,0.1216931216931216,0.0851063829787234,0.0769230769230769,0.0206185567010309,0.5714285714285714,0.1538461538461538,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.1978021978021978,0.4444444444444444,0.4571428571428571,0.5,0.1648351648351648,0.3666666666666666,0.3928571428571428,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.25,0.1590909090909091,0.5714285714285714,0.6373626373626373,0.5196318681318681,0.5089249999999998,0.5086590909090908,0.0677083333333333,0.116504854368932,0.0814479638009049,0.2805429864253393,9.805319148936167,0.2789291882556131,2.0,3.0,,8.0,,1.0,1.0,1.0,,,2.0,,,0.0444444444444444,22.0,46.0,8.0,13.0,12.0,42.0,2.0,3.0,10.0,34.0,88.0,6.0,11.0,23.0,102.0,,,42.0,12.0,1.0,5.0,5.0,5.0,1.0,0.3863636363636363,0.4782608695652174,0.3863636363636363,0.4835164835164835,0.0666666666666666,0.2527472527472527,0.4782608695652174,0.4782608695652174,1.0,0.2307692307692307,0.2857142857142857,0.2926829268292683,1.0,0.1111111111111111,0.2954545454545454,0.6153846153846154,0.2272727272727272,0.3,0.2857142857142857,24.281818181818185,4.0,2.0,2.0,,0.3333333333333333,0.2222222222222222,1.0,1.0,1.0,,1.0,0.0113636363636363,0.0238095238095238,0.0112359550561797,,False,,,,,,,,
2124,1610612753,Malik Allen,Malik Allen,2124,ORL,9800.0,163.0,-57.0,310.0,318.0,99.0,94.0,39.0,628.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,3.0,15.0,8.0,27.0,1.0,17.0,344.0,2.0,5.0,1.0,5.0,4.0,12.0,1.0,9.0,10.0,6.0,4.0,1.0,,4.0,4.0,4.0,,,,,12.0,1.0,9.0,,17.0,1.0,18.0,10.0,28.0,,1.0,1.0,,,3.0,,,3.0,,19.0,29.0,1.0,1.0,5.0,2.0,,,4.0,,,2.0,4.0,2.0,,9.0,99.0,2.0,0.625,0.8333333333333334,0.2962962962962963,0.4,0.3333333333333333,0.2962962962962963,0.4,0.3333333333333333,0.3035714285714285,0.4166666666666667,0.3461538461538461,0.037037037037037,,0.1428571428571428,8.635097493036213,,0.0833333333333333,0.1531531531531531,0.0789473684210526,,0.0185185185185185,0.1223021582733813,0.0595238095238095,0.0416666666666666,0.1212121212121212,0.0701754385964912,0.0217391304347826,,0.125,0.1,0.2040816326530612,,,,0.5,0.1851851851851851,0.8,0.8,0.5,0.2592592592592592,0.1428571428571428,0.1666666666666666,1.0,0.5555555555555556,0.2,0.2,0.6666666666666666,0.6,0.6666666666666666,,0.0833333333333333,1.0,0.1851851851851851,0.4352592592592593,0.5872333333333333,0.4111333333333333,,,0.2941176470588235,0.5294117647058824,13.396296296296295,0.3193548387096774,,,,2.0,,2.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,80049.0,1334.0,110.0,2612.0,2597.0,956.0,757.0,314.0,5209.0,36.0,63.0,4.0,6.0,10.0,20.0,12.0,36.0,45.0,99.0,93.0,198.0,91.0,502.0,2703.0,10.0,17.0,7.0,36.0,30.0,67.0,46.0,172.0,98.0,88.0,2.0,7.0,48.0,36.0,84.0,18.0,18.0,26.0,8.0,14.0,204.0,4.0,2.0,26.0,61.0,4.0,91.0,6.0,97.0,1.0,27.0,19.0,28.0,19.0,19.0,9.0,3.0,47.0,4.0,37.0,72.0,4.0,3.0,81.0,105.0,5.0,24.0,3.0,,,,3.0,,,170.0,953.0,10.0,0.5268817204301075,0.532608695652174,0.4696969696969697,0.5882352941176471,0.4477611940298507,0.53515625,0.58,0.4921875,0.5721153846153846,0.58,0.5510204081632653,0.0353535353535353,0.0793650793650793,0.0555555555555555,15.6471781007097,0.5957446808510638,0.0434782608695652,0.0669593852908891,0.003012048192771,0.0849673202614379,0.0085106382978723,0.0714872637633525,0.0052910052910052,,0.0101522842639593,,0.0116618075801749,,0.0560747663551401,0.0608365019011406,0.076036866359447,0.1043478260869565,0.0263157894736842,0.0048543689320388,,0.1640625,0.5714285714285714,0.6206896551724138,0.6388888888888888,0.09375,0.3333333333333333,0.3529411764705882,0.5,0.2578125,0.4545454545454545,0.4545454545454545,0.4444444444444444,0.24,0.6666666666666666,0.5,0.15625,0.5,0.6484375,0.5159061518324607,0.5002117647058824,0.4968437007874015,0.0691358024691358,0.1105990783410138,0.0717131474103585,0.3426294820717131,11.590404040404032,0.3660030627871363,,8.0,2.0,17.0,4.0,9.0,2.0,12.0,,1.0,2.0,,,,20.0,51.0,6.0,13.0,55.0,135.0,7.0,16.0,48.0,75.0,186.0,8.0,22.0,61.0,213.0,12.0,1.0,134.0,55.0,6.0,32.0,11.0,10.0,0.9466666666666668,0.4032258064516129,0.360655737704918,0.4054054054054054,0.484375,,0.1328125,0.392156862745098,0.392156862745098,0.95,0.3515625,0.4074074074074074,0.4074074074074074,0.9454545454545454,0.28,0.1015625,0.4615384615384615,0.375,0.3333333333333333,0.4104477611940298,24.969354838709684,1.0,2.0,3.0,1.0,0.375,0.04,0.2857142857142857,1.0,,2.0,4.0,,,0.0212765957446808,,False,3.0,,1.0,1.0,,3.0,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,173683.0,2895.0,494.0,5488.0,5463.0,1638.0,1289.0,666.0,10951.0,431.0,583.0,114.0,163.0,100.0,142.0,157.0,379.0,21.0,53.0,609.0,1015.0,538.0,1756.0,5561.0,122.0,189.0,120.0,364.0,147.0,246.0,248.0,542.0,648.0,570.0,172.0,78.0,50.0,55.0,105.0,42.0,13.0,20.0,10.0,20.0,265.0,102.0,203.0,195.0,516.0,65.0,776.0,306.0,1082.0,25.0,106.0,56.0,91.0,23.0,184.0,68.0,29.0,275.0,27.0,116.0,255.0,22.0,60.0,754.0,906.0,79.0,386.0,183.0,1.0,,91.0,184.0,89.0,25.0,542.0,1634.0,15.0,0.5320197044334976,0.6195028680688337,0.6,0.6455026455026455,0.5975609756097561,0.5958904109589042,0.6455026455026455,0.5810276679841897,0.6105702364394993,0.6408450704225352,0.5969162995594713,0.076847290640394,0.0703259005145797,0.0923482849604221,27.38038086093775,0.3309090909090909,0.4088050314465409,0.2555720653789004,0.1367003367003367,0.2954545454545454,0.1140939597315436,0.2653975363941769,0.1282051282051282,0.1987577639751552,0.1165644171779141,0.0974658869395711,0.1059907834101382,0.1358024691358024,0.2181425485961123,0.2878289473684211,0.2531645569620253,0.3072164948453608,0.2628571428571428,0.0764525993883792,0.483695652173913,0.5704500978473581,0.7392795883361921,0.7952029520295203,0.5614849187935035,0.3708414872798434,0.4142480211081794,0.4563953488372093,0.445859872611465,0.0518590998043052,0.3962264150943396,0.4117647058823529,0.5714285714285714,0.8624338624338624,0.6993865030674846,0.1403508771929824,0.5612648221343873,0.704225352112676,0.5772994129158513,0.5175126352015732,0.5692366906474818,0.5114941532258065,0.290443942814146,0.291981845688351,0.2072892938496583,0.3086560364464693,4.529950738916255,0.298469387755102,1.0,50.0,17.0,69.0,1.0,,60.0,10.0,1.0,8.0,84.0,51.0,40.0,0.0038167938931297,,,,,,7.0,,,7.0,,7.0,,,7.0,,,4.0,3.0,,12.0,,109.0,98.0,,,,,0.0068493150684931,0.0377358490566037,,,,,0.0068493150684931,,,,,,,0.0276679841897233,,,56.57142857142857,,,,11.0,,,,,,,,,,,,False,3.0,5.0,,,,6.0,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,83250.0,1388.0,270.0,2660.0,2636.0,877.0,681.0,356.0,5296.0,76.0,129.0,35.0,70.0,16.0,33.0,4.0,22.0,7.0,23.0,87.0,174.0,88.0,652.0,2687.0,37.0,77.0,29.0,109.0,18.0,47.0,34.0,172.0,76.0,98.0,60.0,25.0,32.0,20.0,52.0,10.0,10.0,14.0,7.0,11.0,124.0,42.0,77.0,39.0,163.0,14.0,216.0,126.0,342.0,10.0,30.0,23.0,24.0,15.0,24.0,9.0,5.0,48.0,8.0,69.0,131.0,5.0,5.0,89.0,108.0,9.0,46.0,33.0,1.0,,12.0,34.0,23.0,1.0,172.0,877.0,18.0,0.4367816091954023,0.6666666666666666,0.5,0.4805194805194805,0.3829787234042553,0.5584158415841585,0.4395604395604395,0.4758620689655172,0.5886075949367089,0.5093457943925234,0.524390243902439,0.1436781609195402,0.1550387596899224,0.2272727272727272,19.54471544715447,0.5,0.1772151898734177,0.1760259179265658,0.1156156156156156,0.1207430340557275,0.0739436619718309,0.1617293835068054,0.0964343598055105,0.1422413793103448,0.1116279069767441,0.091324200913242,0.0652680652680652,0.1007194244604316,0.1894273127753304,0.1694915254237288,0.1732673267326732,0.1074380165289256,0.1604938271604938,0.0390625,0.6764705882352942,0.2554455445544554,0.5891472868217055,0.6972477064220184,0.3815789473684211,0.0435643564356435,0.1818181818181818,0.2352941176470588,1.0,0.0455445544554455,0.3043478260869565,0.3043478260869565,0.7142857142857143,0.7692307692307693,0.5,0.0571428571428571,0.2275862068965517,0.4848484848484848,0.9108910891089108,0.5582958333333333,0.57219453125,0.5456628472222222,0.088235294117647,0.2180094786729857,0.1671779141104294,0.263803680981595,4.473563218390807,0.3296992481203007,7.0,7.0,2.0,16.0,6.0,10.0,7.0,9.0,1.0,8.0,13.0,,1.0,0.0686274509803921,25.0,86.0,8.0,28.0,105.0,245.0,6.0,26.0,70.0,130.0,331.0,14.0,34.0,98.0,384.0,6.0,1.0,244.0,105.0,5.0,1.0,9.0,9.0,0.9846153846153848,0.3927492447129909,0.3469387755102041,0.3939393939393939,0.6554455445544555,,0.1702970297029703,0.2906976744186046,0.2906976744186046,0.96,0.4851485148514851,0.4285714285714285,0.4285714285714285,0.9904761904761904,0.0659340659340659,0.193103448275862,0.2857142857142857,0.4827586206896552,0.3714285714285714,0.430327868852459,25.10664652567976,8.0,,2.0,3.0,0.1428571428571428,0.0879120879120879,,,,,2.0,,,0.006006006006006,,False,,,2.0,0.25,1.0,1.0,,
