EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,Travels,ShootingFouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,AtRimPctBlocked,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Loose Ball Fouls,Charge Fouls Drawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockingFouls,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,on,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,OffFTReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,1660.0,28,-15,51,51,20.0,14.0,4,102,4.0,5.0,1.0,1.0,2.0,3.0,,,8.0,12.0,4.0,23.0,60,1.0,1.0,,2.0,3.0,6.0,4.0,10.0,10.0,6.0,,,,,3.0,,3.0,,3,,1.0,,3.0,2.0,4.0,6.0,4.0,,2.0,,10.0,20.0,1.0,,0.625,0.625,0.6666666666666666,1.0,0.5,0.7307692307692307,1.0,0.5,0.7666666666666667,1.0,0.625,32.72727272727273,0.3333333333333333,,0.16666666666666666,,,,0.12,,,,,0.2,0.2,,,,0.38461538461538464,0.8,0.8,0.5,,,,,1.0,1.0,0.5,0.6666666666666666,0.46153846153846156,0.4548076923076923,0.406,0.46285,0.13333333333333333,0.14285714285714285,0.08695652173913043,0.43478260869565216,10.825000000000001,0.39215686274509803,4.0,7.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,0.07692307692307693,,,,,,,,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.75,,0.07692307692307693,,25.4,1.0,1.0,3.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,947.0,16,6,30,28,12.0,1.0,5,58,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,5.0,23,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,1.0,2.0,4.0,,6.0,1.0,7,,,,2.0,,4.0,5.0,4.0,,1.0,1.0,3.0,12.0,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.5,0.75,16.666666666666668,,,0.3076923076923077,0.09090909090909091,0.2857142857142857,,0.3,0.06666666666666667,,0.25,,0.5,0.2,,0.5,,1.0,1.0,1.0,0.5,,,,,1.0,1.0,1.0,1.0,1.0,0.66455,0.6948,0.6948,0.3333333333333333,0.3333333333333333,0.6,0.6,0.9,0.4,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,2290.0,38,-16,70,67,26.0,25.0,13,137,,2.0,,,,1.0,1.0,1.0,1.0,7.0,2.0,16.0,69,,,2.0,5.0,,1.0,2.0,8.0,,2.0,,,1.0,3.0,4.0,,7.0,1.0,8,,2.0,,3.0,2.0,2.0,3.0,2.0,,1.0,,8.0,26.0,1.0,,,,0.14285714285714285,,,0.4375,1.5,0.75,0.47058823529411764,1.25,0.8,23.80952380952381,0.6666666666666666,,0.15384615384615385,0.034482758620689655,0.42857142857142855,,0.21212121212121213,0.024390243902439025,0.09090909090909091,,,0.1,0.2857142857142857,0.6666666666666666,0.25,,0.125,,,,0.0625,1.0,1.0,,,,0.25,,0.6875,0.5115000000000001,0.55395,0.6110875,0.058823529411764705,0.125,0.3125,0.5,13.028571428571428,0.37142857142857144,,4.0,2.0,7.0,1.0,9.0,3.0,7.0,2.0,3.0,4.0,1.0,2.0,9.0,,,2.0,1.0,,1.0,,,,,,,0.5625,0.2857142857142857,,,,,0.1111111111111111,,0.25,,,,0.125,0.4375,0.25,25.144444444444442,2.0,4.0,12.0,,2.0,1.0,1.0,,,,,1.0,0.4444444444444444,0.4444444444444444,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,,1.0,,,,1.0,,1.0,,2.0,2.0,2.0,2.0,,,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,1293.0,22,-14,41,43,9.0,9.0,7,84,2.0,4.0,1.0,2.0,,,1.0,2.0,5.0,12.0,2.0,12.0,49,2.0,3.0,,4.0,2.0,2.0,2.0,6.0,4.0,6.0,4.0,,3.0,,,,,3.0,3,,1.0,1.0,2.0,1.0,1.0,2.0,4.0,,2.0,,6.0,9.0,,,0.4,0.6666666666666666,0.4166666666666667,0.6666666666666666,1.0,0.38461538461538464,0.6666666666666666,1.0,0.4,0.6666666666666666,1.0,34.69387755102041,0.5,,,0.17647058823529413,,,,0.14285714285714285,0.3333333333333333,0.16666666666666666,,,,,,,0.3076923076923077,0.5,0.6666666666666666,,0.15384615384615385,0.5,1.0,,0.6666666666666666,0.5,,,0.38461538461538464,0.4717538461538462,0.5401,0.42305000000000004,0.13333333333333333,0.14285714285714285,0.3333333333333333,0.5,10.941666666666668,0.21951219512195122,2.0,6.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,0.07692307692307693,0.16666666666666666,0.5,,,,,,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,0.07692307692307693,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,1713.0,29,-11,48,50,8.0,5.0,10,98,1.0,2.0,1.0,1.0,,,,1.0,2.0,7.0,,10.0,56,1.0,1.0,,2.0,,,,,4.0,,,,,1.0,,,1.0,,1,,1.0,,1.0,1.0,2.0,2.0,,,,,,8.0,,,1.0,1.0,0.2857142857142857,1.0,,0.38461538461538464,1.0,,0.38461538461538464,1.0,,24.13793103448276,1.0,,,,0.125,,0.043478260869565216,,,,,,,0.16666666666666666,,,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,,,,1.0,1.0,,,0.6153846153846154,0.5223461538461538,0.6169,,,,0.2,,11.200000000000001,0.16666666666666666,1.0,4.0,3.0,3.0,,6.0,,3.0,,,3.0,,,9.0,2.0,1.0,1.0,,,,,,,,,,0.46153846153846156,,,,,,,,0.3076923076923077,0.25,0.25,1.0,0.23076923076923078,0.23076923076923078,,23.933333333333337,1.0,2.0,6.0,,1.0,3.0,2.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,27581.0,460,57,867,880,246.0,245.0,103,1747,36.0,56.0,9.0,17.0,10.0,12.0,6.0,11.0,48.0,86.0,61.0,157.0,921,13.0,21.0,15.0,41.0,14.0,25.0,23.0,51.0,76.0,20.0,14.0,6.0,33.0,19.0,43.0,7.0,69.0,40.0,109,1.0,5.0,4.0,23.0,7.0,104.0,63.0,79.0,1.0,33.0,7.0,51.0,242.0,5.0,7.0,0.7916666666666666,0.926829268292683,0.5581395348837209,0.6190476190476191,0.56,0.5454545454545454,0.6190476190476191,0.5185185185185185,0.6181102362204725,0.6212121212121212,0.6071428571428571,15.197568389057752,0.21739130434782608,0.17073170731707318,0.14285714285714285,0.13095238095238096,0.15833333333333333,0.047619047619047616,0.14726840855106887,0.10317460317460317,0.14666666666666667,0.13095238095238096,0.05714285714285714,0.12,0.17054263565891473,0.14606741573033707,0.1935483870967742,0.03333333333333333,0.6363636363636364,0.6428571428571429,0.72,0.7777777777777778,0.125,0.5454545454545454,0.6,0.8333333333333334,0.8095238095238095,0.5294117647058824,0.4444444444444444,0.8333333333333334,0.6590909090909091,0.5378441860465116,0.5145222222222221,0.498716,0.275,0.2796610169491525,0.2611464968152866,0.3248407643312102,5.633720930232558,0.2837370242214533,6.0,19.0,,2.0,2.0,2.0,2.0,,7.0,3.0,8.0,1.0,2.0,21.0,14.0,11.0,1.0,18.0,1.0,59.0,10.0,15.0,9.0,6.0,15.0,8.0,0.022727272727272728,0.08139534883720931,0.09090909090909091,,0.11827956989247312,0.04395604395604396,0.125,0.5333333333333333,0.2159090909090909,0.3157894736842105,0.3157894736842105,0.8333333333333334,,0.022727272727272728,0.07407407407407407,65.1,,,,,,5.0,2.0,3.0,,3.0,4.0,,,,,,,,,,2.0,,1.0,1.0,1.0,0.10714285714285714,,,,,,8.0,6.0,,,,,,,9.0,,,,,6.0,2.0,,,,,,0.3333333333333333,False,1.0,2.0,1.0,0.05,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,148580.0,2476,551,4727,4703,1036.0,978.0,472,9430,115.0,171.0,12.0,21.0,26.0,38.0,140.0,297.0,536.0,999.0,391.0,1658.0,4840,32.0,88.0,32.0,117.0,97.0,192.0,187.0,399.0,632.0,440.0,26.0,20.0,28.0,98.0,307.0,55.0,460.0,50.0,510,10.0,91.0,51.0,134.0,28.0,168.0,347.0,439.0,31.0,143.0,66.0,384.0,1008.0,9.0,57.0,0.5895522388059702,0.6042065009560229,0.5365365365365365,0.36363636363636365,0.5052083333333334,0.5433104631217839,0.40865384615384615,0.47533632286995514,0.6011152416356877,0.4789915966386555,0.603448275862069,28.043230944254834,0.6791044776119403,0.3873239436619718,0.17859220477021523,0.020187454938716654,0.16695059625212946,0.03205128205128205,0.1756287944492628,0.023868722028841372,0.027247956403269755,0.02412280701754386,0.04891304347826087,0.2208029197080292,0.15895953757225434,0.17162471395881007,0.15333333333333332,0.01890359168241966,0.14665523156089194,0.672514619883041,0.7371794871794872,0.5043478260869565,0.25471698113207547,0.4713804713804714,0.49295774647887325,0.2857142857142857,0.20192307692307693,0.5714285714285714,0.17040358744394618,0.6842105263157895,0.28987993138936535,0.45419952789699575,0.4662808219178081,0.43712567567567573,0.11336982017200939,0.12871287128712872,0.07056694813027745,0.24065138721351026,12.690690690690694,0.2191664903744447,281.0,531.0,38.0,129.0,25.0,167.0,31.0,128.0,31.0,126.0,190.0,66.0,41.0,444.0,38.0,22.0,40.0,43.0,10.0,118.0,7.0,47.0,23.0,24.0,47.0,24.0,0.1432246998284734,0.031031031031031032,0.04377104377104377,0.005649717514124294,0.012411347517730497,0.025,0.15866388308977036,0.5106382978723404,0.4554030874785592,0.5291902071563088,0.5321969696969697,0.7758007117437722,0.032590051457975985,0.11063464837049743,0.11210762331838565,24.761077844311373,44.0,65.0,189.0,6.0,44.0,64.0,44.0,20.0,19.0,16.0,4.0,0.9692307692307692,0.38922155688622756,0.39156626506024095,0.34108527131782945,0.34108527131782945,0.9545454545454546,0.34375,,16.0,1.0,15.0,6.0,9.0,8.0,0.08771929824561403,,21.0,3.0,6.0,6.0,5.0,1.0,0.1935483870967742,0.5526315789473685,0.5526315789473685,1.0,0.026905829596412557,0.5,24.0,3.0,0.12,16.0,0.15384615384615385,1.0,,7.0,7.0,0.4375,0.4375,0.7142857142857143,0.08333333333333333,False,2.0,1.0,2.0,0.017699115044247787,1.0,48.0,2.0,1.0,6.0,0.011904761904761904,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,131656.0,2194,28,4148,4152,1105.0,1064.0,479,8300,236.0,338.0,45.0,78.0,59.0,89.0,163.0,382.0,421.0,783.0,126.0,983.0,4452,63.0,112.0,12.0,141.0,100.0,192.0,29.0,232.0,582.0,260.0,80.0,43.0,120.0,94.0,234.0,40.0,368.0,163.0,531,37.0,63.0,28.0,122.0,23.0,140.0,120.0,162.0,11.0,67.0,19.0,231.0,1085.0,15.0,15.0,0.6912114014251781,0.7637795275590551,0.5376756066411239,0.5625,0.5208333333333334,0.5264127764127764,0.5608695652173913,0.5024752475247525,0.5523059617547806,0.573170731707317,0.5225225225225225,21.472653756118323,0.5163934426229508,0.31746031746031744,0.1601642710472279,0.09195402298850575,0.18181818181818182,0.07733812949640288,0.16582406471183014,0.08758731864588931,0.125,0.08754863813229571,0.08333333333333333,0.16071428571428573,0.19710669077757687,0.1836734693877551,0.176,0.10882352941176471,0.4152334152334152,0.6982248520710059,0.7468354430379747,0.7372881355932204,0.4692874692874693,0.42670157068062825,0.45027624309392267,0.588957055214724,0.6782608695652174,0.5769230769230769,0.4405940594059406,0.6629213483146067,0.4533169533169533,0.511918842364532,0.5442597826086957,0.5140062499999999,0.07701149425287357,0.07985697258641239,0.14343845371312308,0.23601220752797558,5.921966794380585,0.26639344262295084,22.0,63.0,19.0,12.0,3.0,31.0,10.0,10.0,42.0,71.0,108.0,36.0,28.0,253.0,65.0,48.0,35.0,59.0,11.0,75.0,3.0,45.0,27.0,14.0,48.0,34.0,0.038083538083538086,0.05363984674329502,0.05235602094240838,,0.0734341252699784,0.075,0.10891089108910891,0.7083333333333334,0.0773955773955774,0.3492063492063492,0.3492063492063492,0.9545454545454546,0.02334152334152334,0.014742014742014743,0.01485148514851485,25.4,2.0,5.0,15.0,,2.0,37.0,24.0,13.0,7.0,17.0,2.0,1.0,0.16129032258064516,0.1724137931034483,0.16666666666666666,0.16666666666666666,1.0,0.2,2.0,3.0,2.0,25.0,7.0,11.0,2.0,0.0650887573964497,0.017391304347826087,3.0,1.0,7.0,1.0,6.0,1.0,0.1,0.15789473684210525,0.15789473684210525,1.0,0.034653465346534656,0.14285714285714285,13.0,,,1.0,0.008695652173913044,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.15555555555555556,False,,2.0,8.0,,,1.0,,1.0,3.0,,3.0,2.0,1.0,4.0,1.0,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,152154.0,2536,342,4828,4778,1500.0,1437.0,537,9606,95.0,140.0,4.0,4.0,32.0,45.0,84.0,207.0,363.0,733.0,182.0,1283.0,5082,21.0,49.0,5.0,95.0,108.0,226.0,95.0,455.0,360.0,366.0,,5.0,19.0,45.0,81.0,2.0,128.0,24.0,152,13.0,105.0,31.0,166.0,42.0,138.0,176.0,214.0,16.0,71.0,36.0,432.0,1469.0,10.0,24.0,0.49586776859504134,0.49586776859504134,0.495225102319236,0.42857142857142855,0.4778761061946903,0.5106679035250464,0.5487804878048781,0.5247813411078717,0.5461144321093083,0.5654761904761905,0.5788804071246819,24.541116005873718,0.6325301204819277,0.012195121951219513,0.048619447779111646,0.013058419243986255,0.07317073170731707,0.0077279752704791345,0.05523893029373082,0.011417697431018078,0.01098901098901099,0.009363295880149813,,0.03825136612021858,0.057663125948406675,0.07692307692307693,0.0625,0.02462121212121212,0.12987012987012986,0.6785714285714286,0.7851239669421488,0.4842105263157895,0.19202226345083487,0.4057971014492754,0.44680851063829785,0.3333333333333333,0.04878048780487805,1.0,0.13119533527696792,0.7111111111111111,0.44990723562152135,0.48240004655493474,0.47496666666666665,0.47377911764705893,0.06519823788546256,0.0901015228426396,0.0740452065471551,0.35463756819953235,12.502592087312415,0.3106876553438277,184.0,386.0,123.0,222.0,74.0,345.0,117.0,219.0,44.0,240.0,331.0,134.0,62.0,753.0,91.0,59.0,74.0,61.0,9.0,57.0,6.0,13.0,3.0,6.0,13.0,6.0,0.3200371057513915,0.06002728512960437,0.09178743961352658,0.015544041450777202,0.017953321364452424,0.01126126126126126,0.048034934497816595,0.46153846153846156,0.3580705009276438,0.47668393782383417,0.4842105263157895,0.5760869565217391,0.11410018552875696,0.20593692022263452,0.21574344023323616,24.6168115942029,82.0,125.0,345.0,30.0,82.0,91.0,59.0,32.0,44.0,32.0,5.0,0.92,0.36231884057971014,0.3654970760233918,0.36936936936936937,0.37272727272727274,0.8780487804878049,0.3744292237442922,12.0,33.0,3.0,24.0,8.0,9.0,3.0,0.1357142857142857,0.14634146341463414,43.0,16.0,43.0,48.0,3.0,1.0,0.41025641025641024,0.34959349593495936,0.3524590163934426,1.0,0.12536443148688048,0.37209302325581395,3.0,32.0,0.43243243243243246,21.0,0.25609756097560976,1.0,,10.0,16.0,0.48484848484848486,0.47619047619047616,0.8,0.25,False,,6.0,4.0,,1.0,9.0,3.0,,4.0,0.008645533141210375,,,,4.0,,6.0,3.0,2.0,0.008695652173913044,0.008130081300813009,0.009009009009009009,0.5,1.0,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,94131.0,1569,171,2930,2944,725.0,684.0,328,5874,128.0,214.0,9.0,14.0,23.0,41.0,50.0,135.0,207.0,434.0,131.0,734.0,3085,18.0,28.0,14.0,62.0,47.0,103.0,39.0,178.0,52.0,362.0,4.0,8.0,20.0,37.0,80.0,5.0,122.0,28.0,150,6.0,91.0,36.0,130.0,25.0,130.0,187.0,154.0,22.0,77.0,9.0,176.0,712.0,11.0,7.0,0.12560386473429952,0.12682926829268293,0.4769585253456221,0.6428571428571429,0.4563106796116505,0.49184339314845027,0.6486486486486487,0.4426751592356688,0.5398818316100443,0.7045454545454546,0.49157303370786515,24.42493946731235,0.7,0.043859649122807015,0.07920792079207921,0.02188183807439825,0.09319899244332494,0.0213903743315508,0.08315565031982942,0.021739130434782608,0.024291497975708502,0.02535211267605634,0.02631578947368421,0.07894736842105263,0.08080808080808081,0.08275862068965517,0.12149532710280374,0.020833333333333332,0.34910277324632955,0.5981308411214953,0.6736842105263158,0.125,0.22022838499184338,0.37037037037037035,0.4132231404958678,0.04,0.3783783783783784,0.6428571428571429,0.2611464968152866,0.5609756097560976,0.6411092985318108,0.5006882978723406,0.4815546875,0.4770170967741937,0.11526946107784432,0.1574642126789366,0.08446866485013624,0.24250681198910082,6.954377880184333,0.24744027303754265,29.0,85.0,24.0,155.0,48.0,179.0,54.0,154.0,42.0,228.0,303.0,102.0,79.0,681.0,27.0,14.0,55.0,39.0,6.0,40.0,7.0,1.0,,1.0,1.0,1.0,0.29200652528548127,0.0967741935483871,0.1037037037037037,0.047058823529411764,0.016025641025641024,0.019230769230769232,0.07720588235294118,1.0,0.13866231647634583,0.3411764705882353,0.35802469135802467,0.27586206896551724,0.03915171288743882,0.2528548123980424,0.3057324840764331,25.400558659217875,55.0,63.0,111.0,78.0,55.0,75.0,46.0,29.0,47.0,13.0,50.0,0.5873015873015873,0.35195530726256985,0.3539325842696629,0.3548387096774194,0.3548387096774194,0.5454545454545454,0.35714285714285715,1.0,9.0,1.0,13.0,6.0,6.0,2.0,0.11214953271028037,0.02702702702702703,8.0,2.0,6.0,15.0,2.0,5.0,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.875,0.03821656050955414,0.3333333333333333,2.0,13.0,0.2708333333333333,8.0,0.21621621621621623,2.0,,3.0,4.0,0.4444444444444444,0.375,0.3333333333333333,0.1111111111111111,False,,,2.0,,,4.0,,,,,,,,,,1.0,,,,,,1.0,1.0,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,156893.0,2615,187,5005,4991,1338.0,1268.0,507,9996,32.0,54.0,3.0,5.0,8.0,10.0,11.0,42.0,81.0,198.0,65.0,614.0,5308,5.0,16.0,4.0,62.0,13.0,35.0,52.0,168.0,66.0,96.0,6.0,13.0,21.0,67.0,235.0,7.0,309.0,34.0,343,10.0,118.0,15.0,176.0,46.0,117.0,77.0,75.0,2.0,9.0,26.0,156.0,1309.0,12.0,16.0,0.4074074074074074,0.4230769230769231,0.4090909090909091,0.3125,0.37142857142857144,0.4732758620689655,0.5471698113207547,0.453125,0.49510603588907015,0.5636363636363636,0.5352564102564102,14.114275479133083,0.6704545454545454,0.05303030303030303,0.13062812673707616,0.014442916093535076,0.11336717428087986,0.017173051519154558,0.12635983263598327,0.015377657168701944,0.019230769230769232,0.0040650406504065045,0.013452914798206279,0.12393887945670629,0.15223463687150837,0.10284463894967177,0.14925373134328357,0.028985507246376812,0.09310344827586207,0.5925925925925926,0.6274509803921569,0.3125,0.07241379310344828,0.2619047619047619,0.2972972972972973,0.2727272727272727,0.09433962264150944,0.6,0.078125,0.8,0.7517241379310344,0.5333291593695271,0.5521736842105264,0.5087491869918698,0.015332197614991482,0.04390243902439024,0.10097719869706841,0.2736156351791531,12.4939393939394,0.2673326673326673,38.0,102.0,63.0,319.0,76.0,382.0,93.0,313.0,11.0,484.0,651.0,216.0,195.0,1469.0,134.0,85.0,103.0,58.0,3.0,66.0,,29.0,12.0,15.0,29.0,14.0,0.6586206896551724,0.05555555555555555,0.11904761904761904,0.029411764705882353,0.020066889632107024,0.018726591760299626,0.10728744939271255,0.4827586206896552,0.17586206896551723,0.37254901960784315,0.3838383838383838,0.5263157894736842,0.10862068965517241,0.55,0.59375,25.227225130890055,110.0,129.0,345.0,42.0,109.0,167.0,107.0,60.0,73.0,49.0,9.0,0.8914728682170543,0.337696335078534,0.3395225464190981,0.3448275862068966,0.34591194968553457,0.8818181818181818,0.34824281150159747,5.0,37.0,5.0,43.0,8.0,4.0,,0.05555555555555555,0.09433962264150944,19.0,5.0,17.0,30.0,4.0,5.0,0.3225806451612903,0.30158730158730157,0.30158730158730157,0.9473684210526315,0.1328125,0.29411764705882354,6.0,25.0,0.32894736842105265,32.0,0.6037735849056604,2.0,,15.0,16.0,0.43243243243243246,0.46875,1.0,,False,,1.0,1.0,,,7.0,,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,0.002617801047120419,,0.003134796238244514,0.2,1.0,1.0
