EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,AtRimAssists,Offensive Fouls Drawn,Technical Free Throw Trips,ShortMidRangePctBlocked,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Arc3FGM,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,HeaveAttempts,OffensiveGoaltends,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,on,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,Fg3aBlocked,FTOffRebounds,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3
202356,1610612757,Armon Johnson,Armon Johnson,202356,POR,2826.0,47,-49,97,97,38,52,10.0,194,4.0,8.0,,2.0,1.0,2.0,2.0,10.0,2.0,6.0,,1.0,,,8.0,24.0,,2.0,4.0,20.0,126,1.0,6.0,,2.0,4.0,9.0,,1.0,2.0,10.0,,16.0,,,,2.0,1.0,3.0,1.0,1.0,7.0,,5.0,1.0,1.0,,2.0,5.0,7.0,2.0,1.0,,1.0,7.0,2.0,4.0,2.0,,9.0,,1.0,1.0,,2.0,,,,5.0,,7.0,4.0,,,,,,,,10.0,38,,,,,,,,,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.3076923076923077,0.16666666666666666,0.4,0.3448275862068966,0.16666666666666666,0.45454545454545453,0.07692307692307693,,,34.23423423423423,0.7777777777777778,,0.03571428571428571,0.14285714285714285,0.09090909090909091,,0.05128205128205128,0.10204081632653061,0.125,0.16666666666666666,0.13333333333333333,,,,0.1111111111111111,,0.16666666666666666,,0.1111111111111111,,0.3076923076923077,0.5,0.5,,0.38461538461538464,0.2,0.2,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.038461538461538464,,,,0.3333333333333333,,0.2,0.5,,,0.38461538461538464,0.4736423076923077,0.4876833333333333,0.45987,0.13793103448275862,0.14814814814814814,0.1,0.5,7.8999999999999995,23.65,0.3917525773195876,,1.0,1.0,,,,,3.0,1.0,,1.0,1.0,1.0,,,0.038461538461538464,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,6516.0,109,-52,208,207,87,97,23.0,415,4.0,9.0,,1.0,1.0,4.0,1.0,4.0,5.0,12.0,2.0,3.0,1.0,1.0,10.0,25.0,4.0,15.0,6.0,38.0,223,,1.0,1.0,7.0,3.0,10.0,1.0,4.0,6.0,15.0,,20.0,9.0,,2.0,12.0,10.0,22.0,5.0,8.0,54.0,2.0,3.0,,3.0,,3.0,5.0,8.0,4.0,8.0,4.0,4.0,12.0,1.0,9.0,4.0,,16.0,,3.0,1.0,1.0,6.0,,,,10.0,1.0,8.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,15.0,87,1.0,2.0,,,0.75,0.26666666666666666,0.25,0.2857142857142857,0.4,,0.3,0.4,0.75,0.32142857142857145,0.4318181818181818,0.7,0.4166666666666667,0.375,0.08,0.1111111111111111,25.423728813559322,0.75,,0.04411764705882353,0.0379746835443038,,0.07407407407407407,0.034482758620689655,0.04716981132075472,0.09523809523809523,,0.02631578947368421,0.05263157894736842,0.125,0.0967741935483871,,,,,0.17391304347826086,1.0,0.225,0.4444444444444444,0.5,,0.1,0.25,0.3333333333333333,0.3,0.4166666666666667,0.4166666666666667,,0.075,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.2857142857142857,0.25,0.07142857142857142,1.0,0.6,0.49381025641025633,0.5492125,0.46233214285714286,0.047619047619047616,0.07407407407407407,0.18421052631578946,0.39473684210526316,11.456,26.086666666666662,0.4182692307692308,5.0,3.0,1.0,,0.25,,1.0,3.0,,2.0,12.0,3.0,11.0,2.0,1.0,0.3,0.16666666666666666,0.16666666666666666,0.5,0.21428571428571427,0.18181818181818182,,,3.0,1.0,,,,2.0,3.0,2.0,3.0,0.6666666666666666,0.75,0.6666666666666666,0.5,1.0,,,1.0,,,1.0,True,,,,,,,,,,,,,,,,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,280.0,5,-14,9,12,3,8,,21,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,,0.4,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202419,1610612757,Chris Johnson,Chris Johnson,202419,POR,156.0,3,-1,5,5,5,5,1.0,10,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101177,1610612757,Fabricio Oberto,Fabricio Oberto,101177,POR,2681.0,45,-20,94,95,52,55,11.0,189,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,3.0,5.0,,,1.0,7.0,103,1.0,1.0,,2.0,1.0,2.0,,,1.0,3.0,4.0,2.0,,2.0,,,,,,,,,3.0,1.0,2.0,1.0,4.0,3.0,7.0,,,,,,,,3.0,,3.0,,2.0,6.0,,10.0,,,3.0,2.0,,2.0,,1.0,,,,,,,3.0,52,1.0,1.0,0.6666666666666666,1.0,,,,,0.6,1.0,0.5,0.6,1.0,0.5,0.5833333333333334,1.0,0.5,,,,8.653846153846153,,0.2,0.07692307692307693,0.1111111111111111,0.07142857142857142,,0.075,0.07142857142857142,0.16666666666666666,0.07692307692307693,0.125,,,0.16666666666666666,0.1111111111111111,,0.1111111111111111,,,,0.6,1.0,1.0,0.6666666666666666,0.4,,,,,,,,,,,1.0,1.0,0.5,1.0,,,0.6,0.5414599999999999,0.5857,0.4905,,,0.2857142857142857,0.42857142857142855,4.14,,0.5531914893617021,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,155011.0,2584,241,4672,4667,1077,906,629.0,9339,169.0,263.0,22.0,37.0,38.0,60.0,101.0,242.0,104.0,276.0,1.0,4.0,,1.0,374.0,781.0,4.0,37.0,239.0,999.0,4976,41.0,88.0,13.0,95.0,79.0,166.0,1.0,14.0,94.0,255.0,272.0,476.0,12.0,26.0,56.0,413.0,135.0,548.0,93.0,103.0,1231.0,27.0,66.0,60.0,133.0,2.0,195.0,93.0,288.0,16.0,113.0,58.0,55.0,120.0,26.0,89.0,71.0,13.0,191.0,10.0,48.0,53.0,4.0,165.0,3.0,12.0,5.0,215.0,5.0,281.0,81.0,43.0,10.0,7.0,2.0,11.0,6.0,11.0,231.0,1053,15.0,25.0,0.36363636363636365,0.3767313019390582,1.0,0.10810810810810811,0.07142857142857142,0.13333333333333333,0.4788732394366197,0.4659090909090909,0.4759036144578313,0.46454767726161367,0.45555555555555555,0.44722222222222224,0.5167386609071274,0.484375,0.538961038961039,0.04523227383863081,0.07170294494238157,0.12927756653992395,20.59040590405904,0.6282722513089005,0.01694915254237288,0.08580645161290322,0.038238702201622246,0.10256410256410256,0.05283757338551859,0.09039812646370024,0.041573535985695124,0.03420523138832998,0.04915254237288136,0.03129890453834116,0.06162464985994398,0.032467532467532464,0.07,0.0824295010845987,0.10186757215619695,0.08823529411764706,0.13559322033898305,0.0431266846361186,0.5454545454545454,0.3215158924205379,0.6425855513307985,0.7379912663755459,0.40236686390532544,0.29584352078239606,0.41735537190082644,0.45495495495495497,0.3374083129584352,0.37681159420289856,0.3795620437956204,0.4519230769230769,0.004889975550122249,0.25,0.25,1.0,0.4111111111111111,0.5945945945945946,0.3333333333333333,0.6333333333333333,0.005555555555555556,,0.36674816625916873,0.4673582614056719,0.48994189189189175,0.4683956896551725,0.09173272933182333,0.09574468085106383,0.09509509509509509,0.2552552552552553,9.669910371318826,31.448648648648646,0.2305222602739726,42.0,283.0,21.0,49.0,0.08264462809917356,0.2079207920792079,10.0,31.0,16.0,3.0,33.0,13.0,26.0,3.0,27.0,0.040342298288508556,0.09090909090909091,0.09090909090909091,1.0,0.07222222222222222,0.11538461538461539,,1.0,2.0,7.0,1.0,,0.07692307692307693,,2.0,,,,0.022222222222222223,,,4.0,,,2.0,0.22727272727272727,0.007246376811594203,5.0,False,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,187944.0,3132,286,5722,5698,1428,1168,759.0,11420,334.0,501.0,102.0,163.0,72.0,109.0,177.0,465.0,178.0,401.0,,6.0,,4.0,689.0,1367.0,4.0,23.0,343.0,1733.0,6030,145.0,260.0,50.0,340.0,148.0,283.0,1.0,15.0,131.0,430.0,750.0,628.0,9.0,180.0,52.0,96.0,68.0,164.0,55.0,25.0,396.0,60.0,211.0,80.0,297.0,41.0,418.0,272.0,690.0,48.0,81.0,44.0,37.0,69.0,14.0,22.0,80.0,20.0,149.0,18.0,26.0,134.0,,212.0,7.0,11.0,12.0,390.0,16.0,435.0,193.0,47.0,89.0,57.0,30.0,89.0,45.0,5.0,430.0,1403,24.0,43.0,0.5442670537010159,0.6260434056761269,0.75,0.17391304347826086,0.06666666666666667,0.21052631578947367,0.5040234089246525,0.5576923076923077,0.5229681978798587,0.5,0.5555555555555556,0.5016778523489933,0.5466876971608833,0.5821917808219178,0.5733333333333334,0.016546762589928057,0.038039502560351136,0.043912175648702596,26.18544246451223,0.46308724832214765,0.26282051282051283,0.156233561283535,0.10217917675544794,0.1199400299850075,0.08547008547008547,0.14680685358255452,0.09794000722804481,0.145,0.10473457675753228,0.06640625,0.08298755186721991,0.09090909090909091,0.14054927302100162,0.17162872154115585,0.15752461322081576,0.10967741935483871,0.14356435643564355,0.07570977917981073,0.5056179775280899,0.360431654676259,0.6666666666666666,0.697286012526096,0.5898203592814372,0.3345323741007194,0.38064516129032255,0.4059633027522936,0.2884892086330935,0.44389027431421446,0.445,0.7696629213483146,0.004316546762589928,,,,0.6245210727969349,0.6257668711656442,0.36577181208053694,0.6605504587155964,0.013422818791946308,,0.376978417266187,0.47808985559566797,0.5336727272727272,0.47854948805460734,0.12548764629388817,0.12739273927392739,0.19619157530294287,0.24812463935372187,8.866569129480617,32.04347826086956,0.2495630898287312,13.0,57.0,10.0,,0.06236559139784946,0.23163841807909605,12.0,47.0,45.0,4.0,17.0,11.0,13.0,4.0,14.0,0.01223021582733813,0.23529411764705882,0.25,0.75,0.03691275167785235,0.3076923076923077,,1.0,1.0,4.0,3.0,,0.09090909090909091,,1.0,,3.0,,0.0038314176245210726,,,5.0,,,6.0,0.14705882352941177,0.0024937655860349127,2.0,False,,,2.0,7.0,1.0,1.0,4.0,0.043478260869565216,0.058823529411764705,0.007874015748031496,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,76407.0,1273,106,2313,2299,626,624,330.0,4612,61.0,106.0,13.0,22.0,15.0,29.0,40.0,108.0,63.0,184.0,9.0,32.0,1.0,10.0,164.0,398.0,36.0,110.0,115.0,551.0,2444,20.0,36.0,6.0,64.0,39.0,85.0,9.0,39.0,56.0,161.0,96.0,232.0,84.0,10.0,23.0,74.0,51.0,125.0,28.0,33.0,301.0,9.0,19.0,21.0,63.0,8.0,92.0,28.0,120.0,11.0,35.0,21.0,14.0,29.0,10.0,13.0,24.0,5.0,53.0,8.0,11.0,25.0,2.0,75.0,2.0,8.0,3.0,142.0,2.0,136.0,50.0,23.0,12.0,5.0,5.0,12.0,7.0,2.0,161.0,623,9.0,23.0,0.2926829268292683,0.3018867924528302,0.7777777777777778,0.32727272727272727,0.23076923076923078,0.32727272727272727,0.4120603015075377,0.5555555555555556,0.4588235294117647,0.42913385826771655,0.5686274509803921,0.42338709677419356,0.48248686514886163,0.5925925925925926,0.5127388535031847,0.21653543307086615,0.05778894472361809,0.14150943396226415,23.02583025830258,0.5471698113207547,0.11267605633802817,0.08713692946058091,0.02235294117647059,0.07291666666666667,0.028938906752411574,0.0830860534124629,0.024117140396210164,0.044,0.02,0.008571428571428572,0.021052631578947368,0.04132231404958678,0.08225108225108226,0.09734513274336283,0.08270676691729323,0.0845771144278607,0.04597701149425287,0.04,0.5833333333333334,0.20866141732283464,0.5754716981132075,0.6703296703296703,0.5573770491803278,0.2125984251968504,0.37037037037037035,0.39215686274509803,0.36220472440944884,0.3423913043478261,0.34615384615384615,0.19047619047619047,0.06299212598425197,0.28125,0.2903225806451613,0.8888888888888888,0.43137254901960786,0.5909090909090909,0.23387096774193547,0.5172413793103449,0.08064516129032258,0.1,0.4251968503937008,0.470821343873518,0.5453874999999999,0.462990650406504,0.09124087591240876,0.1141552511415525,0.1161524500907441,0.29219600725952816,11.184924623115576,24.59909090909091,0.2706441850410722,23.0,33.0,7.0,,0.05555555555555555,0.05,3.0,16.0,10.0,27.0,78.0,29.0,78.0,27.0,8.0,0.15354330708661418,0.34615384615384615,0.34615384615384615,0.7407407407407407,0.23387096774193547,0.34615384615384615,5.0,8.0,15.0,,,0.09803921568627451,0.27586206896551724,4.0,10.0,6.0,24.0,0.4,0.19607843137254902,0.4,0.75,8.0,,,4.0,0.46153846153846156,0.010869565217391304,,False,,,2.0,,1.0,,,0.00909090909090909,,,2.0,1.0,0.03125,0.4,1.0,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,145631.0,2427,59,4470,4465,1173,994,626.0,8935,165.0,245.0,46.0,73.0,34.0,53.0,23.0,65.0,57.0,143.0,55.0,137.0,12.0,28.0,245.0,453.0,115.0,329.0,131.0,966.0,4854,55.0,90.0,5.0,145.0,50.0,93.0,26.0,75.0,68.0,246.0,360.0,130.0,339.0,70.0,36.0,86.0,33.0,119.0,18.0,23.0,271.0,26.0,81.0,71.0,144.0,26.0,241.0,109.0,350.0,14.0,66.0,52.0,14.0,35.0,8.0,29.0,46.0,6.0,81.0,6.0,14.0,67.0,4.0,187.0,4.0,6.0,14.0,179.0,7.0,156.0,58.0,26.0,44.0,36.0,5.0,45.0,21.0,3.0,246.0,1151,22.0,23.0,0.7346938775510204,0.8571428571428571,0.9826086956521739,0.3495440729483283,0.3466666666666667,0.35276073619631904,0.5408388520971302,0.6111111111111112,0.5376344086021505,0.5338874680306905,0.5882352941176471,0.5297619047619048,0.5669800235017627,0.5991735537190083,0.6029411764705882,0.42071611253196933,0.07947019867549669,0.09387755102040816,17.833173537871524,0.43209876543209874,0.22033898305084745,0.10013908205841446,0.04945054945054945,0.13894324853228962,0.047186932849364795,0.11031298101590559,0.048880767473732295,0.05128205128205128,0.04460966542750929,0.05227655986509275,0.05141388174807198,0.037037037037037035,0.06625258799171843,0.10730593607305935,0.12572533849129594,0.1267605633802817,0.16666666666666666,0.03713527851458886,0.4666666666666667,0.3132992327365729,0.673469387755102,0.7432432432432432,0.696969696969697,0.08312020460358056,0.35384615384615387,0.41818181818181815,0.18286445012787725,0.3986013986013986,0.40714285714285714,0.8596491228070176,0.17519181585677748,0.40145985401459855,0.41044776119402987,0.9818181818181818,0.6134453781512605,0.6301369863013698,0.31547619047619047,0.6415094339622641,0.16666666666666666,0.42857142857142855,0.7340153452685422,0.5515481386392811,0.5813735000000001,0.5427557228915663,0.07151515151515152,0.11717171717171718,0.15010351966873706,0.2546583850931677,7.998013245033107,24.589057750759874,0.26241610738255033,15.0,50.0,23.0,1.0,0.15384615384615385,0.6956521739130435,7.0,6.0,16.0,60.0,192.0,47.0,189.0,60.0,13.0,0.24552429667519182,0.3125,0.3125,0.9833333333333333,0.27976190476190477,0.31746031746031744,14.0,14.0,29.0,3.0,,0.11764705882352941,0.2978723404255319,5.0,15.0,10.0,6.0,0.3448275862068966,0.12605042016806722,0.3333333333333333,1.0,10.0,1.0,0.0030303030303030303,2.0,0.2391304347826087,0.02097902097902098,2.0,False,1.0,1.0,3.0,3.0,3.0,2.0,2.0,0.00911854103343465,,0.020833333333333332,5.0,1.0,0.021897810218978103,0.35714285714285715,1.0,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,101280.0,1688,130,3125,3095,881,718,394.0,6220,52.0,79.0,11.0,14.0,11.0,15.0,6.0,40.0,29.0,68.0,33.0,90.0,6.0,27.0,87.0,187.0,106.0,335.0,113.0,605.0,3283,12.0,23.0,12.0,72.0,17.0,39.0,22.0,87.0,36.0,136.0,68.0,106.0,285.0,8.0,10.0,129.0,50.0,179.0,19.0,36.0,408.0,15.0,21.0,44.0,83.0,1.0,128.0,36.0,164.0,6.0,82.0,62.0,20.0,53.0,10.0,46.0,27.0,8.0,80.0,7.0,14.0,57.0,4.0,125.0,,2.0,4.0,128.0,6.0,132.0,48.0,8.0,13.0,8.0,4.0,14.0,2.0,2.0,136.0,871,23.0,6.0,0.39080459770114945,0.40963855421686746,0.8962264150943396,0.3164179104477612,0.25287356321839083,0.3164179104477612,0.46524064171123,0.5217391304347826,0.4358974358974359,0.47126436781609193,0.5084745762711864,0.3968253968253968,0.5131118881118881,0.5378787878787878,0.46153846153846156,0.6417624521072797,0.053475935828877004,0.06329113924050633,18.060572381217003,0.6625,0.009523809523809525,0.08417849898580122,0.020689655172413793,0.12256267409470752,0.030425963488843813,0.09442379182156134,0.023872679045092837,0.026845637583892617,0.019801980198019802,0.016908212560386472,0.031446540880503145,0.02857142857142857,0.0670391061452514,0.07,0.11585365853658537,0.11742424242424243,0.1368421052631579,0.019801980198019802,0.14285714285714285,0.15134099616858238,0.6582278481012658,0.7027027027027027,0.5192307692307693,0.07662835249042145,0.15,0.17142857142857143,0.13026819923371646,0.4264705882352941,0.4264705882352941,0.20689655172413793,0.1724137931034483,0.36666666666666664,0.375,0.9696969696969697,0.23728813559322035,0.7857142857142857,0.11904761904761904,0.7333333333333333,0.21428571428571427,0.2222222222222222,0.7931034482758621,0.5369399425287356,0.5691970588235292,0.5178146825396825,0.09219858156028368,0.21238938053097345,0.11900826446280992,0.22479338842975208,9.07433155080214,24.60656716417911,0.28192,31.0,74.0,11.0,20.0,0.125,0.16666666666666666,3.0,7.0,9.0,73.0,245.0,60.0,245.0,73.0,19.0,0.46934865900383144,0.2979591836734694,0.3004115226337449,0.863013698630137,0.47619047619047616,0.2979591836734694,15.0,16.0,36.0,,,0.2542372881355932,0.26666666666666666,6.0,21.0,12.0,33.0,0.3333333333333333,0.3559322033898305,0.2857142857142857,0.6666666666666666,12.0,4.0,0.011834319526627219,5.0,0.45454545454545453,,1.0,False,1.0,1.0,1.0,,4.0,,,0.011940298507462687,0.00816326530612245,,6.0,1.0,0.022222222222222223,0.4,1.0,1.0,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,158457.0,2641,214,4876,4864,1313,1104,628.0,9740,179.0,293.0,16.0,34.0,42.0,72.0,59.0,163.0,38.0,122.0,55.0,127.0,13.0,34.0,276.0,578.0,142.0,361.0,260.0,1238.0,5159,28.0,58.0,19.0,117.0,61.0,139.0,39.0,111.0,123.0,362.0,304.0,248.0,411.0,12.0,55.0,123.0,37.0,160.0,19.0,53.0,357.0,15.0,29.0,59.0,120.0,15.0,194.0,45.0,239.0,9.0,95.0,56.0,39.0,73.0,16.0,43.0,60.0,9.0,133.0,4.0,32.0,79.0,3.0,184.0,3.0,12.0,6.0,257.0,4.0,306.0,101.0,47.0,8.0,2.0,4.0,9.0,4.0,,343.0,1290,23.0,32.0,0.5507246376811594,0.562962962962963,0.9647887323943662,0.39335180055401664,0.35135135135135137,0.39775910364145656,0.47750865051903113,0.4827586206896552,0.43884892086330934,0.5207667731629393,0.532608695652174,0.478,0.5726256983240223,0.5792079207920792,0.569620253164557,0.3844515441959531,0.09515570934256055,0.11945392491467577,21.437466642946095,0.5488721804511278,0.11538461538461539,0.0749063670411985,0.01669545192861255,0.10207612456747404,0.025210084033613446,0.08211009174311927,0.018867924528301886,0.028735632183908046,0.010362694300518135,0.012578616352201259,0.0267639902676399,0.021739130434782608,0.07735849056603773,0.0734341252699784,0.07389162561576355,0.10837438423645321,0.0872093023255814,0.020224719101123594,0.4444444444444444,0.31203407880724177,0.6109215017064846,0.6937984496124031,0.659217877094972,0.17358892438764642,0.3619631901840491,0.39864864864864863,0.1299254526091587,0.3114754098360656,0.3247863247863248,0.42105263157894735,0.13525026624068157,0.4330708661417323,0.4365079365079365,1.0,0.3695652173913043,0.47058823529411764,0.288,0.5833333333333334,0.136,0.38235294117647056,0.6964856230031949,0.5301343515541264,0.5345962686567166,0.5013746963562752,0.10321324245374879,0.15279878971255673,0.09450726978998385,0.2924071082390953,7.220069204152248,24.812742382271477,0.2692780968006563,18.0,52.0,32.0,13.0,0.09202453987730061,0.3050847457627119,13.0,30.0,18.0,87.0,234.0,77.0,230.0,87.0,18.0,0.24920127795527156,0.3717948717948718,0.3782608695652174,0.9425287356321839,0.308,0.3782608695652174,15.0,26.0,34.0,4.0,,0.16304347826086957,0.33766233766233766,8.0,19.0,14.0,15.0,0.4117647058823529,0.20652173913043478,0.42105263157894735,1.0,9.0,5.0,0.01366120218579235,12.0,0.5,0.040983606557377046,8.0,False,1.0,,2.0,,5.0,1.0,,0.013850415512465374,0.017094017094017096,0.008695652173913044,6.0,,0.007874015748031496,0.4,1.0,,1.0
