EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Travels,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,OffThreePtRebounds,LostBallSteals,SecondChanceTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PtsUnassisted3s,Corner3Assists,BlockingFouls,Offensive Fouls Drawn,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Charge Fouls Drawn,Loose Ball Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3SecondViolations,3pt And 1 Free Throw Trips,on,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,HeaveMakes
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,3445.0,57,10.0,111,109,44,47,15,220,4.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,7,2.0,2.0,10,100,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,6,2.0,8,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,44,1.0,0.25,0.3333333333333333,0.5714285714285714,0.5,0.5,0.4444444444444444,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.2222222222222222,8.661417322834646,1.0,0.4,0.1111111111111111,0.0416666666666666,0.0666666666666666,0.0952380952380952,0.0350877192982456,0.074074074074074,0.0833333333333333,0.2222222222222222,0.0714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.1111111111111111,0.2222222222222222,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.8888888888888888,0.5962888888888889,0.65035,0.52895,0.1,0.125,0.2,0.2,4.014285714285714,22.65,0.3963963963963964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,2463.0,41,26.0,80,80,36,51,10,160,3.0,3.0,,,,,12.0,,,10.0,20,5.0,9.0,38,82,,1.0,3.0,1.0,6.0,4.0,15.0,12.0,8.0,,5.0,6.0,,13.0,1.0,3.0,4.0,,7,1.0,8,,,2.0,,3.0,1.0,3.0,7.0,12.0,5.0,15.0,36,1.0,0.6,0.6,0.5,,0.1666666666666666,0.58,0.75,0.4,0.6333333333333333,0.75,0.5357142857142857,0.2,35.483870967741936,0.6666666666666666,,0.1142857142857142,0.037037037037037,0.3333333333333333,0.1590909090909091,0.0333333333333333,,0.1428571428571428,0.1875,0.5,0.12,1.0,1.0,1.0,0.48,,,,,,,0.32,0.48383,0.5663750000000001,0.46738,0.2,0.2083333333333333,0.0789473684210526,0.3947368421052631,13.035,24.7,0.45,1.0,5.0,6.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,7.0,9.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.5,0.6,0.05,0.2,0.1428571428571428,1.0,0.2,0.2,0.25,0.5,0.5,0.5,0.2,0.6,0.6,1.0,0.5,1.0,1.0,0.4,0.5,0.6,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,3377.0,56,1.0,111,109,29,42,9,220,7.0,13.0,,1.0,3.0,5.0,9.0,,,12.0,28,,18.0,42,118,,2.0,3.0,5.0,11.0,,16.0,6.0,18.0,,4.0,6.0,3.0,14.0,1.0,1.0,5.0,1.0,7,1.0,8,,,3.0,1.0,8.0,1.0,6.0,10.0,18.0,4.0,16.0,29,1.0,0.25,0.25,0.4285714285714285,,0.4545454545454545,0.4285714285714285,,0.4545454545454545,0.5857142857142857,0.5,0.5769230769230769,,35.53719008264463,0.375,0.2,0.1219512195121951,0.0227272727272727,0.0909090909090909,0.1153846153846153,0.0212765957446808,0.0434782608695652,0.1818181818181818,0.1052631578947368,,0.4642857142857143,0.5384615384615384,0.5833333333333334,0.4285714285714285,0.3214285714285714,,0.5,,0.4545454545454545,0.6,,0.4642857142857143,0.5140142857142856,0.5974,0.5107363636363637,0.1818181818181818,0.1290322580645161,0.0714285714285714,0.3809523809523809,8.671428571428569,,0.2612612612612612,2.0,6.0,3.0,,,,,,,,,,,6.0,,,,1.0,2.0,2.0,1.0,,5.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,0.0357142857142857,,,,0.2142857142857142,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0769230769230769,0.0909090909090909,1.0,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,2105.0,35,-5.0,70,69,27,20,14,139,3.0,5.0,3.0,5.0,1.0,3.0,2.0,,,6.0,10,,7.0,19,72,4.0,6.0,9.0,1.0,5.0,,6.0,4.0,8.0,6.0,,,,,7.0,,4.0,1.0,5,7.0,12,,,,,2.0,2.0,3.0,5.0,10.0,5.0,6.0,27,,0.3333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.2,0.6,0.6666666666666666,0.2,0.6333333333333333,0.6428571428571429,0.375,,19.76744186046512,,0.5,0.1333333333333333,0.2058823529411764,,0.1176470588235294,0.1891891891891892,0.1764705882352941,0.1,,,0.5,0.6,0.6,,0.2,,0.8333333333333334,0.6,0.6,0.3333333333333333,,0.5,0.49937,0.5895666666666667,0.4937999999999999,0.3333333333333333,0.3333333333333333,0.4736842105263157,0.3157894736842105,7.92,,0.3857142857142857,2.0,3.0,1.0,,,,,,,,,,,4.0,,,,,,,,,2.0,,1.0,,,,6.0,,7.0,2.0,,,,,,,,0.125,0.2857142857142857,0.3,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,3.0,,,0.2307692307692307,,,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201591,1610612760,DJ White,DJ White,201591,OKC,13144.0,219,59.0,419,413,141,161,51,832,15.0,20.0,8.0,10.0,7.0,9.0,34.0,,,30.0,65,,5.0,65,391,8.0,11.0,18.0,14.0,26.0,,30.0,40.0,20.0,14.0,2.0,4.0,1.0,10.0,10.0,6.0,28.0,6.0,40,12.0,52,6.0,4.0,3.0,2.0,7.0,19.0,31.0,5.0,10.0,4.0,30.0,141,2.0,0.6666666666666666,0.8695652173913043,0.4615384615384615,0.7272727272727273,0.5384615384615384,0.4615384615384615,0.7272727272727273,0.5384615384615384,0.4642857142857143,0.75,0.5555555555555556,,16.176470588235293,0.4285714285714285,0.2307692307692307,0.1686746987951807,0.0628930817610062,0.1538461538461538,0.1658536585365853,0.0631578947368421,0.0625,0.2,0.1833333333333333,0.1935483870967742,0.3076923076923077,0.75,0.75,0.5333333333333333,0.5230769230769231,,0.9090909090909092,0.8,0.3461538461538461,0.7777777777777778,,0.3076923076923077,0.4666184615384615,0.6230500000000001,0.4762730769230768,0.0579710144927536,0.0579710144927536,0.2769230769230769,0.4615384615384615,11.156923076923077,,0.3365155131264916,4.0,11.0,11.0,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,,4.0,1.0,2.0,2.0,,,8.0,2.0,8.0,7.0,,,,,,,,0.0303030303030303,0.875,0.1692307692307692,0.3636363636363636,0.3636363636363636,0.3235294117647059,0.3235294117647059,0.8181818181818182,,,,,,,,,,,,2.0,3.0,,1.0,,,,1.0,3.0,1.0,,0.125,,0.088235294117647,1.0,,,3.0,,0.0869565217391304,0.75,2.0,2.0,1.0,3.0,1.0,0.064516129032258,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,10733.0,179,61.0,337,333,107,120,37,670,15.0,20.0,,1.0,4.0,6.0,16.0,2.0,1.0,21.0,45,21.0,39.0,105,317,,2.0,3.0,6.0,12.0,6.0,22.0,20.0,22.0,,13.0,17.0,4.0,38.0,3.0,6.0,18.0,5.0,29,4.0,33,7.0,5.0,5.0,2.0,9.0,4.0,15.0,33.0,46.0,20.0,22.0,107,3.0,0.4761904761904761,0.4761904761904761,0.4666666666666667,,0.5,0.5,,0.4166666666666667,0.5988372093023255,0.375,0.5,0.3181818181818182,25.19893899204244,0.5555555555555556,0.2631578947368421,0.1294964028776978,0.024,0.1621621621621621,0.1363636363636363,0.027027027027027,0.0172413793103448,0.05,0.24,0.1724137931034483,0.303030303030303,0.75,0.7894736842105263,0.4666666666666667,0.2424242424242424,0.0303030303030303,0.5,,0.3333333333333333,0.6666666666666666,0.0555555555555555,0.6212121212121212,0.5016113636363637,0.45275,0.4942416666666667,0.25,0.3225806451612903,0.0285714285714285,0.2095238095238095,8.68222222222222,24.952380952380956,0.3175074183976261,2.0,9.0,4.0,7.0,19.0,,,1.0,5.0,8.0,,,1.0,7.0,12.0,19.0,7.0,4.0,4.0,3.0,7.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,0.5,0.3809523809523809,,0.1666666666666666,0.3809523809523809,0.0888888888888888,0.3333333333333333,,1.0,0.1363636363636363,0.2222222222222222,0.3333333333333333,0.25,0.25,0.5,0.2878787878787879,0.3684210526315789,0.3684210526315789,0.4285714285714285,,,,0.2777777777777778,0.2,0.3684210526315789,0.0454545454545454,3.0,3.0,,1.0,,,2.0,2.0,2.0,2.0,0.05,0.0816326530612244,0.125,0.0909090909090909,1.0,,,,,0.0526315789473684,0.5,1.0,2.0,,,1.0,0.0434782608695652,,,1.0,12.0,1.0,2.0,1.0,0.05,0.5,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,6748.0,112,45.0,210,208,49,67,24,418,11.0,16.0,8.0,8.0,3.0,3.0,7.0,,,14.0,25,,7.0,35,191,8.0,9.0,17.0,5.0,5.0,,12.0,16.0,12.0,10.0,3.0,4.0,,9.0,9.0,4.0,17.0,3.0,24,10.0,34,1.0,,2.0,1.0,7.0,11.0,22.0,11.0,11.0,6.0,12.0,49,2.0,0.5714285714285714,0.8888888888888888,0.56,0.8888888888888888,1.0,0.56,0.8888888888888888,1.0,0.603448275862069,0.85,1.0,,15.189873417721518,0.2857142857142857,0.25,0.2023809523809523,0.1125,0.1739130434782608,0.1962616822429906,0.1063829787234042,0.0476190476190476,0.3333333333333333,0.1333333333333333,0.1764705882352941,0.64,0.6875,0.8461538461538461,0.4545454545454545,0.28,,0.8888888888888888,1.0,0.6,1.0,,0.64,0.567896,0.6154555555555556,0.5932,0.2142857142857142,0.2142857142857142,0.4857142857142857,0.3428571428571428,6.255999999999999,,0.2333333333333333,1.0,2.0,2.0,,,,,,,,,,,2.0,,,,3.0,1.0,1.0,1.0,2.0,5.0,1.0,,2.0,3.0,,5.0,,5.0,1.0,,,,,,0.12,,0.2222222222222222,0.2,0.08,0.5,0.5,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,1.0,,,2.0,,1.0,,1.0,4.0,1.0,0.1875,0.1666666666666666,0.1666666666666666,,,,,1.0,1.0,0.15,1.0,1.0,1.0,1.0,2.0,,0.0714285714285714,,0.25,,,,1.0,2.0,0.1,,,,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
2767,1610612760,Royal Ivey,Royal Ivey,2767,OKC,4151.0,69,-4.0,136,135,56,64,19,271,1.0,1.0,,,,,7.0,1.0,1.0,6.0,12,5.0,,18,123,,1.0,,4.0,6.0,4.0,14.0,6.0,6.0,,3.0,3.0,2.0,6.0,2.0,1.0,6.0,,7,2.0,9,1.0,,,,2.0,3.0,7.0,2.0,,,14.0,56,1.0,0.5,0.5,0.5,,0.6666666666666666,0.5294117647058824,,0.7,0.5294117647058824,,0.7,0.2941176470588235,12.101910828025478,,,0.1,0.0350877192982456,0.1666666666666666,0.106060606060606,0.028169014084507,0.0689655172413793,0.0476190476190476,0.2,0.1666666666666666,0.0588235294117647,1.0,1.0,1.0,0.4117647058823529,0.0588235294117647,,,,,0.1,0.3529411764705882,0.4309735294117647,,0.431075,,,,0.7777777777777778,14.133333333333336,24.76,0.4117647058823529,3.0,4.0,2.0,1.0,4.0,,,1.0,3.0,2.0,,,2.0,,3.0,4.0,1.0,,,,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,0.5,0.4,,0.5,0.4,,,,1.0,0.2352941176470588,0.75,0.75,0.2857142857142857,0.2857142857142857,,0.2352941176470588,0.25,0.25,,,,,0.3,0.3333333333333333,0.25,,,1.0,,,,1.0,,,1.0,,,0.0526315789473684,,0.1111111111111111,,,,,,,0.6666666666666666,,1.0,,,,,,,1.0,3.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,10530.0,176,69.0,334,326,112,118,38,660,4.0,7.0,1.0,1.0,1.0,4.0,16.0,2.0,,18.0,38,12.0,4.0,61,295,4.0,4.0,11.0,3.0,10.0,5.0,18.0,2.0,34.0,4.0,27.0,34.0,9.0,75.0,3.0,4.0,14.0,,18,3.0,21,6.0,3.0,4.0,4.0,9.0,6.0,14.0,6.0,6.0,3.0,18.0,112,1.0,0.0555555555555555,0.0625,0.4736842105263157,1.0,0.3,0.57,1.1,0.6,0.5754716981132075,1.1,0.6,0.24,16.48936170212766,0.4444444444444444,,0.0992907801418439,0.0260869565217391,0.1428571428571428,0.1065088757396449,0.0208333333333333,0.0166666666666666,0.1111111111111111,0.0625,0.1904761904761904,0.14,0.5714285714285714,0.5714285714285714,,0.32,0.04,0.2,1.0,0.2666666666666666,0.25,,0.38,0.458491,0.49447,0.48615,0.0566037735849056,0.073170731707317,0.180327868852459,0.2950819672131147,11.48684210526316,25.11666666666667,0.3353293413173652,6.0,15.0,8.0,6.0,10.0,1.0,1.0,4.0,5.0,7.0,1.0,1.0,4.0,,21.0,10.0,6.0,1.0,7.0,4.0,15.0,3.0,5.0,,3.0,,,,1.0,,1.0,1.0,1.0,0.5833333333333334,1.0,0.8,0.5833333333333334,0.0263157894736842,0.0666666666666666,0.0526315789473684,1.0,0.3,0.4,0.4285714285714285,0.5,0.5,,0.2,0.6,0.6,1.0,0.2,1.0,1.0,0.3333333333333333,0.8,0.6,,,1.0,2.0,1.0,,,,,1.0,,,0.125,,0.0416666666666666,1.0,,,,,0.0277777777777777,0.1666666666666666,,3.0,,,,,,,1.0,,3.0,,1.0,,0.5,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,2443.0,41,14.0,72,71,13,5,12,143,3.0,3.0,1.0,1.0,,,4.0,1.0,,7.0,16,3.0,6.0,20,67,1.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,10.0,2.0,2.0,2.0,,4.0,2.0,2.0,1.0,,3,3.0,6,2.0,2.0,1.0,1.0,2.0,1.0,3.0,9.0,6.0,3.0,4.0,13,,0.2857142857142857,0.3333333333333333,0.4375,1.0,0.5,0.3684210526315789,1.0,0.3333333333333333,0.4545454545454545,1.0,0.5,0.1578947368421052,28.235294117647054,0.5,,0.0357142857142857,0.0769230769230769,0.1818181818181818,0.0769230769230769,0.064516129032258,,,0.0909090909090909,0.1428571428571428,0.1578947368421052,1.0,1.0,0.6666666666666666,0.2105263157894736,0.0526315789473684,1.0,1.0,,,,0.3157894736842105,0.4481710526315789,0.6493,0.4270166666666666,0.1363636363636363,0.1578947368421052,0.1,0.2,8.5125,24.566666666666663,0.1805555555555555,3.0,9.0,1.0,,2.0,,,,1.0,,,,,2.0,,2.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,0.0625,0.1111111111111111,,,0.4736842105263157,0.3333333333333333,0.375,0.25,0.25,,0.1052631578947368,,,,,,,0.3333333333333333,,,,,2.0,,1.0,,,,,,,,,0.25,0.1818181818181818,,,,,,0.1538461538461538,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,True,,,,,,,,,,,,,,,,
