EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,FTA,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,DefThreePtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,AtRimAssists,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,Travels,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,SelfOReb,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,FTOffRebounds,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,1222.0,20,-9,39,41,13.0,18.0,3,80,1.0,1.0,1.0,2.0,1.0,53,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,0.3333333333333333,6.976744186046512,0.08333333333333333,0.07142857142857142,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4676666666666667,0.4475,0.4475,11.8,22.9,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,1164.0,19,-12,38,37,11.0,21.0,4,75,,4.0,,4.0,,46,,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,2.0,3.0,,,11.0,1.0,,11.627906976744185,0.06666666666666667,0.05,,,1.0,,,0.38139999999999996,,0.4005,19.325,,0.2894736842105263,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.08333333333333333,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,1583.0,26,4,52,52,21.0,21.0,8,104,4.0,3.0,,10.0,,53,2.0,4.0,1.0,2.0,3.0,2.0,,8.0,1.0,1.0,4.0,1.0,6.0,,21.0,,,26.229508196721312,0.05555555555555555,0.041666666666666664,,0.4,0.3,,0.3,0.47951,0.4397,0.515725,9.580000000000002,,0.40384615384615385,,1.0,3.0,,,,3.0,3.0,,1.0,,3.0,0.1111111111111111,0.13043478260869565,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,14.0,1.0,1.0,3.0,3.0,3.0,9.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,0.8,0.8,0.5,0.5,0.75,0.5,0.5,0.75,0.5384615384615384,0.5,0.75,0.14285714285714285,0.5,0.1111111111111111,0.3,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,1.0,0.16666666666666666,0.16666666666666666,0.21428571428571427,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612737,Etan Thomas,Etan Thomas,2041,ATL,4923.0,82,-26,161,161,41.0,38.0,20,322,8.0,3.0,,21.0,,188,7.0,4.0,2.0,,2.0,,2.0,4.0,5.0,6.0,23.0,11.0,15.0,,41.0,,,18.0327868852459,0.07692307692307693,0.07692307692307693,0.2,0.38095238095238093,0.14285714285714285,,0.47619047619047616,0.5095809523809525,0.5588166666666667,0.49095,5.719047619047619,,0.2546583850931677,,4.0,17.0,1.0,1.0,,3.0,5.0,2.0,9.0,,9.0,0.21052631578947367,0.18571428571428572,0.05,0.2,5.0,10.0,2.0,5.0,3.0,3.0,4.0,1.0,10.0,12.0,32.0,2.0,3.0,7.0,4.0,5.0,13.0,10.0,10.0,,9.0,,2.0,6.0,2.0,1.0,13.0,2.0,0.5,0.5555555555555556,0.47619047619047616,0.2857142857142857,1.0,0.47619047619047616,0.2857142857142857,1.0,0.5714285714285714,0.3888888888888889,0.9285714285714286,0.17647058823529413,0.0625,0.25,0.47619047619047616,0.5,0.625,0.6,0.5,0.5,0.25,0.3333333333333333,0.5,1.0,0.7142857142857143,0.4,,0.75,1.0,0.23076923076923078,0.23076923076923078,0.21875,0.40625,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,0.14285714285714285,0.2,0.3333333333333333,0.4,0.6666666666666666,0.07692307692307693,0.125,0.18181818181818182,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,1297.0,22,2,42,43,15.0,25.0,4,85,3.0,3.0,,8.0,2.0,45,1.0,3.0,1.0,1.0,2.0,,1.0,5.0,2.0,2.0,9.0,2.0,5.0,,15.0,,0.2,31.914893617021278,0.125,0.10526315789473684,,0.3,0.3,,0.4,0.496125,0.6953,0.59185,10.987499999999999,25.299999999999997,0.35714285714285715,,4.0,7.0,,,,,3.0,1.0,2.0,,3.0,0.5714285714285714,0.35,0.3333333333333333,0.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,16.0,1.0,,2.0,1.0,2.0,7.0,2.0,4.0,,3.0,,,2.0,1.0,,7.0,1.0,0.3333333333333333,0.3333333333333333,0.375,1.0,0.3333333333333333,0.6,1.0,0.625,0.6666666666666666,1.0,0.7,0.23076923076923078,,0.3333333333333333,0.2,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.5,0.5,0.18181818181818182,0.2222222222222222,0.125,0.4375,,,,,3.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,0.25,0.6666666666666666,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,0.4,0.2,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,2995.0,50,-23,98,99,25.0,11.0,12,197,5.0,4.0,1.0,17.0,3.0,116,,5.0,2.0,2.0,4.0,1.0,,10.0,1.0,1.0,3.0,4.0,4.0,,25.0,,0.15,23.21428571428571,0.025,0.020833333333333332,,0.25,0.2,0.05,0.55,0.511655,,0.5021583333333334,8.111764705882353,25.8,0.25510204081632654,1.0,,2.0,1.0,1.0,,,4.0,1.0,2.0,,2.0,,0.0425531914893617,,,4.0,8.0,,,2.0,2.0,2.0,1.0,7.0,2.0,19.0,,,3.0,3.0,2.0,8.0,2.0,12.0,1.0,2.0,,,1.0,1.0,,8.0,1.0,0.14285714285714285,0.14285714285714285,0.4117647058823529,,0.6,0.425,1.5,0.5,0.4318181818181818,1.5,0.5,0.05555555555555555,,0.11764705882352941,0.4,0.5,0.6666666666666666,0.25,0.4,0.5,,0.25,0.25,,,,,0.3333333333333333,1.0,0.047619047619047616,0.05555555555555555,0.15789473684210525,0.42105263157894735,,3.0,,,4.0,3.0,1.0,,,3.0,1.0,1.0,3.0,2.0,0.17647058823529413,0.25,,1.0,,,,,,0.6666666666666666,1.0,2.0,,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.0625,,0.1,0.5,1.0,1.0,0.16666666666666666,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.5,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,1422.0,24,-10,49,46,18.0,23.0,7,95,3.0,1.0,1.0,4.0,5.0,62,,2.0,2.0,1.0,3.0,1.0,,7.0,,,1.0,6.0,,,18.0,1.0,0.5555555555555556,17.54385964912281,,,,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4694999999999999,,0.48360000000000003,11.325,24.94,0.3673469387755102,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,0.058823529411764705,,,,,,,,,,,,,6.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.09090909090909091,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,3.0,2.0,,3.0,6.0,4.0,1.0,,,1.0,0.4,,0.4,,,0.4444444444444444,0.25,0.25,1.0,0.6,,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,2669.0,44,-10,89,89,12.0,15.0,10,178,2.0,6.0,1.0,11.0,8.0,104,,1.0,3.0,,3.0,,,6.0,,,2.0,2.0,16.0,2.0,12.0,,0.42105263157894735,28.0,,,,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.5789473684210527,0.475471052631579,,0.634,12.0,26.525000000000002,0.1348314606741573,1.0,,2.0,3.0,2.0,1.0,1.0,3.0,,1.0,,8.0,,0.05263157894736842,,,2.0,3.0,,,,1.0,1.0,4.0,7.0,15.0,38.0,,,,,4.0,4.0,2.0,12.0,2.0,2.0,,,5.0,1.0,,4.0,1.0,0.14285714285714285,0.14285714285714285,0.6363636363636364,,,0.6052631578947368,,,0.72,,0.6666666666666666,0.07142857142857142,,0.16666666666666666,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.5,0.5,,0.6666666666666666,0.6666666666666666,0.25,,,,1.0,,0.25,0.3333333333333333,,0.10526315789473684,,,,,2.0,,2.0,,1.0,,,,,,,,,0.6666666666666666,,,,,,,3.0,7.0,,,3.0,,,9.0,7.0,3.0,,,1.0,0.375,,0.375,,,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,,,0.42857142857142855,,,,,,,,,,,,,,,,,,1.0,1.0,0.1111111111111111,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1610612737,Josh Powell,Josh Powell,2694,ATL,1638.0,27,-5,56,57,14.0,3.0,7,113,2.0,2.0,,6.0,,58,2.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,6.0,2.0,6.0,,14.0,,,17.46031746031746,0.08333333333333333,0.07142857142857142,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.43166666666666664,0.50205,0.3686,8.733333333333333,,0.25,1.0,1.0,4.0,,,,,2.0,,2.0,,4.0,0.25,0.125,,,,2.0,,1.0,,,,,,5.0,5.0,,,,,2.0,2.0,,,,2.0,,,3.0,,,2.0,,,,,,,,,,0.2777777777777778,,0.5,0.1,0.14285714285714285,,0.3333333333333333,,,,,,,,,,0.5,,,,,0.3333333333333333,0.3333333333333333,,0.4,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,0.16666666666666666,0.5,,1.0,1.0,,,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612737,Damien Wilkins,Damien Wilkins,2863,ATL,3059.0,51,-24,98,100,19.0,5.0,14,198,3.0,6.0,,17.0,,115,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,11.0,6.0,8.0,,19.0,1.0,,22.32142857142857,0.06818181818181818,0.057692307692307696,0.09090909090909091,0.17647058823529413,0.35294117647058826,,0.47058823529411764,0.5078882352941176,0.5678,0.50755,8.21764705882353,,0.19387755102040816,,3.0,8.0,1.0,1.0,,1.0,4.0,,2.0,,4.0,0.3,0.1702127659574468,0.11764705882352941,0.3333333333333333,4.0,8.0,2.0,3.0,1.0,1.0,2.0,2.0,8.0,7.0,23.0,2.0,,4.0,2.0,,4.0,10.0,6.0,,5.0,,,4.0,,,4.0,,0.625,0.8333333333333334,0.47058823529411764,0.6666666666666666,1.0,0.47058823529411764,0.6666666666666666,1.0,0.5476190476190477,0.6666666666666666,1.0,0.13513513513513514,0.23076923076923078,0.0625,0.47058823529411764,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,,0.5,1.0,0.19047619047619047,0.19047619047619047,0.17391304347826086,0.17391304347826086,4.0,,,,3.0,3.0,,,,,,,,,,,,0.75,,,,0.125,0.25,,,,,,,,,,,,,1.0,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
