EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Loose Ball Fouls,Charge Fouls Drawn,3SecondViolations,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedCorner3,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on,Clear Path Fouls
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,50731.0,846,90,1638,1604,499,553,160,3242,44.0,71.0,1.0,3.0,11.0,21.0,26.0,71.0,38.0,101.0,7.0,24.0,4.0,2.0,9.0,37.0,102.0,3.0,7.0,16.0,40.0,108.0,243.0,44.0,126.0,135.0,483.0,1674,4.0,11.0,3.0,11.0,6.0,23.0,29.0,72.0,18.0,49.0,72.0,184.0,82.0,134.0,69.0,63.0,2.0,1.0,101.0,37.0,18.0,4.0,86.0,18.0,104.0,10.0,8.0,40.0,17.0,29.0,226.0,2.0,13.0,19.0,41.0,60.0,15.0,75,3.0,27.0,14.0,13.0,34.0,6.0,17.0,20.0,1.0,17.0,6.0,54.0,6.0,16.0,28.0,1.0,72.0,4.0,2.0,113.0,2.0,6.0,6.0,169.0,7.0,1.0,10.0,50.0,6.0,25.0,8.0,1.0,1.0,5.0,3.0,9.0,6.0,181.0,495,15.0,20.0,0.37962962962962965,0.38317757009345793,0.5227272727272727,0.3492063492063492,0.2727272727272727,0.3673469387755102,0.352,0.4444444444444444,0.36363636363636365,0.4027777777777778,0.4715447154471545,0.38636363636363635,0.4628099173553719,0.5350678733031674,0.46,0.5524691358024691,0.34146341463414637,0.031746031746031744,0.07407407407407407,0.09859154929577464,0.14084507042253522,0.009900990099009901,0.0392156862745098,27.17808219178082,0.6296296296296297,0.07243816254416961,0.02280701754385965,0.0979381443298969,0.012121212121212121,0.07894736842105263,0.02040816326530612,0.016666666666666666,0.04591836734693878,0.007874015748031496,0.016260162601626018,0.06748466257668712,0.06976744186046512,0.07792207792207792,0.087248322147651,0.13333333333333333,0.016216216216216217,0.6666666666666666,0.19241192411924118,0.6197183098591549,0.6875,0.4772727272727273,0.19241192411924118,0.36619718309859156,0.4262295081967213,0.19230769230769232,0.27371273712737126,0.37623762376237624,0.38,0.39473684210526316,0.06504065040650407,0.2916666666666667,0.2916666666666667,1.0,0.2764227642276423,0.3627450980392157,0.37755102040816324,0.43243243243243246,0.13636363636363635,0.3333333333333333,0.18181818181818182,0.3181818181818182,0.42857142857142855,1.0,0.17355371900826447,0.5238095238095238,0.0743801652892562,0.2222222222222222,0.3305785123966942,0.4,0.5338753387533876,0.36633663366336633,0.4845287465940055,0.5177394736842106,0.4650710743801654,0.1342925659472422,0.17482517482517482,0.04580152671755725,0.047619047619047616,0.38095238095238093,10.43292181069959,25.80238095238095,0.3046398046398046,,,,,,,,,,,,,,,,,,,,True,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,8847.0,147,6,278,276,95,85,24,554,5.0,6.0,3.0,4.0,1.0,2.0,6.0,10.0,6.0,16.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,17.0,32.0,2.0,2.0,2.0,42.0,277,3.0,6.0,,,2.0,8.0,6.0,11.0,1.0,1.0,2.0,17.0,24.0,10.0,6.0,,4.0,,1.0,1.0,,,7.0,,7.0,,,3.0,1.0,3.0,14.0,1.0,7.0,8.0,21.0,31.0,8.0,39,,2.0,1.0,1.0,3.0,1.0,2.0,4.0,,1.0,,7.0,,2.0,11.0,,23.0,,,9.0,4.0,2.0,,5.0,1.0,,,1.0,,2.0,7.0,,,5.0,2.0,7.0,4.0,17.0,95,3.0,2.0,0.7058823529411765,0.8,1.0,1.0,,1.0,1.0,0.53125,0.5,0.5454545454545454,0.5882352941176471,0.5,0.625,0.5833333333333334,0.5,0.6071428571428571,0.058823529411764705,,,,,,,13.870967741935484,0.42857142857142855,0.21649484536082475,0.06666666666666667,0.21052631578947367,0.037037037037037035,0.21481481481481482,0.06060606060606061,0.0625,0.12121212121212122,0.03571428571428571,,0.07142857142857142,0.2608695652173913,0.2826086956521739,0.2,0.25,,0.5714285714285714,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.6,0.29411764705882354,0.6,0.6,0.5,0.47058823529411764,0.375,0.375,1.0,0.029411764705882353,1.0,1.0,1.0,0.029411764705882353,1.0,1.0,1.0,0.6666666666666666,0.75,,,,,0.16666666666666666,0.5,0.08333333333333333,1.0,,,0.23529411764705882,1.0,0.45178823529411766,0.5665333333333332,0.44819166666666677,0.029411764705882353,0.03125,,0.19047619047619047,0.40476190476190477,11.850000000000001,27.25,0.34172661870503596,2.0,5.0,1.0,3.0,0.13333333333333333,0.125,0.3333333333333333,,,,,,,,,,,,,True,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,116876.0,1948,139,3697,3678,679,746,411,7375,96.0,156.0,36.0,57.0,15.0,24.0,170.0,347.0,93.0,204.0,,,,,,,,,,,,359.0,707.0,,,139.0,857.0,3802,70.0,125.0,,,30.0,170.0,41.0,103.0,,,38.0,120.0,498.0,220.0,,,80.0,,,,29.0,,56.0,20.0,76.0,16.0,4.0,25.0,9.0,22.0,172.0,35.0,128.0,66.0,231.0,326.0,166.0,492,14.0,65.0,40.0,25.0,37.0,4.0,7.0,33.0,4.0,30.0,6.0,70.0,7.0,10.0,90.0,1.0,166.0,2.0,4.0,158.0,17.0,4.0,2.0,176.0,19.0,,,86.0,,12.0,79.0,2.0,2.0,53.0,23.0,81.0,51.0,120.0,674,9.0,8.0,0.6935933147632312,0.780564263322884,,,,,,0.5077793493635078,0.56,0.39805825242718446,0.5077793493635078,0.56,0.39805825242718446,0.5451653944020356,0.5985915492957746,0.4878048780487805,,,0.04101838755304102,0.12179487179487179,0.025936599423631124,0.004901960784313725,,20.386266094420602,0.5285714285714286,0.16923076923076924,0.09268645908761766,0.1741424802110818,0.08883248730964467,0.17029816513761467,0.09183098591549296,0.14647887323943662,0.06932773109243698,0.07818181818181819,0.10839160839160839,0.1883720930232558,0.1782178217821782,0.14689265536723164,0.16140350877192983,0.2127659574468085,0.0440251572327044,0.6296296296296297,0.22065063649222066,0.6153846153846154,0.7007299270072993,0.6041666666666666,0.4908062234794908,0.4899135446685879,0.5029585798816568,0.6529411764705882,0.28854314002828857,0.45588235294117646,0.458128078817734,0.8602150537634409,,,,,,,,,0.456,0.631578947368421,,,,,0.23300970873786409,0.625,,,,,0.22065063649222066,,0.45203309759547383,0.517581981981982,0.45726699029126217,0.1111111111111111,0.1111111111111111,,0.1983663943990665,0.14002333722287047,9.878359264497876,,0.18366242899648363,29.0,13.0,1.0,10.0,0.29896907216494845,0.037037037037037035,0.1111111111111111,3.0,3.0,6.0,0.03125,,,,,,,,,True,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,65514.0,1092,149,2086,2106,595,698,216,4192,167.0,229.0,29.0,47.0,35.0,47.0,30.0,79.0,38.0,94.0,,4.0,1.0,,2.0,2.0,6.0,,,1.0,3.0,235.0,402.0,2.0,10.0,56.0,532.0,2129,30.0,57.0,,1.0,6.0,66.0,52.0,84.0,1.0,5.0,16.0,123.0,332.0,138.0,6.0,,46.0,,6.0,2.0,20.0,,28.0,8.0,36.0,8.0,,17.0,2.0,9.0,80.0,17.0,49.0,29.0,105.0,147.0,67.0,214,7.0,42.0,26.0,16.0,24.0,1.0,10.0,18.0,3.0,14.0,4.0,42.0,2.0,10.0,47.0,2.0,90.0,2.0,6.0,85.0,5.0,9.0,1.0,87.0,15.0,,,47.0,,4.0,17.0,,,14.0,3.0,17.0,8.0,123.0,590,10.0,2.0,0.7063829787234043,0.7830188679245284,1.0,0.2,,0.2,0.2,0.5845771144278606,0.5263157894736842,0.6190476190476191,0.5776699029126213,0.5172413793103449,0.601123595505618,0.59375,0.532258064516129,0.6275510204081632,0.024271844660194174,,0.04975124378109453,0.048034934497816595,0.10126582278481013,0.010638297872340425,,20.976027397260275,0.5714285714285714,0.14809590973201692,0.06805555555555555,0.10820895522388059,0.08292682926829269,0.13715455475946775,0.07135135135135136,0.09239130434782608,0.07589285714285714,0.04807692307692308,0.07947019867549669,0.13861386138613863,0.16289592760180996,0.14335664335664336,0.11162790697674418,0.09433962264150944,0.04516129032258064,0.47058823529411764,0.5558252427184466,0.7292576419213974,0.7660550458715596,0.718562874251497,0.19174757281553398,0.379746835443038,0.4225352112676056,0.7,0.22815533980582525,0.40425531914893614,0.40860215053763443,0.6578947368421053,0.009708737864077669,,,,0.014563106796116505,0.3333333333333333,0.3333333333333333,1.0,0.8103448275862069,0.6170212765957447,0.017241379310344827,,,,0.5280898876404494,0.7446808510638298,0.02247191011235955,,0.033707865168539325,0.3333333333333333,0.5800970873786407,0.3333333333333333,0.5402177184466017,0.58188125,0.5373573033707866,0.10585585585585586,0.10829493087557604,,0.12406015037593984,0.231203007518797,6.4027363184079595,24.84,0.28523489932885904,13.0,8.0,5.0,1.0,0.18309859154929578,0.09259259259259259,0.1724137931034483,1.0,,1.0,0.016129032258064516,2.0,,,,,,,,True,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,148128.0,2469,164,4717,4709,969,1079,513,9426,151.0,211.0,15.0,26.0,30.0,48.0,24.0,89.0,102.0,278.0,21.0,45.0,,4.0,7.0,40.0,136.0,6.0,9.0,6.0,36.0,277.0,578.0,61.0,181.0,208.0,945.0,4874,21.0,49.0,6.0,9.0,11.0,71.0,52.0,125.0,10.0,43.0,82.0,216.0,248.0,306.0,153.0,30.0,22.0,4.0,132.0,40.0,23.0,,329.0,93.0,422.0,60.0,33.0,158.0,72.0,99.0,937.0,7.0,54.0,83.0,215.0,326.0,61.0,387,7.0,101.0,69.0,32.0,74.0,22.0,44.0,64.0,14.0,30.0,11.0,138.0,7.0,21.0,60.0,,109.0,4.0,7.0,247.0,7.0,10.0,2.0,300.0,20.0,1.0,,130.0,2.0,28.0,36.0,2.0,1.0,15.0,13.0,38.0,22.0,214.0,961,9.0,23.0,0.44765342960288806,0.46616541353383456,0.8360655737704918,0.3370165745856354,0.6666666666666666,0.23255813953488372,0.3446327683615819,0.47923875432525953,0.42857142857142855,0.416,0.4855072463768116,0.5172413793103449,0.39880952380952384,0.5261692650334076,0.5378787878787878,0.484304932735426,0.23847167325428195,,0.039792387543252594,0.061611374407582936,0.07865168539325842,0.01079136690647482,,19.40326515293676,0.5362318840579711,0.12654502648616833,0.031231925968768073,0.1617933723196881,0.014344262295081968,0.13471971066907776,0.02751465944970681,0.03881278538812785,0.041379310344827586,0.01828410689170183,0.011142061281337047,0.06818181818181818,0.1225296442687747,0.17593984962406015,0.1649746192893401,0.15126050420168066,0.01832460732984293,0.5789473684210527,0.2779973649538867,0.7156398104265402,0.7626262626262627,0.609271523178808,0.11725955204216074,0.2696629213483146,0.2926829268292683,0.16666666666666666,0.3662714097496706,0.3669064748201439,0.3709090909090909,0.27450980392156865,0.05928853754940711,0.4666666666666667,0.4666666666666667,1.0,0.17918313570487485,0.29411764705882354,0.29411764705882354,0.75,0.4482758620689655,0.5769230769230769,,0.15517241379310345,0.6666666666666666,0.8333333333333334,0.2857142857142857,0.625,0.041666666666666664,0.5714285714285714,0.21428571428571427,0.16666666666666666,0.5164690382081687,0.30303030303030304,0.5064559760956175,0.511260576923077,0.4617092024539877,0.15172413793103448,0.18895348837209303,0.01098901098901099,0.07513227513227513,0.22857142857142856,10.742733564013841,26.164640883977903,0.20542717829128684,28.0,4.0,1.0,2.0,0.2,0.023255813953488372,0.13333333333333333,,8.0,,,4.0,1.0,1.0,,,,,,True,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,115160.0,1919,159,3668,3661,650,739,406,7329,120.0,219.0,13.0,22.0,23.0,33.0,51.0,135.0,77.0,163.0,15.0,47.0,11.0,,4.0,36.0,103.0,3.0,8.0,3.0,12.0,248.0,517.0,51.0,150.0,98.0,747.0,3808,23.0,43.0,6.0,19.0,3.0,67.0,46.0,82.0,3.0,16.0,37.0,138.0,144.0,352.0,123.0,30.0,12.0,,103.0,36.0,39.0,2.0,270.0,59.0,329.0,38.0,21.0,133.0,51.0,86.0,717.0,4.0,39.0,39.0,141.0,186.0,44.0,230,12.0,85.0,51.0,34.0,100.0,12.0,70.0,31.0,4.0,30.0,6.0,131.0,7.0,26.0,57.0,3.0,138.0,2.0,2.0,103.0,1.0,10.0,2.0,121.0,16.0,,5.0,48.0,,18.0,11.0,6.0,1.0,7.0,3.0,17.0,10.0,136.0,642,17.0,14.0,0.2903225806451613,0.2975206611570248,0.803921568627451,0.34,0.3157894736842105,0.1875,0.34,0.4796905222437137,0.5348837209302325,0.5609756097560976,0.48650674662668664,0.5161290322580645,0.5153061224489796,0.5181311018131102,0.5238095238095238,0.5798319327731093,0.22488755622188905,0.013333333333333334,0.07543520309477757,0.1278538812785388,0.06666666666666667,0.012269938650306749,0.009708737864077669,20.33653846153846,0.7633587786259542,0.10522388059701493,0.02914798206278027,0.10103626943005181,0.010075566750629723,0.10428736964078796,0.02478386167146974,0.03867403314917127,0.03333333333333333,0.019011406844106463,0.006711409395973154,0.07311320754716981,0.07462686567164178,0.1556420233463035,0.10163934426229508,0.09876543209876543,0.036923076923076927,0.5882352941176471,0.328335832083958,0.547945205479452,0.6282722513089005,0.3333333333333333,0.20239880059970014,0.37777777777777777,0.40476190476190477,0.17647058823529413,0.24437781109445278,0.4723926380368098,0.4782608695652174,0.2987012987012987,0.0704647676161919,0.3191489361702128,0.32608695652173914,1.0,0.15442278860569716,0.34951456310679613,0.35294117647058826,0.7222222222222222,0.3548387096774194,0.5909090909090909,0.1774193548387097,0.12903225806451613,0.375,0.6666666666666666,0.336734693877551,0.696969696969697,0.04081632653061224,,0.12244897959183673,0.25,0.553223388305847,0.34951456310679613,0.5119784534534535,0.5186557692307693,0.4953908163265306,0.06866952789699571,0.08743169398907104,,0.08969210174029452,0.18473895582329317,8.7384912959381,24.90533333333333,0.1772082878953108,6.0,1.0,,,0.06,0.020202020202020204,0.3076923076923077,1.0,1.0,2.0,0.011235955056179775,1.0,2.0,5.0,3.0,0.02127659574468085,0.2727272727272727,1.0,,True,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,80810.0,1347,172,2586,2588,462,489,278,5174,42.0,70.0,4.0,6.0,5.0,7.0,6.0,31.0,19.0,53.0,30.0,66.0,1.0,3.0,9.0,71.0,182.0,5.0,14.0,15.0,30.0,67.0,154.0,101.0,248.0,105.0,542.0,2672,6.0,17.0,6.0,15.0,4.0,34.0,9.0,24.0,18.0,39.0,31.0,103.0,100.0,34.0,297.0,6.0,4.0,,182.0,71.0,23.0,1.0,38.0,8.0,46.0,6.0,2.0,16.0,6.0,16.0,100.0,2.0,11.0,24.0,69.0,96.0,13.0,109,2.0,34.0,22.0,12.0,19.0,5.0,10.0,21.0,7.0,9.0,3.0,40.0,3.0,7.0,24.0,3.0,57.0,1.0,3.0,69.0,1.0,11.0,,117.0,4.0,1.0,27.0,29.0,2.0,16.0,3.0,,,1.0,2.0,3.0,2.0,96.0,456,6.0,9.0,0.746268656716418,0.7692307692307693,0.9801980198019802,0.40725806451612906,0.4,0.46153846153846156,0.40725806451612906,0.43506493506493504,0.35294117647058826,0.375,0.5435323383084577,0.46875,0.5714285714285714,0.5855855855855856,0.5,0.6428571428571429,0.6169154228855721,0.004032258064516129,0.14935064935064934,0.15714285714285714,0.2903225806451613,0.05660377358490566,0.005494505494505495,16.569468267581478,0.475,0.0736392742796158,0.012181616832779624,0.0916030534351145,0.006756756756756757,0.07756463719766472,0.010842368640533779,0.024096385542168676,0.01,0.005649717514124294,0.004651162790697674,0.087248322147651,0.04240282685512368,0.08707865168539326,0.09895833333333333,0.07142857142857142,0.009569377990430622,0.6666666666666666,0.17412935323383086,0.6,0.711864406779661,0.6666666666666666,0.07711442786069651,0.1935483870967742,0.2727272727272727,0.8333333333333334,0.1318407960199005,0.3584905660377358,0.38,0.8947368421052632,0.16417910447761194,0.45454545454545453,0.45454545454545453,1.0,0.4527363184079602,0.3901098901098901,0.39226519337016574,0.971830985915493,0.1875,0.6666666666666666,0.03125,0.4375,0.35714285714285715,1.0,0.1111111111111111,0.7142857142857143,0.14285714285714285,0.3333333333333333,0.47619047619047616,0.5,0.7910447761194029,0.3901098901098901,0.5543205223880596,0.5392392857142857,0.5122865079365079,0.07242990654205607,0.16201117318435754,0.008032128514056224,0.06273062730627306,0.1900369003690037,8.505844155844159,24.964919354838713,0.17865429234338748,3.0,1.0,2.0,,0.04,0.012345679012345678,0.25,,,,,,2.0,,1.0,,1.0,1.0,,True,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,40159.0,669,-28,1278,1304,298,350,152,2582,42.0,58.0,8.0,14.0,12.0,14.0,18.0,62.0,28.0,81.0,2.0,6.0,1.0,,,,10.0,,1.0,,8.0,88.0,201.0,2.0,16.0,29.0,211.0,1329,11.0,29.0,,2.0,,22.0,23.0,46.0,,8.0,12.0,58.0,88.0,88.0,6.0,,8.0,1.0,9.0,,22.0,,52.0,12.0,64.0,6.0,6.0,29.0,8.0,15.0,140.0,1.0,17.0,13.0,67.0,86.0,18.0,104,4.0,20.0,8.0,12.0,9.0,3.0,5.0,11.0,3.0,4.0,,20.0,2.0,1.0,29.0,1.0,44.0,,4.0,37.0,1.0,2.0,,43.0,5.0,,2.0,18.0,,5.0,5.0,1.0,1.0,3.0,1.0,6.0,4.0,58.0,294,4.0,4.0,0.5,0.5238095238095238,1.0,0.125,,,0.13333333333333333,0.43781094527363185,0.3793103448275862,0.5,0.41935483870967744,0.3548387096774194,0.42592592592592593,0.44468085106382976,0.34375,0.4672131147540984,0.07373271889400922,,0.10945273631840796,0.15517241379310345,0.14516129032258066,0.04938271604938271,,17.477724468814255,0.45,0.15296803652968036,0.03353057199211045,0.08024691358024691,0.00980392156862745,0.13333333333333333,0.029556650246305417,0.07476635514018691,0.031914893617021274,0.014150943396226415,0.013888888888888888,0.13432835820895522,0.1889763779527559,0.14124293785310735,0.09166666666666666,0.047619047619047616,0.04,0.6666666666666666,0.2672811059907834,0.7241379310344828,0.8571428571428571,0.40476190476190477,0.2857142857142857,0.2903225806451613,0.33962264150943394,0.3333333333333333,0.37327188940092165,0.345679012345679,0.36363636363636365,0.75,0.027649769585253458,0.3333333333333333,0.3333333333333333,1.0,0.04608294930875576,,,,0.45161290322580644,0.5714285714285714,0.03225806451612903,0.03225806451612903,,,0.25925925925925924,0.8571428571428571,,,0.14814814814814814,,0.34101382488479265,,0.47169930232558127,0.492625925925926,0.46216057692307694,0.0782608695652174,0.08411214953271028,,0.10426540284360189,0.27488151658767773,10.150248756218907,28.375,0.23317683881064163,6.0,,,,0.17647058823529413,,0.125,,1.0,1.0,,,,,,,,,,True,
2574,1610612755,Jason Kapono,Jason Kapono,2574,PHI,2168.0,36,9,77,68,14,19,10,145,1.0,2.0,,1.0,,,,2.0,2.0,5.0,,,,,,,1.0,,1.0,,,3.0,9.0,,1.0,1.0,7.0,72,,1.0,,1.0,,,,,,,,,6.0,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,2.0,2.0,1.0,3,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,14,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3,,,0.35,,,0.1,,0.2222222222222222,0.5,,0.2,,12.359550561797752,1.0,0.09523809523809523,0.034482758620689655,,,0.07142857142857142,0.02564102564102564,,,0.07142857142857142,,,0.3333333333333333,0.1,,,,,0.2,0.5,1.0,1.0,0.2,,,,0.5,0.4,0.5,1.0,,,,,0.1,,,,0.5,,,0.5,,,,,,,,,0.3,,0.4924799999999999,0.64685,,0.1,0.1111111111111111,,,,12.600000000000001,25.3,0.18181818181818182,,,,,,,,,,,,,,,,,,,,True,
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,14012.0,234,-73,458,456,139,145,34,914,6.0,11.0,1.0,2.0,3.0,4.0,4.0,14.0,5.0,16.0,4.0,12.0,2.0,2.0,3.0,7.0,18.0,,1.0,4.0,8.0,15.0,41.0,11.0,30.0,6.0,69.0,510,2.0,3.0,1.0,3.0,,7.0,7.0,14.0,6.0,11.0,,32.0,24.0,6.0,33.0,,2.0,,18.0,7.0,5.0,1.0,10.0,,10.0,,,3.0,2.0,5.0,20.0,,4.0,10.0,27.0,41.0,4.0,45,,4.0,3.0,1.0,8.0,2.0,3.0,5.0,,5.0,2.0,13.0,,3.0,9.0,,24.0,,1.0,16.0,2.0,4.0,1.0,9.0,,,1.0,4.0,,,4.0,,,3.0,1.0,4.0,3.0,32.0,139,6.0,,0.8,0.8571428571428571,1.0,0.36666666666666664,0.3333333333333333,0.5454545454545454,0.36666666666666664,0.36585365853658536,0.6666666666666666,0.5,0.44366197183098594,0.5833333333333334,0.64,0.46,0.5833333333333334,0.64,0.4225352112676056,0.03333333333333333,0.12195121951219512,,0.35714285714285715,,0.05555555555555555,17.706237424547286,0.6153846153846154,0.18,0.02531645569620253,0.18867924528301888,,0.18226600985221675,0.01951219512195122,0.08571428571428572,,0.012658227848101266,,0.1111111111111111,0.20833333333333334,0.21052631578947367,0.2222222222222222,,,0.75,0.15492957746478872,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.19718309859154928,0.2857142857142857,0.4444444444444444,0.75,0.22535211267605634,0.3125,0.3125,0.8,0.16901408450704225,0.3333333333333333,0.3333333333333333,1.0,0.2535211267605634,0.3888888888888889,0.4117647058823529,1.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,,,0.16,0.75,0.12,0.6666666666666666,0.32,0.5,0.5774647887323944,0.3888888888888889,0.4977901408450704,0.5244166666666666,0.485106,0.05333333333333334,0.08888888888888889,,0.10144927536231885,0.463768115942029,10.802439024390242,24.993333333333336,0.3034934497816594,4.0,1.0,,,0.26666666666666666,,,,,,,,,,1.0,,0.5,1.0,,True,
